dates,satname,nzd0571-0000,nzd0571-0001,nzd0571-0002,nzd0571-0003,nzd0571-0004,nzd0571-0005,nzd0571-0007,nzd0571-0008,nzd0571-0009,nzd0571-0010,nzd0571-0011,nzd0571-0012,nzd0571-0013,nzd0571-0014,nzd0571-0015,nzd0571-0016,nzd0571-0006
2019-11-29 22:13:20.022000,L8,202.63,203.40,201.77,200.39,205.44,205.51,209.25,200.15,200.56,199.63,196.81,203.83,206.79,202.33,204.43,210.25,202.20
2019-12-31 22:13:14.062000,L8,130.98,131.70,113.10,163.62,171.94,175.44,180.99,173.45,178.20,165.27,174.05,178.49,179.28,186.71,185.01,179.55,178.89
2020-01-16 22:13:10.914000,L8,184.39,185.59,178.14,181.10,193.87,195.36,195.66,189.20,191.92,177.73,188.04,193.57,187.13,195.62,196.37,186.56,191.48
2020-02-01 22:13:05.644000,L8,120.75,94.46,101.52,73.53,92.85,83.26,66.22,66.32,160.18,154.99,157.25,154.84,165.05,175.53,165.85,166.20,60.55
2020-03-04 22:12:56.927000,L8,195.39,191.88,194.36,193.99,199.75,200.77,199.67,195.73,197.86,193.90,192.93,197.08,196.59,200.04,200.91,196.17,198.84
2020-04-21 22:12:33.691000,L8,128.41,102.44,148.32,168.42,151.23,130.27,114.38,143.24,182.95,167.08,167.38,176.27,179.43,190.16,189.25,181.00,120.14
2020-05-07 22:12:24.481000,L8,131.10,101.83,113.17,166.77,130.34,133.23,145.13,146.87,182.06,172.55,175.56,182.08,183.88,190.08,190.61,176.97,125.52
2020-06-08 22:12:35.900000,L8,126.43,98.92,103.43,77.21,188.88,172.47,190.36,186.19,184.39,178.01,183.86,184.69,187.63,193.23,191.32,181.31,183.22
2020-07-10 22:12:51.600000,L8,121.58,97.12,89.44,73.48,102.31,84.65,187.02,181.57,183.24,173.40,179.76,175.89,182.48,190.41,190.37,171.04,179.95
2020-07-26 22:12:56.525000,L8,127.42,100.58,100.54,168.50,120.19,91.25,187.70,144.28,184.92,172.56,183.98,173.77,183.78,189.50,188.52,173.86,40.71
2020-08-11 22:12:59.530000,L8,127.15,96.35,102.01,171.51,118.94,185.03,105.26,181.08,186.20,173.53,183.47,178.18,184.86,191.06,191.11,177.20,182.45
2020-08-27 22:13:08.244000,L8,163.88,170.52,170.47,174.01,189.58,187.09,188.63,184.42,183.59,178.02,182.64,185.73,187.01,191.39,193.55,186.27,182.70
2020-10-14 22:13:20.968000,L8,222.01,219.39,216.65,217.17,220.45,223.60,217.51,212.30,218.69,209.27,217.03,220.27,215.37,221.09,215.16,219.62,219.95
2020-11-15 22:13:18.132000,L8,195.58,200.59,204.55,200.73,204.83,203.54,210.98,203.03,199.24,203.19,196.34,202.37,209.70,203.09,209.64,212.54,200.75
2021-03-07 22:12:56.281000,L8,120.18,93.50,104.73,164.41,116.95,99.99,182.65,177.17,177.35,133.05,146.19,154.77,167.76,183.81,173.56,167.61,127.69
2021-04-24 22:12:37.250000,L8,128.87,101.59,108.89,169.02,134.44,184.74,142.26,135.55,183.45,174.76,179.95,184.19,183.66,188.86,191.19,184.58,124.90
2021-06-27 22:12:54.060000,L8,121.18,96.09,36.61,72.18,100.69,60.59,181.68,173.61,178.08,163.37,159.08,164.13,169.29,182.66,186.71,156.57,175.11
2021-07-13 22:12:55.390000,L8,129.94,99.61,30.58,169.57,189.57,186.36,187.82,66.02,186.11,175.00,183.30,183.26,184.20,191.00,190.63,178.70,179.81
2021-08-14 22:13:09.539000,L8,127.37,98.73,107.30,165.24,118.57,183.48,183.62,181.76,180.64,168.54,175.60,175.18,180.65,184.15,188.89,180.54,176.03
2021-08-30 22:13:14.099000,L8,122.77,95.72,102.07,163.10,113.88,75.83,180.78,174.59,176.81,165.06,171.59,172.89,178.66,181.19,184.91,177.11,57.92
2021-10-01 22:13:22.595000,L8,198.32,210.42,198.56,197.35,206.71,204.89,201.93,200.28,199.69,200.53,195.94,205.16,212.28,211.75,209.69,214.45,204.03
2021-11-02 22:13:26.046000,L8,225.37,219.82,222.40,218.56,221.63,219.45,219.74,222.70,222.31,221.31,222.83,229.31,230.24,223.32,238.38,224.48,225.18
2021-11-06 22:14:00.001000,L9,212.77,201.04,207.02,208.50,209.92,207.16,214.46,205.40,199.14,203.53,215.10,207.63,212.48,213.32,209.89,220.38,199.54
2021-11-18 22:13:20.648000,L8,196.93,200.42,190.09,202.97,204.75,202.17,211.35,200.91,198.99,202.21,200.96,205.61,207.47,201.52,208.60,216.37,198.36
2021-12-20 22:13:20.111000,L8,122.29,131.58,108.46,162.31,164.88,123.78,181.77,176.91,177.78,166.86,172.73,179.36,178.54,185.86,186.97,182.95,170.53
2022-01-21 22:13:11.780000,L8,224.90,218.86,213.60,215.39,219.42,221.18,219.29,214.65,220.58,223.05,222.73,228.14,230.54,227.78,234.64,238.89,221.29
2022-01-29 22:13:17.402000,L9,214.77,212.65,208.25,208.59,211.29,208.62,212.54,205.09,216.77,214.57,218.34,226.51,217.88,225.49,226.98,224.30,211.67
2022-03-02 22:13:01.886000,L9,191.82,191.27,188.88,191.92,194.25,197.76,195.50,192.01,193.52,192.75,188.74,197.23,196.55,198.26,201.67,199.04,191.63
2022-03-10 22:12:59.146000,L8,208.89,210.16,258.27,287.49,255.97,282.86,257.04,282.32,264.71,264.40,197.67,203.05,205.34,200.78,206.08,214.68,296.75
2022-03-26 22:12:47.702000,L8,125.76,167.53,162.38,166.51,179.06,183.20,184.78,186.20,182.38,174.37,178.12,180.16,180.09,188.37,189.75,185.80,176.85
2022-04-11 22:12:50.301000,L8,,,,,,,41.11,46.92,171.53,160.94,151.47,153.36,169.34,187.21,187.70,173.34,
2022-05-05 22:12:42.986000,L9,,39.73,116.06,170.95,188.89,185.63,110.56,136.14,182.30,183.00,181.89,179.87,182.14,191.89,192.56,188.32,115.59
2022-05-21 22:12:31.466000,L9,66.40,41.15,41.18,168.51,143.12,183.15,183.68,185.98,178.95,168.56,174.04,173.07,180.21,189.43,190.32,180.38,178.43
2022-06-14 22:13:11.037000,L8,,,,,,,40.79,61.76,175.92,167.86,167.91,173.69,178.05,187.00,187.78,174.69,174.96
2022-06-22 22:12:50.587000,L9,,,,,,,183.60,183.81,180.70,168.42,166.79,172.73,177.68,189.77,190.75,170.75,
2022-07-16 22:13:14.888000,L8,51.50,100.10,46.52,172.17,188.32,185.47,186.02,184.59,184.12,177.86,185.11,184.02,190.62,190.87,192.20,183.40,179.40
2022-11-05 22:13:39.035000,L8,215.62,212.33,210.40,212.08,213.44,210.38,217.33,212.17,220.26,212.39,214.75,215.89,218.54,221.58,230.41,225.36,212.73
2022-12-23 22:13:23.727000,L8,188.74,186.89,182.88,184.70,193.18,198.80,192.86,194.15,196.44,195.06,192.28,202.76,204.02,197.97,202.02,201.56,190.44
2023-01-08 22:13:24.303000,L8,205.14,206.50,198.06,202.56,205.34,202.75,207.36,202.71,203.24,200.38,208.32,206.60,210.38,210.08,209.08,210.61,199.92
2023-01-16 22:13:22.088000,L9,189.60,188.07,187.13,192.20,195.61,194.35,195.21,191.45,190.51,190.56,189.06,194.41,195.76,200.34,207.36,209.21,195.17
2023-02-17 22:13:25.410000,L9,122.65,95.12,97.99,69.28,123.50,88.66,141.80,135.60,176.78,165.80,170.38,175.96,177.09,184.62,187.17,174.85,171.54
2023-02-25 22:13:04.126000,L8,170.90,171.50,169.55,174.69,181.29,182.76,184.78,183.33,183.23,175.39,181.49,183.85,180.78,190.97,191.12,179.73,178.49
2023-03-05 22:13:13.287000,L9,125.92,96.59,106.12,162.72,128.59,164.76,181.58,178.03,175.36,163.57,168.02,162.76,173.60,186.63,186.41,172.74,174.64
2023-03-13 22:12:59.020000,L8,121.69,95.83,102.95,72.13,127.62,88.89,101.47,131.29,177.59,159.06,159.02,163.22,169.67,188.21,187.48,173.68,168.63
2023-03-21 22:13:07.064000,L9,124.99,95.62,109.12,72.23,128.06,85.89,75.87,177.17,174.34,157.89,160.18,163.20,171.12,188.58,174.86,172.40,168.15
2023-03-29 22:12:48.912000,L8,125.67,100.04,165.41,167.64,180.57,184.20,140.61,129.86,180.67,161.35,167.23,178.54,180.18,188.78,191.97,184.61,176.48
2023-04-06 22:12:57.203000,L9,319.35,369.25,328.98,193.24,200.68,213.86,187.25,191.00,189.14,184.80,188.59,184.62,193.37,194.01,196.47,193.58,177.85
2023-05-16 22:12:16.239000,L8,127.37,99.32,97.10,71.90,98.72,183.62,185.99,185.19,185.44,179.35,184.71,184.39,185.05,189.99,194.37,188.40,180.57
2023-05-24 22:12:29.077000,L9,127.23,98.62,57.41,70.39,105.88,68.04,186.47,44.57,185.47,175.65,185.50,184.46,189.40,192.22,195.75,185.19,177.89
2023-06-01 22:12:19.164000,L8,131.18,101.51,121.69,174.07,182.62,186.34,188.02,188.30,187.44,178.65,186.29,186.20,190.83,193.22,197.15,189.08,180.03
2023-06-09 22:12:24.777000,L9,129.74,99.73,154.77,137.76,188.55,143.05,150.85,139.94,187.32,185.63,186.09,187.94,191.52,193.03,196.05,190.84,117.04
2023-07-03 22:12:39.306000,L8,,,,,,182.75,187.42,185.85,183.00,173.75,184.51,185.34,187.87,190.21,194.13,180.09,178.77
2023-07-11 22:12:36.241000,L9,123.20,95.08,,70.49,132.27,142.07,155.53,133.79,184.50,175.41,185.28,184.31,169.32,181.05,158.76,171.61,130.50
2023-07-27 22:12:38.836000,L9,125.14,100.15,96.41,,187.89,185.45,188.91,186.16,187.01,182.57,185.55,183.19,187.14,192.81,195.10,185.14,179.84
2023-08-20 22:12:59.423000,L8,129.69,133.89,167.63,173.11,187.44,186.69,188.68,186.83,185.62,178.81,185.31,185.85,187.74,191.38,197.19,187.61,182.50
2023-08-28 22:12:56.142000,L9,126.46,100.61,106.83,171.92,183.93,133.24,148.73,130.53,184.97,181.29,184.43,183.13,186.25,190.38,195.26,189.91,96.30
2023-10-15 22:13:14.958000,L9,187.13,184.56,182.24,185.96,194.29,190.10,203.83,199.70,193.93,190.18,190.39,195.86,195.44,195.67,201.68,195.60,190.48
2023-11-24 22:13:15.871000,L8,222.88,215.64,213.59,214.07,214.17,213.60,217.34,210.75,217.44,212.58,220.32,226.50,220.74,222.04,241.25,239.65,215.51
2023-12-10 22:13:09.269000,L8,214.17,211.79,210.33,208.21,209.56,207.10,213.00,206.92,214.35,206.60,213.68,209.77,213.93,210.21,231.63,226.20,208.98
2024-01-11 22:13:08.314000,L8,211.29,210.39,209.69,207.57,208.17,205.28,211.61,203.79,216.72,206.91,215.07,204.84,211.74,220.95,214.73,213.18,207.46
2024-02-04 22:13:19.606000,L9,118.84,90.42,101.83,64.73,125.50,82.46,139.98,176.33,163.57,87.88,85.57,126.88,149.04,181.20,160.58,143.29,164.63
2024-02-12 22:13:06.098000,L8,384.89,346.92,236.17,273.78,256.13,258.63,,,,,,,,341.61,241.15,221.29,229.09
2024-02-20 22:13:07.958000,L9,118.46,88.99,99.68,65.52,95.19,85.79,178.94,172.37,161.46,89.81,134.53,123.74,148.98,142.66,139.43,143.43,163.04
2024-02-28 22:13:00.104000,L8,124.21,164.54,161.85,106.41,119.70,85.74,183.57,185.57,175.76,166.70,156.47,162.77,162.64,101.37,191.68,170.85,172.15
2024-03-15 22:12:49.841000,L8,193.85,192.39,195.91,193.77,199.05,199.81,197.71,194.93,194.31,194.40,192.87,199.79,198.98,199.97,205.41,197.96,193.16
2024-03-23 22:13:07.482000,L9,126.63,117.65,101.95,106.56,131.72,88.53,181.09,180.72,172.89,159.34,147.26,149.49,156.52,181.37,186.71,150.36,170.95
2024-05-02 22:12:20.382000,L8,128.39,100.56,163.00,169.60,138.94,104.47,110.53,129.27,181.91,167.79,184.02,169.89,183.56,189.99,197.53,185.52,118.60
2024-05-10 22:12:36.648000,L9,133.66,103.67,171.52,174.50,188.78,122.84,143.58,129.25,184.72,180.44,185.27,184.63,187.37,191.75,198.77,189.23,117.69
2024-05-26 22:12:24.082000,L9,131.27,100.98,166.61,175.00,188.75,126.60,147.63,134.00,184.65,178.69,185.57,183.16,186.33,191.80,199.33,189.78,106.97
2024-06-03 22:12:05.524000,L8,67.02,94.60,48.85,71.16,98.88,63.77,,,86.89,91.21,80.51,106.87,57.66,117.39,166.32,136.59,
2024-06-11 22:12:18.141000,L9,130.29,99.76,161.78,173.22,188.18,186.97,189.45,187.27,184.33,166.85,153.33,162.48,180.05,192.37,195.71,160.69,107.84
2024-06-27 22:12:04.918000,L9,72.24,97.86,91.44,74.30,101.93,64.31,184.85,182.59,178.10,161.91,151.93,152.21,156.22,187.99,190.12,145.79,178.14
2024-07-05 22:12:21.266000,L8,125.03,96.35,96.44,73.07,102.60,176.04,152.43,143.44,178.75,163.74,159.37,162.69,179.03,185.91,193.60,161.39,176.69
2024-07-13 22:12:26.404000,L9,123.25,92.36,52.23,71.53,96.20,64.20,185.77,185.20,173.63,99.98,85.90,87.98,116.18,186.48,154.13,145.37,173.49
2024-08-06 22:12:33.326000,L8,126.92,97.19,99.70,72.99,110.15,73.32,185.39,141.50,179.32,169.58,158.88,169.44,180.16,188.99,193.98,149.83,177.64
2024-09-07 22:12:54.954000,L8,239.70,232.85,228.76,227.65,225.73,229.82,224.70,229.85,225.56,229.93,225.42,232.42,232.15,229.74,253.68,248.21,228.85
2024-11-02 22:13:05.642000,L9,207.13,209.68,202.31,202.33,206.63,204.95,208.85,201.84,201.01,205.68,204.32,206.55,211.56,219.44,227.28,211.85,201.96
2024-11-10 22:13:01.543000,L8,121.98,128.57,107.76,163.00,175.82,162.43,179.35,176.54,178.21,175.55,177.52,182.30,183.54,186.15,192.30,184.42,117.59
2024-12-12 22:13:00.078000,L8,221.70,219.61,212.45,210.74,213.45,209.86,217.20,209.56,213.81,210.45,216.03,216.90,215.89,219.29,231.31,216.37,213.40
2024-12-28 22:13:02.567000,L8,193.22,190.58,191.16,192.40,197.02,195.15,197.83,194.99,194.47,194.90,192.81,197.13,199.07,198.34,204.43,202.48,194.68
2025-01-05 22:13:06.930000,L9,192.01,189.12,189.53,192.88,199.21,197.07,197.58,193.87,193.49,194.21,192.64,198.28,196.25,198.46,201.33,197.60,192.62
2025-01-21 22:13:13.111000,L9,191.40,190.54,188.69,190.54,197.29,195.85,196.76,192.97,193.24,193.34,192.83,197.86,198.36,198.03,206.00,200.48,193.14
2025-02-06 22:13:07.305000,L9,191.72,192.01,189.89,191.16,198.31,197.42,195.46,193.93,194.18,194.37,193.15,199.17,199.50,199.06,207.90,201.02,194.80
2025-02-14 22:13:00.313000,L8,189.34,188.45,187.75,190.47,193.87,194.49,194.11,192.19,192.20,191.88,190.11,196.11,194.75,196.14,201.44,197.84,191.34
2025-02-22 22:13:09.242000,L9,120.24,119.38,104.27,125.80,121.31,159.44,139.43,127.48,175.07,142.61,143.92,150.16,161.42,183.58,178.93,144.58,166.74
2025-03-02 22:12:52.152000,L8,192.53,190.21,188.19,193.82,195.85,197.25,197.46,194.12,192.79,193.48,193.02,198.56,197.07,198.46,205.81,199.22,192.37
2025-03-10 22:13:04.148000,L9,223.85,218.72,211.06,208.80,215.04,211.07,213.46,211.69,214.40,208.35,213.62,218.71,215.82,216.56,238.84,221.07,215.84
2025-03-26 22:12:53.328000,L9,124.89,130.65,107.61,168.30,131.52,117.00,142.03,130.52,177.67,158.28,151.41,158.87,167.69,188.06,189.42,152.21,112.22
2025-04-11 22:12:53.551000,L9,128.98,100.42,107.64,166.31,133.27,183.00,184.29,184.29,178.14,166.59,182.81,162.71,176.14,186.69,190.83,163.39,176.56
2025-05-05 22:12:24.502000,L8,130.66,96.21,104.49,167.49,103.41,132.93,73.54,137.29,187.66,177.32,184.97,181.75,186.32,191.62,192.58,185.93,128.74
2025-05-21 22:12:27.926000,L8,125.63,97.05,95.67,70.79,66.00,63.40,62.70,50.54,182.09,167.92,182.36,180.32,184.18,188.46,193.36,154.18,58.48
2025-05-29 22:12:27.625000,L9,127.35,100.66,105.37,74.71,99.14,60.84,182.87,176.18,180.16,168.49,176.33,177.07,179.39,186.65,187.89,172.25,174.58
2025-06-06 22:12:30.719000,L8,128.95,98.72,99.35,73.74,101.07,65.93,184.68,183.72,184.34,176.31,183.19,178.49,111.47,152.16,191.81,154.45,176.98
2025-06-14 22:12:35.113000,L9,128.95,98.42,105.40,72.02,102.62,170.01,186.24,186.43,184.17,174.44,185.18,182.32,188.15,191.54,197.22,177.21,178.75
2025-06-22 22:12:43.606000,L8,130.96,99.03,108.29,72.47,104.11,186.09,188.75,188.26,186.06,180.29,187.57,186.30,193.33,192.78,198.56,187.72,181.40
2025-06-30 22:12:43.619000,L9,69.97,97.78,101.71,73.13,102.29,62.80,183.96,183.94,179.06,174.36,183.74,174.81,185.50,187.51,193.77,174.57,176.04
2025-07-24 22:12:53.821000,L8,206.46,194.78,216.49,215.32,205.76,198.84,200.94,197.47,196.86,196.49,197.99,201.13,202.03,199.18,210.23,206.54,208.16
2025-08-01 22:12:54.806000,L9,131.00,102.20,109.11,167.30,128.82,131.94,150.52,134.45,184.72,177.90,185.91,188.23,192.93,190.62,200.24,188.62,128.07
2025-08-09 22:13:01.398000,L8,138.84,168.33,164.10,171.08,177.56,115.90,187.01,184.77,185.26,182.80,184.63,188.42,190.42,190.11,196.59,192.12,95.58
2025-08-25 22:13:03.791000,L8,135.60,169.82,166.04,169.56,153.57,105.79,184.10,183.79,183.18,179.56,184.52,186.46,188.31,187.54,195.49,188.93,118.61
2025-09-10 22:13:08.201000,L8,132.48,166.71,109.97,166.52,177.20,102.50,75.82,182.57,183.26,174.29,180.57,183.18,183.82,188.28,193.46,185.90,111.33
2025-09-26 22:13:14.966000,L8,241.00,239.81,231.78,235.22,234.16,229.99,231.90,230.70,228.72,231.57,234.30,233.84,243.10,239.31,262.79,256.13,232.98
2025-10-04 22:13:17.983000,L9,123.07,99.02,103.57,159.30,78.44,69.48,178.54,174.19,178.41,169.34,174.74,179.85,178.66,185.00,189.17,176.71,167.30
