dates,satname,nzd0028-0000,nzd0028-0001,nzd0028-0002,nzd0028-0003,nzd0028-0004,nzd0028-0005,nzd0028-0019,nzd0028-0020,nzd0028-0021,nzd0028-0022,nzd0028-0023,nzd0028-0024,nzd0028-0025,nzd0028-0026,nzd0028-0027,nzd0028-0028,nzd0028-0029,nzd0028-0030,nzd0028-0031,nzd0028-0032,nzd0028-0033,nzd0028-0034,nzd0028-0035,nzd0028-0036,nzd0028-0037,nzd0028-0018,nzd0028-0006,nzd0028-0007,nzd0028-0008,nzd0028-0009,nzd0028-0010,nzd0028-0011,nzd0028-0012,nzd0028-0013,nzd0028-0014,nzd0028-0015,nzd0028-0016,nzd0028-0017
2019-11-20 22:17:54.950000,L8,357.60,361.20,358.56,365.43,358.39,359.12,,,,,,,,,,335.90,354.83,358.38,325.98,366.01,381.69,372.07,362.52,362.15,358.16,,357.57,,,,,,,,,,,
2019-12-22 22:17:51.823000,L8,351.72,347.71,348.95,350.03,350.23,353.89,,,,359.41,360.12,354.24,335.30,357.98,348.92,358.73,362.29,361.07,315.43,319.37,375.58,367.32,343.38,354.48,339.54,,,,,,,,,,,,,
2020-02-08 22:17:38.924000,L8,350.97,344.11,350.08,,,,,,,362.01,362.39,356.99,335.75,360.47,348.79,362.69,365.11,362.60,314.79,315.21,379.31,369.73,340.37,357.59,335.52,,,,,,,,,,,,,
2020-02-24 22:17:35.189000,L8,351.64,344.11,348.85,341.93,351.97,354.38,,,,366.53,362.78,357.04,331.43,361.65,350.27,,,,,,378.31,370.84,337.82,359.01,337.79,,,,,,,,,,,,,
2020-03-11 22:17:28.877000,L8,,,,,,,327.48,362.06,364.14,370.22,367.35,363.88,363.05,363.36,358.66,364.20,368.10,365.70,341.31,372.81,383.17,375.86,365.07,366.14,362.99,,,,,,,,,,,,,
2020-03-27 22:17:20.128000,L8,351.15,353.04,350.32,354.17,353.60,358.09,,,,364.61,364.28,359.90,344.08,361.18,355.20,362.78,365.31,364.01,318.62,311.56,380.84,371.73,353.26,360.35,342.91,,,,,,,,,,,,,
2020-04-28 22:17:04.952000,L8,352.91,358.73,351.64,356.87,353.87,359.36,,,,367.58,366.21,361.70,351.44,361.96,358.47,364.89,366.86,365.46,330.09,314.39,382.10,373.46,357.09,361.35,344.56,,,,,,,,,,,,,
2020-07-01 22:17:22.957000,L8,362.62,370.89,365.39,373.27,367.90,371.96,356.43,370.61,377.29,376.45,373.28,368.91,371.48,369.08,366.58,374.48,375.57,373.24,372.47,379.39,389.54,380.15,370.96,373.10,368.39,338.57,374.96,377.78,378.81,372.97,375.51,363.55,374.26,360.16,366.00,306.77,368.58,364.32
2020-08-02 22:17:33.048000,L8,,,,,,,,,,,,,,,,,,,,,368.68,359.88,344.60,349.14,335.10,,,,,,,,,,,,,
2020-08-18 22:17:38.586000,L8,353.55,350.44,,,,,,,348.72,356.99,361.50,359.13,349.20,358.17,355.14,358.98,364.84,360.89,336.31,364.81,376.55,370.53,357.19,359.06,349.12,,,,,,,,,,,,,
2020-09-03 22:17:46.393000,L8,350.35,341.20,343.43,350.78,343.46,349.95,,,,353.99,356.63,354.19,337.51,353.07,350.56,355.54,355.16,358.35,319.54,317.52,369.83,363.12,341.73,348.45,338.71,,,,,,,,,,,,,
2020-09-19 22:17:52.015000,L8,349.14,348.04,345.66,348.82,348.55,351.76,309.16,347.92,350.28,354.08,359.00,355.15,343.37,355.54,353.10,351.46,357.30,359.60,329.47,340.58,367.83,363.36,349.64,347.55,339.30,,,,,,,,,,,,,
2021-01-09 22:17:48.906000,L8,353.06,342.60,346.03,360.37,356.42,354.22,329.43,362.04,350.31,366.09,359.43,352.57,332.11,361.01,357.94,363.37,366.52,365.42,324.37,365.88,379.10,371.02,352.93,360.91,343.41,,,,,,,,,,,,,
2021-01-25 22:17:44.203000,L8,351.10,348.10,350.39,343.69,352.91,354.67,,,,362.25,364.00,357.89,330.78,362.05,349.95,363.69,,,,,378.70,370.38,342.48,359.73,337.85,,,,,,,,,,,,,
2021-02-26 22:17:35.944000,L8,361.46,360.79,354.11,365.33,358.71,359.61,328.09,363.43,366.83,374.08,369.06,365.48,362.26,363.84,361.40,364.47,372.40,376.16,363.18,401.10,391.66,,,419.29,357.63,321.97,358.24,,,,,,,,,,,
2021-03-30 22:17:22.624000,L8,347.41,340.04,301.31,,,,,,,,,,,,,,,,,,331.23,361.29,329.44,339.38,,,,,,,,,,,,,,
2021-04-15 22:17:16.883000,L8,406.19,356.85,354.96,362.26,359.15,358.84,,,,,,,,354.96,353.95,360.40,368.22,366.23,341.57,369.17,376.76,370.51,356.84,363.96,353.37,,359.81,364.77,361.03,339.64,,,,,,,,
2021-05-01 22:17:07.841000,L8,352.50,348.43,350.71,353.71,352.39,354.65,,338.03,344.82,307.80,363.38,358.43,335.68,358.34,354.46,362.07,364.59,362.50,318.32,355.85,375.60,368.35,342.67,356.64,340.75,,,,,,,,,,,,,
2021-05-17 22:17:12.707000,L8,361.47,361.82,355.76,371.42,359.37,360.92,,,,,,,,,,,,,,,,,,,,,363.21,371.34,371.35,346.04,,,,,,,,
2021-07-04 22:17:29.944000,L8,360.49,361.27,365.85,378.19,372.18,374.12,361.42,368.12,367.74,373.04,371.76,370.51,368.99,368.32,366.05,372.19,376.20,378.51,371.68,379.85,386.16,376.96,369.82,373.18,373.85,358.97,378.31,385.52,380.01,374.54,373.65,366.02,365.39,349.32,358.38,,363.54,364.55
2021-11-09 22:17:58.951000,L8,351.97,349.94,349.38,353.85,349.02,352.23,319.14,335.81,348.71,353.43,358.92,356.68,346.01,358.24,351.50,357.47,361.24,359.44,329.85,358.48,371.92,367.52,347.75,351.69,339.48,,,,,,,,,,,,,
2021-11-25 22:17:57.047000,L8,357.51,358.51,356.51,364.14,360.34,359.33,336.60,355.73,358.60,369.57,368.45,365.67,369.42,360.77,349.39,358.33,367.22,365.59,347.14,372.71,381.05,372.50,352.61,,,322.66,362.26,366.54,364.47,352.92,,,,,,,,
2021-12-19 22:17:52.616000,L9,350.90,343.08,300.10,,,,,,,,,,,,,,,,315.49,307.50,367.12,364.98,333.55,348.30,314.95,,,,,,,,,,,,,
2022-04-18 22:17:25.504000,L8,354.39,349.52,349.47,,,,,,,,,,,,,,,,,,327.35,321.01,332.56,341.47,328.18,,,,,,,,,,,,,
2022-05-04 22:17:26.026000,L8,353.59,354.63,352.57,356.83,353.74,356.56,324.93,353.69,353.58,359.16,364.89,358.79,344.04,359.53,353.67,359.71,360.18,361.42,319.94,,,,,,,,354.88,,,,,,,,,,,
2022-05-12 22:17:13.223000,L9,360.95,364.61,360.80,373.25,365.22,364.66,350.04,367.07,368.69,373.99,371.69,367.54,372.18,366.41,363.18,368.74,372.94,368.43,361.58,375.80,386.15,376.61,363.07,365.82,361.48,337.50,371.64,374.06,374.35,360.41,368.59,338.67,367.75,351.81,361.53,308.01,362.12,340.56
2022-06-05 22:17:39.656000,L8,353.53,354.32,350.58,357.15,352.23,356.55,319.44,350.35,351.28,310.80,364.40,360.30,340.66,361.01,354.71,361.32,366.21,362.49,332.45,354.70,376.32,370.08,348.77,358.16,342.07,,,,,,,,,,,,,
2022-06-13 22:17:12.050000,L9,358.47,359.88,356.55,364.45,358.43,359.18,324.38,358.45,362.56,367.92,367.23,362.69,359.91,363.59,358.34,364.60,366.56,363.82,337.17,370.87,380.66,373.67,359.65,360.85,348.96,,360.88,,,,,,,,,,,
2022-06-21 22:17:48.970000,L8,354.88,354.29,354.16,358.84,354.51,355.88,321.71,352.67,357.42,366.05,365.51,361.28,357.92,362.82,356.22,364.24,367.04,365.41,323.11,363.14,377.99,370.86,349.10,359.96,348.96,,,,,,,,,,,,,
2022-07-15 22:17:24.696000,L9,351.56,339.64,299.03,344.08,348.35,352.83,,,,355.77,358.64,355.66,333.38,357.43,350.97,351.05,358.32,358.98,316.99,317.87,370.31,366.64,338.07,353.77,332.25,,,,,,,,,,,,,
2022-07-31 22:17:39.593000,L9,353.10,347.61,346.91,353.91,351.38,352.63,325.89,344.86,349.66,360.23,361.27,358.77,335.75,358.28,354.79,354.44,364.58,362.45,333.43,354.61,372.65,369.04,352.38,358.16,346.21,,351.20,,,,,,,,,,,
2022-09-09 22:18:11.619000,L8,355.33,351.64,348.53,356.47,350.43,353.66,326.43,343.67,354.18,361.75,363.79,361.22,357.13,361.74,356.53,364.98,367.48,364.74,334.24,370.97,378.83,370.28,356.39,361.10,347.47,,355.89,357.50,339.75,339.15,,,,,,,,
2022-09-17 22:17:54.625000,L9,355.42,350.29,350.07,353.94,353.07,354.56,319.34,351.47,352.11,360.76,364.09,359.04,344.32,361.33,356.74,363.10,364.78,364.03,332.95,367.00,378.68,370.64,354.11,357.18,348.05,319.32,,,,,,,,,,,,
2022-10-19 22:18:03.080000,L9,,298.20,344.70,357.65,354.59,350.64,330.01,361.41,364.16,350.09,363.34,365.23,361.24,363.81,361.37,367.70,369.81,366.88,337.84,371.02,381.78,373.32,360.34,362.36,350.02,,,,,,,,,,,,,
2022-11-04 22:18:00.514000,L9,355.02,349.14,351.61,355.58,353.85,353.59,327.13,351.29,357.15,367.81,365.59,360.96,346.07,364.68,361.61,363.98,368.09,364.65,,,,,,,,322.75,,,,,,,,,,,,
2022-11-12 22:18:10.437000,L8,,,,,,,,,,,,357.59,340.14,358.34,355.77,356.81,363.49,362.16,332.98,363.48,373.90,365.94,347.31,356.75,341.88,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,353.42,349.73,349.05,352.02,352.52,351.80,323.61,336.49,352.70,361.32,362.39,357.91,344.01,360.61,355.16,359.45,363.43,361.75,330.79,354.79,371.47,366.63,349.91,357.09,345.79,320.92,,,,,,,,,,,,
2023-01-15 22:17:53.980000,L8,348.41,345.19,347.02,350.30,351.03,352.60,,,,329.81,362.15,357.62,330.79,360.96,353.51,357.12,361.24,360.16,319.41,320.04,376.28,369.53,347.73,357.05,336.78,,,,,,,,,,,,,
2023-01-31 22:17:58.841000,L8,346.74,322.45,,,,,,,,352.51,355.91,353.84,320.13,353.67,339.09,352.60,,,,,367.57,361.10,326.52,342.03,323.14,,,,,,,,,,,,,
2023-02-08 22:18:06.517000,L9,,,,,,,,,,,,,326.97,354.88,345.46,347.92,,,310.35,321.64,363.94,361.35,333.68,343.11,333.13,,,,,,,,,,,,,
2023-02-16 22:17:50.035000,L8,358.21,356.89,354.55,360.73,357.38,358.51,334.60,366.97,366.09,368.87,368.66,367.64,364.15,366.49,361.20,369.56,370.34,368.47,349.29,375.47,380.48,373.53,359.25,362.71,361.53,323.84,362.14,365.75,363.77,349.69,363.98,315.98,361.01,342.80,340.63,317.38,347.48,
2023-03-04 22:17:37.574000,L8,351.54,347.94,346.35,,,,,,,355.66,360.54,356.30,331.41,358.45,352.33,359.86,360.17,361.52,323.80,329.96,370.90,364.13,340.09,350.55,333.60,,,,,,,,,,,,,
2023-03-28 22:17:33.498000,L9,354.45,356.59,352.02,361.61,356.37,343.43,335.99,357.52,359.32,367.81,367.55,363.84,362.71,364.70,360.69,366.83,368.37,366.34,345.01,372.52,387.04,375.83,363.71,360.92,353.45,317.63,,,,,,,,,,,,
2023-04-13 22:17:27.047000,L9,,,,379.05,359.60,360.65,,,,,368.61,374.63,361.96,363.77,361.54,369.11,372.68,369.98,370.06,371.10,376.83,369.28,347.38,363.27,359.54,,365.25,357.94,365.79,338.05,,,,,,,,
2023-05-15 22:17:12.111000,L9,353.67,356.66,352.21,359.36,356.49,359.43,337.06,366.14,367.54,370.30,369.67,364.23,367.61,366.33,361.06,367.32,369.85,367.89,343.44,371.12,382.65,372.74,359.42,362.63,355.97,324.06,358.74,362.36,360.75,350.28,361.58,333.90,362.36,,,,,
2023-05-23 22:16:53.942000,L8,349.84,349.09,345.43,351.41,349.32,352.10,322.71,352.66,354.75,358.20,362.88,359.59,336.03,357.58,354.36,356.55,359.56,360.91,332.29,358.01,365.57,365.90,348.30,351.79,344.88,,,,,,,,,,,,,
2023-05-31 22:17:04.101000,L9,356.23,355.35,352.74,358.10,356.04,357.69,333.60,362.07,366.52,369.64,367.75,365.57,362.06,363.80,359.22,365.32,,,,,377.51,370.68,357.15,356.58,355.15,325.49,360.74,359.85,363.49,325.49,,,,,,,,
2023-06-08 22:17:00.359000,L8,348.54,343.46,303.01,,,,,,,356.71,360.84,357.81,335.35,356.01,349.99,354.76,358.34,359.25,313.60,353.49,367.67,361.51,332.64,346.54,338.68,,,,,,,,,,,,,
2023-06-16 22:16:54.981000,L9,348.36,344.05,300.87,348.79,346.44,348.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 22:17:06.399000,L8,363.05,366.69,355.63,367.43,358.18,358.80,343.01,364.57,370.92,367.99,371.45,366.10,369.13,368.72,372.45,372.28,346.56,317.77,328.91,338.57,387.28,354.71,361.09,364.27,360.43,328.42,361.40,367.54,366.43,349.51,362.94,,358.45,345.27,343.53,308.66,,349.75
2023-07-02 22:17:05.775000,L9,353.23,348.27,347.45,354.23,349.58,352.08,318.47,345.36,355.90,359.38,361.85,359.11,336.50,358.04,354.19,360.00,360.70,361.28,318.80,360.16,374.60,365.68,350.48,354.36,343.37,,353.12,,,,,,,,,,,
2023-07-10 22:17:17.518000,L8,353.11,354.57,351.38,357.42,355.03,355.61,322.00,357.56,359.30,364.96,366.63,362.81,354.84,363.21,358.30,364.03,367.42,365.57,336.83,362.72,381.22,371.20,355.38,359.21,353.70,,355.36,357.16,356.68,340.12,,,,,,,,
2023-08-03 22:17:19.817000,L9,350.53,340.09,304.81,,,,,341.38,350.62,355.60,358.76,357.52,340.65,354.66,351.70,354.16,357.32,359.05,312.72,346.89,368.78,362.51,334.39,349.30,339.98,,,,,,,,,,,,,
2023-09-12 22:17:38.225000,L8,368.67,356.58,333.78,342.60,331.29,354.90,,,,357.52,356.10,361.08,345.28,360.03,357.34,362.78,368.21,366.89,338.72,366.53,380.06,371.86,357.86,360.61,349.24,,355.29,356.94,341.01,339.15,,,,,,,,
2023-09-20 22:17:40.026000,L9,349.60,345.99,345.70,351.32,349.03,351.52,320.12,337.94,349.36,356.47,358.42,356.63,332.15,356.61,351.69,351.33,359.41,360.24,324.27,343.44,367.58,360.21,333.62,352.25,338.20,,,,,,,,,,,,,
2023-09-28 22:17:43.092000,L8,,364.71,347.07,358.95,349.39,355.96,,344.33,350.03,362.15,364.92,362.56,355.33,360.98,357.25,360.72,364.73,363.80,336.34,368.61,376.22,370.50,356.16,358.73,351.05,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,353.59,349.82,347.92,355.86,349.29,351.50,314.67,338.47,349.71,357.22,359.19,358.64,336.44,358.94,352.59,357.61,364.19,360.72,324.54,355.20,374.14,366.17,348.83,353.37,340.01,,,,,,,,,,,,,
2023-10-22 22:17:50.479000,L9,352.73,352.08,349.99,355.47,353.23,355.19,322.99,350.37,350.87,362.63,363.30,360.97,336.84,360.20,356.82,360.59,363.49,362.78,331.15,361.48,374.40,367.28,351.42,353.33,344.84,,,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,347.75,341.77,302.79,,,,,,,351.70,351.57,354.64,330.94,354.19,346.79,347.01,,354.50,319.89,319.46,365.94,358.87,331.43,343.82,332.47,,,,,,,,,,,,,
2023-12-01 22:17:46.993000,L8,352.82,349.49,346.73,352.11,349.05,350.46,320.07,338.02,350.19,351.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 22:17:50.740000,L9,360.99,358.38,358.34,356.52,351.05,352.17,,,,,,,,,,,,,,371.73,383.31,369.88,361.30,361.28,355.02,,,,,,,,,,,,,
2023-12-17 22:17:48.418000,L8,350.85,347.43,346.73,351.25,349.35,351.76,,,,331.94,360.24,356.54,332.08,358.20,349.39,350.21,356.13,357.21,320.30,323.74,369.48,366.84,343.45,350.97,325.40,,,,,,,,,,,,,
2024-01-10 22:17:52.010000,L9,351.12,345.99,345.30,,,,,,,354.20,358.64,354.74,322.67,356.47,348.88,353.01,,,,,368.80,362.42,331.91,349.31,323.98,,,,,,,,,,,,,
2024-01-18 22:17:42.241000,L8,349.72,348.49,346.89,350.94,349.30,350.99,,,,351.51,347.85,353.21,331.46,354.04,335.59,349.34,,,319.50,317.05,365.52,363.01,349.93,349.42,320.56,,,,,,,,,,,,,
2024-02-03 22:17:41.059000,L8,352.47,353.26,350.46,354.53,353.71,355.47,,,,359.43,362.85,357.99,334.84,359.70,352.98,358.37,359.48,360.94,319.32,329.60,372.47,367.46,347.36,354.53,341.16,,,,,,,,,,,,,
2024-02-11 22:17:53.113000,L9,350.91,340.23,300.79,346.61,347.81,319.33,,,,,,,329.81,358.37,349.22,351.96,,,,,367.29,361.16,331.91,347.26,332.81,,,,,,,,,,,,,
2024-02-19 22:17:39.652000,L8,357.63,366.47,346.72,359.66,351.21,,,,353.63,362.59,367.36,363.99,358.37,364.09,359.01,363.63,367.12,365.45,334.91,356.06,373.89,365.53,348.29,353.27,339.56,,,,,,,,,,,,,
2024-03-30 22:17:36.478000,L9,349.84,346.56,350.69,354.25,348.92,355.11,,,,359.00,362.43,358.86,336.12,358.78,352.42,359.66,360.47,360.48,,356.92,371.95,367.34,350.05,354.32,325.18,,,,,,,,,,,,,
2024-04-15 22:17:28.257000,L9,351.55,349.81,,,,,327.73,352.86,356.60,362.31,364.46,360.87,354.75,360.71,355.77,361.47,363.13,363.29,329.75,369.54,373.09,368.88,355.63,357.32,346.74,,,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,350.27,349.88,351.65,355.37,351.42,355.37,325.05,344.93,352.68,359.04,362.75,359.11,337.51,358.41,353.04,358.48,360.27,359.96,322.80,358.81,369.55,365.51,350.63,353.67,338.76,,,,,,,,,,,,,
2024-05-01 22:17:11.831000,L9,352.16,353.32,348.54,352.47,350.57,353.66,330.45,335.93,361.40,358.46,366.07,359.82,353.68,360.69,357.01,361.58,364.93,364.26,333.31,361.19,373.83,366.62,354.61,357.62,345.93,,,,,,,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,329.66,352.51,353.99,360.99,361.99,358.99,347.71,358.63,354.27,357.75,362.89,362.05,331.32,358.49,370.26,363.83,349.73,353.66,346.26,314.82,,,,,,,,,,,,
2024-05-17 22:17:03.987000,L9,356.27,360.40,355.78,365.12,369.09,361.71,357.42,368.32,370.95,367.84,368.75,364.32,364.76,363.55,359.33,364.49,367.29,371.10,361.53,364.13,377.54,376.54,359.67,361.60,357.08,361.01,359.72,361.82,367.09,345.37,,,,,,,339.68,363.46
2024-06-26 22:16:52.651000,L8,351.83,351.04,350.97,358.56,354.33,356.93,334.34,352.39,320.24,362.86,363.64,359.63,345.71,359.08,355.55,358.05,364.22,362.34,336.68,355.92,369.99,364.23,348.25,353.85,344.52,,355.07,358.90,337.45,343.17,,,,,,,,
2024-07-12 22:17:00.992000,L8,351.25,347.07,350.25,357.02,351.71,354.84,,341.49,350.11,358.88,361.86,358.81,347.64,357.39,352.10,360.42,359.67,360.77,313.43,356.86,370.64,363.03,338.25,351.75,342.49,,,,,,,,,,,,,
2024-08-05 22:17:06.640000,L9,384.83,367.96,361.68,372.56,365.63,364.23,359.61,366.46,371.03,369.88,368.68,365.23,367.63,366.68,361.18,366.95,371.94,367.38,359.75,370.46,377.05,368.64,357.53,358.47,354.41,359.33,371.57,371.43,371.64,360.29,369.88,363.97,365.82,353.60,353.33,348.36,335.08,345.01
2024-08-21 22:17:19.711000,L9,351.83,347.42,346.68,353.77,350.25,352.03,328.80,339.45,349.50,356.10,358.80,356.77,338.60,357.51,350.85,352.87,359.82,360.06,325.43,346.79,368.16,362.90,332.28,345.93,338.45,,,,,,,,,,,,,
2024-08-29 22:17:21.978000,L8,357.54,355.06,351.55,357.56,355.04,356.82,298.62,354.11,360.37,363.70,366.00,361.07,360.19,364.24,357.90,363.75,365.15,364.62,330.11,370.72,376.56,369.16,356.86,356.58,345.66,,357.37,358.54,360.68,340.91,,,,,,,,
2024-09-22 22:17:21.161000,L9,358.94,360.10,327.01,,,,337.53,347.14,354.13,358.28,362.17,356.24,347.40,357.73,353.04,356.78,357.87,360.04,334.73,350.76,368.82,361.46,348.21,347.69,340.14,,,,,,,,,,,,,
2024-11-17 22:17:38.841000,L8,352.77,348.46,348.41,354.87,349.67,350.95,327.35,336.11,348.72,353.77,358.58,355.71,341.77,356.93,347.67,357.14,356.89,358.52,323.10,338.50,369.16,360.40,334.91,347.86,337.81,,,,,,,,,,,,,
2024-11-25 22:17:51.900000,L9,357.79,357.11,356.19,361.50,351.86,352.84,333.33,341.17,345.31,361.63,363.85,356.60,351.06,361.23,351.80,361.20,365.53,364.96,333.37,369.56,377.81,370.62,357.34,358.47,346.71,,,,,,,,,,,,,
2024-12-03 22:17:45.212000,L8,353.09,349.78,350.17,354.65,352.70,352.84,331.00,336.48,351.15,357.33,360.96,356.04,343.61,358.61,350.77,357.76,362.02,360.53,321.64,354.19,370.61,363.99,344.26,351.62,338.01,,353.32,,,,,,,,,,,
2025-01-12 22:17:45.559000,L9,354.86,353.81,350.20,352.55,352.55,352.96,330.20,345.93,352.66,359.27,362.71,359.02,349.06,362.55,356.24,360.98,365.16,362.96,324.39,352.04,374.48,367.57,349.99,355.92,342.74,,,,,,,,,,,,,
2025-01-28 22:17:42.532000,L9,352.43,352.73,353.32,356.41,355.31,355.22,324.11,341.08,353.49,361.28,362.31,357.68,336.09,360.89,352.66,360.59,362.56,360.84,318.82,331.76,371.92,363.16,343.43,354.35,342.53,,,,,,,,,,,,,
2025-02-05 22:17:39.822000,L8,350.40,349.73,351.77,355.41,351.43,354.33,,,,358.70,361.98,357.81,337.69,358.06,353.49,357.72,358.73,359.23,318.66,327.02,369.98,365.12,350.10,352.40,335.65,,,,,,,,,,,,,
2025-03-01 22:17:39.455000,L9,357.06,355.13,354.73,357.17,355.18,356.13,,,,,,,,,,,,,,,,,,,,,354.59,361.16,361.98,332.64,,,,,,,,
2025-03-09 22:17:26.663000,L8,353.78,353.89,354.54,358.63,355.63,357.83,331.89,347.84,357.81,364.66,365.60,361.22,356.32,362.78,356.12,363.44,364.57,363.53,324.82,368.90,373.93,366.90,352.72,356.21,343.80,,355.31,359.19,360.85,,,,,,,,,
2025-03-17 22:17:32.112000,L9,348.85,341.10,296.57,,,,,,,354.72,327.35,353.95,329.05,356.39,348.71,347.75,,,315.73,305.45,366.31,358.02,330.59,344.59,333.04,,,,,,,,,,,,,
2025-03-25 22:17:16.100000,L8,351.96,353.96,354.74,359.09,356.46,358.84,332.52,352.72,357.93,365.46,366.32,362.90,356.14,363.72,357.05,364.14,365.65,364.06,322.96,371.08,374.92,370.57,354.21,359.84,347.38,,357.57,356.43,363.13,,,,,,,,,
2025-05-04 22:17:17.676000,L9,350.79,348.54,349.58,356.38,350.74,353.69,330.53,348.60,354.70,361.63,363.55,359.41,348.75,356.58,354.18,359.74,363.09,360.81,316.51,358.02,371.49,365.58,352.22,353.88,340.09,,,,,,,,,,,,,
2025-05-12 22:16:59.753000,L8,394.15,376.89,368.28,378.37,371.67,368.55,375.75,380.74,375.04,376.60,383.92,382.72,374.89,370.03,366.01,376.33,374.33,373.41,370.45,376.61,383.28,374.60,361.63,362.67,364.08,357.59,374.79,375.86,379.84,372.50,373.72,374.27,368.72,360.81,359.61,354.91,367.16,363.36
2025-05-20 22:17:06.544000,L9,353.51,357.15,353.14,359.76,357.11,358.43,339.81,361.48,359.26,368.49,367.92,362.53,355.95,362.45,358.43,364.35,367.25,364.45,335.02,363.24,375.28,368.82,355.35,358.56,349.87,,356.77,361.51,359.92,348.47,,,,,,,,
2025-06-13 22:17:12.853000,L8,353.05,348.35,349.54,,,,326.52,337.67,353.66,357.52,360.99,359.40,353.83,359.50,353.11,361.56,362.26,359.44,324.94,318.64,371.12,363.91,339.47,349.42,342.12,,,,,,,,,,,,,
2025-06-21 22:17:14.951000,L9,359.24,359.64,359.09,362.37,357.72,359.93,342.16,365.61,371.19,370.22,370.02,367.23,366.07,365.15,360.58,368.67,372.49,367.68,361.06,377.37,384.05,372.48,360.99,362.02,357.73,,363.64,367.29,366.27,354.65,366.41,338.31,362.33,346.33,345.72,304.43,,
2025-06-29 22:17:21.081000,L8,353.77,348.72,350.24,356.18,349.78,353.72,330.87,347.48,320.10,356.22,362.41,359.23,354.38,360.86,354.49,361.49,364.57,360.89,330.33,361.43,374.42,365.76,350.27,352.95,343.93,,355.44,,,,,,,,,,,
2025-07-23 22:17:27.519000,L9,351.10,346.98,350.56,354.20,351.15,352.14,320.36,341.32,355.02,360.04,362.60,358.20,349.94,358.83,354.30,360.18,362.54,361.60,322.24,356.30,371.80,364.70,344.74,351.23,340.91,,353.48,353.30,338.50,,,,,,,,,
2025-07-31 22:17:29.909000,L8,353.70,352.01,348.37,354.91,352.80,353.37,333.55,355.56,361.19,363.13,366.40,362.70,355.86,360.82,357.27,362.81,366.81,365.27,339.27,372.76,374.93,367.47,353.86,354.29,346.68,,353.94,356.21,346.73,327.99,,,,,,,,
2025-08-24 22:17:43.028000,L9,352.26,351.50,347.43,351.24,348.70,347.79,,,,,,,,,,,,,311.45,343.42,369.28,360.42,331.41,335.12,332.00,,,,,,,,,,,,,
2025-09-25 22:17:52.465000,L9,353.04,350.64,347.95,354.97,352.24,353.65,331.31,352.93,353.69,360.23,361.76,357.00,353.53,357.53,353.98,358.73,365.42,361.52,334.13,354.36,370.38,364.49,351.03,348.07,342.42,,,,,,,,,,,,,
2025-10-03 22:17:49.249000,L8,386.65,395.26,370.91,369.16,360.08,363.63,383.53,377.06,379.55,374.14,371.93,378.41,377.18,371.06,387.04,374.89,375.69,374.11,363.33,372.66,381.78,374.69,363.55,377.62,375.34,395.08,372.89,404.66,399.07,385.44,375.32,362.88,377.29,389.24,389.68,405.02,416.90,391.87
2025-10-19 22:17:50.450000,L8,358.99,357.79,359.69,364.48,358.03,359.94,351.81,369.98,371.08,371.20,369.89,372.28,369.22,367.78,361.98,369.11,371.77,368.05,364.56,376.03,382.13,372.56,361.90,364.03,358.84,324.27,363.67,368.70,367.12,354.64,368.13,339.56,325.57,348.02,346.46,316.82,372.59,333.99
2025-11-04 22:17:53.875000,L8,358.63,360.76,358.01,364.44,356.92,359.00,349.46,367.68,366.29,367.87,368.48,364.50,365.46,364.37,361.26,367.46,369.35,366.98,347.73,373.19,381.13,371.69,359.97,361.20,355.50,312.70,365.46,367.80,366.35,349.21,365.73,332.95,363.28,345.79,338.92,312.76,361.43,333.10
