dates,satname,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0054,nzd0474-0055,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072
2008-10-29 21:57:48.288000,L5,352.39,354.34,341.13,348.89,353.85,340.74,342.92,346.84,348.28,352.27,361.24,354.66,350.03,353.19,347.94,346.05,337.71,343.52,341.62,337.62,336.56,328.27,336.20,345.62,336.54,337.47,337.35,336.25,334.97,340.14,326.08,320.88,313.83,316.44,316.65,319.38,317.13,320.37,345.24,350.03,351.84,347.44,347.73,345.06,350.80,356.03,339.87,338.62,341.31,341.13,330.03,325.48,325.28,328.07,336.95,349.30,346.97,333.05,333.08,341.85,340.79,356.44,345.43,344.47,342.31,344.16,347.47,348.87,343.79,341.03,344.51,341.82,339.23
2008-11-14 21:57:28.308000,L5,331.61,335.49,312.01,319.77,327.47,315.68,313.06,318.63,318.45,321.74,334.40,330.49,327.10,332.43,327.87,314.89,307.07,306.24,304.33,309.99,303.66,306.13,305.35,311.95,306.45,299.91,298.96,298.26,297.33,302.71,299.01,301.66,292.53,291.68,295.66,294.87,295.69,295.52,303.89,301.95,308.18,303.08,301.78,304.18,309.29,322.43,321.68,329.82,322.94,319.16,311.21,307.81,312.75,313.29,312.37,322.02,320.38,310.57,310.21,318.66,323.31,332.25,337.36,338.30,329.21,330.43,332.32,331.45,328.49,325.68,,,
2009-01-01 21:58:55.309000,L5,367.31,376.75,361.54,362.06,360.81,353.15,346.57,359.77,362.23,375.62,367.98,364.62,373.06,382.45,368.67,365.82,352.20,349.22,346.17,346.72,347.93,341.36,336.69,340.51,343.07,338.75,333.47,336.84,329.04,331.41,,,,,335.99,333.97,333.61,333.30,338.15,335.34,335.94,336.05,333.84,333.30,336.74,344.32,347.31,353.41,361.85,352.98,342.67,336.57,339.95,345.25,338.61,340.15,337.14,329.39,332.93,340.61,344.38,353.39,363.59,366.68,362.71,365.26,363.29,360.66,354.90,359.27,348.62,345.68,353.66
2009-01-17 21:59:20.568000,L5,,,,,,,,,,,,,,,388.55,386.33,375.91,379.97,386.86,382.57,372.68,376.32,377.02,380.25,360.55,368.36,,,363.76,358.39,361.34,364.23,340.87,345.49,364.77,363.39,,,,,352.92,349.87,351.93,368.56,367.35,371.91,357.47,366.54,368.14,383.75,366.74,351.06,352.43,363.54,356.55,371.38,362.33,346.76,,,,399.36,383.46,368.52,392.39,397.72,384.78,385.06,366.78,416.87,380.80,382.97,379.21
2009-12-03 22:04:43.760000,L5,336.91,345.07,319.93,335.25,333.07,314.21,304.88,315.80,324.55,323.98,341.29,337.83,329.94,337.50,339.92,329.32,323.05,329.98,321.46,326.58,325.32,318.42,321.31,318.89,309.22,305.77,306.80,304.57,288.93,292.24,289.30,289.85,294.21,309.32,308.46,308.63,313.44,311.32,318.71,315.97,314.03,308.15,309.27,306.84,312.27,323.42,323.67,331.09,329.43,329.99,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:04:05.307000,L5,342.35,353.66,328.56,340.80,346.16,333.60,329.41,329.05,330.26,329.12,347.99,341.87,337.33,343.60,341.14,332.46,334.83,337.22,333.85,329.13,330.59,322.24,319.78,328.33,314.49,304.43,305.96,305.36,300.23,305.07,306.49,304.58,298.16,313.50,316.68,319.37,312.25,314.51,318.45,318.10,319.59,309.14,309.45,311.90,318.74,328.11,329.87,330.26,331.96,333.91,326.73,325.99,327.74,330.50,326.69,334.85,330.67,305.89,303.77,315.88,316.03,308.58,312.29,312.30,,,,,,,,,
2011-01-07 22:04:08.243000,L5,,,,301.84,316.07,307.44,306.69,303.96,308.51,289.73,317.60,278.62,301.00,302.83,302.52,,,281.83,281.76,306.74,308.37,307.60,288.73,296.64,287.95,284.93,289.21,292.34,273.88,280.44,286.14,296.37,291.25,289.91,289.36,287.33,285.87,284.40,292.61,281.61,287.66,287.09,289.82,298.09,306.69,317.33,318.97,320.26,324.40,320.78,313.09,311.90,317.54,320.06,313.64,316.68,317.82,,,,,,,,,,,,,,,,
2011-01-30 22:10:20.732000,L5,,,,,,,,,,,,,,,,,,,,,288.55,291.71,290.26,297.36,288.56,286.27,287.25,286.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08 22:04:11.186000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.23,365.58,372.71,367.10,357.22,355.54,359.76,361.35,361.94,369.14,357.38,363.74,374.96,382.66,391.74,,,,,390.92,369.12,359.24,354.56,365.67,369.55,386.32,363.57,364.83,372.59,382.07,381.45,396.93,391.53,396.80,392.96,390.99,382.22,382.30,383.89,384.59,386.59,386.22,388.76
2011-03-12 22:04:07.249000,L5,373.64,385.22,377.16,374.89,378.74,371.19,368.39,373.33,381.15,384.22,,385.35,379.74,386.59,382.38,379.15,373.47,380.83,378.12,368.94,364.52,360.66,362.68,376.08,357.06,357.96,354.90,358.60,350.15,356.96,353.74,347.83,349.14,345.84,345.28,347.14,345.29,345.95,359.16,355.54,353.25,353.37,361.02,361.95,364.63,370.39,374.64,371.69,368.19,367.41,355.88,360.36,361.99,355.87,360.00,372.96,363.99,351.88,356.12,363.25,363.18,373.69,379.12,378.17,385.36,379.16,380.03,387.49,379.02,376.34,376.56,390.32,385.27
2011-03-28 22:04:02.070000,L5,387.69,394.80,384.65,387.00,385.33,374.46,,,,,,,,,,379.69,374.99,373.39,374.71,374.51,371.88,364.17,371.71,373.18,362.15,363.62,369.08,358.42,351.97,351.32,345.46,348.86,349.31,348.59,350.92,357.22,356.15,363.73,373.54,364.95,358.40,354.41,359.25,362.96,361.72,373.42,373.61,376.83,379.45,366.89,358.13,362.81,362.47,360.90,363.23,379.99,372.19,368.22,362.30,369.60,373.97,376.48,377.53,379.41,380.31,381.48,380.50,386.27,392.25,384.26,384.03,388.65,398.19
2013-05-11 22:22:18.973000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.84,309.09,305.20,277.11,287.69,299.46,315.62,313.32,329.78,329.76,327.57,336.09,328.88,326.17,,,,,
2013-06-05 22:16:15.001000,L8,,,,,,,,,,,,,,,,,,,,,,,,,255.10,247.22,257.02,244.12,258.04,269.94,,,,,268.25,263.74,261.05,254.43,259.10,270.84,269.21,,,,,289.55,288.49,300.34,287.34,301.23,293.61,289.63,299.30,291.43,294.55,293.62,285.56,,,,,,,,,,,,,,,,
2013-06-28 22:22:20.943000,L8,,,,,,,,,,,,,,,,,,,,,,287.82,291.28,302.23,290.70,285.76,290.18,288.60,287.42,289.30,287.26,285.54,282.47,276.78,286.23,283.66,289.82,285.51,296.53,290.44,292.01,289.38,294.10,285.10,291.36,302.82,299.48,307.33,315.77,314.94,306.50,298.85,297.74,299.39,303.71,301.11,302.13,,,,,,,,,,,,,,,,
2013-07-07 22:16:11.966000,L8,271.18,304.76,289.93,330.12,311.96,305.57,299.74,302.39,306.46,297.91,317.23,307.79,305.38,308.23,306.19,302.00,295.48,300.72,294.94,293.43,289.85,289.97,295.47,307.00,294.77,292.42,299.18,292.50,291.31,291.23,292.62,286.72,285.51,282.93,288.70,297.11,292.07,291.64,297.73,297.71,299.46,293.88,306.78,302.54,296.01,311.30,304.24,321.66,334.42,323.08,313.38,310.02,307.84,312.40,313.51,319.69,309.52,305.38,311.43,320.37,322.48,331.85,321.39,312.15,319.43,339.17,333.64,331.14,330.16,335.99,332.64,331.34,331.14
2013-07-07 22:16:35.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.50,280.71,284.53,286.18,282.71,292.27,290.44,292.29,283.76,285.44,274.73,281.49,297.92,295.34,305.38,323.85,313.59,307.36,301.39,298.31,300.71,301.66,305.00,298.96,,,,,,,,,,,,,,,,
2013-07-23 22:16:10.674000,L8,,,,306.28,306.41,298.00,297.52,300.81,303.93,288.96,311.63,301.36,300.52,304.30,297.31,295.16,291.13,289.11,286.96,286.40,285.76,284.88,286.04,295.96,286.77,284.18,287.24,284.75,283.33,285.38,286.53,281.02,277.35,274.50,282.14,282.30,282.31,280.30,292.04,287.76,291.59,285.77,283.74,275.91,282.86,298.35,299.04,311.31,315.13,312.76,302.95,299.63,299.46,301.43,299.60,306.85,301.67,,,,,,,,,,,,,,,,
2013-07-23 22:16:34.633000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,286.71,284.16,282.65,284.50,285.76,280.41,276.51,272.93,281.20,281.02,281.30,279.27,291.16,286.74,290.91,283.90,282.62,274.23,281.53,297.45,298.12,309.62,313.91,311.97,302.41,298.98,298.70,300.50,298.55,306.15,300.95,,,,,,,,,,,,,,,,
2013-08-31 22:22:26.282000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.93,298.71,302.15,306.86,304.03,307.79,302.76,,,,,,,,,,,,,,,,
2013-09-25 22:16:04.975000,L8,304.56,311.45,288.77,309.02,307.49,296.60,292.81,297.72,296.93,301.58,317.80,308.65,308.48,310.20,305.41,298.63,294.46,292.82,291.52,290.73,290.16,286.46,288.90,296.83,289.55,285.60,288.92,284.67,280.66,289.38,281.53,286.27,278.04,279.08,282.30,283.49,289.60,283.81,295.21,290.54,296.70,290.92,291.01,279.56,286.41,300.88,299.90,312.94,313.67,309.66,300.68,302.17,303.09,299.17,306.60,308.15,309.75,280.85,287.52,305.02,320.95,,,,,,,,,,,,
2013-09-25 22:16:28.938000,L8,,,,,,,,,,,,,,,,,,,,,,,,296.19,289.35,285.51,288.61,285.35,280.69,288.53,281.23,285.56,278.07,279.18,282.52,283.58,289.12,283.83,294.89,290.70,296.63,290.83,291.11,279.31,286.79,301.48,300.00,312.38,313.72,309.40,300.57,301.86,303.44,300.20,306.13,308.44,310.09,281.21,288.95,305.12,321.17,,,,,,,,,,,,
2013-10-02 22:22:16.506000,L8,,,,,,,,307.83,311.81,316.31,325.77,320.29,318.37,324.59,318.86,309.08,303.81,306.72,300.20,304.48,301.10,302.17,307.24,317.16,310.40,306.05,310.12,299.98,298.57,301.65,303.19,295.29,292.58,294.50,294.71,297.66,294.79,294.77,300.13,300.29,308.23,303.60,308.57,296.74,302.72,313.25,316.06,327.52,329.97,331.00,315.21,316.51,316.83,317.22,315.67,325.37,317.77,272.32,,,,,,,,,,,,,,,
2013-10-11 22:16:05.328000,L8,303.30,316.97,294.86,309.01,313.74,299.70,297.55,301.50,302.75,306.20,318.97,313.12,310.74,314.41,309.90,302.51,294.06,296.15,293.41,295.30,293.30,292.34,292.22,301.38,296.28,296.53,296.40,291.03,283.78,291.43,292.77,294.51,284.12,287.42,288.63,288.96,286.09,286.67,295.00,293.70,298.55,296.38,297.52,284.67,290.58,302.06,305.71,316.18,318.65,317.62,307.82,304.82,303.25,305.88,305.71,312.21,305.65,,,,,,,,,,,,,,,,
2013-10-11 22:16:29.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.36,283.82,291.53,293.16,295.55,284.78,287.34,288.15,288.72,286.78,286.63,295.84,293.74,298.97,297.14,298.26,284.42,290.96,302.69,305.76,316.29,318.98,318.50,308.40,305.71,303.98,306.60,306.22,312.79,305.66,,,,,,,,,,,,,,,,
2013-10-27 22:15:55.590000,L8,306.78,317.34,303.18,319.34,312.51,304.34,303.43,305.80,307.74,313.50,322.17,316.44,316.83,322.08,316.54,304.24,301.87,299.92,297.61,299.17,297.12,304.17,312.04,317.77,308.09,301.67,305.46,309.34,297.88,301.78,293.57,364.89,,,,,,356.39,302.39,302.59,299.69,304.77,306.99,300.98,294.93,319.19,317.81,328.00,323.51,321.66,309.13,309.48,308.47,313.09,312.29,313.44,313.73,281.86,282.50,297.04,313.40,308.54,312.04,332.21,330.30,320.58,332.02,326.61,328.93,331.19,334.02,,
2013-10-27 22:16:19.549000,L8,,,,,,,,,,,,,,,,,,,,,289.67,285.09,286.17,293.57,288.09,285.56,284.70,282.45,277.74,283.82,280.81,299.71,311.74,312.00,305.83,299.66,260.24,297.80,291.38,290.70,294.47,292.58,291.81,279.13,285.08,298.55,296.83,318.97,313.64,315.88,303.54,301.18,301.88,306.77,298.41,304.21,300.81,,,,,,,,,,,,,,,,
2013-11-19 22:22:01.448000,L8,310.26,319.42,295.30,307.83,308.63,295.79,293.33,297.28,295.48,300.04,316.53,310.56,306.28,310.38,307.70,298.71,294.62,292.94,292.34,290.35,289.49,286.69,285.79,293.66,284.52,283.04,282.55,283.60,279.72,281.75,277.12,278.10,273.73,280.93,281.23,283.84,282.32,285.59,290.22,289.41,293.35,293.47,291.69,280.23,288.00,300.73,299.92,304.67,312.03,311.92,301.14,298.88,300.26,302.23,296.65,303.55,297.47,292.52,300.35,301.30,304.88,325.38,325.38,328.23,326.98,327.19,328.52,328.38,324.83,330.21,323.82,,
2013-12-21 22:21:51.057000,L8,,,,,,,,298.34,297.35,295.14,315.52,310.08,304.42,308.51,305.31,298.91,291.95,293.16,288.23,289.86,319.76,,,,,,,266.59,272.15,306.62,276.34,277.75,272.00,277.00,277.76,279.45,279.05,282.68,288.88,287.79,293.19,288.14,287.18,289.66,295.33,294.17,295.90,289.16,266.60,,287.90,266.95,288.12,290.40,289.77,297.68,298.61,288.30,290.97,292.59,292.62,309.78,314.80,314.74,316.74,315.45,320.19,315.10,,,,,
2013-12-30 22:15:37.096000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.24,282.49,277.92,276.77,276.73,276.87,281.06,287.80,284.12,277.33,278.88,266.71,,,,,,,,,,,,,
2013-12-30 22:16:01.055000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.78,277.78,274.42,274.75,273.80,272.38,278.85,285.06,282.27,275.99,277.04,,,,,,,,,,,,,,
2014-01-22 22:21:31.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.05,293.45,283.53,279.90,277.78,277.91,279.30,288.31,277.51,,275.42,275.41,298.21,307.49,311.01,309.34,311.75,311.98,314.90,,,,,,
2014-02-07 22:21:21.056000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.67,314.98,278.89,289.29,310.39,273.30,311.00,310.42,305.41,288.64,293.72,304.92,309.86,318.17,314.05,318.39,333.56,334.04,340.52,338.54,337.28,341.86,328.08,340.47,329.57
2014-02-23 22:21:08.076000,L8,301.66,321.61,290.48,316.26,311.36,302.96,304.34,302.20,304.50,300.20,320.37,313.46,307.85,316.46,314.23,301.25,296.10,293.10,294.42,293.32,290.81,282.73,283.47,292.75,284.12,282.09,279.33,280.61,275.42,278.91,279.50,280.08,272.17,274.09,275.83,277.52,279.52,283.95,288.37,288.41,290.34,291.27,289.63,287.14,294.68,302.91,301.05,304.34,314.30,308.83,300.25,296.37,301.04,304.24,304.10,306.40,296.98,276.32,280.85,294.75,313.03,303.30,307.01,307.13,311.87,311.26,319.52,313.51,,,,,
2014-03-11 22:20:55.957000,L8,321.29,342.84,318.59,336.87,338.93,334.75,324.24,357.87,333.33,349.94,349.79,343.30,336.74,342.15,339.39,330.90,321.18,319.46,322.27,319.28,318.85,310.56,314.16,320.00,316.76,316.74,311.83,309.79,312.97,314.62,313.12,308.46,305.50,304.15,307.12,307.02,306.18,311.81,312.50,315.67,319.28,316.99,318.05,314.00,320.17,329.55,324.96,331.21,333.69,327.23,319.74,316.74,317.94,316.07,321.50,330.65,318.69,303.91,308.28,316.45,327.85,332.97,338.41,336.14,343.04,346.49,349.69,347.40,346.59,345.14,345.58,350.91,350.80
2014-03-20 22:14:37.534000,L8,303.09,315.11,293.45,319.22,315.39,301.29,300.05,301.84,308.24,301.56,320.85,314.80,307.24,313.45,308.94,301.32,296.27,295.29,294.16,294.66,290.93,286.25,285.71,293.89,285.66,284.05,286.17,283.56,279.59,284.25,284.02,285.24,276.56,276.53,276.57,279.23,281.06,285.23,289.95,290.00,293.25,291.48,289.97,284.94,294.89,302.60,297.21,317.10,315.03,313.43,303.29,302.06,304.30,304.54,303.02,305.63,299.57,274.32,279.83,301.52,318.16,294.02,297.10,,,,,,,,,,
2014-03-20 22:15:01.497000,L8,,,,,,,,,,,,,,,,,,,,,290.95,286.26,285.79,294.28,285.58,284.13,285.97,283.70,279.80,284.05,283.99,285.30,276.55,276.52,276.72,279.15,280.82,284.98,290.00,289.71,293.28,291.37,289.87,284.69,294.80,302.71,297.26,316.41,314.85,313.36,303.24,301.92,304.21,304.57,303.04,305.56,299.61,273.77,279.52,300.70,317.51,,,,,,,,,,,,
2014-03-27 22:20:37.696000,L8,313.74,319.59,300.89,313.91,320.88,306.36,307.72,310.41,319.28,325.91,325.83,321.91,317.40,382.18,388.13,373.59,314.71,304.80,388.23,333.48,367.83,370.49,371.59,384.77,305.32,299.22,305.43,295.65,302.62,307.14,300.91,297.32,290.50,290.01,289.82,294.01,293.91,295.98,303.99,369.91,363.76,362.21,303.89,303.83,310.14,318.79,311.62,323.98,327.03,324.52,316.82,309.59,317.11,314.02,319.47,317.62,311.42,301.49,339.72,362.88,380.26,384.95,322.76,340.56,342.96,349.69,341.71,342.73,332.08,336.26,337.01,342.48,351.28
2014-05-23 22:13:42.455000,L8,,,,,,,,,,,,,,,,,,,,,,274.48,276.78,286.73,280.44,278.75,281.28,276.11,,,,,,,270.87,266.00,262.73,255.97,264.09,270.47,273.97,,,266.23,273.82,291.06,288.85,297.90,302.68,298.70,292.53,287.08,290.21,289.07,295.08,298.75,289.45,280.56,283.94,291.53,295.43,291.11,294.06,,,,,,,,,,
2014-07-01 22:20:10.138000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.06,302.63,302.35,301.01,303.55,305.08,308.15,307.43,303.25,305.82,305.46,310.42,323.63,314.59,330.90,334.44,324.87,316.78,312.43,315.73,315.03,317.17,324.48,308.34,308.32,316.63,323.72,329.25,337.45,336.01,333.60,340.68,346.21,349.33,347.58,350.58,345.82,348.91,340.57,350.79
2014-07-17 22:20:15.980000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.39,277.83,292.67,294.34,298.42,286.82,284.13,286.49,287.62,279.13,290.56,279.08,275.25,279.48,285.01,288.48,302.89,298.40,,,,,,,,,,
2014-08-11 22:14:15.733000,L8,320.48,329.32,304.74,346.45,330.70,307.98,310.62,314.55,327.14,328.79,330.43,316.03,313.72,312.80,307.20,305.64,304.24,301.94,294.62,305.31,297.57,293.20,297.62,307.57,299.51,299.58,297.58,293.91,290.73,303.75,298.11,292.15,287.03,289.50,300.31,298.20,298.21,297.50,301.15,300.82,323.69,309.23,314.81,305.29,308.06,323.50,307.03,339.72,333.71,330.00,326.88,317.15,324.47,318.86,322.44,317.20,323.76,313.85,315.84,323.46,341.04,338.84,342.34,338.88,336.73,333.48,354.41,342.42,341.65,351.78,347.74,340.34,329.86
2014-08-11 22:14:39.696000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.29,285.67,288.26,291.60,288.26,295.40,293.14,298.36,293.28,294.60,294.54,296.42,310.79,300.37,326.58,321.59,318.91,306.68,302.38,308.03,307.54,303.89,307.36,306.25,296.59,303.34,308.92,326.63,327.56,330.07,324.60,325.69,322.88,332.76,330.70,330.47,333.76,338.52,327.67,316.96
2014-08-27 22:14:17.177000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.66,294.24,317.16,316.60,315.81,300.32,297.55,298.00,298.98,293.94,305.33,302.01,294.23,301.10,308.97,314.64,318.19,313.49,315.76,318.30,322.07,324.53,323.27,318.42,,,,
2014-09-03 22:20:30.612000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.89,282.93,283.59,286.69,284.10,293.98,288.84,294.90,291.18,291.87,282.48,290.34,304.22,300.07,324.73,322.96,315.76,304.43,304.05,313.89,308.16,309.89,314.64,305.51,292.63,300.38,317.11,323.80,323.48,320.30,319.74,318.67,321.89,325.97,326.14,323.22,,,,
2014-09-19 22:20:30.514000,L8,,,,,,,,,,309.32,318.29,309.99,312.29,314.83,311.41,303.62,297.81,369.24,371.36,374.26,372.45,370.79,303.93,306.88,301.67,298.30,295.22,295.03,294.58,298.09,297.70,293.50,290.55,290.96,291.49,291.68,293.53,293.52,299.92,296.56,299.39,301.83,299.70,291.57,296.92,312.14,304.55,322.64,321.81,324.38,310.46,302.92,310.00,307.53,310.96,315.17,313.47,293.27,298.45,311.20,320.42,331.86,323.29,331.62,331.61,332.42,330.82,333.15,328.16,333.42,330.48,332.41,317.89
2014-09-28 22:14:20.662000,L8,305.62,315.57,291.78,325.63,312.74,296.83,291.37,297.56,301.20,301.51,310.60,303.57,299.77,305.30,300.52,294.28,288.28,290.30,290.19,293.04,290.86,289.38,290.30,302.50,294.76,293.68,291.78,288.30,282.66,292.23,300.85,283.42,276.66,280.33,282.83,281.94,282.05,283.44,291.27,291.10,295.08,291.55,291.15,282.07,286.78,302.08,298.54,312.49,319.08,318.49,304.08,302.93,307.54,309.88,305.00,306.53,302.98,281.20,284.52,300.70,321.88,306.45,308.03,308.34,313.83,312.87,318.76,317.66,,,,,
2014-09-28 22:14:44.621000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,291.88,290.51,287.18,282.14,290.48,301.43,282.70,276.33,279.41,282.13,281.58,281.69,283.01,291.01,290.56,294.91,290.88,290.73,281.20,286.44,301.47,297.87,311.79,318.65,317.57,303.87,301.78,307.21,308.49,303.64,306.20,302.42,281.31,284.49,300.46,321.46,306.77,308.26,308.33,313.39,312.63,318.57,317.46,,,,,
2014-10-21 22:20:37.449000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.67,282.24,282.85,288.69,290.67,293.91,291.64,290.26,276.64,289.30,299.27,298.65,306.83,314.80,313.31,303.76,303.53,305.03,303.00,298.91,303.83,298.99,,,,,,,,,,,,,,,,
2014-11-06 22:20:37.163000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.39,292.95,286.32,285.56,278.50,283.83,281.45,283.35,283.84,285.94,291.32,293.90,295.25,293.59,291.84,281.66,292.37,302.84,303.69,312.42,319.09,315.23,305.05,299.84,304.30,303.17,304.08,306.53,305.32,,,,,,,,,,,,,,,,
2014-11-22 22:20:33.645000,L8,,,,,,,303.61,308.50,311.84,309.39,325.27,327.61,316.87,320.00,314.32,305.28,303.36,303.53,304.31,309.50,300.43,300.87,300.44,307.22,302.75,296.29,296.86,297.09,286.92,300.37,294.88,298.62,295.99,299.05,299.20,302.86,306.67,310.16,314.00,314.15,315.62,310.62,306.35,304.50,305.07,316.19,311.31,328.46,329.27,326.48,316.47,316.40,316.93,314.08,315.53,317.90,312.14,279.40,,300.62,309.08,317.37,322.66,318.02,316.92,318.26,329.65,327.71,323.54,329.88,325.40,,
2014-12-01 22:14:24.062000,L8,305.30,313.12,287.36,301.66,302.10,294.20,341.97,369.35,352.22,365.31,372.66,366.56,359.29,359.84,301.73,381.19,372.23,364.79,366.72,377.13,375.87,367.59,358.60,294.45,283.59,282.18,282.22,284.63,276.59,335.57,351.80,327.46,350.96,275.00,275.40,278.41,279.30,282.41,286.20,288.06,291.94,290.15,287.22,277.57,292.54,300.53,299.99,306.88,315.29,311.07,301.11,296.68,298.19,299.69,299.39,303.50,295.80,,,295.56,303.19,361.13,395.90,396.00,316.89,316.32,326.17,322.86,323.30,,,,
2015-01-02 22:14:14.716000,L8,,,,,,,,283.36,285.96,287.29,302.38,297.33,293.83,299.37,293.62,273.39,,,,,,,,,276.04,298.08,284.96,285.02,275.63,265.86,,248.76,274.24,288.81,270.71,281.28,276.37,279.23,284.95,287.32,292.99,288.75,285.56,279.84,296.53,298.35,277.49,295.98,310.15,304.21,295.90,293.55,291.86,296.33,291.51,302.06,294.55,281.90,285.08,295.15,330.48,337.15,322.52,337.35,338.70,328.27,356.57,326.45,329.83,329.75,321.89,,
2015-01-18 22:14:12.454000,L8,288.72,301.37,282.44,291.17,298.37,287.92,285.78,288.25,289.49,294.36,309.08,304.79,298.41,303.45,301.10,293.67,292.11,288.01,288.11,295.00,292.38,288.02,277.87,285.78,275.52,274.20,276.00,276.47,272.75,269.90,272.34,271.48,270.87,275.82,315.84,277.29,277.50,281.80,281.08,282.88,282.96,278.58,280.27,277.53,296.42,300.80,297.95,294.99,319.67,308.70,299.08,290.96,299.11,296.18,292.45,299.51,294.30,288.53,296.94,297.47,298.18,310.28,312.10,321.42,322.55,320.24,322.97,322.71,320.59,,,,
2015-02-10 22:20:14.711000,L8,298.93,305.89,284.71,297.26,306.35,313.56,290.41,292.53,295.25,294.54,309.52,305.03,300.48,304.84,301.11,294.90,293.09,289.65,292.64,292.84,291.68,291.01,281.49,288.23,279.75,277.99,280.10,280.89,276.35,273.08,275.43,274.28,274.99,274.70,276.61,277.70,279.56,282.06,282.62,285.22,287.12,287.24,285.00,281.88,295.39,301.15,295.92,294.88,311.77,307.19,298.04,293.31,296.15,297.93,294.08,301.34,295.76,296.75,310.28,302.10,299.47,308.77,312.31,320.01,320.50,319.89,322.02,322.24,,,,,
2015-02-19 22:14:01.458000,L8,296.53,304.26,281.21,296.50,301.65,296.74,288.69,290.10,292.27,297.21,309.16,301.95,298.43,304.29,300.96,293.92,290.04,288.27,291.64,290.00,290.26,286.08,279.00,288.42,279.17,276.38,277.15,275.76,273.73,271.35,274.93,274.13,270.69,271.27,273.29,275.01,274.41,279.97,283.22,285.35,286.99,288.66,281.61,279.91,297.26,300.50,297.37,297.17,313.42,307.79,298.84,292.90,296.45,297.10,293.71,300.27,294.56,301.93,307.14,299.75,299.94,309.30,310.10,316.58,320.73,319.73,322.42,321.38,,,,,
2015-02-26 22:20:10.708000,L8,,,,316.93,361.98,383.49,356.37,349.45,350.74,362.31,371.79,373.38,350.65,358.15,357.78,380.57,365.56,362.46,366.56,379.25,383.15,371.98,363.24,370.89,333.08,328.94,328.76,363.78,280.19,277.95,280.34,284.77,344.87,357.83,345.00,345.41,346.94,367.75,391.71,367.74,335.12,346.59,350.78,381.61,386.23,364.06,300.52,306.59,321.00,309.51,337.72,358.07,360.49,302.95,301.37,305.95,300.87,307.26,304.12,312.96,306.59,319.12,318.62,324.35,324.11,338.38,346.77,325.33,322.95,,,,
