dates,nzd0036-0000,nzd0036-0001,nzd0036-0002,nzd0036-0003,nzd0036-0004,nzd0036-0005,nzd0036-0006,nzd0036-0007,nzd0036-0008,nzd0036-0009,nzd0036-0010,nzd0036-0011
2011-08-19 22:00:12+00:00,316.39,299.365,265.65,270.86,281.81,280.365,275.94500000000005,277.39,287.335,,238.68,296.34
2011-09-04 22:00:03+00:00,330.005,300.30333333333334,267.45666666666665,272.17333333333335,283.3233333333333,279.8866666666667,276.5166666666667,278.6666666666667,289.09999999999997,,226.98000000000002,295.845
2013-04-25 22:19:21+00:00,,359.35,,,,,,,,341.87,,333.1
2013-05-11 22:19:31+00:00,326.71,341.81,285.01,267.38,290.32,288.59,290.58,261.54,,341.87,224.02,315.73
2013-05-20 22:13:26+00:00,320.975,328.32666666666665,274.275,258.205,272.08,286.245,285.835,272.12,297.4,341.87,224.02,315.73
2013-06-28 22:19:33+00:00,322.62666666666667,328.1275,278.58,260.4866666666667,278.56333333333333,287.49333333333334,287.3066666666667,277.2166666666667,297.4,341.87,224.02,304.5833333333333
2013-07-07 22:13:24+00:00,321.1825,322.154,273.305,259.92,272.26,280.9175,287.3066666666667,276.01750000000004,297.4,341.87,224.02,295.96750000000003
2013-07-14 22:19:34+00:00,322.372,322.55,276.632,261.696,276.37199999999996,283.238,288.71,279.592,297.4,341.87,224.02,295.79
2013-09-09 22:13:25+00:00,322.372,322.55,287.0516666666667,273.035,287.6033333333333,291.81666666666666,298.366,290.49666666666667,315.09,338.26,224.02,298.7633333333333
2013-10-02 22:19:28+00:00,324.425,325.0,289.39,278.0657142857143,291.55571428571426,294.09285714285716,300.0133333333333,293.5257142857143,315.28666666666663,328.44666666666666,238.53,300.9271428571429
2013-11-03 22:19:20+00:00,324.425,323.4742857142857,294.46375,284.39375,296.33124999999995,297.76875,303.57142857142856,297.37,317.975,323.11999999999995,238.53,299.9114285714286
2013-12-05 22:19:13+00:00,329.28000000000003,329.55,303.49142857142857,296.88142857142856,306.53000000000003,302.3442857142857,310.7133333333333,308.19428571428574,322.59749999999997,321.685,258.12,302.88571428571424
2013-12-14 22:12:57+00:00,329.2866666666667,326.5128571428572,303.49142857142857,296.56,306.11249999999995,301.97499999999997,309.4028571428571,308.04625,320.914,320.072,251.83666666666667,304.0525
2014-01-06 22:18:54+00:00,333.235,334.375,319.3483333333333,311.5142857142857,319.27,313.1171428571429,314.2342857142857,319.1828571428572,322.10999999999996,323.30833333333334,251.83666666666667,315.16285714285715
2014-01-15 22:12:33+00:00,334.57,331.825,325.22999999999996,315.54714285714283,320.8828571428571,314.68857142857144,315.3514285714286,321.1528571428571,320.84857142857146,321.9057142857143,254.435,318.64285714285717
2014-01-31 22:12:28+00:00,340.64,328.79714285714283,325.22999999999996,313.37375000000003,319.02625,313.35625,313.765,319.46625,320.63625,320.98,253.61399999999998,318.05625
2014-02-23 22:18:20+00:00,340.64,332.5525,328.69666666666666,313.37375000000003,319.02625,316.44888888888886,316.7966666666667,322.04999999999995,322.75333333333333,324.08666666666664,253.61399999999998,321.8255555555556
2014-03-11 22:18:08+00:00,340.64,332.5525,330.4016666666667,311.0371428571429,315.49285714285713,318.00111111111113,318.3044444444444,322.9288888888889,325.0811111111111,326.21888888888884,253.61399999999998,325.35
2014-03-27 22:17:50+00:00,339.995,333.40777777777777,330.4016666666667,310.74,315.40999999999997,318.00111111111113,318.3044444444444,321.957,323.99300000000005,326.21888888888884,252.87,324.101
2014-04-05 22:11:34+00:00,339.22166666666664,330.0577777777778,335.798,308.8175,313.92375000000004,319.2825,319.56125,321.304,323.745,326.81333333333333,249.67666666666665,324.45
2014-04-12 22:17:37+00:00,339.22166666666664,330.0577777777778,336.81666666666666,308.8175,313.92375000000004,322.4111111111111,321.87,323.2145454545455,326.2990909090909,329.62,249.67666666666665,324.45
2014-04-21 22:11:18+00:00,341.78000000000003,328.52200000000005,336.81666666666666,307.18222222222226,313.1866666666667,320.092,319.91999999999996,321.8475,325.3425,328.3036363636364,246.42000000000002,323.7227272727273
2014-05-14 22:17:08+00:00,341.78000000000003,328.982,338.57166666666666,307.46666666666664,314.31,321.105,321.246,323.02833333333336,326.6483333333333,330.02181818181816,246.42000000000002,324.48818181818183
2014-05-30 22:17:11+00:00,339.61375,328.63272727272727,331.44428571428574,305.42600000000004,312.048,318.25363636363636,318.60909090909087,320.5353846153846,326.6483333333333,330.02181818181816,246.42000000000002,324.48818181818183
2014-07-01 22:17:22+00:00,338.6871428571429,329.308,326.5042857142857,300.78000000000003,309.27222222222224,317.96500000000003,321.3566666666667,321.57363636363635,328.97099999999995,333.24888888888887,244.494,326.4411111111111
2014-07-17 22:17:28+00:00,337.63714285714286,329.0066666666666,319.5285714285714,293.24375000000003,304.6775,315.04999999999995,313.35625,322.21000000000004,331.04249999999996,335.17999999999995,240.06,327.4857142857143
2014-07-26 22:11:19+00:00,335.06125,325.941,310.55875000000003,289.6411111111112,299.0655555555556,311.515,308.8744444444444,318.836,331.04249999999996,335.17999999999995,240.06,321.85375
2014-10-14 22:11:38+00:00,329.06333333333333,321.30285714285714,286.765,285.88714285714286,295.9985714285714,296.00714285714287,290.85499999999996,306.11199999999997,323.8666666666666,324.12,235.685,310.45
2014-10-30 22:11:34+00:00,324.3983333333333,320.8442857142857,284.91285714285715,286.1171428571428,295.32428571428574,296.2257142857143,291.12666666666667,306.188,323.94,324.75,244.49,308.45
2015-01-02 22:11:27+00:00,324.346,310.37,271.16,281.86800000000005,290.20599999999996,292.356,282.972,301.43,314.49333333333334,314.6666666666667,249.515,302.38
2015-01-09 22:17:38+00:00,324.346,315.94666666666666,271.16,288.28833333333336,295.7916666666667,295.665,288.415,305.662,317.4325,318.02250000000004,249.515,308.4575
2015-01-25 22:17:32+00:00,332.075,324.438,273.5133333333334,309.088,314.788,306.23400000000004,310.352,313.64399999999995,320.224,321.076,249.515,320.3925
2015-02-19 22:11:13+00:00,332.648,322.07,273.99,306.34,312.8333333333333,305.085,308.6933333333333,312.2583333333333,319.25666666666666,319.70666666666665,255.97,319.806
2015-04-24 22:10:44+00:00,335.22400000000005,323.625,277.52250000000004,306.3716666666666,313.39833333333337,305.835,308.7266666666667,312.545,319.5216666666667,320.205,250.86999999999998,321.02
2015-05-10 22:10:28+00:00,333.41999999999996,322.3,268.56,299.415,305.525,302.41833333333335,305.76666666666665,309.8233333333333,316.99333333333334,320.84000000000003,250.86999999999998,317.63666666666666
2015-06-02 22:16:44+00:00,332.09166666666664,322.80428571428575,270.146,294.7814285714286,302.4614285714286,299.67,297.6328571428571,303.43142857142857,316.99333333333334,320.84000000000003,250.86999999999998,317.63666666666666
2015-06-27 22:10:46+00:00,334.1557142857143,321.7575,272.56666666666666,294.96625,302.72875,300.02125,297.83625,303.85125,316.77000000000004,310.76666666666665,241.06,317.39
2015-07-04 22:17:02+00:00,334.15285714285716,323.61375,273.12833333333333,290.35625,303.0185714285714,300.5142857142857,297.73857142857145,303.8514285714286,317.3366666666667,310.012,236.5666666666667,317.58833333333337
2015-07-20 22:17:10+00:00,333.09375,321.45,274.04714285714283,283.70875,298.66428571428565,297.0,293.6985714285714,298.86571428571426,315.55400000000003,305.49249999999995,236.5666666666667,315.76800000000003
2015-07-29 22:11:01+00:00,329.005,315.74875000000003,274.04714285714283,272.17125,286.3528571428571,291.63,286.1542857142857,293.6228571428571,309.38599999999997,296.22666666666663,236.5666666666667,312.1675
2015-08-05 22:17:13+00:00,328.78222222222223,317.45222222222225,275.14,271.6711111111111,287.11125,291.46375,286.28499999999997,293.12624999999997,306.9533333333333,293.615,236.5666666666667,312.1675
2015-10-08 22:17:36+00:00,328.01250000000005,318.355,278.57625,273.3722222222222,288.53875,292.3025,286.92875000000004,293.4625,306.6983333333333,292.445,230.58666666666667,310.47249999999997
2015-10-24 22:17:40+00:00,326.5128571428572,321.255,280.615,275.17555555555555,289.51875,292.83,287.75874999999996,293.7975,305.95166666666665,290.21999999999997,238.48666666666668,310.1775
2015-12-11 22:17:42+00:00,331.195,327.13142857142856,293.9942857142857,284.7875,301.18142857142857,300.7257142857143,298.32,302.67428571428576,310.61333333333334,298.046,238.48666666666668,314.0125
2015-12-20 22:11:33+00:00,331.195,324.735,293.9942857142857,285.62666666666667,301.17,300.13250000000005,298.26,302.8875,310.9114285714286,300.81166666666667,238.6925,313.748
2015-12-27 22:17:43+00:00,328.12600000000003,328.4875,302.1028571428572,284.2975,305.1675,303.8025,302.21374999999995,305.35875,314.16857142857145,313.21,254.1375,315.20799999999997
2016-01-12 22:17:40+00:00,328.96,330.85375,312.0057142857143,288.56142857142856,309.2588888888889,308.7288888888889,307.03999999999996,308.58000000000004,315.955,314.67999999999995,254.1375,317.3833333333333
2016-02-22 22:11:18+00:00,341.28,332.385,324.338,305.006,323.59000000000003,319.13999999999993,317.97999999999996,315.7242857142857,320.43285714285713,318.2628571428572,250.448,316.17571428571426
2016-03-09 22:11:16+00:00,341.28,332.385,326.62,305.006,323.59000000000003,319.13999999999993,317.97999999999996,315.7242857142857,320.43285714285713,318.2628571428572,250.448,318.96875
2016-03-25 22:11:08+00:00,341.28,332.385,329.6271428571429,305.006,326.27714285714285,321.7185714285714,317.97999999999996,315.7242857142857,324.195,318.2628571428572,250.448,322.02555555555557
2016-05-28 22:11:03+00:00,331.75666666666666,324.45,324.5733333333333,288.6975,317.6816666666667,316.65000000000003,323.905,318.288,328.08166666666665,322.62800000000004,249.47000000000003,324.87857142857143
