dates,satname,nzd0064-0000,nzd0064-0001,nzd0064-0002,nzd0064-0003,nzd0064-0004,nzd0064-0011,nzd0064-0005,nzd0064-0006,nzd0064-0010,nzd0064-0007,nzd0064-0008,nzd0064-0009
2015-01-02 22:11:50.958000,L8,459.26,368.64,358.86,353.56,344.29,377.87,339.85,333.32,376.28,328.84,354.60,333.73
2015-05-10 22:10:28.533000,L8,345.90,303.14,309.29,,,,,,,,,
2015-05-10 22:10:52.487000,L8,346.11,302.99,309.16,,,,,,,,,
2015-06-11 22:10:40.593000,L8,427.69,325.62,328.64,322.56,316.66,324.47,317.56,309.20,317.87,,314.49,313.02
2015-06-27 22:10:46.339000,L8,,,,,,312.02,,,310.23,,,304.06
2015-06-27 22:11:10.298000,L8,,,,,,309.05,,,307.97,,,301.29
2015-07-29 22:11:01.897000,L8,415.03,336.90,335.86,326.81,321.86,330.20,319.23,311.53,325.50,308.02,325.15,318.07
2015-07-29 22:11:25.856000,L8,340.71,300.34,,,,,,,,,,
2015-12-20 22:11:33.546000,L8,394.57,326.45,323.17,314.92,312.99,319.08,308.96,,312.10,,311.95,307.19
2015-12-20 22:11:57.501000,L8,422.57,345.52,335.23,322.67,320.35,328.54,317.03,309.74,324.36,,317.59,317.86
2016-05-12 22:10:56.720000,L8,436.27,359.09,357.54,351.97,342.59,366.71,350.69,340.25,361.64,336.70,348.06,338.34
2016-05-12 22:11:20.683000,L8,436.19,358.95,357.36,351.90,342.36,366.69,350.61,340.15,361.29,336.52,348.06,337.54
2016-06-13 22:11:06.720000,L8,376.06,320.36,324.49,314.72,314.96,337.37,311.89,,319.45,,314.00,315.80
2016-07-15 22:11:22.376000,L8,408.65,326.60,335.91,323.97,321.13,334.28,322.42,312.27,322.03,308.32,324.00,321.43
2016-08-16 22:11:29.744000,L8,381.30,322.10,325.80,316.74,314.65,319.60,310.16,,313.47,,313.13,311.74
2016-08-16 22:11:53.694000,L8,379.03,320.19,324.62,315.96,313.80,318.37,309.34,,312.33,,312.37,310.77
2016-11-20 22:11:45.458000,L8,369.83,306.53,312.91,309.24,303.92,,,,,,,
2016-11-20 22:12:09.409000,L8,433.38,353.85,346.24,335.97,333.36,330.06,328.13,328.65,335.81,316.63,330.44,320.29
2017-03-28 22:11:00.765000,L8,,,,,,317.56,,403.49,315.17,400.82,318.47,308.02
2017-07-18 22:11:40.412000,L8,408.19,321.21,322.10,316.00,311.84,381.23,309.91,308.09,314.72,,315.02,312.53
2017-09-04 22:11:55.578000,L8,403.35,335.25,329.20,322.45,318.34,319.83,314.62,314.39,320.37,307.61,327.70,319.44
2018-05-02 22:10:33.919000,L8,409.59,350.07,351.51,345.24,345.69,342.91,341.55,338.02,327.73,330.62,325.29,323.21
2018-05-02 22:10:57.873000,L8,410.43,349.72,352.25,345.62,345.97,344.05,343.09,338.81,328.66,331.80,325.99,323.45
2018-07-05 22:10:54.795000,L8,407.88,340.67,331.85,324.76,321.45,319.01,318.28,320.44,317.81,311.31,319.67,311.79
2018-08-06 22:10:46.333000,L8,400.81,326.65,324.99,319.70,317.77,311.22,311.61,312.25,301.33,304.63,307.78,
2018-08-06 22:11:10.291000,L8,392.66,321.83,321.79,317.19,314.47,306.40,308.03,308.29,297.04,,,
2018-09-07 22:11:00.442000,L8,431.41,325.41,323.61,318.29,314.45,308.61,305.29,308.34,300.89,,,
2018-09-07 22:11:24.397000,L8,432.45,325.89,323.82,318.18,314.34,309.08,305.20,,301.54,,,
2018-12-12 22:11:17.117000,L8,386.72,324.36,324.64,321.45,318.22,317.40,312.48,310.36,309.51,,,302.38
2019-03-02 22:11:05.349000,L8,466.71,377.08,372.15,,,362.08,357.71,346.34,363.18,338.54,354.62,348.42
2019-03-02 22:11:29.304000,L8,401.90,343.76,331.30,324.94,349.75,327.63,314.99,311.78,317.50,,315.28,311.77
2019-05-21 22:11:27.314000,L8,350.27,312.14,313.32,310.56,308.39,,303.59,,,,,
2019-06-06 22:11:35.277000,L8,,,411.12,323.42,328.67,445.87,320.97,310.92,311.72,307.59,315.72,308.60
2019-11-29 22:11:44.191000,L8,397.85,335.48,325.61,322.75,320.03,325.91,313.18,312.53,315.28,304.88,314.62,310.93
2019-12-31 22:11:38.231000,L8,373.52,306.80,311.12,,,,,,,,,
2020-02-01 22:11:29.826000,L8,391.24,328.78,326.98,319.01,317.89,320.94,318.09,311.76,318.28,307.59,315.99,313.38
2020-02-01 22:11:53.781000,L8,385.71,323.22,323.73,316.58,314.61,317.17,313.16,308.62,314.72,,313.15,307.60
2020-04-21 22:11:21.823000,L8,338.58,300.76,,,,,,,,,,
2020-05-07 22:11:12.613000,L8,415.74,356.12,354.39,346.03,338.24,349.70,348.13,343.71,351.00,336.38,342.22,338.46
2020-09-12 22:11:38.984000,L8,393.66,324.16,318.37,,,306.98,,,,,,
2020-11-15 22:11:42.305000,L8,413.28,348.83,342.76,338.84,339.06,340.39,335.40,332.01,341.38,326.39,335.80,327.26
2021-04-24 22:11:01.432000,L8,423.81,358.97,350.18,337.96,328.53,357.76,323.63,318.97,325.62,316.63,323.58,318.11
2021-07-13 22:11:19.559000,L8,330.39,,,,,,,,,,,
2021-10-17 22:12:14.625000,L8,374.99,317.88,317.93,312.34,312.28,,304.32,,,,,
2021-11-06 22:12:48.299000,L9,392.14,336.94,333.52,327.69,325.57,326.49,318.03,313.57,312.84,306.92,315.91,307.69
2021-11-18 22:11:44.821000,L8,373.65,314.27,316.35,312.01,309.59,,303.63,,,,,
2021-11-18 22:12:08.776000,L8,377.70,321.25,320.22,316.09,313.65,316.56,308.90,306.21,307.71,,,
2022-03-10 22:11:23.323000,L8,408.65,343.82,344.50,333.21,330.79,328.20,324.03,320.18,323.53,310.07,324.62,319.52
2022-03-26 22:11:11.888000,L8,416.81,339.75,333.82,325.52,320.14,324.43,318.24,313.06,319.85,309.60,317.85,313.96
2022-06-22 22:11:14.747000,L9,441.97,358.09,336.10,329.35,326.47,404.94,326.10,324.11,332.62,315.11,320.91,323.06
2022-06-22 22:11:38.702000,L9,443.61,355.65,335.04,327.64,323.70,402.03,323.61,320.43,329.07,312.10,318.00,320.19
2022-08-09 22:11:58.475000,L9,346.83,302.84,309.93,,,,,,,,,
2022-11-13 22:11:53.247000,L9,381.13,317.36,318.52,316.44,314.96,,310.78,315.19,,,,
2023-03-13 22:11:23.206000,L8,412.15,350.24,352.01,342.25,331.62,341.08,337.70,327.48,331.56,321.33,340.14,336.49
2023-03-13 22:11:47.152000,L8,402.46,330.90,327.75,320.46,319.35,322.09,312.25,311.28,313.27,,316.88,309.70
2023-05-16 22:10:40.417000,L8,410.72,329.16,330.11,323.85,323.45,326.68,318.69,313.89,320.72,305.21,318.96,316.49
2023-05-16 22:11:04.371000,L8,405.72,326.71,327.52,322.13,321.42,324.80,316.50,311.95,318.14,,316.95,314.50
2023-05-24 22:10:53.254000,L9,412.00,362.79,360.56,354.28,345.53,359.79,350.22,346.62,344.42,336.66,344.51,343.46
2023-05-24 22:11:17.213000,L9,411.95,362.39,360.46,353.82,343.95,358.75,350.12,345.71,340.72,336.28,344.70,342.72
2023-06-09 22:10:48.959000,L9,436.64,366.16,359.74,349.04,353.78,364.89,350.62,345.94,365.12,335.70,348.51,342.77
2023-06-09 22:11:12.914000,L9,436.45,366.08,359.67,348.91,353.43,364.94,350.72,345.71,358.46,335.06,347.86,340.34
2023-07-27 22:11:03.005000,L9,368.57,310.99,315.07,319.43,310.09,,,,,,,
2023-07-27 22:11:26.959000,L9,338.01,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,384.85,312.10,314.80,,,,,,,,,
2023-08-28 22:11:20.303000,L9,423.50,319.35,322.60,318.33,313.56,316.86,308.28,,308.93,,311.29,306.05
2023-08-28 22:11:44.258000,L9,375.64,311.37,315.82,312.88,309.52,,302.40,,,,,
2023-09-13 22:11:29.496000,L9,449.07,366.43,354.67,343.24,345.96,364.08,340.19,339.56,372.62,331.38,356.43,333.65
2023-09-13 22:11:53.459000,L9,395.15,333.96,328.90,323.57,318.76,324.23,314.16,314.62,318.35,308.36,318.42,312.26
2023-10-15 22:12:03.081000,L9,420.64,350.19,350.04,339.91,336.72,345.19,329.48,330.74,331.23,316.91,329.82,321.31
2023-11-08 22:11:33.075000,L8,412.19,323.48,325.09,317.44,313.95,315.69,309.54,306.60,307.07,,,303.19
2023-11-08 22:11:57.030000,L8,423.80,329.59,328.82,321.84,317.86,322.67,314.78,310.46,315.10,,315.71,308.64
2023-11-16 22:11:36.245000,L9,396.74,326.33,324.96,321.39,319.82,323.27,315.90,313.49,313.26,305.70,315.68,307.98
2023-11-24 22:12:03.999000,L8,401.51,322.24,324.86,318.30,313.90,317.98,309.02,306.61,307.49,,,303.60
2024-01-03 22:12:03.955000,L9,394.58,327.64,325.93,318.40,316.69,320.76,309.53,307.74,313.90,306.67,315.74,308.98
2024-02-04 22:11:43.788000,L9,389.19,322.16,324.89,317.03,314.08,319.43,308.65,,310.17,,311.49,304.08
2024-02-04 22:12:07.739000,L9,457.04,368.98,354.35,346.14,338.46,367.19,341.45,333.49,363.97,325.73,348.70,339.12
2024-04-16 22:10:55.356000,L8,403.65,336.15,333.56,321.43,318.68,322.05,315.39,309.32,315.52,,315.84,311.00
2024-04-16 22:11:19.307000,L8,359.76,309.36,315.27,309.62,308.33,,,,,,,
2024-05-02 22:10:44.568000,L8,378.16,326.88,328.31,320.29,314.54,320.20,313.10,308.61,314.24,,311.66,311.21
2024-05-02 22:11:08.519000,L8,374.44,323.45,326.34,318.29,313.41,318.38,311.30,307.03,311.99,,309.48,308.73
2024-05-10 22:11:00.825000,L9,358.83,301.53,306.55,,,,,,,,,
2024-05-18 22:10:31.990000,L8,348.10,298.74,309.06,,,,,,,,,
2024-12-04 22:12:00.480000,L9,369.97,305.04,310.25,,,,,,,,,
2024-12-28 22:11:26.745000,L8,398.01,332.77,328.06,319.99,319.69,322.13,314.66,311.06,314.19,,316.55,311.65
2024-12-28 22:11:50.695000,L8,431.32,363.52,352.14,346.50,337.87,353.86,344.02,333.70,343.68,325.59,340.43,332.98
2025-01-05 22:11:31.099000,L9,411.36,356.74,347.60,338.84,335.72,335.94,335.02,334.07,332.77,322.97,331.48,324.04
2025-01-13 22:11:30.558000,L8,371.21,307.38,313.52,314.04,311.14,,305.98,,,,,
2025-01-13 22:11:54.516000,L8,420.93,356.00,350.84,343.55,367.54,339.68,345.14,368.62,337.59,328.44,340.06,330.80
2025-03-10 22:11:28.326000,L9,374.31,312.30,317.77,309.78,306.27,,,,,,,
2025-05-05 22:10:48.680000,L8,465.76,374.59,366.29,356.40,356.44,379.47,357.59,348.10,378.16,341.40,362.98,354.80
2025-05-05 22:11:12.639000,L8,392.16,327.51,325.08,318.78,315.64,321.64,314.16,312.15,314.95,,314.22,312.15
2025-05-21 22:10:52.095000,L8,349.23,299.10,312.72,,,,,,,,,
2025-05-21 22:11:16.046000,L8,377.59,324.43,326.54,317.23,315.95,320.22,314.69,308.13,315.06,304.82,314.02,310.50
2025-05-29 22:11:15.744000,L9,323.83,,,,,,,,,,,
2025-06-22 22:11:07.771000,L8,331.38,,,,,,,,,,,
2025-06-30 22:11:07.788000,L9,401.58,338.18,335.59,332.29,331.58,332.30,329.59,327.02,326.33,320.86,329.56,321.50
2025-06-30 22:11:31.747000,L9,401.71,337.63,335.61,331.82,331.59,332.31,328.98,326.53,325.66,320.96,329.50,321.07
2025-07-24 22:11:17.990000,L8,398.87,343.80,340.03,331.44,328.82,331.67,324.88,325.48,328.33,316.72,327.73,325.48
2025-07-24 22:11:41.941000,L8,395.86,341.47,337.01,328.97,326.33,329.92,322.07,323.30,326.14,314.68,325.36,323.45
2025-08-09 22:11:49.526000,L8,392.13,338.54,335.91,324.99,324.05,328.94,322.99,319.13,325.63,310.36,322.18,318.38
2025-11-05 22:11:46.482000,L9,433.89,350.25,347.52,336.97,335.69,340.85,339.04,333.21,343.57,325.64,343.23,331.93
2025-11-05 22:12:10.440000,L9,376.86,308.63,314.25,310.45,307.74,,,,,,,
