dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026
2018-01-19 22:05:38+00:00,347.37,238.2466666666667,291.228,292.182,279.114,277.85,282.924,284.916,284.51800000000003,279.182,271.89,277.53200000000004,293.74399999999997,296.00800000000004,281.682,264.332,263.996,260.504,257.55,267.106,271.038,272.802,286.37,295.22749999999996,288.5925,273.055,271.23
2018-03-08 22:05:15+00:00,347.37,233.99,303.36,302.34749999999997,291.54,290.41499999999996,291.84000000000003,299.3625,293.7425,289.855,274.27000000000004,289.865,302.6725,305.755,294.80499999999995,275.875,274.255,271.85249999999996,269.06,279.9225,287.22249999999997,283.41499999999996,294.89750000000004,306.73333333333335,305.43666666666667,291.23333333333335,282.6933333333333
2018-03-31 22:11:15+00:00,341.055,235.77,310.61333333333334,308.73999999999995,298.4366666666667,298.0666666666666,297.40333333333336,305.5166666666667,300.28000000000003,295.9166666666667,280.4150000000001,296.68333333333334,307.45000000000005,301.16249999999997,301.94,282.56666666666666,279.8966666666667,280.16666666666663,275.6933333333333,288.0733333333333,296.06666666666666,280.1375,299.79,299.92,296.64,291.23333333333335,275.7075
2018-04-25 22:04:50+00:00,341.055,233.485,310.61333333333334,304.11,298.4366666666667,298.0666666666666,293.49,305.5166666666667,294.96250000000003,295.9166666666667,275.17,296.68333333333334,303.12,299.88399999999996,301.94,282.56666666666666,279.8966666666667,280.16666666666663,275.6933333333333,288.0733333333333,296.06666666666666,277.706,294.96000000000004,297.48,292.838,291.23333333333335,273.258
2018-05-02 22:10:57+00:00,341.055,233.485,318.3875,304.11,304.99250000000006,304.955,293.49,311.62,300.36199999999997,302.61,275.17,303.635,306.21999999999997,304.65666666666664,306.9425,286.6825,285.46250000000003,284.3325,290.6725,300.9475,308.15500000000003,281.4866666666667,294.96000000000004,301.3833333333334,292.838,295.6875,277.78333333333336
2018-07-05 22:10:54+00:00,368.265,236.99,318.71500000000003,305.565,304.995,305.62,297.34,312.8725,301.056,303.305,276.27000000000004,304.3125,306.79200000000003,304.44666666666666,316.56333333333333,287.97749999999996,284.47,285.235,291.1575,302.8675,308.46,281.8066666666667,295.1775,301.2033333333333,293.004,295.675,278.595
2018-09-07 22:11:24+00:00,368.265,235.98,306.2033333333333,291.99666666666667,289.82,291.72,280.91999999999996,298.98,291.0675,292.74333333333334,266.74333333333334,292.50333333333333,298.4075,297.818,321.95,274.15333333333336,274.8366666666667,270.96000000000004,283.3333333333333,290.56333333333333,291.6433333333334,272.774,282.07,294.142,277.0825,281.3066666666667,270.63
2018-10-18 22:05:29+00:00,384.33,235.6625,300.96000000000004,291.2525,285.4,286.86,280.8933333333333,293.8725,287.88399999999996,288.4125,266.36,287.8975,297.13800000000003,302.232,321.95,269.825,271.25750000000005,266.2275,275.6525,282.83500000000004,284.4475,275.884,281.735,296.11199999999997,278.59749999999997,277.40250000000003,272.086
2018-11-03 22:05:33+00:00,384.33,252.85999999999999,286.845,291.365,272.09749999999997,273.7475,281.1166666666666,281.42499999999995,279.44,275.715,266.6275,275.35749999999996,292.2425,295.62750000000005,,259.5775,260.7825,255.0775,255.09250000000003,262.5425,263.99,269.655,281.6175,290.68,278.6125,266.2575,265.0175
2019-01-06 22:05:29+00:00,,281.15999999999997,284.5766666666667,299.5075,278.9075,280.9,291.05,288.91999999999996,287.9375,280.9425,276.11749999999995,287.5025,297.865,299.445,312.26,267.46500000000003,268.98,263.13,265.1975,269.14,273.3225,277.52750000000003,287.575,295.71750000000003,276.7866666666667,276.33250000000004,269.5625
2019-01-22 22:05:26+00:00,380.68,291.996,284.5766666666667,303.21999999999997,284.948,286.44,295.77200000000005,294.988,292.836,285.22400000000005,281.09799999999996,289.74,299.61,301.8,305.01,270.938,273.194,267.866,268.946,274.786,276.104,282.014,290.752,298.294,276.7866666666667,281.57800000000003,272.688
2019-02-14 22:11:33+00:00,378.795,294.4166666666667,287.135,302.05833333333334,283.645,284.925,294.9866666666667,293.615,291.67333333333335,283.57666666666665,279.5433333333333,287.42833333333334,298.84499999999997,301.38166666666666,294.51666666666665,269.435,271.5416666666667,265.83666666666664,267.2716666666667,272.84999999999997,274.75166666666667,280.2366666666667,289.24666666666667,297.04333333333335,277.2925,279.445,270.9083333333333
2019-03-02 22:11:29+00:00,374.46333333333337,294.6585714285714,288.438,300.3728571428572,282.3885714285714,283.63428571428574,293.5571428571429,292.21714285714285,290.43857142857144,282.5471428571429,277.68571428571425,285.2371428571428,297.7628571428572,300.10714285714283,289.365,267.70714285714286,270.04714285714283,263.97999999999996,265.05571428571426,271.11571428571426,273.13714285714286,278.28285714285715,287.9742857142857,295.67571428571426,277.462,277.29857142857145,269.8828571428571
2019-04-12 22:05:06+00:00,374.875,304.1871428571429,289.39,302.17428571428576,283.8442857142857,284.29285714285714,294.1,292.8085714285714,292.3257142857143,283.7814285714286,278.57142857142856,286.1171428571428,298.4814285714286,300.9128571428572,286.61199999999997,268.89142857142855,271.03000000000003,265.81857142857143,266.0828571428571,272.0642857142857,274.3128571428571,279.1714285714286,288.81142857142856,296.13714285714286,279.176,278.1857142857143,270.95714285714286
2019-04-28 22:05:02+00:00,374.742,308.84714285714284,290.48,302.8414285714286,283.79285714285714,285.0014285714286,294.4585714285714,293.3785714285714,293.77,283.88714285714286,279.16142857142853,286.4157142857143,298.74285714285713,300.84142857142854,285.00166666666667,269.94571428571425,271.1614285714286,266.2628571428572,266.78000000000003,272.85571428571427,274.81142857142856,279.8128571428571,289.35714285714283,296.8757142857143,280.714,279.00857142857143,271.96999999999997
2019-05-14 22:05:12+00:00,374.742,308.67571428571426,290.62399999999997,303.19428571428574,283.58714285714285,285.08857142857147,293.80000000000007,292.85714285714283,293.8985714285714,284.1042857142857,279.19571428571425,286.36571428571426,298.91285714285715,300.55285714285714,283.3357142857143,270.02285714285716,271.13142857142856,266.1542857142857,266.7542857142857,272.9871428571429,275.07428571428574,280.06857142857143,289.42285714285714,296.90857142857146,280.81399999999996,279.09285714285716,272.20142857142855
2019-06-15 22:05:27+00:00,374.742,307.19,290.50166666666667,302.04625,282.14,283.98625,291.98875000000004,291.3725,292.695,282.95000000000005,277.9125,285.1825,298.4425,299.81125000000003,282.42875,268.8875,269.84375,265.13875,265.46500000000003,271.78625,274.14250000000004,279.07875,288.69,296.44,280.90166666666664,277.71500000000003,271.67875
2019-07-08 22:11:44+00:00,373.17,299.82624999999996,291.03714285714284,297.4025,278.83875,280.09375,288.005,287.06125,288.73625,279.7475,273.6175,278.9,295.4525,297.73125,278.89625,264.52875,266.32875,260.6175,260.46375,267.9125,269.46125,274.9225,285.7075,294.04625000000004,281.3428571428571,272.58875,268.88374999999996
2019-07-17 22:05:35+00:00,373.17,299.82624999999996,291.03714285714284,301.1233333333333,282.3233333333333,284.00444444444446,291.47222222222223,290.5488888888889,292.5655555555556,284.26777777777784,277.9422222222222,283.3611111111111,298.0077777777778,300.93888888888887,278.89625,264.52875,270.71,264.43,264.4266666666667,271.6977777777778,273.77555555555557,278.1266666666667,289.50666666666666,298.3633333333334,287.97875,276.84444444444443,272.6166666666666
2019-07-24 22:11:48+00:00,371.668,294.7528571428571,291.485,299.09,280.13,281.0622222222222,289.00111111111113,286.8166666666667,290.31444444444446,281.85111111111115,275.47444444444443,281.19111111111107,296.75777777777773,299.42,276.8575,262.2025,268.41111111111115,261.3333333333333,261.79,268.3788888888889,271.9688888888889,274.90000000000003,287.8277777777778,297.42777777777775,288.8722222222222,273.3644444444444,270.34444444444443
2019-08-09 22:11:55+00:00,371.668,294.91875000000005,291.81333333333333,298.92400000000004,279.971,280.82099999999997,289.269,286.692,290.383,281.785,275.837,281.011,296.575,299.346,276.8088888888889,262.4777777777778,268.11600000000004,261.23400000000004,261.702,268.08900000000006,271.723,274.59000000000003,287.23400000000004,296.97799999999995,288.137,272.90999999999997,270.078
2019-09-19 22:05:56+00:00,371.8766666666666,292.7866666666667,291.1228571428572,302.91555555555556,283.2277777777778,285.00444444444446,292.2877777777778,290.03888888888895,294.6344444444444,286.50333333333333,280.8588888888889,286.1455555555556,299.06,303.0444444444445,277.6914285714285,263.2914285714286,273.0133333333333,262.97625,267.02555555555557,273.1255555555556,276.93333333333334,278.4266666666666,291.9111111111111,301.4877777777778,290.5525,277.7977777777778,274.3233333333333
2019-11-22 22:05:57+00:00,365.31,297.05333333333346,291.97400000000005,304.34714285714284,285.60714285714283,287.04714285714283,295.5957142857143,292.23,296.57142857142856,288.8057142857143,284.4057142857143,288.5828571428571,300.43857142857144,304.8742857142857,278.73400000000004,262.36,277.9733333333333,264.24666666666667,271.7183333333333,275.4971428571429,281.87666666666667,279.5128571428572,294.1985714285715,303.3157142857143,292.265,279.73571428571427,275.05857142857144
2019-12-08 22:05:56+00:00,365.31,297.05333333333346,291.02000000000004,303.01,284.15375,285.44375,294.5375,290.9125,295.11,287.51625,282.89125,287.60125,299.78875,304.04375,278.43,262.1566666666667,275.55428571428575,263.2314285714286,269.90000000000003,274.15125,280.04,278.52125,293.18375000000003,301.94124999999997,290.4428571428571,278.33875,273.6125
2020-02-01 22:11:53+00:00,,296.08,289.12,301.64750000000004,280.8025,283.2900000000001,294.095,289.76000000000005,293.57,286.64,282.02250000000004,287.2475,305.21,309.7,276.3500000000001,271.14,275.6066666666667,257.1433333333334,272.2566666666667,273.22,281.7133333333333,284.06,291.79,299.05499999999995,279.1066666666666,276.9725,271.53
2020-02-10 22:05:40+00:00,,227.74,283.6433333333334,303.05333333333334,276.04499999999996,279.35249999999996,288.86,283.31,284.22999999999996,283.0725,276.805,284.20000000000005,303.37399999999997,307.28600000000006,272.5566666666667,263.015,270.4566666666667,249.4333333333333,267.2966666666667,270.18,277.6433333333334,282.288,290.34250000000003,295.5925,275.6466666666667,274.8325,267.9925
2020-04-21 22:11:21+00:00,349.62,233.395,285.25,291.75666666666666,268.17,270.21000000000004,280.96999999999997,275.60749999999996,275.5275,274.495,266.92499999999995,275.7575,299.43600000000004,301.778,273.13750000000005,262.16999999999996,257.3933333333334,249.7525,252.86666666666667,260.56,263.5333333333333,276.84399999999994,281.55,288.015,276.34749999999997,265.535,261.015
2020-05-07 22:11:12+00:00,355.09000000000003,237.02333333333334,287.712,292.0725,270.128,271.82800000000003,282.38800000000003,278.046,278.59,275.88,268.408,276.37,298.5733333333333,300.8316666666667,275.05600000000004,262.2583333333333,258.77250000000004,252.36399999999998,254.48000000000002,262.26599999999996,265.5725,275.81666666666666,282.828,288.342,277.118,266.158,262.592
2020-06-01 22:05:08+00:00,355.09000000000003,235.9325,288.058,292.6175,271.16,272.692,282.558,278.532,279.23400000000004,276.71400000000006,268.35,276.53599999999994,298.33666666666664,300.89,274.384,262.2383333333333,258.784,252.254,254.96800000000002,262.77200000000005,265.88599999999997,275.74499999999995,282.748,288.87800000000004,279.216,271.62600000000003,263.652
2020-06-08 22:11:24+00:00,355.09000000000003,260.61199999999997,299.868,302.3775,280.04200000000003,280.738,288.366,285.59799999999996,285.846,283.38,275.07399999999996,283.226,303.54833333333335,304.7616666666667,284.36,269.69166666666666,267.12,261.15200000000004,263.158,270.652,274.014,280.11833333333334,287.858,294.51,288.798,279.752,270.18199999999996
2020-07-10 22:11:39+00:00,355.09000000000003,278.7916666666667,308.645,309.506,287.0516666666667,286.8283333333333,293.42833333333334,291.7833333333333,291.58166666666665,288.87,280.2316666666666,288.62666666666667,306.9957142857143,307.62142857142857,292.785,277.52285714285716,274.99666666666667,268.81166666666667,269.7416666666667,277.24,280.27666666666664,283.78000000000003,293.6983333333333,300.4633333333333,297.68833333333333,285.79833333333335,275.6383333333333
2020-07-26 22:11:44+00:00,355.09000000000003,291.01142857142855,315.28000000000003,315.8233333333333,293.11857142857144,292.84285714285716,297.63142857142856,297.10714285714283,296.09285714285716,293.49000000000007,284.3985714285714,293.3728571428572,309.81375,311.7875,300.3742857142857,284.26,280.9042857142857,274.5757142857143,274.86428571428576,282.4642857142857,284.6557142857143,287.01,298.96857142857147,305.0942857142857,302.2357142857143,289.18571428571425,280.50714285714287
2020-09-21 22:05:54+00:00,365.93333333333334,307.26000000000005,322.2285714285714,316.6714285714285,298.6671428571429,298.9085714285714,303.5657142857143,303.85571428571427,304.1614285714286,297.8285714285715,290.52,298.5371428571429,309.67,312.9942857142857,308.0014285714286,292.13428571428574,287.0957142857143,281.93857142857144,280.7342857142857,288.96428571428567,289.6171428571428,288.0257142857143,302.75857142857143,309.2885714285714,308.5657142857143,293.76142857142855,285.9871428571429
2020-10-23 22:05:58+00:00,374.09,318.6283333333334,322.04857142857145,316.96000000000004,298.92,298.81857142857143,303.55428571428575,303.3071428571429,303.90142857142854,297.0442857142857,290.1714285714285,297.75428571428574,309.63,312.4985714285714,307.89142857142855,291.9857142857143,286.71999999999997,282.55428571428575,281.0385714285714,289.0314285714286,289.7085714285714,287.9357142857143,302.7085714285714,308.94428571428574,308.59999999999997,293.4857142857143,285.71
2020-12-01 22:12:09+00:00,374.16499999999996,348.51599999999996,330.68833333333333,322.99666666666667,304.14500000000004,303.8016666666667,307.9666666666667,307.29833333333335,306.99,299.645,294.8066666666667,301.3183333333333,312.41,316.33166666666665,314.0833333333333,298.725,292.615,287.76666666666665,286.8233333333333,293.79333333333335,293.8516666666667,291.84166666666664,305.99499999999995,312.5566666666667,313.0083333333333,294.34000000000003,288.49666666666667
2020-12-26 22:05:56+00:00,358.2,345.8125,322.18833333333333,317.02666666666664,297.1066666666667,297.82166666666666,303.70666666666665,302.13000000000005,301.78999999999996,294.15166666666664,289.4266666666667,295.35833333333335,307.1616666666667,312.7333333333333,306.77333333333337,289.7583333333333,285.7633333333333,281.1433333333333,280.19666666666666,288.0783333333333,287.23833333333334,287.3933333333333,301.525,307.7283333333333,304.95,287.635,283.445
2021-02-03 22:11:56+00:00,358.2,324.615,306.37750000000005,304.1825,282.755,287.906,299.89799999999997,296.08,294.258,284.036,289.246,290.836,301.094,303.60800000000006,288.44,271.64,270.896,268.616,269.78200000000004,278.38,277.482,279.062,289.758,297.172,291.21000000000004,275.87800000000004,272.43600000000004
2021-02-12 22:05:43+00:00,366.8775,324.615,306.37750000000005,304.1825,282.755,292.4583333333333,304.035,300.55333333333334,299.185,288.4916666666667,293.22999999999996,294.92333333333335,305.73,306.0016666666667,291.5233333333333,275.78666666666663,275.59,274.23499999999996,269.78200000000004,284.5183333333333,284.4016666666667,284.16833333333335,293.875,300.0933333333333,297.13000000000005,280.8,277.09833333333336
2021-02-19 22:11:51+00:00,366.01,310.93666666666667,304.826,302.218,281.508,289.90285714285716,302.0857142857143,298.3328571428571,297.7,287.14428571428573,291.13571428571424,292.4014285714286,304.1414285714286,304.8528571428572,289.2185714285714,273.3842857142857,273.84857142857146,274.23499999999996,268.24333333333334,282.15,282.2628571428572,282.2714285714286,292.49285714285713,298.78000000000003,297.13000000000005,279.12857142857143,275.04857142857145
2021-03-23 22:11:37+00:00,359.78999999999996,295.66499999999996,298.12399999999997,296.268,276.62399999999997,285.31714285714287,297.65142857142854,294.7257142857143,293.78428571428566,284.22285714285715,286.39285714285717,288.4857142857143,302.60857142857145,301.98999999999995,283.0571428571428,266.63714285714286,268.67857142857144,271.332,262.3966666666667,276.9342857142857,278.3971428571429,278.73999999999995,289.41142857142853,296.02714285714285,293.466,275.24428571428575,271.20714285714286
2021-04-01 22:05:24+00:00,359.78999999999996,295.66499999999996,298.12399999999997,302.0883333333333,281.855,288.225,300.205,297.2825,296.3075,286.57375,288.6875,289.3625,304.25125,303.32375,285.23625,270.1625,271.20375,275.07166666666666,266.56428571428575,279.49875,281.27750000000003,281.58625,291.79125,297.5525,293.466,277.71625,273.86625
2021-05-19 22:05:16+00:00,362.44,275.8766666666666,298.75,302.75666666666666,281.99666666666667,288.07375,302.7628571428572,297.115,296.66625,286.7,288.3675,289.40250000000003,304.15749999999997,303.42,285.52,270.6725,271.5175,276.95,267.68857142857144,279.65,282.12375000000003,281.80875,292.145,298.13124999999997,297.16,278.345,274.59749999999997
2021-05-26 22:11:31+00:00,362.44,267.46999999999997,298.06333333333333,301.3728571428572,281.1114285714286,286.71333333333337,300.39625,295.6255555555556,295.29555555555555,285.74888888888887,286.6011111111111,288.2011111111111,303.18111111111114,302.41111111111115,284.97222222222223,269.79999999999995,270.80555555555554,274.65285714285716,266.65875,278.3277777777778,280.8888888888889,280.8944444444444,291.1444444444444,297.6333333333333,295.87,277.3333333333333,274.12333333333333
2021-06-11 22:11:38+00:00,362.786,254.0433333333333,294.526,300.52500000000003,280.4766666666667,287.0625,301.1014285714286,296.49875000000003,295.91749999999996,286.6375,289.9888888888888,289.35249999999996,304.39875,302.43125000000003,285.05,269.93375,270.8575,276.2733333333333,266.19428571428574,279.03,281.7525,285.5466666666667,295.68555555555554,302.0111111111111,298.63,277.7675,275.1025
2021-06-20 22:05:29+00:00,362.786,248.52749999999997,293.58666666666664,299.07142857142856,279.0857142857143,285.44888888888886,298.40250000000003,294.1688888888889,294.7877777777778,285.3522222222222,287.881,287.28666666666663,302.6622222222222,301.2277777777778,283.65333333333336,267.14,269.1755555555556,270.50714285714287,264.54,277.29777777777775,280.43333333333334,286.821,295.663,301.59299999999996,290.314,272.4433333333333,275.09222222222223
2021-07-13 22:11:43+00:00,371.915,248.52749999999997,300.4033333333333,304.2471428571429,282.6142857142857,289.3755555555556,301.03625,297.6011111111111,297.5877777777778,288.25555555555553,291.134,290.6788888888889,303.9866666666667,303.9555555555555,287.59777777777776,273.75111111111113,272.69444444444446,275.96285714285716,268.4375,281.37333333333333,281.74,289.634,296.86888888888893,304.735,293.125,276.79999999999995,279.04555555555555
2021-10-26 22:06:04+00:00,376.28999999999996,248.905,303.03,303.34000000000003,281.92600000000004,284.26800000000003,294.065,290.92999999999995,293.158,284.648,284.33,284.75999999999993,297.21000000000004,303.078,288.65,272.438,270.69399999999996,267.498,269.122,275.68,273.205,290.2,297.66999999999996,307.6483333333333,285.65000000000003,271.754,278.73400000000004
2021-11-06 22:12:48+00:00,372.29333333333335,255.692,303.14166666666665,303.2166666666667,282.23,285.07666666666665,294.12,291.7133333333333,293.59,284.4766666666667,283.7,284.1233333333333,297.25333333333333,302.21166666666664,288.65,272.438,270.69399999999996,267.498,269.122,275.68,273.205,290.2,297.66999999999996,307.6483333333333,285.65000000000003,271.754,278.73400000000004
2021-11-18 22:12:08+00:00,370.595,260.54,310.38166666666666,308.6566666666667,288.37833333333333,289.9783333333333,296.04833333333335,299.2783333333333,300.9,291.215,290.4685714285714,289.77666666666664,300.28,305.3866666666667,297.318,279.232,278.706,274.11199999999997,277.838,284.074,282.1325,292.75,300.02599999999995,309.9483333333333,294.275,279.89599999999996,282.41999999999996
2022-01-21 22:11:59+00:00,375.56333333333333,290.47,312.015,309.1825,291.4475,291.295,298.6975,303.65,310.615,300.8275,298.7,291.515,302.4975,305.71999999999997,301.4433333333333,284.6333333333334,282.62666666666667,280.5933333333333,292.71,288.2633333333333,288.2266666666667,282.9433333333333,294.8533333333333,301.84,309.98333333333335,290.59666666666664,280.48
2022-02-14 22:12:01+00:00,372.52,290.47,308.57399999999996,306.16,287.912,288.534,296.594,300.12199999999996,305.956,296.858,293.704,289.046,300.672,304.916,294.985,278.9425,277.6225,275.385,292.71,282.8375,282.85,279.9175,291.65749999999997,298.98,301.60249999999996,284.6375,276.36
2022-02-22 22:11:50+00:00,373.0,290.47,312.9916666666667,312.885,290.02833333333336,290.865,298.19166666666666,301.885,307.75166666666667,299.54,295.49,291.54833333333335,302.1016666666667,305.58166666666665,296.45,282.48,279.054,278.724,295.05333333333334,286.25,283.226,282.492,293.65999999999997,300.558,303.62,285.4,279.21999999999997
2022-03-02 22:11:50+00:00,373.0316666666667,296.02750000000003,315.2128571428571,311.99142857142857,290.71999999999997,290.5728571428571,298.65285714285716,303.94428571428574,307.9557142857143,303.01142857142855,296.56142857142856,295.0,302.8357142857143,305.89,297.68666666666667,284.33666666666664,278.88666666666666,282.5366666666667,289.8575,286.615,284.0216666666667,284.90333333333336,294.64166666666665,301.23499999999996,306.655,284.7966666666667,282.00333333333333
2022-03-11 22:05:39+00:00,373.7757142857143,296.02750000000003,313.23625,310.49875000000003,289.36875,289.78,297.95,302.07,306.15625,300.6625,294.6975,293.53125,302.37875,305.59625,295.6714285714285,281.75,277.44714285714286,280.15285714285716,284.666,285.14285714285717,282.4714285714286,283.7628571428572,293.47285714285715,300.26000000000005,303.1528571428571,282.9714285714286,280.02714285714285
2022-04-03 22:11:45+00:00,375.34,304.578,315.2988888888889,312.37666666666667,291.86,292.2633333333333,300.46666666666664,304.2111111111111,308.6844444444444,302.5177777777778,295.8755555555556,294.68111111111114,303.71333333333337,306.7722222222222,297.675,283.83375,279.2125,281.835,286.5933333333333,287.345,284.095,286.43875,295.01,303.6125,304.67,284.50124999999997,281.0325
2022-05-05 22:11:31+00:00,374.8125,309.44999999999993,314.5111111111111,311.96777777777777,290.7311111111111,291.7288888888889,298.76,302.6622222222222,309.675,301.6822222222222,294.68666666666667,293.1844444444444,302.7522222222222,305.57,295.9425,282.2125,277.245,280.315,284.00666666666666,286.54125,282.9475,285.73875,293.1625,302.04625,301.39125,282.9625,280.06125000000003
2022-05-06 22:05:29+00:00,376.3142857142857,327.29999999999995,315.8625,315.0566666666666,291.60375,292.055,299.01222222222225,303.54125,313.995,303.94,296.53249999999997,294.715,306.15,309.9111111111111,295.9425,284.6911111111111,280.16555555555556,280.315,284.00666666666666,286.54125,282.9475,288.45444444444445,294.79999999999995,303.82222222222225,301.39125,285.7944444444445,281.8066666666667
2022-05-22 22:05:34+00:00,375.7375,327.29999999999995,311.25,311.9922222222222,287.6675,289.32124999999996,296.9088888888889,298.53625,308.54375,299.98249999999996,292.84625000000005,292.09125,304.6877777777778,308.26222222222225,291.31,281.27777777777777,276.49888888888887,276.11,277.09166666666664,282.135,278.385,287.36333333333334,293.6722222222222,302.50888888888886,297.08,281.74888888888887,279.8911111111111
2022-06-07 22:05:43+00:00,376.10555555555555,327.29999999999995,309.6333333333333,310.68,286.73555555555555,288.5622222222222,296.204,297.4588888888889,306.5133333333333,297.98333333333335,291.47555555555556,290.5877777777778,303.798,307.30699999999996,290.40333333333336,279.96899999999994,275.282,274.6477777777778,274.92857142857144,281.1588888888889,277.5777777777778,286.009,292.812,301.841,295.8022222222222,280.697,279.025
2022-06-14 22:11:59+00:00,376.711,327.29999999999995,308.46299999999997,309.5327272727273,286.11600000000004,287.68399999999997,295.7590909090909,296.50600000000003,304.957,296.329,290.22700000000003,289.532,303.0127272727273,306.5281818181818,289.71500000000003,279.0881818181818,274.5190909090909,273.604,273.65749999999997,280.252,277.005,285.05727272727273,292.08272727272725,301.13181818181823,294.78,279.9309090909091,278.4063636363636
2022-06-30 22:12:03+00:00,376.711,329.83599999999996,310.5009090909091,309.31,286.9372727272727,287.68399999999997,295.7590909090909,296.50600000000003,304.957,296.329,291.6127272727273,292.2681818181818,306.1041666666667,307.4241666666667,292.46,281.10499999999996,277.0941666666667,276.26363636363635,276.8255555555555,282.2981818181818,280.2018181818182,286.835,293.6983333333333,303.065,297.26181818181817,282.0283333333333,279.5566666666667
2022-07-16 22:12:03+00:00,376.711,327.6333333333333,312.3008333333333,310.05615384615385,288.9291666666667,288.64,297.20250000000004,297.05454545454546,305.9045454545454,296.27272727272725,292.32666666666665,292.1383333333333,307.1015384615385,308.07,293.8933333333334,282.29153846153844,278.57076923076926,277.35083333333336,278.147,283.37833333333333,282.0125,286.81307692307695,294.44,303.3892307692308,299.7416666666666,282.9276923076923,280.8269230769231
2022-08-10 22:06:08+00:00,375.7344444444445,318.59666666666664,311.5733333333333,309.96846153846155,288.4941666666667,287.4809090909091,296.785,296.4990909090909,304.1218181818182,293.37363636363636,288.6816666666667,292.7236363636364,307.7441666666667,308.6658333333333,294.31636363636363,284.04153846153844,282.5123076923077,280.9433333333333,276.88272727272727,282.8983333333333,281.4691666666667,286.5476923076923,294.1892307692308,303.3976923076923,298.8808333333333,282.0853846153846,280.4023076923077
2022-10-21 22:06:05+00:00,373.37199999999996,300.426,304.6425,305.26666666666665,283.825,281.43285714285713,292.07000000000005,288.50142857142856,299.0,283.38571428571424,283.27250000000004,287.2271428571429,308.045,307.83750000000003,293.4016666666667,282.1822222222222,283.03666666666663,277.13374999999996,271.45,278.4275,279.90125,283.7966666666667,292.5777777777778,301.35777777777776,295.03749999999997,281.18333333333334,278.5422222222222
2022-11-22 22:06:05+00:00,374.16333333333336,279.924,304.26142857142855,300.9585714285714,283.64285714285717,280.19666666666666,291.94,288.23333333333335,293.6933333333333,282.3066666666667,282.95428571428573,287.10833333333335,306.40833333333336,303.855,294.71000000000004,280.51714285714286,282.42,277.90142857142854,271.68857142857144,279.0128571428571,280.92857142857144,280.43857142857144,291.84000000000003,300.08714285714285,296.8228571428571,278.45285714285717,277.17857142857144
2023-02-09 22:12:09+00:00,359.16999999999996,247.70000000000002,289.3933333333333,292.06333333333333,271.55333333333334,273.58,283.7733333333333,280.49,281.5466666666667,276.79999999999995,270.3666666666666,276.8566666666666,293.56666666666666,295.74333333333334,278.355,262.54,262.24333333333334,256.24,257.64666666666665,265.71000000000004,268.46999999999997,271.74333333333334,284.8733333333333,292.4533333333333,282.4633333333333,268.49666666666667,268.24
2023-02-17 22:12:13+00:00,362.4666666666667,246.47,288.90999999999997,291.3275,271.7175,273.255,284.095,279.86,280.295,276.03749999999997,269.4325,275.9975,293.26,295.54,277.26666666666665,261.05,262.08,256.0875,258.02,266.1125,268.0025,271.63,283.9175,292.2125,281.9925,268.4275,268.1125
2023-02-18 22:05:50+00:00,364.6725,245.954,288.854,291.11,271.75,273.144,283.73400000000004,280.04,279.948,275.7,268.444,275.512,292.924,295.252,276.5875,260.096,261.916,256.512,258.174,266.79,268.002,271.444,283.33599999999996,292.37800000000004,282.282,268.36400000000003,267.866
2023-03-13 22:11:47+00:00,364.6725,260.07,296.565,295.94166666666666,276.96166666666664,278.8333333333333,288.8183333333333,283.8483333333333,282.5783333333333,277.8016666666667,270.74666666666667,278.64166666666665,295.07,296.91833333333335,281.07,264.3433333333333,266.10166666666663,262.7683333333333,264.04333333333335,272.09999999999997,270.9733333333333,273.7633333333333,285.7916666666667,294.18833333333333,286.945,271.27333333333337,270.1466666666667
2023-03-21 22:11:55+00:00,364.6725,269.78000000000003,300.8514285714286,299.7957142857143,279.9528571428571,282.5514285714286,292.83,288.1585714285714,287.4857142857143,281.56,275.92285714285714,282.7985714285714,298.32428571428574,300.2728571428571,286.43833333333333,268.2,270.93571428571425,267.12142857142857,268.9142857142857,275.6985714285714,274.5057142857143,276.7,287.59714285714284,296.8257142857143,291.0657142857143,275.58000000000004,273.2185714285714
2023-03-22 22:05:28+00:00,364.6725,277.1375,304.65749999999997,302.6775,281.685,285.29375,294.78875,289.94375,289.16,282.79625,278.5375,283.34625,299.63,301.33125,288.3,269.88124999999997,272.92125,270.015,270.7925,278.40125,275.95375,278.00625,288.51125,297.69,295.4575,278.415,274.75125
2023-03-29 22:11:37+00:00,364.6725,281.2322222222222,306.4766666666667,303.24333333333334,281.90222222222224,285.32444444444445,295.32,290.0566666666666,290.5733333333333,283.18666666666667,280.0544444444444,283.6044444444444,300.49111111111114,302.11555555555555,287.38625,269.66777777777776,274.71444444444444,270.93666666666667,272.33,278.6144444444445,276.4611111111111,277.98555555555555,288.26222222222225,297.45222222222225,296.2077777777778,279.68222222222226,274.67555555555555
