dates,satname,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0023,nzd0125-0024,nzd0125-0010,nzd0125-0011,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0007,nzd0125-0008,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0025,nzd0125-0026,nzd0125-0009,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0019
2023-09-13 22:11:53.459000,L9,,,,,,,,388.24,,,,,299.38,353.46,,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,372.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:05:56.641000,L9,460.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 22:12:03.955000,L9,379.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:05:54.962000,L9,380.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:05:54.259000,L9,,,,,,,,381.33,342.51,,,,,412.32,,,,,,,,,,,,,
2024-02-12 22:11:54.234000,L8,374.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28 22:11:48.245000,L8,369.50,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:05:29.756000,L8,368.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:11:37.973000,L8,390.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 22:05:13.452000,L8,,401.95,388.31,383.28,325.58,321.57,330.22,302.28,317.37,313.31,310.00,313.73,309.21,296.44,335.17,330.80,305.21,302.21,300.25,308.01,299.62,323.47,326.51,321.45,313.75,299.38,308.15
2024-05-10 22:11:24.784000,L9,359.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:04:51.948000,L8,366.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27 22:04:41.027000,L8,368.30,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27 22:10:53.037000,L9,373.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:04:55.519000,L8,380.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:04:57.074000,L9,371.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21 22:11:24.581000,L8,375.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22 22:05:04.464000,L9,369.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06 22:11:21.454000,L8,371.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08 22:05:24.068000,L9,382.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04 22:12:00.480000,L9,381.10,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 22:11:55.058000,L9,372.00,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:05:37.651000,L8,,367.23,357.60,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:05:44.230000,L9,381.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06 22:11:55.429000,L9,382.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-02 22:11:40.284000,L8,446.54,359.95,372.59,369.14,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:05:30.904000,L9,385.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04 22:05:27.976000,L9,376.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21 22:11:16.046000,L8,388.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:05:06.698000,L8,361.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07 22:05:05.116000,L9,382.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16 22:11:36.965000,L9,,344.58,351.55,307.98,288.72,,,312.13,339.72,,,288.25,282.74,294.28,,,276.21,282.15,277.06,354.35,375.58,,,304.32,301.33,289.56,296.88
2025-08-01 22:11:42.925000,L9,377.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 22:11:49.526000,L8,397.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25 22:11:51.919000,L8,372.41,308.05,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02 22:11:59.494000,L9,382.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:05:51.369000,L8,372.55,,,,,,,,,,,,,,,,,,,,,,,,,,
