dates,satname,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
2010-12-31 21:55:32.560000,L5,345.02,349.75,334.01,332.49,340.44,319.48,238.02,330.86,353.54,311.56,316.46,342.08,334.63,335.78,331.56,327.95,325.64,325.34,313.05,318.22,315.80,289.10,129.75,211.47,277.78,295.31,313.22,318.13,324.59,326.50,324.98,,,,,,,,,,,
2010-12-31 21:55:56.533000,L5,343.33,348.31,333.56,331.95,338.96,317.66,231.19,331.46,353.17,310.88,319.09,341.10,333.79,335.58,331.93,328.35,326.34,325.86,312.67,318.93,316.28,288.14,131.00,213.22,278.25,295.81,313.42,318.61,325.57,325.98,324.78,,,,,,,,,,,
2011-01-16 21:55:58.174000,L5,348.47,347.07,328.27,324.32,314.85,309.75,269.89,323.82,341.91,309.88,339.98,343.74,331.30,335.88,330.24,307.85,324.85,323.36,325.75,324.37,322.51,303.43,141.42,217.38,277.65,297.96,314.48,328.53,328.66,312.61,,,,,,,,,,,,
2011-02-01 21:55:35.620000,L5,,,,,,,149.68,306.59,327.23,303.21,314.58,339.53,333.05,336.38,326.54,319.47,310.94,314.50,299.77,297.86,299.68,273.89,229.07,,276.90,293.67,321.77,331.28,323.86,312.82,,,,,,,,,,,,
2011-02-17 21:55:37.006000,L5,359.19,358.05,352.38,352.11,354.97,333.31,285.94,334.51,351.28,341.21,345.08,353.33,351.86,347.65,350.27,338.69,338.58,344.23,312.48,,,266.25,252.94,227.55,304.08,313.86,347.58,355.75,348.31,349.18,345.74,339.55,337.59,322.88,338.78,321.90,,,,291.85,298.48,298.17
2011-02-17 21:56:00.979000,L5,347.40,350.00,338.67,331.55,339.49,319.30,192.07,317.93,338.87,316.80,311.82,329.82,331.66,299.53,336.31,308.48,324.19,324.52,,,,,,204.75,274.16,291.13,330.34,337.48,334.42,325.19,322.62,,,,,,,,,,,
2013-04-11 22:07:51.092000,L8,327.45,264.32,291.46,,312.63,288.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,332.81,353.99,298.41,288.58,316.00,290.74,145.51,272.92,,,,,,,,,,,,,,,,218.29,280.34,302.40,318.65,326.10,325.71,320.87,322.49,,,,,,,,,,,
2013-05-29 22:07:41.466000,L8,,,,,,167.16,139.95,315.13,248.47,,,,,,,,,,,,,,,,,306.30,322.65,326.95,326.46,314.26,,,,,,,,,,,,
2013-05-29 22:08:05.425000,L8,,,,,,166.87,140.03,315.07,248.58,,,,,,,,,,,,,,,,,306.40,322.88,326.96,326.45,314.31,,,,,,,,,,,,
2013-06-30 22:07:36.163000,L8,,,,,,154.81,139.23,292.33,243.91,,,,,,,,,,,,,,,,,302.99,321.54,324.41,323.75,303.68,,,,,,,,,,,,
2013-06-30 22:08:00.117000,L8,,,,,,156.20,141.35,293.78,244.20,,,,,,,,,,,,,,,,,304.76,322.56,325.02,324.25,320.04,,,,,,,,,,,,
2013-07-16 22:07:36.609000,L8,,,,,,345.52,275.14,327.03,321.17,327.41,348.90,335.34,337.31,,,,,,,,,,,177.87,306.62,316.88,330.31,330.93,330.43,325.02,325.32,328.64,324.53,331.34,341.56,298.16,,,,,309.75,311.69
2013-08-17 22:08:03.120000,L8,,,,326.56,297.41,175.71,131.40,296.86,251.26,305.73,301.61,304.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:07:40.639000,L8,,,,,,153.38,122.00,291.09,307.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:08:04.598000,L8,,,,,315.81,287.98,134.02,309.95,313.21,311.47,300.85,,,,277.40,289.52,307.98,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20 22:07:26.886000,L8,305.74,298.26,294.33,315.34,302.00,285.15,163.33,295.74,314.10,308.00,305.50,329.02,336.55,261.76,280.42,317.44,315.17,316.43,309.89,,,,,215.17,300.03,309.69,322.73,314.57,324.59,320.04,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,,,,,,,149.15,300.05,306.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:46.855000,L8,305.54,303.06,,,292.75,281.12,182.90,311.94,312.37,318.37,301.15,311.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:13.797000,L8,358.85,353.59,304.35,319.54,310.42,287.67,225.61,331.40,328.80,330.44,349.81,335.00,341.75,336.05,324.42,330.41,323.64,323.27,317.23,296.27,310.49,279.09,210.87,215.86,303.34,315.47,329.72,318.77,328.99,323.97,324.88,,,,,,,,,,,
2013-11-21 22:07:37.752000,L8,308.74,309.81,300.07,317.61,304.28,285.77,183.97,327.92,326.54,323.54,347.02,326.76,,326.77,281.92,313.97,317.70,318.99,312.00,286.42,304.74,270.39,208.62,203.00,299.23,309.51,323.79,313.44,324.28,314.27,,,,,,,,,,,,
2013-12-07 22:07:14.870000,L8,356.73,360.97,354.06,350.18,355.93,332.69,297.24,329.24,345.43,348.72,364.84,355.96,364.71,344.37,331.57,342.06,331.98,332.25,325.92,320.50,324.37,291.38,278.12,258.29,313.98,321.85,334.53,325.26,337.84,336.48,334.33,335.03,325.55,332.08,340.00,334.49,323.29,321.49,320.97,311.80,,
2014-01-24 22:06:45.554000,L8,300.41,308.59,296.59,313.92,293.67,284.01,197.01,312.48,318.04,323.58,304.31,320.86,,,,307.54,316.27,317.77,309.55,306.23,310.87,266.21,187.35,,,,,,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,297.30,305.57,,,291.99,283.84,186.59,309.15,317.63,321.37,301.89,313.02,,,,280.19,315.11,316.70,308.16,304.84,310.03,263.40,183.34,,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:33.299000,L8,379.71,373.24,370.41,368.91,378.88,353.28,296.66,338.65,351.44,353.09,359.44,355.22,367.84,344.31,351.66,341.32,330.21,340.25,320.16,322.50,324.39,284.50,250.61,254.66,319.81,322.01,336.76,330.26,336.40,334.00,336.01,332.58,324.24,337.37,345.61,334.77,326.90,325.76,319.55,315.42,318.85,321.09
2014-02-09 22:06:57.254000,L8,303.60,304.82,296.51,323.86,310.96,285.60,157.20,316.71,326.95,323.50,302.64,323.65,322.34,,274.63,286.49,313.43,317.66,308.30,300.58,307.56,263.47,,,,,,,,,,,,,,,,,,,,
2014-02-25 22:06:20.497000,L8,,,,,,324.37,184.98,330.68,329.12,324.01,350.98,343.28,337.13,331.19,326.93,353.53,309.12,,,,,,,,300.68,308.79,327.84,321.25,329.13,326.30,323.04,324.88,312.29,328.21,339.10,302.16,317.55,318.65,296.00,309.22,305.77,310.47
2014-02-25 22:06:44.447000,L8,,,,,,329.47,199.15,335.56,340.01,326.91,356.74,350.45,340.82,336.37,332.81,361.24,313.60,311.75,,,,,,,307.58,311.59,332.11,323.56,331.59,329.32,327.91,328.65,316.44,331.81,344.31,306.81,323.47,324.20,309.21,311.21,308.34,314.05
2014-03-29 22:05:52.007000,L8,357.07,359.02,312.94,330.63,324.84,293.41,288.84,328.29,341.87,327.72,348.49,332.94,342.11,331.64,323.38,321.39,319.16,320.39,314.38,311.21,314.64,272.11,233.74,218.78,305.99,315.75,332.00,323.30,330.64,326.36,323.80,325.24,301.23,329.69,336.12,301.20,,,,,,
2014-03-29 22:06:15.961000,L8,,372.08,368.65,368.68,374.03,350.82,310.42,346.92,360.47,350.00,367.37,363.77,365.77,341.21,336.77,338.67,328.06,325.56,320.57,319.25,324.70,285.52,298.29,243.51,316.19,325.22,338.19,333.41,348.62,334.60,334.24,332.58,320.90,336.89,344.16,333.47,327.02,318.04,308.77,315.67,316.49,316.83
2014-04-30 22:05:22.578000,L8,,,300.30,334.19,320.76,292.98,159.02,305.56,310.13,326.55,343.55,324.33,265.78,322.73,280.88,321.77,317.07,317.88,306.85,304.66,308.64,261.57,187.82,210.24,299.95,311.57,327.29,324.34,327.05,324.34,320.10,,,,,,,,,,,
2014-04-30 22:05:46.536000,L8,307.35,344.85,,,286.41,288.46,152.00,297.06,255.00,,,,,,278.57,318.52,310.46,313.12,294.76,300.33,305.49,256.26,,,,302.05,325.41,320.67,324.31,288.07,,,,,,,,,,,,
2014-05-16 22:05:09.831000,L8,,,,,293.73,289.66,155.98,294.91,250.86,,,,,,278.65,297.49,314.26,316.84,307.05,305.39,307.58,260.11,,,,310.53,327.26,323.64,326.23,322.80,,,,,,,,,,,,
2014-08-04 22:05:38.545000,L8,,,,,,169.15,146.24,305.65,307.76,,,,,,276.43,294.69,311.69,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:05:42.763000,L8,298.82,306.45,289.42,,255.15,290.49,148.72,313.07,260.44,315.35,310.48,324.13,308.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,,,,,282.49,292.00,151.96,315.75,294.78,269.38,315.38,325.93,309.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-07 22:05:49.968000,L8,354.18,357.83,357.48,357.01,367.27,344.92,299.61,339.63,362.78,344.02,373.71,365.03,366.52,346.06,331.90,342.39,330.13,325.83,314.63,296.15,311.87,294.69,258.60,280.44,314.77,319.54,332.87,330.31,323.58,322.33,324.55,330.50,321.11,326.17,344.45,,,,,,,
2014-11-08 22:05:52.173000,L8,303.91,303.95,298.80,310.98,301.65,282.42,157.82,322.62,316.40,327.38,330.28,322.09,,326.58,281.69,314.55,316.22,316.11,295.36,,,,,222.62,297.22,312.12,327.29,321.84,315.24,307.03,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,346.41,324.35,305.57,319.46,311.54,287.88,166.15,327.31,323.61,330.86,347.69,329.14,338.24,331.20,323.44,328.95,319.37,319.29,302.47,284.36,305.25,273.94,206.65,229.04,302.08,314.36,329.72,325.53,319.14,312.55,320.22,,,,,,,,,,,
2015-02-12 22:05:51.250000,L8,366.31,362.88,365.00,363.06,366.50,344.45,304.81,334.25,350.01,352.47,360.79,354.91,353.69,352.65,349.84,340.87,355.73,345.14,312.79,308.62,314.02,291.70,283.47,243.85,312.42,317.92,340.53,334.30,330.80,329.93,327.69,,,,,,,,280.95,313.15,313.61,310.67
2015-02-28 22:05:24.487000,L8,356.27,360.28,357.10,321.75,306.80,291.08,278.80,317.19,324.58,327.97,309.84,331.16,341.04,328.57,281.35,288.72,318.70,319.85,308.41,306.05,311.07,278.17,226.96,224.42,306.91,315.04,331.55,328.00,323.50,319.26,317.37,322.88,300.26,332.00,333.70,295.55,311.61,,295.22,309.80,309.44,311.93
2015-02-28 22:05:48.437000,L8,369.82,371.40,371.15,372.44,375.64,352.85,305.13,342.90,357.96,363.34,372.12,358.19,360.20,344.68,351.96,361.19,330.81,326.96,313.85,315.52,317.37,294.48,296.46,244.38,320.33,324.04,337.91,336.79,332.58,328.22,328.47,328.55,317.74,338.96,347.34,337.66,331.43,315.08,315.59,317.26,333.71,320.86
2015-03-16 22:05:13.611000,L8,340.23,337.70,318.47,328.08,320.45,356.87,329.69,338.79,335.53,358.76,357.24,342.17,338.28,334.23,323.26,292.79,320.20,319.90,299.25,281.94,300.53,280.59,249.73,223.15,305.70,316.63,332.01,328.87,325.81,317.58,,,,,,,,,302.44,308.87,308.48,304.93
2015-04-01 22:05:25.791000,L8,,,,,131.51,120.50,125.98,257.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19 22:04:40.718000,L8,,,,,,,146.40,287.87,247.76,,,,,,278.11,293.15,313.09,315.49,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19 22:05:04.672000,L8,,,,,,,146.61,287.67,247.42,,,,,,277.94,311.18,312.62,315.24,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-04 22:04:48.656000,L8,,,,334.99,295.61,289.33,152.10,301.14,247.80,326.01,307.38,316.45,270.21,,279.06,319.64,320.72,313.95,298.68,290.64,299.06,172.70,177.44,221.38,294.96,312.76,326.88,327.08,325.31,318.98,,,,,,,,,,,,
2015-06-04 22:05:12.611000,L8,303.84,310.36,302.64,335.57,298.57,290.08,156.45,304.70,248.44,327.21,309.31,319.43,307.36,,279.51,321.72,322.04,315.58,301.18,293.07,300.70,262.10,179.95,225.11,300.55,314.23,327.58,327.77,326.24,320.90,321.97,,,,,,,,,,,
2015-06-20 22:04:57.007000,L8,,,,,288.10,296.00,132.15,305.43,249.02,,,,,,279.96,300.71,318.02,315.56,301.17,294.36,303.56,238.17,,228.60,299.73,314.41,329.55,329.40,328.14,322.93,326.22,,,,,,,,,,,
2015-06-20 22:05:20.970000,L8,337.23,302.83,,337.27,289.45,296.85,137.22,308.39,249.48,,,,,321.34,320.08,307.20,320.52,316.79,306.44,297.67,304.81,251.92,,231.95,303.24,316.04,330.64,330.53,329.28,324.33,328.34,,,,,,,,,,,
2015-07-22 22:05:13.606000,L8,,,,,,161.73,139.18,294.81,245.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,,,329.28,282.88,284.29,151.27,313.94,308.42,323.66,304.02,321.12,302.99,,278.50,318.67,314.29,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:24.610000,L8,,,,,,,,300.31,256.53,319.75,314.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,,301.79,301.65,,,,,322.77,316.06,324.19,343.77,324.79,327.72,324.19,321.52,321.55,,,,,294.28,235.85,,221.49,302.70,311.53,326.26,326.38,322.81,313.24,,,,,,,,,,,,
2015-10-26 22:05:43.801000,L8,301.92,305.75,307.37,329.34,294.03,289.10,297.58,332.69,338.52,327.84,353.11,347.04,366.14,338.90,326.55,329.06,324.88,322.80,308.95,303.96,306.70,289.22,238.59,210.07,310.29,316.80,331.10,332.22,329.68,324.77,319.09,327.51,318.48,330.13,339.52,310.92,306.43,,,312.80,305.81,308.55
2015-10-26 22:06:07.756000,L8,347.56,307.20,308.70,332.69,358.70,337.71,301.86,333.31,341.31,328.41,354.56,348.38,367.02,339.98,327.65,335.21,325.31,323.44,309.86,304.32,307.02,290.11,242.01,209.80,311.42,317.12,331.27,332.54,329.87,325.30,319.34,327.94,318.44,330.23,339.67,311.42,308.11,,,312.79,306.38,309.29
2015-12-13 22:05:45.605000,L8,,,,,,,,,,,,,,,,376.83,371.51,366.84,362.42,354.81,358.34,350.29,354.76,337.78,369.61,379.81,379.49,378.42,378.05,377.52,375.00,368.06,366.61,,,377.63,342.39,337.32,330.60,331.66,344.99,330.91
2015-12-29 22:05:45.209000,L8,355.93,350.38,345.59,355.51,356.52,349.70,301.45,344.18,369.69,371.66,373.28,341.24,328.36,334.54,320.14,323.05,326.84,320.55,302.08,303.63,308.25,286.41,246.35,251.19,320.94,328.61,356.27,363.49,360.60,359.64,360.16,346.26,330.75,,,,,,,,,
2015-12-29 22:06:09.164000,L8,281.28,316.69,331.10,344.10,348.39,343.19,284.64,332.74,354.85,352.76,361.69,,,,,,,,,,,,152.93,214.90,308.53,316.12,329.11,326.13,321.26,321.62,316.43,,,,,,,,,,,
2016-03-02 22:05:31.567000,L8,361.48,339.40,297.44,311.62,334.51,349.29,284.31,339.29,351.51,350.21,355.75,350.51,349.33,338.70,343.11,332.07,330.50,326.04,309.92,307.05,311.99,292.74,261.38,257.86,318.71,321.41,338.49,335.49,334.23,330.70,322.46,341.65,320.96,336.90,346.04,336.95,320.84,,,,,
2016-03-02 22:05:55.525000,L8,363.99,346.33,301.20,315.21,336.90,351.88,290.26,340.00,353.63,351.73,357.48,352.69,351.76,339.82,344.95,334.00,330.89,327.22,310.93,307.76,311.99,294.76,264.72,261.27,319.76,322.16,339.38,335.96,334.72,331.64,322.26,341.77,320.90,336.78,346.07,336.50,324.53,,,,,
2016-04-03 22:05:16.685000,L8,355.96,361.86,358.10,366.14,369.81,352.54,316.76,346.40,359.36,340.33,378.03,357.41,363.56,341.64,332.50,363.14,333.87,327.85,315.26,307.57,313.85,301.93,299.48,276.24,317.84,323.74,335.66,334.97,332.61,329.82,322.78,341.30,321.33,335.59,354.25,,,,,,,
2016-04-19 22:05:11.034000,L8,312.93,320.80,299.49,328.81,317.52,289.37,154.03,311.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19 22:05:34.992000,L8,355.74,359.28,359.14,357.82,363.65,350.61,298.26,344.67,358.11,357.41,371.92,361.63,365.70,348.46,333.82,322.26,336.01,328.36,321.14,312.44,319.54,317.11,298.50,282.85,319.93,325.62,338.32,336.36,335.89,331.44,326.86,344.41,321.81,338.70,347.89,339.01,327.55,321.36,307.48,312.15,328.05,320.71
2016-05-21 22:05:14.459000,L8,,,,,281.99,286.77,158.60,305.30,309.30,,,,,,277.52,293.38,319.02,310.83,293.76,289.59,301.20,261.06,208.97,,,,,,,,,,,,,,,,,,,
2016-05-21 22:05:38.418000,L8,,,,,281.20,286.49,158.44,305.38,308.85,,,,,,277.29,293.54,318.55,310.65,293.70,289.21,300.51,261.11,208.53,,,,,,,,,,,,,,,,,,,
2016-07-24 22:06:01.938000,L8,,,,,293.20,283.64,151.38,315.89,308.64,,,,,,,,,,,,,,,164.27,294.05,313.17,318.62,318.35,315.45,307.73,,,,,,,,,,,,
2016-09-10 22:05:51.530000,L8,302.82,305.20,299.82,327.40,302.03,284.72,148.06,313.91,318.10,321.16,333.72,328.76,339.29,325.25,282.15,294.34,315.24,317.83,303.23,286.93,296.58,269.48,189.40,210.10,307.27,314.10,321.17,319.69,316.36,312.93,317.01,324.14,,,,,,,,,,
2016-09-10 22:06:15.488000,L8,358.74,352.99,309.30,335.03,362.83,338.69,287.29,324.56,338.47,331.69,359.45,346.36,346.15,334.35,323.44,317.83,323.33,323.14,311.25,296.48,303.09,289.69,222.15,271.90,316.07,320.30,330.72,328.99,325.94,322.70,323.88,334.39,320.48,333.86,341.26,332.94,324.24,323.70,314.05,308.60,309.65,308.65
2016-10-12 22:05:57.250000,L8,,,,,292.02,282.54,145.89,,,316.77,306.99,305.94,277.55,323.81,281.08,287.63,311.73,313.83,299.55,294.32,294.53,269.69,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:06:21.213000,L8,300.97,303.83,297.47,322.11,295.67,284.27,147.26,305.97,320.83,317.59,311.44,326.83,325.02,324.98,283.13,288.64,313.01,315.53,301.26,297.58,296.58,272.48,177.92,199.07,299.53,310.11,308.06,313.14,311.03,309.71,,,,,,,,,,,,
2016-10-28 22:05:59.220000,L8,362.22,362.15,362.10,367.36,369.75,349.24,309.21,342.89,356.30,344.60,,,,,,,,,,,,334.32,283.85,268.97,318.77,326.22,339.60,337.40,334.35,329.81,332.05,343.80,327.00,342.76,343.47,336.52,298.37,305.04,,,,
2016-10-28 22:06:23.178000,L8,352.22,345.68,342.92,355.49,358.67,332.51,286.07,333.04,343.04,323.71,344.90,387.46,,,,,,,,,,270.31,248.69,239.71,310.70,319.37,332.28,327.91,324.28,320.75,322.79,331.07,318.80,336.82,335.56,295.17,,,,,,
2016-12-15 22:06:18.115000,L8,300.82,302.03,299.62,323.61,292.29,278.13,186.19,320.24,321.69,320.92,338.14,,,,277.56,285.01,316.54,316.82,299.72,295.24,303.85,268.45,218.92,,,,,,,,,,,,,,,,,,,
2017-01-16 22:05:47.126000,L8,358.58,356.95,354.28,352.39,357.50,335.60,296.67,324.50,340.90,348.92,358.51,357.17,339.40,334.94,314.93,293.30,323.15,319.79,311.04,307.10,310.05,285.30,249.66,201.10,306.90,319.16,335.00,331.07,329.75,317.80,,,,,,,,,,,,
2017-01-16 22:06:11.085000,L8,360.27,358.66,356.36,354.53,358.98,337.36,298.39,325.08,342.99,349.35,362.19,357.43,341.96,334.75,323.93,292.42,323.53,320.31,311.41,307.59,310.63,286.84,252.37,199.61,307.48,319.40,335.46,331.34,330.40,319.63,313.96,,,,,,,,295.45,309.40,308.92,313.46
2017-02-01 22:05:40.248000,L8,358.94,354.41,357.44,357.72,360.03,338.62,302.34,333.89,329.79,359.42,352.93,339.02,346.74,333.28,327.66,322.40,327.57,324.78,310.39,307.66,313.76,291.52,244.27,271.24,314.44,321.38,335.08,336.31,334.01,330.52,324.25,332.20,325.39,336.15,340.18,303.60,324.21,326.22,317.26,316.72,331.27,321.59
2017-03-05 22:05:27.019000,L8,359.36,349.77,338.17,329.01,355.79,336.37,280.37,328.74,333.75,326.05,348.18,334.31,337.84,327.65,324.54,318.64,323.18,318.78,303.91,300.33,308.02,284.96,234.99,215.31,303.10,315.70,331.00,328.43,326.78,321.13,320.35,,,,,,,,,307.35,311.24,312.04
2017-03-05 22:05:50.977000,L8,357.22,347.66,301.85,324.46,318.49,286.37,167.24,323.73,327.23,322.84,345.43,328.39,268.51,286.76,318.41,315.13,320.03,315.63,299.27,295.64,305.18,270.94,173.67,210.82,298.22,313.07,328.23,324.99,321.85,315.84,317.08,,,,,,,,,,,
2017-05-08 22:04:59.325000,L8,,,,337.90,72.91,108.69,151.17,311.66,312.57,,,,,323.93,316.95,295.80,320.40,315.99,297.07,271.58,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:05:23.284000,L8,,,271.01,338.94,337.15,281.78,155.46,320.64,314.82,,,,,326.09,324.84,315.41,322.27,317.69,299.43,280.06,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:10.453000,L8,,,,,67.94,183.93,145.67,307.08,306.43,,,,,,,,,,,,291.94,258.45,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:34.407000,L8,,,,,,,141.56,301.50,246.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:05:23.687000,L8,304.36,316.13,,341.67,285.41,290.74,168.01,311.31,306.07,327.06,314.11,322.73,,327.06,321.10,295.22,323.51,315.28,294.07,,,,,216.88,299.04,314.02,327.63,322.57,318.54,319.59,,,,,,,,,,,,
2017-06-25 22:05:47.638000,L8,,,,,,192.93,157.08,304.34,244.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:26.464000,L8,301.64,306.79,,,289.21,287.52,158.27,306.55,306.58,324.48,311.88,306.87,,,278.88,295.69,322.61,309.82,,,,,,212.89,288.27,313.18,326.23,317.98,317.31,316.46,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,,,,,,,152.21,302.35,246.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 22:06:04.307000,L8,,,292.21,337.95,290.73,283.55,156.08,310.89,308.22,,,,,,281.79,294.21,322.37,310.62,295.00,,,,,217.39,290.26,311.35,315.30,319.03,316.75,311.97,,,,,,,,,,,,
2017-08-28 22:05:44.051000,L8,,,,,,180.43,135.15,299.79,252.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:06:08.010000,L8,,,,,,180.36,135.86,300.05,252.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 22:06:16.377000,L8,,,,,,,,,,,,,401.24,390.79,380.78,369.57,362.97,367.97,364.23,358.01,363.91,355.47,350.95,333.99,363.19,372.63,381.88,377.99,373.91,369.08,367.05,364.29,341.31,369.01,376.01,368.66,343.66,333.05,331.02,325.58,341.85,328.21
2017-12-02 22:05:46.939000,L8,356.79,362.15,360.48,359.88,358.56,350.68,294.82,330.05,349.57,349.25,367.33,361.65,361.38,344.27,349.25,344.42,316.98,336.53,318.68,308.96,319.69,298.46,279.17,280.54,314.79,321.55,339.23,341.30,339.20,339.68,335.99,343.62,320.35,335.91,347.32,339.54,304.39,314.21,312.48,313.68,327.94,319.80
2017-12-02 22:06:10.894000,L8,350.46,357.87,355.70,356.36,355.51,345.29,284.23,324.66,339.50,330.43,358.44,353.18,352.71,338.26,330.78,329.04,313.13,327.73,313.24,305.56,314.42,293.56,244.54,266.04,309.46,318.04,336.16,336.02,332.09,329.06,328.52,336.89,,,,,,,,308.82,319.89,314.45
2017-12-18 22:05:49.621000,L8,359.75,355.05,349.87,356.03,354.91,327.84,293.93,338.67,333.57,318.14,334.88,286.14,322.48,,,,,,,,,,344.48,300.50,315.46,318.99,338.43,351.39,343.11,351.56,343.00,345.73,335.96,339.88,347.60,337.59,295.69,316.47,311.49,321.07,328.15,326.92
2018-03-08 22:05:15.942000,L8,,,,,,151.53,133.97,285.18,245.00,,,,,324.83,330.81,332.60,317.29,322.34,311.49,298.88,306.19,287.55,218.75,224.26,301.61,313.91,328.00,329.72,324.13,318.58,324.73,326.12,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,,,,,,,,,,,,,,,279.71,327.35,311.79,318.27,306.97,288.69,299.71,265.88,192.59,211.22,290.57,304.08,319.55,322.56,317.36,312.39,,,,,,,,,,,,
2018-04-25 22:04:50.953000,L8,326.16,315.03,,,334.72,285.70,146.33,294.83,262.68,325.08,,,,,279.07,291.68,308.49,313.38,297.87,291.77,301.92,164.74,197.37,218.28,298.28,311.78,314.28,318.03,316.50,315.56,,,,,,,,,,,,
2018-04-25 22:05:14.903000,L8,,,,,,165.95,140.79,285.01,248.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:04:28.824000,L8,,,,,247.27,287.34,148.18,309.24,309.90,,,,,,278.99,296.82,310.39,292.00,304.10,288.43,301.03,265.33,194.52,214.85,300.67,312.48,326.14,321.32,317.45,315.04,,,,,,,,,,,,
2018-06-28 22:04:40.307000,L8,,,,,,168.81,140.44,305.90,307.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:04.262000,L8,,,,,,167.84,141.53,306.28,306.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15 22:05:04.399000,L8,,,,,,130.53,130.98,300.22,246.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:11.322000,L8,317.46,308.01,,,251.56,282.69,141.68,301.14,303.26,319.80,279.23,,,322.23,278.26,292.17,294.01,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,337.20,328.17,,,253.72,283.34,142.80,302.38,303.94,320.30,284.23,,,322.67,278.65,292.73,295.24,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:15.874000,L8,,,,,,190.15,301.04,314.32,311.47,,,,,284.26,326.13,315.25,310.28,290.97,308.71,278.74,241.42,237.99,229.29,214.15,317.55,315.10,332.93,327.33,317.16,,,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,,,,,147.93,131.27,184.23,276.65,232.46,,,,,332.31,320.79,296.59,305.01,286.58,302.44,,,,,208.43,312.64,311.28,326.64,320.68,300.42,,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,,,,,300.91,283.83,166.20,310.65,306.06,320.45,297.42,,,,280.96,315.82,307.56,280.46,300.61,292.42,300.40,266.29,193.37,,,,319.17,321.57,313.19,307.42,317.89,,,,,,,,,,,
2018-10-02 22:05:47.245000,L8,,,,,300.98,284.07,165.41,310.36,306.40,320.28,297.67,,,,281.09,315.60,307.60,280.62,300.67,292.47,300.39,266.61,161.05,,,,317.00,321.19,313.19,307.54,317.84,,,,,,,,,,,
