dates,satname,nzd0172-0000,nzd0172-0001,nzd0172-0002,nzd0172-0003,nzd0172-0004
2014-08-20 22:06:06.726000,L8,368.18,327.93,325.96,326.40,328.05
2014-11-08 22:05:52.173000,L8,395.43,344.50,353.39,343.49,342.86
2015-02-28 22:05:24.487000,L8,352.27,311.22,309.55,,
2015-02-28 22:05:48.437000,L8,372.66,326.08,328.39,329.14,330.41
2015-03-16 22:05:13.611000,L8,370.77,308.66,310.92,308.90,316.43
2015-06-20 22:04:57.007000,L8,347.99,322.98,328.01,330.48,335.01
2015-06-20 22:05:20.970000,L8,342.28,314.76,312.45,,
2015-07-22 22:05:37.569000,L8,372.49,313.85,311.80,317.39,320.86
2015-10-26 22:05:43.801000,L8,368.80,326.19,322.36,328.41,328.82
2015-10-26 22:06:07.756000,L8,350.58,311.13,306.53,316.76,317.45
2015-12-29 22:05:45.209000,L8,418.54,350.47,341.98,338.93,336.88
2016-03-02 22:05:31.567000,L8,371.39,323.61,325.36,326.09,329.98
2016-04-03 22:05:16.685000,L8,357.85,318.41,314.08,319.10,324.70
2016-05-21 22:05:14.459000,L8,353.45,309.02,306.08,,
2016-05-21 22:05:38.418000,L8,386.83,331.72,332.47,330.76,332.73
2016-07-24 22:06:01.938000,L8,,,,314.39,322.26
2016-09-10 22:06:15.488000,L8,365.01,331.10,331.66,332.06,334.04
2016-10-12 22:05:57.250000,L8,372.84,323.92,329.21,329.96,331.64
2016-10-12 22:06:21.213000,L8,373.62,324.34,329.67,330.09,331.85
2016-12-15 22:06:18.115000,L8,397.27,331.78,335.09,336.46,335.16
2017-01-16 22:05:47.126000,L8,373.96,315.09,315.43,317.87,317.73
2017-01-16 22:06:11.085000,L8,392.78,339.57,345.70,339.15,340.23
2017-02-01 22:05:40.248000,L8,369.47,313.79,312.71,317.20,318.36
2017-05-08 22:05:23.284000,L8,385.43,362.62,360.94,355.16,350.83
2017-05-24 22:05:10.453000,L8,351.31,308.88,304.98,,
2017-06-25 22:05:23.687000,L8,375.07,310.58,313.51,314.55,308.04
2017-07-11 22:05:50.423000,L8,372.16,313.52,308.96,315.39,313.68
2017-12-02 22:05:46.939000,L8,370.02,324.29,324.96,328.61,331.03
2017-12-02 22:06:10.894000,L8,369.65,324.17,325.27,328.96,331.07
2018-03-08 22:05:15.942000,L8,405.88,370.84,357.27,347.03,341.58
2018-03-08 22:05:39.901000,L8,396.08,328.09,332.42,329.52,330.34
2018-04-25 22:04:50.953000,L8,352.75,310.25,306.50,,
2018-04-25 22:05:14.903000,L8,373.93,322.91,323.26,321.60,326.49
2018-08-15 22:05:04.399000,L8,391.75,324.82,328.66,325.26,328.13
2018-09-16 22:05:15.874000,L8,355.70,313.43,309.50,,
2018-09-16 22:05:39.825000,L8,365.97,324.63,325.32,324.18,326.58
2018-10-18 22:05:29.751000,L8,356.95,316.04,312.14,313.30,320.77
2018-10-18 22:05:53.709000,L8,363.29,321.05,317.05,318.11,323.39
2018-11-03 22:05:33.462000,L8,370.01,326.66,322.53,320.57,324.92
2018-11-03 22:05:57.421000,L8,372.59,330.01,324.39,321.71,326.68
2018-12-05 22:05:56.093000,L8,356.00,309.26,309.13,,
2019-01-06 22:05:29.894000,L8,394.21,356.63,356.21,362.84,357.05
2019-01-06 22:05:53.844000,L8,389.69,340.41,342.98,338.65,342.11
2019-01-22 22:05:26.296000,L8,370.42,312.63,312.50,312.84,315.01
2019-02-23 22:05:44.581000,L8,345.31,306.51,311.57,,
2019-03-11 22:05:38.980000,L8,432.97,317.08,320.04,321.23,323.89
2019-04-12 22:05:06.784000,L8,349.21,311.61,308.62,,
2019-04-12 22:05:30.743000,L8,349.88,311.52,308.62,,
2019-06-15 22:05:51.895000,L8,375.48,331.46,330.28,327.53,329.71
2019-09-19 22:05:56.310000,L8,375.44,315.84,314.26,311.71,317.95
2019-09-19 22:06:20.269000,L8,375.20,315.49,314.12,311.14,317.71
2019-11-22 22:05:57.141000,L8,362.25,317.28,315.28,316.96,322.23
2019-11-22 22:06:21.092000,L8,363.73,318.65,317.48,318.40,323.21
2019-12-08 22:05:56.780000,L8,365.20,323.86,324.75,324.14,330.55
2019-12-08 22:06:20.730000,L8,362.55,321.31,321.53,321.56,327.15
2020-01-09 22:05:49.761000,L8,369.39,326.02,326.77,326.61,328.05
2020-01-09 22:06:13.711000,L8,367.61,323.80,324.27,324.76,326.16
2020-01-25 22:05:45.614000,L8,381.48,325.08,325.84,328.44,328.46
2020-01-25 22:06:09.569000,L8,391.56,338.61,353.64,355.69,352.89
2020-05-16 22:05:27.607000,L8,367.12,322.39,327.42,324.68,324.50
2020-08-04 22:05:59.720000,L8,371.80,321.56,320.79,320.17,323.39
2020-09-21 22:05:54.893000,L8,369.44,316.72,313.99,314.42,317.45
2020-09-21 22:06:18.848000,L8,394.12,337.54,345.22,340.63,341.20
2020-10-23 22:05:58.112000,L8,359.47,323.56,325.62,325.41,328.54
2020-11-08 22:05:55.364000,L8,369.23,361.67,371.79,367.87,364.37
2020-12-26 22:05:56.607000,L8,361.35,326.17,328.58,326.00,330.45
2020-12-26 22:06:20.557000,L8,358.32,322.46,324.22,321.57,327.00
2021-02-12 22:05:43.398000,L8,341.57,310.95,308.31,,
2021-02-12 22:06:07.348000,L8,396.51,350.69,362.90,353.59,361.37
2021-03-16 22:05:51.916000,L8,391.91,336.00,343.44,339.61,336.85
2021-05-03 22:05:08.805000,L8,348.73,312.12,309.54,,
2021-05-03 22:05:32.764000,L8,376.44,327.56,327.51,332.02,331.22
2021-05-19 22:05:16.285000,L8,341.63,312.97,309.53,307.91,315.64
2022-01-22 22:05:54.259000,L9,,329.59,323.53,322.99,329.89
2022-01-22 22:06:18.213000,L9,,328.51,322.79,322.53,329.50
2022-02-23 22:05:44.132000,L9,342.66,312.27,305.98,,
2022-02-23 22:06:08.091000,L9,372.12,326.88,333.32,329.64,329.05
2022-03-11 22:05:39.861000,L9,342.53,314.20,316.84,312.76,
2022-04-20 22:05:27.254000,L8,391.40,337.27,335.64,329.36,330.55
2022-04-28 22:05:47.053000,L9,356.43,317.89,315.20,317.03,319.27
2022-05-06 22:05:29.729000,L8,349.15,314.55,308.13,311.59,315.69
2022-05-06 22:05:53.688000,L8,374.89,322.09,318.20,320.63,322.62
2022-05-22 22:05:58.595000,L8,431.42,327.02,323.10,326.78,326.85
2022-08-02 22:06:07.308000,L9,390.50,329.51,330.96,327.66,330.65
2022-08-10 22:06:08.294000,L8,366.01,324.06,328.29,326.66,328.96
2022-08-10 22:06:32.253000,L8,366.15,324.02,327.94,326.63,328.71
2022-08-26 22:06:10.372000,L8,354.54,317.37,314.49,315.03,319.39
2022-08-26 22:06:34.331000,L8,353.93,317.11,314.43,315.06,319.02
2022-10-21 22:06:05.581000,L9,349.59,321.05,318.90,320.47,322.75
2022-10-21 22:06:29.540000,L9,360.36,326.86,325.10,325.15,327.33
2022-11-30 22:06:11.965000,L8,388.91,339.50,344.34,344.55,338.36
2022-11-30 22:06:35.920000,L8,361.11,317.81,317.78,317.25,320.14
2023-01-17 22:06:18.381000,L8,364.69,324.08,324.81,323.17,323.79
2023-01-25 22:06:01.288000,L9,399.77,339.46,342.96,339.14,337.10
2023-03-06 22:05:38.279000,L8,370.10,324.93,326.30,325.23,325.82
2023-03-06 22:06:02.229000,L8,362.92,318.43,318.37,319.74,320.65
2023-03-22 22:05:28.899000,L8,396.73,343.32,348.16,345.04,352.12
2023-03-22 22:05:52.850000,L8,384.43,321.99,322.38,322.39,322.39
2023-04-07 22:05:40.262000,L8,386.35,325.82,327.69,327.21,326.92
2023-05-25 22:04:56.681000,L8,349.66,309.54,306.28,,
2023-05-25 22:05:20.631000,L8,354.18,311.34,308.79,,
2023-06-02 22:05:29.872000,L9,341.71,311.37,305.96,,
2023-06-10 22:05:27.865000,L8,372.51,318.88,315.71,314.63,319.49
2023-07-12 22:05:20.312000,L8,381.68,328.56,327.52,325.38,330.50
2023-07-12 22:05:44.275000,L8,381.58,328.41,327.44,325.28,458.10
2023-07-28 22:05:27.011000,L8,345.20,310.27,306.31,,
2023-07-28 22:05:50.970000,L8,360.95,315.84,313.81,314.89,318.10
2023-08-13 22:05:32.097000,L8,372.40,319.99,318.23,317.52,322.12
2023-08-21 22:05:28.170000,L9,362.66,311.56,311.03,,
2023-10-08 22:05:46.354000,L9,365.88,324.31,325.73,325.33,327.64
2023-10-08 22:06:10.308000,L9,329.45,310.29,306.61,,
2023-10-16 22:05:47.555000,L8,361.03,320.60,319.52,319.09,321.38
2023-11-25 22:06:20.599000,L9,335.49,306.71,305.78,,
2023-12-19 22:05:51.242000,L8,375.98,332.10,329.61,328.86,333.12
2023-12-19 22:06:15.197000,L8,367.41,325.93,323.56,323.03,326.70
2024-01-12 22:05:54.962000,L9,400.12,355.28,356.55,354.61,348.42
2024-01-12 22:06:18.916000,L9,369.44,331.76,328.47,328.84,329.65
2024-02-05 22:05:44.082000,L8,365.56,325.28,321.91,323.54,322.61
2024-02-05 22:06:08.032000,L8,367.74,328.11,324.82,326.37,324.08
2024-02-21 22:05:41.519000,L8,368.86,323.68,320.98,321.50,324.87
2024-02-29 22:06:11.471000,L9,,,310.07,315.37,326.78
2024-03-08 22:05:29.756000,L8,340.71,312.39,309.83,314.91,318.50
2024-04-09 22:05:37.411000,L8,384.21,342.68,329.47,329.45,330.53
2024-05-03 22:05:14.049000,L9,369.58,329.75,327.82,326.87,331.51
2024-05-03 22:05:38.004000,L9,343.20,311.08,305.90,,
2024-05-11 22:05:15.899000,L8,364.40,311.44,309.01,,
2024-06-20 22:04:43.026000,L9,,376.40,335.91,328.31,452.85
2024-06-28 22:04:55.519000,L8,397.30,363.92,364.63,366.85,364.93
2024-06-28 22:05:19.477000,L8,374.13,323.10,320.98,320.84,323.85
2024-09-08 22:05:24.068000,L9,397.11,336.75,343.83,340.33,339.00
2024-09-08 22:05:48.031000,L9,396.64,336.35,343.49,340.08,338.81
2024-09-24 22:05:25.519000,L9,342.08,315.22,312.16,,
2024-09-24 22:05:49.470000,L9,389.11,348.73,346.14,342.40,341.80
2024-10-26 22:06:12.211000,L9,372.52,333.94,326.04,332.72,335.43
2024-12-05 22:05:45.408000,L8,368.14,319.41,313.36,,
2024-12-21 22:05:40.930000,L8,357.49,320.81,318.21,320.57,324.53
2024-12-21 22:06:04.889000,L8,353.62,317.80,315.80,318.11,321.67
2025-01-06 22:05:42.612000,L8,396.94,352.09,358.29,356.78,354.57
2025-01-06 22:06:06.570000,L8,395.72,350.44,356.24,355.09,351.72
2025-01-14 22:05:49.273000,L9,396.39,339.54,349.14,352.00,343.99
2025-02-23 22:05:55.493000,L8,371.22,324.99,325.41,328.13,326.71
2025-03-19 22:05:54.855000,L9,355.69,318.11,315.49,317.97,320.25
2025-04-12 22:05:36.436000,L8,367.37,318.61,312.08,315.86,319.82
2025-05-14 22:05:26.593000,L8,,425.22,327.84,327.03,396.30
2025-06-15 22:05:40.693000,L8,380.18,321.36,319.51,319.80,322.59
2025-06-23 22:05:18.348000,L9,395.28,336.48,331.45,329.68,326.26
2025-08-02 22:05:33.990000,L8,345.94,313.20,307.72,,
2025-08-10 22:06:04.262000,L9,397.43,372.05,369.22,360.46,369.52
2025-09-19 22:05:51.369000,L8,366.69,327.77,324.01,325.09,328.09
2025-09-19 22:06:15.328000,L8,368.00,329.90,327.47,327.61,329.88
2025-09-27 22:05:54.973000,L9,399.52,341.69,344.80,344.46,338.80
2025-10-05 22:05:52.792000,L8,368.69,330.93,330.71,331.06,329.97
2025-10-05 22:06:16.755000,L8,368.99,331.25,331.23,330.97,329.82
2025-11-06 22:06:19.899000,L8,394.49,348.18,354.20,349.58,351.64
