dates,satname,nzd0561-0000,nzd0561-0001,nzd0561-0002,nzd0561-0003,nzd0561-0004,nzd0561-0005,nzd0561-0006,nzd0561-0007,nzd0561-0008,nzd0561-0009
2023-03-03 22:27:36.410000,L9,354.76,335.39,330.64,336.37,334.19,324.91,318.11,306.63,310.01,315.41
2023-03-27 22:26:47.387000,L8,264.64,251.35,240.66,255.37,252.49,234.58,231.90,236.33,299.56,296.03
2023-03-28 22:21:09.110000,L9,329.71,307.41,310.62,308.95,,,,,176.75,321.41
2023-04-05 22:20:52.426000,L8,,,,,,,,195.42,235.40,285.06
2023-04-13 22:20:38.700000,L9,332.89,310.88,311.97,321.17,307.77,308.66,248.72,255.64,320.13,325.26
2023-04-28 22:26:51.878000,L8,347.34,298.82,291.26,289.75,291.44,251.95,231.44,233.70,297.91,295.07
2023-05-06 22:26:37.327000,L9,288.05,257.92,244.75,259.99,258.24,219.07,212.14,213.49,242.84,281.23
2023-05-15 22:20:23.769000,L9,340.68,294.73,285.10,287.63,295.73,265.96,236.27,243.07,305.49,315.80
2023-05-15 22:20:47.732000,L9,353.83,321.03,316.16,329.09,306.23,315.29,248.90,252.90,310.69,321.25
2023-06-16 22:20:06.681000,L9,372.41,516.23,506.55,,,,,,,489.01
2023-06-16 22:20:30.657000,L9,362.69,326.05,328.66,436.36,375.55,326.09,322.62,421.10,486.50,386.80
2023-06-23 22:26:17.575000,L9,205.67,159.60,239.38,261.77,253.40,210.98,209.42,209.80,227.10,278.76
2023-06-23 22:26:41.542000,L9,157.51,176.00,193.64,195.59,193.12,177.49,152.31,205.69,226.49,276.65
2023-07-25 22:26:33.997000,L9,280.02,256.39,239.27,265.49,256.17,209.60,208.21,215.71,225.18,280.31
2023-08-26 22:27:16.381000,L9,232.83,236.43,228.55,,,,,,,
2023-09-03 22:26:57.067000,L8,344.31,325.95,327.67,331.42,292.20,318.25,311.23,243.18,304.01,302.05
2023-09-12 22:20:49.904000,L8,,,,,,,,,,265.68
2023-09-19 22:27:02.596000,L8,333.49,292.90,299.34,285.45,284.75,242.20,231.70,234.10,295.38,294.66
2023-10-05 22:27:28.842000,L8,327.77,283.34,283.74,283.68,281.27,234.91,229.43,232.49,295.19,295.96
2023-10-06 22:21:18.866000,L9,326.36,467.11,478.61,476.69,461.81,461.05,239.65,248.42,330.12,330.65
2023-10-22 22:21:02.157000,L9,318.38,279.23,283.91,278.45,287.32,259.18,235.62,244.09,303.26,324.66
2023-10-22 22:21:26.129000,L9,320.43,282.27,286.42,281.68,288.38,261.59,237.16,245.58,305.85,325.69
2023-10-29 22:27:09.154000,L9,323.06,284.45,282.30,282.14,279.40,234.69,228.33,230.47,299.34,299.85
2023-10-29 22:27:33.117000,L9,323.98,285.03,283.05,282.61,280.87,237.19,228.12,230.11,298.81,299.37
2023-12-17 22:21:00.102000,L8,280.52,258.78,260.09,258.46,270.47,235.66,217.79,226.65,250.85,304.36
2023-12-17 22:21:24.060000,L8,283.11,259.42,261.21,258.96,270.90,236.07,219.65,229.36,253.65,305.33
2024-01-26 22:21:02.147000,L9,322.22,296.88,303.77,314.89,306.50,303.30,239.66,249.04,316.05,401.27
2024-01-26 22:21:26.115000,L9,320.93,295.90,302.82,313.38,306.46,302.97,239.79,248.46,317.39,401.94
2024-02-18 22:27:32.347000,L9,347.93,334.54,332.97,350.40,340.43,331.68,327.62,321.50,316.27,312.00
2024-02-19 22:20:51.302000,L8,,,,,,,,,237.36,301.00
2024-03-14 22:21:20.882000,L9,487.73,467.94,494.97,299.41,316.74,323.21,323.37,297.16,341.48,339.26
2024-03-22 22:20:30.323000,L8,396.10,348.53,355.05,366.37,370.84,359.71,373.82,359.65,350.87,351.24
2024-04-07 22:20:23.488000,L8,282.58,264.31,259.33,257.30,276.89,237.36,213.68,229.60,249.15,306.45
2024-04-14 22:26:30.529000,L8,298.57,275.80,276.00,264.73,268.60,223.46,216.89,218.01,283.71,283.09
2024-04-30 22:26:42.996000,L8,280.40,256.77,274.41,269.34,261.67,215.63,210.82,209.52,231.67,281.40
2024-05-24 22:26:47.459000,L9,173.07,293.18,282.00,281.60,282.53,238.46,223.56,224.33,285.36,288.26
2024-06-09 22:26:17.449000,L9,282.35,258.31,239.58,265.48,257.37,208.96,211.91,209.69,222.59,279.16
2024-06-09 22:26:41.407000,L9,288.91,260.00,276.26,268.53,266.14,211.11,211.12,207.75,223.75,278.61
2024-06-17 22:26:08.741000,L8,326.06,327.73,296.92,302.69,298.13,318.02,246.61,255.81,301.63,297.01
2024-06-18 22:19:55.612000,L9,318.30,291.64,281.15,284.17,299.32,263.56,196.08,234.53,250.78,310.71
2024-06-18 22:20:19.575000,L9,327.05,296.31,284.12,287.49,302.65,266.66,195.98,239.15,248.52,312.57
2024-06-25 22:26:01.104000,L9,361.81,342.21,338.00,341.91,340.53,324.58,319.94,316.59,332.19,341.10
2024-07-12 22:20:12.667000,L8,175.51,252.88,215.70,,,,,200.87,234.49,295.75
2024-07-12 22:20:36.634000,L8,294.01,279.04,224.39,261.75,300.23,,187.98,229.01,241.58,302.25
2024-08-04 22:26:32.692000,L8,267.84,267.99,246.09,267.44,249.69,,195.06,212.40,278.91,284.85
2024-08-28 22:27:09.130000,L9,,,,,,,,213.91,245.39,281.76
2024-09-13 22:26:48.444000,L9,327.41,287.46,283.19,282.97,281.03,235.05,229.27,232.20,293.90,293.07
2024-09-13 22:27:12.412000,L9,327.54,288.04,283.68,284.32,281.70,236.66,231.46,233.90,295.18,294.15
2024-09-22 22:20:32.853000,L9,305.76,270.22,243.48,252.62,280.19,,212.08,233.02,258.03,306.88
2024-09-22 22:20:56.816000,L9,312.34,272.24,251.49,255.29,282.21,234.53,212.74,234.28,256.49,307.99
2024-09-29 22:26:52.739000,L9,272.67,259.67,242.36,256.95,250.98,209.36,210.24,215.97,268.48,281.34
2024-09-29 22:27:16.706000,L9,272.99,258.23,241.71,256.27,249.21,208.65,210.68,215.74,272.36,281.15
2024-10-16 22:20:51.445000,L8,325.12,286.40,299.55,316.83,293.11,298.39,246.75,251.59,312.26,326.74
2024-10-16 22:21:15.412000,L8,325.10,286.63,301.70,317.13,293.19,298.66,247.37,252.43,313.30,327.16
2024-10-24 22:20:57.649000,L9,273.39,258.87,241.50,251.66,268.66,,207.16,163.75,246.67,312.42
2024-10-24 22:21:21.612000,L9,274.08,257.93,242.77,252.51,268.64,,210.55,228.55,249.96,314.08
2024-11-01 22:21:06.841000,L8,281.97,262.81,261.81,261.99,272.59,235.33,195.40,237.04,266.53,310.54
2024-11-08 22:27:23.618000,L8,333.09,302.53,306.55,317.03,317.05,252.55,244.79,249.69,303.20,303.73
2024-11-17 22:20:50.529000,L8,323.44,288.55,295.04,317.28,294.75,301.08,249.22,252.33,311.31,333.35
2024-11-17 22:21:14.492000,L8,322.96,288.29,293.83,316.31,293.28,300.70,248.48,251.56,310.83,333.91
2024-11-24 22:27:09.131000,L8,331.61,294.04,288.45,292.20,287.87,244.15,237.80,240.54,299.17,298.57
2024-12-02 22:27:36.021000,L9,325.39,287.78,284.91,288.83,283.06,235.58,234.72,238.03,298.11,335.63
2024-12-10 22:27:21.686000,L8,293.64,267.32,261.72,268.69,257.36,219.74,,,272.96,282.06
2024-12-18 22:27:07.864000,L9,337.41,302.80,313.08,316.97,319.31,314.44,304.69,241.32,302.04,300.68
2024-12-26 22:27:01.039000,L8,327.90,289.12,286.37,287.78,284.69,303.16,234.41,235.20,293.63,290.79
2025-01-12 22:20:57.242000,L9,323.23,289.47,298.77,316.18,293.35,465.27,458.36,479.03,484.13,476.96
2025-01-19 22:27:10.923000,L9,357.25,347.64,334.57,370.49,380.31,356.83,356.79,343.86,338.72,334.79
2025-02-20 22:27:08.194000,L9,288.58,243.62,241.52,247.58,227.22,209.16,186.58,,,
2025-02-20 22:27:32.157000,L9,326.10,288.90,284.62,284.96,282.41,237.88,228.86,,187.03,281.99
2025-03-01 22:20:51.126000,L9,325.46,306.33,307.35,320.52,300.76,307.67,239.29,247.32,307.78,308.57
2025-03-01 22:21:15.093000,L9,326.88,306.71,308.19,321.07,301.71,308.48,239.54,247.59,307.71,308.70
2025-04-09 22:26:50.816000,L9,333.78,295.19,287.55,287.56,286.74,244.39,230.31,233.71,293.25,287.80
2025-04-09 22:27:14.788000,L9,334.15,295.28,287.95,287.40,286.89,243.87,230.81,233.45,293.29,288.62
2025-04-10 22:20:22.528000,L8,330.21,313.21,313.89,325.26,310.60,312.93,316.18,308.73,311.75,318.84
2025-04-10 22:20:46.487000,L8,328.89,307.14,310.26,322.59,300.76,304.61,244.92,251.04,307.88,313.27
2025-04-25 22:26:41.806000,L9,274.36,249.97,238.04,256.38,242.95,213.33,207.77,209.20,251.55,276.39
2025-05-03 22:26:22.787000,L8,341.85,322.28,325.37,332.45,328.96,310.69,306.08,243.89,298.91,297.32
2025-05-04 22:20:29.330000,L9,216.14,248.54,230.18,249.39,265.33,,,215.00,240.08,299.43
2025-05-12 22:20:35.407000,L8,322.76,283.77,276.96,279.07,299.26,262.09,233.04,241.06,252.71,309.12
2025-06-20 22:27:04.032000,L8,275.91,266.72,244.87,262.13,261.38,218.25,216.42,213.55,239.60,282.78
2025-06-29 22:20:32.772000,L8,312.68,281.84,277.00,276.16,298.72,259.72,225.87,239.28,253.16,306.39
2025-06-29 22:20:56.740000,L8,312.38,283.52,277.18,275.24,299.92,259.73,225.74,238.99,251.02,306.64
2025-07-07 22:20:30.891000,L9,282.25,277.13,254.93,,,,,229.47,245.42,301.58
2025-07-07 22:20:54.854000,L9,317.18,290.90,273.18,282.24,297.95,259.59,229.46,239.27,257.81,309.10
2025-07-15 22:20:37.213000,L8,322.79,283.94,266.28,269.94,300.14,262.97,219.93,235.50,245.98,304.90
2025-07-15 22:21:01.180000,L8,457.12,296.37,286.31,285.39,305.29,276.55,236.22,243.68,275.92,311.38
2025-07-22 22:26:50.886000,L8,282.14,269.42,249.96,264.87,264.75,220.35,218.21,219.78,269.85,281.11
2025-07-23 22:20:39.223000,L9,323.42,276.87,264.09,267.14,293.96,255.65,217.16,231.81,253.99,303.03
2025-07-23 22:21:03.186000,L9,352.72,335.04,333.15,353.37,372.60,372.35,368.72,364.52,373.67,378.58
2025-07-30 22:26:51.156000,L9,356.26,337.26,331.04,336.39,321.75,321.43,313.72,303.98,308.69,305.49
2025-07-30 22:27:15.124000,L9,359.11,338.61,333.04,337.69,308.46,321.24,314.73,304.79,308.55,305.06
2025-08-07 22:27:21.715000,L8,340.81,300.56,302.40,297.61,295.19,257.21,238.08,238.87,300.78,297.94
2025-08-15 22:27:03.229000,L9,298.71,282.47,281.37,280.58,280.55,232.68,225.27,226.73,286.85,286.60
2025-08-23 22:27:01.529000,L8,378.48,300.43,322.57,296.24,291.48,254.45,234.79,235.71,294.59,293.76
2025-09-17 22:20:59.743000,L8,314.90,277.58,277.71,282.42,290.47,200.45,154.92,239.38,289.29,312.68
2025-09-17 22:21:23.714000,L8,321.49,292.35,297.59,313.03,304.91,290.88,269.48,271.23,315.39,323.79
2025-10-02 22:27:13.359000,L9,329.00,295.30,310.82,291.05,287.10,295.36,238.84,238.95,294.81,293.68
2025-10-27 22:21:28.560000,L9,326.80,300.85,297.78,316.20,300.67,275.41,246.12,261.97,310.92,326.91
