dates,satname,nzd0121-0001,nzd0121-0002,nzd0121-0003,nzd0121-0062,nzd0121-0063,nzd0121-0065,nzd0121-0090,nzd0121-0091,nzd0121-0092,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0004,nzd0121-0005,nzd0121-0006,nzd0121-0007,nzd0121-0008,nzd0121-0011,nzd0121-0012,nzd0121-0013,nzd0121-0014,nzd0121-0015,nzd0121-0020,nzd0121-0021,nzd0121-0024,nzd0121-0025,nzd0121-0026,nzd0121-0057,nzd0121-0058,nzd0121-0059,nzd0121-0060,nzd0121-0064,nzd0121-0073,nzd0121-0074,nzd0121-0075,nzd0121-0084,nzd0121-0085,nzd0121-0086,nzd0121-0087,nzd0121-0088,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0009,nzd0121-0128,nzd0121-0129,nzd0121-0138,nzd0121-0139,nzd0121-0010,nzd0121-0076,nzd0121-0077,nzd0121-0078,nzd0121-0083,nzd0121-0089,nzd0121-0105,nzd0121-0106,nzd0121-0112,nzd0121-0113,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0070,nzd0121-0071,nzd0121-0072,nzd0121-0079,nzd0121-0080,nzd0121-0081,nzd0121-0082,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0016,nzd0121-0019,nzd0121-0022,nzd0121-0066,nzd0121-0067,nzd0121-0068,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0017,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0174,nzd0121-0175,nzd0121-0040,nzd0121-0044,nzd0121-0045,nzd0121-0046,nzd0121-0061,nzd0121-0093,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0023,nzd0121-0055,nzd0121-0056,nzd0121-0069,nzd0121-0179,nzd0121-0100,nzd0121-0027,nzd0121-0028,nzd0121-0111,nzd0121-0030,nzd0121-0043,nzd0121-0048,nzd0121-0049,nzd0121-0050,nzd0121-0051,nzd0121-0052,nzd0121-0053,nzd0121-0054
2017-01-23 22:11:55.340000,L8,,,,,,,,,,,,,,,,,,,,,,,74.27,79.99,84.27,61.10,71.80,85.20,80.61,107.45,88.04,110.68,132.17,133.64,130.82,132.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.13,152.39,165.94,151.59,155.33,204.19,212.75,214.00,184.02,174.26,163.11,,,,,,,211.86,220.21,190.21,,,,,,,,180.90,194.51,,,,,,,,,,,,,,,209.05,,,,,,,,,,,,,
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,69.76,80.64,54.08,67.82,78.45,73.71,101.72,87.27,103.64,125.92,128.30,103.32,127.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.93,148.56,162.78,145.02,151.05,169.63,178.72,176.17,177.21,170.72,162.22,,,,,,,206.94,212.35,182.03,,,,,,,,174.19,189.35,,,,,,,,,,,,,,,186.52,,,,,,,,,,,,,
2017-06-16 22:11:31.847000,L8,,,,,,,,,,,,,,,,,,,,,,,,70.97,76.72,58.06,70.79,85.38,84.17,100.91,105.75,120.49,127.23,133.54,139.63,139.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.70,154.17,170.68,177.64,187.09,197.18,211.80,215.59,212.42,190.64,187.70,,,,,,,251.08,252.31,227.02,,,,,,,,205.83,220.59,,,,,,,,,,,,,,,219.95,,,,,,,,,,,,,
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,65.47,68.06,74.08,78.65,86.31,94.77,99.01,95.78,105.48,112.13,118.63,122.32,131.10,135.93,141.36,144.11,146.70,157.70,167.08,177.85,183.35,190.91,198.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19 22:11:53.133000,L8,,,,,,,,,,,,,,,,,,,,,,90.47,88.79,100.61,110.92,120.90,108.82,102.04,135.40,108.53,121.76,131.58,137.39,143.37,165.63,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.75,174.01,185.77,186.97,201.26,194.55,165.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.16,,,,,,,,,,,,,
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,,,,,,,,72.54,77.29,83.91,58.93,70.51,80.61,78.37,105.38,93.23,106.94,126.81,129.67,129.17,132.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.45,151.04,167.56,146.53,153.80,195.48,213.76,212.58,213.24,216.60,188.60,,,,,,,215.39,218.95,192.41,,,,,,,,181.71,196.48,,,,,,,,,,,,,,,207.67,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,,,,,63.11,70.19,75.32,71.60,86.55,89.47,95.38,100.97,108.29,112.68,118.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,,,,,,,179.51,148.12,92.82,191.11,160.40,139.33,114.72,94.75,91.44,170.71,129.51,139.73,142.82,153.45,161.45,163.64,162.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,51.42,65.01,77.81,71.70,99.77,85.07,107.37,125.54,129.04,97.99,129.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.74,148.83,164.85,148.79,189.06,205.78,213.09,214.22,204.71,217.83,209.09,,,,,,,223.02,217.55,210.69,,,,,,,,184.07,191.64,,,,,,,,,,,,,,,170.50,,,,,,,,,,,,,
2018-03-31 22:11:15.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,111.20,83.15,62.60,67.46,69.76,,93.03,80.44,100.38,113.32,113.41,146.76,126.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.21,153.35,169.17,146.18,154.13,201.69,212.68,212.31,209.41,218.56,216.47,,,,,,,248.99,209.30,,,,,,,,,182.29,196.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:10:57.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,55.43,69.30,81.16,76.18,104.04,101.51,110.40,127.91,130.76,136.17,133.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.56,152.39,167.79,145.82,153.89,195.78,204.09,209.31,205.71,217.98,216.85,,,,,,,211.73,221.35,191.04,,,,,,,,182.90,195.51,,,,,,,,,,,,,,,206.93,,,,,,,,,,,,,
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,70.56,76.11,84.03,82.02,89.77,97.54,108.87,106.83,110.50,120.53,124.12,128.74,131.85,139.15,147.36,150.62,155.48,166.61,182.12,182.87,193.29,203.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,176.10,147.88,136.30,157.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.37,56.52,96.93,63.09,,,,67.54,76.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25 22:11:42.546000,L8,,,,,,,,,,,,,,137.69,120.91,112.04,166.17,187.51,147.18,175.81,146.05,160.51,170.72,177.31,173.26,170.05,176.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.70,193.64,125.99,,,,,,79.56,90.91,141.85,99.84,106.43,109.03,113.13,104.72,,77.14,81.17,114.97,108.67,,,,,,,,,,,,,66.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.95,210.18,,,,,,,,,218.83,7.67,,,,,,,,
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,,,,,,,,,,77.52,83.85,89.37,68.51,72.52,93.91,78.82,112.57,98.23,119.48,133.75,135.37,132.14,136.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.51,158.67,170.75,163.48,193.67,206.49,212.84,217.82,211.70,221.33,217.58,,,,,,,247.27,240.09,193.75,,,,,,,,236.52,196.53,,,,,,,,,,,,,,,213.27,,,,,,,,,,,,,
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,,,,,,,,75.51,81.69,89.60,62.79,71.39,88.46,77.02,109.93,95.56,118.04,130.88,134.83,118.83,135.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.43,157.98,169.07,156.19,193.38,202.63,211.53,215.18,208.65,218.29,215.62,,,,,,,217.31,231.66,190.67,,,,,,,,186.54,195.53,,,,,,,,,,,,,,,212.95,,,,,,,,,,,,,
2019-04-19 22:11:14.619000,L8,,,,,,,,225.17,223.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.37,159.14,155.71,161.85,164.31,155.24,150.26,168.61,,,,,,,,,123.45,111.36,,,,,,,,,,,,,168.06,148.68,152.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.15,209.09,207.64,209.56,,,,,,,,,,250.21,,,,,,,,,,,,,,,,,,,,,,
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,70.50,77.72,84.14,77.06,75.50,90.31,83.17,102.83,100.83,116.38,127.60,124.21,114.20,139.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.86,143.99,139.56,142.46,159.99,163.32,192.10,208.38,191.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.63,,,,,,,,,,,,,
2019-07-08 22:11:44.725000,L8,,,,,,,,,,,,,,,,,,,,,,63.03,76.13,80.33,88.27,87.48,78.61,93.66,86.60,105.62,102.18,116.95,128.75,133.87,138.01,140.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.95,155.94,168.20,168.21,184.98,193.10,197.19,204.17,195.13,175.96,126.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09 22:11:55.358000,L8,,,,,,,,,,,,,,68.06,70.01,80.08,84.01,90.63,97.77,101.53,103.60,110.53,115.91,121.06,126.39,133.38,139.48,145.20,151.74,157.35,163.41,174.15,180.20,190.21,196.06,205.10,,,,,,,,,,,,,,,,,,,,,176.49,175.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.08,,,,,,,,,,,,,,,135.93,148.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.60,211.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01 22:11:53.781000,L8,,,,,,,,,,,,,,,,,,,,,,63.18,74.33,80.81,87.88,78.62,75.01,96.88,77.44,113.25,96.76,121.04,132.14,137.13,126.07,136.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.21,158.92,167.73,163.81,189.64,197.94,204.67,215.68,213.05,221.37,217.04,,,,,,,245.93,240.13,193.48,,,,,,,,239.24,193.91,,,,,,,,,,,,,,,215.20,,,,,,,,,,,,,
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,74.92,77.24,86.25,88.73,95.69,101.12,105.78,112.53,115.87,122.21,127.85,133.32,138.57,140.77,150.82,157.40,163.14,170.45,177.71,182.42,189.70,198.62,208.50,,,,,,,320.65,256.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.93,51.25,54.28,60.68,,,,63.62,67.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:12.613000,L8,,,,,,,,,,,,,,61.95,65.37,69.54,74.06,82.94,88.73,97.50,94.06,105.73,111.06,116.51,131.62,124.83,129.52,136.03,139.27,146.56,156.62,165.74,175.19,183.63,190.23,200.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.42,171.12,194.57,187.85,200.35,236.12,238.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26 22:11:44.648000,L8,,,,,,,,,,,,,,73.92,76.25,86.34,85.00,90.86,98.94,104.46,106.86,113.54,121.20,124.04,126.47,132.37,139.98,147.11,153.97,150.86,164.01,172.90,179.74,189.53,201.26,208.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:11:56.368000,L8,,,,,,,,,,224.92,185.77,210.99,227.22,71.75,72.51,86.09,86.01,94.54,97.25,103.65,105.07,112.97,122.57,125.78,130.81,133.67,138.42,143.99,148.06,151.77,163.31,175.03,182.49,190.12,199.36,208.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.56,,,,63.50,68.03,,,263.49,255.36,,,183.39,209.49,153.07,,,,,,,,255.13,,,,,,,,,,,,,,,,,,,,,,,,,266.39,291.50,304.03,270.49,,,,,,,,,,269.45,234.37,223.74,229.36,215.95,,,,,,220.37,,,230.54,,,,,,,,,
2020-10-14 22:12:09.092000,L8,,,,,,,,,,,,,,72.17,75.71,80.58,84.31,90.65,98.50,100.73,97.94,96.39,100.98,109.42,118.56,121.30,125.19,134.12,151.26,151.03,165.08,151.34,179.04,160.13,182.80,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78,,,,,,,,,,,,,,,,,,,,,197.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,,,,,,,,,59.66,74.44,88.94,90.91,84.76,76.87,94.76,74.79,112.17,96.61,117.89,129.88,133.04,119.46,136.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.66,160.13,165.83,156.24,187.18,193.99,197.30,210.02,211.14,221.43,216.63,,,,,,,237.45,237.56,195.54,,,,,,,,236.76,194.22,,,,,,,,,,,,,,,215.61,,,,,,,,,,,,,
2020-12-17 22:12:09.375000,L8,,,,,,,,,,,,,,,,,,185.49,157.75,126.52,99.88,,,,132.20,131.43,135.55,136.85,142.84,144.66,157.18,164.57,171.57,181.02,184.09,148.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.24,167.95,155.87,152.65,177.29,226.26,248.37,245.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18 22:11:57.463000,L8,,,,,,,,,,,,,,,,,,,,,,,71.83,80.60,86.90,72.27,74.68,91.12,74.06,110.38,95.08,115.53,127.48,130.85,119.39,136.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.98,158.57,165.26,156.88,173.84,192.94,194.84,208.25,208.43,220.74,215.35,,,,,,,233.17,233.87,193.55,,,,,,,,236.25,191.80,,,,,,,,,,,,,,,212.99,,,,,,,,,,,,,
2021-02-03 22:11:56.237000,L8,,,,,,,,,,,,,,,,,,,,,,61.64,74.19,81.64,89.13,78.11,78.00,95.97,79.27,112.45,97.92,119.22,131.05,135.63,119.69,139.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.77,159.74,168.73,159.23,189.12,196.58,207.70,213.55,213.31,224.03,218.23,,,,,,,247.30,238.17,198.95,,,,,,,,240.39,196.77,,,,,,,,,,,,,,,217.38,,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,,,,,,,,,,62.14,74.52,82.98,89.33,76.53,78.14,96.96,81.57,113.10,98.21,120.25,131.59,136.94,126.14,140.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.27,160.24,168.35,161.86,183.74,193.19,200.28,210.99,212.05,221.90,216.44,,,,,,,246.65,240.19,197.31,,,,,,,,239.74,195.99,,,,,,,,,,,,,,,217.44,,,,,,,,,,,,,
2021-03-23 22:11:37.336000,L8,,,,,,,266.58,242.95,242.17,,,,,118.10,132.15,132.80,136.85,145.42,147.40,154.73,,,,,,,,,,,,,,,,,,,,,,,,,,,37.21,43.64,33.44,7.46,,67.61,106.81,119.39,127.81,,,,211.59,,,,,,170.30,168.77,190.28,202.24,205.87,213.07,190.71,194.18,98.30,112.23,105.68,149.66,168.81,121.50,100.04,89.60,87.99,93.50,101.06,,111.21,132.46,108.33,113.81,,231.73,210.30,201.79,317.75,226.15,,,,184.32,109.14,111.29,108.85,,,,210.13,251.41,281.10,292.09,,,,,,,,,,,,,,37.98,,,91.82,,,,,266.04,306.93,311.06,,,,,,,,,,,257.81,,,,,49.66,34.61,48.82,201.98,,,,,,,,,,,,,,
2021-05-26 22:11:31.065000,L8,,,,,,,,,,,,,,132.93,124.09,144.62,150.41,151.64,156.08,159.33,105.10,184.39,167.32,139.47,148.43,147.44,170.92,166.26,177.81,179.34,166.24,173.40,180.52,192.04,197.12,210.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.81,81.68,80.99,79.69,79.48,78.28,80.11,,,,109.99,118.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,,,,,,,,,242.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.33,,,,,129.32,123.94,140.73,148.19,,,81.70,,,,,,,,,,140.75,95.80,,,,,,,,317.29,,,,,95.68,133.42,149.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.36,218.66,,,,,,,,,,,,277.56,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,74.34,76.68,88.45,89.11,96.54,99.58,108.31,112.06,114.48,122.47,125.90,129.76,134.92,141.62,148.87,152.31,156.91,166.08,176.47,181.97,188.92,198.57,208.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,51.39,60.15,,,,63.05,67.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,,,,,,,,,,,,67.01,79.06,89.28,93.74,94.70,87.81,103.95,90.92,115.44,104.87,123.47,137.13,140.30,141.08,145.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.69,165.71,189.68,169.97,192.19,201.53,205.32,215.43,220.35,228.83,223.22,,,,,,,252.95,248.32,206.26,,,,,,,,242.01,202.61,,,,,,,,,,,,,,,220.77,,,,,,,,,,,,,
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,69.43,79.33,88.03,95.05,95.02,88.07,102.74,93.14,114.57,103.36,122.18,134.90,140.19,134.35,143.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.83,162.56,190.56,169.94,190.99,196.74,206.13,214.62,218.62,226.03,218.89,,,,,,,248.57,244.40,206.32,,,,,,,,240.15,201.29,,,,,,,,,,,,,,,220.57,,,,,,,,,,,,,
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,,,,,,,,,,65.27,78.20,90.99,97.21,95.45,84.46,100.75,83.75,115.37,99.16,120.85,136.32,139.02,126.18,141.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.47,161.64,190.50,165.97,190.04,197.76,203.87,214.71,216.05,224.70,218.76,,,,,,,245.64,238.90,200.97,,,,,,,,239.32,198.86,,,,,,,,,,,,,,,219.05,,,,,,,,,,,,,
2022-01-13 22:12:02.740000,L9,,,,,,,,,,,,,,,,,,,,,,,69.22,86.66,90.49,126.58,87.54,103.31,79.56,141.49,147.41,159.00,141.72,142.58,131.83,141.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.08,161.42,192.72,163.80,190.56,201.02,224.30,218.17,218.05,226.19,219.76,,,,,,,249.54,240.13,201.58,,,,,,,,241.01,195.74,,,,,,,,,,,,,,,217.98,,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,,,,,74.96,79.07,85.56,90.81,90.71,90.98,105.50,112.57,120.21,124.78,129.48,133.49,137.96,143.44,150.11,161.68,168.90,173.27,181.06,191.13,197.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,,,,,,,,,,,63.49,73.88,81.25,89.39,82.44,82.41,96.09,80.09,110.80,95.31,117.91,133.75,136.51,120.76,139.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.06,159.12,169.59,162.01,188.64,194.57,205.15,211.71,215.58,224.74,216.37,,,,,,,243.79,236.39,193.68,,,,,,,,239.84,194.38,,,,,,,,,,,,,,,214.45,,,,,,,,,,,,,
2022-02-14 22:12:01.049000,L9,,,,,,,,,,,,,,,,,,,,,,58.89,72.30,81.05,87.11,76.54,79.07,92.48,80.96,110.38,94.93,117.63,132.85,135.80,125.36,139.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.94,160.15,165.68,161.25,185.39,190.51,197.73,210.51,212.43,224.39,216.83,,,,,,,241.35,238.04,191.37,,,,,,,,239.16,195.27,,,,,,,,,,,,,,,212.84,,,,,,,,,,,,,
2022-02-22 22:11:50.626000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.77,140.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.13,161.19,179.42,162.45,189.96,196.83,222.61,216.25,214.41,216.68,176.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:11:50.022000,L9,,,,,,,,,,,,,,69.87,73.34,76.08,79.92,86.39,92.88,97.34,99.54,108.30,113.81,120.99,124.66,129.73,133.30,142.27,148.50,151.44,161.72,169.70,176.77,183.04,193.40,200.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88,,,,,,,,,,,,,,,,,,,,,,,,213.53,231.25,231.57,237.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,,,,,,,,,63.70,71.73,82.14,84.84,86.51,80.97,95.66,85.64,108.85,112.30,117.07,132.56,137.96,141.08,139.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.03,159.04,189.95,159.17,187.19,194.38,207.88,211.60,214.99,224.48,218.60,,,,,,,249.67,248.73,201.83,,,,,,,,239.57,196.49,,,,,,,,,,,,,,,218.42,,,,,,,,,,,,,
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,,,,,,,,,,58.50,70.95,77.63,86.15,75.75,79.18,91.36,75.20,107.19,99.19,116.69,129.81,134.95,120.59,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.10,158.74,169.07,158.20,180.25,191.76,199.33,210.58,212.50,223.37,218.37,,,,,,,246.38,240.19,198.17,,,,,,,,238.49,198.35,,,,,,,,,,,,,,,211.41,,,,,,,,,,,,,
