dates,satname,nzd0360-0000,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0019,nzd0360-0043,nzd0360-0004,nzd0360-0005,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0010,nzd0360-0044,nzd0360-0045,nzd0360-0018,nzd0360-0017,nzd0360-0006,nzd0360-0046,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0060,nzd0360-0061
2020-08-04 22:07:11.601000,L8,,,,,,,,,,363.89,356.69,349.24,356.01,350.11,340.51,345.85,328.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,,354.85,426.47,368.94,356.14,396.52,401.04,391.31,384.19,382.00,384.51,374.30,371.26,366.19,363.33,365.65,350.54,333.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:07:33.943000,L8,404.72,348.23,356.34,366.29,355.33,385.26,390.87,385.89,382.44,377.39,373.99,367.49,366.76,359.94,355.38,361.26,350.40,332.06,,,,,,,386.32,404.65,401.12,,,,,,,,,,,372.01,311.34,298.92,387.13,,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:07:26.124000,L8,,436.37,437.22,439.44,428.37,419.07,403.54,393.74,393.08,382.94,381.95,382.19,370.56,366.17,367.17,365.43,351.96,335.05,326.20,,,,,,408.58,399.90,393.82,,,,403.36,,,,,,,329.36,305.03,294.59,388.21,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:07:19.216000,L8,404.20,,,,344.14,372.56,379.10,379.05,385.21,381.37,367.91,359.75,368.14,367.31,353.17,355.54,344.78,326.87,,,,,,,374.71,410.93,402.91,,,,,,367.19,390.33,,,,368.61,319.69,303.74,379.19,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:07:03.784000,L8,398.73,,,,345.06,373.73,380.02,393.36,379.22,371.81,368.94,359.00,367.35,355.58,351.20,359.61,344.49,326.84,,,,,,,374.65,406.16,399.57,,,,,,,,,,,372.12,314.32,304.01,319.68,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:06:54.118000,L8,376.40,343.63,341.51,367.50,353.18,384.37,397.42,388.94,376.70,381.44,375.81,370.28,369.09,360.05,358.79,363.51,354.00,336.21,,,,,,,419.33,400.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:06:44.632000,L8,358.54,327.54,338.19,360.54,349.82,371.83,382.45,383.05,373.16,380.22,372.61,364.61,360.29,353.87,351.94,353.19,343.51,324.96,,,,,,,386.70,411.25,404.76,,311.36,392.92,,,379.14,393.54,,384.08,390.33,420.37,326.88,310.24,327.33,,,,,,,,,,,,,,,,,,,,,
2021-07-06 22:07:08.299000,L8,,345.70,340.63,347.78,347.59,373.38,397.09,392.25,379.16,380.51,377.58,368.03,365.23,359.82,360.12,363.04,349.58,329.71,,,,,,,,,406.59,,313.97,402.20,,,372.02,395.11,283.56,384.17,377.77,414.01,,,382.57,,,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:25.117000,L8,355.36,323.42,340.68,345.98,349.63,369.78,382.34,386.94,375.40,373.40,374.61,366.24,366.15,359.84,353.11,358.38,344.04,322.48,,,,,,,386.70,420.41,407.86,,432.27,393.08,,,387.20,395.03,,393.19,396.29,422.82,,,410.56,,,,,309.90,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,388.72,351.39,426.73,364.38,357.36,380.50,398.66,394.66,390.07,383.66,379.47,373.71,371.16,369.25,368.82,369.89,353.71,332.69,330.72,333.16,333.25,326.70,323.67,,391.15,398.87,403.51,,,,,,363.66,390.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,393.75,346.29,351.02,361.14,355.54,376.17,387.42,382.50,375.95,375.40,377.62,367.89,369.31,360.92,356.55,361.26,350.00,331.05,328.94,332.46,331.83,324.37,321.90,,391.01,406.28,401.94,,,,,,,,,,,373.07,308.83,300.63,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,402.80,328.81,335.22,336.34,347.10,366.23,374.21,338.19,361.02,366.15,364.07,355.11,350.58,339.18,335.51,341.00,334.45,319.24,,,,,,,329.99,349.31,323.02,,,,,,290.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,,348.56,419.74,370.18,357.70,393.67,387.91,383.66,379.56,373.30,376.12,364.03,363.06,355.95,357.71,361.44,347.53,336.37,332.11,327.78,330.12,322.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,403.44,335.27,338.57,339.18,348.67,373.22,397.90,390.52,377.47,379.52,372.62,365.08,357.50,347.42,347.08,346.09,342.49,324.33,,,,,,,379.82,364.05,336.66,,,,,,321.83,389.30,,381.71,339.50,339.52,316.62,299.48,397.60,,,,,,,,,,,,,,,,,,,,,
2022-02-15 22:07:18.025000,L8,402.90,334.98,342.33,340.86,348.83,373.60,390.46,384.36,374.55,370.63,370.42,369.26,364.15,358.07,353.94,356.03,345.40,327.02,,,,,,,385.88,414.83,403.28,,,,,,,,,,,369.12,316.17,302.83,394.84,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,,,,,,,,,,362.43,363.04,356.31,355.40,350.03,343.72,349.57,332.38,315.68,,,,,,,,,,,313.65,388.30,,,,,,,,,,,,,,352.98,404.28,,,,,,,,,,,,,,,,,
2022-03-27 22:07:10.369000,L9,,353.99,428.86,428.41,421.89,404.63,390.97,392.52,392.90,374.28,371.93,371.66,370.44,367.13,368.15,370.96,357.84,349.99,339.83,341.92,337.62,342.60,329.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:07:05.573000,L8,359.91,,,,349.17,390.75,393.82,381.15,382.68,370.84,368.35,361.57,359.54,355.18,352.78,355.01,344.59,327.99,,,,,,,385.91,396.10,,316.45,304.85,331.49,,,,,,380.02,356.20,,,,310.28,,,,389.16,,,,,,,,,,,,,,,,,
2022-05-22 22:07:10.472000,L8,353.04,,,,347.45,373.23,386.19,383.81,373.50,364.38,368.04,363.64,354.27,353.55,355.71,355.03,345.66,326.26,,,,,,,385.71,385.74,347.58,327.46,311.68,401.11,,,296.26,,,388.17,394.69,418.31,,,387.99,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:07:19.428000,L8,,345.51,341.36,345.14,346.82,376.27,391.11,382.20,378.17,368.73,367.19,363.89,358.10,356.46,355.71,356.72,346.35,329.32,,,,,,,,,408.39,328.30,315.97,404.17,,,395.05,397.15,283.14,384.67,386.67,418.97,,,384.67,,,,,,,,,,,,,,,,,,,,,
2022-07-01 22:07:06.314000,L9,,344.56,343.23,342.31,349.19,376.71,392.57,387.40,377.84,376.18,370.91,365.16,360.72,359.06,355.39,358.67,345.47,326.13,,,,,,,,,411.95,,,,,,398.33,307.96,289.93,387.16,381.32,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,,430.18,436.35,424.41,420.04,436.15,443.09,444.99,399.68,385.48,385.20,377.61,373.32,411.06,371.89,362.72,364.17,349.10,344.29,351.19,353.07,346.44,338.60,318.83,,,,,,,451.03,303.69,,,,,,,,,,305.19,,433.88,,,,,,,,,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,363.44,334.70,338.28,348.66,349.11,367.55,382.53,379.28,370.47,365.25,361.68,358.37,359.19,353.96,348.07,354.49,339.59,320.59,,,,,,,387.33,419.78,341.93,412.59,317.92,394.36,,,385.32,394.17,282.67,393.76,339.14,,335.07,433.79,369.37,,,366.54,403.21,,,,,,,,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,375.25,342.90,342.84,347.14,351.70,374.43,388.31,385.33,377.89,373.20,365.70,361.16,364.20,359.33,352.92,358.30,341.79,320.56,,,,,,,386.17,416.11,409.42,412.54,429.00,397.48,,,298.08,391.18,,,,,328.71,430.58,,,,385.51,408.97,,,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,386.35,336.28,339.66,342.40,349.25,373.67,385.24,380.98,377.56,368.67,363.29,361.64,358.77,363.48,347.72,358.76,339.02,320.95,,,,,,,382.61,359.75,327.34,413.18,426.10,395.14,,,296.77,,,,,,334.99,429.55,,,,403.64,409.44,,,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,400.43,349.85,358.68,367.94,358.40,385.97,398.23,392.18,390.14,382.11,382.29,370.43,371.17,369.83,360.23,367.65,346.39,328.66,,,,,,,420.33,410.71,402.02,,429.29,397.71,,,,,,,,,,,,,,415.53,412.46,,,,,,,,,,,,,,,,,
2022-10-29 22:07:52.427000,L8,399.36,343.96,345.40,344.14,354.10,377.25,379.17,379.77,370.78,362.71,362.06,361.10,358.82,353.57,345.98,353.88,341.95,322.62,,,,,,,383.30,416.95,406.25,,422.37,392.66,,,365.76,393.10,,,,,,,,,,406.85,409.65,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,406.87,347.49,351.84,366.59,358.32,386.89,404.67,386.82,387.35,378.49,380.80,378.22,369.63,369.38,367.53,367.83,349.16,329.02,,,,,,,391.11,411.52,403.05,,,,,,,,,385.11,356.71,387.63,312.94,308.19,397.52,,,,,,,,,,,,,,,,,,,,,
2022-11-14 22:07:47.062000,L8,406.24,348.11,386.00,366.28,355.88,388.10,391.92,390.38,386.63,376.64,370.50,365.91,362.69,359.62,354.86,357.71,346.68,327.76,,,,,,,393.38,409.46,400.64,421.79,431.53,398.17,,,,,,332.98,356.65,382.07,312.72,303.10,323.42,,,415.82,414.77,,,,,,,,,,,,,,,,,
2022-11-22 22:07:41.635000,L9,408.16,332.74,343.62,343.19,353.84,372.39,383.33,377.07,372.86,373.34,368.17,366.11,364.32,355.96,347.95,352.92,343.08,323.53,,,,,,,384.44,420.28,408.22,415.67,427.09,397.38,,,372.19,392.63,,,,420.92,320.87,318.11,413.42,,,404.09,413.36,,,,,,,,,,,,,,,,,
2022-12-24 22:07:37.966000,L9,,,432.62,433.78,425.42,408.69,410.15,396.03,390.92,388.03,376.71,376.56,374.85,372.65,373.11,371.32,355.63,354.78,345.71,340.26,341.07,332.43,332.91,313.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:07:30.257000,L8,,437.14,444.14,442.94,431.02,416.32,411.28,402.85,397.18,387.48,388.22,385.35,377.78,374.87,373.00,377.62,368.64,357.16,347.26,340.66,350.15,345.53,343.64,326.94,,,,,,,,315.97,,,,,,,,,,301.18,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:07:37.119000,L9,411.09,436.59,381.41,421.39,352.95,385.52,397.18,386.94,378.92,374.73,372.99,362.47,358.71,356.22,358.58,355.91,344.13,330.61,,,,,,,389.74,406.51,352.78,,,,444.98,,,,,333.15,358.05,367.46,311.63,298.83,300.31,,,,,,,,,,,,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,407.82,343.03,341.90,361.01,349.86,383.29,396.39,387.98,381.08,380.17,367.46,366.51,364.03,356.43,355.02,354.92,346.38,330.30,,,,,,,386.24,410.96,348.69,,,,,,,,,,,372.87,313.43,304.52,408.17,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:25.855000,L8,407.25,341.60,342.07,339.84,347.74,383.94,391.23,389.05,385.81,376.41,368.32,371.50,367.55,366.13,365.08,357.32,353.48,333.47,,,,,,,389.25,411.45,401.65,,,,,,,,,,,378.74,314.37,305.05,390.86,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,,459.33,445.36,427.16,415.59,418.14,415.72,387.30,385.66,387.04,404.12,403.33,372.11,359.46,354.13,350.80,367.50,345.45,345.32,325.41,,,,,,,,308.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,397.72,,337.79,343.07,347.03,374.19,388.57,378.21,370.80,369.18,369.31,364.56,365.01,356.90,353.49,357.22,348.50,328.47,,,,,,,378.60,419.32,406.09,416.81,,,,,367.25,393.68,,,,,327.33,315.68,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,375.29,,,,,,,,,365.50,362.76,353.59,358.99,351.24,345.29,353.09,336.13,319.28,,,,,,,313.93,341.33,316.36,,424.49,388.18,,,288.94,,,,,,,,,,,400.65,402.40,,,,,,,,,,,,,,,,,
2023-03-30 22:07:11.153000,L9,,442.86,422.08,425.97,422.67,405.23,397.33,391.60,380.18,377.12,376.72,368.83,373.23,368.19,369.21,363.69,358.39,348.49,344.37,343.49,338.63,344.28,328.43,,,,,,,,444.06,,,,,,,,,,,,,441.92,426.32,,,,,,,,,,,,,,,,,
2023-04-15 22:07:04.808000,L9,374.50,344.90,344.19,359.64,349.97,381.12,397.12,388.97,386.53,378.95,372.86,370.03,366.56,365.00,361.34,366.30,351.54,335.73,334.04,331.86,331.36,324.87,320.01,,381.39,412.51,406.04,325.70,310.67,334.05,,,373.72,394.09,,380.88,344.17,418.01,320.76,311.14,401.78,,,,339.76,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,370.01,344.48,339.06,365.72,348.62,376.00,398.51,382.93,376.39,372.45,368.30,367.20,366.21,360.25,354.27,360.59,348.33,333.66,329.80,332.08,330.26,325.72,,,380.75,411.47,405.43,314.50,303.81,328.14,,,,,288.02,382.02,318.21,383.33,313.46,306.37,370.86,,,,373.41,,,,,,,,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,,344.96,340.39,363.51,349.35,375.63,384.99,386.10,383.91,377.47,366.09,361.08,364.48,358.60,355.15,360.90,346.41,328.45,327.12,328.35,327.53,322.97,318.99,,,,409.25,416.31,430.40,397.46,,,386.64,398.80,291.40,382.00,403.25,422.91,,,409.86,,,,,313.86,,,,,,,,,,,,,,,,
2023-06-10 22:06:39.746000,L8,337.42,343.00,335.87,361.13,348.22,370.61,388.69,385.37,372.19,367.14,363.48,356.27,358.40,354.32,350.70,354.77,343.80,325.54,,,,,,,384.92,380.31,344.43,,,,,,296.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,,,454.94,447.77,434.24,438.89,418.38,404.75,403.35,389.24,393.30,384.25,382.30,381.26,377.71,380.84,367.51,352.40,346.27,349.41,353.49,354.22,340.27,320.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:06:59.027000,L9,395.11,,,460.53,429.30,418.65,417.21,400.16,419.19,408.17,386.56,381.11,375.67,377.27,375.93,379.52,363.95,345.58,344.04,343.74,342.56,340.22,335.97,315.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,356.90,345.02,343.29,348.99,348.98,371.80,389.76,390.40,382.68,378.93,371.99,366.12,367.95,363.07,356.06,360.80,349.74,328.94,327.97,330.85,327.88,320.97,318.34,,388.98,411.38,406.10,,428.60,397.44,,,,,282.92,385.49,347.34,407.69,317.26,313.69,409.55,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,362.66,341.64,339.95,347.47,348.61,375.43,384.73,382.60,371.45,372.38,365.77,362.40,363.39,357.92,353.95,360.61,347.97,328.78,,,,,,,385.85,410.94,406.47,322.41,311.14,341.86,,,367.43,393.33,,387.75,344.80,419.17,,,411.23,,,,371.26,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,361.89,,,,345.57,368.87,376.73,389.06,373.54,376.44,367.99,362.14,365.46,360.25,351.39,359.06,342.78,323.63,,,,,,,375.16,416.05,407.79,412.99,427.43,392.03,,,293.83,348.27,282.05,391.33,394.80,422.70,324.85,426.90,413.52,,,363.91,400.31,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,374.42,348.36,348.03,362.68,352.76,375.76,390.96,387.93,382.96,376.17,370.97,367.64,368.18,362.76,357.50,364.03,346.91,331.42,329.87,331.10,331.76,324.48,320.42,,417.91,401.37,402.65,422.71,432.72,402.71,,,,,,,,378.07,309.12,303.37,321.67,,,415.97,414.54,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,398.22,343.03,346.60,365.96,352.06,375.73,381.26,389.71,378.25,381.56,378.34,369.63,369.43,365.03,359.97,362.92,349.47,328.75,,,,,,,379.28,408.79,404.36,420.87,428.45,397.72,,,,,,,,418.53,309.42,304.65,409.64,,,410.67,412.48,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,398.53,346.90,346.07,344.24,352.29,375.02,391.15,380.71,380.12,380.20,382.02,372.03,370.76,368.33,360.90,366.79,351.15,328.45,332.41,331.00,330.75,324.26,319.66,,421.71,405.77,402.95,422.94,430.99,398.01,,,,,,381.26,338.72,384.18,310.42,305.28,399.30,,,416.88,413.55,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,347.40,348.42,366.55,354.67,383.43,387.54,383.06,383.55,381.45,375.11,375.52,371.46,367.26,360.06,364.09,353.14,331.90,333.56,334.30,330.36,324.97,,,408.12,401.58,399.58,425.69,431.52,398.76,436.91,,,,,,,,,,,,,419.63,412.66,,,,,,,,,,,,,,,,,
2023-11-09 22:07:24.721000,L9,410.77,346.95,355.05,349.82,358.12,385.79,397.30,390.65,379.33,379.09,380.86,373.15,365.59,365.67,363.33,369.48,356.23,341.40,333.89,336.73,334.91,327.17,324.36,,390.04,403.52,401.91,,,,,,,,,,,372.21,302.49,296.55,408.10,,,,,,,,,,,,,,,,,,,,,
2023-11-17 22:07:27.133000,L8,,417.90,431.43,438.95,355.59,417.45,394.11,387.69,384.49,376.77,375.45,371.54,362.83,366.81,358.89,366.97,350.01,336.47,335.86,330.55,329.64,324.81,,,414.31,398.94,399.57,432.26,432.38,398.35,405.38,,,,,,,,,,,,,423.75,416.70,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,439.96,434.33,436.52,431.89,431.37,455.24,399.14,395.09,389.04,391.73,383.15,374.35,373.69,373.21,372.85,403.28,407.22,399.78,400.57,389.89,410.50,396.83,382.94,,,,,,,452.42,311.49,,,,,,,,,,310.40,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,,435.29,416.36,366.26,352.33,375.64,377.34,378.65,373.36,365.85,365.74,359.61,357.42,351.88,353.04,353.42,341.35,329.52,,,,,,,409.45,361.22,400.37,,,,432.56,,,,,,,335.99,310.59,305.26,401.01,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,410.61,439.59,429.48,430.37,426.13,415.44,381.24,384.65,378.40,371.13,370.33,365.89,364.10,357.00,355.90,358.28,348.02,336.53,,,,,,,414.70,401.56,398.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,419.71,429.30,426.51,409.59,378.97,381.30,380.11,371.47,367.50,369.04,368.78,361.46,357.17,354.95,352.20,348.38,331.28,338.74,336.67,334.12,317.74,,,416.64,407.29,401.12,,,,,,,,,333.05,336.43,336.89,316.10,305.60,398.17,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:07:19.904000,L8,405.17,438.21,418.62,,346.12,375.25,378.63,379.61,374.47,370.86,368.49,362.96,360.42,356.50,350.80,357.17,351.34,340.18,340.35,332.53,329.27,318.05,,,379.89,409.58,401.76,,,,444.79,,362.24,388.54,,,,375.10,315.98,307.47,400.16,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,397.95,436.49,419.73,431.73,345.59,370.12,377.17,377.81,374.30,365.31,360.49,362.33,359.13,354.20,349.25,353.95,346.41,327.53,,,,,,,374.14,411.04,400.20,,,,404.76,,370.15,388.67,,,,376.99,318.67,313.45,317.53,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,392.38,436.86,435.47,435.93,,,,371.72,373.80,370.36,357.37,359.34,363.47,347.28,348.29,352.39,338.91,319.81,,,,,,,359.93,346.01,319.87,,422.88,388.23,,,420.17,392.73,,,358.91,419.19,,,407.13,,,414.47,408.04,312.57,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,401.71,,,,404.85,400.27,378.78,381.01,372.84,372.01,367.68,364.76,355.68,354.52,349.93,355.59,353.48,327.39,324.98,325.15,327.05,318.92,,,372.54,411.93,398.52,424.94,433.06,396.81,,,364.73,390.36,,,316.17,372.18,320.52,310.14,389.17,,,421.68,415.19,,,,,,,,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,407.81,344.36,353.30,368.69,428.98,418.71,381.97,391.53,382.82,376.70,379.30,370.42,368.07,365.44,364.59,369.81,355.02,337.39,339.51,332.09,329.79,321.12,,,376.43,405.20,399.77,,,,397.44,,364.77,389.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,397.81,437.23,375.87,365.71,422.62,396.78,396.37,386.90,375.01,372.17,371.44,368.75,353.73,356.65,355.31,366.18,345.42,329.41,,,,,,,406.28,411.32,400.26,,,,400.78,,375.15,390.54,,,,375.33,321.31,314.96,326.21,,,,,,,,,,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,365.92,,,,348.99,374.21,385.50,382.45,373.21,372.54,368.32,361.11,364.72,356.25,350.88,354.34,346.26,330.21,,,,,,,374.90,370.69,340.56,326.62,313.36,356.02,,,380.90,395.70,,383.28,356.73,419.16,,,315.01,,,,346.05,,,,,,,,,,,,,,,,,
2024-05-03 22:06:49.872000,L9,,,338.98,362.33,349.40,366.07,333.06,376.88,366.40,371.01,370.49,360.75,362.68,359.57,351.64,355.59,346.05,326.82,,,,,,,,,,413.27,,,,,,,,,,,336.36,323.39,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,348.47,,337.97,344.97,349.24,368.13,377.52,376.06,370.29,368.75,369.70,362.41,362.87,359.11,351.45,356.96,343.80,325.63,,,,,,,364.80,421.11,415.05,410.04,,,,,403.90,396.68,,,,,339.35,415.63,,,,,,313.66,,,,,,,,,,,,,,,,
2024-05-19 22:06:42.049000,L9,,347.34,345.77,365.95,354.96,374.89,395.60,390.51,381.26,380.96,380.54,371.11,371.58,365.96,359.68,367.25,349.47,330.90,,,,,,,,,410.84,,319.57,394.69,,,387.96,397.53,,,,393.67,324.55,315.90,326.43,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,413.32,,,,,448.93,419.90,414.87,410.39,400.46,406.86,390.11,390.23,387.84,379.97,389.57,375.42,365.47,366.23,361.06,360.16,353.63,353.37,333.07,,,,,,,,321.44,,,,,,,,,,321.45,316.05,,,,,,,,,,,,,,,,,,,
2024-06-20 22:06:18.840000,L9,418.31,,,,,,465.29,451.68,402.25,398.24,436.25,389.75,389.12,386.45,380.87,381.15,367.92,407.69,400.51,365.38,364.80,355.88,346.49,331.50,,,,,,,,321.11,,,,,,,,,,316.77,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,,,,460.87,456.28,434.09,436.00,429.24,414.44,400.80,413.70,390.87,386.68,404.28,381.74,391.60,375.38,357.27,353.49,359.49,346.31,351.58,366.88,358.36,,,,,,,,327.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,,,347.66,365.26,352.87,380.31,387.68,389.78,378.66,381.26,380.71,369.92,367.42,363.24,358.34,364.18,347.33,328.29,,,,,,,,,407.05,,,,,,387.78,398.61,289.19,392.13,378.96,422.79,324.37,316.66,325.37,,,,,,,,,,,,,,,,,,,,,
2024-08-23 22:06:59.383000,L9,,,,,459.56,443.82,439.48,428.68,413.99,415.17,408.51,409.66,408.08,410.08,405.21,412.39,393.43,392.30,392.44,388.36,382.52,380.43,381.16,362.00,,,,,,,,339.77,,,,,,,,,,336.87,334.82,,,,312.96,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,437.11,434.34,438.78,425.97,415.99,411.18,400.16,394.74,391.09,392.62,387.53,412.88,402.85,378.99,379.29,364.09,350.58,350.12,352.64,352.64,349.91,337.05,325.96,,,,,,,447.72,,,,,,,,,,,,,442.06,,,,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,377.95,,346.32,344.08,351.14,370.96,375.38,374.59,371.19,370.74,369.99,365.89,368.05,360.72,352.34,358.29,344.35,323.49,,,,,,,376.51,420.53,412.61,411.52,422.20,388.42,,,396.69,396.39,,,,,324.22,421.75,,,,345.15,406.47,314.44,,,,,,,,,,,,,,,,
2024-10-10 22:07:10.262000,L9,399.67,332.82,351.57,349.98,354.79,379.57,383.84,379.01,373.37,376.24,372.98,369.68,370.51,361.45,354.12,362.58,345.22,328.35,,,,,,,385.38,413.22,404.54,,427.68,394.28,,,336.61,391.30,,,,,,,,,,408.14,409.42,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,350.91,434.32,423.87,358.04,416.29,395.10,395.92,387.91,384.91,386.80,378.75,376.95,375.93,366.80,363.81,360.62,348.76,343.10,351.20,337.72,328.61,329.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,408.10,346.59,356.99,358.92,356.53,384.15,392.24,384.17,383.98,379.08,376.47,371.36,370.82,366.52,360.04,367.45,352.11,331.32,332.19,333.93,331.08,325.17,,,386.40,411.61,402.98,,,,,,,,,379.60,338.68,376.11,304.38,304.24,410.06,,,,,,,,,,,,,,,,,,,,,
2024-11-19 22:07:19.849000,L8,,,419.83,370.12,360.68,400.86,399.48,385.45,378.37,373.44,379.29,369.44,367.13,363.71,361.76,363.75,349.88,335.73,334.57,338.53,335.02,329.44,320.15,,,,,,,,,,,,358.14,397.37,,,,,,,,,,346.84,,,,,,,,,,,,,,,,
2024-12-05 22:07:21.239000,L8,,,,463.05,454.58,441.62,429.99,423.92,420.07,415.07,407.46,415.69,408.78,410.26,410.84,406.38,395.98,389.35,454.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,412.74,438.72,421.18,427.50,421.93,393.39,394.79,389.87,379.63,380.07,379.42,371.83,369.86,367.06,360.22,367.87,355.58,341.77,331.31,332.95,331.12,321.61,321.02,,392.16,372.38,399.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:07:18.443000,L8,411.31,,,,347.57,385.87,378.40,374.19,374.44,364.17,362.89,358.21,354.00,352.42,355.05,351.55,346.86,330.50,327.55,,,,,,381.43,409.41,402.17,,,,,,,,,,,334.15,308.40,300.08,402.03,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,409.41,,,,347.44,375.55,377.10,375.87,374.44,366.61,362.62,357.08,356.91,351.76,347.68,353.34,344.03,329.01,,,,,,,376.34,409.60,401.57,422.56,425.36,395.24,,,,,,,,378.60,316.39,311.23,399.41,,,417.18,415.73,,,,,,,,,,,,,,,,,
