dates,nzd0360-0000,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0019,nzd0360-0043,nzd0360-0004,nzd0360-0005,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0010,nzd0360-0044,nzd0360-0045,nzd0360-0018,nzd0360-0017,nzd0360-0006,nzd0360-0046,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0060,nzd0360-0061,satname
1999-09-04 22:00:09+00:00,,,,,,,,,,,,,,,,,360.06,346.33,340.83,344.06,345.7,340.72,336.33,321.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-10-22 22:00:04+00:00,,,,,,,,,,,,,,,,,360.06,346.33,340.83,344.06,345.7,340.72,336.33,321.1,,,,,,,,,,,,,,,,,,,,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
1999-12-09 22:00:09+00:00,320.3,,,,,,,,,,,,,,,,360.06,346.33,341.29999999999995,341.9,345.7,341.44500000000005,336.96500000000003,322.42,,,,318.61,308.72,,,316.31,,,,,,,,,,,,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
2000-02-11 21:59:57+00:00,320.3,331.23,,,,,,,,,,,,,,,360.06,346.33,342.71999999999997,341.70666666666665,342.27,341.49,335.09666666666664,320.79333333333335,,,,318.61,308.72,,355.81,316.31,,,,,,,,,,,,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
2000-02-27 21:59:52+00:00,320.3,331.105,,,,,,,,,,,,,,,360.06,346.33,346.115,341.70666666666665,343.18333333333334,345.3575,336.165,320.3675,,,,318.425,307.525,,356.685,320.72,,,,,,,,,,322.54,,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
2000-03-30 21:59:45+00:00,320.3,331.105,,,,,,,,,,,,,,,,,350.4975,346.52666666666664,346.3333333333333,349.1725,339.85,321.8825,,,,318.425,307.525,,356.685,319.44666666666666,,,,325.06,,,,,,317.775,317.57,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
2000-04-15 21:59:31+00:00,320.3,331.105,,,,,,,,,,,,,,,,,351.5,350.395,350.95,349.57399999999996,342.91600000000005,323.20799999999997,,,,318.425,307.525,,356.685,320.66999999999996,,,,325.06,,,,,,316.82,317.58,,,,,345.83,,328.17,311.33,311.69,315.21,,361.01,368.15,346.57,357.54,339.93,308.02,300.95,,L7
2000-05-01 21:59:30+00:00,320.3,331.105,,,,,,,,,,,,,,,,,351.5,350.395,350.95,349.57399999999996,342.91600000000005,323.20799999999997,,,,318.425,307.525,,356.685,322.642,,,,324.23,,,,,,319.1375,319.8933333333333,,,,,,,,,,,,,,,,,,,,L7
2000-05-17 21:59:19+00:00,320.3,331.105,,,,,,,,,,,,,,,,,352.165,352.53200000000004,352.63199999999995,349.97333333333336,343.7683333333334,324.5466666666667,,,,318.425,307.525,,356.685,322.7816666666667,,,,324.23,,,,,,317.7,319.7775,,,,,,,,,,,,,,,,,,,,L7
2000-06-18 21:59:03+00:00,,332.17,348.09,366.22,350.86,,,,,,,,,,,,,343.18,351.1816666666667,353.038,350.6233333333333,348.8416666666667,343.18833333333333,323.375,,,,318.24,306.33,,356.685,324.076,,,,324.23,,,,,,317.7,319.7775,,,,,,,,,,,,,,,,,,,,L7
2000-08-05 21:58:20+00:00,,332.17,348.09,366.22,350.86,,,,,,,,,,,,,343.18,351.1816666666667,353.038,350.6233333333333,348.8416666666667,343.18833333333333,323.375,,,,318.24,306.33,,356.685,324.076,,,,324.23,,,,,,324.8666666666667,330.25,,,,359.5,,,,,,,316.0,,,,,,,,,L7
2000-11-25 21:57:34+00:00,,334.3,348.09,366.22,350.86,,,,,,,,,,,,,343.18,335.87,342.27,340.58,335.38,334.12,316.71,,,,,,,,,,,,,,,,,,360.7,373.14,,,,360.75,,,,,,,330.505,310.92,,,,,,,,L7
2000-12-11 21:57:36+00:00,,334.3,348.09,366.22,350.86,,,,,,,,,,,,357.18,343.18,344.2,346.53499999999997,346.03,339.69,333.475,316.71,,,,313.91,319.43,,,,,,,,,,,,,360.7,373.14,,,,360.75,,,,,,,330.505,310.92,,,,,,,,L7
2001-02-13 21:57:39+00:00,,,,,,,,,,,,,,,357.73,356.91,357.18,344.93,346.18499999999995,344.495,343.305,338.435,331.38,310.98,,,,319.21500000000003,312.85,331.91,,,334.2,,286.15,333.73,308.63,,,,,,374.14,,,,362.0,,,,,,,345.01,310.92,,,,,,,,L7
2001-05-20 21:57:04+00:00,,,,,,,,,,,,,,,357.73,356.91,359.895,347.625,346.31333333333333,347.99,343.51666666666665,341.65333333333336,331.38,321.40999999999997,,,,326.19666666666666,318.92,331.91,,,334.2,,291.42499999999995,333.73,308.63,,302.84,308.01,,,374.14,,,,362.0,,,,,,,345.01,310.92,,,,,,,,L7
2001-06-05 21:56:52+00:00,,,,,,,,,,,,,,,357.73,356.91,357.5933333333333,346.0466666666666,343.2625,347.99,343.51666666666665,341.65333333333336,331.38,321.40999999999997,,,,326.19666666666666,323.5075,331.91,,,334.2,,292.25,333.86,308.63,,304.69,308.32,,,,,,,,,,,,,,,,,,,,,,,L7
2001-07-07 21:56:36+00:00,,,,,,,,,,,,,,,357.73,356.91,357.79999999999995,346.7,340.8775,348.10666666666674,335.74666666666667,336.4866666666667,330.46500000000003,322.1933333333333,,,,327.12000000000006,325.59499999999997,331.91,,,334.2,324.98,292.25,334.39000000000004,308.63,,304.69,308.32,,,,,,,,,,,,,,,,,,,,,,,L7
2001-08-08 21:56:12+00:00,,,,,,,,,,,,,,,357.73,356.91,357.79999999999995,347.43,340.18199999999996,346.9225,336.26,337.1875,331.4166666666667,322.83,,,,327.12000000000006,325.59499999999997,331.91,,,334.2,324.98,292.25,333.66,308.63,,304.69,308.32,,,,,,,,,,,,,,,,,,,,,,,L7
2001-08-24 21:56:00+00:00,,,342.56,360.46,344.42,,,,,,,,,,,,357.1233333333333,346.90999999999997,340.2675,349.8333333333333,336.63666666666666,338.62666666666667,332.15999999999997,326.78,,327.4,,328.4200000000001,332.03666666666663,,,,,324.98,295.3,333.6366666666667,,,304.69,308.32,321.53,,,,,,,,,,,,,,,,,,,,,,L7
2001-09-25 21:55:40+00:00,,,342.56,360.46,344.42,,,,,,,,,,,,357.1233333333333,346.90999999999997,340.2675,349.8333333333333,336.63666666666666,338.62666666666667,332.15999999999997,326.78,,327.4,,328.4200000000001,332.03666666666663,,,,,324.98,295.3,333.6366666666667,,,304.69,308.32,321.53,,,,,,355.79,328.35,340.76,325.96,319.68,302.82,,355.07,,,,,343.7,337.33,,,L7
2001-10-11 21:55:21+00:00,,,343.11,360.46,344.42,,,,,,,,,,,,357.1233333333333,347.3033333333333,340.68600000000004,349.7325,338.71500000000003,338.1675,333.5466666666666,324.365,,327.4,,328.4200000000001,332.03666666666663,,,,,324.98,295.3,333.6366666666667,,,304.69,308.32,321.53,,,,,,355.79,328.35,340.76,325.96,319.68,302.82,,355.07,,,,,343.7,337.33,,,L7
2001-12-30 21:55:49+00:00,,,343.11,360.46,344.42,,,,,,,,,,,,355.77,347.6524999999999,340.9166666666667,350.6875,340.825,339.13250000000005,337.0575,323.3075,,327.4,,316.68,327.78,,,312.74,,324.98,,333.46000000000004,,,,,321.53,,,,,,355.79,328.35,340.76,325.96,319.68,302.82,,355.07,,,,,343.7,337.33,,,L7
2002-01-15 21:55:59+00:00,,,345.3766666666667,360.71500000000003,353.95000000000005,,,,,,,,,,359.77,366.45,355.1,346.125,339.88,350.5333333333333,345.04333333333335,342.67666666666673,339.07666666666665,323.1566666666667,,327.4,,,,,,312.74,,,,331.47,,,,,321.53,,,,,,355.79,328.35,340.76,325.96,319.68,302.82,,355.07,,,,,343.7,337.33,,,L7
2002-03-04 21:56:09+00:00,,,346.7850000000001,360.97,363.48,,,,,,,,,,359.77,366.45,354.43,345.90999999999997,346.09000000000003,352.89000000000004,354.6366666666666,346.40333333333336,342.8066666666667,323.6966666666667,,,,,,,,309.96500000000003,,,,,,,,,,,,,,,355.79,328.35,340.76,325.96,319.68,302.82,,355.07,,,,,343.7,337.33,,,L7
2002-05-07 21:56:03+00:00,,,349.91,360.97,363.48,,,,,,,,,,359.77,366.45,354.43,344.175,349.82,354.62,359.47999999999996,351.21000000000004,346.05000000000007,326.985,,,,,,,,309.96500000000003,,,,330.59,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-08-27 21:55:12+00:00,,343.82,335.32,,,,,,,,,,,,,,,345.8,349.82,350.44,366.58,350.47,344.51,322.675,,,,,,,,307.19,,,,330.59,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-12 21:55:07+00:00,,343.82,335.32,,,,,,,,,,,,,,,345.8,,,,,,318.99,,,,,,,,,,,,330.59,,,,,,346.18,351.26,,,,332.65,,,,,,,,,,,,,,,,L7
2002-10-14 21:54:55+00:00,,346.055,335.32,,,,,,,,,,,,,,,345.8,,,,360.73,350.89,324.44,,,,,,,,310.27,,,,330.59,,,,,,326.78999999999996,351.26,,,,332.65,,,,,,,,,,,,,,,,L7
2002-10-30 21:55:01+00:00,,346.055,335.32,,,,,,,,,,,,,,,345.8,,367.34,360.25,356.48,345.655,329.72333333333336,,,,,,,,312.125,,,,330.59,,,,,,326.78999999999996,351.26,,,,332.65,,,,,,,,,,,,,,,,L7
2003-01-02 21:55:34+00:00,,346.055,335.32,,,,,,,,,,,,,,,,,367.34,351.225,351.1966666666667,344.2633333333333,325.935,,,,,,,,309.1033333333333,,,,,,,,,,326.78999999999996,351.26,,,,332.65,,,,,,,,,,,,,,,,L7
2003-01-18 21:55:42+00:00,,346.055,335.32,,,,,,,,,,,,,,,,,367.34,351.225,351.1966666666667,344.6175,326.1,,,,,,,,309.625,,,,,,,,,,320.69666666666666,351.26,,,,332.65,,,,,,,,,,,,,,,,L7
2003-02-19 21:55:54+00:00,,346.055,335.32,,,,,,,,,,,,,,,,,370.67999999999995,357.49666666666667,357.4475,349.32399999999996,331.3333333333333,,,,,,,,313.866,,,,,,,305.01,294.87,,321.04499999999996,339.97,,,,321.56,,,,,,,,,,,,,,,,L7
2003-03-23 21:55:52+00:00,,348.29,,,,,,,,,,,,,357.11,,,351.23,340.67,361.3033333333333,350.31,353.956,346.96333333333337,330.54833333333335,,,,320.52,310.25,,,313.866,,,,,,,304.68,298.895,,312.6666666666666,328.68,,,,310.47,,,,,,,,,,,,,,,,L7
2003-04-08 21:55:59+00:00,,348.29,,,,,,,,,,,,337.47,347.46000000000004,350.26,339.03,335.19500000000005,340.67,361.3033333333333,350.31,353.956,346.96333333333337,330.54833333333335,,,,320.52,310.25,,,313.866,,,,,,,304.68,303.9666666666667,,312.6666666666666,328.68,,,,310.47,,,,,,,,,,,,,,,,L7
2003-04-24 21:55:58+00:00,329.01,,,,,,,,,,,,,337.47,347.46000000000004,350.26,339.03,335.19500000000005,347.415,358.2075,350.31,352.2625,346.17800000000005,330.68,,,,323.47,320.48,,,319.796,,,,329.34,,,304.55333333333334,303.9666666666667,,315.43,320.265,,,,310.47,,,,,,,,,,,,,,,,L7
2003-07-21 21:43:45+00:00,329.01,,349.41,354.51,349.32,,,,,,,,,337.47,347.46000000000004,350.26,339.03,337.1366666666667,342.6933333333333,351.4075,346.89333333333326,352.51666666666665,346.37000000000006,329.54333333333335,,,,323.47,320.48,,,335.375,,,,329.34,,,304.55333333333334,303.9666666666667,,318.89,320.265,,,,310.47,,,,,,,,,,,,,,,,L5
2003-12-28 21:45:57+00:00,,,344.59000000000003,343.765,352.62,363.7,,,,,,,,337.28,340.01,342.28,345.25,339.65999999999997,333.25,340.14,341.89,341.36,335.8,316.85,,,338.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-04-02 21:46:30+00:00,,,345.92499999999995,342.2,354.81,363.7,,,,,,,,337.28,340.01,342.28,345.25,341.315,331.81,341.84,345.16,335.64,332.66,,,,340.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-05-20 21:47:56+00:00,342.29,,348.69,348.9666666666667,356.26666666666665,363.7,,,,,,,,337.28,340.01,342.28,345.25,345.1066666666666,335.59000000000003,344.385,345.87,339.83,334.975,317.99,,,340.875,,,,,,337.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-05 21:48:24+00:00,336.49,,352.6775,352.5075,357.4075,363.7,,,,,,,,337.28,340.01,342.28,345.25,346.91499999999996,337.9766666666667,344.8233333333333,347.1033333333333,341.4666666666667,336.11333333333334,321.19,,,340.875,,,,,305.75,332.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-07-07 21:49:21+00:00,336.49,,356.98,359.00333333333333,357.90333333333336,,334.2,357.79,,,,,,,,,,341.58500000000004,337.9766666666667,344.8233333333333,347.1033333333333,341.4666666666667,336.11333333333334,321.19,,,343.36,,,,,305.75,332.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-24 21:50:29+00:00,336.49,,357.6075,361.35,360.04499999999996,,334.2,357.79,,,,,,,370.19,374.2,361.53,342.64,337.915,346.4675,347.895,342.6575,338.1175,319.76666666666665,,,343.36,,,,,305.75,332.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-25 21:51:19+00:00,336.49,,357.6075,361.35,360.04499999999996,,334.2,357.79,,,,,,,370.19,374.2,361.53,342.64,340.194,348.47999999999996,349.136,344.066,339.20799999999997,320.7825,,,343.36,,,,,306.03999999999996,332.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-11-12 21:52:15+00:00,336.49,,359.45000000000005,364.67333333333335,360.64750000000004,,334.2,357.79,,,,,,,370.19,374.2,361.53,343.864,341.048,346.886,347.466,342.872,338.11,320.7825,,,,,,,,306.03999999999996,332.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-01-15 21:53:21+00:00,,,359.49,368.39,361.29,,,,,,,,,,359.62,365.04499999999996,354.105,344.32,339.42499999999995,346.995,347.7825,340.155,335.665,320.37500000000006,,,,,,,,306.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-03-04 21:54:04+00:00,,,,,356.11,,,,,,,,,346.29,344.065,352.38,347.05,343.06666666666666,339.98999999999995,345.5266666666667,346.9533333333334,338.13,332.84333333333336,323.83,,,342.8,,,,,306.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-04-05 21:54:19+00:00,,,347.36,351.25,353.775,360.72,,351.13,,,,,,346.29,350.82,357.73,350.43666666666667,344.515,334.07666666666665,340.16,343.04999999999995,332.6266666666667,328.95,,,,343.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-04-21 21:54:22+00:00,,,351.53,355.66999999999996,355.4466666666667,366.16,,351.13,,,,,,346.29,350.82,357.73,353.2325,346.26,335.705,342.27250000000004,344.3125,334.74,330.32,311.9,,,343.78,,,,,,328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-05-23 21:54:36+00:00,,351.79,351.53,355.66999999999996,355.11500000000007,366.16,,351.13,,,,,,346.29,350.82,357.73,353.2325,347.02799999999996,337.1425,346.7675,346.8875,338.0,333.625,315.1,,,343.78,,,,,,328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-06-08 21:54:44+00:00,,351.79,351.49333333333334,354.21999999999997,354.02,366.16,,351.13,,,,,,346.29,350.82,357.73,353.2325,346.98,337.962,347.102,347.048,339.32,334.502,315.43,,,343.78,,,,,,328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-27 21:55:20+00:00,,351.79,353.57,356.63,355.2575,366.16,,351.13,,,,,,346.29,351.70500000000004,358.65000000000003,355.985,348.19000000000005,338.04200000000003,345.95799999999997,346.12,341.59000000000003,336.738,315.995,,,343.78,,,,,,328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-09-28 21:55:20+00:00,,351.79,353.57,356.63,356.354,366.16,,351.13,,,,,,,364.33,368.43,358.84,348.60833333333335,337.935,346.1933333333333,347.0083333333334,342.53,337.36333333333334,316.864,,,344.76,,,,,,328.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-02-19 21:57:51+00:00,,,349.74,351.96000000000004,354.75666666666666,355.41,,,,,,,,,358.91,363.52,353.93,343.10999999999996,333.97333333333336,341.67,345.42333333333335,341.7066666666667,333.90333333333336,319.015,,,334.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-06-27 22:00:00+00:00,339.1,,349.625,347.27,350.805,355.41,,,,,,,,,363.915,366.47,356.435,344.85,329.795,338.85,338.19,335.135,326.675,,,,334.52,,,,,,316.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-09-15 22:01:03+00:00,339.1,,359.57,354.48,357.01,,,,,,,,,,368.92,369.42,362.7,348.705,330.05,340.52,336.87,338.75,331.1,,,,,,,,,,316.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-11-02 22:01:32+00:00,339.1,,359.57,362.745,357.01,,,,,,,,,,368.92,369.42,362.7,350.0233333333333,334.83500000000004,345.155,337.90999999999997,334.90999999999997,329.09000000000003,,,,,,,,,,316.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-01-05 22:02:04+00:00,,,343.52,355.845,351.4,360.01,,331.76,,,,,,,,,,350.59,339.62,349.79,338.95,331.07,327.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-02-06 22:02:11+00:00,,,343.52,355.845,351.4,360.01,,331.76,,,,,,,,,,350.59,339.62,349.79,338.95,331.07,327.08,,,,343.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2008-02-25 21:57:37+00:00,,,350.34,343.42,339.64,358.03,,,,,,,,,,,,,,,,,,,,,345.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2008-12-25 21:51:46+00:00,,,350.29,351.71,352.38,,,,,,,,,,347.18,353.68,353.42,343.2,337.14,333.56,335.72,327.17,322.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-01-29 21:58:05+00:00,,,344.5,347.16,345.75,,,328.99,337.89,,,,,,350.18,356.56,353.39,345.35,325.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-10-12 21:57:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.04,,,,,,,,,,329.6,331.04,,,,305.6,,,,,,,,,,,,,,,,L5
2011-01-16 21:57:09+00:00,,,355.97,359.12,357.55,,,,,,,,,359.3,356.95,366.68,359.77,347.06,,,,,,,,,,,,,,340.04,,,,,,,,,,329.6,331.04,,,,305.6,,,,,,,,,,,,,,,,L5
2011-09-13 21:55:45+00:00,,319.72,357.49,363.75,359.82,,,,,,,,,,,,354.17,335.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2013-04-11 22:09:26+00:00,,,,,345.8,,,,,,,,,,353.25,356.03,348.47,329.46,,,,,,,,,,,,,,,,,,,322.49,,,,326.09,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-13 22:09:11+00:00,,346.06,338.06,363.14,346.355,,,,,,,,,,353.25,356.275,347.97,331.78999999999996,331.15,329.07,328.83,320.37,,,,,,308.58,304.46,329.26,,,,,,,322.49,,,,326.09,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-29 22:09:17+00:00,,343.15999999999997,339.52,362.71500000000003,346.14000000000004,,,,,,,,,,353.25,356.91333333333336,347.07666666666665,331.23,332.515,332.40999999999997,330.515,320.37,,,,,,310.04999999999995,307.36,329.26,,,,,,,322.49,,,,326.09,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-30 22:09:11+00:00,,343.15999999999997,339.52,362.71500000000003,345.77750000000003,,,,,,,,,,352.375,355.79999999999995,345.33750000000003,328.1575,332.515,332.40999999999997,330.515,320.37,,,,,,314.9866666666667,311.27666666666664,329.26,,,,,,,322.49,,,,328.82,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-02 22:09:16+00:00,,345.08666666666664,343.96000000000004,363.27,347.238,,,,,,,,,,352.375,355.79999999999995,346.86800000000005,327.584,332.515,332.40999999999997,330.515,320.37,,,,,,314.6,309.8125,327.515,,,,,,,322.49,,,,328.82,,,,,,,,,,,,,,,,,,,,,,L8
2014-01-24 22:08:21+00:00,,340.395,345.465,352.265,350.03999999999996,,,,,,,,,,342.84,348.73,347.23,324.425,,,,,,,,,,313.44,305.42,325.77,,,,,,,,,,297.55,,,,,,,,,,,,,,,,,,,,,,,L8
2014-03-13 22:07:45+00:00,,331.85,338.09,340.15,345.825,,,,,,,,,,351.135,348.73,344.51,325.84000000000003,,,,,,,,,,,,,,,,,,,,,,296.92,312.48,,,,,,,,,,,,,,,,,,,,,,L8
2014-04-30 22:06:58+00:00,,331.85,338.09,340.15,342.94,,,,,,,,,347.61,350.08666666666664,348.82500000000005,342.21333333333337,324.1433333333334,,,,,,,,,330.0,336.03,313.37,,,,293.43,323.89,,,,,,296.92,312.48,,,,,,,,,,,,,,,,,,,,,,L8
2014-05-16 22:06:45+00:00,,331.85,338.09,340.15,342.94,,,,,,,,,347.61,350.08666666666664,348.82500000000005,342.21333333333337,328.7025,337.49,342.25,341.09,335.2,331.68,310.48,,,330.0,336.03,313.37,,,,293.43,323.89,,,,,,296.92,312.48,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-03 22:07:01+00:00,,331.85,338.69,351.845,343.36,,,,,,,,,347.61,351.59000000000003,350.07666666666665,342.70000000000005,327.76,337.49,342.25,341.09,335.2,331.68,310.48,,,330.0,334.985,314.3,,,,293.43,323.89,285.97,,,,,296.92,318.53499999999997,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-04 22:07:14+00:00,,,339.915,354.70000000000005,342.77,,,,,,,,,347.61,354.2875,352.10999999999996,342.94,327.77200000000005,337.49,342.25,341.09,335.2,331.68,310.48,,,330.0,332.3733333333333,313.3866666666667,,,,293.43,323.89,285.97,,,,,296.29,321.12333333333333,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-05 22:07:21+00:00,,335.72,340.35333333333335,354.70000000000005,343.82,,,,,,,,,347.61,354.36800000000005,352.10999999999996,342.488,327.12333333333333,337.49,342.25,341.09,335.2,331.68,310.48,,,330.0,332.3733333333333,313.3866666666667,,,,293.43,323.89,285.97,,,,,296.29,321.12333333333333,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-07 22:07:25+00:00,,338.83000000000004,340.8575,351.15333333333336,344.888,,,,,,,,,347.61,353.1025,352.10999999999996,342.67600000000004,326.74333333333334,337.49,342.25,341.09,335.2,331.68,310.48,,,330.0,332.3733333333333,313.3866666666667,,,,293.43,323.89,285.97,,,,,,325.445,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-08 22:07:28+00:00,,338.83000000000004,340.8575,351.15333333333336,346.8175,,,,,,,,,,354.8066666666667,353.7049999999999,344.27200000000005,329.195,334.73,337.27,337.66499999999996,329.86,331.68,310.48,,,,330.54499999999996,313.39500000000004,,,,,,285.97,,,,,,325.445,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-26 22:07:18+00:00,,338.83000000000004,340.8575,351.15333333333336,347.86400000000003,,,,,,,,,,353.7825,353.4966666666666,343.77500000000003,326.01500000000004,331.97,332.29,334.24,324.52,,,,,,330.54499999999996,313.39500000000004,,,,,,285.97,,,,,293.95,321.7966666666667,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-11 22:07:16+00:00,,338.83000000000004,341.38000000000005,344.96000000000004,348.614,,,,,,,,,,353.2375,353.3433333333333,343.02833333333336,326.0266666666667,331.97,332.29,334.24,324.52,,,,,,327.15,311.56,,,,,,,,316.15,,,293.95,320.4,,,,,,,,,,,,,,,,,,,,,,L8
2015-02-12 22:07:03+00:00,,337.68666666666667,343.31,344.06,349.574,,,,,,,,,,353.6675,353.18,343.3016666666667,327.09,331.97,332.29,334.24,324.52,,,,,,,,,,,,,,,316.15,,,293.95,314.5,,,,,,,,,,,,,,,,,,,,,,L8
2015-02-28 22:07:00+00:00,,337.68666666666667,343.31,344.06,349.574,,,,,,,,,,354.168,354.035,343.3016666666667,326.6542857142857,331.97,332.29,334.24,324.52,,,,,,,,,,,,,,,316.15,,,295.34000000000003,312.53499999999997,,,,,,,,,,,,,,,,,,,,,,L8
2015-04-01 22:06:37+00:00,,338.66999999999996,344.35,344.06,349.62,,,,,,,,,,353.878,354.026,343.82599999999996,326.82000000000005,331.97,332.29,334.24,324.52,,,,,,,,,,,,,,,316.15,,,295.34000000000003,312.53499999999997,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-20 22:06:32+00:00,,335.4,346.33,,349.014,,,,,,,,,,353.9216666666666,354.026,341.21000000000004,325.0966666666667,,,,,,,,,,322.63,313.28,,,,292.78,,,,316.15,,,295.34000000000003,315.31666666666666,,,,,,,,,,,,,,,,,,,,,,L8
2015-07-22 22:06:49+00:00,,335.4,346.33,,346.97249999999997,,,,,,,,,,353.79,353.75,340.6166666666667,324.06399999999996,,,,,,,,,,322.63,313.28,,,,292.78,,,,,,,296.73,315.725,,,,,,,,,,,,,,,,,,,,,,L8
2015-08-23 22:07:00+00:00,,,,,346.1499999999999,,,,,,,,,,353.4,353.55333333333334,338.89,326.51,339.74,330.79,336.91,333.89,331.45,,,,,322.63,313.28,,,,292.78,,,,,,,296.73,315.725,,,,,,,,,,,,,,,,,,,,,,L8
2015-09-08 22:07:06+00:00,,,,,346.0475,,,,,,,,,,352.47666666666663,352.03,338.96999999999997,325.536,339.74,330.79,336.91,333.89,331.45,,,,,323.15,310.84,,,,292.78,,,,,,,,325.84000000000003,,,,,,,,,,,,,,,,,,,,,,L8
2015-09-24 22:07:13+00:00,,,,,346.0475,,,,,,,,,,352.47666666666663,352.03,338.96999999999997,326.65500000000003,339.74,330.79,336.91,333.89,331.45,,,,,323.15,310.84,,,,292.78,,,,,,,,325.84000000000003,,,,,,,,,,,,,,,,,,,,,,L8
2015-10-10 22:07:14+00:00,,,,,345.31333333333333,,,,,,,,,,352.09499999999997,350.07,338.96999999999997,326.978,339.74,330.79,336.91,333.89,331.45,,,,,323.15,310.84,,,,292.78,,,,,,,,325.84000000000003,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
