dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107
2022-03-25 22:19:56+00:00,256.62,,,,,,,200.3122222222222,213.97555555555556,226.67555555555555,204.86333333333334,210.58666666666667,217.26222222222225,228.86666666666667,235.9675,273.61625,284.96666666666664,295.9271428571428,277.3488888888889,275.62624999999997,281.80333333333334,266.5709090909091,277.07384615384615,269.1545454545454,269.52777777777777,266.307,261.4088888888889,271.39166666666665,278.08875,269.672,271.75500000000005,264.31444444444446,260.43375,258.90999999999997,268.81666666666666,274.21,282.27,275.64888888888885,271.176,265.26666666666665,266.96875,271.03,273.4336363636364,277.2581818181818,276.43454545454546,284.1533333333333,279.46555555555557,279.3666666666666,277.6122222222222,270.5172727272727,268.3172727272727,270.804,266.2609090909091,267.26166666666666,267.07666666666665,276.8945454545455,281.98333333333335,285.8372727272727,284.0309090909091,294.909,296.77000000000004,301.461,301.116,298.93,293.05100000000004,269.67625,265.47625,270.7277777777778,272.154,258.75625,289.57,291.0777777777778,263.24333333333334,263.6355555555555,277.22111111111116,278.4644444444445,273.03,255.2888888888889,228.07777777777775,327.33714285714285,325.78375,337.48,249.962,272.63,274.8771428571428,288.50857142857143,294.60599999999994,293.636,308.795,313.28875,304.2355555555556,297.5,308.602,322.53599999999994,314.33250000000004,297.4018181818182,295.32599999999996,297.398,306.17727272727274,298.77777777777777,282.57125,287.68454545454546,271.211,280.09272727272725,275.95099999999996,280.646,307.3855555555556,327.415,234.945,,,,326.34,286.46000000000004,283.065,276.15333333333336,268.454,279.566,295.49666666666667,307.70666666666665,292.225,285.01666666666665,269.928,269.10833333333335,263.9242857142857,262.98375,261.0825,265.3175,272.90000000000003,281.21999999999997,290.6383333333334,305.1116666666667,310.9125,325.59000000000003,353.3525,345.49666666666667,331.68833333333333
2022-04-01 22:26:07+00:00,256.62,,,,,,,200.3122222222222,213.97555555555556,226.67555555555555,204.86333333333334,210.58666666666667,217.26222222222225,228.86666666666667,235.9675,278.36888888888893,284.96666666666664,295.9271428571428,277.3488888888889,275.62624999999997,281.80333333333334,259.783,271.6933333333333,269.1545454545454,269.52777777777777,266.307,261.4088888888889,271.39166666666665,278.08875,269.672,276.7633333333334,266.291,263.80555555555554,262.73,270.88,267.97625,282.27,275.64888888888885,271.176,265.26666666666665,266.96875,271.03,273.4336363636364,277.2581818181818,276.43454545454546,284.763,281.752,280.743,278.902,271.9025,268.3172727272727,270.804,269.2991666666666,267.26166666666666,267.07666666666665,276.8945454545455,281.98333333333335,285.8372727272727,284.0309090909091,294.909,296.77000000000004,301.461,301.116,298.93,293.05100000000004,269.67625,265.47625,270.7277777777778,272.154,258.75625,289.57,291.0777777777778,263.24333333333334,263.6355555555555,277.22111111111116,278.4644444444445,273.03,255.2888888888889,228.07777777777775,311.67,322.4985714285714,334.1316666666667,249.962,272.63,274.8771428571428,288.50857142857143,294.60599999999994,293.636,308.795,313.28875,304.2355555555556,297.5,308.602,322.53599999999994,314.33250000000004,297.4658333333333,296.8681818181818,298.70454545454544,306.6716666666667,300.179,285.48,285.9390909090909,271.211,280.09272727272725,278.53,280.646,309.533,327.415,234.945,,,,327.73,285.21333333333337,278.15333333333336,270.5525,263.9766666666667,275.51,289.88,304.275,287.50666666666666,283.1075,268.59,262.6366666666667,259.06,259.725,258.8075,262.99375,270.55,281.03714285714284,295.5571428571429,310.3885714285715,310.9125,325.59000000000003,353.3525,345.49666666666667,331.68833333333333
2022-04-02 22:19:43+00:00,256.62,,,205.24,,212.92,238.82,201.779,214.664,227.055,205.44299999999998,211.169,221.811,230.023,238.99888888888893,278.674,284.967,295.03499999999997,275.11199999999997,273.90111111111105,279.383,261.18363636363637,271.1638461538462,269.64416666666665,268.48,265.3218181818182,260.954,270.18615384615384,276.0122222222222,270.1018181818182,277.687,267.6972727272727,265.86,264.97,272.2790909090909,269.5411111111111,282.59777777777776,276.885,273.4172727272727,268.861,270.32,273.0872727272727,273.53833333333336,277.18666666666667,277.26416666666665,284.03,281.5627272727273,280.7263636363636,279.5345454545455,272.34076923076924,269.43333333333334,270.51363636363635,269.79999999999995,267.6392307692308,267.8292307692308,277.36583333333334,283.9015384615385,287.3525,283.7725,294.25454545454545,296.3854545454546,301.0327272727273,300.66818181818184,301.0627272727273,294.5209090909091,269.67625,265.47625,273.357,274.19545454545454,261.8933333333333,290.03818181818184,291.887,263.272,267.406,280.21500000000003,278.61,273.248,255.254,224.536,305.2725,322.4985714285714,334.1316666666667,249.48333333333335,272.41166666666663,275.29375,288.6,294.60599999999994,293.27,307.94,312.0444444444445,303.38100000000003,298.47222222222223,309.9590909090909,321.75636363636363,313.87384615384616,297.2069230769231,297.395,299.3283333333333,307.0969230769231,300.0072727272727,286.48,285.8575,272.59000000000003,279.8825,278.3883333333333,283.1972727272727,308.5127272727273,326.93909090909096,234.945,,,,327.73,285.21333333333337,278.15333333333336,270.5525,259.05,269.60714285714283,283.394,298.75,287.50666666666666,283.1075,268.59,262.6366666666667,259.06,259.725,258.8075,262.99375,268.92333333333335,279.4125,295.145,310.3885714285715,310.9125,325.59000000000003,353.3525,345.49666666666667,331.68833333333333
2022-04-17 22:25:58+00:00,256.62,,,205.24,,212.92,238.82,201.779,214.664,227.055,205.44299999999998,207.67818181818183,221.811,226.85818181818183,235.282,273.01454545454544,278.71363636363634,285.3333333333333,269.6818181818182,267.414,273.4518181818182,256.2283333333333,267.6385714285714,264.83923076923077,262.92545454545456,265.3218181818182,256.49727272727273,270.18615384615384,276.0122222222222,270.1018181818182,277.687,267.6972727272727,265.86,261.113,272.2790909090909,269.5411111111111,276.374,271.74454545454546,269.84416666666664,264.6809090909091,265.154,269.615,269.6015384615385,273.8007692307692,273.36846153846153,279.82916666666665,276.88166666666666,276.135,274.9108333333333,268.7942857142857,266.04769230769233,266.4425,266.16714285714284,264.9264285714286,265.2442857142857,274.0615384615384,281.31071428571425,284.2107692307692,280.84230769230766,290.22499999999997,292.61583333333334,296.72166666666664,295.92,296.46250000000003,288.8625,269.67625,265.47625,273.357,274.19545454545454,261.8933333333333,290.03818181818184,291.887,263.272,267.406,280.21500000000003,278.61,273.248,255.254,224.536,305.2725,322.4985714285714,334.1316666666667,242.29142857142855,267.72714285714284,271.3077777777778,283.93888888888887,294.60599999999994,293.27,307.94,312.0444444444445,303.38100000000003,298.47222222222223,309.9590909090909,315.165,308.7664285714286,292.6007142857143,291.62538461538463,293.6430769230769,302.74357142857144,294.43333333333334,282.22,281.15,268.33166666666665,279.8825,278.3883333333333,283.1972727272727,308.5127272727273,326.93909090909096,234.945,,,,327.73,285.21333333333337,278.15333333333336,270.5525,259.05,269.60714285714283,283.394,298.75,287.50666666666666,283.1075,268.59,262.6366666666667,259.06,259.725,258.8075,262.99375,268.92333333333335,279.4125,295.145,310.3885714285715,310.9125,325.59000000000003,353.3525,345.49666666666667,331.68833333333333
2022-04-26 22:19:44+00:00,256.62,,,205.24,,212.92,238.82,201.779,214.664,227.055,205.44299999999998,207.67818181818183,221.811,226.85818181818183,235.282,273.01454545454544,278.71363636363634,277.068,264.4325,261.8190909090909,268.26416666666665,252.2753846153846,264.47066666666666,260.6642857142857,262.92545454545456,265.3218181818182,256.49727272727273,270.18615384615384,276.0122222222222,270.1018181818182,277.687,267.6972727272727,265.86,261.113,272.2790909090909,269.5411111111111,271.35545454545456,267.1066666666666,266.3930769230769,260.8,261.2809090909091,266.12,266.30285714285714,270.54357142857145,269.95642857142855,276.1776923076923,272.9453846153846,271.81461538461537,270.90999999999997,265.482,263.0421428571429,262.88230769230773,262.9293333333333,262.5113333333333,262.63800000000003,270.8878571428571,278.814,281.555,278.2085714285714,286.7607692307692,288.9553846153846,293.05,291.8723076923077,291.9723076923077,284.14,269.67625,265.47625,273.357,274.19545454545454,261.8933333333333,290.03818181818184,291.887,263.272,267.406,280.21500000000003,278.61,273.248,255.254,224.536,305.2725,322.4985714285714,334.1316666666667,234.68125,263.34625,266.76899999999995,280.14099999999996,294.60599999999994,293.27,307.94,312.0444444444445,303.38100000000003,298.47222222222223,309.9590909090909,309.69153846153847,304.4926666666667,288.51,286.4535714285714,289.46642857142854,298.63266666666664,294.43333333333334,278.65416666666664,277.25714285714287,264.5507692307692,279.8825,278.3883333333333,283.1972727272727,308.5127272727273,326.93909090909096,234.945,,,,327.73,285.21333333333337,278.15333333333336,270.5525,259.05,269.60714285714283,283.394,298.75,287.50666666666666,283.1075,268.59,262.6366666666667,259.06,259.725,258.8075,262.99375,268.92333333333335,279.4125,295.145,310.3885714285715,310.9125,325.59000000000003,353.3525,345.49666666666667,331.68833333333333
2022-05-11 22:26:04+00:00,256.62,,,205.24,,212.92,238.82,202.0011111111111,214.74777777777777,227.06555555555556,202.8390909090909,205.23833333333334,221.811,224.3516666666667,232.6890909090909,266.28090909090906,271.4918181818182,266.497,257.8958333333333,253.8418181818182,261.5058333333333,246.09461538461534,259.90333333333336,254.80142857142854,255.8181818181818,260.154,256.49727272727273,265.4275,271.84999999999997,267.892,276.05888888888893,265.534,262.8411111111111,257.95454545454544,269.068,265.57124999999996,263.89727272727276,261.41583333333335,261.0730769230769,255.79833333333332,256.46181818181816,262.35923076923075,260.46214285714285,265.185,264.7528571428571,271.2084615384615,268.41615384615386,267.38,266.1361538461539,257.7373333333333,261.9253846153846,261.41583333333335,258.6786666666667,257.0833333333333,258.0126666666667,264.88571428571424,273.60333333333335,275.97214285714284,274.57,281.9269230769231,284.12538461538463,287.6553846153846,289.2825,289.0958333333333,281.47833333333335,269.67625,265.47625,273.357,275.04,262.305,291.313,293.0433333333333,264.38222222222225,269.1477777777778,280.8566666666667,279.2188888888889,273.54333333333335,256.39000000000004,224.536,302.77,323.3,334.1316666666667,232.6442857142857,259.775,263.658,276.78200000000004,294.60599999999994,293.27,305.25625,309.1,300.3988888888889,298.47222222222223,307.86,303.77000000000004,301.03999999999996,284.9493333333333,281.0735714285714,284.21999999999997,296.0353333333333,288.53833333333336,276.22249999999997,274.58866666666665,261.76153846153846,275.1166666666667,277.2509090909091,281.322,307.98400000000004,326.604,228.26,,,,327.73,285.21333333333337,278.15333333333336,270.5525,253.45666666666662,262.18666666666667,273.4375,292.28499999999997,287.50666666666666,283.1075,269.62199999999996,261.40600000000006,258.19666666666666,258.3857142857143,258.32142857142856,263.56142857142856,269.52125,281.7014285714286,299.2471428571428,314.71500000000003,313.8766666666667,324.71333333333337,351.7866666666667,345.39,330.824
2022-05-20 22:19:56+00:00,256.62,,,205.24,,212.92,238.82,202.0011111111111,214.74777777777777,227.06555555555556,200.77583333333334,203.4576923076923,221.811,222.18076923076922,230.16,262.5591666666666,267.245,262.0336363636364,254.35846153846154,250.115,258.7576923076923,244.65571428571428,258.53875,253.07666666666665,253.49166666666667,260.154,253.61833333333334,265.4275,271.84999999999997,267.892,276.05888888888893,265.534,262.8411111111111,257.95454545454544,269.068,265.57124999999996,263.89727272727276,261.41583333333335,261.0730769230769,255.79833333333332,256.46181818181816,262.35923076923075,260.46214285714285,265.185,264.7528571428571,267.72999999999996,266.4064285714286,264.7914285714286,263.24428571428575,253.979375,261.9253846153846,261.41583333333335,256.430625,255.3075,256.52375,263.168,272.29562500000003,274.332,273.342,279.92214285714283,282.5314285714286,285.4507142857143,287.62076923076927,286.3630769230769,279.20076923076925,266.25333333333333,261.7677777777778,273.357,275.04,262.305,291.313,293.0433333333333,264.38222222222225,269.1477777777778,280.8566666666667,279.2188888888889,273.54333333333335,256.39000000000004,224.536,302.77,323.3,334.1316666666667,226.81625,258.09999999999997,262.49,274.80545454545455,289.065,293.27,305.25625,309.1,300.3988888888889,298.47222222222223,307.86,299.8257142857143,298.403125,283.053125,277.704,281.31066666666663,293.688125,285.53076923076924,275.0023076923077,272.5525,260.10857142857145,271.85846153846154,277.2509090909091,281.322,307.98400000000004,326.604,228.26,,,,327.73,285.21333333333337,278.15333333333336,270.5525,253.45666666666662,262.18666666666667,273.4375,292.28499999999997,287.50666666666666,283.1075,269.62199999999996,261.40600000000006,258.19666666666666,258.3857142857143,258.32142857142856,263.56142857142856,269.52125,281.7014285714286,299.2471428571428,314.71500000000003,313.8766666666667,324.71333333333337,351.7866666666667,345.39,330.824
2022-05-28 22:19:30+00:00,256.62,,,205.24,,212.92,238.82,202.0011111111111,214.74777777777777,227.06555555555556,200.77583333333334,203.4576923076923,221.811,219.53785714285715,227.96461538461537,259.15999999999997,255.7275,251.79,245.19230769230768,247.43,250.57615384615386,242.744,252.42499999999998,251.12124999999997,250.38230769230768,260.154,253.61833333333334,258.79636363636365,271.84999999999997,267.892,276.05888888888893,265.534,262.8411111111111,257.95454545454544,269.068,265.57124999999996,260.605,258.27923076923076,258.7592857142857,253.59769230769228,254.04,260.58714285714285,258.136,263.4386666666667,262.6446666666667,265.66666666666663,264.50333333333333,262.56333333333333,261.35200000000003,252.41000000000003,259.83,258.47923076923075,254.73941176470586,253.99764705882353,255.36411764705886,261.4325,271.0464705882353,272.746875,272.02125,278.1813333333333,281.01933333333335,283.566,285.13714285714286,283.63357142857143,276.50928571428574,261.44,256.973,273.357,275.04,262.305,291.313,293.0433333333333,264.38222222222225,269.1477777777778,280.8566666666667,279.2188888888889,273.54333333333335,256.39000000000004,224.536,298.385,322.63,334.446,221.83333333333334,256.405,261.4225,272.49916666666667,285.01,293.27,305.25625,309.1,294.02625,298.47222222222223,307.86,296.486,294.16812500000003,279.444375,272.11,276.638,289.978125,282.6035714285714,273.2542857142857,267.380625,257.886,268.87857142857143,277.2509090909091,281.322,307.98400000000004,326.604,228.26,,,,327.73,285.21333333333337,260.69500000000005,257.48,242.93799999999996,249.01800000000003,273.4375,292.28499999999997,287.50666666666666,283.1075,266.40999999999997,257.7275,255.18,255.21000000000004,255.09500000000003,262.31166666666667,267.5028571428571,281.45833333333337,299.58,317.18800000000005,311.74000000000007,319.4200000000001,350.65000000000003,343.53000000000003,328.74750000000006
2022-06-12 22:26:19+00:00,256.62,201.56,,229.56,,212.92,238.82,201.654,213.554,227.06555555555556,200.77583333333334,203.4576923076923,227.20727272727274,223.11,227.96461538461537,259.15999999999997,256.62307692307695,251.79,245.19230769230768,247.43,250.57615384615386,242.744,253.37529411764706,251.99705882352941,251.07142857142858,260.09727272727275,253.86461538461538,258.68083333333334,271.9866666666667,266.93545454545455,273.883,265.3172727272727,262.588,257.885,269.0190909090909,266.1344444444444,260.605,258.27923076923076,258.7592857142857,253.59769230769228,254.04,261.5973333333333,258.136,264.236875,262.6446666666667,265.66666666666663,264.50333333333333,263.441875,261.35200000000003,252.41000000000003,260.49266666666665,259.19642857142856,255.34833333333336,254.745,255.36411764705886,261.4325,271.9127777777778,273.67176470588237,272.8164705882353,278.1813333333333,281.01933333333335,283.566,285.13714285714286,283.63357142857143,276.50928571428574,261.44,256.973,274.62,275.49,264.49333333333334,292.3472727272727,294.34499999999997,264.38222222222225,273.685,285.296,279.2188888888889,275.826,257.74800000000005,224.536,298.385,322.63,334.446,221.83333333333334,259.44363636363636,261.4225,272.49916666666667,285.01,293.27,305.56444444444446,308.40777777777777,295.06444444444446,299.402,308.48818181818183,296.486,294.16812500000003,279.444375,272.11,276.638,289.978125,282.6035714285714,273.2542857142857,267.380625,257.886,269.99466666666666,277.46750000000003,282.50545454545454,307.7490909090909,326.604,228.26,,,,327.73,285.21333333333337,260.69500000000005,257.48,239.5633333333333,247.35333333333335,265.27,282.986,287.50666666666666,283.1075,266.40999999999997,257.7275,255.18,255.21000000000004,254.2428571428572,262.31166666666667,267.5028571428571,281.45833333333337,299.58,317.18800000000005,311.74000000000007,319.4200000000001,350.65000000000003,343.53000000000003,328.74750000000006
2022-06-21 22:20:12+00:00,256.62,201.56,,229.56,,212.92,238.82,201.654,213.554,227.06555555555556,200.77583333333334,203.4576923076923,227.20727272727274,223.11,227.96461538461537,259.15999999999997,256.62307692307695,251.79,245.19230769230768,247.43,250.57615384615386,242.744,253.37529411764706,251.99705882352941,251.07142857142858,260.09727272727275,253.86461538461538,258.68083333333334,271.9866666666667,266.93545454545455,273.883,265.3172727272727,262.588,257.885,269.0190909090909,266.1344444444444,260.605,258.27923076923076,258.7592857142857,251.03642857142856,251.23769230769233,259.065,254.505625,262.0676470588236,259.55375,263.50062499999996,261.00375,263.441875,261.35200000000003,252.41000000000003,260.49266666666665,259.19642857142856,255.34833333333336,253.21684210526314,253.57111111111115,259.71352941176474,270.26947368421054,272.165,270.4588888888889,275.77875,278.5575,281.190625,282.04,283.63357142857143,276.50928571428574,261.44,256.973,274.62,275.49,264.49333333333334,292.3472727272727,294.34499999999997,264.38222222222225,273.685,285.296,279.2188888888889,275.826,257.74800000000005,224.536,298.385,322.63,334.446,221.83333333333334,259.44363636363636,261.4225,272.49916666666667,285.01,293.27,305.56444444444446,308.40777777777777,295.06444444444446,299.402,308.48818181818183,296.486,294.16812500000003,279.444375,272.11,276.638,289.978125,282.6035714285714,271.7966666666667,265.41058823529414,255.67312500000003,269.99466666666666,277.46750000000003,282.50545454545454,307.7490909090909,326.604,228.26,,,,327.73,285.21333333333337,260.69500000000005,257.48,239.5633333333333,247.35333333333335,265.27,282.986,287.50666666666666,283.1075,266.40999999999997,257.7275,255.18,255.21000000000004,254.2428571428572,262.31166666666667,267.5028571428571,281.45833333333337,299.58,317.18800000000005,311.74000000000007,319.4200000000001,350.65000000000003,343.53000000000003,328.74750000000006
2022-07-15 22:19:48+00:00,256.62,201.56,,229.56,,212.92,238.82,201.68,213.01624999999999,226.40714285714287,199.173,201.42,227.00111111111113,220.8476923076923,224.48636363636362,259.5127272727273,256.62307692307695,247.95666666666668,243.00571428571428,244.88285714285715,247.9364285714286,237.30928571428572,251.71133333333333,250.226,248.71083333333334,259.99111111111114,252.2472727272727,258.024,271.9866666666667,268.5211111111111,278.31125,266.69444444444446,263.9925,257.99899999999997,269.0190909090909,267.3171428571428,257.09615384615387,252.82166666666663,255.1076923076923,246.46692307692308,246.69583333333333,255.0366666666667,252.20071428571427,258.498125,254.76200000000003,258.96866666666665,256.85133333333334,261.99571428571426,259.83923076923077,250.24733333333333,259.26307692307694,258.02500000000003,253.87,250.2783333333333,249.91882352941175,256.116875,267.30888888888893,269.29294117647055,267.09529411764703,271.586,273.95,276.348,276.8014285714286,277.5530769230769,275.12083333333334,259.90000000000003,254.80625,276.21555555555557,277.6588888888889,266.1328571428572,293.9977777777778,294.69,263.96714285714285,275.65,287.48875,279.0657142857143,275.84000000000003,257.0575,220.91625000000002,298.385,322.63,334.446,213.35999999999999,256.1622222222222,257.289,269.005,281.11199999999997,293.06999999999994,306.6085714285714,308.31857142857143,295.20285714285717,300.53000000000003,312.69777777777773,291.7753846153846,292.8607142857143,278.90214285714285,270.8776923076923,275.74692307692305,290.0028571428571,278.53692307692313,268.99142857142857,262.55062499999997,252.09066666666664,270.0015384615385,278.023,283.3611111111111,307.9222222222222,326.475,228.26,,,,327.73,285.21333333333337,260.69500000000005,257.48,239.5633333333333,247.35333333333335,265.27,282.986,287.50666666666666,283.1075,266.40999999999997,257.7275,255.18,255.21000000000004,254.2428571428572,262.31166666666667,267.5028571428571,281.45833333333337,299.58,317.18800000000005,311.74000000000007,319.4200000000001,350.65000000000003,343.53000000000003,328.74750000000006
2022-08-08 22:20:28+00:00,256.62,201.56,,229.56,,212.92,238.82,201.81166666666664,213.50666666666666,224.91200000000003,196.82999999999998,198.56111111111107,227.15285714285716,218.31454545454545,221.9509090909091,253.969,244.34727272727275,238.47916666666666,237.44571428571427,237.5292857142857,239.86642857142857,233.12615384615384,249.0307142857143,244.5207142857143,245.3263636363636,260.7471428571429,249.08545454545455,252.11555555555555,254.6542857142857,254.22857142857146,272.4357142857143,264.2728571428571,260.43375,258.2288888888889,265.7311111111111,268.315,250.15166666666664,246.07727272727277,252.45666666666668,242.12083333333337,242.0818181818182,251.39928571428572,247.20076923076925,253.86599999999999,249.48285714285717,254.17714285714285,251.185,256.7392307692308,252.01916666666668,245.89615384615385,256.9745454545454,255.298,251.8314285714286,246.10470588235293,245.64812500000002,252.38733333333332,263.84999999999997,265.598125,263.856875,267.38214285714287,269.86571428571426,270.9371428571429,272.09153846153845,270.15000000000003,270.9318181818182,254.97571428571428,249.26,278.68428571428575,281.2471428571429,270.46999999999997,297.52142857142854,297.4216666666666,264.15199999999993,280.37333333333333,292.22166666666664,279.99000000000007,277.5916666666667,257.7300000000001,215.58500000000004,290.64399999999995,314.16,324.27000000000004,207.32333333333335,254.29749999999999,254.78444444444443,263.78999999999996,277.27500000000003,292.3766666666666,307.7466666666666,308.91,296.51800000000003,302.77333333333337,314.86857142857144,283.4841666666667,282.8958333333333,274.4146153846154,263.96333333333337,271.065,280.615,272.2061538461539,267.495,257.6046666666667,246.0964285714286,262.06100000000004,280.41375,284.96714285714285,309.76571428571424,328.2366666666667,228.26,,,,327.73,273.85,260.69500000000005,257.48,239.5633333333333,247.35333333333335,265.27,275.9925,287.50666666666666,284.31666666666666,265.3333333333333,253.17000000000004,252.09000000000003,253.58800000000002,251.76833333333335,260.658,265.3733333333333,279.7780000000001,298.448,320.14250000000004,306.74,315.87,362.23,346.3333333333333,327.16333333333336
2022-09-08 22:26:23+00:00,,190.305,183.02,227.32666666666668,210.53,209.1,221.075,203.445,214.79749999999999,231.5025,198.92499999999998,197.26833333333332,235.584,219.84900000000002,222.64600000000002,249.8122222222222,239.33555555555554,229.28400000000002,229.64545454545453,228.85,231.88636363636363,230.25818181818184,244.73545454545456,240.3063636363636,239.28199999999998,257.20000000000005,243.78,251.82000000000002,255.9,254.31500000000003,263.592,265.105,260.4242857142857,256.49125000000004,270.93666666666667,269.605,245.86600000000004,237.57777777777775,246.9433333333333,241.13299999999998,240.16499999999996,247.6881818181818,243.50500000000002,251.6575,246.19909090909087,250.5476923076923,248.01076923076923,254.36333333333334,249.3018181818182,241.581,255.01625,249.94750000000002,249.6390909090909,242.8757142857143,241.7684615384615,248.2325,261.1835714285714,262.97461538461533,260.3953846153846,261.9575,265.0441666666666,265.2091666666667,266.0318181818182,264.606,265.73333333333335,253.0666666666667,247.45166666666668,282.51800000000003,275.508,271.64,292.46400000000006,299.084,266.08,292.43199999999996,299.7175,280.01750000000004,278.526,257.034,190.71499999999997,281.252,300.875,315.82500000000005,207.32333333333335,259.51444444444445,259.4625,264.45124999999996,277.5325,293.29,308.558,303.61,300.39,301.064,315.328,274.725,275.15700000000004,268.72727272727275,261.2572727272727,268.3745454545455,279.4890909090909,264.7172727272727,266.42615384615385,254.5069230769231,240.34,257.86875,281.185,286.782,310.45,324.08500000000004,,,,,329.12,282.72,268.33,262.875,239.83800000000002,247.836,264.05999999999995,272.14,289.345,289.32000000000005,268.67999999999995,257.27500000000003,258.2066666666667,260.66666666666674,254.17750000000004,261.51666666666665,265.8375,284.26250000000005,304.5875,330.5400000000001,,,362.23,346.96500000000003,332.72
2022-09-09 22:20:35+00:00,,190.305,183.02,227.32666666666668,210.53,209.1,221.075,203.445,214.79749999999999,231.5025,198.92499999999998,197.26833333333332,243.84166666666667,219.84900000000002,227.71000000000004,252.53699999999998,243.425,234.3081818181818,234.69666666666663,228.85,231.88636363636363,230.25818181818184,248.9283333333333,245.27083333333334,244.07545454545453,261.91,247.91777777777781,255.1557142857143,257.4585714285714,255.06571428571428,262.65833333333336,263.69428571428574,259.78375,257.5244444444445,269.81142857142856,268.18600000000004,247.72545454545454,240.865,249.746,244.16363636363639,243.54636363636362,250.62166666666667,247.0981818181818,253.96384615384613,249.37249999999997,253.46857142857144,250.92285714285714,256.94153846153847,252.59083333333334,244.93545454545455,257.3211111111111,252.85888888888888,251.9283333333333,244.97466666666665,244.34642857142856,251.26307692307694,263.43933333333337,265.9428571428571,264.68357142857144,265.7353846153846,268.65153846153845,268.9746153846154,269.6525,268.34090909090907,268.856,259.34285714285716,247.45166666666668,286.95666666666665,281.59833333333336,271.64,292.46400000000006,299.084,266.08,292.43199999999996,308.454,280.01750000000004,278.526,257.034,190.71499999999997,270.01666666666665,269.11999999999995,314.11666666666673,207.32333333333335,265.94899999999996,266.4211111111111,271.48777777777775,289.808,293.29,313.92,308.27166666666665,304.3833333333334,304.245,315.805,278.98727272727274,278.02818181818185,271.3733333333334,264.54583333333335,271.4175,281.1766666666667,268.0358333333333,269.77642857142854,258.18285714285713,244.96076923076922,261.88,282.48285714285714,289.535,311.3742857142857,324.08500000000004,,,,,329.12,281.52,265.58,261.7833333333333,242.65666666666667,250.535,266.1,272.51,281.75000000000006,279.00666666666666,263.2533333333333,256.5466666666667,258.1675,260.63750000000005,255.92200000000003,261.43,268.894,285.82,304.754,324.7825,320.66,,362.23,346.96500000000003,332.72
