dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2023-09-03 22:26:09.141000,L8,184.29,178.06,396.76,401.82,439.77,414.26,197.61,214.86,210.86,210.96,203.93,209.04,222.34,231.67,242.07,252.00,252.60,255.67,250.44,249.37,251.51,252.23,261.86,265.05,257.99,258.27,288.32,274.50,254.39,245.73,247.85,248.59,244.90,246.17,252.89,249.90,266.89,259.64,264.58,261.22,260.01,269.49,268.87,263.72,265.64,266.29,270.92,270.93,265.91,269.48,264.06,260.91,265.30,260.93,263.72,272.37,279.67,280.49,282.23,283.98,287.11,291.61,292.65,293.96,286.04,272.71,267.49,264.92,264.89,257.36,282.33,291.90,267.75,294.85,273.12,223.74,194.88,172.68,,,,,,,,,,,,,,288.40,283.10,279.23,274.02,,,,292.27,286.94,304.03,304.27,319.43,324.42,,,,,,226.79,245.79,248.44,271.33,280.37,287.66,293.20,292.86,298.83,302.06,335.33,329.28,306.51,320.48,316.26,314.84,275.67,287.98,306.98,292.36,281.94,277.46,270.76,301.47,277.99,313.36,311.73,328.99
2023-09-12 22:20:01.977000,L8,,,,,,,,,,,181.84,189.98,196.77,211.56,209.52,243.16,234.39,232.01,223.93,239.46,234.84,239.94,240.71,226.04,,,,,,,,,,,,,,,,,,,,,219.54,229.28,227.85,215.26,228.90,232.85,249.40,243.43,259.08,248.65,265.99,228.65,236.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.34,238.38,232.55,250.32,249.83,231.47,246.98,242.38,,203.85,226.68,236.87,289.82,237.55,,,,,,,,,,,,
2023-10-06 22:20:06.973000,L9,191.79,182.23,214.75,216.61,211.28,210.75,204.84,228.21,214.65,212.65,205.92,211.87,222.28,234.51,242.24,254.57,255.57,252.46,249.56,251.55,251.51,251.43,263.44,264.76,256.75,255.29,286.31,287.31,253.63,246.67,247.43,294.20,305.72,298.75,289.84,266.18,279.06,280.02,275.50,271.13,280.61,285.52,288.68,288.80,291.53,273.03,291.19,301.65,319.29,266.98,260.94,262.48,260.12,261.83,268.68,304.00,286.87,286.28,285.19,290.19,297.20,298.12,296.29,290.45,291.74,272.39,272.39,268.67,269.90,275.89,301.18,299.36,252.69,271.68,204.84,207.84,191.04,165.42,,,,,,,,,,,,,307.57,301.63,306.68,302.97,276.98,285.64,296.09,293.97,273.81,246.98,,,321.37,326.77,332.19,343.03,347.89,328.37,354.85,234.35,231.01,251.39,271.54,277.79,287.14,291.18,290.55,293.78,319.09,326.70,327.10,350.32,344.87,339.52,317.53,322.65,315.06,313.26,318.93,322.07,310.66,283.63,291.52,288.18,300.46,322.66,323.15
2023-10-21 22:26:20.084000,L8,189.78,182.29,208.33,213.34,206.86,206.22,207.84,220.01,217.47,209.39,204.87,210.88,229.14,238.55,249.24,258.06,255.56,258.32,251.29,249.65,251.79,251.91,263.05,262.71,258.45,255.44,253.05,250.19,251.21,245.80,243.05,246.42,335.00,339.31,345.55,249.05,258.45,263.04,263.07,267.09,265.13,269.47,269.75,267.44,266.08,264.92,268.29,267.06,266.47,274.07,261.30,265.72,259.42,262.51,263.07,265.57,279.43,285.07,285.35,287.88,291.88,295.21,295.43,292.64,282.88,272.73,281.31,430.30,441.03,424.01,432.50,437.07,273.67,253.16,203.33,203.26,188.61,161.09,253.09,258.70,235.87,219.15,182.99,,,,,,,,,,,,,,,,,,,,,,,,,,,236.26,240.43,255.24,269.68,278.41,287.43,294.00,293.09,295.79,296.15,291.22,288.85,292.52,303.95,296.77,282.27,277.91,279.94,292.50,282.26,282.14,277.70,268.79,266.75,271.56,318.45,336.66,333.61
2023-10-29 22:26:21.224000,L9,,,,206.83,201.74,201.66,200.62,211.46,208.82,203.61,199.93,205.16,217.86,227.67,236.85,263.94,249.79,250.74,245.71,250.17,247.71,251.36,260.55,254.62,252.55,251.07,247.76,248.53,256.91,245.70,241.53,242.55,246.45,246.42,249.39,246.68,258.86,255.71,256.98,252.84,258.88,262.44,258.61,261.85,261.08,267.06,261.02,262.00,259.96,258.78,261.89,252.17,258.02,262.17,263.64,261.70,280.54,280.36,283.99,284.04,290.02,292.92,289.91,284.93,280.44,265.09,261.72,260.05,266.10,250.55,284.82,289.23,235.05,241.61,205.28,200.16,185.57,155.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.52,251.59,268.79,276.58,285.35,292.43,290.69,293.03,298.01,292.56,281.02,279.40,296.62,292.07,271.25,269.90,276.41,284.59,282.18,276.49,275.56,263.32,263.93,266.81,269.20,299.56,314.93
2023-10-30 22:20:12.688000,L8,188.26,179.05,204.25,210.60,206.87,204.30,201.51,212.18,212.41,206.83,200.71,207.09,218.21,231.00,236.95,257.56,255.25,266.68,266.79,250.91,247.54,250.17,265.04,271.94,256.63,261.02,255.38,256.34,245.33,242.74,245.59,252.11,248.89,246.79,254.83,263.74,259.64,263.09,269.11,263.41,268.31,266.87,263.71,266.83,266.37,270.04,269.07,266.31,267.28,265.18,283.23,282.89,266.50,273.99,276.93,276.74,300.22,289.65,291.96,285.17,289.09,290.68,289.21,287.29,280.23,268.12,265.13,264.29,268.17,257.61,281.05,291.52,236.58,237.85,208.11,201.64,189.46,159.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.65,251.21,269.81,278.08,285.36,291.60,291.37,293.36,295.27,286.09,318.50,325.50,314.28,299.04,292.74,273.13,276.04,282.53,280.92,289.50,284.63,267.71,266.99,276.81,281.32,299.43,319.31
2023-11-06 22:26:20.628000,L8,,174.93,184.88,206.53,199.70,195.63,201.44,211.25,211.54,200.18,201.19,207.45,220.23,236.28,254.23,256.74,257.75,256.42,250.55,247.68,253.55,256.62,263.40,263.72,256.98,255.86,251.37,249.65,249.99,245.91,245.79,245.66,248.89,243.49,249.65,250.10,254.80,259.12,256.93,258.98,259.79,264.87,262.03,261.61,264.35,261.78,267.58,270.64,266.36,265.94,260.38,261.53,256.63,260.37,260.49,265.19,279.73,288.95,285.89,290.52,294.86,295.26,295.71,292.21,282.39,271.74,269.80,269.52,267.14,261.72,301.66,290.48,237.68,253.94,205.31,201.45,186.10,156.77,251.90,256.49,235.66,217.86,183.66,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26,235.56,257.36,273.54,281.25,287.97,295.85,295.50,298.92,303.08,295.58,291.16,283.53,301.53,293.47,281.17,275.90,278.90,287.90,281.72,274.56,273.27,267.34,265.98,268.57,272.35,332.07,322.57
2023-11-15 22:20:11.604000,L8,193.47,192.57,218.49,268.00,209.64,207.91,207.74,221.71,227.69,220.35,212.03,218.35,245.28,238.95,247.29,259.87,302.68,272.82,263.65,277.82,279.30,280.40,309.44,314.81,312.89,294.76,291.44,289.07,275.59,285.91,283.66,287.70,294.34,300.33,294.82,310.67,273.07,273.79,276.32,267.09,266.50,270.96,274.30,284.67,290.43,298.89,296.42,284.87,283.92,282.58,290.10,280.57,292.98,296.31,298.73,305.24,319.90,325.80,330.16,327.42,326.09,362.49,348.03,339.76,319.04,310.61,307.45,276.95,372.21,388.94,389.20,362.29,349.75,337.20,336.64,204.14,191.93,163.91,259.25,272.84,210.44,221.02,189.79,271.01,236.08,186.30,233.83,254.07,272.18,281.20,,,,254.57,252.34,247.62,260.26,211.56,220.72,275.48,284.55,281.77,285.60,292.83,306.16,317.71,333.58,334.71,334.03,,235.62,264.81,279.54,315.74,319.07,332.68,338.66,335.58,340.63,331.46,311.32,305.80,316.47,311.40,311.90,307.63,306.93,300.49,305.61,299.97,299.55,292.56,287.32,288.38,293.39,302.01,310.72
2023-11-23 22:20:17.141000,L9,,177.05,185.29,209.62,201.13,198.78,198.91,211.47,211.83,207.71,203.01,268.53,248.61,279.61,300.61,250.03,249.71,258.72,251.57,252.82,253.49,254.38,284.52,292.58,298.67,296.47,248.67,255.16,269.74,249.18,280.40,285.34,277.71,253.56,269.05,266.39,276.71,280.23,278.43,276.57,272.64,276.13,274.86,287.75,279.47,265.76,260.92,270.88,267.34,266.06,268.63,270.36,290.15,295.81,282.78,266.24,280.92,277.18,282.76,285.84,307.78,338.75,354.09,347.84,341.94,326.54,324.12,268.28,273.41,272.51,309.49,294.51,242.24,263.71,296.07,283.31,264.56,253.19,257.86,260.86,235.65,219.43,185.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.68,258.22,270.89,277.88,286.68,294.14,289.83,297.87,299.22,344.65,333.33,334.21,315.14,307.80,303.90,310.69,297.19,300.33,307.19,303.99,296.12,287.74,294.57,300.93,308.46,318.69,326.01
2023-11-30 22:26:28.621000,L9,270.46,269.26,294.63,286.48,288.34,298.03,302.95,314.89,313.92,296.19,296.45,287.02,292.46,295.31,287.82,311.17,309.70,297.69,290.26,273.95,281.43,284.47,292.36,296.45,283.74,288.89,279.97,287.81,278.43,287.34,279.54,278.48,292.32,271.01,305.15,287.00,277.35,291.73,291.48,298.89,286.85,284.33,283.65,306.96,299.31,290.44,276.97,284.46,284.66,271.94,281.57,310.75,305.75,305.65,296.88,305.85,332.31,330.05,336.83,338.33,335.43,342.37,368.64,379.32,329.35,319.23,343.39,369.42,384.46,371.40,379.09,349.81,347.59,340.47,326.12,328.24,217.84,168.10,210.96,204.53,186.95,167.32,310.55,277.27,252.20,248.41,252.16,258.45,267.08,289.20,298.80,290.78,273.93,259.80,262.74,266.47,263.89,269.71,282.26,288.98,290.92,291.20,298.59,301.32,312.50,325.84,344.08,343.08,344.08,335.38,352.44,376.02,322.89,328.86,329.68,344.77,348.23,345.03,344.47,341.53,345.11,340.44,342.70,327.66,315.46,323.61,320.57,328.73,327.07,330.67,321.62,308.82,305.31,313.64,307.78,319.73,330.16
2023-12-09 22:20:14.489000,L9,398.65,378.46,383.26,397.25,418.14,420.62,441.92,435.07,436.46,434.58,425.23,415.88,421.08,406.75,409.24,401.71,401.71,384.25,382.73,376.70,389.14,375.11,383.73,368.86,408.85,405.40,383.69,359.52,369.85,357.53,378.30,361.62,363.41,349.65,348.88,335.35,340.48,356.73,358.37,349.59,350.58,356.08,386.90,377.34,358.13,369.88,366.85,374.04,382.45,315.09,273.55,290.85,348.71,416.23,427.33,422.48,436.49,441.17,433.74,439.48,471.74,330.52,473.37,429.08,324.97,330.82,383.52,431.79,455.14,403.40,397.48,390.13,357.43,339.24,336.95,333.82,329.52,334.22,357.83,360.78,307.20,303.26,304.94,278.50,245.59,250.66,251.70,261.99,272.19,284.06,296.58,290.06,275.49,266.34,268.46,268.03,275.48,268.84,282.00,284.69,286.97,294.69,300.25,311.20,324.66,194.21,353.36,446.20,480.28,,259.19,311.54,304.70,294.19,297.67,348.89,341.38,344.17,359.50,370.75,354.58,347.08,350.21,338.71,348.50,341.25,342.02,338.28,338.38,351.69,352.54,352.86,340.60,366.43,301.59,420.65,354.17
2023-12-17 22:20:12.171000,L8,190.23,184.95,213.03,214.51,209.24,205.87,201.50,225.16,220.82,212.33,204.17,208.84,223.37,231.45,244.24,253.08,249.68,250.10,247.43,250.33,248.44,254.69,263.46,262.04,257.74,253.79,253.23,252.73,254.04,245.31,247.28,246.54,244.40,247.15,252.60,249.66,255.30,260.76,260.36,261.02,258.50,263.62,259.60,262.85,263.20,271.47,266.78,264.32,265.13,261.43,259.76,263.81,260.09,258.37,260.10,263.86,281.47,276.98,280.86,284.61,302.89,295.85,301.23,290.57,286.93,269.25,264.46,266.13,265.09,267.65,289.92,299.60,241.44,258.36,209.47,202.64,188.00,159.85,253.59,260.93,239.31,222.00,188.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.72,258.87,273.38,280.58,288.53,293.15,292.69,295.22,300.13,293.96,291.25,294.14,303.62,299.12,281.39,276.24,278.68,288.28,280.43,274.32,275.70,270.36,267.88,272.40,270.58,293.06,322.49
2024-01-26 22:20:14.221000,L9,434.26,433.27,388.27,356.03,340.10,319.91,444.02,437.16,426.59,425.99,415.11,397.27,314.17,323.94,319.27,317.84,316.32,393.12,388.88,412.50,397.89,384.40,388.38,396.54,387.02,374.60,393.85,372.19,368.27,370.00,359.37,358.14,353.37,362.35,344.46,498.07,534.92,454.47,475.66,509.37,466.81,449.86,468.35,455.48,538.24,361.57,376.63,388.93,409.70,401.33,348.50,327.99,323.27,331.65,301.91,322.19,383.32,419.22,422.07,428.85,452.94,447.05,386.04,360.98,373.84,370.50,455.75,364.33,388.24,400.44,387.24,418.32,456.24,453.41,435.09,327.28,331.63,321.64,360.10,367.54,368.19,364.29,409.13,350.92,319.72,268.38,249.55,258.40,258.72,284.06,287.34,286.83,274.48,267.31,266.93,268.72,278.03,404.16,461.15,399.88,394.92,416.68,296.65,307.07,332.23,504.32,474.83,440.41,499.03,487.53,496.81,447.10,429.94,405.19,384.08,344.65,345.03,338.96,337.11,350.12,342.34,348.50,373.03,356.18,546.46,472.06,474.72,463.39,467.51,400.49,395.32,380.29,383.10,397.43,383.09,395.90,455.57
2024-02-02 22:26:28.722000,L9,183.34,181.37,214.68,214.45,209.57,204.11,198.11,210.08,208.27,206.14,196.77,205.01,217.38,230.78,236.19,252.50,246.70,257.63,253.95,250.15,247.13,249.75,256.33,250.95,253.05,243.51,184.18,236.31,230.43,240.40,198.36,177.13,178.87,,,,270.87,283.56,283.03,296.30,261.62,275.76,261.72,250.02,260.77,258.84,286.93,293.61,266.28,259.93,262.51,292.36,321.24,299.22,313.78,286.41,284.07,306.78,282.10,300.11,298.49,305.46,302.19,293.30,286.57,276.59,266.84,261.59,263.73,264.23,283.85,306.05,244.74,274.67,287.01,267.65,258.57,247.72,251.05,255.78,235.40,220.56,184.14,,,,,,,,296.48,277.56,272.25,266.30,262.34,,,,,,,,,,,,,,,,,238.14,244.22,266.95,273.80,287.18,290.60,298.32,303.69,308.39,320.13,332.87,336.68,328.87,324.59,317.21,319.39,315.31,317.22,278.65,283.64,267.69,272.33,302.00,278.62,318.67,335.28
2024-02-10 22:26:16.362000,L8,250.33,270.60,271.77,267.23,272.16,278.41,282.55,272.08,277.60,276.78,278.84,271.95,265.80,270.79,284.84,287.41,277.17,279.98,272.79,284.06,276.88,276.94,271.52,273.78,276.51,279.58,281.39,278.77,274.19,270.97,271.84,261.03,265.80,264.81,266.19,268.15,275.51,268.62,268.35,276.65,276.86,268.87,282.44,287.85,295.31,282.37,277.48,273.84,529.14,520.35,496.57,521.48,270.12,269.49,276.08,283.07,298.37,322.39,325.98,324.17,333.49,341.16,348.01,354.46,344.39,331.15,329.20,306.22,330.92,344.52,347.92,354.19,345.34,331.90,329.22,202.42,188.39,311.62,301.76,315.24,301.25,305.48,284.22,270.31,237.61,227.72,227.54,238.92,247.05,262.45,258.57,222.64,251.03,203.95,242.78,246.51,251.39,259.25,256.74,221.07,266.15,264.72,292.14,304.32,269.67,343.50,377.01,,390.89,394.05,398.71,354.95,375.35,358.13,329.66,336.10,314.55,317.46,317.11,318.81,317.76,322.90,324.39,324.62,311.83,299.53,312.93,304.51,302.75,290.02,279.89,274.14,277.61,285.38,291.47,309.60,326.98
2024-02-19 22:20:03.384000,L8,421.02,400.63,410.08,408.86,317.47,436.18,431.94,421.81,379.86,410.46,436.90,433.07,406.85,336.17,317.61,374.85,387.52,388.71,384.96,389.18,393.14,384.75,401.72,403.57,387.94,372.85,392.14,395.98,375.64,348.19,341.45,353.21,364.27,362.62,349.01,365.52,370.56,368.62,369.44,382.65,382.65,385.51,363.72,370.95,404.67,413.94,389.18,372.09,365.99,400.89,416.33,407.91,413.05,410.28,406.78,400.20,434.02,443.01,443.33,469.08,460.08,450.35,465.43,496.62,491.82,495.01,503.95,510.22,515.16,548.92,523.44,500.91,468.99,480.02,538.41,521.86,530.42,501.62,489.53,437.40,445.71,441.93,447.02,401.54,363.39,479.42,455.06,339.76,308.79,293.95,285.46,282.73,275.64,272.03,272.52,282.08,284.34,286.37,286.96,298.52,397.23,415.78,456.40,491.85,431.77,460.40,236.94,245.69,297.76,307.38,160.87,,526.63,460.57,493.65,460.00,490.77,425.21,359.08,428.25,,497.39,389.61,419.77,390.84,540.88,,,539.14,462.59,391.06,398.52,467.01,443.98,526.26,,
2024-02-27 22:20:07.716000,L9,190.23,191.49,216.33,215.18,207.90,202.95,201.09,230.90,225.45,238.72,211.10,224.60,233.62,247.39,250.99,304.25,308.32,296.66,251.16,251.91,252.59,255.71,287.30,302.29,280.98,279.92,268.35,276.52,300.19,287.09,290.53,248.12,246.33,254.37,272.43,277.63,294.38,287.53,275.83,267.25,266.14,246.91,257.17,272.25,269.87,299.19,265.53,265.47,271.13,265.10,267.63,271.18,289.17,265.23,269.38,267.58,283.07,295.37,281.78,291.66,296.37,307.00,303.52,307.88,294.88,275.61,271.43,272.42,270.31,273.58,345.47,351.81,341.35,342.63,334.27,325.46,320.14,163.19,,,,,,,,250.22,247.25,255.49,264.40,276.65,279.05,271.36,,,,,,,268.93,274.78,287.42,,298.07,312.06,334.73,342.08,,,,,,254.98,271.93,278.73,367.62,337.05,342.71,337.61,333.60,327.10,328.58,326.46,338.28,321.55,297.09,312.12,313.09,320.01,323.12,323.95,312.79,297.76,284.36,283.06,272.89,322.18,326.26
2024-03-21 22:26:18.428000,L9,,,,,,,,,,,169.23,179.22,190.10,203.83,210.27,218.75,214.70,213.14,215.14,209.67,212.84,208.33,222.93,212.53,208.55,195.83,215.28,,,,,,,,,,210.69,216.37,241.19,203.14,215.82,222.64,218.15,222.72,210.05,219.91,222.66,216.01,214.18,207.41,218.21,218.81,218.13,225.06,224.44,222.79,243.30,244.22,236.75,248.23,252.86,260.09,255.02,260.07,252.47,240.74,177.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.96,246.08,244.45,256.50,254.30,211.87,231.98,240.33,,,,,,,,,,,,,,,,,,
2024-03-22 22:19:42.401000,L8,,,,,,,,,,,,174.16,185.25,195.49,204.55,213.78,212.05,209.45,205.59,209.02,208.64,204.77,212.60,206.67,203.16,201.78,,,,,,,,,,,,,,,214.35,221.71,215.01,222.12,213.86,214.01,231.64,214.32,219.58,213.56,220.14,216.05,223.51,224.22,229.43,215.43,245.14,185.03,229.31,249.05,253.72,258.47,249.09,254.22,249.14,165.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.00,244.32,244.03,252.02,242.13,213.17,226.21,249.02,,,,241.55,240.41,236.67,219.31,238.10,239.20,238.65,230.11,189.73,173.80,,,,214.01,222.74
2024-03-29 22:25:46.458000,L8,,,,,,,,,,,174.21,174.78,189.21,200.55,208.42,216.99,219.05,213.06,214.74,216.09,212.54,201.47,218.17,213.47,203.77,203.09,216.72,,,172.52,181.73,200.82,197.84,207.58,199.91,201.50,214.11,218.35,219.33,212.39,212.75,219.06,219.22,224.73,209.72,219.91,226.29,221.26,216.02,217.51,220.45,218.60,221.50,224.86,229.97,218.41,242.28,244.56,235.39,245.71,258.00,253.45,255.80,255.05,251.15,219.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.00,248.06,249.28,258.37,264.30,215.76,234.01,246.89,239.18,217.68,229.73,240.80,242.51,238.64,224.15,229.32,250.71,241.50,239.35,229.44,221.14,223.18,237.74,,,
2024-04-07 22:19:35.570000,L8,,,,,,,,,,,165.07,176.26,187.37,193.57,203.81,213.55,215.21,208.11,211.40,212.02,212.24,199.38,217.62,198.46,204.73,200.45,,,,,,,,,,,218.98,219.27,239.04,212.13,228.50,225.35,216.49,225.78,221.99,214.38,237.76,224.05,226.43,215.59,226.46,219.80,221.58,226.22,231.27,218.78,248.19,245.27,232.65,254.84,251.09,256.05,247.66,253.49,248.94,171.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.10,245.72,236.01,257.42,249.25,189.45,230.17,249.05,242.13,210.13,230.11,241.10,240.24,238.14,221.84,235.31,245.64,239.52,238.22,191.46,173.38,,,,,
2024-04-22 22:25:49.613000,L9,,,,,,,,,,,166.68,177.68,186.67,195.85,195.86,214.74,210.91,209.56,212.09,210.99,214.12,197.66,222.34,196.13,,,,,,,,,,,,,,,,,211.84,223.91,213.43,227.61,199.01,,,,,,,,214.58,224.68,221.35,219.07,241.69,243.05,233.69,241.52,245.17,255.51,249.37,251.01,242.64,215.59,176.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.53,243.47,235.97,249.01,230.54,166.36,,,,,,,,,210.98,228.94,245.25,,,,,,,,,
2024-05-01 22:19:35.562000,L9,,,,,,,,,,,,,,,,,214.81,219.30,218.43,223.00,220.26,222.33,232.61,225.94,220.38,204.73,,,,,,,,,199.25,200.33,224.15,222.25,230.92,215.99,229.37,226.84,232.04,231.25,217.42,229.43,243.02,222.09,,215.56,227.59,227.06,222.37,232.24,224.73,221.76,240.69,,,227.95,246.95,255.30,241.15,244.42,250.82,234.98,222.89,235.61,236.48,228.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.50,249.04,257.07,258.41,266.19,229.54,250.22,254.13,,,,241.59,241.80,244.04,213.35,235.34,239.94,242.10,246.62,195.91,,,,,,
2024-05-08 22:25:46.666000,L9,,,,,,,,,,,177.61,181.66,191.85,198.37,211.40,221.52,220.69,212.41,217.38,221.44,219.12,219.24,231.28,222.76,213.82,,,,,175.37,192.97,208.41,205.52,205.82,200.91,203.01,223.32,227.61,239.26,218.95,230.75,229.35,224.88,234.52,227.50,237.41,239.29,228.59,231.85,219.85,228.86,224.12,225.54,227.94,237.14,222.53,253.69,249.20,250.98,253.36,261.31,259.61,266.16,255.68,254.13,236.48,219.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.86,249.42,255.29,263.38,264.79,220.91,236.68,249.78,,,,243.28,249.45,242.31,222.06,230.77,257.36,246.14,256.81,239.83,231.73,204.66,,,,
2024-05-09 22:19:15.558000,L8,410.16,411.97,380.31,395.67,395.00,293.54,300.96,298.21,299.58,299.58,303.42,303.00,301.52,300.21,303.11,302.59,304.30,302.82,302.68,306.81,305.73,311.14,318.62,324.94,323.37,312.14,302.38,300.91,309.70,336.20,347.11,362.44,362.87,338.88,323.08,281.77,317.79,338.64,288.02,314.52,339.09,327.29,367.88,380.43,375.02,371.86,384.35,383.81,418.85,412.57,417.82,395.61,339.47,322.12,411.15,430.90,443.09,430.18,402.92,449.78,442.44,420.54,426.01,469.56,435.59,453.83,442.13,431.95,431.08,398.24,431.63,383.17,412.38,436.30,431.42,428.34,439.30,447.80,442.29,438.06,447.06,469.82,452.32,407.50,401.36,387.39,430.33,313.51,286.87,282.84,282.31,269.31,270.23,258.56,265.91,269.11,273.61,280.22,314.65,308.72,328.37,342.25,386.74,380.39,172.12,185.75,290.09,297.67,252.68,246.26,169.82,337.75,414.82,367.47,436.11,384.35,435.41,425.74,417.27,392.68,478.54,346.16,383.05,388.61,358.37,364.78,338.90,364.59,370.07,384.56,367.67,320.71,393.22,540.32,529.47,,
2024-05-24 22:25:35.582000,L9,,,,,,,,,,,192.56,202.70,210.75,221.73,234.17,245.67,251.75,252.05,250.25,243.28,243.79,240.53,256.32,261.80,239.02,168.21,,,,,200.70,204.50,207.61,188.77,202.96,165.87,,,,,,,208.87,226.56,214.29,231.09,234.81,241.07,258.74,250.96,254.56,258.51,256.98,250.64,253.84,257.45,284.22,270.61,277.99,279.00,282.40,286.05,287.45,285.43,278.80,269.41,261.59,254.97,261.00,251.39,272.05,279.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.75,255.68,263.62,268.98,267.40,,,,,,,,,,191.57,253.90,286.30,273.09,283.71,278.42,261.54,252.98,263.19,300.15,272.74,315.59
2024-05-25 22:19:02.688000,L8,,,,,,,,,,,,,,,204.37,216.50,214.69,214.43,214.39,215.25,213.89,199.70,222.13,179.58,,,,,,,189.78,202.03,202.26,166.20,198.37,,214.26,219.59,223.46,208.82,218.49,257.84,214.53,229.09,225.13,221.35,235.93,220.01,221.83,213.06,224.60,220.74,221.74,226.00,231.75,221.97,247.31,246.77,242.31,241.55,248.66,255.48,250.80,252.07,245.39,229.92,188.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.92,247.21,254.72,251.27,265.74,210.37,222.61,239.95,,,,242.97,244.36,210.79,208.60,237.57,237.79,242.68,248.35,237.59,221.48,180.56,,,,
2024-06-01 22:25:14.110000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.54,221.58,215.14,240.70,,230.30,222.99,238.93,242.05,240.09,243.13,229.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10 22:19:04.365000,L8,,,,,,,,,,,,,,,,,,210.54,213.41,208.65,207.12,208.83,222.76,215.57,,,,,,,,,,,,,,,,,210.96,225.33,211.82,229.76,217.68,228.40,226.53,,,,,,221.64,216.95,232.36,218.00,247.06,245.39,246.56,239.18,247.55,251.45,250.94,249.96,241.85,214.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.25,244.99,237.41,208.22,214.30,,,,,,,,,,236.04,249.85,241.02,256.94,237.72,220.89,,,,,
