dates,satname,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0041,nzd0222-0042,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0040,nzd0222-0038,nzd0222-0039
2023-07-05 21:59:30.960000,L8,308.78,309.59,313.82,323.62,324.77,322.38,324.86,323.18,322.55,320.76,324.98,330.16,218.97,243.15,209.85,232.23,230.51,230.44,238.49,237.91,250.70,234.34,317.91,311.86,320.83,326.59,287.27,253.21,316.74,320.31,320.56,2.20,1.27,,,309.52,,,,,,,
2023-08-14 21:59:37.575000,L9,,300.01,299.22,309.01,301.69,311.33,309.49,310.40,310.22,309.20,311.84,316.71,191.38,196.59,184.76,215.35,217.47,213.64,212.15,227.82,216.37,,,,,293.57,275.13,306.72,303.22,270.91,,,,,,,,,,,,,
2023-08-22 21:59:50.611000,L8,318.62,334.85,331.39,336.10,337.47,334.38,335.72,333.54,343.06,332.49,335.13,338.27,354.96,338.23,240.90,255.74,276.37,271.76,264.26,275.14,272.60,331.60,329.11,326.37,338.09,332.39,335.73,334.16,329.32,326.97,327.46,320.96,328.68,323.65,324.05,323.25,316.43,,,,323.32,320.44,319.67
2023-08-30 21:59:47.581000,L9,,300.32,300.31,309.88,306.20,310.80,311.14,310.77,311.62,309.88,311.02,317.28,186.44,197.24,186.84,219.33,222.69,214.21,220.83,225.74,225.14,,,,315.70,309.33,279.40,309.04,304.60,312.84,296.03,,,,,,,,,,,,
2023-09-07 21:59:49.917000,L8,311.62,311.50,317.85,325.92,325.72,326.06,325.53,329.73,327.30,323.62,327.95,330.02,330.71,329.27,328.12,328.80,326.27,328.24,325.96,321.56,173.17,325.44,322.71,320.29,328.29,330.05,329.18,322.99,324.36,326.32,325.30,19.35,19.56,319.31,318.53,317.29,,,,,9.32,,
2023-09-15 21:59:56.151000,L9,317.34,331.56,325.58,334.75,334.64,337.60,334.08,338.70,337.84,335.56,335.61,336.30,336.44,332.93,338.28,261.25,271.65,270.81,335.18,339.17,331.82,334.09,337.70,342.58,330.77,335.83,335.13,330.69,330.19,329.71,265.64,324.69,328.11,323.81,326.95,326.55,305.15,,317.39,313.41,321.27,320.96,320.12
2023-10-01 21:59:55.343000,L9,313.23,313.73,319.62,328.37,323.73,325.78,324.95,326.42,330.09,318.43,318.48,330.88,321.53,321.55,226.07,261.37,272.62,269.30,263.29,325.83,325.20,326.29,321.16,321.67,325.77,327.69,328.48,277.61,,,,,,319.43,318.65,318.81,,,,,,,
2023-10-09 22:00:00.639000,L8,316.04,314.30,323.93,330.64,331.93,329.01,330.13,329.07,331.00,328.32,329.35,334.07,330.37,330.97,329.85,333.57,329.86,328.72,328.70,326.77,330.03,271.24,322.26,321.86,327.75,329.32,330.09,329.42,325.48,326.35,324.36,319.95,197.00,319.75,320.18,317.61,,,,,321.20,305.75,238.65
2023-11-10 21:59:59.383000,L8,307.77,319.31,324.16,325.63,325.36,327.59,324.97,328.01,331.37,329.57,326.48,333.09,329.11,328.57,230.79,255.64,264.08,265.40,260.42,324.95,328.32,325.61,319.64,317.82,325.27,327.42,326.56,324.02,320.61,323.16,319.08,18.32,18.92,316.28,316.78,315.50,,,,,11.64,302.46,309.95
2023-11-26 22:00:05.887000,L8,312.71,316.62,318.95,324.62,325.38,324.44,322.34,327.34,326.96,323.97,324.59,327.50,331.10,326.22,228.26,257.48,256.54,232.04,261.06,321.54,322.88,325.75,318.84,318.22,325.42,328.89,328.12,225.00,323.86,326.02,319.13,314.49,310.58,318.88,314.63,256.91,300.03,,,,313.59,287.30,309.17
2023-12-20 22:00:11.701000,L9,306.03,310.27,314.63,322.56,321.43,321.25,322.45,321.13,323.67,320.21,322.29,324.38,324.49,324.00,324.30,326.12,322.45,323.38,323.47,319.36,319.79,321.02,249.41,315.12,322.59,323.47,322.86,317.67,316.73,319.13,315.99,20.81,14.80,316.73,286.44,314.11,,,,,9.29,,300.61
2024-01-05 22:00:04.390000,L9,,293.05,296.80,305.74,299.12,304.52,305.08,307.17,306.23,303.73,305.25,313.95,312.96,308.00,310.38,307.67,225.21,221.78,107.53,230.67,227.92,210.07,,,305.69,304.83,266.06,296.52,297.36,304.26,286.71,,,,,,,,,,,,
2024-01-13 21:59:59.046000,L8,359.97,420.89,396.39,361.97,367.58,412.84,406.60,402.27,403.78,393.96,404.06,407.86,408.57,406.46,397.28,422.87,369.83,403.67,424.13,422.74,413.57,397.43,231.43,244.66,231.03,202.59,200.72,213.90,216.76,224.66,240.04,153.34,35.88,251.83,252.75,237.47,272.57,277.50,267.38,257.00,177.04,234.21,201.12
2024-01-29 21:59:53.657000,L8,311.38,317.40,317.45,323.56,324.26,324.60,322.79,324.98,329.69,323.46,322.68,329.70,325.07,327.77,234.00,257.35,261.63,269.09,259.86,321.49,324.97,268.91,323.65,316.99,326.72,327.58,325.01,328.20,319.62,323.21,316.72,16.01,15.68,316.39,314.41,315.71,301.92,,,,308.48,,303.36
2024-02-14 21:59:55.364000,L8,320.79,325.69,325.33,338.33,347.53,351.91,345.56,351.77,346.26,355.07,350.81,347.16,345.00,336.35,223.02,256.12,261.17,263.15,348.25,356.77,327.07,337.83,321.09,323.87,329.05,334.55,332.59,322.54,329.13,326.82,324.19,325.51,324.49,260.69,327.46,325.27,282.96,289.53,327.08,346.00,322.73,322.99,316.77
2024-03-09 22:00:02.127000,L9,307.80,311.15,314.87,321.27,324.11,323.15,320.68,323.70,322.83,319.85,322.00,328.44,328.59,323.04,325.19,323.24,325.33,322.42,239.01,320.64,321.00,325.35,317.14,315.53,322.26,323.91,324.07,319.92,244.53,317.86,317.03,310.19,312.50,312.69,312.11,312.00,,,,,304.73,,304.90
2024-03-17 21:59:38.997000,L8,,,,,,,,,,,,,,,179.31,236.41,235.15,230.95,242.53,240.47,257.08,236.54,272.97,307.93,,307.71,281.15,,,,,7.87,,,304.89,309.12,,,,,,,
2024-04-26 21:59:28.878000,L9,319.70,318.01,324.94,331.91,331.15,334.09,331.27,331.69,331.40,336.57,333.55,336.31,338.55,329.72,333.71,272.18,241.80,274.54,265.00,278.23,277.04,276.22,322.70,324.66,333.50,334.01,331.78,328.21,326.03,325.43,324.40,314.91,317.64,321.03,285.29,320.90,,,,,319.42,,312.72
2024-05-04 21:59:10.225000,L8,317.51,316.15,324.76,331.16,330.55,332.05,329.95,330.09,331.78,329.06,329.84,335.95,331.67,332.42,247.02,266.72,278.59,274.83,247.09,280.33,264.13,328.86,324.08,323.13,328.14,331.93,331.64,330.61,324.51,324.18,326.01,316.87,317.58,321.49,324.36,318.80,316.35,,,,320.29,,309.88
2024-05-28 21:59:12.654000,L9,,299.94,302.31,310.01,306.84,310.11,312.70,308.58,313.02,309.87,307.10,,,205.59,191.58,218.28,221.03,221.34,221.80,227.94,218.35,,,,,,,,,,,,,,,,,,,,,,
2024-06-21 21:59:05.258000,L8,324.55,326.52,337.39,347.64,341.95,340.11,336.07,345.39,341.31,338.25,348.33,364.67,349.92,349.87,354.29,374.06,368.16,341.55,345.83,343.20,363.06,370.99,330.87,328.92,333.27,336.27,340.99,332.04,333.81,330.65,274.74,323.83,325.55,329.17,328.43,328.79,319.49,,,,321.16,321.29,323.07
2024-06-29 21:58:59.377000,L9,316.24,319.64,332.10,335.32,338.53,331.11,335.29,331.51,338.16,329.32,333.55,336.72,334.09,338.25,335.37,340.86,329.40,331.80,335.53,330.94,334.45,279.75,329.52,325.59,332.21,216.27,338.00,332.89,329.11,326.46,326.68,316.69,322.70,323.94,325.41,324.26,318.31,,,,322.12,321.90,317.14
2024-07-07 21:59:13.270000,L8,,302.34,303.25,312.89,309.70,314.87,312.73,313.96,314.29,310.66,318.61,,187.07,198.41,184.12,222.43,221.57,225.52,126.44,226.67,220.76,,,,,,,,,,,,,,,,,,,,,,
2024-07-23 21:59:27.877000,L8,304.07,306.96,308.12,315.72,313.32,317.60,318.73,315.17,316.27,316.15,321.12,322.21,189.30,205.74,194.36,226.62,225.38,229.96,231.47,232.87,243.82,,,,321.21,321.87,279.70,314.04,301.66,316.28,,,,,,,,,,,,,
2024-08-08 21:59:24.800000,L8,,296.71,294.67,307.37,301.67,307.25,309.00,307.08,311.04,308.19,307.82,318.35,313.05,189.74,185.45,218.29,220.88,220.36,218.00,225.47,195.15,,,,,,,,,,,,,,,,,,,,,,
2024-09-01 21:59:36.380000,L9,,300.48,302.08,310.53,307.77,311.35,312.08,310.63,311.64,309.13,308.47,318.34,185.94,191.03,193.11,221.05,223.24,219.06,225.59,157.18,223.04,204.81,,,315.42,242.75,276.63,305.20,301.10,311.32,,,,,,,,,,,,,
2024-09-17 21:59:40.801000,L9,,,,,371.23,324.67,324.65,326.15,326.23,324.44,324.60,329.34,328.19,328.26,231.95,328.02,329.79,324.89,101.61,274.96,325.38,328.35,319.52,319.92,326.94,330.77,328.52,325.25,323.24,323.69,268.03,318.74,323.03,317.28,315.66,315.15,,,,,312.20,,307.10
2024-09-25 21:59:43.418000,L8,315.48,317.80,321.30,330.15,328.50,326.62,328.69,327.87,331.36,324.74,329.76,331.51,329.51,331.77,331.71,332.47,328.88,329.76,328.67,326.01,330.24,327.38,322.37,323.00,329.62,331.12,330.14,200.50,327.08,324.69,323.19,320.73,200.55,322.90,319.50,318.44,,,,,322.14,319.97,316.36
2024-10-03 21:59:47.603000,L9,309.62,312.49,317.40,322.70,324.70,323.96,325.75,326.85,324.24,321.88,325.34,335.65,333.64,328.08,212.57,259.94,274.98,270.76,265.88,265.93,272.47,272.39,256.69,318.98,326.27,329.23,327.60,322.96,321.31,330.56,325.22,14.95,21.30,314.77,313.42,314.18,,,,,303.25,,262.71
2024-10-11 21:59:51.003000,L8,310.86,312.09,318.04,321.90,325.69,322.67,322.92,323.72,322.10,322.10,323.40,330.32,324.58,325.24,325.30,326.04,323.61,322.72,325.09,323.85,323.73,324.15,319.05,315.91,322.84,325.63,325.15,323.02,232.70,322.22,320.96,313.48,317.56,315.55,315.29,313.66,,,,,308.94,,304.08
2024-11-04 21:59:57.264000,L9,,298.32,300.82,308.75,304.83,309.32,309.17,311.02,308.80,304.90,306.95,315.50,213.35,214.18,204.63,225.68,224.89,220.04,219.74,232.95,227.76,,,,310.03,308.27,276.40,305.25,305.12,307.69,292.81,6.14,,,,,,,,,,,
2024-12-06 21:59:59.962000,L9,335.92,341.81,345.76,342.18,346.59,353.37,352.55,340.44,349.42,346.77,347.54,354.62,370.34,356.11,383.45,387.83,352.69,373.31,353.65,384.42,366.65,353.47,355.28,348.56,353.44,368.72,367.72,337.00,330.33,332.86,333.06,368.27,366.89,358.33,351.04,346.21,343.64,298.18,323.19,352.84,330.98,336.66,327.54
2024-12-14 21:59:51.646000,L8,305.19,310.97,314.24,317.92,320.60,320.36,318.18,321.96,320.93,319.86,320.96,326.54,323.61,322.48,231.50,257.61,270.73,265.63,262.41,320.54,319.43,319.65,316.53,315.47,321.92,321.13,322.89,229.59,314.28,317.89,312.71,308.43,310.61,314.64,311.93,314.10,,,,,303.60,,299.62
2024-12-22 22:00:02.208000,L9,311.17,313.04,317.91,321.75,324.35,322.71,322.24,323.85,323.46,320.23,321.07,328.95,326.58,326.21,229.37,256.76,253.51,269.01,257.95,112.46,322.55,324.50,317.65,316.22,323.18,325.04,322.67,319.18,318.07,320.17,316.80,310.52,309.57,286.47,313.77,313.94,,,,,307.08,,302.16
2025-01-07 21:59:57.997000,L9,310.27,314.59,321.08,324.75,328.17,327.83,324.64,326.97,325.19,325.33,323.07,329.66,328.03,324.55,326.11,325.69,331.09,325.56,324.72,323.00,323.48,326.88,249.76,318.41,323.71,218.88,325.87,324.05,317.86,242.88,320.77,13.69,12.69,316.83,318.14,316.04,,,,,7.00,,306.16
2025-01-23 22:00:02.662000,L9,304.82,309.81,311.01,320.87,319.78,321.86,319.35,319.42,321.91,317.03,319.21,323.19,323.84,319.78,321.76,321.17,319.72,322.82,319.40,318.92,319.05,320.41,314.75,312.06,320.40,324.66,323.39,314.60,313.56,315.63,314.96,305.63,206.12,315.69,313.33,313.51,,,,,292.71,,294.42
2025-03-04 21:59:42.932000,L8,317.47,324.22,326.60,332.54,334.59,334.51,333.05,333.43,343.43,337.66,328.39,336.82,333.82,350.89,223.58,258.65,255.50,268.37,242.72,335.36,336.50,335.32,256.29,334.78,356.58,339.26,332.06,332.87,324.00,324.68,325.77,191.63,323.24,353.03,344.70,328.82,,,,,326.55,324.82,315.78
2025-03-28 21:59:42.853000,L9,309.67,312.21,315.45,324.17,323.87,325.55,324.88,322.65,325.06,320.43,325.58,326.75,327.91,328.24,327.15,326.48,324.50,327.31,99.08,141.26,325.32,324.80,320.09,322.37,257.59,231.36,327.09,321.21,321.80,322.64,319.09,13.14,7.70,320.11,316.14,318.28,,,,,1.38,,309.43
2025-04-05 21:59:29.736000,L8,,,291.52,304.94,296.69,304.16,302.87,306.50,303.44,301.86,301.13,314.56,311.98,201.21,185.64,217.65,221.75,218.90,219.43,227.46,217.45,,,,,,,,,,,,,,,,,,,,,,
2025-04-13 21:59:43.721000,L9,,,293.38,302.55,298.27,303.21,303.75,305.18,303.23,303.22,,,,208.35,189.61,214.83,220.41,218.86,220.75,227.49,216.55,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 21:59:23.560000,L9,,300.96,301.42,311.34,305.09,313.24,311.64,313.37,312.27,311.63,311.45,319.85,215.10,220.30,199.27,225.14,229.22,227.22,225.40,236.30,190.48,,,,,281.92,274.10,312.08,304.30,310.48,,,,,,,,,,,,,
2025-05-23 21:59:19.050000,L8,316.77,322.84,324.90,334.88,330.37,333.01,331.45,329.78,334.88,328.16,335.27,332.72,332.50,331.77,335.08,278.54,279.07,253.39,267.20,330.29,331.11,279.07,324.28,324.01,330.76,333.14,334.36,327.41,330.33,326.86,324.92,24.63,28.21,324.54,323.98,323.06,,,,,17.41,,319.79
2025-05-31 21:59:17.709000,L9,,,,,,,,,,,311.19,322.21,208.13,217.69,203.80,228.38,226.95,225.03,235.88,233.92,227.75,,,,,,,,,,,5.17,,,,,,,,,,,
2025-06-08 21:59:23.461000,L8,,297.93,300.80,307.91,307.13,311.17,308.90,311.98,306.92,310.31,,,213.63,205.93,189.99,220.38,223.77,220.03,223.40,225.42,194.57,,,,,,,,,,,,,,,,,,,,,,
2025-06-16 21:59:27.168000,L9,,302.12,304.88,309.12,306.03,311.66,312.46,312.77,310.41,313.50,,,214.85,227.28,194.63,223.43,226.84,223.37,230.21,230.47,224.53,,,,,,275.34,313.88,302.03,279.41,,,,,,,,,,,,,
2025-07-18 21:59:40.570000,L9,,304.13,308.35,312.91,313.30,313.84,313.19,314.01,313.05,315.07,313.95,323.49,216.39,229.74,200.74,226.74,229.95,225.94,229.66,232.88,231.63,,,,317.33,322.88,279.87,255.62,307.52,273.93,,,,,,,,,,,,,
2025-08-11 21:59:52.776000,L8,,300.41,301.71,307.86,300.88,308.27,311.12,309.38,308.09,309.94,304.07,316.81,315.49,197.48,185.07,220.06,222.04,219.00,213.26,230.17,219.79,,,,,,275.49,302.56,302.36,308.76,,,,,,,,,,,,,
2025-08-19 21:59:57.672000,L9,318.77,328.23,325.18,333.40,326.88,329.67,328.29,329.14,333.78,326.23,333.69,331.30,332.78,332.04,335.21,331.96,333.72,333.51,329.63,137.08,327.50,329.98,322.53,325.11,328.19,334.06,332.87,325.70,326.44,325.36,326.93,26.24,26.47,323.40,319.49,324.64,,,,,23.57,,321.23
2025-09-04 22:00:02.921000,L9,314.02,314.06,319.03,324.35,323.67,325.68,321.95,324.50,323.27,321.09,323.41,328.89,330.08,328.18,327.79,260.87,271.40,270.95,262.86,323.14,325.65,328.33,321.11,325.17,324.77,330.73,329.01,323.12,319.34,322.36,323.38,25.76,22.69,319.89,318.96,321.07,,,,,17.20,,319.85
2025-10-30 22:00:08.787000,L8,308.59,312.02,314.09,318.95,319.76,319.88,321.40,321.24,323.56,320.56,322.06,326.52,326.06,326.41,325.38,325.26,324.38,325.36,324.67,321.11,323.18,324.62,320.09,319.60,324.82,327.31,326.59,321.57,318.82,320.29,318.39,314.68,316.79,317.11,315.96,315.00,,,,,317.75,,316.28
2025-11-07 22:00:13.813000,L9,303.27,308.08,308.95,316.58,315.06,314.66,316.65,316.65,316.46,314.87,315.24,322.26,320.68,320.50,233.67,259.45,269.55,269.52,263.19,263.41,313.68,317.44,316.76,314.35,321.82,229.94,321.63,317.68,236.56,317.90,312.05,309.98,308.26,312.05,308.09,310.54,,,,,309.03,,310.55
2025-11-23 22:00:11.106000,L9,345.88,328.86,330.64,333.52,343.94,342.93,345.43,347.62,346.16,347.27,348.45,340.06,353.99,353.37,394.35,350.64,350.26,358.75,357.52,364.82,361.13,347.96,339.30,351.55,399.96,340.54,352.58,345.41,334.88,337.34,330.53,23.59,30.59,349.04,347.94,378.07,334.53,324.87,338.99,335.00,8.63,337.79,372.71
