dates,satname,nzd0185-0000,nzd0185-0001,nzd0185-0002,nzd0185-0003,nzd0185-0004,nzd0185-0005,nzd0185-0006
2024-12-22 22:00:02.208000,L9,348.84,332.74,322.31,308.16,293.05,288.27,273.83
2024-12-29 22:05:47.037000,L9,356.32,342.42,328.56,313.87,296.23,288.75,275.95
2025-01-06 22:05:42.612000,L8,348.85,334.14,326.58,311.50,299.02,293.85,276.76
2025-01-06 22:06:06.570000,L8,351.78,335.05,327.41,312.02,299.59,295.09,276.59
2025-01-22 22:05:37.651000,L8,,,,300.37,287.10,284.54,270.35
2025-01-22 22:06:01.605000,L8,,,,291.51,277.61,276.60,262.25
2025-01-23 22:00:02.662000,L9,419.44,350.35,327.35,310.07,334.26,282.11,233.53
2025-02-23 22:05:31.534000,L8,339.01,325.17,315.93,305.10,290.49,291.69,270.56
2025-02-23 22:05:55.493000,L8,339.28,326.81,317.00,305.65,290.94,292.46,271.17
2025-03-12 21:59:53.428000,L9,,,324.75,309.06,295.33,289.45,273.79
2025-03-19 22:05:30.904000,L9,350.98,340.06,331.10,314.06,301.19,296.62,279.39
2025-03-27 22:05:40.953000,L8,,,,,,348.51,311.17
2025-04-04 22:05:27.976000,L9,360.42,349.47,342.04,335.79,322.60,314.04,299.03
2025-05-14 22:05:26.593000,L8,328.58,312.39,304.23,289.11,274.27,271.01,260.50
2025-05-23 21:59:19.050000,L8,327.92,312.00,302.41,,,,
2025-05-31 21:59:17.709000,L9,332.84,317.05,310.57,292.10,277.63,271.17,261.52
2025-06-16 21:59:27.168000,L9,330.45,313.87,306.65,289.30,,,
2025-08-02 22:05:33.990000,L8,322.62,308.20,294.39,284.34,260.67,265.63,254.90
2025-08-02 22:05:57.944000,L8,324.32,309.28,300.79,285.90,265.40,267.66,256.74
2025-08-10 22:06:04.262000,L9,386.14,383.00,372.42,368.00,348.48,342.77,318.90
2025-08-11 21:59:52.776000,L8,328.29,311.56,302.68,286.03,,,
2025-08-18 22:05:41.342000,L8,331.36,309.09,303.03,288.73,,,
2025-08-19 21:59:57.672000,L9,344.42,330.71,320.73,305.81,289.06,283.29,269.94
2025-09-04 22:00:02.921000,L9,342.14,333.52,323.44,307.12,291.92,285.26,272.69
2025-09-27 22:05:54.973000,L9,329.67,319.85,303.52,298.38,286.70,281.22,267.32
2025-10-05 22:05:52.792000,L8,334.35,325.15,312.50,301.82,296.21,288.91,275.01
2025-10-05 22:06:16.755000,L8,,306.90,280.47,284.14,273.92,266.96,225.88
2025-10-30 22:00:08.787000,L8,340.69,332.06,321.34,305.49,293.65,286.14,270.29
2025-11-06 22:06:19.899000,L8,363.07,346.03,345.97,335.65,321.40,306.65,282.67
