dates,nzd0426-0000,nzd0426-0001,nzd0426-0002,nzd0426-0008,nzd0426-0009,nzd0426-0010,nzd0426-0011,nzd0426-0013,nzd0426-0014,nzd0426-0015,nzd0426-0016,nzd0426-0017,nzd0426-0018,nzd0426-0019,nzd0426-0020,nzd0426-0021,nzd0426-0022,nzd0426-0023,nzd0426-0024,nzd0426-0025,nzd0426-0026,nzd0426-0027,nzd0426-0028,nzd0426-0029,nzd0426-0030,nzd0426-0031,nzd0426-0032,nzd0426-0033,nzd0426-0034,nzd0426-0035,nzd0426-0003,nzd0426-0004,nzd0426-0005,nzd0426-0006,nzd0426-0007,nzd0426-0012,nzd0426-0036,nzd0426-0037,nzd0426-0038,nzd0426-0039,nzd0426-0040,satname
2022-01-12 22:20:13+00:00,306.8666666666666,311.13,303.705,298.96000000000004,295.47,297.5875,308.5175,293.4066666666667,296.91,291.99,291.6066666666667,296.4266666666667,299.36999999999995,300.06333333333333,293.51666666666665,306.53999999999996,317.46500000000003,298.20500000000004,317.165,315.155,316.225,305.08666666666664,312.5466666666667,308.95,303.90000000000003,301.66,316.865,315.44,310.1425,300.0175,295.235,307.3966666666667,295.59499999999997,292.2325,286.115,299.1925,297.085,301.58500000000004,219.535,230.2,233.2,L8
2022-01-20 22:20:15+00:00,318.51,313.90999999999997,306.38199999999995,301.668,298.782,300.582,311.258,295.9075,299.27750000000003,294.3225,293.2475,298.8875,301.715,302.3025,296.02750000000003,306.5833333333333,317.1066666666666,305.31333333333333,317.05,315.30333333333334,316.2866666666667,306.825,314.695,308.95,303.90000000000003,301.66,316.865,315.44,310.1425,302.726,298.086,309.135,298.368,294.902,288.77,301.94,300.19,300.2366666666667,221.22333333333333,229.92333333333332,232.33666666666667,L9
2022-01-28 22:20:07+00:00,319.76599999999996,315.74333333333334,308.40333333333336,303.69666666666666,301.12333333333333,302.54333333333335,313.135,297.434,300.878,295.834,294.448,300.248,303.198,303.71799999999996,297.554,306.7725,317.10249999999996,309.195,316.9425,315.3325,316.08500000000004,308.11800000000005,315.972,310.93,306.1075,306.38800000000003,318.724,318.816,312.87600000000003,304.7633333333333,300.0083333333333,310.298,300.0416666666667,296.63,290.5883333333333,303.78000000000003,301.4766666666667,299.8275,222.2925,230.9525,231.505,L8
2022-02-13 22:20:04+00:00,319.8983333333333,317.79285714285714,309.6714285714285,305.31142857142856,303.1328571428571,304.2085714285714,314.0371428571429,298.585,301.5316666666667,296.48,295.16333333333336,301.0833333333333,304.2733333333333,304.38166666666666,298.28833333333336,306.39,317.204,311.48,316.78200000000004,315.562,315.89,308.98833333333334,317.36833333333334,312.608,307.238,308.50166666666667,318.724,326.7716666666667,314.70166666666665,306.56857142857143,301.4614285714286,311.7966666666667,300.99285714285713,296.63,290.5883333333333,304.92857142857144,302.80285714285714,299.67600000000004,221.63400000000001,230.43800000000002,231.88600000000002,L8
2022-03-01 22:20:00+00:00,321.64285714285717,318.225,310.59499999999997,306.36625,304.4925,305.89625,314.99,299.2471428571429,301.9942857142857,297.10857142857145,295.51000000000005,301.53428571428566,304.58142857142855,304.6528571428571,298.95,306.27,316.8333333333333,312.4816666666666,316.60833333333335,315.21166666666664,315.7266666666667,309.43857142857144,317.7528571428571,312.8833333333333,307.955,309.17285714285714,320.46666666666664,326.8014285714286,315.91285714285715,307.08,302.63125,312.20142857142855,301.80875,297.89,291.8314285714286,305.84875,303.54875,299.1383333333333,221.4,229.905,232.415,L8
2022-03-09 22:20:01+00:00,317.955,316.3833333333333,308.7677777777778,304.46666666666664,301.7633333333333,303.4755555555555,313.09,299.2471428571429,301.9942857142857,297.10857142857145,295.51000000000005,301.53428571428566,304.58142857142855,301.11625,295.90875,301.8757142857143,313.03999999999996,308.7271428571429,312.4957142857143,310.80285714285714,311.1871428571429,306.135,314.88875,309.93857142857144,304.7128571428571,306.9175,318.0857142857143,323.90125,313.68875,304.90666666666664,300.4433333333333,308.7375,299.75777777777773,295.35125,289.55125,304.07666666666665,301.44777777777773,295.4785714285714,221.4,229.905,232.415,L9
2022-03-17 22:19:53+00:00,313.55111111111114,315.371,307.471,304.46666666666664,299.222,301.858,312.04,295.88375,297.31,297.10857142857145,295.51000000000005,301.53428571428566,300.06875,301.11625,292.6077777777778,297.81,310.24125,306.44625,306.56375,306.495,307.02875,303.27444444444444,310.40666666666664,304.71,304.7128571428571,306.9175,315.88625,319.13222222222225,313.68875,304.90666666666664,298.42600000000004,304.56,299.75777777777773,295.35125,289.55125,302.837,301.44777777777773,295.4785714285714,221.4,229.905,232.415,L8
2022-03-25 22:19:56+00:00,313.55111111111114,315.371,306.1072727272727,302.31399999999996,296.50272727272727,301.858,312.04,295.88375,294.96333333333337,294.22125,292.365,297.39375,300.06875,297.5133333333333,290.034,294.7366666666667,310.24125,304.3388888888889,304.4177777777778,303.50333333333333,304.3277777777778,300.864,307.534,302.17333333333335,300.4275,306.9175,315.88625,316.921,311.3855555555555,302.745,296.4481818181818,301.821,297.60299999999995,292.7888888888889,287.09,302.837,299.355,295.4785714285714,221.4,229.905,232.415,L9
2022-04-02 22:19:43+00:00,313.55111111111114,314.11090909090905,305.0775,300.9218181818182,294.805,299.5945454545454,310.6872727272727,293.07222222222225,293.35,292.22333333333336,290.0911111111111,294.9822222222222,297.20000000000005,295.21999999999997,288.31363636363636,292.619,307.8988888888889,303.059,302.985,301.637,302.636,299.7336363636364,306.21636363636367,301.09000000000003,298.46,305.0111111111111,314.43333333333334,316.921,309.969,301.18454545454546,295.1166666666667,299.9036363636364,296.19363636363636,291.148,285.639,301.49,297.8027272727273,290.6475,221.4,229.905,232.415,L8
2022-04-26 22:19:44+00:00,313.55111111111114,312.74666666666667,304.42923076923074,299.575,291.7569230769231,299.5945454545454,310.6872727272727,293.07222222222225,293.35,290.49899999999997,287.794,292.274,294.365,292.33454545454543,286.16083333333336,292.619,305.259,301.39363636363635,301.6190909090909,299.68363636363637,300.91636363636366,298.3883333333333,305.05333333333334,299.9718181818182,296.531,302.68,312.87600000000003,315.05,308.55,299.59583333333336,294.1307692307692,298.25416666666666,294.8125,289.52363636363634,283.93454545454546,301.49,296.3308333333333,290.6475,221.4,229.905,232.415,L9
2022-09-09 22:20:35+00:00,292.83500000000004,302.5475,294.956,283.765,269.946,282.98,300.25333333333333,258.73333333333335,273.18,275.0766666666666,269.79,270.6666666666666,270.5266666666667,268.91666666666663,266.6650000000001,271.02000000000004,287.1033333333334,286.75800000000004,282.916,280.424,282.91400000000004,283.76000000000005,286.87600000000003,284.034,276.59250000000003,285.7366666666667,299.265,293.6675,294.2975,283.6175,280.642,277.412,280.27250000000004,274.52,269.54749999999996,289.77666666666664,279.12,256.83,,,,L8
2022-11-04 22:20:24+00:00,316.985,319.15999999999997,296.11,280.36,295.955,302.78,314.495,268.135,306.38,301.49,299.75,306.18,308.93,306.88,,,,279.55,284.24,298.05,299.01,287.22,292.85,290.05,274.05,285.75,294.9,300.33,292.65,283.48,283.5,277.91,296.58000000000004,294.09000000000003,271.32,306.87,273.54,,,,238.94,L9
2022-12-22 22:20:23+00:00,317.30333333333334,322.4166666666667,305.525,297.435,302.61999999999995,307.67333333333335,318.0566666666667,278.91333333333336,305.78,301.875,300.185,306.05,308.92,307.875,303.22,306.91,316.52,299.28999999999996,300.56,303.91333333333336,304.49,301.71000000000004,308.21500000000003,303.57,292.37,305.35,311.14,318.03999999999996,306.15,299.02,295.485,296.84000000000003,296.58000000000004,309.5933333333333,271.32,309.1033333333333,290.26,298.91,221.79,233.91,237.12,L9
2022-12-30 22:20:24+00:00,319.2425,322.4225,310.13,302.67,305.7475,310.2025,319.555,284.535,305.25333333333333,301.9533333333333,300.10999999999996,306.0466666666667,308.9533333333333,308.1766666666667,303.26,306.75,316.405,305.71666666666664,306.16333333333336,306.68,307.4225,305.36333333333334,313.24,307.34666666666664,298.7266666666667,309.74666666666667,317.66333333333336,320.91,311.26,303.57,299.99666666666667,303.8,301.50666666666666,309.1625,285.08,310.1175,295.82666666666665,298.91,221.79,233.91,237.12,L8
2023-01-07 22:20:26+00:00,319.2425,322.916,312.9175,305.565,307.716,311.688,320.582,287.76800000000003,305.105,301.7825,299.8075,305.8275,308.6675,308.1,303.49666666666667,306.9166666666667,316.1166666666667,309.4275,309.22,308.716,309.264,308.1075,315.3375,309.2475,301.59749999999997,313.145,320.1725,323.6925,313.985,306.575,303.06,307.7025,303.9525,309.316,289.9866666666667,310.798,299.06,298.395,222.805,232.33499999999998,236.95000000000002,L9
2023-01-15 22:20:17+00:00,320.452,322.71999999999997,313.972,307.082,308.7333333333333,312.37166666666667,321.19166666666666,289.68,304.71,301.39,299.58599999999996,305.582,308.274,307.702,303.0825,306.5675,315.535,311.04,310.56,309.85333333333335,310.14000000000004,309.586,316.494,310.254,303.12399999999997,314.496,321.088,324.548,314.99,307.77200000000005,304.29,309.48,304.894,308.81,292.1375,310.9116666666667,300.256,297.86333333333334,222.48666666666668,231.70333333333335,236.235,L8
2023-01-23 22:20:20+00:00,321.30333333333334,323.8985714285714,314.815,308.2366666666667,309.5414285714286,313.19714285714286,321.5885714285714,291.36571428571426,304.48,301.3666666666667,299.5333333333333,305.63166666666666,308.105,307.87333333333333,303.062,306.518,315.87800000000004,312.285,311.72499999999997,310.4814285714286,310.90000000000003,310.1516666666667,317.16833333333335,310.75,304.14000000000004,315.035,321.9266666666667,325.07166666666666,315.46999999999997,308.48333333333335,305.075,310.39166666666665,305.685,308.5642857142857,293.614,311.25428571428574,301.3183333333333,297.33500000000004,223.655,230.865,236.092,L9
2023-02-08 22:20:30+00:00,322.6171428571429,324.63875,318.13714285714286,308.2366666666667,310.06125,313.51375,321.8925,292.8375,304.5242857142857,301.35571428571427,299.73999999999995,305.71285714285716,308.15000000000003,307.9371428571429,303.21166666666664,306.518,315.87800000000004,312.285,311.72499999999997,310.4814285714286,310.90000000000003,310.1516666666667,317.16833333333335,310.75,304.14000000000004,315.03142857142853,322.4042857142857,324.96999999999997,315.8457142857143,309.05571428571426,305.51000000000005,310.39166666666665,305.685,308.5642857142857,293.614,311.83875,302.09714285714284,297.14,223.93,230.804,236.36166666666668,L9
2023-02-16 22:20:13+00:00,322.805,325.3622222222223,318.10125,309.42999999999995,310.71888888888884,313.9377777777778,322.2611111111111,294.00666666666666,304.64375,301.41,299.72625,305.79875,308.29125,307.98,303.3014285714286,306.63666666666666,316.1166666666667,313.4785714285714,312.5857142857143,311.2425,311.56,310.9342857142857,317.9042857142857,311.63714285714286,305.2814285714286,315.36,322.815,325.79625,316.28875,309.76,306.04125,311.5828571428571,306.24285714285713,308.55375,294.57,312.43333333333334,302.8125,297.45666666666665,224.10666666666665,230.85333333333332,236.36285714285714,L8
2023-02-24 22:20:15+00:00,322.50666666666666,325.332,318.4522222222222,310.1325,311.123,314.17199999999997,322.559,294.786,304.68333333333334,301.3566666666667,299.81888888888886,305.7522222222222,308.35999999999996,307.97,303.295,306.4757142857143,316.12142857142857,314.2125,313.08625,311.65333333333336,311.90555555555557,311.2525,318.245,312.2475,305.92875,315.7211111111111,323.1011111111111,326.3255555555555,316.74555555555554,310.3811111111111,306.40222222222224,312.13875,306.51625,308.3311111111111,295.2442857142857,312.62800000000004,303.1877777777778,298.24285714285713,223.84285714285716,231.56285714285715,236.035,L9
2023-03-28 22:19:57+00:00,324.40125,324.699,318.18888888888887,311.34499999999997,311.997,317.44888888888886,322.183,298.88399999999996,302.047,298.696,297.161,302.83000000000004,304.912,304.93199999999996,299.74111111111114,302.72375,312.69,315.6925,313.63624999999996,312.1688888888889,312.4266666666666,311.38625,318.38625,312.36999999999995,306.93625,316.14444444444445,323.7266666666667,326.63666666666666,317.00555555555553,310.7388888888889,306.03444444444443,312.83250000000004,306.58625,308.4944444444444,295.55,312.415,304.04,293.48375,223.84285714285716,231.56285714285715,236.035,L9
2023-04-05 22:19:40+00:00,322.50444444444446,323.5145454545455,316.438,309.4622222222222,309.66,314.613,320.50545454545454,292.7918181818182,302.047,298.696,297.161,302.83000000000004,304.912,302.7963636363636,297.329,300.4433333333333,310.38222222222225,313.5144444444444,311.3955555555556,309.984,310.194,309.1977777777778,315.9366666666667,310.35222222222217,304.6111111111111,313.922,321.84299999999996,324.53900000000004,315.061,308.569,304.214,310.3255555555556,304.1677777777778,306.081,293.48,310.5436363636364,302.044,291.26666666666665,219.7875,227.48,232.31666666666666,L8
2023-04-13 22:19:50+00:00,322.50444444444446,321.82166666666666,314.6809090909091,306.68199999999996,305.67333333333335,314.613,320.50545454545454,292.7918181818182,299.35636363636365,298.696,294.5081818181818,299.6445454545455,301.46,299.44416666666666,294.0763636363636,296.608,307.654,310.514,308.931,307.3172727272727,307.77272727272725,306.78700000000003,313.793,308.268,302.31899999999996,311.43545454545455,319.8536363636363,322.22,313.2772727272727,306.2872727272727,302.1972727272727,307.331,301.64700000000005,303.0509090909091,290.59555555555556,310.5436363636364,300.1872727272727,291.26666666666665,219.7875,227.48,232.31666666666666,L9
2023-05-23 22:19:17+00:00,321.99,320.055,314.0983333333333,304.2090909090909,304.4481818181818,313.9166666666667,319.758,291.77200000000005,298.654,295.706,291.6227272727273,296.1136363636364,297.7627272727273,294.8675,291.00916666666666,293.13545454545454,305.02727272727276,308.19363636363636,308.931,306.56100000000004,307.028,306.78700000000003,313.793,308.268,302.31899999999996,311.43545454545455,317.8575,320.37083333333334,313.2772727272727,306.2872727272727,301.14916666666664,305.03545454545457,298.52200000000005,299.5718181818182,288.395,309.187,300.1872727272727,291.26666666666665,219.7875,227.48,231.48874999999998,L8
2023-06-16 22:19:18+00:00,321.99,318.4061538461538,313.7415384615384,302.4975,304.4481818181818,313.9166666666667,319.758,291.77200000000005,296.0963636363636,290.67636363636365,290.0216666666667,293.8308333333334,295.40000000000003,292.0630769230769,291.00916666666666,289.83416666666665,302.7975,306.02666666666664,308.931,306.56100000000004,307.028,306.78700000000003,311.6718181818182,306.84090909090907,300.0954545454545,308.81416666666667,316.42,318.8023076923077,313.2772727272727,304.6166666666667,300.3769230769231,303.33750000000003,297.0427272727273,297.5341666666667,286.72545454545457,309.187,298.4116666666667,291.26666666666665,219.7875,227.48,231.48874999999998,L9
2023-08-27 22:19:59+00:00,307.33,305.0916666666667,301.15500000000003,285.19,273.48,289.09,299.1566666666667,251.2966666666667,263.6375,252.885,270.4100000000001,270.095,269.6225,266.39399999999995,257.30199999999996,259.0783333333333,284.14400000000006,285.46666666666664,288.36,283.88,286.015,287.7075,293.248,291.28,280.254,286.35,298.38,300.2283333333333,295.56,285.274,285.855,283.075,281.33166666666665,276.235,271.00333333333333,289.3,280.68999999999994,266.85,191.4,198.9,202.57,L8
2023-09-12 22:20:01+00:00,307.085,305.63571428571424,300.6228571428572,284.79285714285714,272.03200000000004,289.09,300.04,249.05,265.75,256.746,269.978,268.73400000000004,267.594,266.39399999999995,257.30199999999996,259.0783333333333,284.14400000000006,285.46666666666664,288.36,281.152,283.464,286.188,292.8066666666667,291.2483333333333,279.49666666666667,286.3066666666667,297.7742857142857,299.7628571428572,295.12399999999997,284.88000000000005,286.1128571428572,283.0885714285714,281.43,273.8542857142857,271.00333333333333,289.3475,280.3933333333333,266.85,191.4,198.9,202.57,L8
2023-10-06 22:20:06+00:00,306.84,304.15000000000003,299.665,280.33666666666664,261.805,275.11,297.8666666666667,245.03500000000003,258.316,254.81599999999997,266.088,258.192,263.382,257.6466666666666,246.52666666666664,248.906,276.6375,279.38,283.75666666666666,275.7375,279.59000000000003,282.3125,290.502,288.726,276.13800000000003,282.358,294.48499999999996,295.90000000000003,293.4475,281.37800000000004,284.87166666666667,280.65333333333336,279.7416666666667,270.285,267.002,286.15000000000003,276.144,248.47,,,,L9
2023-10-30 22:20:12+00:00,315.025,307.9683333333333,302.8833333333334,285.56333333333333,274.95,296.58000000000004,304.43,245.03500000000003,254.78249999999997,262.40833333333336,265.615,255.7925,262.4925,272.7266666666667,260.2,257.56800000000004,284.6625,278.34749999999997,293.6266666666667,274.1,287.65,289.14,296.446,294.194,282.672,288.35600000000005,293.39,300.87833333333333,300.4875,287.152,289.055,286.745,284.7916666666667,276.045,273.436,293.675,281.826,276.34,220.5,229.08,236.28,L8
2023-11-23 22:20:17+00:00,318.5233333333333,313.575,304.4266666666667,291.0166666666667,282.674,302.9066666666667,307.394,245.03500000000003,254.78249999999997,266.94666666666666,264.81666666666666,251.9433333333333,260.57,291.14,275.04,267.032,293.875,276.1333333333333,299.08500000000004,283.8175,293.232,293.81,300.87166666666667,297.3666666666667,287.9483333333333,293.0183333333334,292.7625,305.72166666666664,304.284,291.105,291.47333333333336,298.73833333333334,285.6,281.0133333333333,279.09,297.384,285.86,281.88,221.51,227.91500000000002,235.175,L9
2023-12-09 22:20:14+00:00,321.87,317.42,310.2114285714286,291.0166666666667,282.674,302.9066666666667,307.394,245.03500000000003,254.78249999999997,266.94666666666666,264.81666666666666,251.9433333333333,260.57,291.14,275.04,267.032,293.875,276.1333333333333,299.08500000000004,283.8175,293.232,293.81,300.87166666666667,297.3666666666667,287.9483333333333,293.0183333333334,292.7625,305.72166666666664,312.11833333333334,291.105,291.47333333333336,307.6642857142857,285.6,281.0133333333333,279.09,297.384,285.86,281.88,221.51,227.91500000000002,235.175,L9
2024-01-26 22:20:14+00:00,319.876,319.6542857142857,308.84857142857146,293.12166666666667,284.9866666666667,301.515,307.29333333333335,237.76333333333335,239.32999999999998,272.26,261.02,229.26666666666665,256.15,301.65333333333336,277.7875,274.264,298.2075,273.105,299.08500000000004,283.8175,293.232,293.81,302.954,298.326,288.90666666666664,295.3283333333333,292.3875,304.91,308.15000000000003,289.715,290.9266666666667,310.13,287.634,283.9716666666667,282.03599999999994,297.5366666666667,287.256,281.88,221.51,227.91500000000002,235.175,L9
2024-02-19 22:20:03+00:00,313.18666666666667,317.14125,307.20875,292.9928571428572,285.8142857142857,299.244,306.39,235.5275,234.692,272.26,261.02,222.585,256.15,297.40999999999997,278.43,276.01666666666665,297.20799999999997,281.32666666666665,298.09000000000003,285.53000000000003,293.165,293.50166666666667,302.00666666666666,297.3916666666667,288.7257142857143,295.4157142857143,294.21799999999996,304.76714285714286,306.365,289.2785714285714,288.7885714285714,307.595,287.045,283.9714285714286,281.5183333333333,296.1457142857143,286.59999999999997,281.88,221.51,227.91500000000002,235.175,L8
2024-02-27 22:20:07+00:00,313.18666666666667,316.02625,306.435,294.24571428571426,288.90857142857146,299.244,306.47285714285715,242.79000000000002,235.05,282.48400000000004,266.18,222.585,263.97333333333336,294.442,289.69,285.94,296.2316666666667,284.67499999999995,301.4675,287.24,295.216,294.17333333333335,302.68833333333333,297.6766666666667,290.31428571428575,296.8171428571428,296.462,306.1171428571429,306.52375,290.6716666666667,287.72285714285715,308.32875,287.3383333333333,284.7842857142857,282.9033333333333,296.1657142857143,287.29333333333335,276.25,221.51,227.91500000000002,235.175,L9
2024-03-22 22:19:42+00:00,314.456,314.63625,305.76,294.21571428571434,292.68666666666667,299.244,304.34714285714284,251.91500000000002,222.00000000000003,282.092,266.51,209.01666666666665,269.23,291.62666666666667,287.6016666666667,284.7185714285714,294.46571428571434,286.99999999999994,300.13,291.35249999999996,297.49399999999997,294.7033333333333,302.3183333333333,297.465,292.30285714285714,297.0857142857143,294.97200000000004,305.32714285714286,306.03249999999997,291.15166666666664,285.82142857142856,307.9925,287.66,288.2742857142857,281.2885714285714,295.95714285714286,288.96999999999997,276.25,221.51,227.91500000000002,235.175,L8
2024-04-07 22:19:35+00:00,314.456,313.30499999999995,306.95875,296.9114285714286,297.8383333333333,305.27750000000003,305.1457142857143,249.74400000000006,216.97000000000003,286.34000000000003,272.87,206.07333333333335,277.43500000000006,291.62666666666667,287.6016666666667,290.7183333333333,299.14000000000004,295.5833333333333,302.78000000000003,295.6675,299.68,296.80333333333334,303.75500000000005,299.15000000000003,294.17285714285714,298.96857142857147,297.12600000000003,307.6842857142857,306.22,293.245,286.78142857142853,309.15999999999997,288.9816666666666,290.2457142857143,283.38428571428574,297.4157142857143,292.246,280.925,221.51,227.91500000000002,235.175,L8
2024-05-25 22:19:02+00:00,307.84999999999997,305.7083333333333,303.7166666666667,293.41333333333336,292.746,298.3833333333333,301.51666666666665,249.74400000000006,216.97000000000003,280.3666666666667,279.6566666666667,206.07333333333335,285.25666666666666,286.664,283.83399999999995,284.07,293.392,299.0725,296.3325,289.90000000000003,289.0133333333333,286.71400000000006,295.838,292.54200000000003,286.104,291.978,297.12600000000003,299.16,301.115,287.302,279.242,304.39285714285717,290.49,288.31,280.39666666666665,294.13,284.2025,271.29333333333335,,,,L8
2024-06-10 22:19:04+00:00,295.81999999999994,298.75199999999995,295.476,293.2857142857143,292.746,298.3833333333333,301.9585714285714,250.16166666666672,221.97,268.0575,265.6075,209.225,269.58500000000004,286.664,283.83399999999995,274.25499999999994,293.392,299.0725,296.3325,289.90000000000003,289.0133333333333,287.1816666666667,295.84,292.60333333333335,286.4916666666667,290.4583333333333,297.6716666666667,299.475,291.90833333333336,286.895,279.242,294.17285714285714,289.8342857142857,287.50428571428574,279.28142857142853,295.3342857142857,283.408,265.7825,,,,L8
2024-07-20 22:19:26+00:00,295.81999999999994,298.75199999999995,297.355,291.10625,292.746,298.3833333333333,301.9585714285714,250.16166666666672,230.42799999999997,268.496,257.808,219.392,265.296,286.664,283.83399999999995,274.25499999999994,288.65500000000003,294.152,292.466,286.09000000000003,285.0625,285.5028571428571,293.71571428571434,291.3857142857143,284.6714285714286,290.4583333333333,295.7914285714286,299.475,290.4585714285714,285.53714285714284,280.49833333333333,294.17285714285714,287.8225,284.7875,276.6525,295.3342857142857,279.9266666666667,265.7825,,,,L9
2024-08-13 22:19:38+00:00,279.74,294.87499999999994,296.41333333333336,288.4975,291.79499999999996,298.905,301.15333333333336,255.55000000000004,242.14600000000002,268.65833333333336,258.395,224.21999999999997,264.16833333333335,285.8425,283.28499999999997,268.045,284.17833333333334,291.26666666666665,290.285,284.04,283.34399999999994,284.58625,292.625,290.40250000000003,282.8128571428571,287.0683333333333,294.78000000000003,298.9766666666667,290.61428571428576,285.3957142857143,278.425,290.0785714285714,285.38374999999996,281.73875,273.65875,294.84000000000003,275.2685714285714,265.7825,,,,L8
2024-08-29 22:19:45+00:00,317.88,300.96999999999997,302.64,289.9442857142857,293.7266666666667,304.89,304.636,260.74,248.6475,267.202,254.77399999999997,229.64,261.078,288.05999999999995,287.53999999999996,260.53999999999996,280.1275,289.966,289.52,281.955,280.97249999999997,282.49,291.44666666666666,289.9516666666667,281.466,283.735,292.174,296.74,288.982,285.185,283.06,293.315,286.9714285714286,283.7914285714286,274.9042857142857,299.628,272.348,267.92333333333335,,,,L8
2024-11-17 22:20:02+00:00,317.88,320.31,303.755,290.0233333333333,291.83666666666664,294.68666666666667,307.5875,264.5566666666667,261.655,267.526,255.498,231.47500000000002,262.012,288.46500000000003,286.47,261.545,281.5475,288.6775,287.2275,279.53333333333336,274.8399999999999,281.418,291.612,288.76599999999996,279.4725,283.3766666666667,293.3275,297.93333333333334,287.4925,283.802,281.58500000000004,295.40999999999997,286.8316666666667,283.2316666666666,274.80833333333334,300.47,271.684,268.3,,,,L8
2024-12-27 22:20:09+00:00,319.11,320.845,306.05,291.078,295.09,296.8833333333333,310.8966666666667,282.9533333333334,279.5225,278.7375,266.16999999999996,235.74000000000004,275.13,295.145,292.565,281.75666666666666,285.975,292.245,292.2475,289.52250000000004,289.1666666666667,289.2925,295.2325,292.7775,286.24,296.02,299.8325,307.43333333333334,293.90500000000003,287.765,281.58500000000004,293.8725,285.60600000000005,285.044,276.686,301.34999999999997,273.96999999999997,301.26,226.54,239.63,235.79,L9
2025-01-04 22:20:02+00:00,322.12666666666667,322.8633333333333,308.445,296.575,301.10749999999996,310.125,314.2875,289.1875,285.506,284.162,273.58599999999996,235.74000000000004,283.152,301.39000000000004,299.6133333333333,290.0875,293.324,298.84000000000003,299.246,295.784,296.7725,294.738,301.064,297.686,292.412,302.15749999999997,306.116,312.75,299.392,293.02000000000004,281.58500000000004,299.01599999999996,289.79,289.78,280.55833333333334,304.885,281.448,301.925,230.82,239.01,235.79,L8
2025-01-12 22:20:09+00:00,311.44,316.3675,306.18857142857144,295.8128571428571,299.13,303.818,310.70799999999997,279.42,275.77166666666665,284.162,273.58599999999996,230.97000000000003,283.152,301.39000000000004,299.6133333333333,290.0875,293.324,299.2133333333333,299.0133333333333,295.7633333333333,295.996,294.55,300.7766666666667,297.1766666666667,292.18333333333334,301.488,305.665,311.45799999999997,298.8883333333333,292.855,280.56800000000004,297.5416666666667,288.98285714285714,289.13,279.7814285714286,302.528,281.96,291.41333333333336,230.82,239.01,235.79,L9
2025-01-20 22:20:01+00:00,303.274,316.3675,303.93,297.57714285714286,296.75666666666666,298.7383333333333,307.8566666666666,272.38166666666666,269.24,287.64,285.33,219.025,291.905,301.39000000000004,299.6133333333333,290.0875,300.4125,304.162,303.416,299.984,299.33599999999996,297.145,303.5983333333333,298.3666666666667,294.385,300.535,308.33666666666664,309.98833333333334,301.07166666666666,295.94800000000004,278.198,296.29714285714283,290.17285714285714,291.47714285714284,281.7085714285715,299.9533333333333,278.38666666666666,291.41333333333336,230.82,239.01,235.79,L8
2025-02-13 22:20:10+00:00,303.274,312.308,303.7285714285714,299.8614285714286,294.88428571428574,291.1871428571429,305.8357142857143,267.29714285714283,261.43333333333334,293.69666666666666,293.33,213.8225,303.03000000000003,296.43,293.895,296.595,306.5525,307.682,306.696,303.0,302.276,299.3183333333333,305.85833333333335,299.7733333333333,297.21166666666664,303.64166666666665,310.27000000000004,311.87,303.09499999999997,297.754,278.774,298.4857142857143,291.60571428571427,293.25,283.2057142857143,298.5728571428572,277.85833333333335,291.41333333333336,230.82,239.01,235.79,L9
2025-02-21 22:19:55+00:00,303.274,304.0883333333333,302.27375,297.73125,294.88428571428574,291.1871428571429,305.8357142857143,267.90125,263.52285714285716,288.02750000000003,288.5025,225.902,295.96000000000004,292.168,289.642,291.96000000000004,303.264,305.08666666666664,303.76666666666665,303.0,299.58500000000004,297.5571428571428,304.3614285714285,298.5257142857143,295.1642857142857,302.17571428571426,308.58714285714285,310.4042857142857,301.78428571428566,295.79,277.78,296.60625,290.11125,291.1425,281.3075,298.5728571428572,269.7442857142857,291.41333333333336,230.82,239.01,235.79,L8
2025-04-10 22:19:34+00:00,299.62249999999995,301.02833333333336,298.90000000000003,296.76571428571424,293.92,289.3633333333333,302.82142857142856,267.95125,265.27875,284.902,286.094,235.12833333333333,292.98,290.33,287.51166666666666,289.965,301.345,304.13714285714286,302.36285714285714,301.29,298.3671428571429,296.92625,303.36875,297.93125,294.06625,300.8975,307.70875,309.52625,300.66875,294.3671428571429,275.175,294.18249999999995,288.92125,288.96875,279.2425,296.6528571428571,269.7442857142857,291.41333333333336,230.82,239.01,235.79,L8
