dates,satname,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024
2022-01-08 21:53:55.798000,L9,340.96,341.80,330.75,324.04,281.31,309.77,295.64,308.13,,,273.31,283.17,310.83,327.00,294.44,294.00,294.28,277.09,278.29,281.94,295.10,309.85,322.17,313.65,311.42
2022-02-17 21:53:43.465000,L8,349.04,342.20,320.03,289.36,276.15,302.51,291.50,303.05,,257.41,270.01,274.04,305.02,291.97,288.66,282.46,277.03,274.96,268.09,273.18,294.18,314.20,309.21,294.63,284.29
2022-04-14 21:53:31.437000,L9,,,,,,,,,,,,,,,,,,256.55,232.63,240.71,275.09,279.17,293.36,284.78,
2022-04-22 21:53:28.835000,L8,358.29,355.25,351.12,326.88,329.68,330.80,332.57,337.29,338.67,335.75,342.43,345.12,347.08,328.74,323.36,315.65,317.54,314.94,316.03,326.54,347.21,329.22,,,
2022-04-30 21:53:24.906000,L9,324.30,322.03,308.28,268.67,,,,,,,,,,,,,,259.40,237.76,244.17,276.30,280.70,296.81,294.11,290.68
2022-05-16 21:53:14.305000,L9,313.35,322.29,304.24,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:53:36.556000,L8,314.39,317.69,303.57,,,,,,,,,,,,,,,,,,,,,,
2022-06-25 21:53:54.601000,L8,359.92,340.44,321.44,293.06,296.60,313.50,,,,269.78,294.09,305.00,323.35,307.76,297.81,302.60,292.55,295.45,297.46,294.49,312.11,303.04,335.92,338.42,334.12
2022-07-03 21:53:32.375000,L9,318.23,323.51,304.14,,,,,,,,,,,,,,,,,,,276.02,298.71,297.83,291.73
2022-08-04 21:53:47.033000,L9,354.73,335.19,315.34,285.00,287.51,307.38,,,,259.36,284.49,295.59,322.49,302.19,294.10,296.48,288.06,291.12,287.71,283.66,297.31,302.45,327.64,330.25,327.53
2022-08-12 21:54:11.286000,L8,359.05,342.81,319.78,323.08,285.57,314.67,,,,262.68,280.20,284.11,338.14,316.94,298.15,305.58,289.84,284.95,284.08,279.36,295.32,314.14,339.81,359.87,358.42
2022-08-20 21:53:53.868000,L9,352.73,335.91,315.81,317.58,289.66,309.11,299.10,316.41,,260.94,278.47,287.67,317.74,300.96,291.75,289.74,285.00,283.38,282.34,281.69,294.60,297.44,332.71,325.98,316.79
2022-09-05 21:53:54.124000,L9,360.59,349.59,339.81,322.71,289.61,323.36,301.43,323.57,,276.37,291.66,301.92,330.99,320.79,317.90,311.70,302.26,294.68,300.07,289.83,314.94,314.87,337.87,359.97,353.07
2022-10-23 21:54:07.910000,L9,364.37,362.31,341.70,336.32,295.12,311.70,295.75,316.94,,266.25,286.81,294.08,324.16,338.82,303.95,308.21,311.71,285.37,291.65,290.56,303.71,301.56,333.34,326.82,321.77
2022-11-24 21:54:07.607000,L9,356.40,349.86,332.63,314.43,290.47,307.88,297.39,320.79,,260.06,281.19,293.38,317.34,318.89,300.45,292.98,291.49,286.79,283.79,286.66,297.81,304.45,315.38,324.51,317.84
2022-12-02 21:54:14.237000,L8,359.07,361.24,344.55,337.53,294.13,309.40,294.66,320.60,,264.91,284.21,295.00,321.83,336.95,299.11,298.76,293.71,288.43,287.92,286.30,302.32,301.58,330.97,323.75,316.05
2022-12-26 21:54:05.616000,L9,350.47,350.83,343.35,306.42,288.38,309.29,292.44,314.79,,260.99,280.20,286.55,309.21,333.64,298.22,297.69,288.61,282.81,285.03,283.94,299.99,297.97,311.54,321.56,315.52
2023-01-19 21:53:58.846000,L8,357.08,353.11,342.47,327.70,293.99,326.58,300.32,329.53,320.12,271.87,283.48,289.63,322.85,327.94,307.50,301.93,303.80,284.49,286.37,286.88,303.43,322.57,335.80,323.49,319.92
2023-02-20 21:53:49.750000,L8,353.94,348.48,343.47,328.01,324.68,327.05,323.93,330.04,323.75,270.79,286.78,319.85,325.36,331.35,311.56,304.36,314.64,296.32,296.92,287.44,310.57,314.62,335.79,369.39,357.84
2023-02-28 21:53:56.178000,L9,347.90,344.14,330.41,318.27,288.65,319.86,299.47,328.84,315.34,271.26,281.84,287.74,324.04,323.38,314.86,309.11,303.61,288.54,284.04,283.17,296.26,314.31,337.99,322.45,320.71
2023-03-08 21:53:38.861000,L8,348.41,346.22,342.05,331.64,327.17,334.36,329.73,339.78,333.93,327.48,330.47,332.75,349.72,342.03,337.60,339.81,344.01,,,,,,,,
2023-03-24 21:53:30.443000,L8,343.45,334.81,324.89,317.05,310.23,313.57,323.36,328.31,329.77,329.10,323.41,325.56,330.34,328.57,330.39,325.39,327.91,335.97,338.55,345.48,356.86,344.57,357.93,375.97,362.59
2023-05-11 21:52:58.358000,L8,341.54,333.09,314.56,311.16,314.43,329.54,333.52,336.90,343.77,297.15,304.69,315.15,329.81,348.38,349.82,345.35,316.95,300.67,306.07,306.76,327.89,,,,
2023-06-12 21:53:07.226000,L8,351.34,336.72,320.63,322.52,294.10,321.85,311.09,316.97,,285.17,290.18,306.25,323.89,305.23,299.25,305.76,303.83,295.04,294.58,289.31,307.41,316.61,337.85,340.26,360.84
2023-07-14 21:53:22.893000,L8,351.98,340.02,320.88,289.09,289.12,315.90,,,,280.80,288.46,304.70,326.38,307.91,300.20,304.70,298.39,294.03,294.15,285.64,302.31,309.03,341.05,340.62,343.59
2023-07-30 21:53:30.466000,L8,359.73,345.66,321.80,290.89,298.22,310.86,310.28,321.68,,272.24,287.19,305.40,322.54,310.55,300.35,300.02,302.08,293.51,294.12,290.56,301.70,312.59,331.91,340.77,336.20
2023-08-07 21:53:26.257000,L9,314.73,317.75,306.13,,,,,,,,,,,256.85,272.57,266.80,255.54,260.51,238.05,244.17,274.93,275.36,295.09,292.97,295.23
2023-08-23 21:53:32.316000,L9,330.27,324.46,324.53,282.09,280.79,311.98,,,,258.53,278.32,292.01,320.16,302.52,295.77,292.02,295.28,281.31,281.79,277.95,291.64,297.22,311.31,323.50,320.07
2023-08-31 21:53:40.223000,L8,343.36,341.45,333.88,291.95,287.57,315.85,,,,263.49,281.16,291.29,318.02,307.65,297.04,297.44,287.50,285.90,287.84,281.90,297.19,296.01,335.25,327.27,326.12
2023-09-16 21:53:44.465000,L8,346.15,340.28,333.15,293.32,289.32,316.88,297.96,320.07,,264.61,288.18,300.84,316.68,309.24,302.58,299.97,290.58,289.08,293.59,289.80,301.54,299.26,314.09,334.32,331.33
2023-10-02 21:53:47.913000,L8,318.78,315.03,307.71,260.85,,,,,,,,,,,,,,,,,268.52,275.58,298.63,288.47,287.59
2023-10-10 21:53:51.033000,L9,358.91,349.62,341.27,329.31,288.56,309.09,296.93,318.51,,262.12,282.33,295.87,329.51,309.87,299.93,295.55,292.41,283.31,285.00,282.76,293.71,308.81,,,
2023-10-18 21:53:49.019000,L8,348.09,348.18,339.04,340.54,292.34,328.78,297.19,328.61,319.13,272.15,288.50,296.74,323.49,342.48,302.65,302.34,290.54,286.42,292.46,287.55,302.70,299.58,314.02,327.55,324.25
2023-11-03 21:53:52.735000,L8,312.29,312.16,302.29,269.68,,,,,,,,,,,,,,,,,,,,,
2023-11-11 21:53:51.231000,L9,361.51,353.37,347.73,336.73,290.55,311.93,296.68,323.73,,262.20,283.90,297.08,318.19,316.69,304.13,297.54,293.06,287.04,289.81,288.98,297.68,302.48,310.60,327.09,324.37
2023-11-27 21:53:59.270000,L9,355.71,352.38,345.57,338.22,286.75,328.94,295.45,330.45,,268.24,282.99,290.64,328.05,329.91,299.32,295.75,296.24,282.59,284.83,284.72,295.77,341.29,331.66,322.13,320.01
2023-12-13 21:53:58.396000,L9,359.80,348.88,347.71,340.65,291.77,331.92,296.26,331.39,322.63,269.34,286.34,295.00,324.04,335.48,301.63,298.35,295.05,283.20,290.31,287.58,301.09,298.49,311.79,325.67,322.60
2024-01-22 21:53:44.081000,L8,358.74,364.72,351.97,333.25,292.78,320.98,300.26,319.32,324.16,269.26,283.83,294.87,325.81,332.73,310.17,312.69,307.46,286.53,286.56,288.60,298.93,341.78,312.41,320.61,356.39
2024-02-07 21:53:46.753000,L8,353.03,350.79,338.81,326.77,291.30,310.85,296.63,320.48,,268.51,283.91,291.21,312.40,310.51,300.26,298.06,290.31,286.58,289.64,288.79,298.58,299.79,314.44,324.25,323.05
2024-02-15 21:53:54.385000,L9,316.60,315.58,301.83,272.23,,,,,,,,,287.17,255.96,270.53,263.10,266.59,260.87,235.70,253.39,276.63,249.75,,,
2024-02-23 21:53:43.093000,L8,358.05,351.04,347.19,303.90,291.18,307.89,297.33,314.02,,267.72,286.86,298.80,316.80,311.61,302.64,299.30,290.69,285.07,291.98,289.23,300.46,297.43,309.58,326.89,325.22
2024-03-10 21:53:31.716000,L8,357.53,351.71,340.70,297.25,290.47,323.66,297.71,320.88,,273.02,283.97,298.26,319.54,308.88,300.69,298.05,290.64,286.62,290.97,290.17,298.32,301.76,311.70,329.37,324.25
2024-03-18 21:53:49.665000,L9,352.96,355.52,341.06,321.15,295.93,325.54,298.61,324.51,,279.21,290.72,301.96,324.44,312.02,305.26,308.77,294.86,289.58,294.47,292.51,302.17,310.88,331.17,329.71,327.75
2024-03-26 21:53:16.812000,L8,351.13,339.72,324.28,298.29,286.78,308.27,297.30,309.68,,268.55,285.64,299.57,315.35,306.39,302.89,299.03,290.39,286.68,292.42,291.78,299.91,302.71,311.09,328.56,327.12
2024-04-03 21:53:40.750000,L9,358.13,351.43,334.14,314.08,296.00,326.45,299.41,324.34,,281.31,292.08,301.24,323.65,310.31,303.56,305.12,292.84,292.17,294.32,290.36,301.93,309.81,333.14,328.47,324.81
2024-04-27 21:53:04.874000,L8,345.59,337.20,318.27,292.40,286.90,308.78,298.29,307.85,,271.23,286.62,298.57,313.40,303.64,297.39,296.21,285.41,286.53,289.98,288.66,299.51,297.62,313.59,329.49,326.48
2024-05-13 21:52:50.779000,L8,348.37,338.42,317.39,295.40,285.34,312.15,300.37,308.54,,278.61,280.69,299.15,317.97,304.38,297.65,299.21,286.17,287.34,286.97,283.63,293.77,306.23,331.20,329.73,328.94
2024-05-21 21:53:07.832000,L9,311.17,324.81,304.51,,,,,,,,,,,,,,,,,,,275.30,297.25,294.95,297.01
2024-05-29 21:52:42.839000,L8,306.98,323.48,301.71,,,,,,,,,,,,,,,,,,,,,,
2024-06-06 21:53:01.632000,L9,299.04,324.04,301.36,,,,,,,,,,,,,,,,,,,,,,
2024-07-08 21:53:01.737000,L9,297.04,322.50,301.95,,,,,,,,,,,,,,,,,,,,,,
2024-07-24 21:53:05.581000,L9,298.11,316.37,305.55,,,,,,,,,,,,,,,,,,,,,,
2024-08-25 21:53:26.860000,L9,361.92,353.42,349.69,334.05,314.12,336.66,327.52,339.84,320.14,296.91,303.11,321.82,333.89,325.99,316.52,313.36,318.69,297.35,306.77,303.48,317.33,347.00,345.41,349.69,343.48
2024-09-10 21:53:28.798000,L9,357.92,351.30,323.64,320.42,291.01,312.57,298.07,324.82,,271.43,284.78,295.40,320.23,309.95,300.41,295.58,290.66,288.46,291.37,291.29,297.22,297.42,322.03,328.08,325.21
2024-10-04 21:53:32.935000,L8,,,,,,,,,,,,,,276.96,274.85,270.14,269.09,261.28,240.16,260.63,273.10,273.86,291.93,293.05,284.25
2024-10-12 21:53:39.268000,L9,359.61,358.58,348.16,330.17,291.96,328.35,297.74,327.91,,268.14,284.24,296.95,327.27,330.85,306.28,299.62,295.12,287.15,289.97,291.69,298.03,299.98,313.11,327.85,322.59
2024-10-20 21:53:45.329000,L8,349.56,340.50,326.54,292.35,279.81,312.92,,,,259.82,278.71,287.49,309.94,303.17,295.10,290.01,282.70,278.29,284.20,284.99,293.48,291.38,307.78,319.51,315.41
2024-10-28 21:53:49.531000,L9,359.03,355.52,343.14,329.06,299.68,319.89,301.25,322.01,295.08,278.90,291.44,300.80,319.96,319.25,310.18,303.28,295.85,294.19,299.28,298.42,303.91,304.18,321.07,333.72,333.03
2024-12-23 21:53:43.692000,L8,348.31,352.14,336.65,312.86,287.43,313.03,293.02,311.19,,263.27,281.96,294.39,316.33,315.10,302.46,298.43,293.88,288.68,288.60,291.99,295.77,298.62,311.78,322.63,321.87
2024-12-31 21:53:47.312000,L9,345.06,343.37,333.99,324.92,287.55,306.55,289.45,309.17,,258.19,279.75,291.32,312.25,304.11,297.00,291.28,284.85,279.37,279.65,284.92,293.36,295.86,308.61,316.12,314.38
2025-02-09 21:53:42.442000,L8,359.60,355.27,341.57,332.76,292.77,323.31,296.47,320.40,,270.23,282.67,297.41,322.53,330.81,307.81,312.18,296.25,286.98,290.73,290.41,297.00,300.04,333.12,331.47,320.74
2025-02-25 21:53:31.115000,L8,348.71,341.24,323.69,313.21,291.95,308.18,295.44,311.94,,267.76,285.13,297.58,313.09,308.43,299.83,295.64,288.49,285.10,289.25,291.03,298.38,293.65,311.02,323.76,322.72
2025-03-05 21:53:44.923000,L9,341.39,338.73,330.71,324.95,308.56,316.89,310.81,324.47,337.29,323.85,311.19,315.15,327.57,319.61,312.49,316.96,319.58,328.64,320.02,320.31,331.26,344.92,348.26,334.83,334.55
2025-03-21 21:53:32.179000,L9,372.23,366.98,365.43,349.34,356.53,358.35,354.22,359.45,352.86,348.55,347.20,345.89,350.90,345.04,334.69,334.16,328.18,333.54,330.95,331.58,349.88,344.62,364.98,364.25,363.35
2025-03-29 21:53:19.999000,L8,343.89,341.44,318.67,299.92,291.02,310.29,295.33,318.31,,277.03,286.44,293.75,315.51,310.50,300.32,301.87,285.98,287.44,289.97,288.30,300.74,291.43,320.42,326.49,326.17
2025-04-06 21:53:31.771000,L9,343.58,335.63,318.60,317.21,287.08,309.88,295.23,312.01,,273.43,284.86,292.79,314.64,310.30,298.55,301.40,286.41,284.48,288.45,286.72,299.46,293.82,327.32,337.95,330.49
2025-05-16 21:53:05.309000,L8,316.53,316.64,301.25,,,,,,,,,,,,,,,,,,,,,,
2025-06-01 21:53:08.733000,L8,352.47,340.40,335.21,338.62,342.33,339.94,329.06,352.01,,293.90,332.75,332.49,328.22,322.82,324.01,324.67,318.28,301.11,312.62,322.58,346.25,341.28,357.64,352.23,357.86
2025-06-09 21:53:09.796000,L9,317.60,321.71,304.10,,,,,,,,,,,,,,,,,,,,,,
2025-06-17 21:53:20.455000,L8,309.44,319.80,299.62,,,,,,,,,,,,,,,,,,,,,,
2025-06-25 21:53:21.635000,L9,353.98,340.22,318.22,294.18,291.13,319.44,,,,284.19,289.11,300.04,326.09,306.75,296.77,306.67,,,,,,,,,
2025-07-11 21:53:24.642000,L9,327.59,324.25,305.51,265.73,,,,,,,274.27,281.52,303.66,291.19,286.44,276.07,272.60,271.04,246.57,262.53,278.90,279.45,301.98,311.59,313.58
2025-08-12 21:53:43.900000,L9,305.36,315.97,305.20,,,,,,,,,,300.32,284.84,273.01,268.11,266.92,262.25,237.40,245.10,262.62,263.60,294.66,294.74,290.44
2025-08-20 21:53:43.826000,L8,338.42,331.70,315.98,273.50,261.87,,,,,,260.15,273.58,306.03,303.75,290.31,264.97,250.22,,,,,,,,
2025-08-28 21:53:47.523000,L9,358.38,358.06,356.82,341.57,313.62,335.28,332.25,346.34,338.04,295.82,303.56,314.77,324.05,324.47,325.48,313.96,305.94,301.76,307.57,318.25,326.32,318.65,340.97,352.20,351.70
2025-09-29 21:53:57.020000,L9,342.70,339.18,323.84,301.52,287.34,312.93,294.30,310.52,367.66,295.58,302.51,313.47,331.19,330.01,320.52,317.20,323.35,306.33,,,,,,,
2025-10-07 21:53:56.068000,L8,362.31,356.19,342.19,333.59,307.42,327.18,302.18,327.22,317.83,291.62,299.52,308.77,334.64,334.84,318.29,315.63,304.83,308.47,311.02,308.76,319.52,308.69,339.21,347.08,355.80
2025-10-15 21:54:03.410000,L9,369.93,358.62,354.32,332.78,314.11,330.43,323.56,328.09,319.48,298.49,302.58,314.42,329.86,338.79,324.31,319.00,316.57,308.21,319.85,314.34,325.77,319.99,339.09,358.99,358.85
2025-10-23 21:53:53.905000,L8,395.74,381.83,380.96,356.16,337.21,346.31,344.93,352.90,341.26,334.44,323.86,332.85,340.31,339.44,338.29,320.91,323.53,325.21,336.42,,,,,,
2025-10-31 21:53:57.850000,L9,355.66,344.87,335.34,334.12,335.75,334.63,297.81,323.49,,,,,,,,,,,,,,276.08,311.03,315.97,315.10
