dates,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024,satname
2003-04-26 21:42:25+00:00,379.45,361.34,335.485,340.09,334.4066666666667,349.66333333333336,336.015,339.01,344.36999999999995,267.645,331.13,306.17499999999995,339.17999999999995,337.47,306.62,303.41499999999996,316.69,302.4,,,301.525,322.40333333333336,344.41499999999996,299.985,,L7
2003-09-25 21:31:19+00:00,,,,,,,333.15,334.34,333.2,262.625,298.84,313.67,,,329.23,,316.19,319.04,311.09,321.44,313.21,318.37,346.12,338.6,,L5
2003-12-14 21:32:14+00:00,,,,328.88,309.71,326.8,327.91499999999996,333.235,336.485,266.565,302.705,317.125,340.03,340.58,323.595,311.19,309.655,310.65999999999997,303.79999999999995,310.39,312.505,321.97,346.435,338.56,347.6,L5
2003-12-30 21:32:24+00:00,,,,335.27,314.635,335.27,328.35999999999996,332.8333333333333,332.48333333333335,266.565,297.7233333333333,314.2866666666667,333.875,342.87,327.03,319.225,313.93,313.7366666666667,306.5333333333333,308.9633333333333,311.4166666666667,318.7633333333333,341.47,334.01666666666665,338.56,L5
2004-01-15 21:32:26+00:00,,,,338.33,313.3833333333333,332.6333333333334,327.7075,332.465,331.4825,266.565,295.22249999999997,315.98,335.50333333333333,342.53999999999996,327.03,321.6766666666667,314.8825,311.4675,303.1,307.3275,309.9425,315.08500000000004,339.51750000000004,332.905,338.22333333333336,L5
2004-04-04 21:33:01+00:00,,,,337.38,313.6125,332.9425,326.4175,332.72,331.17499999999995,269.53499999999997,295.90000000000003,317.125,336.4325,341.83500000000004,325.565,320.7525,313.2,308.42,302.1625,304.3125,310.645,315.3,338.64,332.645,339.075,L5
2004-05-06 21:33:58+00:00,,,,337.38,313.6125,332.9425,326.4175,332.72,332.908,271.9533333333333,299.85600000000005,319.914,336.4325,341.83500000000004,325.565,320.7525,314.924,310.028,302.1625,307.738,314.532,317.61199999999997,338.64,332.645,339.075,L5
2004-06-07 21:34:54+00:00,,,,337.38,313.6125,332.9425,326.4175,332.72,333.91,272.5,301.86,321.8333333333333,336.4325,341.83500000000004,325.196,321.588,314.75166666666667,311.2616666666667,305.528,309.6716666666667,316.2833333333333,318.82166666666666,341.23400000000004,335.136,339.075,L5
2004-06-23 21:35:22+00:00,,,,340.2133333333333,314.91333333333336,334.99,327.66333333333336,332.9166666666667,333.935,273.1475,302.65333333333336,322.084,335.23333333333335,342.2533333333334,327.005,324.1875,317.07800000000003,314.16,307.7825,314.16333333333336,321.31666666666666,319.69666666666666,339.855,336.534,336.2333333333333,L5
2004-07-25 21:36:14+00:00,,331.09,307.64,334.53,314.3,333.87,327.99,335.36,337.66249999999997,273.1475,310.11,326.9166666666667,339.22,339.72,323.5450000000001,321.45500000000004,315.0566666666667,315.10249999999996,313.165,319.1125,328.285,325.445,347.11,342.72333333333336,341.63,L5
2004-08-26 21:36:59+00:00,,331.09,307.64,334.53,312.865,333.87,327.99,335.36,337.66249999999997,270.274,310.11,326.9166666666667,339.22,339.72,321.55,319.6933333333333,315.0566666666667,315.08,313.165,319.1125,326.336,324.34000000000003,341.8533333333333,342.72333333333336,341.63,L5
2005-02-18 21:40:18+00:00,,,,348.65,318.185,333.63,325.36,335.54,331.59,260.365,293.91,312.38,,,317.56,316.17,,314.99,302.03,304.79,314.225,315.79,329.775,325.79,333.13,L5
2005-03-22 21:40:41+00:00,,,,344.02,321.75,337.35,332.09000000000003,340.31,333.69,267.075,301.42,317.41999999999996,,,325.16,322.61,315.14,308.97,307.565,312.45500000000004,316.235,318.775,335.07,334.79,345.89,L5
2005-05-09 21:40:56+00:00,,,,344.02,325.24333333333334,337.35,332.09000000000003,340.31,333.69,281.3066666666667,301.42,317.41999999999996,,,325.16,322.61,315.14,308.97,307.565,312.45500000000004,316.235,325.43333333333334,335.07,334.79,345.89,L5
2005-06-10 21:41:12+00:00,,,328.93,336.27666666666664,320.1425,333.57,330.6466666666667,336.16333333333336,333.69,281.3066666666667,298.71000000000004,313.9733333333333,,,316.08000000000004,316.28499999999997,310.025,305.135,305.92333333333335,309.8666666666667,315.1566666666667,325.43333333333334,330.13,329.57,342.73333333333335,L5
2005-06-26 21:41:16+00:00,,,328.93,336.27666666666664,320.554,336.4075,330.6466666666667,336.16333333333336,333.69,286.835,303.105,313.9733333333333,,,316.08000000000004,316.28499999999997,310.025,305.135,305.92333333333335,309.8666666666667,318.7425,329.1225,334.8975,329.57,342.73333333333335,L5
2005-07-12 21:41:23+00:00,,,315.9,327.58,315.47166666666664,330.192,324.375,329.64,333.69,286.835,303.105,307.5575,,,309.7166666666667,311.8433333333333,301.06666666666666,300.26666666666665,297.7125,301.8025,311.49,329.1225,334.8975,323.52750000000003,337.505,L5
2005-07-28 21:41:34+00:00,,,315.9,327.58,315.47166666666664,330.192,324.375,329.64,333.69,286.835,303.105,303.36,,304.69,301.7875,308.0625,292.4275,290.925,287.82599999999996,291.8,311.49,329.1225,334.8975,318.644,333.106,L5
2005-08-29 21:41:46+00:00,,,315.9,320.5566666666667,313.4483333333333,329.3325,323.3225,329.75,330.675,286.65749999999997,306.3225,304.91600000000005,,304.69,301.7875,311.662,292.4275,293.818,289.748,292.646,310.98199999999997,330.1475,338.945,322.82800000000003,333.1,L5
2005-11-01 21:41:44+00:00,,,315.9,311.14,312.2583333333333,326.8175,318.87,327.1925,332.33000000000004,289.3225,307.1025,305.108,,322.875,302.2725,309.662,290.475,292.3,286.76,289.406,307.858,330.32,339.75,322.54999999999995,333.1775,L5
2006-01-20 21:43:37+00:00,,,,341.27,312.11,331.01,324.34666666666664,336.01666666666665,332.00333333333333,275.0733333333333,306.62333333333333,310.245,333.66,327.0366666666667,309.81666666666666,314.375,298.2266666666667,295.9,291.69500000000005,292.125,310.29,319.8733333333333,341.7533333333333,329.08,336.94666666666666,L5
2006-04-10 21:45:17+00:00,,,,341.27,320.77,331.01,325.945,339.1466666666667,334.7166666666667,283.6033333333333,306.61,317.02,338.3,336.93666666666667,328.0933333333333,321.1766666666667,315.62333333333333,311.68,307.97,309.67333333333335,316.95666666666665,321.0333333333333,340.56666666666666,338.1933333333333,347.66499999999996,L5
2006-06-29 21:46:28+00:00,,,,341.27,330.12,,330.88,341.2950000000001,332.525,283.975,294.6166666666666,302.2633333333333,322.7966666666667,313.84999999999997,328.59000000000003,311.2066666666667,319.77,303.2066666666667,312.875,312.54999999999995,321.96500000000003,318.26,338.275,336.09000000000003,336.37,L5
2006-09-17 21:47:31+00:00,,,,,323.98,,,345.37,333.7,300.225,297.3866666666667,305.7866666666667,317.365,303.09499999999997,329.85,310.53,315.78,301.93333333333334,314.06,320.955,328.03499999999997,322.22,346.245,346.025,361.24,L5
2006-10-03 21:47:41+00:00,,,,339.12,323.12333333333333,335.94,334.09,342.055,335.7,300.27666666666664,301.67,310.7475,317.365,303.09499999999997,329.85,310.53,315.87333333333333,303.17,311.59666666666664,318.77,324.73,320.56,342.71999999999997,345.7833333333333,360.65,L5
2007-01-07 21:48:55+00:00,,,,332.95,319.625,335.2,330.15,335.925,337.7,307.05,307.00333333333333,317.11999999999995,,,326.87,320.08,307.90333333333336,308.495,308.87,317.49,323.41,321.22,343.65999999999997,346.635,360.65,L5
2011-03-07 21:43:36+00:00,,,,346.19,328.81,,,351.64,346.39,308.38,318.87,331.79,,,335.04,,,,,,,336.19,,,,L5
2013-05-31 21:55:43+00:00,293.63,304.76,300.09,,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-04 21:55:42+00:00,311.53499999999997,311.385,305.40999999999997,282.95,258.54,,,,,,,,,,,,,,,,,,,,,L8
2013-10-06 21:55:33+00:00,311.53499999999997,311.385,314.96666666666664,299.14,270.515,309.0,294.96,305.6,326.08,,272.73,282.66,311.67,309.82,292.36,290.84,283.95,284.9,281.18,278.8,293.48,292.04,313.85,318.33,317.02,L8
2014-01-10 21:54:55+00:00,338.245,318.01,322.75333333333333,302.0133333333333,276.3866666666667,309.37,296.17499999999995,307.595,323.565,258.88,275.055,286.605,312.24,308.555,295.15999999999997,293.53999999999996,285.87,285.72,282.815,281.735,295.29,295.76,315.01,318.83,320.83,L8
2014-02-11 21:54:32+00:00,338.245,318.01,323.95,303.965,276.76750000000004,306.99666666666667,294.1666666666667,304.21,323.565,258.88,273.97,286.3966666666667,311.69666666666666,306.22333333333336,294.99,292.95,285.5233333333333,284.59,282.12,281.6033333333333,294.7266666666667,295.26666666666665,313.32666666666665,317.2033333333333,318.99333333333334,L8
2014-03-31 21:53:53+00:00,320.40999999999997,298.85,320.3175,300.8425,282.8433333333334,306.99666666666667,294.1666666666667,304.21,323.565,258.88,273.97,286.3966666666667,311.69666666666666,306.22333333333336,294.99,292.95,285.5233333333333,284.59,282.12,281.6033333333333,294.7266666666667,295.26666666666665,313.32666666666665,317.2033333333333,318.99333333333334,L8
2014-05-18 21:53:11+00:00,313.58666666666664,308.95500000000004,312.5375,296.0133333333333,283.0200000000001,305.995,293.77,303.515,321.05,258.88,274.59000000000003,288.265,311.71000000000004,304.42500000000007,296.305,294.005,286.30999999999995,284.435,282.59000000000003,283.005,295.35,287.35,305.3333333333333,306.3,308.01,L8
2014-06-19 21:53:23+00:00,312.3725,314.56,310.694,296.0133333333333,283.0200000000001,305.995,293.77,303.515,321.05,258.88,274.59000000000003,288.265,311.71000000000004,304.42500000000007,296.305,294.005,286.30999999999995,284.435,282.59000000000003,283.005,295.35,287.35,305.3333333333333,306.3,308.01,L8
2014-07-21 21:53:33+00:00,300.81333333333333,314.56,310.72999999999996,299.93333333333334,288.905,311.53,303.575,308.855,318.6,278.98,281.69,292.505,310.61,301.56,296.29999999999995,301.28499999999997,294.90999999999997,285.23,284.47,285.90999999999997,299.12,292.59,313.8533333333333,309.71666666666664,310.3966666666667,L8
2014-08-06 21:53:41+00:00,300.81333333333333,314.56,310.72999999999996,303.4575,286.77,313.24,301.5733333333333,310.32666666666665,318.6,273.29,282.18666666666667,292.6566666666667,310.61,306.255,296.09,302.2366666666667,292.8566666666666,287.17333333333335,285.0833333333333,285.06333333333333,298.12333333333333,293.2125,319.78999999999996,313.8275,312.9775,L8
2014-09-07 21:53:48+00:00,300.81333333333333,314.56,306.5275,301.33666666666664,291.8633333333333,320.61333333333334,304.12666666666667,318.5733333333333,319.92,270.1933333333333,285.24666666666667,294.65333333333336,327.17,314.115,299.96,310.04333333333335,301.59333333333336,288.8,287.56666666666666,286.06,299.60999999999996,293.905,321.91,316.14,312.1966666666667,L8
2014-09-23 21:53:45+00:00,304.0,314.15250000000003,307.152,294.72,291.8633333333333,320.61333333333334,304.12666666666667,318.5733333333333,319.92,270.1933333333333,285.24666666666667,294.65333333333336,309.95000000000005,314.115,292.8175,298.9325,292.50750000000005,280.4325,287.56666666666666,277.7375,292.715,289.26,313.824,310.07399999999996,304.415,L8
2014-10-25 21:53:52+00:00,307.41,319.2533333333334,316.26,307.4575,288.53,317.665,300.85249999999996,314.22999999999996,320.8866666666667,270.1933333333333,282.665,292.0425,309.95000000000005,314.115,293.136,297.22200000000004,293.024,280.566,286.005,278.218,292.804,290.2316666666666,313.824,310.7233333333333,305.22,L8
2014-11-10 21:53:54+00:00,307.41,326.11,319.84166666666664,311.45,288.80199999999996,317.172,300.274,314.506,321.17,267.02,283.094,291.534,313.73,317.93333333333334,294.07666666666665,298.1566666666667,292.85833333333335,281.7583333333334,286.108,279.33666666666664,294.1166666666667,292.2028571428571,316.94666666666666,312.2371428571428,307.2816666666667,L8
2015-01-13 21:53:42+00:00,313.56,329.80500000000006,328.1925,313.34666666666664,288.1683333333333,314.875,299.42833333333334,312.91499999999996,321.17,267.02,281.78000000000003,290.63166666666666,315.4425,320.56,294.6242857142857,297.1328571428571,292.00142857142856,282.0514285714286,285.45666666666665,279.7842857142857,294.01714285714286,295.7914285714286,320.10166666666663,315.70428571428573,311.7966666666667,L8
2015-01-29 21:53:37+00:00,313.56,329.80500000000006,329.71333333333337,313.4433333333333,286.385,314.1716666666667,296.3483333333333,311.9483333333333,322.0266666666667,262.79,280.575,289.14166666666665,317.432,322.178,295.04714285714283,297.49285714285713,291.51000000000005,282.1585714285714,285.47999999999996,279.0314285714286,293.3957142857143,294.69571428571425,317.9983333333334,313.9585714285714,307.796,L8
2015-04-03 21:53:02+00:00,,346.68,339.745,319.946,284.602,310.07000000000005,296.732,308.11800000000005,322.42,259.78000000000003,279.196,287.102,319.51,320.53749999999997,296.788,297.43600000000004,291.194,284.86400000000003,284.354,282.994,296.246,299.15999999999997,320.5275,315.97400000000005,311.7,L8
2015-06-06 21:52:52+00:00,303.69,327.0,303.99,316.9666666666667,284.86333333333334,308.7766666666667,298.22333333333336,307.9266666666667,,262.06,278.75,287.2666666666666,318.9166666666667,318.85999999999996,296.9166666666667,297.99,289.6166666666666,285.1666666666667,284.6433333333334,283.3,295.7966666666666,294.02750000000003,311.575,309.91499999999996,306.29,L8
2015-07-08 21:53:09+00:00,312.99,327.0,303.16499999999996,316.9666666666667,284.86333333333334,308.7766666666667,298.22333333333336,307.9266666666667,,262.06,278.75,287.2666666666666,318.9166666666667,318.85999999999996,296.9166666666667,297.99,289.6166666666666,285.1666666666667,284.6433333333334,283.3,295.7966666666666,294.02750000000003,311.575,309.91499999999996,306.29,L8
2015-08-25 21:53:27+00:00,312.4766666666667,322.35,304.19666666666666,291.72,280.39,306.35,300.95,304.35,,,276.69,285.59,310.78,299.49,291.93,289.66,280.44,268.86,283.38,267.36,283.71500000000003,281.99666666666667,299.0933333333333,301.28666666666663,299.90333333333336,L8
2015-10-12 21:53:41+00:00,322.725,332.43333333333334,311.625,275.47,285.21,307.24,297.75,308.22,321.29,,277.45,291.58,322.64,327.11,295.55,292.36,304.22,270.17499999999995,282.24,267.33500000000004,283.78999999999996,281.8666666666667,305.74666666666667,302.7033333333333,302.8233333333333,L8
2015-11-13 21:53:46+00:00,322.725,332.43333333333334,311.625,275.47,285.21,307.24,297.75,308.22,321.29,,277.45,310.58,322.64,327.11,295.55,292.36,304.22,270.17499999999995,282.24,267.33500000000004,283.78999999999996,281.8666666666667,305.74666666666667,302.7033333333333,302.8233333333333,L8
2016-01-16 21:53:45+00:00,334.3433333333333,335.69,320.66333333333336,288.07000000000005,284.57,306.355,297.65999999999997,308.28,321.29,,275.5,302.96,316.74,316.08500000000004,295.81,292.235,295.055,274.1166666666666,281.875,271.81,287.41333333333336,287.02000000000004,311.3766666666667,310.36999999999995,307.7633333333333,L8
2016-02-01 21:53:43+00:00,335.8625,336.3575,321.3325,296.3066666666667,285.77,306.27333333333337,298.50333333333333,309.12,316.145,,276.01,299.6825,315.05333333333334,311.8833333333334,296.17,292.34666666666664,294.38,276.35249999999996,281.6566666666667,274.405,289.8675,289.4925,312.4275,313.1925,310.43,L8
2016-03-04 21:53:33+00:00,345.2625,345.755,325.9225,312.1066666666666,286.875,307.1275,299.47249999999997,310.47,319.06333333333333,259.85,277.385,298.72200000000004,319.0075,312.70500000000004,303.34749999999997,297.6375,300.8575,284.095,282.0325,282.28499999999997,296.65250000000003,297.03000000000003,324.80499999999995,326.0875,320.215,L8
2016-07-26 21:53:40+00:00,330.3833333333334,338.3833333333334,318.76,300.8866666666666,289.18,307.9,301.28499999999997,312.6600000000001,317.95000000000005,259.85,279.27,292.36500000000007,321.275,309.32500000000005,295.98,303.03999999999996,306.66,275.4733333333333,282.19000000000005,270.18666666666667,288.2633333333333,290.7366666666667,326.9899999999999,319.68,313.8933333333334,L8
2016-08-11 21:53:42+00:00,316.77,331.16,313.09,285.01,290.19,309.69,302.38,314.52,324.9,259.85,281.51,294.88,330.87,315.17,295.52500000000003,313.51,320.29,271.67999999999995,283.16,264.185,283.78,287.65,338.4,318.69,311.625,L8
2016-08-27 21:53:50+00:00,315.62,327.1975,311.5625,282.11249999999995,290.19,309.69,302.38,314.52,324.9,259.85,281.51,294.88,330.87,315.17,295.52500000000003,313.51,320.29,271.67999999999995,283.16,264.185,283.78,287.65,338.4,318.69,311.625,L8
2016-09-12 21:53:54+00:00,306.3025,317.3625,307.7,269.27,,,,,,,,,291.07,,268.03,,,251.51,,248.77499999999998,268.57000000000005,272.62,,290.07000000000005,286.195,L8
2016-10-14 21:54:00+00:00,317.39,324.748,316.52,281.56000000000006,295.19,324.1,325.66,326.43,335.27,276.52,292.0,300.93,291.07,,278.37333333333333,310.46,315.57,263.5133333333333,291.64,263.03333333333336,283.60333333333335,272.62,,290.07000000000005,286.195,L8
2016-10-30 21:54:01+00:00,317.39,324.748,322.0566666666667,290.08833333333337,302.53,323.625,325.48,328.245,331.695,273.135,294.485,304.975,291.07,,287.2475,312.155,312.96500000000003,271.03499999999997,292.28499999999997,270.2175,290.935,281.48,337.69,290.07000000000005,286.195,L8
2016-12-17 21:53:55+00:00,322.23333333333335,328.3383333333333,325.46571428571434,295.8257142857143,298.3966666666667,320.2966666666667,316.94666666666666,322.87333333333333,320.1433333333334,268.4533333333333,289.87333333333333,298.3533333333333,305.225,320.51,288.836,307.5233333333333,304.47,273.31,289.42,272.992,292.43600000000004,285.245,329.9,300.65333333333336,295.6066666666666,L8
2017-02-03 21:53:41+00:00,332.26666666666665,335.12166666666667,327.8614285714286,302.3114285714286,296.02750000000003,317.9225,314.685,320.955,320.1433333333334,266.0175,287.68,297.2175,307.8333333333333,314.85,294.70799999999997,303.3925,300.6175,278.83000000000004,288.34749999999997,280.748,298.402,290.845,330.79333333333335,309.65333333333336,297.35499999999996,L8
2017-06-11 21:53:21+00:00,337.62666666666667,344.16,324.62666666666667,321.3300000000001,289.5250000000001,312.22,303.89,313.66499999999996,297.04,258.9,280.875,289.4599999999999,316.21500000000003,314.85,295.36,294.63,288.27,283.74500000000006,284.40999999999997,283.60999999999996,297.47,296.635,327.345,311.02000000000004,300.945,L8
2017-07-29 21:53:37+00:00,325.11666666666673,333.4066666666667,309.61,312.41,288.92,310.8,307.9,315.2,,258.71,281.1,293.81,313.05,309.19,295.53,291.0,289.06,285.08,285.13,283.13,296.5,296.73,332.58,305.62,287.46,L8
2017-08-14 21:53:43+00:00,306.735,319.01,310.34,314.11,288.02,310.54,311.66,318.81,,259.86,287.09,302.78,,312.45,298.78,300.93,292.72,289.65,290.15,291.47,300.68,300.17,333.37,313.21,308.065,L8
2017-10-01 21:53:54+00:00,306.735,319.01,310.34,320.44,292.48,313.61,312.45500000000004,322.88,324.95,265.82500000000005,290.28,303.655,324.9,320.88,301.86,306.565,293.005,289.67499999999995,291.04499999999996,292.775,308.33500000000004,310.255,336.42,323.0,312.2966666666667,L8
2017-10-17 21:53:58+00:00,306.735,319.01,310.34,324.1666666666667,293.58666666666664,317.08,316.05333333333334,325.68,328.38,264.2366666666667,288.5733333333333,303.47666666666663,323.72,324.65333333333336,308.50666666666666,310.99666666666667,300.71333333333337,298.0333333333333,290.26666666666665,292.25,306.70666666666665,317.29333333333335,332.79333333333335,330.9175,322.88,L8
2017-12-04 21:53:49+00:00,306.735,319.01,310.34,322.12,290.56,313.9775,311.1125,320.355,328.38,264.2366666666667,285.0475,299.31,319.1466666666667,326.28499999999997,305.5475,306.1925,297.14,293.0725,288.15999999999997,289.695,304.105,311.3025,327.7975,330.9175,322.88,L8
2018-04-11 21:53:01+00:00,,,,323.8,291.28999999999996,317.55333333333334,309.77,321.7033333333333,311.95,272.625,282.92,297.45666666666665,321.12333333333333,329.09999999999997,310.0733333333333,308.6166666666666,302.98333333333335,299.3466666666667,291.22333333333336,292.68666666666667,306.8533333333333,313.41333333333336,319.175,350.415,351.39,L8
2018-05-29 21:52:29+00:00,,,,315.98,293.8333333333333,314.32000000000005,296.29,316.91499999999996,289.085,289.315,281.8,294.625,320.41499999999996,327.54999999999995,304.21000000000004,302.99499999999995,296.40999999999997,291.645,292.48,293.42999999999995,308.555,304.435,312.81,346.16,348.15,L8
2018-07-16 21:52:51+00:00,297.3,317.11,306.35,,300.01,323.97,,329.45,289.085,289.315,289.13,302.44,330.83,323.92,311.75,314.21,306.4,305.1,303.12,304.83,320.81,315.54,,346.16,348.15,L8
2018-08-17 21:53:07+00:00,304.96000000000004,317.375,305.72,,300.01,323.97,,329.45,289.085,289.315,289.13,302.44,330.83,323.92,311.75,314.21,306.4,305.1,303.12,304.83,320.81,315.54,,346.16,348.15,L8
2018-10-04 21:53:26+00:00,304.96000000000004,317.375,316.84999999999997,326.88,298.6433333333334,318.175,324.84,327.43,301.69,281.78333333333336,289.13,302.48,325.55499999999995,319.49,308.03499999999997,308.745,309.38,297.62,297.38,300.29999999999995,314.345,323.21500000000003,329.99,344.115,352.71,L8
2018-10-20 21:53:32+00:00,304.96000000000004,317.375,324.945,329.53999999999996,296.6266666666667,311.185,322.945,321.175,310.87666666666667,274.1433333333334,284.15,299.51,318.79499999999996,314.23,301.695,301.92499999999995,303.38,287.04999999999995,289.02,291.59000000000003,304.685,327.555,325.475,335.82,340.75,L8
2018-11-05 21:53:36+00:00,304.96000000000004,317.375,324.945,333.3066666666667,296.6266666666667,318.10999999999996,324.2366666666667,324.97,317.05,276.18,289.92499999999995,301.84666666666664,318.79499999999996,314.23,301.695,307.85999999999996,303.38,287.04999999999995,289.02,291.59000000000003,308.5833333333333,332.04,328.83,335.82,340.75,L8
2018-12-07 21:53:34+00:00,304.96000000000004,317.375,330.29,333.065,292.5133333333333,315.2025,322.985,324.15250000000003,321.6925,267.2575,287.26666666666665,300.51,319.94666666666666,314.23,300.5333333333333,303.5475,303.3633333333333,285.8566666666666,287.17,290.18666666666667,306.4175,330.32,327.1125,332.52,334.20666666666665,L8
2019-05-16 21:53:15+00:00,,,334.365,312.67499999999995,288.93499999999995,306.48,321.03,315.725,304.65,269.63,282.515,292.58000000000004,322.25,296.7,295.1,291.015,293.565,282.865,282.275,282.87,298.305,313.13,327.78499999999997,328.155,320.75,L8
2019-06-17 21:53:30+00:00,297.81,322.35,308.275,293.01,286.78,,322.83,309.75,,280.51,283.08,288.66,,296.7,291.99,291.42,283.8,282.26,281.08,278.36,296.69,301.1,333.61,330.39,320.38,L8
2019-08-04 21:53:45+00:00,297.81,331.93,317.05333333333334,309.21000000000004,301.30499999999995,323.41,324.13,320.49,,286.36,289.85,303.665,320.82,305.38,300.245,302.4,298.87,295.025,295.145,288.76,307.03499999999997,312.70000000000005,336.17,330.39,320.38,L8
2019-12-26 21:53:55+00:00,357.58,348.38,341.545,324.58000000000004,301.82,316.85,323.17,321.245,,276.78,288.565,307.51,321.17499999999995,321.815,303.595,302.35,312.995,295.995,296.53499999999997,292.605,307.805,317.08500000000004,334.815,323.55,319.22,L8
2020-01-11 21:53:51+00:00,353.095,350.83666666666664,338.9533333333333,324.3933333333334,298.75666666666666,315.0166666666667,320.32,319.57,,276.44666666666666,286.88666666666666,304.29333333333335,320.5833333333333,321.20666666666665,303.23333333333335,302.8066666666667,312.00333333333333,292.87666666666667,293.65000000000003,291.68333333333334,305.4166666666667,314.2966666666667,333.96,325.685,324.84000000000003,L8
2020-01-27 21:53:47+00:00,349.42,347.5475,334.7025,319.345,295.28999999999996,312.915,316.0825,316.6725,,274.0875,285.85249999999996,301.225,317.59,317.59000000000003,301.1,300.2125,306.1625,290.5575,291.39,289.8175,303.8025,310.2075,329.0025,324.33666666666664,321.8833333333334,L8
2020-02-12 21:53:42+00:00,343.19,342.005,329.6475,310.95,286.0525,306.9675,307.8325,307.79,,265.66249999999997,279.0625,291.6525,315.605,313.1875,296.0375,292.81,299.72249999999997,282.58750000000003,282.275,283.84,297.205,302.12750000000005,324.0425,321.28,317.08000000000004,L8
2020-03-31 21:53:22+00:00,342.194,339.1,327.002,307.366,285.86199999999997,306.37600000000003,305.34000000000003,306.988,,264.044,278.686,290.084,313.922,310.36199999999997,295.226,292.02200000000005,297.01599999999996,282.10200000000003,281.822,283.04200000000003,297.546,300.308,321.544,321.684,316.896,L8
2020-06-03 21:53:12+00:00,339.35833333333335,337.19666666666666,324.06333333333333,300.895,285.86199999999997,306.37600000000003,305.34000000000003,306.988,,264.044,278.686,290.084,313.922,310.36199999999997,295.226,287.50333333333333,291.1083333333333,279.43,275.3883333333333,278.54333333333335,292.8,296.7216666666667,318.35999999999996,320.08666666666664,314.41333333333336,L8
2020-10-25 21:54:00+00:00,325.18,340.87,330.36,302.19,298.38,340.61,326.76,331.55,311.42,276.62,296.67,306.2,323.45,343.89,305.1,286.18,280.725,284.87,272.095,278.125,292.99,298.71000000000004,319.78999999999996,312.1,328.74,L8
