dates,nzd0319-0000,nzd0319-0001,nzd0319-0002,nzd0319-0003,nzd0319-0004,nzd0319-0005,nzd0319-0006,nzd0319-0007,nzd0319-0008,nzd0319-0009,nzd0319-0010,nzd0319-0011,nzd0319-0012,nzd0319-0013,nzd0319-0014,nzd0319-0015,nzd0319-0016,nzd0319-0017,nzd0319-0018,nzd0319-0019,nzd0319-0020,nzd0319-0021,nzd0319-0022,nzd0319-0023,nzd0319-0024,nzd0319-0025,nzd0319-0026,nzd0319-0027,nzd0319-0028,nzd0319-0029,nzd0319-0030,nzd0319-0031,nzd0319-0032,nzd0319-0033,nzd0319-0034,nzd0319-0035,nzd0319-0036,nzd0319-0037,nzd0319-0038,satname
2013-07-23 22:14:58.777,527.64,,,,247.0275,269.58500000000004,288.985,305.0925,296.0575,293.385,286.085,273.5525,239.665,277.2825,237.9425,199.41,261.1166666666667,276.52250000000004,273.1475,316.856,318.78000000000003,207.88,313.00333333333333,299.52200000000005,307.472,321.404,346.52750000000003,354.27,347.505,314.684,319.4,321.21,308.646,296.12600000000003,255.9,353.99,306.608,282.68600000000004,291.25,L8
2013-09-16 22:21:09.463,513.3050000000001,,,,242.63600000000002,266.812,288.106,302.342,293.062,290.308,283.7,270.55,237.10999999999999,274.018,236.34,199.41,261.1166666666667,276.52250000000004,273.1475,316.24833333333333,316.09833333333336,208.33666666666667,310.395,296.28833333333336,306.39666666666665,319.43833333333333,342.754,351.9,347.505,314.684,316.6616666666667,317.74,306.05,294.74833333333333,253.715,353.99,303.31,280.49833333333333,288.5983333333333,L8
2013-09-25 22:14:53.099,513.3050000000001,,,,239.60666666666668,264.41,288.0783333333333,300.56333333333333,291.08166666666665,288.055,282.145,268.4766666666667,236.85,271.8283333333333,235.42333333333332,199.41,261.1166666666667,276.52250000000004,273.1475,315.83142857142855,314.32000000000005,208.7625,310.395,296.28833333333336,305.9842857142857,317.8614285714285,340.315,349.825,345.942,315.60499999999996,314.67571428571426,316.3757142857143,304.9185714285714,292.92857142857144,252.30857142857144,353.99,300.86,279.35857142857145,286.6271428571428,L8
2013-10-18 22:21:01.576,513.3050000000001,,,,238.82571428571427,264.1014285714286,289.7271428571429,300.32,294.1885714285714,287.71999999999997,282.4685714285714,267.8442857142857,237.57857142857142,270.9657142857143,235.55571428571426,212.55666666666664,262.3075,277.912,277.32,320.01375,316.27375,208.7625,310.83000000000004,298.3757142857143,307.46999999999997,319.43875,340.5614285714286,347.7528571428571,345.03666666666663,311.7042857142857,313.82124999999996,315.5225,304.27875,293.0475,251.20125,351.84833333333336,299.33375,278.59,285.9,L8
2013-11-03 22:20:56.205,513.3050000000001,,,,237.475,263.5075,289.67,299.35375,292.9625,286.71625,281.95625,266.21875,237.57857142857142,270.9657142857143,235.55571428571426,212.55666666666664,262.3075,277.912,277.32,319.2444444444444,315.35333333333335,209.00799999999998,309.855,298.33625,307.68555555555554,319.2922222222222,339.1275,346.255,342.8528571428571,303.955,312.0233333333333,313.6477777777778,302.47,291.20222222222225,248.34333333333336,349.85714285714283,297.3377777777778,277.6422222222222,283.84777777777776,L8
2013-11-19 22:20:49.563,513.3050000000001,,,,237.63375,263.51875,290.1775,298.985,292.53249999999997,286.02875,281.675,263.98625000000004,237.4,269.72714285714284,235.04999999999998,212.55666666666664,263.01666666666665,278.4425,279.314,319.1044444444444,315.245,210.12800000000001,309.855,298.565,307.5655555555556,319.54875000000004,337.73625000000004,344.1025,341.34285714285716,300.96375,310.93888888888887,312.1644444444444,301.19555555555553,289.99222222222227,246.01444444444445,348.36428571428576,295.4777777777778,276.7144444444445,281.6877777777778,L8
2013-11-28 22:14:37.848,513.3050000000001,,,,236.73444444444442,263.1122222222223,290.28444444444443,298.7511111111111,292.12888888888887,285.5133333333333,281.05,263.9455555555556,238.09499999999997,269.005,235.07125,218.76999999999998,263.22249999999997,279.046,282.3866666666667,318.776,314.66999999999996,210.12800000000001,309.91285714285715,299.5577777777778,307.206,319.41888888888894,337.3677777777778,344.07,340.72375,300.96375,310.19999999999993,310.992,300.84499999999997,290.497,245.195,347.58375,294.696,276.475,280.85,L8
2013-12-14 22:14:33.459,513.3050000000001,,,,235.7533333333333,262.07222222222225,290.45000000000005,297.7388888888889,290.8977777777778,284.1833333333333,279.5488888888889,261.6466666666667,237.95999999999998,269.01142857142855,234.55285714285714,218.76999999999998,263.9833333333333,280.0625,283.71166666666664,318.07699999999994,312.8,210.125,308.40999999999997,297.9088888888889,305.40199999999993,317.8377777777778,335.86800000000005,343.39,339.40666666666664,295.355,307.698,308.385,298.623,288.116,241.60399999999998,345.2285714285714,291.949,274.68199999999996,278.175,L8
2013-12-21 22:20:39.177,513.3050000000001,,,,234.29000000000002,260.82599999999996,289.648,296.749,289.829,283.28599999999994,278.867,259.303,237.95999999999998,269.01142857142855,234.55285714285714,218.76999999999998,263.9833333333333,280.0625,285.4614285714286,318.806,311.3711111111111,209.3016666666667,308.40999999999997,299.4266666666666,305.309,316.5333333333333,333.56399999999996,341.904,337.31111111111113,286.0,307.12800000000004,306.505,296.894,285.961,238.80299999999997,344.035,288.794,273.134,275.854,L8
2013-12-30 22:14:25.215,513.3050000000001,,,,233.76000000000002,260.74,289.51454545454544,296.34090909090907,289.3881818181818,283.04727272727274,278.77000000000004,259.68636363636364,237.95499999999998,268.12,234.17999999999998,221.266,263.1725,279.86,286.7075,318.13545454545454,310.399,220.36714285714288,307.43142857142857,299.424,304.95454545454544,315.858,333.53,341.9827272727273,336.601,282.8977777777778,306.99545454545455,305.85818181818183,296.54,285.5309090909091,238.3709090909091,342.7,288.6381818181818,273.22272727272724,276.30181818181813,L8
2014-01-22 22:20:19.626,498.97,,,,227.93,257.33,288.104,292.931,286.046,279.00300000000004,275.996,256.55,236.55714285714285,262.05285714285714,231.98,235.44500000000002,261.835,280.1225,291.57428571428574,315.39,306.77555555555557,228.05,305.65333333333336,297.0833333333333,303.069,312.6277777777778,329.71888888888884,338.665,332.94625,266.51875,301.242,299.604,292.573,283.358,234.156,338.88166666666666,283.89,270.244,272.644,L8
2014-02-23 22:19:56.208,498.97,,,,227.76636363636365,256.83181818181816,287.53818181818184,292.53363636363633,285.2981818181818,278.44,275.40272727272725,256.76363636363635,235.71749999999997,261.35375,231.12125,235.44500000000002,261.835,280.1225,291.57428571428574,314.41818181818184,306.088,233.10000000000002,305.65333333333336,297.0833333333333,303.069,312.6277777777778,329.88800000000003,338.96363636363634,332.94625,265.55333333333334,299.04090909090905,298.85272727272724,292.1363636363636,283.11,234.12545454545452,338.88166666666666,283.1890909090909,269.57545454545453,272.6809090909091,L8
2014-03-20 22:13:25.653,,,,,228.9481818181818,257.64181818181817,287.96181818181816,292.9054545454546,286.8536363636363,278.3718181818182,275.27272727272725,257.5981818181818,236.68625,261.4425,231.69625,235.44500000000002,261.835,280.1225,292.28875,314.62363636363636,306.88199999999995,243.33444444444447,305.54333333333335,298.9822222222222,303.008,312.9033333333333,330.47400000000005,338.96636363636367,333.24555555555554,271.288,299.8081818181818,298.5627272727272,291.4790909090909,282.3218181818182,233.88363636363636,339.1871428571429,283.3963636363636,269.67818181818177,273.11090909090905,L8
2014-04-05 22:13:10.561,,,,,229.397,261.65000000000003,289.5754545454546,294.31545454545454,288.0763636363636,280.3963636363637,275.12272727272733,257.8772727272727,237.74125,261.80375,231.60125,233.042,264.87199999999996,278.68,293.30111111111114,314.4672727272727,306.004,253.19777777777776,305.11,299.41700000000003,302.725,313.56999999999994,331.365,340.24545454545455,333.2122222222222,271.173,300.1190909090909,297.2372727272727,290.5009090909091,282.48454545454547,233.67,339.1871428571429,283.3090909090909,269.1990909090909,273.65000000000003,L8
2014-04-21 22:12:54.038,482.45,,,,229.167,261.20181818181817,288.2763636363636,293.8981818181818,285.5690909090909,279.5936363636364,274.25636363636363,258.10727272727274,237.14375,261.70625,231.38500000000002,231.59,264.62,277.4825,292.8222222222222,311.1218181818181,304.302,258.06,303.8666666666666,298.563,301.53700000000003,311.3855555555555,330.879,341.6163636363636,333.18555555555554,274.923,300.2409090909091,295.6781818181818,289.9763636363636,282.16181818181815,235.3345454545455,340.90142857142854,284.27363636363634,270.33363636363634,274.0163636363637,L8
2014-05-14 22:18:44.733,482.45,,325.88,332.48,229.29444444444445,261.387,288.177,295.5163636363636,288.07272727272726,281.8954545454545,276.1918181818182,261.12363636363636,237.14375,263.27,233.26222222222225,231.59,267.03000000000003,278.486,293.09799999999996,312.86545454545455,308.00399999999996,267.61,307.78666666666663,300.877,302.627,312.67555555555555,333.142,343.0363636363636,335.62222222222226,283.727,303.6636363636364,298.36727272727273,291.12545454545455,285.02454545454543,238.77545454545455,343.0,288.5445454545454,275.2327272727273,276.61818181818177,L8
2014-07-17 22:19:04.091,482.45,,325.88,332.48,232.4,264.52333333333337,288.4316666666667,298.19714285714286,291.5828571428571,284.93571428571425,278.06857142857143,268.40142857142854,237.49166666666667,265.06857142857143,235.18428571428572,216.83,269.09,275.38,295.17,314.11571428571426,313.42857142857144,294.0371428571429,308.328,305.8016666666667,305.96500000000003,315.94166666666666,339.51000000000005,349.10714285714283,344.038,310.75,311.38714285714286,302.0585714285714,293.4814285714286,290.2728571428571,249.60285714285715,351.774,303.17428571428576,281.42285714285714,283.92571428571426,L8
2014-07-26 22:12:55.043,482.45,,323.84000000000003,332.995,232.01333333333335,265.25,292.55833333333334,303.17571428571426,297.1842857142857,291.83142857142855,280.45,271.58285714285716,241.34666666666666,272.02714285714285,236.08333333333334,208.11,273.8275,276.4375,296.3383333333333,318.9342857142857,316.32714285714286,298.36,311.908,310.59166666666664,309.93666666666667,318.9216666666667,340.82428571428574,350.72999999999996,345.6716666666666,321.62142857142857,314.79,306.5285714285714,296.32,291.7214285714286,254.95285714285714,355.846,313.07428571428574,287.8885714285714,287.25142857142856,L8
2014-08-27 22:13:05.288,482.45,,323.84000000000003,332.995,230.38333333333335,264.834,292.8233333333333,303.32142857142856,297.54571428571427,292.31142857142856,280.66571428571433,271.42285714285714,243.64799999999997,274.62166666666667,238.27799999999996,208.11,273.8275,276.4375,296.3383333333333,319.6542857142857,316.07142857142856,302.50333333333333,311.908,310.59166666666664,309.93666666666667,317.77714285714285,340.2485714285714,350.7914285714286,345.6716666666666,332.25333333333333,318.8228571428571,306.86285714285714,296.28428571428566,292.33714285714285,255.66428571428568,355.846,314.26142857142855,288.7242857142857,287.43571428571425,L8
2014-09-28 22:13:08.778,482.45,,323.84000000000003,332.995,226.15333333333334,262.568,294.2583333333333,302.98285714285714,295.75428571428574,292.3342857142857,281.18857142857144,270.5,243.796,277.212,237.63600000000002,208.11,270.96000000000004,276.558,295.13666666666666,319.3142857142857,315.8828571428571,302.73199999999997,314.4075,313.268,309.87833333333333,318.2485714285714,341.36999999999995,350.9585714285714,345.59666666666664,334.12399999999997,318.0657142857143,306.85857142857145,297.2728571428571,293.32142857142856,257.6614285714286,355.834,314.3542857142857,289.43857142857144,287.2714285714286,L8
2014-10-14 22:13:14.573,482.45,,323.84000000000003,332.995,226.4525,254.848,291.4916666666667,300.99285714285713,294.5042857142857,289.30428571428575,281.22285714285715,270.03428571428566,242.19,280.5725,237.594,209.685,267.51800000000003,277.26599999999996,293.7733333333333,319.57142857142856,316.98285714285714,302.462,314.815,311.884,310.64166666666665,317.9628571428571,342.3866666666667,349.4414285714285,346.03666666666663,333.232,318.0385714285714,307.64285714285717,297.4057142857143,294.62142857142857,257.33,353.4983333333333,314.03285714285715,289.4271428571429,285.91285714285715,L8
2014-10-21 22:19:25.564,,,320.12333333333333,326.73,224.65666666666667,254.23000000000002,293.5983333333333,302.6642857142857,298.94,291.7528571428571,284.5142857142857,270.60999999999996,243.44500000000002,298.5625,240.25799999999998,223.33,270.5,279.85833333333335,296.62,324.01714285714286,318.0442857142857,303.32,315.008,312.796,311.46,319.51571428571424,343.76,350.56714285714287,347.065,334.752,319.3771428571428,309.5128571428572,298.15999999999997,295.84000000000003,258.0657142857143,353.7583333333334,314.72428571428566,290.7057142857143,287.3128571428571,L8
2014-11-06 22:19:25.282,,,320.12333333333333,326.73,224.53000000000003,253.276,291.8342857142857,301.00375,296.47875,289.72375,282.775,267.8542857142857,239.46800000000002,290.32000000000005,237.6883333333333,223.33,270.5,279.85833333333335,295.75428571428574,321.80625,314.59125,303.32,315.008,307.22666666666663,309.21999999999997,318.49625,340.06,348.12375000000003,339.8671428571429,334.752,315.355,307.1275,296.17875,293.30375,255.0725,345.5142857142857,309.79875,287.50375,284.96750000000003,L8
2014-11-15 22:13:13.466,,,317.245,323.855,225.504,253.57666666666668,291.2775,298.95875,293.015,285.89250000000004,279.42625,263.95,238.91333333333333,287.242,234.505,223.33,269.26599999999996,279.33000000000004,290.8228571428571,318.91499999999996,310.2457142857143,302.7775,311.635,304.43199999999996,305.9342857142857,316.89142857142855,336.72285714285715,346.88,337.59000000000003,330.55,311.20875,302.98875,294.99625,290.40749999999997,252.175,337.1042857142857,304.415,281.16,283.21875,L8
2015-01-09 22:19:14.700,,,317.245,323.855,225.75666666666666,253.25,290.4611111111111,297.81333333333333,291.47222222222223,284.51222222222225,278.3233333333333,262.9675,236.9057142857143,282.31,233.17142857142858,223.33,269.26599999999996,279.33000000000004,291.215,317.24333333333334,310.2457142857143,302.7775,311.635,300.2683333333333,303.025,315.52125,335.1175,346.88,337.59000000000003,330.55,308.8488888888889,301.6088888888889,293.77444444444444,288.4788888888889,249.88222222222223,331.9425,300.97,279.29777777777775,281.96,L8
2015-01-25 22:19:08.635,468.71,,312.69,314.2,226.0614285714286,252.98857142857145,288.16,292.95375,286.35625,277.9325,275.08125,257.38,229.89833333333334,273.902,230.70142857142858,238.60000000000002,268.2366666666666,282.1033333333334,289.8671428571428,313.0225,302.79,297.86,304.34,288.188,297.4042857142857,312.15142857142854,330.14285714285717,342.04,331.4533333333333,320.32500000000005,303.295,295.60875,289.52750000000003,284.3375,242.3025,317.03428571428566,284.055,271.71,277.0575,L8
2015-02-10 22:19:02.830,464.44,,312.69,314.2,226.27625,253.06875,287.36555555555555,292.32222222222225,285.57666666666665,277.4288888888889,274.5444444444445,257.37375,229.43285714285713,271.14833333333337,229.92375,229.5,266.605,278.765,287.6625,312.43666666666667,301.59857142857146,297.86,304.34,288.0466666666667,296.2825,311.67625,330.11,341.37125000000003,331.90000000000003,319.444,302.7122222222222,295.23,289.3511111111111,283.39666666666665,241.2111111111111,318.38875,283.80111111111114,271.46444444444444,276.8522222222222,L8
2015-02-19 22:12:49.582,464.44,,312.69,314.2,226.36444444444444,253.20666666666668,286.59900000000005,291.846,284.846,277.165,274.245,256.8333333333333,229.43285714285713,271.14833333333337,229.92375,229.5,266.605,278.765,287.6625,311.567,300.305,297.86,304.34,284.9557142857143,295.36333333333334,310.4511111111111,328.7877777777778,340.5866666666667,331.90000000000003,319.444,301.65999999999997,295.063,289.011,282.579,240.09699999999998,318.38875,282.832,270.823,276.216,L8
2015-02-26 22:18:58.832,462.31333333333333,,312.69,314.2,227.71888888888893,253.8422222222222,286.82599999999996,291.904,284.87,277.052,274.332,257.1688888888889,229.0775,269.61857142857144,229.98000000000002,229.5,266.605,278.765,288.2722222222222,311.45799999999997,300.61857142857144,297.86,304.34,284.9557142857143,294.594,310.1122222222222,323.47333333333336,340.0055555555556,332.53875,319.54833333333335,301.65200000000004,295.053,289.334,281.793,239.33200000000002,320.19,283.077,271.88599999999997,277.251,L8
2015-03-07 22:12:42.077,462.31333333333333,272.37,311.97,315.1,227.71888888888893,256.581,287.3818181818182,292.11636363636364,285.3018181818182,277.37363636363636,274.30636363636364,258.46200000000005,231.7888888888889,269.09875,230.58800000000002,226.275,268.056,279.786,289.49899999999997,312.22636363636366,302.62,299.40250000000003,305.03499999999997,284.9557142857143,295.36090909090905,310.90999999999997,325.154,340.887,333.2922222222222,320.09000000000003,302.8018181818182,296.4654545454545,290.0309090909091,283.0509090909091,241.1290909090909,322.057,284.0309090909091,273.0690909090909,278.0481818181818,L8
2015-03-30 22:18:37.685,462.31333333333333,272.37,311.97,315.1,227.8177777777778,255.80599999999998,285.88272727272727,291.74363636363637,284.8272727272727,277.1990909090909,273.72,255.272,231.33999999999997,269.09875,230.50666666666666,226.275,270.1975,280.47249999999997,289.4344444444444,311.56363636363636,301.49375,299.40250000000003,305.03499999999997,284.9557142857143,294.4518181818182,310.05499999999995,325.11454545454546,340.6,333.055,320.09000000000003,301.7754545454546,296.09000000000003,289.42545454545456,282.5281818181818,239.38454545454545,319.9566666666667,283.459,272.80699999999996,277.961,L8
2015-04-15 22:18:34.670,468.4675,272.37,311.97,315.1,228.3511111111111,255.71599999999998,285.46363636363634,291.63909090909095,284.66363636363633,277.2418181818182,273.73545454545456,256.177,231.20250000000001,268.33000000000004,230.84333333333336,226.17333333333332,273.66,281.81333333333333,285.7,311.379,301.43,300.05,305.3333333333333,283.0466666666667,293.18636363636364,310.06399999999996,324.0981818181818,341.4,331.77285714285716,320.7442857142857,301.19454545454545,296.1027272727273,289.7327272727273,282.14181818181817,239.93,317.22375000000005,283.942,273.613,279.234,L8
2015-05-17 22:18:13.391,468.4675,272.37,311.25,316.0,233.45250000000001,258.31333333333333,284.25888888888886,292.3722222222222,284.6388888888889,277.90666666666664,273.63444444444445,260.2944444444445,233.52714285714288,266.3085714285714,230.51857142857145,213.95,267.88666666666666,274.5833333333333,285.2714285714286,308.65375000000006,302.8457142857143,298.71,301.48,283.90999999999997,292.12333333333333,309.62666666666667,324.78333333333336,342.46750000000003,339.008,321.9633333333333,303.16333333333336,297.88666666666666,290.52777777777777,285.51666666666665,240.06666666666666,323.55833333333334,284.49875,274.03000000000003,280.2425,L8
2015-05-26 22:12:05.002,468.4675,272.37,311.25,316.0,234.5511111111111,259.62800000000004,284.288,292.995,285.369,278.742,274.559,262.13100000000003,233.1475,267.12125,231.155,213.95,267.58,274.2925,286.03,309.83444444444444,303.97375,298.4425,302.99,287.465,292.99,310.632,326.576,344.46222222222224,340.69166666666666,318.43142857142857,304.547,298.798,291.53000000000003,286.554,241.952,326.0957142857143,286.4788888888889,275.5388888888889,281.6722222222222,L8
2015-06-27 22:12:22.174,468.4675,272.37,300.685,311.08000000000004,234.5511111111111,261.5581818181818,284.58818181818185,294.3109090909091,286.62454545454545,279.89181818181817,275.75909090909096,263.6709090909091,233.66555555555558,268.7788888888889,232.56555555555556,207.85333333333332,268.02,274.986,287.3411111111111,311.25200000000007,306.1622222222222,298.38800000000003,305.124,290.96,294.04636363636365,312.2009090909091,328.5809090909091,345.937,342.15285714285716,321.7275,306.9381818181818,300.58636363636367,293.2672727272727,288.61545454545455,243.74818181818182,328.76625,288.485,276.97400000000005,283.19,L8
2015-07-20 22:18:46.533,468.4675,272.37,300.685,311.08000000000004,236.31888888888892,263.0327272727273,284.5809090909091,295.0627272727273,287.77363636363634,281.07545454545453,277.0172727272727,265.8418181818182,235.3511111111111,270.4811111111111,233.9188888888889,207.85333333333332,267.02166666666665,274.21999999999997,286.8533333333333,312.398,307.413,297.815,306.5683333333333,294.46999999999997,296.0172727272727,313.0527272727273,330.3972727272727,347.0890909090909,342.93375000000003,323.51222222222225,310.3127272727273,302.89090909090913,295.05727272727273,291.2290909090909,247.55454545454543,335.50875,292.07099999999997,279.818,285.623,L8
2015-08-05 22:18:48.929,468.3866666666666,272.37,300.685,311.08000000000004,236.7411111111111,263.62545454545455,284.65909090909093,295.6781818181818,288.4927272727273,281.80636363636364,277.84272727272725,267.2154545454545,236.86111111111111,271.8077777777778,235.1188888888889,207.85333333333332,266.48999999999995,273.8385714285714,286.1844444444444,313.332,309.721,297.285,308.615,298.0228571428571,296.6209090909091,313.51454545454544,331.72727272727275,349.0109090909091,345.1225,325.28,310.45272727272726,304.62363636363636,295.88363636363636,292.69454545454545,250.00454545454548,342.51875,294.7,281.89099999999996,287.40099999999995,L8
2015-10-24 22:19:16.646,488.33,,290.12,306.16,241.82199999999997,267.545,284.83166666666665,300.3,293.46833333333336,286.1816666666667,282.7133333333333,276.215,236.40166666666667,276.46166666666664,236.61833333333334,195.66,265.972,272.85,290.79499999999996,315.7333333333333,314.50000000000006,295.93600000000004,308.91400000000004,301.825,300.1466666666667,316.60166666666663,344.88199999999995,358.1,350.014,329.80199999999996,313.26666666666665,309.8766666666667,299.7283333333333,300.5416666666667,258.12166666666667,347.764,299.20166666666665,285.5466666666667,291.13,L8
2015-12-20 22:13:09.373,488.33,,290.12,306.16,231.95,264.564,285.178,296.392,287.938,282.086,278.72999999999996,269.06800000000004,235.406,268.164,234.878,195.66,265.03666666666663,273.2333333333333,292.35749999999996,313.57599999999996,310.822,290.6225,307.685,296.468,295.86199999999997,314.9,338.65250000000003,353.55749999999995,349.82333333333327,338.3533333333333,308.45,306.396,297.038,291.588,252.526,346.52,294.262,281.51599999999996,286.494,L8
2015-12-27 22:19:19.236,488.33,,,,230.292,259.36199999999997,284.146,292.512,284.33599999999996,278.712,275.77799999999996,264.728,232.93200000000002,263.43,231.504,,262.66499999999996,270.9699999999999,291.15,310.08,304.45799999999997,288.1066666666667,305.6933333333333,289.996,291.902,310.218,326.85249999999996,351.67333333333335,349.2749999999999,335.12999999999994,297.396,301.094,292.09400000000005,284.436,246.58200000000002,332.24249999999995,287.996,276.85,281.192,L8
2016-01-05 22:13:05.152,488.33,,,,229.64666666666665,259.65333333333336,284.24666666666667,292.22,283.795,278.06666666666666,275.145,263.7033333333333,233.01166666666668,262.715,230.86666666666665,223.23,263.0733333333333,273.22666666666663,292.366,310.07166666666666,302.55,288.0225,303.1975,288.87833333333333,291.06,309.3866666666667,326.306,347.7275,349.2749999999999,329.33,293.05833333333334,299.85166666666663,291.29333333333335,283.0566666666667,244.37166666666667,323.79200000000003,287.0516666666667,275.98,280.21,L8
2016-02-06 22:13:01.784,488.33,,,,226.38999999999996,258.524,284.126,290.114,280.77,274.946,272.13800000000003,258.06399999999996,229.87999999999997,258.546,227.504,223.23,263.89,277.74,294.5475,307.166,294.006,283.26666666666665,294.98333333333335,281.08799999999997,285.73799999999994,307.14000000000004,308.655,340.7233333333333,328.47,317.73,281.99799999999993,292.37399999999997,285.882,275.55,232.988,303.3275,277.26599999999996,269.146,273.654,L8
2016-02-13 22:19:08.559,488.33,,,,225.465,256.6816666666667,282.6066666666666,288.34499999999997,282.00333333333333,274.91833333333335,272.9583333333333,258.37666666666667,230.415,258.38166666666666,228.10833333333332,227.78,263.57,275.08500000000004,294.052,307.09999999999997,294.0,283.2325,294.8175,280.5,284.92833333333334,305.824,308.655,340.7233333333333,328.47,317.73,278.56,290.915,284.96666666666664,274.7733333333333,232.135,300.75600000000003,274.26666666666665,267.695,272.78666666666663,L8
2016-04-10 22:12:37.539,488.33,,,,226.78142857142856,258.1842857142857,284.0485714285714,289.96714285714285,283.0057142857143,275.64714285714285,273.17571428571426,259.7885714285714,231.26,258.9857142857143,228.73714285714283,227.78,265.34666666666664,274.43333333333334,293.5416666666667,307.80571428571426,297.0585714285714,283.2325,297.628,281.9785714285714,286.2685714285714,306.6566666666667,300.798,342.59749999999997,333.165,319.33000000000004,279.89285714285717,292.88,286.6714285714286,278.1457142857143,235.70142857142858,308.2083333333333,275.8828571428572,268.45714285714286,274.65714285714284,L8
2016-04-26 22:12:33.098,,309.77,316.79,318.04,227.05500000000004,259.1166666666666,289.93142857142857,294.79571428571427,288.3828571428571,280.3,276.01000000000005,267.2628571428571,231.765,266.2014285714286,228.94166666666663,227.78,265.34666666666664,274.43333333333334,293.322,312.2271428571429,302.09285714285716,290.606,301.50166666666667,288.79714285714283,291.35857142857145,311.055,300.798,345.656,338.7066666666667,326.99333333333334,289.66857142857145,299.40999999999997,293.02,283.4814285714286,236.38500000000002,316.7357142857143,276.46666666666664,275.3014285714286,281.97285714285715,L8
2016-05-12 22:12:32.560,504.02,309.77,316.79,318.04,228.2057142857143,260.39142857142855,290.195,295.14874999999995,288.375,280.91125,276.34625,267.95,232.31857142857143,266.73875,229.66142857142856,227.78,266.6475,275.7475,293.01,312.85375,303.72375,291.26666666666665,302.2728571428571,290.1875,292.935,312.06857142857143,294.64166666666665,345.656,338.7066666666667,326.99333333333334,292.20625,300.42375,293.765,285.42875000000004,240.21000000000004,318.75375,279.5757142857143,276.92375,282.6325,L8
2016-06-13 22:12:42.546,504.02,309.77,316.79,309.245,228.2057142857143,263.04375,290.48555555555555,296.06,288.8133333333333,281.6477777777778,277.19444444444446,269.0655555555556,232.89624999999998,268.1333333333333,230.9425,227.78,267.488,275.948,293.5214285714286,313.60777777777776,305.8988888888889,292.46999999999997,303.96,291.8911111111111,294.31,313.55125,301.59999999999997,347.97666666666663,341.2825,328.805,296.8333333333333,301.48222222222216,294.8122222222222,287.41,242.85500000000002,322.06888888888886,282.84499999999997,278.3044444444444,284.1033333333333,L8
2016-07-15 22:12:58.211,506.96500000000003,309.77,316.79,306.4433333333333,229.82999999999998,267.6683333333333,294.1142857142857,299.61571428571426,292.65999999999997,285.2685714285714,280.1042857142857,275.1714285714286,235.75833333333335,273.1257142857143,234.01000000000002,232.33,270.25,277.166,294.125,316.81857142857143,312.61428571428576,295.195,307.5342857142858,298.04714285714283,299.7685714285714,318.5366666666667,301.468,354.42199999999997,343.34000000000003,334.77750000000003,306.6042857142857,306.6042857142857,299.59714285714284,294.87857142857143,251.99333333333334,333.11857142857144,289.16166666666663,283.9142857142857,290.65857142857146,L8
2016-08-07 22:19:13.378,506.96500000000003,309.77,316.79,306.4433333333333,229.5225,266.71,293.93,300.0385714285714,293.64285714285717,286.65714285714284,280.9771428571429,276.83714285714285,236.32333333333335,275.00142857142856,234.5783333333333,232.33,269.3916666666667,277.055,293.765,318.2014285714286,315.83,298.336,310.235,301.08166666666665,301.3471428571429,318.1642857142857,311.044,355.51599999999996,345.746,335.652,309.28000000000003,309.0585714285714,301.7442857142857,297.92,257.21166666666664,340.7657142857143,292.58500000000004,285.97285714285715,292.56142857142856,L8
2016-08-16 22:13:05.571,506.96500000000003,309.77,316.79,306.4433333333333,230.9125,269.6166666666667,295.6657142857143,302.0,293.4342857142857,287.90142857142854,280.8757142857143,277.84285714285716,234.98,276.4214285714286,234.1816666666667,,268.9833333333333,277.0833333333333,291.71166666666664,318.8457142857143,317.5142857142857,302.1375,313.418,305.78599999999994,303.3328571428571,311.2742857142857,313.725,354.46000000000004,345.6383333333333,333.72499999999997,314.9857142857143,311.4114285714286,303.6242857142857,300.4942857142857,260.6,347.84714285714284,297.205,288.5628571428571,294.4328571428572,L8
2016-09-08 22:19:24.689,506.96500000000003,309.77,316.79,306.4433333333333,230.002,268.35714285714283,294.27750000000003,300.90500000000003,292.44,286.65500000000003,279.95000000000005,276.18375000000003,233.86714285714285,274.84000000000003,233.9414285714286,,268.27714285714285,276.2942857142857,287.36,318.01375,316.01125,300.164,311.34,305.23999999999995,301.83625,303.745,313.725,354.46000000000004,345.6383333333333,327.4757142857143,314.28625,309.875,302.285,298.81375,258.4514285714286,347.84714285714284,295.67,287.18,292.75375,L8
2016-10-10 22:19:30.105,498.43333333333334,309.77,316.79,306.4433333333333,235.372,271.7371428571429,294.87750000000005,299.89500000000004,293.0375,284.64875,277.76250000000005,273.27625,236.87857142857143,276.58714285714285,234.66000000000003,,268.17333333333335,278.55428571428575,281.8742857142857,317.02625,316.0971428571429,300.164,311.834,308.118,300.4925,301.21625,322.596,352.93666666666667,345.05999999999995,328.1014285714286,319.39250000000004,310.61857142857144,306.55875,301.43875,258.6766666666667,350.3085714285714,297.35166666666663,289.2014285714286,294.015,L8
