dates,nzd0521-0000,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0001,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0025,nzd0521-0040,nzd0521-0088,nzd0521-0002,nzd0521-0024,satname
2022-06-22 22:14:26+00:00,,349.2633333333333,274.1333333333334,332.69,373.955,319.53,328.36,339.92499999999995,,360.935,362.37399999999997,357.53599999999994,359.525,,339.15999999999997,332.34499999999997,331.568,315.7366666666667,324.4871428571428,331.69,325.6175,316.2033333333333,302.36,315.24,311.355,,311.36,309.91,301.69,291.57,294.36,294.76,300.4733333333333,284.1033333333333,,,,,278.345,,,,,,,,,,,,345.3733333333334,334.57333333333327,321.635,325.83500000000004,342.43,352.125,340.865,344.8275,350.6175,347.435,318.5675,318.405,314.4066666666667,,,,,,,,,,,,,,,,,,322.28,,355.01,,,,372.0333333333333,343.01,341.625,336.77,343.1,356.01,362.7633333333333,322.52,308.575,355.35,,304.1,337.685,,,L9
2022-07-15 22:20:36+00:00,,348.65250000000003,274.1333333333334,327.63,367.3,338.63,342.305,344.0733333333333,,360.935,362.37399999999997,357.53599999999994,359.525,,339.15999999999997,332.34499999999997,331.568,315.7366666666667,323.3225,331.41999999999996,325.198,316.25,305.08500000000004,315.24,311.355,,311.36,309.91,301.69,291.57,294.36,299.40999999999997,300.9125,284.1033333333333,,,,,278.345,,,,,,,,,,,,345.3733333333334,334.57333333333327,321.635,325.83500000000004,342.43,352.125,340.865,344.8275,350.6175,347.435,318.5675,318.405,314.4066666666667,,,,,,,,,,,,,,,,,,322.28,,355.01,,,,372.0333333333333,343.01,341.625,336.77,343.1,356.01,361.96500000000003,332.355,308.575,355.35,,304.1,337.685,,,L9
2022-07-23 22:21:07+00:00,,349.108,274.1333333333334,324.1816666666667,363.7875,345.78,348.51,348.47,,360.935,362.37399999999997,357.53599999999994,359.525,,339.15999999999997,332.34499999999997,331.568,315.7366666666667,322.7922222222222,324.48,325.198,316.25,305.08500000000004,315.24,311.355,,311.36,309.91,301.69,295.5,294.36,301.2733333333333,301.77,281.055,,,,,278.345,,,,,,,,,,,,345.3733333333334,334.57333333333327,321.635,325.83500000000004,342.43,352.125,340.865,344.8275,350.6175,347.435,318.5675,318.405,314.4066666666667,,,,,,,,,,,,,,,,,,322.28,,331.28,,,,372.0333333333333,343.01,341.625,337.53,343.34999999999997,356.03499999999997,361.81399999999996,340.00333333333333,308.575,336.82000000000005,,304.1,337.685,,,L8
2022-08-08 22:21:16+00:00,,349.108,274.1333333333334,324.1816666666667,363.7875,345.78,348.51,348.47,,362.91,366.272,359.61,364.955,358.77,344.15999999999997,335.1675,332.466,316.425,321.21250000000003,324.48,325.198,316.25,305.08500000000004,315.24,311.355,,311.36,309.91,301.69,295.5,294.36,301.2733333333333,301.77,271.29333333333335,,,,,281.56,,,,,,,,,,,,346.45000000000005,338.965,321.635,325.83500000000004,342.43,352.125,340.865,344.8275,350.6175,347.435,318.5675,318.405,314.4066666666667,,,,,,,,,,,,,,,,,,323.788,,331.28,,,,369.485,343.01,345.0933333333333,337.53,343.34999999999997,356.03499999999997,361.81399999999996,340.00333333333333,308.575,336.82000000000005,,304.1,337.685,,,L8
2022-08-09 22:14:46+00:00,,351.535,274.1333333333334,324.1816666666667,363.7875,345.78,348.51,348.47,,362.91,365.43333333333334,358.94,363.4666666666667,356.245,342.4766666666667,334.23999999999995,332.05,316.5385714285714,321.21250000000003,324.48,325.198,316.25,305.08500000000004,315.24,311.355,,311.36,309.91,301.69,295.5,294.36,301.2733333333333,301.77,271.29333333333335,,,,,281.56,,,285.61,,,,,293.73,,,,345.892,340.304,321.635,325.83500000000004,342.43,352.125,340.865,344.8275,350.6175,347.435,322.81,318.405,316.6375,,,,,,,,,,,,,,,,,,323.33666666666664,,331.28,,,,369.544,343.01,345.81,337.53,343.34999999999997,356.03499999999997,364.01666666666665,340.00333333333333,308.575,336.82000000000005,,304.1,337.685,,,L9
2022-08-25 22:14:50+00:00,,353.8066666666667,274.1333333333334,324.1816666666667,363.7875,345.78,348.51,348.47,,,365.5916666666667,358.7033333333334,362.98,355.8433333333333,342.095,334.496,331.82166666666666,316.1571428571429,321.47333333333336,325.718,326.9425,316.75,307.81,,313.1,,,,,299.43,,304.53,303.16499999999996,271.29333333333335,,,,,270.82,,,285.61,,,,292.67,293.655,,,,345.8866666666667,346.25,333.26,329.54,,359.07,336.66,346.27666666666664,353.24666666666667,348.8833333333334,325.7425,318.405,318.844,,,,,,,,,,,,,,,,,,323.03714285714284,,307.55,,,,369.4316666666667,,350.44,338.29,343.895,356.06,366.705,340.00333333333333,324.57,318.29,,,342.175,,,L9
2022-09-09 22:21:23+00:00,,355.4157142857143,277.95500000000004,324.1816666666667,363.7875,345.78,348.51,348.47,331.97,351.52,360.74142857142857,358.21857142857147,362.87,355.78,342.07399999999996,334.24,331.65142857142854,315.3725,321.47333333333336,325.718,326.9425,316.75,307.81,,313.1,,,,,299.43,,304.53,303.16499999999996,271.29333333333335,,,,,271.86,,,285.61,,,,292.67,293.655,,,,345.7742857142857,346.25,333.26,329.54,,359.07,336.66,346.27666666666664,353.24666666666667,348.8833333333334,325.7425,318.405,320.3066666666667,,,,,,,357.28,,,,,,,,,,,322.7675,,307.55,,,,369.09714285714284,,350.634,338.29,343.895,356.06,368.0728571428572,340.00333333333333,324.57,318.29,322.13,,342.175,,,L8
2022-09-10 22:14:51+00:00,,356.44124999999997,275.56000000000006,324.1816666666667,363.7875,345.78,348.51,348.47,331.97,351.52,360.1775,357.6075,362.565,355.524,341.535,333.8528571428571,331.67375,315.67,321.47333333333336,325.718,326.9425,316.75,307.81,,313.1,,,,,299.43,,304.53,303.16499999999996,271.29333333333335,,,,,270.4733333333333,,,285.61,,,,292.67,293.655,,,,345.7925,346.25,333.26,329.54,,359.07,336.66,346.27666666666664,353.24666666666667,348.8833333333334,325.7425,322.9433333333333,321.2914285714286,,,,,,,356.395,,,,,,,,,,,322.4433333333333,,307.55,,,,368.615,,350.44166666666666,338.29,343.895,356.06,368.0728571428572,340.00333333333333,324.57,318.29,322.13,,342.175,,,L9
2023-02-17 22:15:01+00:00,,364.30999999999995,290.73,357.38,,,,,331.97,351.52,351.6425,355.07000000000005,361.66333333333324,355.0433333333333,340.5933333333333,332.4466666666666,331.0133333333333,316.0,,,,,,,,,,,,,,,,,,,,,272.325,,,285.33,,,295.98,292.67,293.58,,,,345.45000000000005,346.62,,,,,,,,,,332.02,327.49666666666667,,,,,,,356.395,,328.92,,,,,,,,,321.595,,,,,,368.2275,,350.28499999999997,,,,375.85500000000013,,,,322.13,,351.04,,,L9
2023-02-24 22:21:03+00:00,,365.3333333333333,294.59000000000003,352.995,374.43,,,,331.97,351.52,350.52250000000004,355.0725,360.8533333333333,353.4866666666667,339.94,331.24,330.8666666666666,316.1975,334.22,,,,,,,,,,,,,,,,,,,,273.18,,,283.61,,295.42,294.32000000000005,291.2,292.81,,,,344.655,345.43,,343.1,,,,,,,,332.02,327.14666666666665,,,,,,,356.395,341.15,327.665,,,,,,,,,321.4625,,,,,,370.6975,,350.875,352.27,357.81,370.99,375.89,,,,322.13,326.56,350.6,,,L9
2023-02-25 22:14:39+00:00,,365.97,296.602,351.41,374.51,,,,331.97,351.52,351.666,355.04200000000003,360.6275,352.6,339.565,330.9225,330.4525,316.58000000000004,334.22,,,,,,,,,,,,,,,,,,,,273.498,,,284.03666666666663,,295.745,293.8,291.43,292.425,,,,344.394,345.745,,341.57000000000005,359.93,,,,,,,332.02,326.66999999999996,,,,,,,356.395,340.92499999999995,327.6566666666667,,,,,,,,,320.936,,,,,,372.594,,350.76000000000005,351.4,357.21000000000004,371.07,375.7033333333333,,,,322.13,326.70500000000004,350.685,,,L8
2023-03-05 22:14:49+00:00,,365.97,297.95666666666665,349.755,374.34999999999997,,,,331.97,351.52,352.58,354.9683333333333,360.296,352.6,339.28000000000003,330.446,330.394,316.755,333.495,,,,,,,,,,,,,,,,,,,,273.62833333333333,,,285.375,,295.745,293.8,291.43,292.22,,,,344.0316666666667,345.8333333333333,,341.57000000000005,359.93,,,,,,,332.02,326.66999999999996,,,,,,,356.395,340.92499999999995,327.77250000000004,,,,,,,,,321.0516666666667,,,,,,372.43666666666667,,350.6616666666667,351.4,357.21000000000004,371.07,375.7033333333333,,,,322.13,326.70500000000004,350.685,,,L9
2023-04-14 22:14:09+00:00,,368.8433333333333,305.538,349.755,374.34999999999997,,,,,,357.63,356.17600000000004,359.795,351.12999999999994,338.52333333333337,329.725,330.1425,318.7,333.495,,,,,,,,,,,,,,,,,,,,276.27000000000004,,302.36,285.782,305.69,297.9266666666667,294.9525,292.8933333333334,293.2225,,,,343.53000000000003,345.8333333333333,,340.72333333333336,359.93,,,,,,,,326.62333333333333,,,,,,,,342.32,328.716,,,,,,,,,321.454,,,,,,373.6,370.5,350.452,351.8833333333334,357.21000000000004,371.07,375.8433333333333,,,,,326.70500000000004,350.685,,,L8
2023-05-23 22:20:05+00:00,,368.8433333333333,299.1616666666667,349.755,374.34999999999997,,,,,,358.545,357.1466666666667,359.795,351.12999999999994,338.52333333333337,329.725,330.1425,318.75333333333333,333.495,,,,,,,,,,,,,,,,,,,,276.27000000000004,,302.36,285.782,305.69,297.9266666666667,294.9525,292.8933333333334,293.2225,,,,343.53000000000003,345.8333333333333,,340.72333333333336,359.93,,,,,,,,326.62333333333333,,,,,,,,342.32,328.716,,,,,,,,,322.2383333333333,,,,,,374.4583333333333,370.5,350.925,351.8833333333334,357.21000000000004,371.07,375.8433333333333,,,,,326.70500000000004,350.685,,,L8
2023-05-24 22:14:04+00:00,,365.0575,299.1616666666667,341.124,369.685,,358.66,356.04,,,358.545,357.1466666666667,359.795,351.12999999999994,338.52333333333337,329.725,330.1425,318.75333333333333,333.495,,,,,,,,,,,,,,,267.4,,,,,276.27000000000004,,302.36,285.782,305.69,297.9266666666667,294.9525,292.8933333333334,293.2225,,,,343.53000000000003,345.8333333333333,,340.72333333333336,352.19,348.31,330.81,317.69,,341.9,315.87,,322.2125,,,,,,,,342.32,328.716,,,,,,,,,322.2383333333333,,,,,,374.4583333333333,361.65999999999997,350.925,348.8825,357.21000000000004,371.07,372.37,340.46,354.25,,,326.70500000000004,345.50666666666666,,,L9
2023-06-09 22:14:00+00:00,,365.0575,299.1616666666667,334.705,364.694,,357.32000000000005,355.07000000000005,,,358.545,357.1466666666667,359.795,351.12999999999994,338.52333333333337,329.725,330.1425,318.75333333333333,333.495,,,,307.59,314.37,301.95,296.16,,,,,,,,267.4,,,,,276.27000000000004,,302.36,285.782,305.69,297.9266666666667,294.9525,292.8933333333334,293.2225,,,,343.53000000000003,345.8333333333333,,340.72333333333336,352.19,348.31,330.81,317.69,,341.9,315.87,,322.2125,,,,,,,,342.32,328.716,,,,,,,,,322.2383333333333,,,,,,374.4583333333333,361.65999999999997,350.925,348.8825,351.2633333333333,364.82,368.704,340.46,333.95,,,326.70500000000004,345.50666666666666,,,L9
2023-06-16 22:20:06+00:00,,362.022,299.1616666666667,330.5657142857143,363.46000000000004,,357.2266666666667,355.50666666666666,,,358.545,357.1466666666667,359.795,351.12999999999994,338.52333333333337,329.725,330.1425,318.75333333333333,333.495,,,,307.91499999999996,314.70500000000004,301.95,296.16,,,,,,,,265.17499999999995,,,,,276.27000000000004,,302.36,285.782,305.69,297.9266666666667,294.9525,292.8933333333334,293.2225,,,,343.53000000000003,345.8333333333333,,340.72333333333336,352.19,348.31,330.81,317.69,,341.9,315.87,,322.2125,,,,,,,,342.32,328.716,,,,,,,,,322.2383333333333,,,,,,374.4583333333333,361.65999999999997,350.925,347.21799999999996,349.5425,362.88,367.63166666666666,337.6,336.37333333333333,,,320.8933333333334,345.50666666666666,,,L9
