dates,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,satname
2018-04-11 21:53:49+00:00,334.248,313.8675,314.73,306.11,299.5175,287.75,279.52,280.2975,281.97,273.54749999999996,276.615,291.68499999999995,267.385,278.365,273.69,263.8725,256.485,254.96249999999998,269.73400000000004,248.57999999999998,244.35000000000002,218.9425,212.375,271.01,275.5275,272.59749999999997,260.7425,279.48,278.115,288.4975,290.07000000000005,281.265,284.71500000000003,286.81,295.76250000000005,306.352,291.65250000000003,,284.5025,297.27000000000004,308.13199999999995,292.08599999999996,288.18999999999994,285.55,272.35749999999996,281.144,277.1875,274.1675,286.614,296.454,311.65,323.15250000000003,323.86,L8
2018-04-18 21:59:55+00:00,332.48333333333335,313.514,314.23999999999995,305.608,299.1,287.274,279.11199999999997,279.93,281.524,273.29799999999994,274.742,290.846,267.122,277.788,273.044,262.718,255.248,253.67199999999997,267.03000000000003,248.786,243.902,218.77800000000002,212.622,270.68199999999996,275.294,272.38,260.506,278.998,277.378,288.344,289.96400000000006,281.368,283.49,285.98199999999997,293.536,302.47499999999997,291.42,,283.872,296.43600000000004,305.75166666666667,290.4316666666667,286.16,283.382,271.20799999999997,278.97499999999997,275.46,272.988,284.1433333333333,293.84166666666664,309.336,321.836,324.945,L8
2018-06-05 21:59:01+00:00,335.8933333333334,318.608,320.246,309.886,303.32800000000003,294.546,286.008,285.526,289.076,281.698,283.996,297.49,266.28000000000003,285.06600000000003,280.034,271.788,263.558,253.23,273.4066666666667,248.37750000000003,257.508,219.21500000000003,213.42000000000002,279.468,283.424,281.41400000000004,271.096,287.398,286.59000000000003,296.88199999999995,298.04200000000003,292.14399999999995,292.584,295.938,302.906,308.8333333333333,294.94,294.76,294.18600000000004,304.074,308.28833333333336,295.87166666666667,291.8333333333333,286.514,271.4625,284.62333333333333,280.78000000000003,278.682,285.344,293.844,312.966,324.334,329.65749999999997,L8
2018-07-16 21:53:39+00:00,332.774,322.014,323.336,314.492,307.27599999999995,299.902,291.36199999999997,290.23,294.088,288.63800000000003,290.33000000000004,300.2,265.34666666666675,288.634,285.772,279.298,269.558,252.14999999999998,273.062,248.41333333333333,263.77,222.565,214.4966666666667,282.508,288.34000000000003,285.07599999999996,277.652,291.06600000000003,291.88800000000003,303.946,305.264,299.978,297.088,300.72400000000005,307.312,307.034,299.928,295.135,300.976,308.872,306.41,295.788,288.6025,287.3675,279.0,283.854,283.18600000000004,284.008,283.84000000000003,291.43,315.172,324.95799999999997,334.24,L8
2018-07-23 21:59:28+00:00,325.8516666666667,322.014,323.336,314.492,307.27599999999995,299.902,291.36199999999997,290.23,294.088,288.63800000000003,290.33000000000004,300.2,265.34666666666675,288.634,285.772,279.298,269.558,252.14999999999998,273.062,248.41333333333333,263.77,222.565,214.4966666666667,282.508,288.34000000000003,285.07599999999996,277.652,291.06600000000003,291.88800000000003,303.946,305.264,299.978,297.088,300.72400000000005,307.312,307.034,299.928,295.135,300.976,308.872,306.41,295.788,288.6025,287.3675,272.784,277.8883333333333,283.18600000000004,284.008,278.09000000000003,285.398,315.172,324.95799999999997,334.24,L8
2018-08-01 21:53:46+00:00,326.48285714285714,321.50666666666666,322.3066666666667,313.5783333333333,305.9166666666667,298.9216666666667,290.49666666666667,289.41333333333336,292.60333333333335,286.50333333333333,288.05,298.59999999999997,265.7875,286.92833333333334,283.9166666666667,276.80333333333334,267.0683333333333,251.74249999999998,270.03833333333336,247.1025,259.41166666666663,217.17399999999998,212.51250000000002,280.6816666666667,286.375,283.1816666666667,274.86833333333334,289.37,290.36833333333334,302.00666666666666,303.2966666666667,297.175,294.9816666666667,298.2316666666667,304.4916666666666,304.4983333333333,299.25500000000005,295.135,298.62833333333333,307.54333333333335,305.9866666666667,293.7316666666667,286.98,286.44,272.78999999999996,277.74857142857144,281.14833333333337,281.8,277.70166666666665,285.455,315.3433333333333,324.4583333333333,334.312,L8
2018-08-08 22:00:01+00:00,327.23,320.87,321.5342857142858,312.94,305.0442857142857,298.1457142857143,289.8671428571428,289.01,291.36285714285714,285.5442857142857,286.6771428571429,297.49142857142857,266.84000000000003,285.7157142857143,282.3285714285714,274.98857142857145,265.62,251.51,267.8128571428571,245.548,256.68571428571425,213.37166666666667,211.12600000000003,279.18571428571425,284.7942857142857,281.75,273.04,287.87714285714287,288.8757142857143,300.28285714285715,301.61428571428576,295.12,293.4057142857143,296.7114285714286,302.5642857142857,302.46999999999997,298.6671428571429,295.135,296.89285714285717,306.0142857142857,304.9328571428572,292.1742857142857,285.65833333333336,285.3566666666667,273.0842857142857,277.10125,279.65714285714284,279.94571428571425,278.0857142857143,285.5142857142857,315.28285714285715,324.59285714285716,334.84166666666664,L8
2018-08-24 22:00:09+00:00,328.0828571428571,322.6566666666667,323.1983333333333,314.6483333333333,306.32666666666665,300.18333333333334,292.2133333333333,290.8616666666666,293.15166666666664,291.18857142857144,293.30428571428575,298.98833333333334,275.06800000000004,287.25333333333333,284.92857142857144,277.375,267.73499999999996,255.196,271.6485714285714,250.27799999999996,262.4557142857143,214.28666666666666,211.52000000000004,281.27000000000004,286.9166666666667,283.72,281.5242857142857,289.71166666666664,291.50333333333333,302.62833333333333,308.9585714285714,299.9771428571429,300.0042857142857,304.13,304.9714285714286,307.2257142857143,301.57714285714286,293.9533333333333,302.90142857142854,311.39,308.82714285714286,296.62142857142857,287.044,286.456,273.825,278.12857142857143,281.20166666666665,281.5416666666667,283.5157142857143,291.0128571428571,317.31,328.56142857142856,338.09,L8
2018-09-02 21:54:02+00:00,331.34625,324.55285714285714,324.89285714285717,314.6483333333333,308.17285714285714,301.86285714285714,294.4871428571428,291.81,295.08714285714285,291.18857142857144,293.30428571428575,299.57714285714286,280.1766666666667,288.67571428571426,285.315,277.8442857142857,270.07142857142856,259.7083333333333,272.64125,253.99666666666667,263.9425,216.38571428571427,211.52000000000004,283.76142857142855,289.70714285714286,286.9957142857143,284.67375000000004,291.5571428571429,293.4371428571429,304.7057142857143,310.16875,302.92875,301.88,307.69875,308.63125,308.6575,302.82625,293.7,304.15500000000003,312.63125,309.09625,296.62142857142857,287.044,286.456,277.0257142857143,278.12857142857143,282.97285714285715,283.58142857142855,284.955,292.16125,316.90999999999997,327.735,338.09,L8
2018-09-09 21:59:51+00:00,331.34625,324.55285714285714,324.89285714285717,314.6483333333333,308.17285714285714,301.86285714285714,294.4871428571428,291.81,296.2,291.18857142857144,294.70625,299.57714285714286,283.6042857142857,290.69,285.315,277.8442857142857,270.07142857142856,259.7083333333333,272.64125,253.99666666666667,263.9425,220.515,211.52000000000004,285.58,291.75875,286.9957142857143,284.67375000000004,291.5571428571429,293.4371428571429,304.7057142857143,310.16875,302.92875,301.88,307.69875,308.63125,308.6575,305.35555555555555,293.06399999999996,306.78222222222223,312.63125,309.09625,296.62142857142857,287.044,286.456,277.0257142857143,278.12857142857143,282.97285714285715,283.58142857142855,284.955,292.16125,316.90999999999997,327.735,338.09,L8
2018-10-04 21:54:14+00:00,332.4788888888889,324.5325,324.33,314.86,307.46625,302.10625,294.21125,291.52625,295.16555555555556,290.305,293.57666666666665,298.5725,282.8025,289.2077777777778,284.19444444444446,276.51375,269.0725,260.07428571428574,270.9622222222222,254.0542857142857,261.06666666666666,217.44222222222223,208.324,284.3066666666667,290.3888888888889,285.82375,282.82666666666665,290.33875,292.405,303.425,308.4977777777778,301.0577777777778,300.3911111111111,306.09777777777776,307.31,306.5,304.592,293.06399999999996,304.784,311.49888888888887,308.92,296.37,286.99333333333334,286.675,277.81,278.79875,282.1775,282.3125,284.6688888888889,292.68888888888887,317.32,327.5577777777778,338.09,L8
2018-10-20 21:54:20+00:00,334.6425,327.3385714285714,326.4857142857143,317.42,309.48,305.9614285714286,297.84,293.7657142857143,297.34250000000003,293.34857142857146,297.49875000000003,300.4414285714286,285.2871428571429,290.77250000000004,285.9325,279.5228571428571,271.9057142857143,261.06666666666666,272.995,253.7266666666667,262.05875000000003,213.64,201.5925,286.5475,292.47125,288.6657142857143,286.3025,292.6014285714286,295.4214285714285,305.96999999999997,311.01124999999996,304.32625,303.35125000000005,310.1275,311.56374999999997,310.95,306.01444444444445,293.06399999999996,307.56444444444446,313.9425,312.1125,298.92571428571426,289.474,288.926,279.9171428571429,280.7314285714286,284.28285714285715,284.28285714285715,285.83875,294.40375,320.42571428571426,328.92375,339.846,L8
2018-11-05 21:54:24+00:00,334.2922222222222,326.21000000000004,325.23125000000005,316.1928571428571,308.32875,304.90875,296.81374999999997,292.57500000000005,295.6766666666667,291.03625,295.36555555555555,299.29625,283.6225,289.1166666666667,284.3988888888889,277.965,269.84375,259.4942857142857,271.0111111111111,252.08714285714288,259.05,211.14888888888888,210.58,284.76,290.4288888888889,286.51625,283.6022222222222,291.09749999999997,293.29875,303.68875,308.6433333333333,302.07666666666665,301.0944444444445,307.96000000000004,310.02666666666664,309.6644444444444,304.871,293.06399999999996,305.11400000000003,312.03444444444443,311.43333333333334,297.2675,288.0083333333333,288.17333333333335,278.99875,279.66875,283.62375000000003,282.575,284.68888888888887,293.24111111111114,319.1125,327.91555555555556,339.0166666666667,L8
2018-12-07 21:54:21+00:00,332.1877777777778,322.84125,321.1275,313.2214285714286,305.135,300.82,292.3225,288.99875,291.0877777777778,284.90000000000003,289.2477777777778,294.43,281.4177777777778,284.4888888888889,280.0233333333333,271.94875,263.8325,258.10625,264.9322222222222,250.565,249.89666666666665,209.07999999999998,211.4466666666667,279.3222222222222,285.43555555555554,280.38124999999997,277.15,285.25124999999997,287.065,298.22625,303.8288888888889,295.8322222222222,295.9188888888889,302.64444444444445,304.46444444444444,306.31666666666666,303.925,292.64,299.716,307.79,308.6477777777778,293.15875,282.08166666666665,283.51166666666666,278.5222222222222,275.1175,280.09,278.14375,283.957,292.494,315.79,326.2655555555555,334.8866666666667,L8
2018-12-14 22:00:07+00:00,331.76,321.33444444444444,320.16,311.6425,303.9533333333333,299.09,290.7111111111111,287.51,289.807,283.20222222222225,287.105,293.56444444444446,279.69300000000004,283.207,278.812,270.3988888888889,262.3255555555555,256.56,263.10699999999997,248.56444444444443,248.13299999999998,207.11727272727273,212.16000000000003,278.117,284.105,279.05333333333334,275.23699999999997,284.15555555555557,285.44888888888886,296.76,302.149,294.143,294.202,300.681,303.353,305.541,302.9790909090909,292.64,298.0127272727273,306.193,308.632,291.97222222222223,281.90714285714284,283.6171428571428,277.683,274.24666666666667,279.2811111111111,277.0055555555556,282.9709090909091,291.6972727272727,314.35,325.754,333.7114285714286,L8
2018-12-30 22:00:07+00:00,331.3781818181818,320.35699999999997,319.331,310.72444444444443,303.287,298.15,289.663,286.65700000000004,288.96818181818185,281.889,285.3654545454546,292.857,278.2245454545455,282.43909090909096,278.13000000000005,269.633,261.31100000000004,255.74,261.82454545454544,247.368,246.9436363636364,205.80916666666667,214.2225,277.4018181818182,283.2218181818182,278.236,273.7981818181818,283.623,284.273,295.937,301.07363636363635,293.1190909090909,293.3627272727273,299.5690909090909,302.9763636363636,306.0190909090909,302.1558333333333,292.64,296.77333333333337,305.29090909090905,308.39090909090913,291.022,281.62125,283.52625,277.23818181818183,273.765,279.43899999999996,276.328,282.28833333333336,291.0233333333333,313.73,325.3272727272727,333.32375,L8
2019-02-09 21:54:13+00:00,334.34,318.59,317.57124999999996,307.42285714285714,301.4425,296.31874999999997,287.10625,283.71125,287.0666666666667,278.4275,283.03111111111116,291.21,278.887,280.62666666666667,275.3966666666667,265.95875,258.3075,256.2288888888889,258.7344444444445,247.45333333333332,244.06111111111113,204.344,221.13285714285712,276.53333333333336,281.3855555555556,276.51874999999995,272.65444444444444,281.9,280.96125,292.4775,298.6933333333333,290.93555555555554,292.48333333333335,299.74666666666667,303.2188888888889,306.38111111111107,300.729,291.68333333333334,295.23900000000003,303.2722222222222,308.74333333333334,290.135,285.04714285714283,286.70571428571424,277.7675,274.7942857142857,280.3125,273.81624999999997,283.2422222222222,292.20666666666665,313.005,325.22444444444443,330.5066666666667,L8
2019-02-25 21:54:10+00:00,335.82444444444445,320.52,317.57124999999996,307.42285714285714,302.8933333333333,298.62666666666667,289.8388888888889,287.1788888888889,288.902,278.61,281.8355555555556,294.61333333333334,276.1111111111111,280.62666666666667,276.96555555555557,269.8488888888889,258.3075,254.96374999999998,255.885,244.87374999999997,239.39250000000004,202.2211111111111,228.31374999999997,278.146,281.3855555555556,276.51874999999995,267.1425,281.9,280.96125,292.4775,296.79777777777775,288.28999999999996,287.91375000000005,295.16375000000005,305.09333333333336,306.85111111111115,301.921,297.6233333333334,291.99444444444447,303.4122222222222,308.6666666666667,289.69375,286.93,288.37,280.2677777777778,277.70124999999996,281.78222222222223,276.23333333333335,282.34444444444443,290.7388888888888,313.42333333333335,324.0466666666667,331.5142857142858,L8
2019-03-04 22:00:18+00:00,333.3133333333333,318.46333333333337,314.6825,307.14750000000004,300.38666666666666,296.36555555555555,286.9577777777778,285.18444444444447,285.88199999999995,277.4988888888889,280.61899999999997,292.7522222222222,271.05888888888893,277.4211111111111,274.3511111111111,267.29,254.05624999999998,250.325,251.8125,239.62875,233.9975,197.86333333333334,228.31374999999997,274.71400000000006,277.33444444444444,271.7025,260.75375,278.29499999999996,276.86625,288.47125,292.9088888888889,282.49625,283.455,289.1375,300.6644444444444,304.6355555555555,299.705,299.96500000000003,288.31666666666666,300.16555555555556,307.0477777777778,288.5577777777778,285.6333333333333,287.19111111111107,277.2255555555555,276.6166666666666,279.29,273.03222222222223,279.7944444444444,288.3833333333333,312.25222222222226,323.06666666666666,330.97125,L8
2019-05-16 21:54:03+00:00,332.61428571428576,318.1985714285714,313.8333333333333,306.13166666666666,300.7785714285714,294.98428571428576,286.06714285714287,285.0814285714286,284.2714285714286,278.03000000000003,277.2857142857143,293.61,265.0933333333333,273.3616666666667,275.04714285714283,268.0485714285714,253.2266666666667,248.49,250.465,237.01666666666665,235.62666666666667,192.87666666666667,237.14999999999995,272.5285714285714,273.62666666666667,271.45,260.51,277.95166666666665,276.31333333333333,288.18333333333334,293.78714285714284,282.05,283.37166666666667,288.50166666666667,301.86857142857144,307.71714285714285,297.1271428571428,309.41,284.21999999999997,301.21285714285716,307.65857142857146,287.69714285714286,286.60857142857145,288.7057142857143,277.6585714285714,277.9642857142857,280.22285714285715,274.3,281.31,288.81857142857143,311.5628571428571,323.5785714285715,330.57714285714286,L8
2019-05-23 22:00:18+00:00,331.71999999999997,317.9425,313.86,306.3671428571428,300.29375,294.34250000000003,285.20875,284.16,283.69125,277.06624999999997,276.6375,292.85375,264.8957142857143,272.8542857142857,274.435,267.27125,253.07857142857142,248.03285714285715,249.9542857142857,236.8742857142857,235.10285714285715,192.24714285714285,237.14999999999995,271.66875,273.55571428571426,271.3728571428572,260.09142857142854,277.9271428571429,276.54,288.11,293.26624999999996,282.1485714285714,283.1228571428572,288.48285714285714,300.54375,305.345,296.14,309.41,283.93571428571425,300.14250000000004,306.19,286.51375,285.39,287.03999999999996,276.47625,276.83625,278.7025,273.2125,279.905,287.72125,310.425,322.98375,329.78,L8
2019-06-08 22:00:26+00:00,334.03375,319.7425,316.63714285714286,309.47714285714284,303.7125,297.1825,288.46250000000003,287.47625,285.57,279.47375,280.21875,295.18875,267.53285714285715,274.34000000000003,276.42375,269.53499999999997,255.53,253.32142857142858,252.49428571428572,241.55285714285716,242.01714285714283,194.14142857142858,251.862,274.25125,275.96857142857147,273.1642857142857,260.3566666666666,282.0414285714286,283.1671428571429,293.88428571428574,297.94124999999997,287.5757142857143,288.7942857142857,292.3642857142857,305.14375,306.84499999999997,297.5025,314.29,288.0142857142857,301.30499999999995,307.24,288.54875000000004,288.58,288.15,278.90125,279.88874999999996,280.08,275.015,282.56375,289.61375,311.40250000000003,323.745,331.38250000000005,L8
2019-06-17 21:54:18+00:00,335.21625,321.29499999999996,317.51857142857136,311.21999999999997,304.51875,298.27125,289.35125,288.39750000000004,286.44625,280.585,281.47,295.66749999999996,268.3228571428571,275.3985714285714,277.375,270.72499999999997,256.63428571428574,255.19285714285715,253.75142857142856,245.20285714285714,243.35714285714286,194.9442857142857,260.7175,275.02375,276.9742857142857,274.25,260.92833333333334,282.9814285714286,285.0385714285714,294.86,298.89125,288.43857142857144,290.38,293.53428571428566,305.49875,306.90625,297.42875000000004,314.29,290.15714285714284,303.28000000000003,307.365,288.78000000000003,289.13,288.86375,280.20375,282.6375,280.65500000000003,275.50375,284.33375,290.6275,313.355,324.25125,333.01,L8
2019-07-10 22:00:11+00:00,336.31,322.68571428571425,318.46,312.5266666666667,305.5514285714286,299.4971428571429,290.6542857142857,289.7428571428572,287.2842857142858,282.08714285714285,283.3985714285715,296.9785714285714,269.11999999999995,275.505,278.24142857142857,271.86571428571426,257.37666666666667,256.33166666666665,254.54333333333332,246.63666666666666,244.74166666666667,195.53166666666667,271.40333333333336,275.7057142857143,277.405,274.81166666666667,261.23199999999997,289.1014285714286,292.92285714285714,301.21571428571434,304.90125,297.20285714285717,298.0057142857143,294.38166666666666,310.35499999999996,307.3775,300.16625,310.90333333333336,296.3314285714286,307.5625,310.005,293.84,293.32625,291.9675,284.165,286.21625,282.98875,276.25714285714287,285.6985714285714,296.73375,316.91375,326.96875,335.29625000000004,L8
2019-07-26 22:00:16+00:00,336.31,322.68571428571425,321.09857142857146,315.8342857142857,307.45875,301.5925,290.6542857142857,289.7428571428572,290.0075,285.33,283.3985714285715,297.46375,271.88571428571424,276.56142857142856,279.4975,272.92375,258.61,257.8285714285714,255.25,247.83571428571426,247.52142857142857,195.53166666666667,270.885,275.7057142857143,277.405,274.81166666666667,261.23199999999997,289.1014285714286,292.92285714285714,301.21571428571434,304.90125,297.20285714285717,298.0057142857143,295.04857142857145,309.5311111111111,307.3775,300.16625,310.90333333333336,296.3314285714286,307.5625,310.005,293.84,293.32625,291.9675,284.165,286.21625,282.98875,276.25714285714287,285.6985714285714,296.73375,316.91375,326.96875,335.29625000000004,L8
2019-08-04 21:54:33+00:00,338.1225,325.01375,322.53499999999997,317.48625000000004,308.1477777777778,301.9611111111111,292.03,291.69375,291.37,286.63,285.745,298.63,274.465,279.6875,281.67,274.3611111111111,262.3175,261.3575,258.865,251.57375000000002,251.79625,195.53166666666667,267.238,277.36625,277.405,276.62285714285713,261.23199999999997,290.98,294.59375,301.85,305.3333333333333,300.25,299.95125,297.72875,310.61199999999997,308.25444444444446,300.16625,307.2575,299.26,308.4088888888889,310.005,293.84,293.32625,291.9675,284.1144444444445,286.29555555555555,283.48,276.25714285714287,287.09749999999997,297.7888888888889,317.04777777777775,326.96875,335.29625000000004,L8
2019-08-27 22:00:50+00:00,337.90857142857146,325.49571428571426,322.98749999999995,318.51875,308.21125,300.80875,290.2657142857143,289.62714285714287,289.70375,283.51124999999996,282.53000000000003,295.595,274.5875,280.0275,279.4275,271.4225,262.75625,261.3825,258.685,251.94875000000002,251.9225,193.72,270.44,275.04714285714283,278.2283333333333,276.8,260.988,291.03375,295.26,302.00625,303.78875,300.4175,300.24125,297.11,309.70000000000005,302.79625,297.55,306.53999999999996,299.55375000000004,306.1225,308.34285714285716,290.4871428571428,289.0357142857143,288.5257142857143,282.13,284.90749999999997,281.35125,272.58,283.8228571428571,296.2325,315.965,326.49571428571426,335.1642857142857,L8
2019-10-07 21:54:50+00:00,337.2042857142857,325.1257142857143,323.35875,318.67999999999995,308.29125,300.8125,290.1771428571429,289.7457142857143,289.94624999999996,283.53499999999997,282.68857142857144,295.64875,274.98375,280.82875,280.1725,271.84000000000003,263.0825,261.65375,258.935,253.20875,251.87875,193.60333333333332,270.44,274.99857142857144,278.8483333333333,277.0857142857143,261.332,291.31125,295.645,302.285,304.3125,300.7375,300.65875000000005,297.05375,308.74375,303.37571428571425,298.90666666666664,306.53999999999996,299.84125000000006,306.63625,308.5242857142857,290.05571428571426,288.7728571428571,288.76714285714286,282.23125,284.9975,281.23375,272.5916666666667,284.16285714285715,296.73125,316.83125,327.55571428571426,334.5042857142857,L8
2019-10-23 21:54:52+00:00,337.07124999999996,324.7775,323.07444444444445,318.2655555555555,308.05333333333334,301.06999999999994,290.16875,289.305,289.26666666666665,282.5811111111111,282.05625,295.60333333333335,274.5188888888889,280.4188888888889,279.59444444444443,271.1722222222222,262.29999999999995,260.4188888888889,258.31666666666666,252.31,250.31,193.63000000000002,270.44,274.755,278.8014285714286,276.95000000000005,261.53833333333336,290.19888888888886,294.1766666666667,301.03,303.2766666666667,299.03666666666663,299.1933333333334,296.24111111111114,307.37,301.09624999999994,298.58142857142855,306.53999999999996,298.23333333333335,305.92777777777775,308.1125,289.445,288.1975,288.5375,282.01222222222225,284.87666666666667,281.24555555555554,272.2685714285714,284.09749999999997,296.7122222222222,316.83125,327.5,333.44124999999997,L8
2019-10-30 22:01:02+00:00,339.8922222222222,327.7555555555556,325.51300000000003,319.99699999999996,309.601,302.572,293.32222222222225,292.4122222222222,291.62399999999997,285.546,282.05625,298.159,274.5188888888889,283.304,279.59444444444443,271.1722222222222,262.29999999999995,260.4188888888889,258.31666666666666,252.31,250.31,193.63000000000002,271.9,277.93555555555554,281.64875,279.27555555555557,267.26142857142855,292.50100000000003,296.781,303.475,305.392,301.63,299.1933333333334,299.256,310.11499999999995,304.2888888888889,299.94624999999996,309.03499999999997,301.524,308.052,308.1125,289.445,288.1975,289.7122222222222,282.01222222222225,284.87666666666667,281.24555555555554,272.2685714285714,284.74777777777774,296.7122222222222,316.83125,327.67777777777775,334.1244444444444,L8
2019-12-26 21:54:43+00:00,341.13166666666666,330.2916666666667,326.5128571428572,320.6028571428571,309.89285714285717,305.4771428571429,294.125,292.50666666666666,292.9685714285714,287.4814285714286,280.616,299.2071428571429,275.20833333333337,285.34714285714284,280.25500000000005,271.10999999999996,263.5183333333333,258.7033333333333,258.24333333333334,250.0716666666667,248.68166666666664,192.15499999999997,260.595,279.415,281.99,279.8833333333334,268.754,293.84000000000003,296.84000000000003,303.2114285714286,305.67999999999995,303.6385714285714,299.42833333333334,299.1857142857143,312.7557142857143,305.27666666666664,305.0,305.65666666666664,303.6042857142857,312.08,310.81800000000004,293.934,287.35749999999996,291.71399999999994,282.434,284.858,282.61800000000005,272.83,283.34999999999997,300.342,319.5525,329.066,334.162,L8
2020-01-02 22:00:51+00:00,338.65857142857146,327.54857142857145,324.97125,318.925,308.58375,303.7675,292.0557142857143,290.74142857142857,291.7125,286.3125,281.62333333333333,298.56875,273.72857142857146,284.36875,279.42571428571426,270.6614285714286,262.98999999999995,258.9185714285714,258.88,251.76285714285717,249.10999999999999,198.646,256.094,280.0285714285714,282.2283333333333,280.48857142857145,269.87166666666667,293.43625,295.625,302.4325,304.405,301.8675,298.4657142857142,299.055,312.68,307.05428571428564,304.6116666666667,305.65666666666664,302.79,312.56,311.07166666666666,297.1116666666667,290.258,293.26666666666665,283.07,285.2316666666667,284.2716666666667,276.338,286.1933333333333,300.7716666666667,319.5525,328.365,334.01,L8
2020-01-11 21:54:39+00:00,337.46625,326.0775,324.07666666666665,317.74333333333334,307.82,302.3833333333333,290.32125,289.2975,290.6044444444444,284.76,281.3771428571428,297.8811111111111,272.64000000000004,283.5655555555556,278.94375,270.13875,262.1275,258.145,258.1925,251.33750000000003,247.62125,197.96666666666667,248.79333333333332,279.2,281.4342857142857,279.605,268.3257142857143,288.09125,289.48,297.12625,298.65250000000003,294.3075,291.23857142857145,298.3355555555556,308.1225,306.2114285714286,301.02833333333336,306.41999999999996,297.84125,311.14625,308.16333333333336,292.56666666666666,286.0,291.38000000000005,278.5783333333333,283.6116666666667,282.62833333333333,275.49666666666667,286.0514285714286,293.16833333333335,314.64250000000004,325.5783333333333,331.82666666666665,L8
2020-01-27 21:54:35+00:00,336.39444444444445,324.59,321.50444444444446,314.58444444444444,305.45222222222225,299.2688888888889,288.8933333333333,287.9555555555555,287.24555555555554,280.40555555555557,281.1725,296.65444444444444,269.565,282.96333333333337,277.25125,268.30125,260.6125,256.47,257.62875,250.88125000000002,245.265,201.8085714285714,239.2433333333333,278.44777777777773,280.48875,278.8755555555556,267.27750000000003,286.88,288.4922222222222,296.29,297.71000000000004,293.19666666666666,290.8875,297.6433333333333,307.885,306.52125,299.8757142857143,306.41999999999996,296.5988888888889,309.90333333333336,307.3457142857143,293.0214285714286,285.565,290.6228571428572,278.0042857142857,284.1614285714286,282.2342857142857,274.8828571428572,285.29625,292.0,314.18,325.2071428571429,332.0057142857143,L8
2020-02-19 22:00:16+00:00,334.43888888888887,322.1688888888889,319.76444444444445,312.9755555555555,303.9766666666667,297.75777777777773,286.6166666666667,286.44666666666666,285.6222222222222,277.87777777777774,278.28749999999997,295.44444444444446,267.23875000000004,280.42,274.51,266.19,256.78999999999996,252.56875,254.1125,247.04874999999998,240.44375000000002,200.71125,235.99833333333333,277.15333333333336,280.5288888888889,278.1244444444444,266.68333333333334,284.31444444444446,286.0877777777778,294.6766666666667,296.03666666666663,289.1255555555556,287.71750000000003,295.17333333333335,305.8025,307.1375,299.53375,316.52,292.68000000000006,309.15666666666664,308.495,293.69125,285.4585714285714,291.4125,278.2142857142857,284.25142857142856,282.77285714285716,276.69375,284.51,291.18,313.195,325.37,332.4975,L8
2020-03-15 21:54:19+00:00,334.1975,321.37874999999997,323.27555555555557,312.9425,303.83625,297.65625,286.5725,288.80444444444447,289.23222222222216,278.3275,278.8828571428571,299.3333333333333,267.1957142857143,281.0825,278.44,271.60125,256.59857142857135,252.94142857142856,254.82714285714286,248.21285714285713,241.00428571428571,202.82857142857145,240.72142857142856,280.8255555555555,283.68111111111114,278.915,267.53625,284.95375,286.60375,298.74666666666667,296.6075,289.795,288.03571428571433,296.38374999999996,308.75333333333333,313.37,300.28428571428566,316.52,293.3775,312.18666666666667,308.5571428571429,295.61285714285714,286.5933333333333,292.27714285714285,278.90666666666664,283.8383333333333,284.1383333333333,277.93428571428575,286.32428571428574,292.465,313.40333333333336,325.3128571428571,332.3157142857143,L8
2020-05-09 22:00:02+00:00,330.7583333333333,317.87833333333333,320.5514285714286,309.38,300.61,294.1333333333333,280.83166666666665,285.4742857142857,287.25428571428574,273.9,280.3283333333333,297.7757142857143,267.84,277.09666666666664,279.3614285714286,273.0942857142857,257.3733333333333,254.01666666666665,256.1566666666667,249.5333333333333,244.3516666666667,204.835,234.795,280.39142857142855,282.59857142857146,277.99333333333334,263.48999999999995,281.6166666666667,282.89,296.4757142857143,293.5683333333333,286.095,288.65000000000003,293.95166666666665,308.2685714285714,313.9742857142857,298.75,,288.90000000000003,314.13714285714286,311.145,299.98833333333334,289.024,293.914,282.46000000000004,288.084,287.98199999999997,281.3233333333333,289.894,294.65,314.31666666666666,325.41999999999996,334.596,L8
