dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2018-08-24 22:00:09.684000,L8,323.20,309.08,303.97,303.61,289.43,284.83,278.33,277.99,274.79,267.93,265.76,279.27,256.66,,,,,,,,,,,253.22,264.26,259.26,247.82,267.11,264.95,279.36,283.97,272.32,268.17,271.78,,,,269.74,286.89,304.23,273.00,271.06,270.07,261.38,258.93,264.85,256.49,261.29,273.02,302.03,313.41,314.67,
2018-09-02 21:54:02.263000,L8,321.94,306.92,305.50,304.08,287.97,286.62,286.53,278.95,271.10,264.53,263.12,280.22,255.88,,,,,,,,,,,253.51,267.02,260.03,246.38,265.92,265.86,280.25,283.75,271.02,265.12,268.08,263.22,,,267.72,291.28,288.13,274.79,272.62,267.94,275.31,275.11,271.70,265.80,271.46,276.61,285.96,295.64,308.25,
2018-09-09 21:59:51.285000,L8,340.06,342.42,323.21,325.73,304.51,314.60,304.35,297.63,289.14,290.60,287.12,287.74,274.30,269.95,264.06,259.36,256.75,254.79,270.26,262.00,259.11,,,270.86,289.44,285.12,278.35,284.53,286.66,313.84,318.41,278.11,276.90,285.13,284.23,272.12,308.17,289.12,304.85,311.15,301.28,288.18,294.19,291.66,290.80,279.70,254.01,258.17,273.09,309.14,323.79,331.36,
2018-09-09 22:00:15.248000,L8,338.09,340.94,311.99,323.67,302.23,313.82,301.90,293.99,286.14,286.21,271.83,285.57,269.81,266.61,261.68,256.74,253.28,248.73,247.67,246.11,240.24,,,264.30,274.73,275.10,272.40,270.94,276.08,282.03,286.35,275.33,272.51,282.53,280.16,263.32,300.52,281.83,297.84,306.34,295.00,280.39,284.70,274.68,275.33,271.53,251.44,255.78,263.72,301.83,316.83,323.99,
2018-10-04 21:54:14.507000,L8,330.25,315.43,309.39,305.84,294.04,293.48,285.27,279.94,276.78,273.62,272.90,280.24,264.14,262.45,258.96,253.27,245.90,242.65,241.82,241.36,,,,257.40,268.86,265.54,254.28,268.39,268.66,281.22,284.04,274.01,274.82,278.13,264.55,,,270.65,291.83,301.07,291.47,274.95,279.69,267.20,257.68,262.35,256.42,263.65,272.80,305.07,308.42,319.80,
2018-10-20 21:54:20.636000,L8,324.79,310.06,305.92,298.75,289.77,288.73,282.38,276.03,272.79,267.25,267.43,281.12,252.60,,,,,,,,,,,257.56,265.27,262.64,250.61,266.45,267.27,281.23,279.39,274.76,273.45,279.61,279.96,,,269.39,288.72,304.07,286.83,281.58,274.48,262.63,258.33,271.56,257.18,264.63,272.56,305.71,311.92,321.49,
2018-11-05 21:54:24.009000,L8,323.24,308.01,305.18,302.01,289.55,291.28,283.69,278.17,272.98,270.16,268.72,280.35,260.43,,,,,,,,,,,257.55,266.29,260.73,251.29,268.60,267.25,274.97,278.27,272.79,272.90,278.07,286.12,303.97,316.26,269.56,295.50,303.79,294.37,287.63,292.35,259.19,275.91,272.39,286.08,263.76,271.00,300.40,306.85,321.14,
2018-11-12 22:00:11.406000,L8,318.39,301.32,302.45,295.98,286.18,284.58,274.28,271.05,269.62,261.78,261.71,280.67,253.96,,,,,,,,,,,254.21,262.63,259.35,249.61,266.35,262.02,273.34,273.94,269.82,269.75,275.73,250.27,,,269.65,282.15,289.44,273.72,272.61,264.97,257.90,255.72,262.45,258.54,263.39,269.99,284.81,310.76,311.66,
2018-11-12 22:00:35.361000,L8,320.68,304.87,303.88,297.63,287.60,286.84,276.28,273.25,271.22,264.09,264.06,282.77,256.41,,,,,,,,,,,257.08,265.01,260.71,251.58,267.65,265.00,275.49,277.19,272.12,272.07,277.81,282.53,,,270.93,284.75,292.40,282.57,282.98,277.81,271.41,256.70,265.29,261.21,265.99,272.02,287.25,315.58,313.77,
2018-12-07 21:54:21.936000,L8,325.89,303.59,302.15,297.66,286.50,289.94,274.57,272.39,268.85,258.27,259.46,275.91,248.98,,,,,,,,,,,253.26,261.78,259.51,248.18,264.80,260.63,274.08,277.53,269.66,273.39,277.02,287.17,312.32,296.61,270.07,294.56,303.74,288.17,283.53,288.89,267.00,256.56,273.52,272.78,268.41,272.95,294.57,312.59,310.02,
2018-12-14 22:00:07.296000,L8,321.98,302.62,303.10,292.82,285.04,289.38,274.65,271.22,269.83,260.22,259.32,275.29,251.56,,,,,,,,,,,257.10,262.68,259.12,249.02,265.62,261.56,274.85,278.80,270.83,269.53,273.29,285.81,318.47,308.73,270.30,304.64,306.12,290.49,278.32,277.98,264.39,281.87,279.16,258.64,265.45,273.78,292.48,310.97,316.31,
2018-12-14 22:00:31.254000,L8,322.94,303.61,303.89,293.54,285.70,291.54,275.64,272.27,270.38,260.85,260.47,275.91,252.40,,,,,,,,,,,258.60,263.32,259.63,249.59,266.21,262.40,275.40,279.50,271.41,270.26,274.11,286.47,319.32,310.08,270.78,305.18,306.41,291.03,278.98,278.70,268.58,282.27,280.26,270.25,266.08,292.09,293.88,311.58,316.98,
2018-12-30 22:00:07.697000,L8,315.56,298.29,298.41,290.43,283.36,273.86,269.37,266.73,266.91,256.02,255.03,272.94,247.22,,,,,,,,,,,253.59,261.16,258.72,246.69,264.81,257.68,274.01,277.43,269.89,270.99,274.97,286.58,312.98,288.11,268.32,282.51,302.21,270.77,272.21,277.26,257.75,255.11,269.59,258.18,262.54,270.06,290.92,306.74,310.19,
2019-01-31 22:00:25.273000,L8,320.69,309.99,302.64,296.52,288.08,287.17,277.03,273.47,268.83,260.95,262.67,277.68,253.14,,,,,,,,,,,257.50,261.76,260.63,249.58,266.83,264.92,277.29,277.98,271.77,274.51,279.41,289.98,316.69,292.41,270.57,289.27,307.13,287.07,284.23,291.51,258.46,258.34,272.75,269.14,264.98,272.33,307.44,317.36,315.30,
2019-02-09 21:54:13.722000,L8,358.41,355.86,356.55,343.48,353.11,322.87,327.21,332.13,315.39,322.20,320.76,317.10,308.12,304.38,312.68,306.03,305.85,300.16,311.89,324.15,309.49,274.21,312.61,318.49,314.42,322.32,317.74,316.52,315.42,318.95,334.55,339.33,336.94,344.00,347.13,344.67,333.60,334.38,333.92,324.98,310.84,307.55,306.93,305.80,297.29,296.15,302.80,309.74,312.29,321.50,327.46,332.06,323.85
2019-02-16 22:00:23.352000,L8,328.46,313.61,304.57,300.69,289.85,290.67,279.54,280.42,267.52,260.81,261.47,275.72,249.09,,,,,,,,,,,254.83,263.51,260.86,248.69,262.11,259.38,275.34,274.80,271.40,273.82,280.35,295.21,319.43,300.52,269.81,297.60,309.95,307.74,270.85,292.24,256.24,256.52,287.34,293.58,329.94,292.96,299.53,316.25,316.32,
2019-02-25 21:54:10.323000,L8,334.20,324.27,317.84,311.87,303.74,304.42,301.77,302.46,293.95,299.95,299.65,310.58,309.02,302.93,290.55,286.48,298.12,298.96,305.91,294.84,296.42,275.79,262.59,285.32,302.31,299.60,300.68,313.92,318.05,316.29,311.39,312.84,317.09,329.81,321.37,324.54,322.49,325.28,320.18,311.78,301.28,287.21,296.26,285.99,289.94,281.66,285.24,291.38,297.24,302.43,319.43,321.79,294.45
2019-03-04 21:59:54.906000,L8,329.93,325.07,306.87,304.51,293.13,289.61,287.15,281.84,271.82,263.23,263.06,279.03,251.14,,,,,,,,,,,256.93,266.74,261.39,248.97,265.45,264.01,276.73,278.83,271.57,274.60,277.69,288.49,314.54,303.06,270.59,295.94,310.03,278.53,284.25,293.07,266.28,260.26,279.02,258.82,268.80,272.26,304.61,310.19,318.01,
2019-03-04 22:00:18.869000,L8,329.16,324.57,306.27,303.88,292.18,289.23,286.09,280.93,270.86,262.48,262.59,278.27,250.38,,,,,,,,,,,255.55,265.84,260.41,248.09,264.92,263.27,276.07,277.51,270.75,273.87,277.16,288.22,313.86,303.67,269.83,295.74,309.44,274.08,283.23,292.71,267.05,258.03,278.58,258.43,267.84,271.35,303.20,308.75,317.40,
2019-03-20 21:59:50.119000,L8,329.95,323.27,312.82,303.26,289.62,285.39,288.12,276.76,269.23,273.81,268.20,285.97,264.82,,,,,,,,,,,265.78,283.70,275.21,260.44,270.81,275.64,294.10,287.13,286.87,281.97,284.64,293.05,302.56,297.54,278.83,294.46,305.02,293.81,284.78,293.59,279.65,284.15,280.33,271.65,278.49,287.04,307.95,312.51,321.74,
2019-05-16 21:54:03.824000,L8,303.37,288.86,287.34,277.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.35,245.78,245.07,244.26,244.40,239.60,249.13,255.90,,,,
2019-05-23 21:59:54.725000,L8,322.17,310.55,305.00,302.12,287.38,284.27,275.55,273.44,270.79,262.11,263.80,278.99,250.97,,,,,,,,,,,257.90,266.95,263.12,248.35,268.21,266.26,280.25,282.45,275.12,274.04,279.04,280.75,276.05,284.86,272.24,286.15,302.28,269.67,270.80,267.38,256.58,257.02,258.44,255.48,264.64,272.86,293.64,318.64,313.44,
2019-05-23 22:00:18.688000,L8,317.96,307.13,303.04,298.83,284.34,280.69,272.31,270.66,268.50,259.56,261.49,274.26,248.83,,,,,,,,,,,251.08,263.00,259.52,246.10,265.78,261.90,277.29,278.50,272.56,270.50,275.60,275.49,270.25,282.81,269.25,280.85,287.22,264.44,267.32,261.27,255.00,254.75,255.98,252.22,258.61,267.09,287.61,309.85,306.28,
2019-06-08 22:00:02.396000,L8,336.71,321.29,323.82,321.48,313.29,305.56,299.88,298.10,371.61,361.16,351.12,352.31,375.49,356.32,273.63,271.24,266.15,273.96,275.14,266.46,275.07,247.40,,273.97,281.28,273.40,293.34,297.73,310.74,319.13,318.45,315.07,316.11,318.53,325.77,315.05,305.20,299.59,299.29,305.80,294.33,293.03,282.78,283.75,286.43,281.72,274.40,286.47,293.53,308.24,322.63,323.43,
2019-06-08 22:00:26.359000,L8,323.88,306.17,304.54,299.66,281.69,280.95,273.21,273.77,268.61,260.11,259.77,273.62,249.69,,,,,,,,,,,250.83,262.85,257.67,248.21,264.97,263.66,280.20,280.45,273.41,271.40,273.66,270.84,269.58,281.27,268.96,279.27,286.51,264.02,267.03,264.37,269.37,258.88,264.73,253.65,261.62,269.58,287.15,295.78,307.20,
2019-06-17 21:54:18.883000,L8,331.69,313.25,307.50,308.44,287.55,284.20,277.41,273.49,274.40,263.64,264.44,277.16,253.34,,,,,,,,,,,260.27,268.25,267.16,249.41,269.26,268.11,278.23,282.93,272.66,278.71,277.30,275.28,276.40,283.03,278.90,298.70,305.12,271.80,279.13,280.97,262.78,281.47,266.32,257.46,270.59,276.49,306.36,309.03,320.27,
2019-07-10 22:00:11.340000,L8,325.38,316.72,305.81,310.21,286.38,291.39,278.57,286.20,276.70,266.10,268.45,282.60,255.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10 22:00:35.303000,L8,351.87,353.80,343.53,341.63,333.90,326.08,328.01,321.25,316.29,312.59,313.40,318.79,314.73,313.98,309.24,311.49,307.88,300.38,302.58,305.58,299.19,245.09,,264.38,270.96,269.54,255.90,266.46,263.48,275.79,277.82,270.52,269.19,264.23,,,,268.78,282.77,284.32,258.71,263.48,258.67,255.40,253.89,253.31,247.23,263.08,267.27,287.94,288.00,303.97,
2019-07-26 22:00:16.191000,L8,349.39,349.73,327.86,320.19,308.16,301.35,306.60,306.13,297.13,294.39,304.12,289.30,278.54,270.58,277.77,267.52,257.43,253.41,251.95,259.01,259.45,247.07,248.32,285.74,296.52,293.79,285.62,287.94,291.27,299.99,311.44,323.06,327.73,325.85,337.92,322.24,312.28,311.82,322.37,316.12,306.37,304.51,292.38,282.35,289.42,286.65,291.74,299.89,305.37,319.17,332.44,339.11,
2019-07-26 22:00:40.154000,L8,301.92,288.76,286.99,280.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.42,219.28,251.79,248.10,247.87,244.25,239.97,251.08,257.59,,,,
2019-08-04 21:54:33.055000,L8,335.34,326.91,314.20,312.69,299.50,292.06,290.21,293.40,283.15,279.50,283.47,287.68,268.00,270.12,269.86,263.27,267.73,269.13,264.60,261.34,268.62,261.18,,266.74,272.71,272.77,264.96,281.25,282.18,289.32,292.90,294.73,298.59,290.61,292.85,302.17,309.76,289.02,294.92,294.75,291.79,275.19,270.92,266.10,268.01,271.96,274.62,276.44,288.56,301.73,312.34,321.50,
2019-08-27 22:00:26.490000,L8,328.96,321.11,307.93,308.36,299.55,292.31,281.79,281.46,272.33,264.29,264.64,278.61,254.57,,,,,,,,,,,251.89,269.18,261.47,249.83,268.52,269.70,278.59,282.26,274.48,275.31,274.65,,,,274.10,298.91,305.19,270.74,279.17,282.22,262.43,278.08,272.87,255.76,263.32,271.28,296.64,315.14,316.12,
2019-08-27 22:00:50.444000,L8,326.52,319.05,305.57,305.67,296.45,290.02,279.15,278.18,269.87,261.36,260.99,275.55,252.43,,,,,,,,,,,249.26,265.63,259.71,247.01,265.77,265.28,275.63,278.53,272.18,271.87,270.65,,,,271.08,291.17,300.60,266.09,273.01,271.71,257.79,257.39,261.19,253.12,258.24,267.49,289.60,309.45,312.61,
2019-10-07 21:54:50.962000,L8,320.00,309.88,306.11,304.02,289.31,287.69,277.99,274.47,269.21,260.69,261.22,276.79,251.44,,,,,,,,,,,250.73,265.74,260.69,247.18,265.42,264.89,276.72,280.44,270.57,271.75,274.41,269.67,,,270.32,294.94,301.12,269.98,272.70,282.96,263.56,257.72,269.80,256.86,268.95,274.74,303.77,311.35,312.39,
2019-10-23 21:54:52.208000,L8,328.41,317.56,312.15,309.29,299.99,296.06,284.86,279.35,276.89,268.10,266.47,284.29,260.79,,,,,,,,,,,257.59,270.17,265.93,252.68,269.83,271.77,279.61,286.16,275.88,275.74,277.91,,,,271.69,296.18,304.84,292.98,283.15,285.53,272.17,273.73,274.98,258.04,272.46,283.38,308.60,318.15,313.85,
2019-10-30 22:00:38.748000,L8,328.56,324.66,308.20,314.88,294.90,292.74,292.39,285.08,270.79,262.92,261.47,284.15,254.36,,,,,,,,,,,265.01,274.90,277.88,250.44,273.87,275.39,280.79,302.29,274.22,273.37,277.36,,,,270.07,295.41,298.24,272.44,281.97,277.05,265.15,258.71,267.65,256.58,257.08,273.31,292.28,301.89,315.09,
2019-10-30 22:01:02.711000,L8,328.49,324.66,308.18,314.79,294.83,292.65,292.37,285.01,270.80,262.94,261.47,284.04,254.30,,,,,,,,,,,264.90,274.82,277.86,250.46,273.82,275.49,297.06,302.28,274.21,273.34,277.18,,,,270.10,295.63,298.22,272.39,281.89,276.96,265.06,258.75,267.64,256.60,257.08,273.42,292.37,301.69,315.03,
2019-11-08 21:54:50.637000,L8,342.27,332.91,317.26,329.93,321.78,312.87,304.71,301.30,309.86,312.48,313.90,324.88,314.03,305.76,304.74,300.22,294.79,273.66,287.65,274.40,276.70,245.53,255.15,278.04,297.90,296.43,302.67,308.28,311.20,321.27,324.75,323.17,320.42,322.81,324.04,318.84,312.07,303.39,316.16,315.00,301.17,298.14,300.59,301.35,295.17,286.96,284.79,289.41,295.93,311.95,324.12,332.60,
2019-12-10 21:54:46.808000,L8,355.37,367.43,371.14,362.83,361.00,352.08,351.78,348.61,351.33,327.40,347.64,346.65,341.27,326.38,313.66,321.37,334.34,331.41,335.58,325.17,324.49,323.30,270.09,324.28,337.20,315.90,315.00,333.60,340.05,346.97,354.42,359.41,345.71,346.98,352.12,354.46,353.43,344.47,336.53,336.64,333.37,313.91,314.11,313.29,301.81,310.23,309.52,307.36,306.25,320.72,334.00,346.05,322.55
2019-12-26 21:54:43.314000,L8,322.70,316.03,302.91,297.31,320.91,303.47,299.58,281.48,269.44,261.82,261.63,279.11,251.09,,,,,,,,,,239.93,267.89,272.98,269.36,250.51,268.88,268.95,278.10,281.63,273.29,277.51,281.37,315.48,314.08,299.39,276.00,307.03,311.00,298.23,288.62,290.97,289.45,286.76,283.33,282.85,284.85,296.91,308.00,322.80,325.61,
2020-01-02 22:00:27.823000,L8,309.30,295.61,299.64,291.20,284.70,275.26,264.84,262.89,,,,,,,,,,,,,,,,263.06,266.52,263.92,252.55,266.73,267.27,276.70,276.89,271.70,276.59,281.67,294.53,316.07,318.75,274.38,304.89,303.75,304.00,290.45,290.17,269.81,270.60,276.19,276.39,278.10,286.65,304.94,310.01,313.23,
2020-01-02 22:00:51.777000,L8,311.86,297.53,301.11,293.76,286.63,279.28,267.60,265.27,268.73,260.30,266.38,282.96,248.35,,,,,,,,,,236.83,269.73,271.74,276.02,259.63,270.31,271.32,280.51,280.60,274.38,279.75,283.85,308.37,319.78,320.82,279.70,311.94,307.30,307.11,292.73,291.85,273.07,274.69,281.79,284.27,287.27,291.57,307.31,313.01,318.11,
2020-01-11 21:54:39.654000,L8,318.02,304.78,303.14,297.07,291.53,297.81,268.13,266.55,267.59,257.27,263.28,279.57,249.19,,,,,,,,,,244.07,262.96,264.43,262.86,246.60,266.47,261.19,277.02,280.23,271.06,275.62,279.86,292.02,320.48,309.73,272.21,311.94,311.22,309.44,305.21,296.63,264.93,290.21,290.33,280.21,275.53,294.64,306.51,316.36,320.78,
2020-01-27 21:54:35.181000,L8,319.77,299.99,300.56,296.82,286.21,275.98,266.74,264.40,265.17,253.66,262.22,278.55,248.33,,,,,,,,,,,264.21,262.30,263.41,246.56,262.94,261.64,274.50,276.96,270.20,276.65,322.46,323.90,322.97,281.57,271.25,311.72,306.89,299.53,297.06,280.50,265.92,278.00,271.30,275.70,270.01,273.06,301.50,309.43,314.40,
2020-02-19 22:00:16.072000,L8,323.73,307.48,304.88,308.37,306.14,277.71,269.84,275.78,271.62,259.42,264.99,283.30,254.43,,,,,,,,,,,264.44,268.98,268.71,248.08,266.83,269.48,277.76,281.30,271.78,276.17,281.57,301.51,320.32,286.55,270.86,300.25,313.94,300.42,285.41,292.29,284.57,282.58,284.64,279.73,277.76,284.03,306.52,311.02,318.04,
2020-02-19 22:00:40.027000,L8,322.57,305.71,304.20,306.20,286.96,277.07,268.99,274.91,,,,,,,,,,,,,,,,264.64,268.63,268.29,247.59,266.42,268.39,277.45,280.58,271.02,275.88,281.32,301.46,319.72,285.92,271.25,300.15,313.31,299.98,285.60,291.98,283.55,281.91,284.23,278.93,277.66,284.13,306.64,311.30,318.18,
2020-03-15 21:54:19.505000,L8,346.05,332.79,324.90,329.59,310.32,314.33,305.04,289.82,272.27,258.28,305.60,292.91,257.21,,,,,,287.19,279.89,289.72,262.70,234.45,282.21,285.03,277.15,289.61,271.75,272.48,280.24,284.92,313.69,291.35,323.69,308.63,317.85,321.51,318.87,306.61,297.84,287.48,283.71,280.86,290.63,272.99,281.08,286.37,286.24,291.97,301.65,313.35,312.66,
2020-04-23 22:00:11.077000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91,247.25,246.07,244.67,244.24,243.59,249.42,257.15,,,,
2020-05-09 21:59:38.959000,L8,324.07,316.47,305.54,298.47,285.27,283.50,271.89,275.25,269.09,257.14,264.20,279.26,251.01,,,,,,,,,,,263.29,267.76,263.89,249.94,266.92,267.23,277.64,281.02,274.56,275.01,278.05,281.73,283.01,283.79,272.20,307.95,304.46,304.41,289.15,288.39,274.69,280.46,281.12,266.25,279.07,285.29,300.38,312.12,317.25,
2020-05-09 22:00:02.918000,L8,324.06,316.44,304.55,297.65,284.74,283.33,272.04,274.15,267.73,256.89,264.09,278.55,250.83,,,,,,,,,,,260.36,266.93,260.65,248.39,265.84,266.78,276.89,279.53,273.44,273.45,276.69,279.47,280.76,283.41,270.11,307.21,302.56,301.60,275.85,284.48,274.86,279.28,279.81,262.63,277.26,284.30,297.46,308.92,315.87,
2020-06-03 21:54:00.263000,L8,316.74,316.09,306.56,311.31,283.21,279.78,268.59,270.21,266.41,253.81,256.37,,,,,,,,,,,,,254.22,264.01,257.50,244.70,265.04,264.66,273.83,278.54,271.13,270.31,272.22,,,,270.96,297.23,297.44,272.02,270.90,289.63,258.78,290.59,259.50,257.07,269.01,275.01,302.46,306.66,318.51,
2020-06-10 21:59:51.538000,L8,326.75,314.13,311.72,315.62,290.24,301.55,292.77,292.90,277.82,261.36,269.27,285.57,257.30,,,,,,,,,,,263.10,269.83,268.46,256.03,271.38,274.42,281.78,284.58,287.63,279.45,282.55,279.34,317.48,326.59,305.62,306.28,304.59,296.74,289.57,285.48,278.23,280.78,279.03,281.45,293.85,294.13,305.40,308.74,315.75,
2020-06-10 22:00:15.501000,L8,320.72,308.47,306.26,299.32,285.26,285.61,270.89,277.32,270.59,257.10,260.72,280.44,253.20,,,,,,,,,,,254.91,265.42,259.66,249.28,265.27,267.19,277.92,280.15,274.95,273.70,272.91,264.96,272.76,321.97,273.11,299.95,295.80,287.58,270.42,273.77,273.91,275.72,275.36,258.37,277.11,276.62,296.96,300.84,307.50,
2020-07-28 22:00:11.422000,L8,325.01,313.62,305.31,301.44,288.95,284.64,271.49,273.43,269.83,256.18,258.52,276.50,248.68,,,,,,,,,,,251.74,262.92,260.61,245.73,264.89,260.57,276.35,277.45,272.22,273.59,270.29,,,,271.31,293.23,303.73,272.41,269.14,271.46,259.02,258.22,257.40,256.40,264.89,274.55,292.24,304.92,315.38,
2020-07-28 22:00:35.385000,L8,326.30,313.73,305.11,301.34,288.73,285.46,272.76,274.15,269.57,256.32,259.35,276.01,249.30,,,,,,,,,,,250.76,263.19,259.53,245.39,263.94,261.17,275.96,276.46,271.97,272.95,269.73,263.63,272.45,281.13,270.09,295.29,304.75,272.87,269.60,272.32,257.73,257.89,256.91,256.03,264.02,274.97,293.81,306.66,315.69,
2020-08-29 22:00:23.620000,L8,323.88,315.33,302.55,297.60,289.62,285.90,276.25,275.14,268.17,257.22,257.49,274.81,249.10,,,,,,,,,,,249.93,262.75,258.24,242.84,263.23,257.76,275.25,280.25,270.94,270.14,267.82,264.03,,,268.52,281.93,298.09,270.87,266.07,267.22,255.38,253.10,254.47,252.65,257.51,270.47,289.47,307.75,308.00,
2020-08-29 22:00:47.583000,L8,322.29,312.65,301.24,296.33,288.29,284.38,274.92,274.07,267.16,256.22,256.91,273.78,248.30,,,,,,,,,,,247.95,261.21,257.02,241.36,261.75,256.84,273.99,278.79,269.94,266.85,266.62,263.50,,,266.99,276.97,295.42,269.89,263.64,264.84,254.40,251.83,253.58,251.70,256.63,268.60,287.37,300.17,306.52,
2020-09-07 21:54:40.584000,L8,317.78,304.27,302.30,298.79,286.25,285.14,269.82,271.22,266.52,256.23,257.54,,,,,,,,,,,,,245.69,259.60,256.63,241.38,261.95,259.20,274.35,277.95,268.40,266.58,265.82,,,,266.60,280.09,290.85,264.89,259.92,264.19,255.24,253.41,254.04,251.04,256.39,268.66,278.58,289.84,310.86,
2020-09-14 22:00:53.882000,L8,315.86,301.04,299.53,295.09,284.50,281.76,267.61,264.38,265.63,254.51,255.41,,,,,,,,,,,,,244.64,255.10,255.57,240.70,260.25,254.57,271.18,273.38,267.21,265.33,265.96,,,,264.71,277.71,290.53,264.06,260.58,261.46,254.36,252.07,251.64,247.41,254.91,263.96,277.10,288.72,309.99,
2020-09-30 22:00:57.970000,L8,359.41,327.50,316.86,317.47,308.18,296.90,291.97,288.74,282.44,266.18,288.80,286.16,256.71,,,,,236.58,281.63,277.44,269.83,214.05,,258.68,270.39,269.82,251.08,268.61,268.78,305.71,314.18,277.42,276.12,272.42,312.31,238.46,318.30,270.92,308.49,307.00,300.81,298.35,295.75,281.22,284.05,282.03,278.61,283.09,295.18,307.37,316.37,322.61,
2020-10-16 22:00:35.450000,L8,338.46,313.58,311.49,322.70,302.82,299.21,285.34,286.09,283.19,264.83,267.42,285.44,256.42,,,,,,,,,,,259.18,268.56,267.90,249.66,269.15,270.17,280.31,284.30,276.36,274.17,270.36,268.28,267.49,310.03,271.53,301.15,303.56,298.13,276.10,290.29,278.95,274.61,281.52,275.55,281.28,291.68,302.44,315.66,322.35,
2020-10-25 21:54:48.210000,L8,316.11,300.59,300.10,290.18,284.02,273.25,265.83,265.46,268.07,256.52,257.54,275.03,247.24,,,,,,,,,,,249.24,257.80,257.47,244.55,261.82,259.32,276.89,276.01,269.89,270.88,270.13,262.75,,,267.52,276.99,284.29,266.10,266.03,266.46,256.35,254.90,256.16,252.66,258.37,267.16,282.37,292.67,304.74,
2020-12-03 22:00:36.439000,L8,344.08,338.06,330.99,329.20,319.80,306.95,306.66,300.96,307.67,311.07,317.10,323.31,314.73,318.04,305.30,305.24,300.98,292.82,297.36,294.40,282.35,295.19,303.05,307.83,304.81,310.39,309.03,317.87,319.65,322.83,329.74,334.61,339.51,343.38,345.67,344.61,335.11,333.18,330.77,331.22,317.83,311.07,308.73,308.35,305.72,303.31,296.60,298.25,304.71,314.08,328.01,340.85,320.06
2020-12-19 22:00:35.335000,L8,314.26,298.36,300.61,293.38,284.54,274.10,267.71,262.98,265.57,257.28,256.82,273.40,,,,,,,,,,,,251.26,255.10,256.66,244.64,263.37,256.36,274.43,276.34,267.76,268.88,272.83,280.71,282.70,302.54,267.87,277.88,304.77,289.25,267.22,267.35,257.02,256.31,258.44,256.35,259.37,279.35,289.47,299.97,305.67,
2021-01-04 22:00:30.571000,L8,314.85,297.61,300.67,295.02,286.74,275.18,267.66,263.45,267.22,258.54,257.36,275.38,247.50,,,,,,,,,,,256.46,259.47,260.32,246.97,264.99,258.86,275.11,277.14,269.23,272.87,276.11,287.14,331.87,302.32,271.44,284.27,293.81,271.81,269.69,269.72,258.77,257.27,262.58,257.95,263.44,272.14,308.19,324.34,305.45,
2021-01-04 22:00:54.521000,L8,314.54,297.36,300.19,294.70,286.13,274.94,267.30,263.24,267.09,258.29,257.23,274.72,247.12,,,,,,,,,,,255.96,258.96,260.15,246.70,264.59,258.38,274.70,276.75,268.95,272.49,275.39,286.79,331.83,302.66,271.14,284.10,292.68,271.55,269.31,269.45,258.28,256.98,262.23,257.74,262.97,271.96,307.95,324.23,305.36,
2021-01-13 21:54:39.552000,L8,315.48,297.13,300.44,291.78,285.72,274.22,267.20,263.73,265.93,258.29,258.69,276.16,249.36,,,,,,,,,,,,,,,,,,,,,,,,,274.36,276.38,283.30,269.74,261.75,271.48,264.78,260.45,267.89,265.42,263.81,268.84,312.96,318.82,322.93,
2021-02-21 22:00:17.499000,L8,311.48,294.68,299.42,289.79,284.30,265.96,259.08,261.31,,,,,,,,,,,,,,,,254.66,256.65,259.01,242.20,261.15,257.97,272.26,271.73,268.08,272.59,277.07,285.47,292.96,271.03,269.76,280.20,282.59,266.76,266.37,266.85,257.37,256.67,256.63,256.56,261.77,269.88,289.20,312.83,300.08,
2021-02-21 22:00:41.462000,L8,311.43,294.54,299.13,289.67,284.07,265.69,258.86,261.10,,,,,,,,,,,,,,,,254.69,256.83,259.09,242.59,260.81,257.71,272.29,271.66,268.11,272.46,276.70,285.35,293.48,271.16,269.80,280.71,283.30,267.04,266.65,267.10,257.15,256.48,256.55,256.56,262.08,270.28,290.44,316.03,300.61,
