dates,satname,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023
2017-03-30 21:59:26.304000,L8,392.52,370.98,360.25,315.81,318.73,296.95,275.46,269.25,257.92,248.88,239.40,247.91,258.47,264.37,282.03,276.49,275.92,273.82,277.64,,,,,,,,286.79,290.25,300.10,318.22,311.40,316.51,316.75,304.20,277.23,272.33,275.31,283.94,275.15,271.64,,
2017-05-01 21:59:07.812000,L8,,,,315.08,319.07,299.45,273.60,266.50,259.28,250.08,245.06,252.28,261.49,269.60,283.77,278.47,277.95,282.78,282.94,,,,,,,,,,301.44,321.21,323.57,296.90,289.30,283.41,275.33,274.72,281.33,288.00,281.26,279.56,,
2017-05-08 22:05:23.284000,L8,,,,,,,,231.75,237.01,231.86,220.56,223.18,244.33,252.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:05:47.638000,L8,,,,,,,,254.93,247.18,236.47,227.38,233.85,248.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,,,,273.62,305.94,251.28,256.15,257.82,249.97,239.23,229.44,237.83,251.81,254.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05 21:59:51.079000,L8,,,,270.86,307.28,276.12,267.51,261.83,254.06,242.70,233.86,242.38,253.98,,,,,,,,,,,,,,,,276.99,308.27,297.53,288.18,283.69,278.29,274.72,269.32,273.70,,,,,
2017-08-21 21:59:55.958000,L8,326.88,282.81,294.61,,,,,,259.28,251.14,249.54,253.63,258.89,260.53,262.68,,276.76,279.97,279.41,,,,,,,,,,,,,,,,,,,285.61,279.17,273.37,,
2017-09-22 22:00:01.938000,L8,,280.01,276.46,302.35,314.69,295.26,267.97,264.96,255.33,246.58,239.14,243.60,258.05,262.88,281.67,261.20,277.29,273.69,277.89,,,,,,,,,,294.73,315.29,303.68,296.60,281.99,280.00,276.62,269.43,275.46,284.51,278.22,273.26,,
2017-12-02 22:06:10.894000,L8,382.92,283.44,312.00,313.79,319.61,298.89,279.18,269.86,261.19,251.49,248.39,251.70,264.20,270.78,284.33,280.69,278.74,274.21,279.31,,,,,,,278.35,282.93,292.78,300.06,322.53,337.08,297.76,320.95,324.38,316.01,306.30,283.14,287.51,279.68,276.40,,
2017-12-11 22:00:00.576000,L8,405.76,348.13,346.66,378.25,353.46,353.63,333.60,273.09,253.62,246.37,282.48,305.41,300.21,267.41,,,,,,,,,,,,277.01,283.48,292.61,299.34,317.71,303.62,293.00,283.06,281.69,277.06,272.95,279.67,,,351.00,369.01,411.93
2017-12-27 22:00:01.778000,L8,365.40,281.51,311.79,318.21,317.67,298.17,274.58,268.80,258.03,251.38,243.66,249.01,262.59,266.09,283.63,277.68,277.84,273.45,,,,293.83,301.44,295.06,281.27,281.54,285.24,294.17,300.28,320.84,308.52,295.04,284.45,283.73,280.29,335.02,337.88,,,,,
2018-01-19 22:06:02.658000,L8,,,,,,,,347.52,309.32,299.56,305.77,308.59,314.48,316.09,331.46,328.70,323.93,330.88,332.66,306.76,331.54,336.03,344.55,337.00,323.45,321.47,334.07,341.02,364.12,378.94,358.12,342.14,,,,,,330.35,296.77,322.93,296.25,323.36
2018-01-28 21:59:46.257000,L8,,,,,,,239.41,242.80,232.25,234.35,216.99,217.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 21:59:07.664000,L8,,,,,,,,,,242.73,228.17,239.29,254.56,256.86,274.47,,,,,,,,,,,,,,290.75,311.47,298.58,285.18,278.02,277.48,,,,,,,,
2018-04-25 22:05:14.903000,L8,326.26,372.47,369.95,380.15,389.29,367.69,346.45,335.47,318.36,317.66,315.32,318.73,261.73,263.89,282.72,279.73,278.34,275.93,281.74,,,,,,,,282.84,289.40,296.89,315.30,299.57,290.88,283.03,280.80,277.72,271.31,276.76,286.28,280.37,275.64,,
2018-05-20 21:58:47.763000,L8,,,,,,,247.38,254.38,241.25,233.74,225.19,225.63,252.19,251.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:04.262000,L8,,,,,,,,256.84,249.03,237.95,226.10,234.03,252.35,252.04,266.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 21:59:21.762000,L8,,,,,,,252.71,250.17,248.58,234.44,225.66,226.40,248.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25 21:59:32.810000,L8,,,,,297.79,248.23,244.73,245.04,242.37,232.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:47.245000,L8,401.49,278.99,298.00,307.15,312.56,291.25,272.12,264.94,254.98,246.54,238.45,240.58,256.08,261.77,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,,277.55,300.13,345.63,376.80,356.94,343.78,324.76,311.37,308.90,305.18,245.15,258.68,261.99,280.63,,,,,,,,,,,,,,,314.49,304.94,290.81,283.24,280.16,277.95,273.48,279.58,,,,,
2019-01-22 22:05:50.255000,L8,386.37,368.94,329.58,364.67,378.56,357.17,335.44,320.72,311.11,297.67,278.58,306.47,265.08,266.55,284.56,283.15,278.21,275.77,278.81,,,,294.91,295.94,281.64,284.71,282.44,294.98,298.32,320.80,310.06,325.12,319.03,284.57,280.79,275.27,277.92,285.64,277.80,275.51,,
2019-02-16 21:59:35.438000,L8,375.24,280.63,303.10,307.39,315.01,293.73,273.72,267.30,258.26,250.32,236.39,253.23,266.13,263.33,,,279.00,273.70,278.91,,,,,,,,279.89,293.26,299.00,321.76,306.40,297.12,285.63,284.81,277.03,274.80,279.24,281.66,275.43,271.49,,
2019-02-23 22:05:44.581000,L8,,,,,,,257.27,258.79,252.34,241.69,222.79,236.72,249.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04 21:59:30.951000,L8,322.84,346.96,366.57,378.33,381.34,370.22,347.01,320.75,325.58,311.52,311.94,310.45,263.30,263.58,284.93,281.18,277.93,276.05,284.46,,265.91,292.25,298.19,293.70,282.43,285.41,282.80,294.25,299.26,370.59,357.19,342.70,332.26,335.46,323.83,318.79,278.63,285.99,280.45,276.35,,
2019-03-11 22:05:38.980000,L8,400.44,372.00,366.35,375.10,374.96,370.87,310.09,266.15,258.01,249.21,238.32,253.88,263.95,266.53,285.28,282.13,280.24,276.73,285.90,,,,299.36,291.29,280.40,280.95,284.56,290.75,299.07,321.08,305.36,296.31,284.36,279.38,278.94,275.17,277.01,286.23,281.90,276.83,,
2019-03-20 21:59:26.164000,L8,,,,289.74,311.72,268.02,271.00,263.08,255.51,247.64,230.26,244.32,259.05,262.41,279.81,,,,,,,,,,,,,,298.80,319.92,302.41,294.59,283.18,278.09,276.59,271.22,277.86,,,,,
2019-04-12 22:05:30.743000,L8,333.15,379.34,378.38,360.82,381.25,356.51,279.85,270.39,262.10,256.57,252.89,261.58,273.03,282.20,294.32,291.41,292.67,289.51,298.42,253.95,272.33,298.25,305.07,297.98,286.91,290.01,292.61,299.45,310.10,329.92,312.73,301.91,332.90,322.64,316.66,283.41,285.12,295.01,290.82,287.69,287.65,
2019-06-08 21:59:38.441000,L8,,,,,,,233.95,255.83,247.31,234.96,224.61,227.63,250.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,,281.34,285.40,376.01,378.44,369.43,356.35,313.43,332.64,324.15,314.11,253.80,264.93,266.28,285.64,281.58,280.27,280.51,284.32,,,,,,277.19,278.62,284.17,291.68,298.43,322.14,305.98,295.87,284.54,280.67,280.74,275.66,278.31,287.40,282.10,279.65,,
2019-06-24 21:59:43.906000,L8,332.28,282.71,301.97,323.99,324.11,302.43,284.83,271.26,260.91,254.11,247.74,257.85,269.87,274.17,288.23,284.75,284.70,286.33,287.02,,271.80,296.92,301.14,294.95,280.07,282.68,285.33,294.77,299.56,325.00,307.43,298.58,289.81,284.25,284.74,279.72,282.35,291.49,286.94,284.38,284.73,
2019-07-17 22:05:59.094000,L8,,,,,,,,249.16,249.51,234.45,224.90,226.96,250.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:06:05.991000,L8,,,,,,,,251.36,223.99,234.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:06:20.269000,L8,,,,,300.43,250.53,249.62,249.35,246.11,237.27,222.60,226.95,246.61,253.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:24.678000,L8,,,,,,240.02,249.56,242.36,244.73,235.86,218.89,224.57,243.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,844.98,284.36,311.89,316.31,322.94,298.68,277.94,268.80,260.35,253.86,247.67,254.54,264.29,268.11,286.94,282.00,279.35,272.66,282.77,,264.11,295.10,297.49,298.11,284.74,287.36,288.89,302.14,303.01,323.99,312.36,297.24,293.48,286.54,286.04,281.65,290.77,287.21,281.90,277.60,,
2019-12-08 22:06:20.730000,L8,,,,289.34,307.70,261.54,265.31,259.66,254.20,247.15,229.58,242.53,257.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:06:13.711000,L8,396.93,282.37,304.75,299.43,316.70,291.41,272.87,265.48,258.09,252.22,239.85,249.67,263.89,266.25,285.36,,,,,,266.31,293.67,301.02,295.78,284.49,286.34,285.59,299.37,299.45,356.25,362.50,352.16,347.80,333.98,314.39,325.28,346.19,,,,,
2020-01-18 22:00:00.864000,L8,393.73,382.67,363.21,376.59,312.78,249.65,269.31,263.14,256.17,248.07,233.22,246.60,259.63,,,,,,,,,,,293.79,281.85,286.30,283.56,296.67,296.41,320.24,307.81,296.03,286.59,279.95,279.33,277.39,279.23,,,,,
2020-01-25 22:06:09.569000,L8,391.34,280.75,305.14,298.50,312.46,248.63,271.45,263.75,257.56,252.19,236.85,251.79,263.86,263.94,281.78,,,,,,265.36,293.41,299.66,295.06,283.68,287.12,283.68,296.84,295.13,321.72,307.40,295.53,284.21,280.31,285.43,278.56,280.07,,,,,
2020-02-10 22:06:04.888000,L8,389.41,372.17,368.59,362.76,381.45,240.17,258.76,255.79,253.81,245.14,226.45,239.63,260.23,,,,,,,,,,,,,,270.91,287.09,288.44,316.70,303.10,288.64,279.32,,,,,,,,,
2020-02-19 21:59:52.118000,L8,357.31,339.74,330.72,327.76,338.29,364.72,344.48,328.26,313.87,270.30,259.15,269.19,303.89,302.20,289.25,,277.84,273.48,280.39,,267.19,293.23,299.34,297.99,284.56,290.52,284.86,302.08,300.88,358.89,330.52,321.70,314.97,321.31,318.30,306.21,279.62,286.17,278.24,277.37,,
2020-03-13 22:05:54.202000,L8,,,,,379.58,373.83,324.98,255.62,255.21,246.54,226.09,239.58,253.74,,,,,,,,,,,,,,275.20,289.13,290.57,318.99,300.96,292.38,280.08,275.69,,,,,,,,
2020-09-21 22:06:18.848000,L8,382.57,369.39,362.54,360.90,377.53,340.65,319.82,267.91,258.44,252.17,240.70,251.00,259.78,259.14,280.34,274.05,275.77,275.14,281.11,,267.07,292.63,299.63,293.16,279.68,281.99,283.16,295.98,292.88,320.90,307.78,292.84,284.73,308.96,282.85,273.82,279.66,288.10,281.54,280.09,,
2020-10-16 22:00:11.491000,L8,,275.91,297.38,298.07,314.31,287.10,269.08,264.18,255.59,249.32,234.77,243.98,257.62,252.50,271.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03 22:00:12.476000,L8,,,363.95,293.90,312.81,258.24,270.68,261.56,254.63,248.79,234.66,240.03,255.47,256.70,270.20,,,,,,,,297.98,291.78,283.70,283.75,284.50,294.22,295.81,312.82,301.13,291.22,284.14,280.89,275.11,269.60,276.11,,,,,
2020-12-19 22:00:11.380000,L8,331.02,284.62,350.44,352.39,328.07,330.31,282.18,269.72,259.07,255.12,247.31,250.74,260.79,266.48,286.09,280.36,276.61,273.62,,,268.09,299.01,303.75,296.03,288.89,289.29,289.35,302.47,308.44,339.60,325.80,299.62,294.01,304.54,295.93,285.10,280.41,,,,,
2021-01-04 22:00:06.608000,L8,,,362.06,285.40,309.35,248.64,268.86,262.17,253.50,249.92,228.22,241.56,255.01,,,,,,,,,,,,,,281.47,292.50,293.00,313.77,298.63,291.36,284.19,276.22,271.00,268.58,276.98,,,,,
2021-01-20 21:59:59.829000,L8,382.13,369.51,363.98,299.00,312.90,253.77,271.99,265.36,254.69,251.43,230.30,242.87,254.88,251.88,276.40,,,,,,,292.92,299.15,294.18,284.45,287.57,285.04,295.40,298.20,315.38,304.56,292.55,284.79,278.91,276.78,273.25,277.27,,,,,
2021-02-12 22:06:07.348000,L8,375.40,280.76,305.30,311.84,319.55,292.50,274.43,267.56,259.13,253.03,239.31,247.55,258.80,258.33,,,279.17,277.62,280.07,,268.41,294.02,302.16,294.02,284.66,283.60,285.50,294.65,296.43,319.28,307.62,299.70,319.31,282.27,275.54,277.56,279.11,288.96,282.58,280.37,,
2021-02-21 21:59:53.544000,L8,391.72,368.68,370.56,375.10,392.48,326.09,307.30,333.10,333.40,312.92,249.43,253.42,262.37,263.58,285.86,,,,,,,,,302.71,284.67,285.28,289.37,304.90,304.23,317.11,310.19,301.83,345.34,346.67,326.79,323.36,329.91,,,,,
2021-04-01 22:05:48.357000,L8,,,,271.71,307.81,249.29,263.23,260.19,251.90,245.39,225.04,237.61,252.94,,,,,,,,,,,,,,274.27,286.47,293.82,311.70,298.73,289.34,281.63,272.97,,,,,,,,
2021-05-03 22:05:32.764000,L8,330.03,281.29,315.83,322.30,324.79,300.38,279.96,271.56,261.37,255.98,242.54,250.87,263.13,263.56,287.48,283.97,280.45,279.92,288.34,253.68,270.78,295.25,301.46,295.68,283.47,286.61,287.90,298.52,300.51,319.31,305.66,293.87,288.27,282.94,279.43,279.23,280.12,292.06,287.71,283.22,284.24,
2021-06-29 21:59:44.847000,L8,,,,308.10,315.58,270.79,271.02,265.06,256.95,249.26,235.39,247.25,254.67,257.73,276.46,269.22,278.77,281.47,284.48,,,,,,,,,,,,,,,,,,,287.42,282.28,276.73,,
2021-08-16 22:00:00.606000,L8,392.48,372.49,367.46,369.54,349.75,360.27,304.11,322.90,311.12,297.07,300.74,292.26,262.34,266.52,288.46,284.31,283.37,281.63,290.18,,,,,,,,276.72,289.90,298.11,325.69,334.27,328.18,310.17,309.95,314.18,288.56,286.66,291.46,285.57,281.64,,
2021-09-17 22:00:08.745000,L8,327.44,281.15,304.45,312.30,316.77,294.25,277.26,267.04,256.80,251.61,236.87,247.03,255.55,261.54,281.06,276.41,276.52,272.02,,,,,,,,,276.65,290.42,296.26,311.51,325.02,295.59,296.88,286.83,278.49,274.39,278.51,,,,,
2021-09-24 22:06:20.847000,L8,328.46,282.58,303.25,313.51,320.55,296.75,279.91,270.08,259.38,251.93,240.89,248.62,256.88,263.37,281.68,278.35,278.53,274.65,,,,,,,,,274.56,287.34,293.99,309.92,307.63,295.63,293.14,281.55,281.66,271.55,277.15,,,,,
2021-11-20 22:00:11.610000,L8,328.00,284.64,321.53,315.02,329.44,304.98,277.66,272.56,259.93,253.63,243.69,247.69,259.29,263.93,284.26,259.03,276.51,275.52,281.55,,,,,,,,276.96,289.65,295.76,317.26,316.44,303.50,290.35,285.17,279.86,276.65,279.45,285.78,277.81,275.53,,
2021-12-22 22:00:09.882000,L8,904.91,,,,384.62,291.70,242.02,,,,,,,,,,,,,,,,,,,,276.11,288.69,297.33,308.15,321.50,294.64,290.29,315.46,274.13,272.71,284.25,,,,,
2021-12-30 22:00:08.484000,L9,402.31,373.12,368.25,366.14,378.66,361.78,340.61,324.27,316.01,310.56,309.32,321.75,322.30,316.76,337.46,328.10,329.64,333.26,292.78,,,295.01,304.76,311.37,302.04,310.30,300.35,314.59,348.53,357.25,339.27,325.62,322.01,325.61,328.72,327.66,300.34,291.98,288.26,283.00,280.80,
2022-01-07 22:00:05.789000,L8,,277.71,300.83,306.63,317.96,295.78,274.78,268.43,256.21,250.29,234.78,241.89,255.98,,,,,,,,,,,,,,,,280.77,311.31,303.06,293.02,285.18,277.80,277.41,269.88,275.69,,,,,
2022-01-15 22:00:05.815000,L9,,,,,,239.98,272.92,266.13,256.33,251.31,229.56,242.16,255.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 22:06:18.213000,L9,,281.79,278.01,301.61,318.70,296.86,280.04,268.65,263.22,253.02,245.16,250.65,261.75,,,,281.65,277.82,280.56,,,,,,,,,287.06,284.91,328.33,315.90,299.47,284.30,302.95,280.85,272.37,275.59,288.14,283.42,277.27,,
2022-01-30 22:06:10.369000,L8,,279.62,297.33,308.01,317.61,293.53,277.59,266.93,259.02,249.41,239.21,247.12,257.83,,,,279.19,273.94,279.04,,,,,,,,272.58,284.52,288.05,318.09,301.77,292.25,281.61,277.48,274.80,270.73,276.98,286.51,278.59,274.16,,
2022-02-15 22:06:06.152000,L8,385.78,281.88,301.51,311.69,322.29,298.63,279.33,268.65,261.61,251.64,302.56,308.78,299.11,310.37,286.74,281.64,280.35,276.10,282.19,,,,,,,,275.08,286.87,292.01,321.15,314.99,318.32,324.14,321.29,313.15,271.43,277.42,286.55,281.89,275.09,,
2022-02-16 22:00:02.239000,L9,388.87,370.82,361.87,371.12,376.87,342.01,328.49,267.20,261.74,251.91,243.48,248.56,258.28,264.06,283.95,283.77,278.54,275.55,,,,,,,,,276.82,286.14,297.89,318.37,328.71,292.36,282.73,280.73,275.24,273.92,277.44,,,,,
2022-02-23 22:06:08.091000,L9,,280.53,295.89,305.56,321.29,296.73,275.00,268.49,257.87,251.04,241.23,247.70,260.04,267.49,285.42,280.76,280.12,277.65,281.51,,,,,,,,275.74,285.48,296.27,316.91,305.21,290.48,282.36,279.02,275.81,273.79,277.57,287.39,280.74,276.63,,
2022-02-24 21:59:52.897000,L8,,,,295.63,318.02,294.56,268.78,266.74,255.36,248.33,234.76,240.35,253.74,261.10,280.98,,,,,,,,,,,,273.39,284.14,293.90,316.30,300.52,285.23,280.26,278.22,275.26,268.72,274.41,,,,,
2022-03-04 21:59:52.753000,L9,,,,286.69,315.15,259.30,264.29,264.54,254.19,246.70,233.27,243.32,253.39,256.93,273.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 21:59:41.496000,L8,328.80,283.53,313.37,354.29,361.72,304.04,326.61,312.89,301.19,277.00,248.31,251.20,261.42,262.02,287.19,286.50,281.83,283.65,284.39,,,,,,,,278.70,291.95,298.31,331.40,307.91,296.38,287.92,280.93,279.83,286.88,280.61,288.95,283.09,279.39,,
2022-05-07 21:59:32.291000,L9,,277.54,297.18,300.11,316.51,269.75,272.77,267.04,256.58,247.92,237.42,244.35,256.22,253.66,280.44,,,,,,,,,,,,,,294.33,311.62,297.26,284.41,278.76,277.99,273.05,267.97,273.93,,,,,
2022-05-23 21:59:21.876000,L9,327.13,285.52,305.99,315.83,326.76,305.48,331.67,324.66,306.69,297.58,245.82,251.43,259.45,262.45,285.58,285.34,281.12,281.59,290.27,,,,,,,,277.98,287.38,298.64,319.63,304.05,290.52,281.73,282.37,279.30,272.94,276.96,291.94,287.19,282.23,,
2022-06-07 22:06:07.543000,L8,,283.18,303.04,315.02,326.60,303.42,282.94,274.13,264.18,254.26,249.56,255.26,274.52,321.64,291.05,288.02,285.01,283.26,285.11,,,,,,,,279.42,293.76,302.72,331.75,319.32,300.10,308.10,332.66,308.67,312.33,324.27,291.89,286.92,283.54,,
2022-07-01 22:05:54.433000,L9,,,,,,,,256.96,249.49,234.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 22:00:06.048000,L8,,,,,,,258.02,261.82,250.76,241.90,230.29,241.11,252.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 22:06:16.329000,L8,,,,,,,,220.81,248.51,234.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,,257.80,259.71,250.19,243.52,226.93,238.30,249.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03 22:00:18.311000,L8,,,,,,,,244.65,248.08,234.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,,,,250.12,244.53,235.16,219.54,228.85,246.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 22:00:01.791000,L9,,280.56,281.04,312.98,318.83,300.10,279.61,268.21,259.10,251.20,240.53,247.75,255.41,257.97,283.15,279.13,277.36,275.50,278.46,,,,,,,,,285.21,293.95,310.02,297.73,292.53,283.94,277.08,275.85,272.89,276.04,284.76,280.69,276.08,,
2022-09-03 22:06:16.060000,L9,,,,,,,239.82,262.06,253.09,243.73,233.41,242.95,255.34,254.25,268.37,,276.18,273.36,278.31,,,,,,,,,,,,,,,,,,,284.52,279.89,275.64,,
2022-09-12 22:00:07.391000,L9,332.57,289.92,303.97,317.78,326.81,314.51,288.29,274.72,264.61,255.43,249.27,254.34,265.42,271.32,297.76,285.28,281.51,280.58,285.03,,,,,,,,276.30,291.66,299.61,323.73,316.44,295.28,288.48,284.19,295.18,281.72,282.55,290.89,286.30,281.62,,
2022-10-06 22:00:26.730000,L8,860.19,341.06,368.08,376.59,377.71,358.16,334.47,329.90,320.61,300.88,306.66,317.39,318.63,328.49,336.84,330.76,323.27,281.40,282.07,,,,311.15,306.82,286.33,303.39,279.63,296.12,300.30,353.19,341.19,336.97,330.23,325.66,323.56,318.74,299.69,290.56,284.76,282.77,,
2022-10-21 22:06:29.540000,L9,379.59,369.92,332.86,362.59,391.02,352.80,333.24,321.11,311.27,301.49,300.65,249.64,262.62,264.32,285.97,283.03,280.01,278.05,280.50,,,,,,,,278.64,291.85,298.73,343.01,313.43,295.00,283.93,318.90,317.06,300.43,278.39,287.23,283.68,278.18,,
2022-10-22 22:00:27.201000,L8,381.16,377.73,362.73,356.08,377.47,361.59,344.83,326.65,318.13,305.64,303.48,250.62,264.32,268.42,286.91,283.27,280.57,280.88,282.03,,,,,,,,276.85,291.17,298.64,323.70,337.28,295.47,285.26,282.23,289.63,278.40,277.66,289.16,283.99,279.63,,
2022-12-25 22:00:15.054000,L8,,,279.88,308.57,326.93,305.79,275.01,274.32,258.48,252.54,241.18,244.41,258.92,262.32,284.03,261.93,278.08,273.26,274.19,,,,,,,,274.18,289.36,296.37,322.57,307.79,306.12,283.44,281.26,282.79,276.67,278.24,279.02,275.46,271.88,,
2023-02-18 22:06:13.995000,L8,,,,276.48,314.06,273.30,265.71,267.13,254.88,247.95,236.50,246.04,253.26,,,276.98,278.55,279.01,279.35,,,,,,,,,,290.27,312.26,316.83,289.18,273.00,264.30,,,,283.98,276.94,272.95,,
2023-02-19 22:00:13.172000,L9,,,,264.37,310.41,260.62,257.07,261.09,252.13,244.07,232.11,242.21,251.23,,,,273.74,274.59,277.47,,,,,,,,,,,,,,,,,,,281.72,275.14,270.10,,
2023-03-07 22:00:01.421000,L9,,,,,,,,245.02,233.78,229.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:06:11.235000,L9,,,,293.25,313.82,281.26,260.18,264.09,253.61,242.44,234.57,242.72,253.35,261.72,283.16,271.52,277.53,276.74,277.13,,,,,,,,,,,,,,,,,,,281.66,276.39,271.66,,
2023-03-23 21:59:55.834000,L9,,281.56,289.75,299.16,315.24,282.16,265.38,266.12,258.22,245.29,237.73,245.64,260.14,262.59,283.56,,278.89,277.75,277.63,,,,,,,,,,292.43,309.81,295.40,290.69,271.49,265.99,,,,284.18,277.45,275.59,,
2023-04-08 21:59:46.634000,L9,,,,,,,253.52,259.32,250.20,241.68,228.97,241.14,251.49,,,,271.85,270.39,271.10,,,,,,,,,,,,,,,,,,,277.93,271.68,269.22,,
2023-04-24 21:59:40.381000,L9,,280.07,297.90,301.79,311.24,273.51,263.10,259.48,253.43,247.93,235.16,243.00,253.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:27.865000,L8,,,,,,,258.36,256.76,251.56,241.92,232.65,242.75,253.51,,,,277.29,276.68,278.90,,,,,,,,,,,,,,,,,,,285.30,279.32,275.15,,
2023-06-11 21:59:13.590000,L9,332.95,289.28,306.87,312.50,321.53,331.65,314.98,307.77,296.51,293.05,288.75,301.45,305.90,313.30,287.63,280.90,282.47,285.82,287.00,,,,,,,,,,299.15,309.50,320.10,293.80,276.34,271.05,,,,288.59,282.53,280.64,,
2023-06-27 21:59:14.407000,L9,,,,,,,,248.03,240.86,236.24,224.64,236.69,246.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:05:50.970000,L8,,,,,,,,249.79,238.89,232.98,223.71,234.88,247.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29 21:59:31.367000,L9,326.84,285.11,302.96,307.18,313.02,280.01,265.13,268.01,253.72,246.73,236.00,246.59,256.87,254.25,284.08,276.42,280.23,282.25,281.97,,,,,,,,,,295.77,307.71,291.81,283.66,275.83,270.62,303.89,289.13,278.07,288.01,281.79,280.83,,
2023-08-05 22:05:47.142000,L9,,,,,,,253.89,255.23,242.64,238.41,227.91,240.15,249.03,,,,275.27,272.19,274.81,,,,,,,,,,,,,,,,,,,282.56,276.77,273.01,,
2023-08-14 21:59:37.575000,L9,,,,,,,252.94,250.63,245.80,237.10,229.80,239.68,250.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:05:52.129000,L9,,,,,,,,246.82,238.64,232.16,219.52,227.86,246.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22 21:59:50.611000,L8,389.20,374.96,365.34,372.60,377.36,343.77,331.02,298.63,269.57,250.61,239.37,248.86,258.58,263.09,287.18,282.96,280.81,287.71,282.36,,,,,,,,,,,,282.67,291.02,280.62,310.48,302.66,303.71,310.63,289.92,282.82,280.54,,
2023-08-30 21:59:47.581000,L9,,,,,,,,250.57,241.49,234.39,223.63,231.17,245.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07 21:59:49.917000,L8,,282.82,297.14,301.43,312.46,280.47,262.16,261.91,252.72,243.53,233.17,243.44,254.47,,,267.36,275.45,274.71,278.25,,,,,,,,,,,,,,,,,,,283.85,278.94,273.97,,
2023-09-15 21:59:56.151000,L9,331.16,287.58,299.94,305.28,315.85,289.16,266.22,268.28,255.66,247.02,238.24,245.51,257.94,256.22,284.47,274.45,278.16,277.03,279.79,,,,,,,,,,,,,,,,,,,286.36,279.37,279.15,,
2023-10-01 21:59:55.343000,L9,,285.62,297.80,355.08,372.27,340.83,301.19,292.22,254.49,247.44,237.36,244.83,256.45,262.86,284.06,274.50,278.76,278.86,277.13,,,,,,,,,,,,,,,,,,,286.42,279.44,275.20,,
2023-10-08 22:06:10.308000,L9,328.17,283.15,300.72,305.15,317.20,289.08,264.15,264.38,254.67,246.28,238.53,243.96,256.93,246.75,278.99,276.42,279.46,273.15,275.56,,,,,,,,,,,,,,,,,,,284.78,278.97,273.85,,
