dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2016-10-12 22:06:21+00:00,304.38000000000005,237.82999999999998,205.92,242.1783333333333,297.39166666666665,253.01333333333332,219.29333333333332,244.85500000000002,241.39,230.61,219.58833333333334,217.17999999999998,245.30666666666664,252.63,257.19,,254.6533333333333,264.0028571428571,261.1816666666667,259.93857142857144,254.1242857142857,259.45,264.68,242.68571428571428,229.27333333333334,253.286,283.05,285.5183333333334,228.92499999999998,274.96,264.61199999999997,266.17857142857144,285.52285714285716,232.38199999999998,308.73,289.87800000000004,282.4,253.01,265.03999999999996,258.60999999999996,259.0833333333333,269.1166666666667
2016-10-21 22:00:12+00:00,296.5725,229.914,205.45285714285714,240.34999999999997,297.39166666666665,251.9375,224.345,244.91714285714286,241.22,231.07142857142858,219.49285714285716,217.50142857142856,244.86714285714285,244.81333333333336,257.19,,254.6533333333333,264.0028571428571,261.3,261.1925,255.07125,259.28625,263.74142857142857,242.94875,229.54142857142855,252.27166666666668,283.40250000000003,285.5183333333334,228.92499999999998,274.96,264.61199999999997,265.69,285.375,232.20333333333335,305.1666666666667,287.01,282.27,250.54666666666665,265.03999999999996,258.60999999999996,259.74,269.2975
2016-11-22 22:00:11+00:00,293.46666666666664,223.61499999999998,205.31499999999997,240.0533333333333,296.054,251.58333333333334,231.17666666666665,243.28833333333333,241.21166666666667,230.54666666666665,219.045,215.85333333333332,244.39166666666668,240.37500000000003,,,248.04999999999995,264.83142857142855,267.6871428571429,266.4075,261.1475,260.43125,264.53285714285715,244.615,231.2942857142857,254.29833333333332,285.1275,288.625,251.87,280.105,268.63599999999997,268.55875000000003,287.13625,243.05666666666664,307.565,289.3766666666667,283.8057142857143,253.36166666666668,281.99,258.60999999999996,258.63666666666666,268.8966666666667
2016-12-15 22:06:18+00:00,284.7625,233.96999999999997,205.31499999999997,247.7214285714286,299.37166666666667,251.58333333333334,238.54,246.09285714285716,242.99857142857144,232.3457142857143,221.20142857142855,218.99428571428572,246.05285714285714,246.70000000000002,266.01,207.73,255.95666666666662,265.23375,268.33375,267.9755555555555,262.3377777777778,261.49888888888887,265.17,246.0222222222222,232.74875,254.92428571428573,286.1677777777778,289.62142857142857,259.248,279.956,270.35166666666663,270.1033333333333,287.6788888888889,251.29285714285712,308.95142857142855,291.9071428571429,284.935,258.00857142857143,281.77,263.24333333333334,262.09,271.0
2017-01-16 22:06:11+00:00,277.12333333333333,236.96999999999994,204.99,244.43400000000003,299.7025,248.30999999999997,247.05999999999997,256.63166666666666,242.738,241.36333333333332,221.60000000000002,225.9416666666667,247.26,236.21,263.33500000000004,191.785,271.56,265.4842857142857,268.72285714285715,267.6275,262.86,261.6675,265.7257142857143,247.315,233.4,256.56166666666667,286.77625,292.70666666666665,277.02799999999996,283.6625,275.688,271.65625,289.215,260.96142857142854,310.21571428571434,293.10166666666663,286.3171428571428,267.78428571428566,285.75333333333333,268.99333333333334,263.142,272.15
2017-01-25 21:59:56+00:00,286.15,243.60249999999996,204.68,251.016,301.435,245.22,247.05999999999997,267.105,241.6925,250.94500000000002,221.125,227.19666666666663,247.7783333333333,230.54000000000002,263.33500000000004,191.785,268.0566666666667,266.32428571428574,268.7628571428572,271.465,262.7475,261.6375,265.3042857142857,247.08142857142857,233.7825,256.9216666666667,287.20875,293.7033333333333,278.58,282.332,275.9266666666667,274.125,290.06125,269.4657142857142,310.5475,294.02142857142854,287.15714285714284,273.71,282.15999999999997,266.5175,263.68666666666667,272.40833333333336
2017-02-10 21:59:48+00:00,293.798,250.59999999999997,204.68,251.016,301.435,245.22,247.05999999999997,272.8442857142857,245.474,250.79285714285717,222.54285714285714,229.35714285714286,247.7783333333333,230.54000000000002,265.8,191.785,268.98,266.30875,269.065,271.75333333333333,263.4177777777778,262.1355555555555,265.52,248.29625,234.7588888888889,257.0757142857143,288.12333333333333,293.60714285714283,279.9342857142857,281.7616666666667,276.55,274.85999999999996,290.2944444444445,273.77375,311.47333333333336,296.36249999999995,288.53,276.255,287.098,269.464,264.81142857142856,273.2814285714286
2017-03-05 22:05:50+00:00,299.58166666666665,250.59999999999997,203.65666666666667,252.49749999999997,303.68666666666667,243.875,250.065,276.8566666666667,248.01999999999998,257.42571428571426,223.35666666666665,230.0016666666667,248.52599999999998,230.54000000000002,265.8,191.785,270.086,268.24,269.7077777777778,276.4866666666667,269.0877777777778,266.6744444444444,266.1022222222222,254.81,240.13444444444445,257.76375,292.9533333333333,296.96999999999997,292.8385714285714,282.1014285714286,277.9775,278.6022222222222,291.42333333333335,283.39,313.4166666666667,300.92875000000004,290.07125,278.46,286.55833333333334,270.645,266.06,273.9216666666667
2017-03-30 21:59:26+00:00,294.705,252.88599999999997,203.7733333333333,258.9175,308.1233333333333,244.9366666666667,247.23333333333335,281.87166666666667,247.85999999999999,262.02833333333336,224.20000000000002,231.90666666666664,249.47599999999997,234.51399999999998,265.8,191.785,268.76,268.60125,270.68125,276.9211111111111,268.9422222222222,266.56666666666666,266.3322222222222,255.06625,240.39222222222224,256.70444444444445,292.69666666666666,294.74375,292.8385714285714,280.87,280.1,279.71555555555557,291.3688888888889,283.61749999999995,314.0677777777778,301.765,290.71125,278.56,284.64428571428573,270.645,266.99833333333333,274.08
2017-04-15 21:59:18+00:00,294.705,251.225,204.23,257.46799999999996,307.2075,245.91500000000002,237.99,277.5628571428571,241.164,262.02833333333336,223.45000000000002,230.06142857142854,248.79999999999998,234.51399999999998,265.8,191.785,267.55857142857144,264.22875,269.475,275.2277777777778,267.42555555555555,264.69666666666666,265.2955555555556,251.90875,238.36444444444442,254.96444444444444,290.42,290.9825,291.87833333333333,278.81625,275.185,276.8977777777778,289.2355555555556,277.90111111111105,313.11,301.765,290.49333333333334,277.44111111111107,284.64428571428573,270.645,266.99833333333333,274.08
2017-05-01 21:59:07+00:00,299.265,259.4833333333333,204.52,260.55800000000005,307.2075,245.31,237.555,277.86571428571426,240.836,261.89833333333337,223.45714285714283,229.75142857142856,249.18666666666664,235.84749999999997,265.8,191.785,266.55875000000003,263.42777777777775,262.48375000000004,275.26666666666665,267.58555555555563,264.9233333333334,265.7522222222222,252.9257142857143,239.26624999999999,255.20555555555555,290.98875,289.28888888888895,291.87833333333333,277.75444444444446,272.9433333333333,277.2988888888889,288.3888888888889,278.1088888888889,315.69625,304.48375,290.71666666666664,281.4188888888889,284.64428571428573,270.645,266.8616666666667,273.79333333333335
2017-05-08 22:05:23+00:00,299.265,259.4833333333333,204.52,260.55800000000005,307.2075,245.31,237.555,271.94,240.24833333333333,257.60571428571427,222.70749999999998,228.6275,248.25142857142853,238.262,265.8,191.785,265.81888888888886,262.734,258.96777777777777,271.883,263.444,264.45300000000003,265.53499999999997,252.0675,238.64666666666668,254.613,289.7811111111111,288.38500000000005,291.87833333333333,276.775,272.247,275.906,287.271,273.308,312.4166666666667,304.48375,287.485,281.4188888888889,283.13625,270.645,265.8657142857143,272.91142857142853
2017-05-24 22:05:34+00:00,299.7342857142857,259.34142857142854,204.668,258.47833333333335,307.2075,244.594,237.93800000000002,269.5877777777778,240.42428571428573,254.59500000000003,222.43555555555554,228.4611111111111,247.74374999999998,239.86666666666665,265.8,191.785,265.514,261.336,258.06333333333333,271.024,262.538,263.488,264.75699999999995,249.9075,237.04999999999998,253.26100000000002,288.0422222222222,286.20099999999996,289.93399999999997,274.596,267.934,273.176,284.89,265.97200000000004,310.7655555555555,302.35875,285.98,279.4266666666666,281.0757142857143,270.645,265.28000000000003,272.245
2017-06-25 22:05:47+00:00,305.91857142857145,255.12857142857143,204.668,251.42799999999997,303.405,244.594,232.26500000000001,268.29777777777775,238.59714285714287,256.2314285714286,220.93111111111114,227.27111111111108,246.33499999999998,235.96999999999997,265.69500000000005,175.84,264.76300000000003,260.89399999999995,257.7111111111111,270.511,261.977,262.93,264.283,248.8542857142857,236.31499999999997,252.65888888888892,287.23625000000004,285.15666666666664,290.22749999999996,273.245,266.101,271.218,283.337,256.069,309.93333333333334,298.1775,284.754,273.85555555555555,281.03333333333336,270.0233333333333,264.2557142857143,271.5214285714286
2017-07-11 22:05:50+00:00,305.2825,254.83375,204.74833333333333,250.80666666666664,302.68999999999994,244.594,232.26500000000001,266.79,239.54875,253.68375,221.071,227.596,246.4922222222222,235.96999999999997,265.69500000000005,175.84,264.96363636363634,261.31,258.88199999999995,271.03818181818184,262.3636363636364,263.09090909090907,264.27363636363634,247.36249999999998,236.4133333333333,252.58500000000004,286.84444444444443,284.611,290.22749999999996,271.05454545454546,264.37636363636364,271.03636363636366,282.66818181818184,256.069,309.929,297.92333333333335,284.8463636363636,274.106,281.03333333333336,270.0233333333333,263.90250000000003,271.21875
2017-09-22 22:00:01+00:00,296.4083333333333,250.30285714285714,204.44333333333336,247.09666666666666,301.45199999999994,245.98250000000002,232.26500000000001,247.4275,236.45749999999998,233.57,219.49625,223.27249999999998,244.86125,248.73999999999992,,,262.335,258.86625,252.96428571428572,268.0775,258.9375,260.67375,262.58,240.88833333333332,232.45666666666668,249.16285714285712,281.36333333333334,278.56,,266.38,254.88750000000002,265.28249999999997,277.4975,227.79714285714286,305.1242857142857,291.78000000000003,280.1171428571429,266.835,272.8700000000001,,260.8733333333333,268.045
2017-12-02 22:06:10+00:00,307.59250000000003,257.16999999999996,204.66500000000002,246.03999999999996,299.46666666666664,,270.06,253.93,245.085,241.12,224.27,230.51999999999998,248.5825,262.75,272.55,208.26,266.78,262.61,268.34000000000003,274.875,267.325,263.64250000000004,264.335,244.09666666666666,236.76333333333332,252.51999999999998,285.0733333333333,284.66,291.33,265.31,259.1575,269.25,280.885,216.60999999999996,311.035,292.8375,286.71666666666664,265.38666666666666,282.6,278.83,263.87666666666667,271.8066666666667
2017-12-27 22:00:01+00:00,311.48,262.41999999999996,204.66500000000002,246.03999999999996,302.41,246.88,259.13,256.45500000000004,247.76250000000002,241.58333333333334,224.91500000000002,231.6175,250.1975,237.16500000000002,261.81500000000005,208.26,267.40999999999997,261.4625,268.1825,274.345,267.7825,263.1875,263.8025,245.84,236.9675,252.79,285.6175,286.47,289.31,268.655,262.4475,272.77,284.805,231.54,312.45500000000004,300.365,289.71999999999997,279.74666666666667,280.67,275.9,264.675,272.5875
2018-01-28 21:59:46+00:00,315.03000000000003,257.84499999999997,204.465,255.7,306.1333333333334,251.325,254.24,257.4,247.03750000000002,242.53999999999996,224.89,232.3875,250.79999999999998,241.51,258.92,208.26,266.63,259.43,266.865,272.7125,266.9275,261.4675,262.625,248.38000000000002,235.615,251.595,285.5525,288.1,287.89000000000004,275.2025,269.185,274.43,287.7825,231.54,312.745,301.4575,291.69499999999994,280.45666666666665,280.67,275.9,265.75666666666666,273.555
2018-03-08 22:05:39+00:00,315.03000000000003,257.84499999999997,203.0533333333333,239.83333333333334,306.1333333333334,248.0566666666667,254.24,257.4,247.03750000000002,242.53999999999996,222.702,228.36599999999999,250.79999999999998,241.51,258.92,208.26,264.43600000000004,257.572,265.71999999999997,271.228,266.012,260.342,261.88800000000003,248.38000000000002,235.615,251.595,285.5525,288.1,287.89000000000004,275.2025,269.185,271.58000000000004,285.83000000000004,226.51999999999998,310.654,299.878,288.0333333333333,280.45666666666665,280.67,275.9,265.75666666666666,273.555
2018-04-18 21:59:07+00:00,321.39000000000004,258.6133333333333,202.48999999999998,237.56,310.29,248.0566666666667,254.24,261.91666666666663,250.76000000000002,240.73749999999998,222.65,228.92600000000002,251.3075,241.51,258.92,208.26,265.052,257.92999999999995,266.388,271.614,266.284,261.044,262.6,248.6025,235.96,251.99,285.295,288.265,287.89000000000004,275.6675,273.3175,272.518,286.168,223.94,311.14,300.312,286.8225,278.40999999999997,280.67,270.47,268.96500000000003,274.135
2018-04-25 22:05:14+00:00,321.39000000000004,244.00249999999997,202.59333333333333,234.7833333333333,306.7033333333333,246.4,251.19750000000002,257.59749999999997,248.22500000000002,239.352,221.73166666666665,228.28166666666667,250.144,241.51,258.92,208.26,264.65000000000003,257.49833333333333,266.425,271.54833333333335,265.92333333333335,261.03999999999996,262.42833333333334,247.788,235.61599999999999,251.618,284.736,287.432,282.9225,274.46,271.278,271.51166666666666,285.1066666666666,226.15333333333334,307.05,290.18666666666667,280.292,278.40999999999997,280.67,260.5125,265.48333333333335,273.182
2018-05-20 21:58:47+00:00,314.2766666666667,245.70999999999998,204.29500000000002,234.85999999999999,306.47249999999997,245.796,249.276,251.458,246.488,239.352,221.7042857142857,227.82714285714286,250.1916666666667,241.51,258.92,185.8,265.1557142857143,258.06142857142856,266.3585714285714,271.6171428571428,265.6014285714286,256.81857142857143,262.4485714285714,247.788,235.61599999999999,251.618,284.736,285.43666666666667,282.9225,273.43666666666667,270.53333333333336,270.48999999999995,284.37,227.8925,307.4042857142857,287.3042857142857,281.47666666666663,277.686,280.67,261.756,264.36,272.9683333333333
2018-06-21 21:58:49+00:00,308.77,238.51999999999998,204.29500000000002,234.85999999999999,306.47249999999997,245.796,244.08000000000004,247.4875,243.7775,237.5925,219.28999999999996,225.51,248.734,230.89,252.10500000000005,163.34,262.83285714285716,256.12142857142857,262.01142857142855,266.2528571428571,259.00428571428574,251.78857142857143,261.00857142857143,245.33250000000004,233.93249999999998,249.945,283.365,283.82,280.12000000000006,272.256,269.654,267.07142857142856,281.99,227.8925,305.56666666666666,283.88166666666666,279.012,276.09499999999997,278.74,257.4875,262.1933333333333,271.796
2018-06-28 22:05:04+00:00,303.26,235.95249999999996,204.786,239.20999999999998,304.97249999999997,245.824,243.28750000000002,246.635,242.625,236.1225,218.89000000000001,225.38,248.32399999999998,245.38,253.13,163.47500000000002,262.8885714285715,256.89714285714285,262.30571428571426,266.37142857142857,259.25857142857143,252.11142857142858,261.66142857142853,245.46,234.2325,249.775,282.12,282.39399999999995,252.40666666666667,270.5125,269.204,266.14285714285717,280.7685714285714,230.8,304.59833333333336,282.81333333333333,278.44,274.4125,,252.32666666666668,259.755,271.0125
2018-07-23 21:59:04+00:00,303.33666666666664,238.42999999999998,204.48666666666668,241.495,303.11199999999997,244.85500000000002,242.256,242.052,242.82399999999998,235.57199999999997,218.73714285714286,225.34857142857143,247.67,245.38,253.13,162.78333333333333,262.84125,257.3425,262.79625,267.0525,260.1025,253.55,261.91875,245.46,234.2325,249.775,282.12,282.39399999999995,252.40666666666667,260.31399999999996,268.535,265.695,280.9,230.67,305.0757142857143,284.5257142857143,279.095,267.78200000000004,,252.32666666666668,259.2933333333333,270.56399999999996
2018-08-08 21:59:13+00:00,303.33666666666664,240.97999999999996,204.62166666666667,237.4433333333333,300.36199999999997,243.41166666666666,241.41199999999998,237.834,242.452,234.31599999999997,218.29999999999998,223.97333333333336,247.17200000000003,240.56,,161.9575,262.64625,257.70625,262.89,267.14625,260.31875,254.095,262.37624999999997,244.92,235.04666666666665,250.65333333333334,281.6766666666667,281.4375,236.085,256.5575,267.42600000000004,264.35625,280.18,231.00714285714284,301.87,280.62,276.38714285714286,254.71000000000004,,252.32666666666668,259.5425,269.926
2018-08-24 21:59:21+00:00,302.71500000000003,240.32166666666663,204.54714285714286,238.39285714285714,299.05333333333334,243.9357142857143,241.81000000000003,239.39666666666665,243.01,233.89666666666665,218.34875,223.97333333333336,247.17200000000003,240.56,,161.9575,262.4533333333333,257.5777777777778,262.81444444444446,267.2733333333333,260.7188888888889,251.50333333333336,262.34333333333336,228.5325,235.04666666666665,250.65333333333334,281.6766666666667,281.4375,226.58666666666667,249.21800000000002,263.54,264.3277777777778,280.0477777777778,229.00125,302.38875,282.3375,277.145,251.75333333333333,,252.32666666666668,259.5425,269.926
2018-08-31 22:05:35+00:00,302.226,241.7842857142857,204.7225,239.04375,298.7628571428572,244.11875,240.07571428571427,240.5842857142857,243.74285714285716,233.78428571428572,218.34875,223.97333333333336,247.17200000000003,240.56,,162.346,262.425,257.915,262.81444444444446,264.812,257.296,252.392,262.356,218.608,235.04666666666665,250.65333333333334,280.775,281.204,218.0925,244.2216666666667,261.44,264.29499999999996,280.02,228.42666666666668,302.54999999999995,283.65666666666664,277.4777777777778,254.64714285714288,,252.32666666666668,258.46,269.665
2018-10-18 22:05:53+00:00,302.226,242.8225,204.8425,239.33375,298.73125,243.7425,239.99125,241.64375,242.6925,233.29714285714286,218.3242857142857,224.348,246.144,240.56,,162.346,262.15444444444444,258.21333333333337,262.36625,264.3255555555556,256.15222222222224,248.39444444444447,262.12333333333333,212.65,233.63666666666666,251.525,280.36,281.108,215.97200000000004,244.2833333333334,257.8985714285714,263.96444444444444,280.40333333333336,230.225,301.7414285714285,282.2175,276.7625,249.85285714285715,,248.68499999999997,258.505,269.636
2019-01-22 22:05:50+00:00,306.7166666666667,251.474,204.2,235.205,296.3225,244.525,238.27750000000003,244.97250000000003,242.68249999999998,232.31749999999997,219.6975,227.09,248.85,212.22,260.37,167.16333333333333,262.73,258.854,264.305,264.36600000000004,256.91999999999996,249.536,262.366,206.135,234.51999999999998,257.46,282.6566666666667,284.65333333333336,224.76000000000002,247.0525,255.45749999999998,266.906,283.53000000000003,240.978,303.585,292.394,279.05199999999996,248.48600000000002,280.91,275.21,260.51250000000005,270.9766666666667
2019-02-16 21:59:35+00:00,310.2375,257.21999999999997,203.74666666666667,232.70333333333335,300.64,256.46000000000004,245.22000000000003,252.77,245.985,235.925,221.505,232.77666666666667,252.53666666666666,212.375,259.25000000000006,171.005,265.108,260.02,266.3425,265.19,257.86400000000003,250.26999999999998,263.302,216.176,236.67333333333332,257.265,284.965,286.965,237.858,253.82200000000003,260.92199999999997,269.66200000000003,285.892,254.658,311.01,299.07000000000005,285.986,262.456,282.165,274.2,262.9975,273.72333333333336
2019-03-04 21:59:30+00:00,322.23999999999995,266.17,201.19,210.42,306.515,266.68000000000006,253.70500000000004,258.08000000000004,245.0,239.39499999999998,222.44333333333336,232.77666666666667,252.53666666666666,212.375,259.25000000000006,178.11,267.4866666666667,260.8666666666667,271.11,274.21750000000003,268.85749999999996,258.20000000000005,265.78999999999996,246.71499999999997,239.55,259.6666666666667,289.2525,291.95,271.52250000000004,279.3675,275.4175,277.9275,293.055,285.02500000000003,319.32,304.64,291.265,272.31,283.9166666666667,276.96,268.5775,277.42333333333335
2019-03-11 22:05:38+00:00,322.23999999999995,266.17,201.19,210.42,306.515,266.68000000000006,253.70500000000004,261.71000000000004,249.51,243.4333333333333,225.78,237.4975,255.4675,229.15,267.0366666666667,178.11,270.13750000000005,264.15749999999997,273.31,275.784,270.534,261.05600000000004,267.32,250.33199999999997,241.302,260.85249999999996,290.508,293.764,276.11,280.48,277.692,280.456,294.084,289.28200000000004,320.10249999999996,305.406,292.40600000000006,274.952,283.745,277.73,270.118,277.41249999999997
2019-03-20 21:59:26+00:00,321.905,268.6675,201.19,210.42,308.6933333333333,266.48333333333335,259.13000000000005,262.3575,250.945,244.5625,226.11399999999998,238.24,255.87399999999997,236.69,268.74,178.11,270.808,265.204,273.52,276.07,270.72999999999996,262.2916666666667,267.65833333333336,251.83,241.75666666666666,260.75,290.72333333333336,294.065,278.40833333333336,280.465,278.45666666666665,281.2233333333333,294.09833333333336,291.61,319.96999999999997,305.3433333333333,292.785,276.43666666666667,283.3,277.566,270.065,277.538
2019-04-12 22:05:30+00:00,318.85,264.55,201.015,227.445,307.6075,263.54,255.66250000000002,261.68600000000004,250.22199999999998,243.13999999999996,225.45666666666668,237.01166666666666,255.49666666666667,240.01799999999997,266.50600000000003,178.11,270.4483333333333,264.715,272.8042857142857,275.6042857142857,269.89142857142855,262.5957142857143,267.2457142857143,251.78714285714287,241.18714285714285,259.5333333333333,290.32428571428574,293.58142857142855,279.0142857142857,279.6928571428571,276.60714285714283,279.72714285714284,292.15,283.60285714285715,318.4633333333333,304.4185714285714,292.12,276.52285714285716,281.69166666666666,276.135,269.12142857142857,276.48499999999996
2019-06-08 21:59:38+00:00,315.635,268.16499999999996,200.84,244.47,308.8175,266.4725,256.59000000000003,263.14,252.348,245.94499999999996,226.59166666666667,238.50666666666666,256.66,240.01799999999997,266.50600000000003,170.015,272.2183333333333,266.6766666666667,270.2142857142857,271.99,265.24,267.77285714285716,268.39142857142855,257.75857142857143,242.31285714285715,258.3128571428571,290.8528571428572,293.82571428571424,290.935,281.4533333333333,272.2442857142857,279.8642857142857,291.3314285714286,282.8314285714286,316.9557142857143,304.6657142857143,292.87142857142857,276.42571428571426,281.69166666666666,274.8342857142857,270.8533333333333,275.2157142857143
2019-06-15 22:05:51+00:00,313.3085714285714,268.16499999999996,200.84,244.47,306.758,262.678,253.642,261.43333333333334,250.80666666666664,239.692,225.46571428571428,236.6985714285714,255.4857142857143,240.01799999999997,266.50600000000003,170.015,271.2257142857143,265.98285714285714,270.04125,271.88875,265.36625,262.93,268.01374999999996,256.705,241.8325,257.6825,290.14625,292.70124999999996,290.935,279.94714285714286,269.3275,278.25124999999997,290.05625,276.83250000000004,316.9557142857143,303.87125,292.105,276.09625,281.69166666666666,273.29875,269.2457142857143,274.4
2019-06-24 21:59:43+00:00,310.74,268.16499999999996,200.84,244.47,299.73,259.9166666666667,253.642,259.59,248.62999999999997,238.10333333333332,220.45125,234.54375,254.31875,240.01799999999997,266.50600000000003,170.015,270.615,265.245,269.5577777777778,271.91555555555556,265.34,259.4166666666667,267.7922222222222,256.705,241.8325,257.6825,290.14625,291.3977777777778,278.2785714285714,279.94714285714286,266.69888888888886,276.49,288.41,270.97444444444443,315.64125,302.8177777777778,291.07222222222225,275.57,281.69166666666666,273.29875,267.46999999999997,273.5544444444444
2019-07-10 21:59:47+00:00,310.74,268.16499999999996,200.84,244.47,300.0457142857143,258.1928571428571,253.642,259.04375,244.265,237.61999999999998,220.43555555555554,233.82999999999998,253.61333333333334,240.01799999999997,266.50600000000003,170.015,270.23333333333335,264.8833333333333,269.27799999999996,271.829,265.452,259.904,267.7922222222222,255.4222222222222,241.18555555555557,256.96,289.31888888888886,290.457,269.13125,278.75,264.54200000000003,275.323,287.5,267.48900000000003,312.10999999999996,302.246,291.07222222222225,275.57,281.69166666666666,268.7766666666667,266.38111111111107,273.034
2019-07-17 22:05:59+00:00,310.74,259.388,201.935,246.39499999999998,300.245,257.53375,253.642,258.8566666666667,241.43555555555557,237.52375,220.68399999999997,233.454,253.358,240.01799999999997,266.50600000000003,169.70333333333335,270.11,264.97400000000005,269.38545454545454,272.1618181818182,265.97818181818184,260.44272727272727,267.767,255.18999999999997,240.831,256.46500000000003,288.812,290.457,262.11555555555555,278.75,263.4145454545455,274.8218181818182,286.90909090909093,264.6627272727273,309.475,299.4672727272727,288.2,275.57,280.5,268.585,265.945,272.65272727272725
2019-08-02 22:06:05+00:00,309.45250000000004,253.26399999999995,203.36,250.87333333333333,300.61333333333334,257.4977777777778,253.19500000000002,259.089,242.304,237.8177777777778,220.49099999999999,232.89333333333332,253.109,246.96749999999997,268.0400000000001,165.78666666666666,269.89300000000003,265.12,269.41636363636366,272.21727272727276,265.99,260.45363636363635,267.95300000000003,250.61000000000004,236.858,256.3544444444444,285.10299999999995,290.054,252.66555555555558,277.84999999999997,261.9790909090909,274.20363636363635,285.9736363636364,259.2718181818182,309.16,298.9645454545455,287.939,275.3966666666667,279.9171428571429,264.133,265.471,272.3418181818182
2019-08-18 22:06:11+00:00,307.8314285714286,247.59249999999997,203.36,250.87333333333333,298.875,252.82875,250.23200000000003,258.19888888888886,240.93111111111114,236.68625000000003,219.83444444444442,231.48625,252.419,258.15250000000003,271.32750000000004,165.78666666666666,269.4166666666667,265.0133333333333,269.053,271.97400000000005,265.66299999999995,259.914,267.9688888888889,248.29000000000002,236.31799999999998,255.8244444444444,284.098,289.24399999999997,243.84333333333336,276.87625,261.2018181818182,274.0436363636364,285.4118181818182,254.24363636363634,308.79100000000005,298.64727272727276,287.35800000000006,274.97444444444443,279.0042857142857,264.003,264.936,271.86636363636364
2019-09-19 22:06:20+00:00,301.40600000000006,238.06999999999994,203.36,250.87333333333333,296.84999999999997,250.93428571428572,245.29500000000002,255.78857142857143,236.37142857142857,232.33833333333337,216.46714285714285,226.50333333333333,250.30374999999998,255.30000000000007,264.42500000000007,194.7125,269.06,264.75124999999997,266.56,270.3575,263.66375,257.64125,268.0728571428571,245.08374999999998,234.065,254.1614285714286,282.02875,287.2375,218.87166666666667,274.60833333333335,255.89000000000001,270.92555555555555,283.23555555555555,235.19,305.83625,297.0911111111111,285.4825,273.2085714285714,278.32,257.2285714285714,260.9757142857143,269.45625
2019-10-21 22:06:25+00:00,300.1,233.06499999999988,204.62,254.075,295.59999999999997,249.07,240.10250000000002,253.98857142857145,235.12857142857143,231.59,215.24285714285716,220.5566666666667,248.76125,257.27,271.28,194.7125,267.71875,263.1925,262.525,270.00714285714287,263.49285714285713,256.52875,267.0785714285714,244.16285714285712,233.53571428571428,254.28,281.1857142857143,286.7457142857143,204.92,273.84,254.3511111111111,270.2322222222222,283.0955555555555,234.13250000000002,303.1025,296.76,284.60625,272.57,279.48749999999995,255.26999999999998,260.56166666666667,269.20428571428573
2019-11-06 22:06:24+00:00,307.274,250.10333333333327,242.8133333333333,273.75666666666666,300.0828571428571,255.89499999999998,247.93800000000002,253.98857142857145,235.12857142857143,231.59,215.24285714285716,220.5566666666667,250.40333333333334,260.95,276.63500000000005,210.88400000000001,268.7677777777778,264.40333333333336,263.9322222222222,271.75125,265.12125,258.43,267.94,246.7575,235.51375000000002,255.84714285714284,283.3025,288.85625,218.5171428571429,276.2371428571429,258.023,272.605,285.351,242.85000000000002,305.6333333333334,298.524,286.27666666666664,275.90857142857146,282.42999999999995,259.8957142857143,263.5842857142857,269.20428571428573
2019-11-22 22:06:21+00:00,311.3433333333333,258.0275,260.4975,283.28,303.275,260.95222222222225,253.09500000000003,255.955,238.2,234.67428571428573,219.18,224.98428571428573,251.51,261.77,278.47,221.91666666666666,269.515,264.822,265.514,272.95000000000005,266.48777777777775,259.846,268.57666666666665,248.49888888888887,236.7877777777778,256.63,284.73777777777775,289.9611111111111,228.59500000000003,277.79125,261.02727272727276,274.52909090909094,287.14,249.45,307.47,299.8718181818182,287.493,278.17625,283.6933333333333,263.34875,265.45625,271.46625
2020-01-09 22:06:13+00:00,326.9425,263.316,271.29200000000003,288.172,316.49799999999993,276.51500000000004,262.31800000000004,261.036,245.23600000000002,243.62800000000001,230.78000000000003,232.015,255.57,262.61,279.5475,241.04999999999998,272.4814285714286,267.83142857142855,270.00142857142856,281.33833333333337,274.905,269.66285714285715,270.85714285714283,250.92,238.71285714285713,260.8,286.9857142857143,297.04,245.86142857142858,281.58714285714285,276.16125,281.9375,294.0975,268.60714285714283,313.21999999999997,303.30375,290.05875,288.44599999999997,283.6933333333333,268.92199999999997,270.26800000000003,290.616
