dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
2021-12-31 21:54:19+00:00,314.84000000000003,330.785,326.97333333333336,316.38,342.34666666666664,324.98,325.16999999999996,335.274,329.20666666666665,337.12,331.886,344.604,352.31800000000004,309.8616666666667,301.328,309.6666666666667,329.365,328.725,289.43,287.0125,276.98400000000004,291.574,312.7175,314.4525,304.67,328.685,317.215,341.1975,325.15,323.89,311.76,299.37,307.666,322.775,282.06,333.3825,339.16249999999997,300.635,322.49,320.4875,315.97999999999996,309.175,337.93833333333333,310.35,325.95,343.1525
2022-01-08 21:54:19+00:00,314.84000000000003,330.785,326.97333333333336,316.38,342.34666666666664,324.98,325.16999999999996,335.274,334.21285714285716,337.12,331.886,344.604,352.31800000000004,309.73400000000004,301.328,313.618,329.365,328.725,289.43,287.0125,276.98400000000004,291.574,312.7175,314.4525,304.67,328.685,317.215,341.1975,325.15,323.89,319.03499999999997,300.9533333333334,310.35749999999996,325.23333333333335,264.61,334.61,340.85999999999996,302.722,326.45,320.4875,317.45,311.396,338.028,310.35,325.95,342.5666666666666
2022-02-17 21:54:07+00:00,312.852,328.86800000000005,327.3425,317.692,338.24,324.42,324.52,334.13166666666666,338.6116666666667,333.62,335.22400000000005,347.794,357.01599999999996,315.128,305.404,317.238,324.046,325.008,298.25,293.22249999999997,283.196,295.54599999999994,316.94,318.0975,307.51,328.08,316.6066666666666,336.956,320.65,324.02666666666664,318.56,307.24333333333334,313.78000000000003,331.0433333333333,245.34,338.00333333333333,345.21999999999997,311.682,338.0266666666667,322.114,321.96,318.92,340.982,322.05,331.97666666666663,342.5666666666666
2022-02-25 21:54:08+00:00,306.83166666666665,328.86800000000005,327.3425,316.95799999999997,338.24,324.42,324.52,326.99499999999995,339.21000000000004,323.94,334.655,346.4,356.37,315.128,302.97999999999996,312.46166666666664,321.2175,320.60749999999996,298.25,289.716,279.57666666666665,294.79166666666663,313.304,313.77200000000005,307.51,306.2075,316.6066666666666,333.33,315.3525,324.02666666666664,318.56,307.24333333333334,308.11666666666673,322.49249999999995,254.33,338.00333333333333,324.5825,305.59166666666664,338.0266666666667,319.02500000000003,319.3183333333333,315.2,338.99333333333334,323.385,331.355,341.39
2022-03-05 21:54:04+00:00,310.54714285714283,328.86800000000005,327.3425,316.95799999999997,338.24,324.42,324.52,333.5057142857143,341.41499999999996,323.94,339.234,346.4,356.37,315.128,302.97999999999996,312.46166666666664,321.2175,320.60749999999996,298.25,289.716,279.57666666666665,294.79166666666663,313.304,313.77200000000005,307.51,306.2075,316.6066666666666,333.33,315.3525,324.02666666666664,318.56,307.24333333333334,308.11666666666673,322.49249999999995,254.33,338.00333333333333,324.5825,305.59166666666664,338.0266666666667,319.02500000000003,319.3183333333333,315.2,338.99333333333334,323.385,331.355,341.39
2022-04-22 21:53:52+00:00,310.54714285714283,328.86800000000005,327.3425,316.95799999999997,338.24,324.42,324.52,333.5057142857143,341.41499999999996,323.94,339.234,346.4,356.37,324.6475,304.26666666666665,317.472,313.39399999999995,320.60749999999996,298.25,289.716,279.675,294.005,313.304,303.49666666666667,304.916,293.29200000000003,316.6066666666666,333.33,315.3525,324.02666666666664,318.56,307.24333333333334,308.11666666666673,318.976,267.53000000000003,338.00333333333333,313.462,305.7783333333333,327.4575,316.6116666666667,313.235,314.75166666666667,343.905,322.3733333333333,333.15333333333336,343.3233333333333
2022-04-30 21:53:48+00:00,310.54714285714283,328.86800000000005,327.3425,316.95799999999997,338.24,324.42,324.52,333.5057142857143,341.41499999999996,323.94,339.234,346.4,356.37,324.6475,302.3771428571428,311.32166666666666,307.19666666666666,320.60749999999996,298.25,289.716,274.2785714285714,287.2,311.0233333333333,301.74142857142857,304.916,284.4016666666667,316.6066666666666,333.33,315.3525,324.02666666666664,318.56,307.24333333333334,308.11666666666673,316.93833333333333,279.5166666666667,334.34000000000003,306.375,302.27142857142854,321.874,306.79714285714283,305.40142857142854,311.0657142857143,342.7142857142857,323.6975,333.15333333333336,341.6925
2022-05-24 21:54:00+00:00,310.54714285714283,328.86800000000005,327.3425,316.95799999999997,338.24,324.42,324.52,333.5057142857143,341.41499999999996,323.94,339.234,346.4,356.37,324.6475,301.08625,307.89,303.55,320.60749999999996,298.25,288.1483333333333,275.1075,285.2925,310.03428571428566,301.7275,297.73833333333334,277.62,316.6066666666666,333.33,315.3525,324.02666666666664,318.56,307.24333333333334,308.11666666666673,310.1014285714286,278.645,334.34000000000003,300.77714285714285,299.61375,318.25166666666667,306.79714285714283,299.895,307.91125,337.75,317.78599999999994,333.15333333333336,340.79
2022-06-25 21:54:18+00:00,308.37,326.6650000000001,334.7249999999999,317.79999999999995,331.365,324.71000000000004,326.335,334.6175,353.4833333333333,313.8433333333333,339.03666666666663,338.35,350.89,349.21000000000004,300.74333333333334,297.576,292.826,316.44,306.24666666666667,292.76,274.8566666666667,280.1316666666667,315.59499999999997,299.33500000000004,308.5400000000001,269.145,322.3533333333333,321.21000000000004,311.15000000000003,334.78,319.125,306.705,312.93,312.03999999999996,278.645,333.44000000000005,293.28833333333336,297.3883333333333,313.85,299.37399999999997,293.7628571428572,304.73,335.65333333333336,323.66249999999997,336.76000000000005,337.28000000000003
2022-07-03 21:53:56+00:00,304.8233333333333,321.2,328.45,313.91499999999996,325.92,323.3,323.22,334.5166666666667,358.3449999999999,308.02,341.04999999999995,335.02,351.1,349.855,295.8,291.15,286.428,305.08666666666664,302.28333333333336,288.85249999999996,270.93,277.72666666666663,313.85833333333335,294.33,305.65,265.66499999999996,318.3,311.40999999999997,304.9866666666666,340.53499999999997,309.165,302.375,308.2,310.2314285714286,278.645,330.10333333333335,282.80400000000003,290.21166666666664,309.446,289.84499999999997,284.37142857142857,297.69666666666666,332.88,325.34799999999996,336.76000000000005,337.28000000000003
2022-08-04 21:54:10+00:00,304.8233333333333,321.2,328.45,313.91499999999996,325.92,323.3,323.22,334.5166666666667,352.44,308.02,341.04999999999995,335.02,351.1,349.855,294.8614285714286,290.4766666666667,285.7916666666667,288.31,302.28333333333336,281.592,272.4557142857143,279.92999999999995,312.80285714285714,295.2485714285714,305.5816666666667,269.84142857142854,318.3,311.40999999999997,304.9866666666666,340.53499999999997,309.165,299.5,304.425,310.42375,271.17600000000004,330.10333333333335,279.66833333333335,288.8228571428571,307.85999999999996,285.538,281.25,296.8914285714286,333.2128571428571,326.06166666666667,333.7,337.28000000000003
2022-08-12 21:54:35+00:00,304.8233333333333,321.2,328.45,313.91499999999996,325.92,323.3,323.22,334.5166666666667,331.98,309.7733333333333,331.85999999999996,331.21500000000003,340.75,349.855,295.27625,290.99,285.7916666666667,278.478,299.265,282.08666666666664,273.81875,281.88874999999996,312.7275,296.4275,305.8542857142857,273.985,318.3,311.40999999999997,304.9866666666666,340.53499999999997,309.165,299.0025,302.6,311.0788888888889,273.4316666666667,329.545,285.80857142857144,288.47375,307.54714285714283,283.9816666666666,279.3077777777778,296.65250000000003,333.82875,326.92285714285714,333.7,337.28000000000003
2022-10-23 21:54:31+00:00,,,,337.29,,349.54,342.11,343.76,326.475,328.565,327.305,338.61,344.61,358.81,300.56333333333333,294.7716666666667,289.978,281.38,305.2725,286.552,284.0366666666667,287.98,317.2957142857143,307.54333333333335,311.84833333333336,288.1766666666667,324.1066666666666,320.52,309.75333333333333,349.15999999999997,317.875,304.0175,305.082,315.86857142857144,289.92400000000004,331.98,296.82399999999996,284.01,312.20166666666665,283.3925,270.5057142857143,291.35600000000005,330.83000000000004,323.124,327.58,336.99
2022-10-31 21:54:43+00:00,344.95,,,337.29,,349.54,342.11,343.76,339.68666666666667,342.3066666666667,339.87666666666667,351.64000000000004,344.61,358.81,302.46799999999996,297.61199999999997,293.42,281.38,305.2725,286.552,292.464,296.302,320.24166666666673,310.81,311.84833333333336,297.822,324.1066666666666,320.52,309.75333333333333,349.15999999999997,317.875,304.0175,305.082,317.3883333333333,286.5325,334.8566666666667,303.29499999999996,284.705,314.73400000000004,295.21999999999997,272.52333333333337,291.95750000000004,329.64500000000004,321.9875,327.58,337.18
2022-11-24 21:54:31+00:00,328.1,330.02,333.48,335.36,350.69,348.265,346.155,345.625,339.97,342.39,340.34749999999997,352.615,349.40333333333336,356.59999999999997,311.88800000000003,306.294,302.9225,287.77166666666665,308.13,296.348,303.61199999999997,306.22200000000004,327.3566666666667,318.87600000000003,324.0466666666667,318.786,326.8075,323.65000000000003,310.9575,346.34999999999997,321.97,307.702,307.725,329.705,301.9475,336.855,326.83500000000004,285.93666666666667,324.086,306.265,275.64666666666665,294.00000000000006,338.5266666666667,331.27000000000004,327.58,
2023-01-19 21:54:22+00:00,325.84,330.78,333.07000000000005,334.93666666666667,350.69,347.3733333333333,342.76,346.0,339.7,342.332,340.776,351.896,351.3225,353.8533333333333,321.65,314.136,310.7825,289.252,311.78,302.18,311.082,311.326,327.88199999999995,324.736,324.90000000000003,324.964,332.55,332.33666666666664,314.63,340.15333333333336,332.53,311.57,309.582,330.73400000000004,309.332,341.0775,333.786,283.26,330.712,313.79200000000003,269.91249999999997,293.5200000000001,336.67500000000007,330.86000000000007,327.58,
2023-02-20 21:54:13+00:00,323.625,330.40333333333336,333.5366666666667,334.9,346.94,346.0525,341.255,345.9875,344.664,347.826,346.222,357.76599999999996,358.48249999999996,354.245,343.10499999999996,331.5875,322.47499999999997,326.5075,320.38,325.5,331.7575,324.4475,341.2025,340.54499999999996,340.055,345.7975,334.0,332.9475,315.22249999999997,340.91,334.71,323.5775,322.1975,344.69,342.205,349.46000000000004,363.0925,,355.44,345.405,278.24,,,,,
2023-02-28 21:54:20+00:00,323.625,322.97749999999996,333.5366666666667,316.806,346.94,346.0525,341.255,337.088,344.664,347.826,346.222,357.76599999999996,358.48249999999996,354.245,331.47999999999996,322.86199999999997,322.47499999999997,308.484,320.38,310.462,321.408,316.822,332.85,331.928,331.656,325.452,334.0,323.496,315.22249999999997,323.76800000000003,317.546,323.5775,322.1975,325.96400000000006,342.205,349.46000000000004,363.0925,278.7,326.86,336.56399999999996,272.63000000000005,297.67,330.83,325.8,324.88,334.53
2023-03-08 21:54:02+00:00,323.625,320.29,329.79,306.255,346.94,346.0525,341.255,332.1483333333333,338.1033333333333,347.826,346.222,357.76599999999996,358.48249999999996,354.245,324.66499999999996,317.26166666666666,322.47499999999997,297.39666666666665,320.38,305.44166666666666,315.59499999999997,312.7766666666667,328.01,326.435,326.8433333333333,315.1483333333333,334.0,318.2,315.22249999999997,313.8533333333333,307.285,317.20799999999997,316.46999999999997,313.7616666666667,336.02200000000005,344.846,363.0925,277.975,309.55333333333334,331.92333333333335,273.64250000000004,300.19500000000005,332.47,309.45500000000004,324.88,315.29499999999996
2023-03-24 21:53:54+00:00,323.625,320.29,329.79,306.255,346.94,346.0525,341.255,332.1483333333333,338.1033333333333,347.826,346.222,357.76599999999996,358.48249999999996,354.245,324.66499999999996,311.1557142857143,322.47499999999997,292.59999999999997,320.38,301.57571428571424,310.35714285714283,305.5657142857143,323.64142857142855,322.09000000000003,322.89,312.19,334.0,314.98,308.252,306.34714285714284,307.285,317.20799999999997,316.46999999999997,302.90285714285716,336.02200000000005,344.846,363.0925,279.02,300.6385714285715,327.90999999999997,278.69,299.5366666666667,333.31333333333333,315.87,324.88,322.28999999999996
2023-05-11 21:53:22+00:00,316.51666666666665,320.29,329.79,300.048,346.94,344.89000000000004,340.96999999999997,329.82599999999996,330.27,341.83,341.65333333333336,353.7733333333333,358.36999999999995,354.7033333333334,316.83,305.36571428571426,313.5025,285.41,320.01,296.53999999999996,304.14142857142855,301.6328571428572,318.9271428571428,316.87142857142857,317.74142857142857,305.05285714285714,334.3966666666667,309.1271428571428,295.34,300.47999999999996,301.736,315.15,315.8975,292.27714285714285,330.45200000000006,340.276,356.1525,280.4125,292.77142857142854,325.7033333333333,285.988,298.02750000000003,334.2875,319.4125,324.88,325.90999999999997
2023-05-27 21:53:23+00:00,319.15,317.8575,328.56,291.7025,343.19,343.84000000000003,336.355,325.40999999999997,326.7533333333333,341.42500000000007,341.59999999999997,352.89,358.05999999999995,355.96500000000003,308.8183333333333,298.7042857142857,304.595,279.69,320.235,290.3985714285714,296.9614285714286,297.7685714285714,313.26714285714286,311.3514285714286,314.0214285714286,298.55285714285714,322.55,304.4171428571429,288.56399999999996,295.48333333333335,294.55199999999996,307.77,308.9275,288.14,326.844,336.912,347.98999999999995,281.33599999999996,286.4485714285714,322.964,292.62,298.3,334.964,314.144,324.88,328.49399999999997
2023-07-14 21:53:46+00:00,319.15,317.8575,328.56,291.7025,343.19,343.84000000000003,336.355,325.40999999999997,330.185,334.73333333333335,341.59999999999997,352.89,357.8766666666666,353.67,308.8183333333333,302.4275,307.994,279.69,319.1166666666667,294.8,296.9614285714286,302.11625,313.26714285714286,311.3514285714286,314.0214285714286,298.55285714285714,326.0875,304.4171428571429,293.8933333333334,302.80428571428575,294.55199999999996,311.63,311.156,295.47125,330.87833333333333,340.84999999999997,347.98999999999995,281.33599999999996,286.4485714285714,322.964,300.24333333333334,298.3,334.964,314.144,324.88,328.49399999999997
2023-07-30 21:53:54+00:00,316.98,313.2966666666667,326.51,277.5733333333333,343.19,342.09,336.74,318.2966666666666,330.04,334.90333333333336,337.66999999999996,354.75,357.9666666666667,351.10666666666674,302.274,302.0875,306.944,270.678,318.6066666666666,294.77125,292.03833333333336,303.03000000000003,309.9483333333333,307.2516666666667,314.10714285714283,291.82666666666665,326.6525,300.33833333333337,294.6766666666667,303.36571428571426,294.834,312.19,310.724,295.93,332.64833333333337,342.34999999999997,349.245,281.33599999999996,276.35499999999996,322.236,305.17857142857144,298.3,334.964,314.144,324.88,328.49399999999997
2023-08-31 21:54:04+00:00,,309.54,318.55,253.5,,,,305.72,323.49750000000006,331.98,320.475,352.74,357.43000000000006,348.95000000000005,291.18,297.4771428571429,297.74399999999997,255.77,315.60499999999996,294.84714285714284,283.15999999999997,301.335,305.40999999999997,300.912,309.615,283.496,322.75333333333333,295.39000000000004,290.212,305.03599999999994,294.6766666666667,308.3075,306.085,296.39,328.08666666666664,336.9866666666666,340.78499999999997,282.44399999999996,274.90600000000006,317.6033333333333,312.4733333333333,297.474,336.434,315.22400000000005,,329.38800000000003
2023-10-18 21:54:12+00:00,,309.04,,289.07,,,,305.28,329.5633333333334,331.98,314.6566666666667,334.57,346.30333333333334,348.95000000000005,290.2725,301.2866666666667,295.3533333333333,252.25333333333333,315.60499999999996,301.042,273.34,313.29,307.7725,302.47749999999996,311.224,287.95750000000004,322.75333333333333,297.09000000000003,292.6725,333.19666666666666,314.02500000000003,313.8333333333333,310.26,315.68666666666667,328.6233333333334,336.7966666666667,336.402,283.9825,301.4533333333334,321.94,324.82,295.0275,337.2425,320.88,329.92,337.77250000000004
2023-11-11 21:54:15+00:00,,309.04,337.45,315.455,,347.56,342.74,321.8966666666667,336.0325,338.51,323.0325,343.1333333333334,349.865,354.0933333333333,304.1875,308.245,302.6983333333333,267.34666666666664,315.9733333333333,309.57,285.0675,322.33,316.175,312.01,318.122,301.14250000000004,326.27750000000003,314.91499999999996,308.8725,335.82,320.65000000000003,316.7175,312.375,328.97499999999997,333.3983333333333,340.1716666666667,344.204,304.6425,323.0733333333333,332.39000000000004,333.9425,310.03,337.2533333333334,317.82666666666665,329.92,338.10666666666674
2023-11-27 21:54:23+00:00,324.14,321.615,336.025,322.9633333333333,348.46,346.625,341.98,327.735,338.024,339.8225,326.986,346.7825,352.632,353.645,317.48,315.7716666666667,309.445,282.595,317.73,317.768,295.505,330.4975,324.23249999999996,320.6875,323.656,312.5375,336.03499999999997,333.825,318.69,343.48249999999996,333.46999999999997,324.28999999999996,319.645,334.33,338.59499999999997,345.93,351.148,322.1375,342.8,338.555,342.025,324.89750000000004,346.7633333333333,330.205,329.92,337.74500000000006
2023-12-13 21:54:22+00:00,324.14,321.615,336.025,322.9633333333333,352.655,346.625,347.02666666666664,335.93,342.7416666666666,343.916,332.71666666666664,346.7825,356.5116666666667,358.184,326.902,315.7716666666667,309.445,282.595,317.73,317.768,295.505,330.4975,324.23249999999996,320.6875,323.656,312.5375,336.03499999999997,333.825,318.69,343.48249999999996,333.46999999999997,324.28999999999996,319.645,334.33,338.59499999999997,345.93,351.148,322.1375,342.8,338.555,342.025,324.89750000000004,346.7633333333333,330.205,329.92,337.74500000000006
2024-01-06 21:54:09+00:00,325.36,325.33,335.2033333333333,325.735,349.48,346.74,343.9925,336.7133333333333,341.28000000000003,342.00499999999994,333.29,347.648,355.55,357.4433333333333,328.54,318.48857142857145,311.2128571428571,290.036,316.442,318.59499999999997,301.67400000000004,329.98400000000004,326.888,323.772,325.62333333333333,317.884,335.358,330.09999999999997,317.418,341.898,332.6375,323.302,319.392,334.76571428571424,338.5442857142857,346.20714285714286,353.4683333333333,329.634,346.13,339.776,340.86199999999997,329.338,350.87,337.63,329.92,337.74500000000006
2024-02-07 21:54:10+00:00,323.57666666666665,325.92,334.3125,325.81,349.48,344.3075,341.02,336.0,340.1383333333333,343.146,332.08,345.36,353.37166666666667,356.596,328.61285714285714,316.71833333333336,309.16166666666663,293.63,313.4975,315.038,304.69166666666666,326.33750000000003,327.00333333333333,324.13166666666666,323.96166666666664,320.05833333333334,332.70500000000004,327.655,315.3075,337.6175,330.4425,319.9525,318.18,331.0833333333333,333.77333333333337,341.34999999999997,350.76,331.13666666666666,346.084,338.96400000000006,341.4675,330.8566666666667,351.41400000000004,337.63,329.92,337.74500000000006
2024-02-23 21:54:07+00:00,322.44,325.52200000000005,333.128,325.4116666666667,343.65999999999997,340.52,337.835,335.445,337.38714285714286,339.54833333333335,331.10375,344.06333333333333,351.9628571428571,352.72499999999997,328.19625,316.2257142857143,309.2042857142857,295.38714285714286,311.27799999999996,313.86999999999995,306.3071428571429,324.918,326.5928571428571,323.5885714285714,323.7314285714286,321.42428571428576,330.05,326.12399999999997,314.038,335.704,328.316,317.92400000000004,316.702,331.5457142857143,333.4342857142857,341.10857142857145,350.54714285714283,331.9214285714285,345.38166666666666,338.02000000000004,339.07599999999996,331.6542857142857,351.6366666666667,340.205,334.37,340.0566666666667
2024-03-26 21:53:40+00:00,322.44,325.52200000000005,332.99333333333334,325.3828571428571,340.258,339.2816666666667,336.2471428571429,339.49249999999995,340.03999999999996,338.05428571428575,333.69875,343.81857142857143,351.91499999999996,350.4428571428571,333.16625,322.46857142857147,313.5571428571428,305.2342857142857,310.31333333333333,319.39,312.2857142857143,325.3516666666667,329.44428571428574,327.4628571428571,326.79285714285714,330.9642857142857,328.9583333333333,325.91,313.6166666666667,335.29833333333335,327.7233333333333,317.0183333333334,315.84666666666664,334.8442857142857,335.20571428571424,342.77428571428567,352.43142857142857,339.57428571428574,351.84,337.16285714285715,336.8483333333333,338.08,355.925,344.9575,334.37,344.08
2024-04-03 21:54:04+00:00,322.44,325.52200000000005,332.99333333333334,325.3828571428571,340.258,339.2816666666667,336.2471428571429,336.03666666666663,335.94124999999997,332.97375,333.69875,343.81857142857143,351.91499999999996,350.4428571428571,333.16625,317.99375000000003,313.5571428571428,305.2342857142857,310.31333333333333,314.1642857142857,309.28125,320.94,326.35125,324.19124999999997,323.70625,326.4925,328.9583333333333,321.04857142857145,309.3328571428571,332.3442857142857,323.9157142857143,314.30428571428575,313.0457142857143,332.43625,335.20571428571424,342.77428571428567,352.43142857142857,339.57428571428574,351.84,333.62125000000003,331.8385714285714,336.14500000000004,353.9642857142857,342.63599999999997,333.66333333333336,343.6575
2024-04-27 21:53:28+00:00,322.44,329.64250000000004,332.99333333333334,331.435,340.258,339.2816666666667,336.2471428571429,338.49111111111114,335.2577777777778,332.57666666666665,336.88750000000005,347.25,354.84624999999994,348.64875,338.56,321.43625,316.9542857142857,315.2957142857143,309.59999999999997,313.75374999999997,318.82625,321.09875,329.11749999999995,327.03875,326.71125,331.3725,327.9428571428571,321.86375,309.6175,332.01,323.845,314.07875,312.93,335.73375,338.01714285714286,345.21,356.8514285714286,347.88571428571424,350.53428571428566,337.17125,331.59125,341.69624999999996,357.0157142857143,345.99249999999995,335.53499999999997,348.235
2024-05-05 21:53:40+00:00,322.44,329.64250000000004,332.99333333333334,331.435,340.258,339.2816666666667,336.2471428571429,338.49111111111114,335.437,333.315,337.2844444444445,347.3225,355.3044444444444,349.73777777777775,339.22111111111116,322.3877777777777,317.3375,316.58375,310.15625,314.8944444444444,319.92555555555555,322.69444444444446,329.8866666666666,328.55555555555554,327.37777777777774,332.3577777777778,327.88625,323.31,310.23333333333335,333.1088888888889,325.2122222222222,314.66333333333336,313.43888888888887,336.6,338.7975,346.10499999999996,358.2025,349.72999999999996,350.78499999999997,337.7166666666667,332.1744444444444,342.07444444444445,358.59000000000003,345.99249999999995,335.53499999999997,348.235
2024-06-14 21:53:11+00:00,321.87333333333333,328.1266666666667,331.4775,327.1975,331.99333333333334,335.61,328.1625,329.555,326.6585714285714,325.3614285714286,330.53833333333336,343.4316666666667,349.59666666666664,342.43666666666667,332.55833333333334,320.0785714285715,314.33,314.12166666666667,306.92333333333335,310.98999999999995,317.2142857142857,321.0842857142857,323.9375,322.2875,324.16428571428565,328.62,324.64000000000004,320.30571428571426,307.84999999999997,330.41285714285715,322.90142857142854,311.9128571428572,311.4414285714285,330.94624999999996,333.45714285714286,341.4485714285715,351.9942857142857,345.93333333333334,346.77,332.73,327.80285714285714,338.04285714285714,355.13,335.62,335.53499999999997,348.235
2024-07-24 21:53:29+00:00,319.52,325.81000000000006,330.78333333333336,324.91333333333324,326.42499999999995,331.8233333333333,325.92,327.34000000000003,328.11857142857144,327.0014285714286,329.95666666666665,341.635,350.6233333333333,341.5783333333334,334.6333333333334,321.36428571428576,316.84499999999997,317.74666666666667,312.5466666666667,315.1257142857143,320.38714285714286,324.6385714285714,325.41875,323.84875,322.28166666666664,330.1871428571429,327.1116666666667,323.96714285714285,312.84000000000003,334.5857142857143,325.73857142857145,315.00714285714287,312.38714285714286,330.0271428571428,337.11857142857144,342.49857142857144,349.81500000000005,343.19599999999997,344.9,333.8228571428571,326.40166666666664,338.0957142857143,353.9785714285714,331.405,335.53499999999997,348.235
2024-10-20 21:54:09+00:00,345.97,366.13,,361.97,363.12,,356.52,328.66,336.5233333333333,344.745,340.115,351.39,361.015,347.71000000000004,350.485,338.725,330.57,325.68,321.4666666666667,328.86000000000007,332.22,336.8266666666666,329.02750000000003,328.41749999999996,328.5649999999999,340.6466666666667,332.27333333333337,336.91,324.67666666666673,345.44666666666666,336.50000000000006,324.28333333333336,318.21000000000004,330.4733333333333,340.465,344.15250000000003,349.9433333333334,351.44499999999994,347.6199999999999,342.1366666666666,333.3499999999999,343.55333333333334,355.1333333333334,294.13,,354.8
2024-12-23 21:54:07+00:00,330.06,347.08500000000004,330.6,345.38,347.65999999999997,329.45,340.245,333.6,337.805,347.53333333333336,342.4066666666667,354.30333333333334,363.4266666666667,350.91999999999996,353.0566666666667,344.73,339.4566666666667,326.63,324.125,330.565,333.41499999999996,339.655,339.15999999999997,338.56,322.16,341.94,336.55,337.365,328.765,347.635,344.07,328.14,320.70500000000004,337.89,348.925,347.97,359.72,355.98,344.59,345.405,330.02,341.21500000000003,,,,
2025-03-13 21:53:52+00:00,330.06,347.08500000000004,330.6,345.38,347.65999999999997,329.45,340.245,333.6,293.015,349.33500000000004,346.99,361.2900000000001,367.16999999999996,353.25,331.8233333333333,326.1366666666667,340.73,275.18,287.15,293.54499999999996,298.745,306.8,314.86,312.235,309.17,333.64,325.62,305.51,290.02,330.5,338.14,315.27,303.55,316.825,320.915,331.08500000000004,339.12,320.305,319.72,322.15,309.48,317.81,327.9,326.02,,
2025-03-21 21:53:56+00:00,330.06,347.08500000000004,330.6,345.38,347.65999999999997,329.45,340.245,333.6,278.51,349.33500000000004,346.99,361.2900000000001,367.16999999999996,353.25,320.34000000000003,314.71750000000003,340.73,262.05333333333334,287.15,287.05333333333334,292.41,299.62,309.7133333333333,306.55,309.17,333.64,325.62,298.62333333333333,282.59666666666664,330.5,338.14,315.27,303.55,310.5,312.7266666666667,328.01,331.53000000000003,308.45666666666665,312.8233333333333,310.70666666666665,298.0733333333333,312.3566666666666,328.76,325.6,,
2025-03-29 21:53:43+00:00,330.06,347.08500000000004,330.6,345.38,347.65999999999997,329.45,340.245,333.6,276.9125,349.33500000000004,346.99,361.2900000000001,354.68666666666667,333.20500000000004,315.18600000000004,309.314,324.1766666666667,264.3325,272.74,287.05333333333334,291.6675,298.1375,309.06,305.31,307.03000000000003,314.635,308.13,297.2825,280.93,321.08000000000004,317.22,315.27,303.55,312.61,313.8225,327.90250000000003,330.99,305.815,312.4175,310.95,298.645,312.565,330.18666666666667,326.66,,
2025-04-06 21:53:55+00:00,330.06,347.08500000000004,330.6,336.6233333333334,338.26,324.83500000000004,332.89000000000004,330.95000000000005,276.9125,341.01666666666665,339.48,353.7066666666667,351.905,333.6033333333333,316.17,312.0,321.18,273.004,272.74,292.09,296.364,302.912,311.74,307.808,310.46500000000003,318.73,311.63,302.658,286.318,323.98,318.8233333333333,311.95,305.74666666666667,316.78000000000003,317.63,330.306,333.842,305.815,318.702,315.056,303.928,316.02,330.18666666666667,326.66,,
