dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0049,nzd0412-0067,nzd0412-0068,nzd0412-0069,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066
2020-02-10 22:07:40.719000,L8,315.63,325.03,295.91,311.92,323.50,328.20,292.32,293.08,296.35,330.34,340.89,339.69,352.95,346.28,,,,,,,,,,,,,,,,,,368.67,368.60,377.66,380.54,377.57,381.69,376.27,376.79,,,324.08,,,,367.21,375.74,373.47,384.75,,367.77,325.60,318.44,320.67,341.52,355.13,347.27,,,,,,,,,,,,,
2020-03-13 22:07:30.028000,L8,,,,,,,308.16,295.08,338.80,352.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.10,339.35,,,,,,,,,375.53,334.68,327.00,338.76,345.45,363.20,351.40,,,,,,,,,,,,,
2020-05-16 22:07:03.451000,L8,,,,,,,292.66,283.48,274.82,266.64,286.75,341.62,313.24,343.30,343.66,,,,344.23,340.10,338.12,343.06,342.75,336.03,346.56,342.67,355.03,355.10,352.36,351.33,347.90,362.73,353.74,368.45,366.45,367.98,374.71,370.51,369.65,337.98,342.01,309.77,347.43,348.40,,367.32,369.97,374.70,380.88,382.41,345.59,302.25,309.28,315.91,330.97,350.12,343.72,371.29,,,,,,,,,,,,
2020-06-01 22:07:08.444000,L8,,,,252.15,266.23,269.85,259.65,244.69,,,,,,,,,,,,,,,305.97,279.68,277.84,304.99,296.80,301.14,298.87,297.13,307.42,330.25,,,,,,,,292.63,302.40,282.93,289.63,306.76,325.32,309.81,344.47,333.30,350.13,,,,,,,,293.50,328.99,353.45,359.91,,329.67,,,,317.69,324.68,360.76,365.10,366.83
2020-08-04 22:07:35.564000,L8,,,,,,,,,,,,,,,,,,,,279.54,304.29,283.85,293.51,284.40,275.69,309.13,296.97,298.81,298.03,300.25,305.94,329.25,,,,,340.19,332.77,335.98,,,,294.64,307.17,320.81,323.57,341.97,338.31,347.37,307.58,,,,,,,288.92,332.75,365.99,370.66,493.23,334.06,,310.29,295.53,315.83,324.01,360.86,365.68,370.36
2020-09-21 22:07:54.687000,L8,319.16,318.54,321.12,327.25,322.03,335.36,293.47,281.33,278.45,279.75,286.32,300.50,290.15,340.43,,,,,,,,,,,,,,,,,,369.90,365.02,378.17,374.91,373.89,376.02,374.10,375.49,335.53,339.94,321.58,,,,370.92,376.26,376.40,383.54,,366.18,324.08,318.60,318.66,337.03,354.99,347.08,,,,,,,,,,,,,
2021-02-12 22:07:43.180000,L8,315.42,312.06,315.40,330.19,318.08,340.31,304.30,290.32,333.52,340.49,340.62,350.05,350.98,349.99,,,,,,,,,,,,,,,,,,369.64,367.96,374.82,383.51,377.86,378.84,382.71,375.81,341.35,340.31,318.21,,,,373.07,376.94,381.89,386.37,385.40,369.85,325.99,321.64,328.30,343.00,354.98,346.96,,,,,,,,,,,,,
2021-03-16 22:07:27.743000,L8,317.38,316.76,319.62,331.31,322.93,,295.00,325.42,334.84,343.10,345.35,354.61,353.24,354.83,,,,,,,,,,,,,,,,,,,374.99,377.96,386.58,380.80,384.15,383.14,377.57,341.26,339.28,320.05,,,,372.22,373.92,379.56,,,367.32,323.09,321.65,324.72,340.75,356.58,344.60,,,,,,,,,,,,,
2021-05-03 22:07:08.587000,L8,326.66,323.09,327.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.35,382.84,380.21,380.09,379.40,383.65,377.05,,,,,,,,,,,,347.82,319.13,321.04,318.18,338.56,358.23,347.93,,,,,,,,,,,,,
2021-05-19 22:07:16.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.69,324.14,323.94,324.61,342.70,358.37,354.63,,,,,,,,,,,,,
2021-07-22 22:07:36.760000,L8,,,,,,,303.17,290.43,291.08,280.87,299.55,298.28,311.72,297.77,,,,,,,,,,,,,,,,,,369.20,360.42,375.45,373.91,380.07,377.75,373.25,377.40,332.25,325.28,324.76,,,,368.71,379.00,380.97,386.52,,344.86,314.30,321.93,317.77,333.82,353.84,353.72,,,,,,,,,,,,,
2021-08-23 22:07:49.080000,L8,,,,,,,306.07,293.77,295.51,290.03,303.03,302.37,314.09,296.74,,,,,,,,,,,,,,,,,,364.28,355.55,374.29,371.89,373.74,374.76,371.50,373.43,330.70,328.25,318.22,,,,366.64,371.53,377.48,383.33,,352.41,321.29,318.94,320.61,331.77,352.23,343.75,,,,,,,,,,,,,
2021-09-24 22:07:56.691000,L8,,,,,,340.17,303.87,290.71,292.35,286.23,295.60,302.90,291.85,330.66,,,,,,,,,,,,,,,,,,367.27,355.82,375.43,373.93,372.55,373.66,375.30,374.09,328.55,325.49,322.93,,,,369.45,374.74,377.24,383.16,,358.53,320.82,318.41,316.43,327.79,353.93,346.19,370.32,,,,,,,,,,,,
2021-12-21 22:07:55.088000,L9,320.79,320.98,323.77,,,,298.43,296.75,295.81,305.86,305.88,315.75,314.38,346.03,,,,,,,,,,,,,,,,,,371.19,365.63,379.26,381.23,378.80,380.43,376.53,377.53,,,317.49,,,,370.36,378.66,380.19,,,369.73,324.85,321.03,321.22,337.35,353.80,347.96,,,,,,,,,,,,,
2021-12-29 22:07:53.106000,L8,318.39,313.90,320.03,,317.45,326.11,297.89,288.17,296.54,300.76,308.45,304.59,320.40,339.38,,,,,,,,,,,,,,,,,,364.77,355.87,376.03,373.47,378.98,375.25,376.81,375.90,326.76,327.92,314.31,,,,370.86,372.27,377.84,383.65,,367.30,321.47,317.26,318.53,332.67,350.60,343.38,,,,,,,,,,,,,
2022-01-14 22:07:51.275000,L8,316.81,312.18,318.31,326.28,319.08,324.40,291.18,304.73,271.85,273.76,315.49,289.50,352.95,,,,,,,,,,,,,,,,,,,366.23,338.60,380.48,376.19,380.82,379.22,388.75,378.70,327.12,326.64,317.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:07:46.196000,L8,317.46,315.15,320.86,329.08,320.03,326.65,296.98,302.57,277.12,325.30,314.13,318.79,353.94,,,,,,,,,,,,,,,,,,,369.74,359.56,380.41,378.14,376.90,377.38,376.55,376.85,329.81,323.68,314.82,,,,370.65,375.65,378.10,384.39,,369.60,325.23,319.25,318.30,335.52,353.09,346.23,,,,,,,,,,,,,
2022-03-11 22:07:39.629000,L9,297.05,278.00,286.34,293.30,303.87,316.12,287.40,270.61,267.56,272.03,278.09,245.39,,,,230.55,311.12,312.35,301.58,308.28,322.48,312.96,326.51,319.31,327.69,322.96,347.79,346.09,337.27,333.63,327.82,335.82,330.50,341.70,360.04,367.25,373.69,370.88,360.24,319.30,326.44,311.03,334.17,329.94,328.93,356.49,359.15,348.64,348.72,339.41,337.75,305.43,307.53,306.87,319.74,343.66,343.62,344.54,,,,339.89,258.33,323.29,335.92,371.83,347.76,382.86,390.79,387.31
2022-04-12 22:07:30.258000,L9,307.92,302.12,307.01,309.38,315.29,318.39,295.70,287.51,288.26,285.99,295.60,303.10,286.36,344.79,,,,,,,,,,,,,,,,,,367.25,353.31,374.45,373.90,378.05,374.94,372.51,373.01,325.19,325.23,313.44,,,,374.10,375.59,379.99,383.90,,,,,,,,,,,,,,,,,,,,,
2022-04-28 22:07:22.893000,L9,,,,,,,290.38,281.12,280.04,274.48,294.13,294.19,304.54,294.71,302.13,307.77,,,,,,,,,,,,,,,,369.12,368.51,382.03,375.82,380.71,378.32,386.84,381.15,337.74,335.28,309.23,,,,,,,,,360.05,321.97,321.37,321.22,335.00,353.66,347.67,,,,,,,,,,,,,
2022-05-06 22:07:29.527000,L8,313.56,307.64,315.99,318.03,323.05,324.02,290.05,281.34,275.99,276.34,291.18,291.82,290.26,345.17,344.34,288.85,,,,,,353.40,342.71,318.42,326.39,330.85,347.16,332.06,345.92,349.53,337.25,344.64,362.40,352.71,361.83,361.52,350.17,367.37,363.59,328.27,337.20,309.57,346.73,343.62,357.35,,,,,370.62,345.78,303.66,303.77,309.53,293.15,339.86,333.44,,,,,,,,,355.59,345.80,379.56,347.44,386.58
2022-05-22 22:07:34.435000,L8,,,,,,,287.27,279.16,275.08,274.64,286.77,294.27,287.36,322.55,306.67,281.10,,,,,,,,,,,,,,,,,351.29,374.72,368.60,372.08,380.55,367.97,376.18,335.27,329.76,307.09,,,,369.90,379.03,,,,345.92,311.04,313.44,313.76,327.93,347.04,343.48,,,,,,,,,,,,,
2022-06-07 22:07:43.386000,L8,,,250.66,263.84,271.02,279.27,270.05,253.40,,,,,,,,,,,,,,,312.09,287.90,291.68,301.39,318.05,318.54,321.14,,,,,,,,,,,292.08,292.23,286.96,,,,322.40,334.64,336.13,345.14,,,,,,,,301.89,329.26,365.95,365.94,484.46,337.99,328.99,,,322.03,314.59,354.69,364.44,366.93
2022-07-01 22:07:30.281000,L9,,,248.12,271.53,282.40,291.32,275.21,257.58,257.90,,,,,,,,,,,294.46,303.36,305.38,319.52,311.46,309.96,308.86,328.83,325.59,325.92,327.13,312.31,337.29,328.19,297.67,,,334.32,333.66,339.25,302.01,299.66,297.26,289.00,316.37,332.57,333.72,340.74,339.58,350.44,358.39,,,,,,308.01,312.03,341.29,354.36,327.33,,345.60,331.53,340.82,350.82,333.32,327.96,355.39,372.11,370.26
2022-07-17 22:07:29.165000,L9,,,252.73,267.71,275.23,283.07,270.70,251.73,252.73,,,,,,,,,,,,,,310.83,299.95,272.28,280.68,298.44,306.45,313.98,253.37,297.50,324.58,,,,,,,,285.68,283.32,283.28,274.44,286.55,322.02,,,,,,,,,,,,287.75,,322.58,338.42,,,,,,298.33,301.29,342.02,360.16,355.89
2022-08-02 22:07:43.151000,L9,,,,,,,295.72,293.60,292.14,289.89,303.78,306.72,312.38,354.94,,,,,,,,,,,,,,,,,,372.75,365.61,380.35,382.01,379.80,384.88,377.55,380.47,336.33,336.59,314.77,,,,,,,,,357.87,319.49,321.56,318.49,344.23,357.64,352.75,,,,,,,,,,,,,
2022-08-26 22:08:10.171000,L8,,,,,329.02,331.98,300.67,288.66,292.53,281.58,302.33,301.76,302.61,344.03,,,,,,,,,,,,,,,,,,366.49,357.99,385.73,372.52,383.07,376.85,380.09,375.68,332.14,334.87,314.91,,,,372.07,372.94,377.03,384.02,,361.35,320.38,317.17,317.59,332.62,350.66,343.50,370.09,,,,,,,,,,,,
2022-09-03 22:07:51.912000,L9,,,,,,,299.49,294.80,292.72,293.53,304.30,314.37,315.01,346.74,,,,,,,,,,,,,,,,,,370.26,356.77,377.72,378.66,372.99,382.14,370.83,375.62,,,318.86,,,,368.36,376.44,,,,365.33,321.20,319.66,316.89,337.88,353.61,341.93,,,,,,,,,,,,,
2022-10-21 22:08:05.375000,L9,324.29,319.61,324.08,330.09,326.16,332.73,299.29,286.81,290.17,283.96,305.49,313.02,339.24,349.43,,,,,,,,,,,,,,,,,,364.00,359.76,379.03,374.32,378.92,377.65,381.13,374.97,331.63,337.08,313.87,,,,372.71,370.68,378.01,382.47,,371.82,325.97,320.46,319.30,336.36,352.75,342.25,373.27,,,,,,,,,,,,
2022-11-06 22:08:03.924000,L9,324.27,319.51,323.23,330.49,331.82,333.36,298.61,292.39,288.63,296.07,308.12,320.35,345.70,353.97,,,,,,,,,,,,,,,,,,,,,,,382.82,375.88,370.62,331.79,336.67,313.29,,,,370.49,373.33,380.35,384.95,,373.18,327.57,323.24,330.23,339.59,357.65,345.41,,,,,,,,,,,,,
2022-11-14 22:08:11.017000,L8,323.61,320.43,321.80,324.12,325.80,333.33,314.40,300.45,283.11,291.35,296.88,335.19,346.96,351.32,,,,,,,,,,,,,,,,,,368.61,360.78,381.70,376.90,381.12,379.08,384.42,376.19,329.62,333.47,313.19,,,,373.77,372.24,377.34,383.83,,372.00,324.81,321.90,323.91,338.64,356.20,344.18,,,,,,,,,,,,,
2022-11-22 22:08:05.589000,L9,323.65,320.84,319.93,326.78,320.60,325.29,292.08,287.34,281.25,284.20,290.94,303.97,316.66,348.08,,,,,,,,,,,,,,,,,,370.01,360.75,380.23,380.65,378.72,383.98,378.61,378.93,327.16,322.28,310.35,,,,,,,,,372.15,326.86,323.89,322.30,339.68,353.89,343.86,,,,,,,,,,,,,
2022-12-24 22:08:01.921000,L9,,,,,328.68,331.21,298.56,288.40,292.85,293.36,305.41,320.40,348.11,352.72,,,,,,,,,,,,,,,,,,369.99,360.20,381.38,376.29,379.53,377.86,382.14,376.31,329.32,331.04,312.27,,,,371.87,372.23,375.74,383.80,,371.67,322.12,318.01,318.26,334.16,354.68,343.35,372.19,,,,,,,,,,,,
2023-01-01 22:08:03.014000,L8,271.45,261.08,303.69,273.01,292.16,312.85,278.21,271.44,271.56,282.06,292.37,286.90,290.43,284.97,318.06,325.09,326.46,327.62,327.04,330.14,337.40,343.23,343.24,334.33,339.19,334.55,354.74,354.70,355.71,346.80,354.22,360.24,354.66,371.53,369.54,367.39,371.65,364.43,365.80,316.77,305.17,308.79,348.35,356.06,348.84,360.37,367.26,362.74,371.09,373.95,350.88,310.44,308.96,306.49,324.43,342.16,330.75,362.94,383.39,,,357.20,360.66,354.86,365.93,374.46,351.73,386.37,389.84,388.76
2023-01-25 22:08:01.087000,L9,,,,,329.65,330.09,292.72,293.25,285.53,277.15,286.83,337.83,350.33,351.51,,,,,,,,,,,,,,,,,,,,,,378.62,377.57,375.65,376.77,331.12,322.77,306.62,,,,371.60,376.01,376.61,384.53,,,342.02,338.85,316.35,337.52,356.61,346.06,,,,,,,,,,,,,
2023-02-18 22:07:49.813000,L8,311.13,305.04,310.54,310.44,315.17,318.70,295.65,280.79,282.48,276.49,291.49,287.35,291.17,291.85,341.36,,,,,,,,,,,,,,,,,363.73,362.89,375.24,375.95,378.05,375.72,376.51,372.46,317.88,312.25,306.86,,,,369.96,369.85,375.35,381.62,,368.05,320.63,315.53,316.45,332.76,352.57,341.03,,,,,,,,,,,,,
2023-03-06 22:07:38.056000,L8,315.88,308.64,314.72,316.45,318.40,320.68,291.75,286.89,288.92,284.09,299.37,301.26,302.34,297.04,343.05,269.83,,,,,,,,,,,,,,,,366.46,359.84,375.63,377.84,376.88,379.43,375.32,374.57,327.07,321.42,307.60,,,,369.06,372.17,375.35,382.28,,368.47,323.60,318.22,317.68,335.25,352.90,340.51,,,,,,,,,,,,,
2023-03-14 22:07:47.070000,L9,316.81,309.43,315.52,315.65,320.59,327.11,298.14,288.70,290.41,285.72,302.81,301.09,311.70,300.61,299.36,,,,,,,,,,,,,,,,,366.21,365.98,377.83,378.25,378.97,378.19,380.13,375.40,327.84,334.75,313.01,,,,370.83,370.88,377.10,383.27,,370.41,323.30,318.59,320.42,335.04,353.85,342.40,,,,,,,,,,,,,
2023-03-22 22:07:28.676000,L8,311.99,305.66,310.07,308.56,315.85,322.75,286.25,280.32,277.14,273.67,285.98,287.68,293.89,289.54,342.54,,,,,,,,,,,,,,,,,368.87,369.58,377.82,382.58,380.67,384.12,381.16,378.70,326.76,331.12,307.48,,,,,,,,,364.28,319.79,317.64,317.28,331.94,350.45,338.58,,,,,,,,,,,,,
2023-04-15 22:07:28.766000,L9,277.44,268.79,267.49,273.49,280.79,291.71,277.49,260.79,259.74,251.79,268.11,,,,,,248.41,285.94,283.40,310.39,313.32,321.47,324.68,314.80,320.48,310.29,334.20,332.14,333.96,332.12,328.21,339.32,334.69,345.22,342.88,347.29,355.22,347.50,347.94,300.45,301.79,297.41,328.36,325.96,335.09,347.06,349.13,352.52,357.13,361.24,336.07,296.65,297.78,299.91,307.10,324.29,317.59,349.02,356.11,334.84,,346.06,339.09,347.68,353.25,339.26,336.51,368.70,373.46,371.28
2023-04-23 22:07:09.009000,L8,,,,,329.08,330.69,289.80,282.76,284.84,276.16,294.47,295.85,290.75,297.73,300.36,,,,,,,,,,,,,,,,,371.41,360.25,378.88,375.45,377.87,377.98,381.55,376.11,331.54,333.11,309.52,,,,372.84,372.98,376.25,383.01,,361.84,321.07,319.94,318.93,334.76,355.29,345.06,,,,,,,,,,,,,
2023-05-01 22:07:20.041000,L9,274.88,268.45,265.19,270.04,277.19,286.85,276.35,257.66,259.56,,,,,,,,222.66,276.01,277.82,297.86,307.55,303.32,320.96,312.02,309.40,304.07,325.98,325.16,328.26,327.43,324.04,337.18,331.51,326.12,,,350.47,339.89,341.69,297.77,298.30,296.10,321.74,322.92,328.40,340.86,344.95,347.87,354.78,,,,,,279.25,312.04,310.83,340.91,358.59,355.37,291.26,342.41,330.91,318.23,,330.14,334.39,361.18,366.49,369.65
2023-06-02 22:07:05.702000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.65,352.52,,,,,,,,,,330.49
2023-06-10 22:07:03.713000,L8,,,,,,,,,,,,,,,,,,,,261.54,298.28,242.53,317.75,287.13,306.28,284.62,304.25,314.39,320.53,,,,,,,,,,,,,,,,,,341.03,336.27,300.69,,,,,,,,308.31,332.25,368.08,374.15,490.24,259.09,,,,318.12,316.99,355.87,363.86,375.28
2023-07-04 22:07:09.507000,L9,,,,,,,,,,,,,,,,,,257.80,275.44,286.34,301.57,243.45,314.91,308.01,294.54,288.33,303.75,314.48,322.72,,,,,,,,,,,,,,,,,,342.82,334.58,351.89,,,,,,,305.14,309.77,297.96,370.18,375.02,498.29,336.15,329.23,,,314.81,324.00,359.71,363.89,374.44
2023-07-20 22:07:13.901000,L9,272.77,262.99,256.32,248.78,,,,,,,,,,,,,,,,311.78,316.27,319.93,317.03,314.15,311.30,309.14,324.13,323.90,329.88,328.78,327.07,340.80,333.35,321.25,,,338.67,327.40,348.95,,,,319.36,328.44,337.62,338.51,352.46,348.40,362.04,355.38,,,295.09,297.65,291.82,318.03,322.86,344.73,380.92,381.74,,346.95,339.17,341.41,347.39,359.49,336.36,373.13,380.05,381.49
2023-07-28 22:07:26.814000,L8,318.19,313.11,318.93,326.65,312.57,318.48,285.82,282.81,280.40,272.99,283.39,295.17,285.74,295.36,302.89,,,,,,,,,,,,,,,,,368.79,358.34,371.53,373.37,375.60,378.91,372.49,375.89,325.60,320.50,306.68,,,,369.17,375.39,374.42,383.44,,356.40,316.54,319.01,315.94,333.14,349.25,344.10,371.07,,,,,,,,,,,,
2023-08-05 22:07:22.990000,L9,,,,,,,295.48,287.24,289.81,280.43,297.20,297.77,302.01,330.01,298.50,,,,,,,,,,,,,,,,,366.56,365.30,372.82,379.84,376.90,381.40,375.90,376.51,334.63,337.88,311.07,,,,372.39,374.37,379.03,,,364.03,322.70,322.58,322.49,338.02,354.33,348.15,,,,,,,,,,,,,
2023-08-13 22:07:31.903000,L8,272.06,256.98,250.96,252.68,261.52,261.76,267.87,255.86,,,,,,,,,,,,,,,318.29,310.92,311.91,307.54,327.37,323.81,330.84,326.78,327.35,337.54,334.34,328.34,338.60,335.73,354.01,342.41,349.65,270.00,289.38,287.17,322.05,324.89,331.65,339.37,348.92,347.10,358.09,351.10,,263.38,296.27,297.23,305.23,320.77,315.07,343.80,371.56,380.27,494.31,345.24,337.49,342.62,347.36,338.97,333.91,368.79,374.26,379.69
2023-08-21 22:07:27.968000,L9,,,,,,,297.30,293.63,291.29,284.25,295.60,305.86,310.25,344.62,,,,,,,,,,,,,,,,,,372.08,364.36,368.06,380.95,376.41,383.21,371.89,377.51,335.23,335.41,314.08,,,,370.88,376.74,,,,368.35,324.71,326.97,327.29,339.71,355.77,348.77,,,,,,,,,,,,,
2023-08-29 22:07:37.978000,L8,,,,,330.72,332.30,299.54,294.51,292.12,284.85,296.84,306.37,309.31,343.98,,,,,,,,,,,,,,,,,,370.78,360.81,368.15,380.17,375.09,382.17,371.10,376.48,334.33,333.33,315.70,,,,370.69,375.71,375.55,383.18,,370.56,325.68,326.42,327.53,340.26,356.38,346.40,372.91,,,,,,,,,,,,
2023-09-06 22:07:38.576000,L9,316.19,310.53,315.60,322.83,321.39,326.38,301.98,287.03,291.91,281.06,303.80,301.22,320.49,348.74,,,,,,,,,,,,,,,,,,368.39,361.32,372.34,375.49,378.57,378.49,376.52,376.45,328.32,331.11,312.26,,,,372.72,372.19,378.72,382.70,,372.95,326.40,322.76,328.07,336.47,354.46,344.93,370.18,,,,,,,,,,,,
2023-09-30 22:07:45.506000,L8,279.17,288.90,301.86,297.75,300.31,315.87,287.14,273.02,271.34,264.24,278.20,281.44,275.93,286.16,263.89,297.44,325.14,321.90,326.36,326.73,333.17,339.78,333.80,328.18,333.52,335.06,351.27,346.61,348.14,344.85,345.09,351.51,348.02,355.71,364.95,369.55,369.11,364.86,366.86,327.34,327.29,305.90,345.83,353.38,351.83,360.63,347.17,337.51,356.53,332.09,309.10,271.40,299.49,310.11,324.76,330.53,334.90,347.26,387.58,385.79,,356.67,349.39,347.35,355.17,368.32,351.25,380.69,382.10,380.63
2023-10-08 22:07:46.156000,L9,,,,,330.77,332.42,301.80,287.12,290.79,283.45,306.23,304.36,322.02,347.55,,,,,,,,,,,,,,,,,,368.90,362.40,368.77,377.43,379.72,380.36,379.88,376.81,332.41,329.30,314.75,,,,374.28,371.96,379.13,,,376.98,328.12,326.11,331.34,339.15,358.07,347.32,,,,,,,,,,,,,
2023-10-24 22:07:51.936000,L9,,,,,327.06,326.40,295.20,291.66,291.01,288.73,292.24,315.63,329.59,345.12,,,,,,,,,,,,,,,,,,371.92,362.48,368.32,378.41,377.58,382.65,375.54,377.80,330.99,327.02,315.14,,,,370.85,376.09,375.70,382.87,,373.31,327.99,327.14,328.44,340.02,356.52,345.59,,,,,,,,,,,,,
2023-11-09 22:07:48.684000,L9,,,,,330.33,329.20,298.33,292.01,288.82,287.68,300.67,306.95,320.74,349.84,,,,,,,,,,,,,,,,,,369.11,368.14,372.26,381.54,379.79,383.30,378.98,377.99,330.55,330.78,313.97,,,,373.01,378.88,,,,373.51,327.83,325.84,327.74,341.63,357.27,348.58,,,,,,,,,,,,,
2023-11-17 22:07:51.092000,L8,,,,,333.94,331.45,301.47,293.93,284.91,323.68,298.05,312.47,348.66,354.82,,,,,,,,,,,,,,,,,,369.92,366.93,373.44,378.67,381.47,381.16,382.48,378.13,331.15,334.48,310.40,,,,,,,,,375.32,327.76,327.24,332.53,339.37,358.23,346.05,,,,,,,,,,,,,
2023-11-25 22:07:56.439000,L9,,,,,331.18,326.84,296.01,294.82,289.32,291.05,291.24,313.00,340.38,347.36,,,,,,,,,,,,,,,,,,369.96,362.36,375.16,379.84,379.39,381.43,378.43,377.34,329.17,327.25,312.05,,,,371.65,377.47,377.42,383.85,,371.56,326.47,325.74,328.06,339.76,356.29,345.52,,,,,,,,,,,,,
2023-12-19 22:07:51.036000,L8,322.91,323.22,324.73,,332.39,328.43,289.02,314.58,319.30,316.17,318.85,338.05,352.28,351.15,,,,,,,,,,,,,,,,,,368.25,369.92,376.55,383.52,381.10,383.51,380.83,378.08,330.38,331.03,316.85,,,,373.34,378.24,377.95,,,373.53,326.84,325.69,325.68,340.83,357.74,346.34,,,,,,,,,,,,,
2024-01-12 22:07:54.756000,L9,,,,,333.43,330.09,324.05,323.04,328.59,319.67,324.17,342.65,354.79,,,,,,,,,,,,,,,,,,,,376.15,380.72,388.19,384.82,385.92,384.06,380.47,329.62,330.20,314.25,,,,,,,,,375.64,326.96,326.91,334.15,341.16,358.52,350.53,,,,,,,,,,,,,
2024-01-20 22:07:43.131000,L8,,,,,327.18,325.20,315.03,320.36,319.39,319.49,319.80,338.72,351.30,348.65,,,,,,,,,,,,,,,,,,370.97,366.02,378.00,381.41,379.33,383.06,377.78,377.86,327.45,326.11,314.13,,,,372.02,377.82,379.12,384.70,,372.47,322.11,325.61,318.07,338.48,356.57,346.90,,,,,,,,,,,,,
2024-02-13 22:07:53.770000,L9,313.42,313.67,316.12,325.79,321.65,322.27,299.53,305.51,313.58,307.95,309.34,317.06,344.20,343.72,,,,,,,,,,,,,,,,,,370.58,367.33,379.24,381.20,378.65,383.05,377.21,377.83,325.89,325.01,310.49,,,,,,,,,367.59,318.74,318.64,315.97,336.23,353.31,344.28,,,,,,,,,373.52,354.06,394.45,397.41,398.57
2024-02-21 22:07:41.296000,L8,317.61,314.64,320.58,329.05,327.95,326.19,298.30,302.48,313.54,309.59,312.61,337.31,347.94,345.82,,,,,,,,,,,,,,,,,,369.56,369.98,379.46,380.72,382.17,380.46,382.03,376.72,326.21,327.55,310.05,,,,373.31,373.37,378.44,383.85,,372.48,320.93,321.90,321.16,335.36,355.70,344.24,,,,,,,,,,,,,
2024-02-29 22:07:47.311000,L9,316.28,314.22,319.45,,322.44,323.47,291.81,305.61,313.33,307.35,312.51,313.01,346.32,345.35,,,,,,,,,,,,,,,,,,370.32,367.08,381.21,377.46,383.63,380.69,382.90,377.57,323.62,324.79,308.76,,,,372.55,374.11,376.94,383.26,,370.40,321.08,318.39,317.04,334.17,352.74,341.82,,,,,,,,,373.55,353.75,395.21,396.49,
2024-04-17 22:07:27.643000,L9,270.22,262.59,259.55,267.34,276.43,284.93,267.27,258.64,251.86,,,,,,,,263.23,296.22,294.66,298.94,305.33,250.18,322.75,312.96,317.83,304.68,320.83,325.56,328.84,327.98,322.90,334.87,333.60,330.79,338.25,336.74,348.70,338.48,342.60,295.52,293.08,284.35,324.70,322.35,329.52,334.25,345.93,342.48,350.11,,,,,,,,290.30,332.74,353.23,331.14,,337.16,334.74,,,325.44,334.92,354.87,363.91,365.66
2024-04-25 22:07:04.127000,L8,,,,332.30,329.48,328.18,295.77,299.64,313.94,300.11,305.81,336.00,349.50,352.80,,,,,,,,,,,,,,,,,,371.42,365.88,376.72,379.01,375.61,380.27,374.32,375.13,331.66,328.97,311.29,,,,371.47,375.97,374.98,383.11,,353.18,317.08,318.14,315.26,334.97,354.18,343.83,,,,,,,,,,,,,
2024-05-03 22:07:13.830000,L9,,,,,336.48,333.30,289.49,278.13,278.19,268.47,289.32,287.76,287.62,350.45,301.33,302.43,,,,,,,,,,,,,,,,370.36,366.42,375.83,376.97,382.33,379.73,380.93,377.07,330.93,335.92,305.76,,,,373.87,373.06,377.59,382.79,,349.03,317.35,318.66,315.84,331.44,354.21,343.23,,,,,,,,,,,,,
2024-05-11 22:06:51.721000,L8,283.25,273.34,272.43,277.73,287.79,293.80,273.39,262.28,262.91,,,,,,240.86,243.32,312.54,323.83,318.25,316.92,325.17,331.34,331.52,320.70,322.64,316.84,331.26,331.48,337.95,336.34,334.39,343.03,335.71,335.45,344.71,345.86,360.57,350.20,351.58,307.19,300.74,294.71,329.23,336.94,339.00,343.56,353.75,351.74,361.69,,,,255.31,284.67,283.41,311.87,316.33,348.24,359.93,343.78,,348.58,343.67,333.48,,350.72,339.74,369.78,378.70,370.68
