dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0002,nzd0295-0070,nzd0295-0048,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0104,nzd0295-0110,nzd0295-0111,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0112,nzd0295-0113,nzd0295-0114
2016-02-24 22:00:08.984000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.57,327.38,322.85,318.27,328.64,323.50,319.93,305.43,,367.37,362.69,340.97,359.96,361.81,361.18,,,362.75,364.00,362.99,,,,,,343.89,345.34,329.89,,,,,,347.32,352.76,357.02,363.89,370.34,364.86,351.75,,,345.79,337.59,329.31,333.20,335.71,,,,277.70,310.91,316.34,331.31,365.45,331.12,341.90,342.89,340.91,314.51,305.36,327.03,262.08,330.46
2016-02-24 22:00:32.934000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.27,317.84,321.30,322.03,332.14,336.93,344.39,334.61,,,,,323.65,327.25,322.70,318.55,328.58,323.68,319.74,306.34,,367.68,363.20,360.43,360.65,362.33,361.67,,,362.81,364.19,363.32,,,,334.49,341.32,344.02,345.92,349.06,,,,,334.27,348.38,353.28,357.17,364.23,370.62,365.16,352.98,,,346.28,338.49,330.73,333.33,336.01,,,,280.21,311.72,316.77,335.39,366.15,331.79,343.53,343.56,341.55,315.13,305.99,327.86,310.32,336.18
2016-03-04 21:54:21.556000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.49,320.38,320.73,324.04,331.90,338.86,347.56,336.25,,,337.69,329.00,326.23,329.63,329.10,320.74,331.07,323.98,323.08,308.91,354.72,379.83,373.62,371.54,,,376.78,369.28,366.47,337.13,,,,,,,258.50,266.62,270.49,282.32,271.99,256.34,267.45,364.55,372.51,369.97,372.04,364.79,378.73,386.00,370.10,385.21,,,355.80,340.55,338.73,344.78,343.85,,361.30,326.09,283.19,316.48,324.79,364.44,370.57,343.42,344.72,392.66,403.85,395.50,387.73,285.80,260.97,300.03
2016-03-20 21:54:15.119000,L8,,,,,,,,,,,,,,389.82,389.48,376.17,379.39,372.81,367.69,372.30,362.16,,,,372.90,358.91,387.42,376.22,371.67,362.73,354.59,360.18,354.32,362.50,361.03,,,368.24,364.26,374.58,354.33,381.80,387.89,397.83,398.42,403.73,,401.85,401.19,393.26,389.12,387.53,389.83,401.51,401.46,407.45,393.25,381.38,307.20,384.08,351.75,363.57,368.83,354.16,337.34,358.92,360.87,361.57,370.17,364.43,358.81,356.21,348.48,354.43,352.16,310.70,354.31,349.93,352.29,340.56,356.99,352.27,360.69,358.04,362.08,367.50,365.01,370.66,372.78,371.49,383.53,378.15,,357.27,342.17,342.84,347.60,342.07,,360.13,354.18,364.09,381.35,382.39,386.76,372.19,342.96,353.94,388.62,392.62,388.12,369.34,382.08,300.52,366.76
2016-03-27 21:59:57.202000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.03,320.75,320.35,324.04,334.85,339.13,347.90,340.66,348.38,343.60,338.80,327.25,332.40,333.55,337.05,327.76,337.25,330.69,327.92,317.35,316.72,311.34,,,,,,,,,,,,,,,262.51,272.15,278.91,283.69,284.77,275.01,273.02,,,,,,,,,,,,319.15,301.14,287.90,270.99,295.20,,,333.92,329.56,346.48,350.66,360.57,327.13,302.51,315.00,372.40,373.13,358.02,348.28,293.37,281.20,307.19
2016-03-27 22:00:21.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.05,322.10,322.41,325.75,336.38,340.67,349.59,343.14,349.46,349.69,340.72,331.43,333.33,334.88,338.62,328.66,338.36,331.30,328.21,318.01,317.55,312.31,348.23,348.31,341.74,341.24,,,,,,,,,,,263.11,272.96,282.99,285.24,285.98,275.94,274.87,,,,,,,319.34,333.03,331.60,321.91,292.70,322.14,308.20,303.91,283.24,300.08,,,344.91,331.31,347.59,351.52,361.24,330.60,305.51,316.46,372.66,373.68,359.70,349.68,295.71,287.15,307.92
2016-04-21 21:54:00.236000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.55,328.52,327.33,331.18,329.41,323.92,333.23,325.43,325.01,307.54,310.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.04,317.70,324.15,369.10,,,,387.37,347.29,327.53,308.58,355.45,304.91,312.41
2016-04-28 21:59:49.549000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.21,320.65,322.25,324.92,332.71,340.46,343.55,338.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.66,269.87,275.21,281.84,275.16,257.43,267.86,,,,,,,,,,,,345.78,336.12,313.89,,279.65,,,322.70,361.16,365.33,374.55,346.57,353.13,283.01,306.45,388.81,397.47,356.60,363.60,286.88,265.21,345.86
2016-04-28 22:00:13.508000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.19,320.51,321.85,324.50,332.32,340.03,343.23,339.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.81,269.13,276.12,281.25,272.17,255.12,267.94,,,,,,,,,,,,344.14,313.83,338.96,,278.70,,,,277.20,311.48,317.05,333.98,351.00,281.28,305.33,346.20,343.27,322.35,302.97,287.41,262.55,343.84
2016-05-07 21:54:03.416000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.14,323.09,322.11,326.32,334.62,343.83,347.65,340.55,347.01,344.56,343.41,332.85,329.43,331.19,330.99,325.48,334.55,326.28,326.05,311.82,313.12,308.31,,,,,,,,,,,,,,,263.18,275.21,274.96,280.73,284.76,273.13,269.79,,,,,,,,,,,,,,,,284.58,,,325.08,287.45,325.62,344.91,364.64,,293.31,358.31,362.10,352.80,335.74,310.26,337.46,338.86,339.79
2016-05-14 21:59:48.138000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.38,320.47,325.03,325.41,334.80,341.72,345.41,338.42,,,341.53,330.90,327.51,331.97,331.48,324.73,332.59,324.57,324.10,309.36,311.09,,,,,,,,,,,,,,,,261.58,272.68,276.40,280.05,278.33,269.70,269.81,,,393.83,384.82,384.72,382.48,352.28,400.16,,,,,,331.50,341.55,331.73,,,326.34,284.20,313.39,394.46,395.80,,342.76,354.32,410.48,402.43,325.26,306.12,354.65,305.77,350.78
2016-05-23 21:54:05.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.58,325.90,331.03,334.11,340.04,348.91,346.13,336.59,346.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.15,266.90,281.71,282.73,288.81,279.10,282.34,254.18,275.37,286.45,287.42,289.28,288.98,287.19,291.59,286.28,,,,,,,,,,334.35,,,,,,,,,,,,,,
2016-06-15 21:59:57.053000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.29,,,,288.50,321.94,319.69,364.55,,315.17,368.65,374.18,349.86,335.75,306.87,360.16,347.10,353.50
2016-06-15 22:00:21.016000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.79,313.83,318.55,362.73,,,,369.10,347.78,332.35,305.49,357.38,343.28,350.10
2016-07-01 22:00:06.474000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.73,319.30,321.76,325.39,333.72,344.00,345.05,338.25,347.93,336.32,326.38,331.93,331.61,332.04,333.52,324.45,333.07,321.60,326.41,312.20,313.42,,,,,,,,,,,,,,,,263.64,274.99,282.01,282.37,286.24,270.87,271.21,,,,,,,,,,,,295.71,292.24,277.56,260.52,334.17,,,328.22,306.58,352.57,359.31,365.10,294.62,305.47,353.54,380.01,375.90,340.92,310.02,340.73,317.05,344.98
2016-07-01 22:00:30.433000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.62,318.76,321.55,324.57,333.34,342.96,344.25,337.93,,,342.09,333.36,330.81,332.16,332.88,324.69,332.98,321.55,,,,,,,,,,,,,,,,,,,261.72,273.58,281.95,281.84,284.91,262.85,269.85,,,,,,,,,,,,294.94,291.56,265.12,262.90,333.52,,,327.10,302.46,352.25,357.49,364.27,291.18,303.84,362.70,378.75,374.74,341.69,309.23,321.62,316.85,343.09
2016-07-17 22:00:13.286000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.41,271.38,274.28,284.63,281.83,286.08,308.68,335.35,330.69,339.07,348.75,343.42,352.21,361.01,359.74,364.62,365.98,352.47,364.35,341.33,334.15,330.66,334.45,338.32,,,,361.73,368.10,372.34,379.91,356.68,341.77,350.80,393.62,394.36,383.10,369.88,312.21,318.64,330.11
2016-07-17 22:00:37.249000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.88,270.92,273.67,285.65,281.49,285.23,325.00,335.06,329.94,337.92,348.63,342.92,351.72,361.09,359.52,364.31,366.48,352.23,363.54,341.54,333.57,330.30,333.94,337.18,,,,361.24,367.55,372.31,378.93,356.31,340.87,349.65,392.52,394.35,382.88,369.89,309.52,316.48,327.72
2016-07-26 21:54:28.635000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.31,425.38,400.92,384.72,368.86,,,,,,,,316.87,321.52,324.58,324.84,336.10,343.75,345.81,339.96,349.31,,337.33,330.42,331.98,331.33,334.00,324.36,334.95,326.48,326.62,312.45,,,,,,,,,,,,,,,,,269.72,274.45,281.82,285.29,286.33,272.41,270.52,,,,,,,,,,,,,,,,292.33,,,329.36,332.57,352.45,355.71,363.95,,301.93,354.29,384.28,374.99,334.89,353.92,301.29,268.30,340.94
2016-08-11 21:54:30.396000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.98,393.95,395.25,387.27,,,,,,,,363.91,363.69,342.67,361.07,356.56,,,,,,260.15,260.43,269.27,275.30,266.74,260.94,264.15,,,,,,,,,,,,292.55,288.86,,,285.07,,353.11,,294.39,365.28,368.33,368.83,291.41,289.97,320.14,387.26,380.59,349.97,308.03,299.41,294.33,303.58
2016-08-27 21:54:38.045000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.62,,,,286.71,348.05,358.92,364.71,,289.70,356.69,371.07,371.33,338.10,307.06,337.43,321.07,334.17
2016-09-12 21:54:42.081000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.70,348.01,343.57,343.10,,343.73,348.61,348.43,357.89,357.28,356.56,352.81,,,,,,,,332.97,,,,285.99,351.56,348.87,363.86,,341.82,354.37,386.78,379.59,327.94,305.33,348.38,335.95,333.75
2016-10-14 21:54:48.055000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.81,340.07,329.10,322.28,319.73,,323.29,329.43,318.72,350.14,347.92,273.03,270.24,,,,,,366.44,353.03,373.08,356.27,380.59,395.00,,,,,,,,,,,,,,,,,,,,,,
2016-11-15 21:54:48.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.73,350.28,339.35,339.60,343.81,,325.35,322.23,330.36,323.94,314.09,332.74,320.55,,,,,,,,,,,,,,,,,381.19,320.81,332.63,337.53,330.95,341.21,352.38,349.56,343.69,340.11,348.34,347.68,350.89,351.78,353.93,354.71,347.68,349.21,322.60,282.96,,,,,,,,330.04,355.14,366.35,373.06,376.94,376.36,376.77,357.97,392.89,398.74,382.61,366.40,343.93,324.03,332.24
2016-11-22 22:00:35.730000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.70,322.06,320.97,325.90,331.34,341.83,350.92,339.31,343.50,366.25,371.83,333.83,325.58,332.08,329.06,322.21,336.21,327.85,320.27,308.73,306.05,,,,344.50,359.05,352.76,340.80,344.70,,,325.87,332.08,324.22,322.43,,324.97,330.69,334.55,343.21,334.45,341.23,341.05,,,,337.99,341.95,351.01,326.89,329.05,352.38,317.57,277.09,336.49,331.86,324.01,323.03,320.64,,,333.39,285.45,350.52,350.62,364.86,344.30,326.32,333.79,383.59,387.30,370.90,355.49,328.57,308.14,319.13
2016-11-22 22:00:59.693000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.63,338.93,347.89,336.80,339.31,,,,323.18,327.28,323.84,316.52,332.25,321.80,317.53,303.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.24,295.04,280.11,319.15,314.92,,,326.36,280.73,327.02,342.15,362.05,342.15,299.97,330.72,380.55,384.57,367.11,347.05,322.28,305.45,312.96
2016-12-17 21:54:43.657000,L8,325.88,326.29,340.50,310.41,299.60,,,,,,,,,,,,,,,,,,,,,,,,,,350.68,353.98,351.20,337.22,,,371.96,360.64,292.69,344.88,340.31,320.37,326.91,332.44,345.69,354.64,337.74,375.96,369.57,338.75,329.42,326.21,329.63,327.97,323.53,336.41,324.46,321.01,311.89,308.40,,356.58,353.35,352.02,326.57,323.56,,,,,,326.01,319.60,307.43,316.45,264.25,261.46,266.57,282.24,281.93,255.81,271.44,336.91,335.92,338.05,339.27,338.73,343.69,340.48,347.20,345.93,332.63,280.32,325.85,331.78,320.62,324.39,325.87,319.78,,334.96,340.41,357.32,352.83,367.87,335.58,334.34,346.62,382.66,378.48,368.59,354.77,337.99,319.70,331.77
2016-12-24 22:00:29.402000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.10,338.13,345.81,335.31,341.31,355.33,,,324.31,320.79,322.81,315.58,329.16,317.68,317.31,304.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.92,328.37,291.80,306.46,329.13,,,330.47,286.68,352.16,356.49,365.29,340.26,320.77,345.06,379.76,376.15,362.27,358.86,335.26,323.99,327.93
2017-01-09 22:00:26.241000,L8,383.83,401.80,374.32,365.38,302.47,,,,351.93,355.11,358.06,365.91,378.45,378.28,375.64,347.39,369.83,363.64,365.72,360.89,364.98,362.60,359.86,368.96,360.83,,,,,,,,,,,,,,,,,,,,,,,428.49,442.71,419.51,,,,,,,,,,,,390.93,404.80,378.46,374.49,391.69,345.10,350.53,,,,,,,,293.46,349.20,380.57,263.12,322.31,253.45,306.87,361.06,371.79,366.98,359.22,374.79,361.79,361.70,358.64,357.50,348.66,351.92,351.95,344.56,338.72,333.76,342.73,382.17,,448.48,352.78,366.99,371.68,373.99,354.26,344.65,350.41,390.67,389.71,376.89,362.13,,,
2017-01-09 22:00:50.195000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.96,341.93,343.94,,,,,,,,258.75,271.19,359.35,257.27,,,,351.85,363.87,326.38,349.25,349.33,328.28,356.28,352.20,353.43,,,348.74,338.55,330.98,329.49,337.49,,,,344.74,362.21,368.13,370.11,348.85,341.54,346.13,386.52,384.06,372.52,358.20,356.75,353.17,345.09
2017-01-25 22:00:20.789000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.32,352.01,348.27,367.92,358.67,357.93,370.01,,,372.65,371.68,369.22,373.20,380.08,385.84,382.93,,,,,,,,380.96,385.88,385.03,396.08,400.40,389.75,387.99,392.32,387.41,390.47,374.28,372.65,368.21,357.06,357.46,357.16,317.99,327.18,342.23,348.33,345.01,,328.74,328.37,330.57,336.78,341.73,319.66,355.02,362.98,355.62,348.11,351.83,356.31,,366.48,351.18,361.61,367.20,367.06,361.80,361.97,366.76,340.69,335.23,339.16,336.12,336.57,,346.74,,363.04,311.03,322.82,337.26,352.72,337.24,354.65,344.23,338.57,319.81,309.58,349.97,337.61,341.70
2017-01-25 22:00:44.753000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.23,375.00,339.00,357.77,,,,,371.79,371.08,368.48,372.06,378.01,385.63,382.12,,,,,,,,,,369.99,395.33,399.53,388.69,387.31,391.88,382.02,390.12,372.25,371.46,342.09,355.71,356.42,355.77,345.73,352.75,,,,,326.99,327.55,328.66,331.37,340.59,320.90,354.57,330.59,354.92,347.33,351.33,333.17,,351.55,349.22,359.98,366.22,365.85,360.75,360.18,365.32,337.49,332.63,338.10,335.08,335.92,,,,361.02,371.99,367.46,375.77,321.66,335.81,353.91,387.03,393.62,381.81,364.81,348.94,336.95,341.44
2017-02-03 21:54:29.385000,L8,,,378.32,378.16,354.00,,,,374.08,381.73,384.79,389.15,390.40,390.46,393.56,386.75,382.85,380.71,384.70,385.67,394.82,396.73,402.27,404.36,407.09,410.81,407.66,407.54,392.81,387.78,388.10,350.43,351.58,352.70,388.40,391.28,393.59,393.08,338.75,367.54,320.62,393.36,392.75,398.83,399.76,416.37,410.44,347.57,352.28,397.88,403.52,405.16,405.64,418.41,413.61,413.00,418.76,422.11,311.43,308.56,396.59,393.44,388.95,384.90,383.57,327.14,387.99,380.19,372.80,372.67,329.81,364.60,366.95,361.15,363.08,325.63,322.05,346.42,319.32,338.71,339.33,378.49,379.11,373.43,369.66,376.89,373.59,375.58,375.21,360.33,331.34,,,295.49,337.39,331.94,324.93,331.83,382.41,377.63,414.33,283.75,367.39,372.79,369.37,299.73,335.16,345.44,381.17,392.66,354.45,365.33,342.56,327.98,338.08
2017-03-30 21:59:50.258000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.14,290.51,266.82,258.74,284.07,,,,,312.24,356.64,366.32,295.11,290.67,341.04,368.10,371.39,357.92,308.63,295.28,285.47,299.45
2017-03-30 22:00:14.213000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.62,290.42,268.60,254.48,284.30,,,,,312.42,357.48,366.75,294.60,290.73,341.15,369.24,372.09,359.11,308.89,295.91,285.94,299.49
2017-04-08 21:53:59.259000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.89,,,,279.27,313.05,335.71,359.62,,309.96,348.85,364.98,361.27,356.96,313.57,310.02,275.44,336.14
2017-04-15 22:00:06.096000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.16,343.25,339.88,344.83,337.73,306.11,331.44,328.20,326.02,322.15,322.77,329.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.95,307.59,299.58,275.63,293.27,,,342.46,308.11,320.52,331.52,340.98,325.75,299.74,329.36,356.19,357.05,352.65,332.61,308.09,293.93,301.41
2017-05-01 21:59:31.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.52,338.49,344.39,341.38,347.21,,,331.26,327.68,328.92,324.92,324.45,330.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.81,294.92,279.10,272.35,289.61,,,333.34,299.45,318.51,323.61,334.81,311.43,293.74,324.10,357.04,356.03,351.79,324.67,300.19,292.80,299.05
2017-05-01 21:59:55.729000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.03,337.95,343.55,341.69,346.71,,,331.66,327.57,328.89,323.34,324.55,330.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.23,293.53,278.62,269.10,288.33,,,332.21,296.71,317.26,322.57,333.16,309.86,292.18,322.59,355.69,355.82,351.35,323.48,299.77,292.01,298.29
2017-06-11 21:54:09.489000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.10,330.28,323.17,312.92,322.65,317.65,,,,,,,,,,,,,,,,,,,,265.00,268.71,274.34,280.85,283.49,254.65,267.09,,,,,,,,,,,,305.03,295.74,280.98,259.29,319.18,,,,293.09,346.01,353.05,365.54,298.13,315.73,354.23,382.43,372.01,365.02,336.95,300.53,305.14,310.30
2017-07-04 22:00:02.623000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.84,317.84,307.79,274.71,316.15,,,,305.57,345.30,339.96,361.10,302.74,325.10,338.50,370.36,369.55,359.63,323.08,303.15,301.56,309.13
2017-07-04 22:00:26.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.58,314.73,292.72,271.80,313.57,,,,301.30,325.04,337.22,359.38,298.76,320.26,336.46,366.90,348.59,356.69,320.22,301.67,299.18,306.17
2017-08-14 21:54:31.218000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.94,330.83,333.28,331.24,320.64,325.08,332.26,321.72,327.06,319.90,321.36,313.57,,,,,,,,,,,,,,,269.05,275.41,276.14,285.75,287.38,275.60,269.12,,,,,,,,,,,,307.96,290.89,,259.03,295.80,,,,290.16,326.75,338.73,343.51,299.43,295.66,329.02,363.69,358.26,351.67,319.31,295.74,302.76,306.28
2017-08-21 22:00:19.916000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.78,326.81,319.88,316.84,318.66,312.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.04,297.37,285.55,227.16,317.09,,,,285.72,350.72,352.90,366.32,303.97,325.42,352.59,371.95,369.93,360.05,337.52,349.94,339.69,326.57
2017-08-21 22:00:43.875000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.46,294.15,277.95,,310.06,,,,280.44,347.66,348.22,364.35,298.99,321.44,348.85,365.48,366.47,356.80,317.54,345.58,336.65,323.46
2017-09-22 22:00:25.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.23,352.11,342.98,359.09,353.63,349.46,381.67,382.44,368.94,338.22,341.02,332.84,334.71,336.65,336.85,326.64,336.66,326.12,326.90,321.58,319.14,313.88,298.81,303.48,,,,,301.68,336.77,346.51,331.59,322.72,270.66,267.47,239.07,272.44,278.62,285.61,329.65,317.53,,,,394.20,357.56,337.00,331.04,289.58,297.25,308.37,309.72,306.22,281.88,325.20,313.88,304.54,278.78,319.08,,319.30,372.36,306.25,330.87,338.54,347.27,301.64,313.62,343.90,360.25,341.99,331.48,309.01,310.41,298.00,311.92
2017-09-22 22:00:49.855000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.37,319.74,333.68,341.36,339.27,346.57,348.21,,,323.22,330.40,330.69,325.61,320.53,328.65,317.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.81,297.37,281.35,261.59,295.68,,,340.40,293.37,319.56,331.68,338.81,292.24,306.21,336.35,348.10,333.37,325.96,302.75,300.71,294.03,302.34
2017-10-01 21:54:42.738000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.25,323.94,321.93,357.41,339.78,347.16,351.84,346.15,344.40,,365.86,413.83,365.32,409.96,,,,,,,,,,358.24,355.94,305.14,346.12,,,,,,,,,,271.91,270.20,275.34,279.43,265.98,253.93,,,,,,343.49,311.13,341.08,353.91,283.17,293.87,281.88,328.09,312.89,285.04,275.18,328.72,,,338.07,312.95,352.90,357.05,366.34,307.14,328.29,362.87,379.74,375.33,368.36,340.61,353.07,333.65,349.72
2017-12-04 21:54:37.226000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.50,341.96,348.59,337.17,345.69,339.78,337.37,326.65,327.59,332.50,326.79,323.42,334.37,322.81,,,,,,,,,,,,351.96,347.84,346.25,,,,,259.87,262.44,267.27,280.84,263.71,255.83,269.55,,,,,,,,,,,,310.87,328.83,325.11,328.31,340.58,,,328.97,288.08,353.30,349.82,368.56,349.92,335.37,351.44,384.66,382.88,375.14,365.58,342.96,336.48,336.86
