dates,satname,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052
2024-03-22 22:20:30.323000,L8,230.03,161.02,142.34,,,,,,,,,,,,,,,,,,,,190.58,159.00,179.40,372.35,368.36,160.20,169.58,149.57,173.47,184.90,158.63,156.48,157.03,322.19,356.88,360.84,367.35,358.41,155.68,153.34,157.52,163.74,163.12,180.94,188.11,193.95,203.69,204.96,230.75,238.07,292.16
2024-04-16 22:14:07.010000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.63,155.75,162.32,166.28,158.66,171.53,186.10,183.41,201.43,186.37,235.70,236.04,249.13
2024-04-24 22:14:13.960000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.21,353.99,341.38,349.29,346.26,149.34,148.29,153.57,161.31,150.46,169.26,184.71,181.57,191.47,183.40,222.36,229.74,245.11
2024-06-10 22:19:52.303000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.24,217.46,220.82
2024-06-18 22:19:55.612000,L9,306.66,314.43,305.40,313.34,312.00,310.13,310.01,287.43,284.50,279.34,334.10,357.36,354.46,355.36,354.35,367.73,360.74,360.31,361.62,380.20,373.04,349.18,363.56,357.50,311.00,356.55,349.82,353.77,345.32,344.39,339.37,344.40,349.21,338.11,323.75,321.45,437.17,397.43,397.05,404.91,454.53,464.97,462.78,427.14,448.06,487.66,513.68,424.48,509.00,,,519.42,452.97
2024-06-19 22:13:49.014000,L8,,,,,,,,,,,,,,,,,,358.82,372.12,373.43,379.64,389.64,402.84,388.59,397.70,393.09,393.26,380.12,380.83,374.94,378.87,375.76,372.63,366.31,370.50,364.75,350.37,353.41,,,,308.82,322.57,325.43,146.95,170.85,183.75,186.04,209.08,417.68,413.10,409.30,408.33
2024-07-12 22:20:12.667000,L8,,,,,,,,,337.90,350.97,339.87,337.08,346.01,,,353.83,361.67,358.16,361.45,,,387.24,405.34,389.72,384.97,382.60,349.66,373.14,371.13,372.15,359.46,,,,,,,,,,150.88,150.90,156.06,160.67,159.63,171.25,184.81,347.26,350.53,350.09,347.04,338.99,377.04
2024-08-05 22:20:18.332000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.70,282.28,279.40,278.52,272.49,246.92,270.65,271.78,273.61,320.12,320.14,323.46,338.41,319.08,317.13,338.91,337.40,327.82,328.51,331.22
2024-08-13 22:20:26.422000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.88,277.81,330.05,152.12,160.07,160.73,170.26,299.36,308.81,293.45,330.16,323.04,322.85,327.61
2024-08-30 22:14:23.037000,L9,,,,,281.68,282.70,271.26,279.15,271.28,,,,,,,,,,363.89,371.35,376.40,384.67,,,,,,,,371.87,328.43,361.37,353.22,,,,,,,,,,,,334.81,337.48,344.81,350.27,309.85,335.86,335.82,314.40,341.52
2024-09-07 22:14:30.806000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.88,175.48,179.51,317.66,327.68,313.05,320.41,330.85
2024-09-22 22:20:32.853000,L9,,312.61,304.40,288.80,253.25,289.06,295.23,283.89,282.33,283.93,272.45,296.76,273.00,289.86,297.00,298.77,294.11,250.98,318.76,339.74,370.81,392.33,377.31,382.96,326.12,319.86,320.33,305.11,318.43,319.90,275.03,313.04,309.18,,278.66,277.39,286.29,344.72,333.31,257.09,283.01,322.17,357.11,295.86,343.33,276.51,188.30,188.67,199.93,213.53,291.92,228.87,332.90
2024-10-16 22:20:51.445000,L8,,,,,,,,,,,,,,,,,,,,135.79,158.57,167.96,188.25,344.35,378.45,375.52,,,,,,,,,,,,,,,143.82,146.28,152.05,281.82,294.53,327.28,321.51,358.93,195.64,183.82,317.33,303.22,331.02
2024-10-24 22:20:57.649000,L9,,,359.32,363.43,362.56,352.34,,,334.68,327.06,325.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.66,144.71,152.33,159.18,156.88,168.31,180.34,183.35,191.30,180.03,306.48,276.26,327.63
2024-11-10 22:14:37.391000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.49,440.48,172.33,191.88,204.84,202.92,213.87,213.37,213.56,213.21
2024-11-17 22:20:50.529000,L8,,,,,,,,,,,,,,,,,,,,,,167.28,192.94,163.36,177.41,173.85,144.68,,,,,,,,,,,329.74,326.42,328.50,304.35,329.37,332.65,332.36,326.56,166.06,159.13,182.92,191.98,185.03,197.11,224.87,299.52
2024-12-04 22:14:48.196000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.31,304.27,282.28,316.24,315.53,313.24,277.31,309.32,314.29
2024-12-27 22:20:57.717000,L9,,,,,,,,,,305.39,311.57,312.06,322.03,328.00,309.40,341.23,317.53,343.38,337.19,350.43,367.99,369.35,377.81,376.56,375.27,371.04,360.79,363.96,358.44,358.64,353.73,,,348.70,341.84,328.49,333.88,325.01,,,317.49,284.02,319.31,318.56,322.52,326.56,340.07,347.18,342.61,330.66,332.84,335.50,275.83
2025-01-05 22:14:42.782000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,348.49,373.53,368.01,367.28,,,,,345.02,357.68,356.98,367.44,,,150.33,151.72,389.56,430.23,446.63,171.43,184.70,187.42,194.86,183.18,198.14,334.40,341.40
2025-01-21 22:14:48.959000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.40,327.96,328.91,324.06,300.81,324.41,331.78,331.05,347.40,344.17,333.86,335.30,323.47,327.88,322.64
2025-01-28 22:20:54.198000,L9,252.79,,,,,,,380.24,358.56,180.47,201.54,233.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.92,338.14,332.80,359.59,322.49,338.38
2025-02-13 22:20:58.575000,L9,,,,,,,,,,,,,,,,,,,,136.21,166.13,172.97,203.00,168.71,178.16,178.52,149.24,,,,,,,,,,,335.65,340.62,340.60,338.04,311.11,333.13,328.44,323.33,332.79,337.45,309.33,295.59,327.69,309.71,304.74,319.42
2025-03-09 22:20:38.333000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.72,327.38,332.31,304.32,280.26,514.15,498.41,165.76,228.70,245.13,389.06,414.55,331.75,327.43,320.70,324.16,406.68
2025-04-03 22:14:16.015000,L8,,,,,,,,,,,,,311.67,336.67,341.68,350.00,346.98,327.14,364.33,,,,,,,,,,,,,374.37,342.48,374.93,,,,,,,,,,,,163.31,153.93,175.78,346.44,350.67,347.35,219.25,226.47
2025-04-10 22:20:22.528000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.51,169.81,183.78,319.11,326.05,320.15,321.37,277.02,330.87
2025-05-04 22:20:29.330000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.03,174.32,190.31,336.59,325.56,326.87,197.96,321.14,316.95
2025-06-14 22:14:10.978000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.31,299.57,,,158.64,158.46,156.55,165.92,162.23,175.95,180.64,185.56,198.50,192.57,206.20,321.64,330.45
2025-06-22 22:14:19.462000,L8,,,,,,,,,,,,,,340.62,351.73,358.91,,327.40,361.25,362.37,385.11,392.21,396.77,386.35,,,363.52,366.16,373.54,,,,,,,,,,,,161.18,156.39,157.03,166.84,159.11,177.54,182.41,186.09,201.23,187.84,212.56,227.27,285.25
2025-07-07 22:20:30.891000,L9,,,367.14,352.05,339.26,,,,,,,323.50,324.01,322.13,327.44,,,350.81,351.08,373.12,372.02,,383.40,378.42,384.27,367.73,362.28,369.95,363.90,362.25,358.38,369.83,,,,,,313.56,330.78,334.14,161.04,163.89,157.35,168.36,163.53,179.27,185.33,190.06,200.32,188.32,206.50,328.77,329.88
2025-07-15 22:20:37.213000,L8,,,,,,,,,324.44,315.44,306.56,316.40,,,,,,,,,,,,,,,,,,,,,405.83,400.90,397.36,389.01,382.55,,396.63,403.27,407.64,403.01,313.92,329.15,331.25,345.36,158.11,175.53,187.68,178.34,196.02,217.66,229.77
2025-07-23 22:20:39.223000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.72
2025-08-25 22:14:39.643000,L8,,271.99,241.25,260.22,257.65,253.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.76,152.79,155.23,164.63,160.72,311.95,316.10,351.97,189.31,329.11,328.91,327.27,322.69
2025-09-02 22:14:47.227000,L9,,,,,,,,,,,,322.10,295.68,302.41,336.67,,,,,368.06,376.01,392.48,378.21,397.12,,,,,,366.15,373.95,372.43,360.99,357.26,343.90,344.54,346.94,,,343.66,349.20,320.84,354.51,352.20,348.37,348.66,352.08,182.44,189.07,181.20,192.44,295.24,313.11
2025-09-18 22:14:49.542000,L9,,,,,,,,,,,,,313.58,340.27,339.34,340.87,,,,,,392.28,401.56,382.03,380.67,,,363.56,368.13,366.88,355.94,,,,,,308.53,333.64,342.30,318.95,,,339.41,349.80,353.28,162.34,157.48,166.41,183.80,296.34,326.00,327.53,316.18
2025-10-11 22:21:09.442000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.67,320.91,282.12,145.06,166.06,161.95,173.71,320.38,312.18,316.32,318.88,330.69
