dates,satname,nzd0192-0000,nzd0192-0001,nzd0192-0002,nzd0192-0003,nzd0192-0004,nzd0192-0005,nzd0192-0006,nzd0192-0007,nzd0192-0008,nzd0192-0009,nzd0192-0010
2021-06-20 22:05:53.843000,L8,293.17,287.66,300.06,289.15,282.81,285.81,,243.94,220.03,253.01,250.51
2021-06-29 21:59:44.847000,L8,299.08,294.25,311.15,299.39,295.00,288.63,,243.87,225.43,262.74,257.20
2021-07-31 21:59:54.645000,L8,296.47,286.68,305.17,288.77,,,,,,,
2021-08-16 22:00:00.606000,L8,193.72,,,,,,,,,,
2021-09-01 22:00:05.226000,L8,298.19,284.44,294.84,294.61,242.12,283.42,,,,,
2021-09-17 22:00:08.745000,L8,355.08,300.65,319.15,306.64,302.64,302.84,252.42,270.59,256.49,282.02,273.58
2021-09-24 22:06:20.847000,L8,307.43,300.12,317.85,306.29,303.09,299.08,254.97,268.38,258.13,285.12,275.34
2021-10-19 22:00:17.158000,L8,314.23,303.53,318.93,307.50,303.15,303.12,260.74,266.52,258.93,285.25,277.39
2021-11-20 22:00:11.610000,L8,316.51,302.20,322.41,308.65,300.63,306.72,291.34,267.93,259.75,288.31,276.88
2021-12-22 22:00:09.882000,L8,,507.38,327.06,376.39,388.46,373.81,307.46,268.59,443.01,321.20,382.31
2021-12-30 22:00:08.484000,L9,304.62,289.79,307.49,299.87,291.52,288.83,232.69,244.49,237.61,250.99,256.79
2022-01-07 22:00:05.789000,L8,319.23,302.78,317.48,309.17,304.91,307.15,257.94,266.85,259.69,284.06,275.31
2022-01-15 22:00:05.815000,L9,305.34,286.88,304.86,297.10,286.34,285.93,,176.42,197.41,,
2022-01-22 22:06:18.213000,L9,317.23,301.98,318.41,309.33,308.13,295.10,260.41,265.58,262.44,285.32,274.96
2022-01-30 22:06:10.369000,L8,315.85,299.16,319.29,306.53,304.89,303.86,256.96,264.34,258.69,281.90,273.13
2022-02-15 22:06:06.152000,L8,313.20,298.92,318.44,306.65,303.27,301.45,293.14,268.50,258.24,285.51,274.05
2022-02-16 22:00:02.239000,L9,315.35,298.79,317.82,307.05,301.95,304.59,254.90,262.69,257.58,281.25,272.04
2022-02-23 22:06:08.091000,L9,298.13,284.33,301.35,293.69,285.73,279.43,214.90,230.70,219.88,247.46,245.06
2022-02-24 21:59:52.897000,L8,319.45,300.87,319.99,308.64,301.86,304.59,255.89,263.71,257.50,284.15,273.18
2022-03-04 21:59:52.753000,L9,320.48,307.39,322.85,310.09,307.97,308.21,261.78,267.39,262.89,287.90,277.64
2022-03-27 22:05:58.509000,L9,,224.11,284.61,276.68,260.25,270.21,,,,,
2022-04-13 21:59:41.496000,L8,312.94,307.55,324.10,309.43,307.42,303.53,245.24,266.26,260.46,287.52,276.07
2022-05-07 21:59:32.291000,L9,296.03,284.78,291.66,286.37,268.03,281.90,,,,,
2022-05-23 21:59:21.876000,L9,297.97,292.50,309.62,297.61,288.96,287.36,230.13,248.38,240.76,264.01,259.79
2022-06-07 22:06:07.543000,L8,293.74,286.09,299.54,281.74,269.26,282.68,,243.88,232.57,252.71,252.23
2022-07-01 22:05:54.433000,L9,295.93,289.25,307.68,292.13,286.82,285.21,,246.32,235.37,260.57,261.37
2022-07-02 22:00:06.048000,L8,293.18,290.92,308.69,295.31,286.02,283.51,,245.36,228.44,258.52,258.80
2022-07-09 22:06:16.329000,L8,295.02,287.69,303.77,286.17,270.08,284.55,,245.53,234.96,257.30,258.36
2022-07-25 22:06:23.647000,L8,285.24,280.05,290.53,275.69,,,,,,,
2022-08-02 22:06:07.308000,L9,309.06,311.91,326.73,309.99,310.11,308.64,258.74,296.03,268.25,300.16,295.18
2022-08-03 22:00:18.311000,L8,297.30,288.86,307.41,298.67,286.23,285.32,,249.64,231.69,257.39,262.31
2022-08-10 22:06:32.253000,L8,293.07,275.33,280.08,280.90,263.07,,,,,,
2022-08-11 22:00:01.791000,L9,299.42,290.14,308.17,296.63,288.37,286.68,214.79,182.31,224.29,260.51,258.49
2022-08-27 22:00:05.491000,L9,314.75,308.78,328.48,309.53,308.22,308.27,280.06,286.48,265.12,296.27,286.63
2022-09-12 22:00:07.391000,L9,317.68,311.55,330.20,315.57,307.99,309.86,307.87,292.33,268.92,296.48,289.63
2022-10-06 22:00:26.730000,L8,302.50,289.15,307.62,298.01,290.14,289.21,229.28,253.08,245.17,265.64,262.12
2022-10-21 22:06:29.540000,L9,368.59,301.85,316.10,306.44,301.70,303.31,296.92,278.29,261.84,290.57,284.39
2022-10-22 22:00:27.201000,L8,377.99,305.87,319.13,309.63,306.27,308.42,295.44,281.83,263.02,292.65,283.80
2022-11-30 22:06:35.920000,L8,307.59,300.99,317.36,307.52,303.14,300.94,297.96,279.99,263.31,292.41,281.68
2022-12-24 22:06:26.081000,L9,313.11,303.25,317.97,307.60,307.63,303.37,263.15,286.77,264.89,294.89,282.71
2022-12-25 22:00:15.054000,L8,323.32,308.13,328.10,316.57,303.82,307.88,288.14,291.17,266.45,298.81,299.80
2023-01-18 22:00:10.104000,L9,355.58,335.54,352.83,341.00,336.38,345.98,325.73,298.64,341.38,345.68,341.51
2023-02-18 22:06:13.995000,L8,308.87,297.22,318.60,307.89,305.09,309.76,264.03,273.64,256.60,287.40,277.77
2023-02-19 22:00:13.172000,L9,317.98,304.33,326.76,315.15,307.12,314.22,265.09,274.93,259.79,288.38,278.07
2023-03-06 22:06:02.229000,L8,300.06,284.48,306.21,296.38,291.64,296.74,236.42,252.96,244.26,271.05,263.97
2023-03-07 22:00:01.421000,L9,322.80,301.17,325.23,312.77,305.63,313.32,309.82,277.77,259.88,288.13,277.72
2023-03-14 22:06:11.235000,L9,372.63,299.71,318.67,308.19,306.97,311.03,264.25,278.52,262.11,291.86,281.61
2023-03-15 21:59:48.555000,L8,370.39,302.07,322.80,308.56,305.82,312.48,261.53,277.50,260.93,291.58,279.74
2023-03-22 22:05:52.850000,L8,347.05,365.91,342.59,346.07,372.82,377.48,386.42,374.77,354.61,362.36,349.36
2023-03-23 21:59:55.834000,L9,314.74,307.80,325.97,315.57,304.53,312.03,259.15,280.19,263.20,290.71,279.19
2023-03-30 22:05:59.281000,L9,305.48,298.44,319.04,308.40,303.60,308.30,306.12,276.60,263.01,289.80,278.56
2023-04-07 22:05:40.262000,L8,296.75,281.49,301.03,291.57,285.84,205.48,220.26,245.59,224.76,255.69,252.94
2023-04-08 21:59:46.634000,L9,311.49,304.57,323.38,312.71,307.02,313.08,307.93,284.52,265.26,291.18,282.32
2023-04-23 22:05:33.182000,L8,260.28,242.25,284.39,256.71,271.88,273.08,,,,,
2023-04-24 21:59:40.381000,L9,308.48,300.93,323.63,308.92,303.26,310.38,249.04,274.17,263.79,284.20,277.32
2023-05-25 22:05:20.631000,L8,280.64,284.68,301.26,284.85,283.96,290.94,,240.96,226.57,257.07,254.75
2023-06-10 22:05:27.865000,L8,286.54,284.84,305.01,290.06,284.58,210.21,,247.54,233.29,261.60,259.02
2023-06-11 21:59:13.590000,L9,283.59,286.99,254.21,219.85,283.24,288.27,,245.58,232.66,254.14,252.94
2023-06-18 22:05:21.666000,L9,284.59,286.57,305.12,290.14,285.46,288.52,,253.80,245.07,269.12,262.51
2023-06-19 21:59:19.477000,L8,253.72,285.92,274.87,169.95,,,,,,,
2023-06-27 21:59:14.407000,L9,286.65,286.63,307.75,294.68,284.24,284.75,,246.59,226.46,260.27,259.57
2023-07-05 21:59:30.960000,L8,313.72,356.39,351.67,370.20,371.80,374.57,375.47,330.12,359.57,347.21,347.70
2023-07-12 22:05:44.275000,L8,297.78,291.71,313.66,296.04,288.29,294.22,232.71,261.28,212.25,192.44,
2023-07-28 22:05:50.970000,L8,290.50,283.97,301.62,286.73,287.19,225.86,,250.32,224.03,258.09,258.48
2023-07-29 21:59:31.367000,L9,296.36,287.17,307.68,297.20,287.15,287.33,,251.52,237.24,264.63,260.95
2023-08-05 22:05:47.142000,L9,305.39,303.89,325.65,307.96,309.27,305.55,253.80,281.14,266.93,296.30,288.71
2023-08-14 21:59:37.575000,L9,295.49,286.72,306.33,294.84,285.77,285.81,,252.54,232.95,265.05,261.05
2023-08-21 22:05:52.129000,L9,306.49,303.52,324.29,307.79,304.83,307.44,295.67,278.78,263.73,294.41,286.47
2023-08-22 21:59:50.611000,L8,306.94,300.08,321.35,301.39,302.52,304.91,199.80,273.00,260.77,287.81,277.97
2023-08-30 21:59:47.581000,L9,298.02,287.30,307.50,295.63,287.44,289.11,,252.57,230.01,266.95,260.82
2023-09-07 21:59:49.917000,L8,,,263.65,283.55,246.44,285.83,226.78,260.09,248.70,272.20,265.84
2023-09-15 21:59:56.151000,L9,309.09,305.27,325.88,308.96,303.24,307.54,257.36,279.74,262.97,295.83,287.28
2023-10-01 21:59:55.343000,L9,308.51,299.17,323.82,307.40,302.91,303.03,261.79,278.60,262.49,293.38,285.99
2023-10-08 22:06:10.308000,L9,298.34,285.84,307.82,295.99,288.36,290.87,234.34,256.68,245.62,272.51,264.84
2023-11-01 22:06:14.963000,L8,294.32,282.01,305.03,291.44,285.91,283.88,215.08,245.52,222.68,258.94,254.94
2023-11-09 22:06:12.836000,L9,307.85,297.40,316.72,306.09,301.48,302.91,255.09,265.25,255.09,284.84,274.47
2023-11-10 21:59:59.383000,L8,309.06,297.33,318.44,307.33,303.07,304.34,256.90,266.29,256.27,285.33,274.79
2023-11-25 22:06:20.599000,L9,312.89,299.92,322.75,308.39,304.71,307.81,265.16,268.96,260.66,287.76,280.95
2023-11-26 22:00:05.887000,L8,314.57,301.25,323.88,308.58,303.95,309.49,296.13,267.79,258.50,287.96,276.88
2023-12-20 22:00:11.701000,L9,317.04,300.74,322.89,310.79,306.58,304.54,261.27,271.76,262.56,290.70,278.71
2024-01-05 22:00:04.390000,L9,,,,,289.64,292.37,196.35,251.98,245.32,245.72,
2024-01-12 22:06:18.916000,L9,311.05,297.58,318.79,306.84,305.72,299.44,261.22,271.60,261.88,287.88,277.66
2024-01-13 21:59:59.046000,L8,315.91,299.39,323.85,312.78,306.06,304.83,265.61,273.48,261.51,288.16,277.35
2024-01-28 22:06:18.213000,L9,201.60,253.87,290.33,282.28,264.48,267.65,,,,,
2024-01-29 21:59:53.657000,L8,317.23,298.81,318.66,312.34,304.92,303.02,258.04,268.99,258.59,284.02,275.11
2024-02-05 22:06:08.032000,L8,306.87,295.60,317.42,306.49,300.56,301.09,255.84,268.17,258.46,284.58,276.60
2024-02-13 22:06:17.947000,L9,303.10,288.14,309.65,298.24,292.08,288.79,230.71,244.47,242.11,265.80,262.68
2024-02-14 21:59:55.364000,L8,317.89,305.09,323.60,309.61,306.10,307.75,258.63,270.65,261.99,286.54,277.73
2024-02-29 22:06:11.471000,L9,310.33,298.95,321.03,307.20,301.88,302.24,252.86,269.83,259.38,286.82,274.95
2024-03-09 22:00:02.127000,L9,304.18,290.37,310.51,300.29,293.91,292.15,232.79,251.05,245.58,268.97,263.00
2024-03-16 22:06:11.528000,L9,308.49,298.19,321.29,308.99,303.62,302.49,260.78,272.69,261.84,290.34,279.84
2024-03-17 21:59:38.997000,L8,,,289.55,280.57,272.58,230.61,,,218.59,253.16,254.27
2024-03-24 22:05:42.068000,L8,305.38,296.89,319.05,307.29,302.96,306.07,254.68,271.07,259.71,287.78,276.25
2024-04-01 22:06:02.710000,L9,364.12,299.40,324.41,311.59,306.11,304.90,258.65,275.53,263.38,290.16,279.58
2024-04-09 22:05:37.411000,L8,292.28,282.52,300.19,290.59,286.26,284.69,213.41,238.89,217.49,246.21,
2024-04-17 22:05:51.812000,L9,300.25,289.92,310.89,297.99,291.87,289.16,231.81,256.11,247.22,269.46,263.46
2024-04-26 21:59:28.878000,L9,308.41,304.65,325.28,309.70,308.26,306.15,252.83,273.50,263.89,292.34,281.64
2024-05-03 22:05:38.004000,L9,305.14,302.33,327.70,307.56,307.59,306.35,253.35,272.04,261.97,290.12,277.60
2024-05-11 22:05:15.899000,L8,304.85,301.41,323.64,307.07,306.43,301.66,250.50,269.16,262.91,291.02,278.46
2024-06-28 22:05:19.477000,L8,282.15,281.05,218.15,,,,,,218.98,253.76,244.81
2024-07-07 21:59:13.270000,L8,293.41,289.49,308.01,297.25,289.02,285.15,,246.73,227.75,260.04,256.90
2024-07-22 22:05:28.427000,L9,309.21,312.85,331.71,318.44,322.07,320.33,292.64,282.91,270.40,301.10,296.81
2024-07-23 21:59:27.877000,L8,291.46,286.86,305.54,295.07,285.08,287.15,,246.29,217.64,256.23,253.74
2024-07-30 22:05:39.076000,L8,289.07,282.20,291.07,284.58,277.14,282.97,,,,,
2024-08-08 21:59:24.800000,L8,261.23,279.87,278.46,281.94,,,,,,,
2024-08-24 21:59:36.826000,L8,297.28,289.02,307.95,296.14,288.23,285.11,,250.26,225.50,258.94,252.20
2024-08-31 22:05:51.410000,L8,284.15,275.70,290.03,282.43,271.23,279.95,,246.70,220.67,255.39,250.40
2024-09-01 21:59:36.380000,L9,297.39,287.11,305.35,295.85,286.45,287.78,,178.60,228.32,265.61,257.14
2024-09-08 22:05:48.031000,L9,296.19,282.94,300.90,291.78,285.96,283.14,,242.48,218.34,251.87,248.15
2024-09-24 22:05:49.470000,L9,309.25,302.30,318.51,307.43,305.37,306.54,262.75,274.98,260.72,291.96,288.15
2024-09-25 21:59:43.418000,L8,357.41,303.53,323.43,308.19,306.09,306.22,258.35,270.37,260.52,290.47,282.73
2024-10-03 21:59:47.603000,L9,312.02,299.73,322.19,309.08,301.93,307.37,255.79,270.23,258.06,286.57,278.17
2024-10-11 21:59:51.003000,L8,312.86,300.96,318.22,307.20,306.38,305.67,257.51,268.69,258.30,286.76,279.84
2024-10-26 22:06:12.211000,L9,307.70,298.49,316.93,307.32,304.50,305.71,258.62,269.77,258.67,290.39,280.83
2024-11-03 22:06:00.568000,L8,300.69,286.15,307.11,296.03,290.72,288.49,232.90,251.19,239.95,265.45,263.38
2024-11-04 21:59:57.264000,L9,314.19,301.09,317.09,306.81,306.04,305.27,258.88,269.82,260.60,287.93,278.23
2024-12-05 22:06:09.362000,L8,310.56,297.43,317.10,306.81,303.98,299.84,257.09,267.27,258.61,287.41,275.13
2024-12-06 21:59:59.962000,L9,302.42,286.67,305.34,297.34,289.01,278.38,,,,,
2024-12-14 21:59:51.646000,L8,315.36,299.04,316.68,306.86,302.53,309.41,290.27,263.49,258.38,284.03,275.04
2024-12-21 22:06:04.889000,L8,309.06,297.81,318.20,308.19,306.20,303.67,256.51,270.66,260.34,289.16,276.04
2025-01-06 22:06:06.570000,L8,310.87,297.69,316.18,306.91,303.84,304.73,259.08,267.77,259.26,286.70,275.14
2025-01-07 21:59:57.997000,L9,313.66,297.54,316.34,307.01,310.97,308.18,259.27,263.65,257.63,283.30,274.94
2025-01-14 22:06:13.228000,L9,315.10,298.12,322.52,307.07,305.02,304.08,259.38,269.81,261.07,287.57,275.93
2025-01-22 22:06:01.605000,L8,,,,,,264.78,216.11,222.32,204.92,248.30,
2025-01-23 22:00:02.662000,L9,317.18,302.02,322.71,308.67,306.43,308.57,256.27,267.05,260.38,285.89,276.49
2025-02-07 22:06:05.260000,L8,310.02,297.54,316.53,306.09,304.52,304.24,253.51,265.01,259.22,285.23,274.99
2025-02-23 22:05:55.493000,L8,308.12,297.07,318.13,306.37,300.25,298.93,251.84,263.35,257.50,283.42,271.92
2025-02-24 21:59:57.705000,L9,314.81,300.86,319.05,307.89,306.33,304.88,254.72,264.94,258.98,285.85,274.47
2025-03-12 21:59:53.428000,L9,300.17,287.14,306.90,296.58,288.93,286.00,219.42,236.33,223.79,251.72,228.95
2025-03-19 22:05:54.855000,L9,311.68,304.19,323.15,313.29,311.79,306.67,258.80,269.73,261.91,292.58,281.52
2025-03-20 21:59:32.187000,L8,316.11,303.07,322.70,309.20,307.44,306.86,254.28,268.58,259.36,289.02,276.19
2025-03-27 22:05:40.953000,L8,299.65,287.70,309.28,295.22,289.76,288.31,216.34,230.39,216.77,246.30,246.17
2025-04-04 22:05:51.931000,L9,299.35,287.32,306.93,296.26,290.59,287.81,205.65,237.09,218.89,246.80,
2025-04-05 21:59:29.736000,L8,311.38,302.19,319.13,309.32,307.01,303.29,256.05,266.01,260.53,285.88,276.01
2025-04-12 22:05:36.436000,L8,,,,,,,,233.30,210.96,242.93,240.08
2025-05-06 22:05:42.584000,L9,307.21,305.36,328.09,309.26,309.54,307.33,290.88,263.72,263.84,293.27,286.26
2025-05-14 22:05:26.593000,L8,295.65,287.79,306.79,293.21,288.59,285.47,,239.10,237.93,262.44,260.16
2025-05-15 21:59:23.560000,L9,299.13,292.76,310.78,299.89,298.58,282.01,,,,,267.12
2025-05-30 22:05:30.657000,L8,294.36,286.28,305.45,287.84,285.42,285.08,,243.68,193.56,258.83,
2025-05-31 21:59:17.709000,L9,296.07,287.67,306.47,295.02,286.14,283.66,,241.86,226.93,255.49,254.14
2025-06-07 22:05:29.079000,L9,295.09,286.02,303.52,286.40,279.62,286.42,,238.27,225.97,255.57,255.08
2025-06-08 21:59:23.461000,L8,292.13,289.56,308.09,296.06,287.92,285.73,,242.97,241.64,266.33,262.66
2025-06-15 22:05:40.693000,L8,284.98,285.56,300.46,283.63,286.94,285.12,,241.33,170.57,255.64,257.88
2025-06-16 21:59:27.168000,L9,294.51,289.48,309.26,295.33,271.32,283.09,,245.05,236.71,262.41,259.78
2025-08-02 22:05:57.944000,L8,294.54,284.89,301.91,289.80,284.25,283.68,,242.32,217.08,256.90,254.23
2025-08-10 22:06:04.262000,L9,304.77,305.56,326.50,310.50,306.87,304.65,248.45,265.83,261.28,291.12,280.19
2025-08-11 21:59:52.776000,L8,300.21,291.97,310.90,298.87,290.94,290.56,218.91,248.87,244.28,274.10,264.08
2025-08-19 21:59:57.672000,L9,302.18,292.84,311.71,300.35,291.87,294.19,233.54,252.21,247.89,275.30,266.52
2025-08-27 21:59:54.067000,L8,297.23,285.19,304.59,295.24,283.02,284.97,,243.97,211.50,253.35,251.82
2025-09-04 22:00:02.921000,L9,297.38,286.28,304.65,291.62,248.96,211.03,,244.13,219.18,258.29,253.92
2025-09-12 22:00:00.269000,L8,297.76,287.58,304.73,294.41,285.55,281.75,,,,,
2025-09-28 22:00:04.806000,L8,355.28,305.50,321.58,308.83,307.31,305.45,257.34,265.24,261.71,292.46,286.46
