dates,satname,nzd0377-0000,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0079,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0069,nzd0377-0070,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0031,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0060,nzd0377-0043,nzd0377-0072,nzd0377-0061,nzd0377-0062,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0038,nzd0377-0008,nzd0377-0071,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0015,nzd0377-0016,nzd0377-0113,nzd0377-0114,nzd0377-0103,nzd0377-0104,nzd0377-0105
2018-01-19 22:07:14.526000,L8,,,,,,,,,,,401.03,385.36,349.45,340.63,333.76,,355.07,346.43,340.01,350.47,338.93,339.55,342.98,340.32,334.92,324.27,318.91,306.18,298.72,289.92,,,,,,,332.52,,,,,,,,,337.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24 22:06:44.096000,L8,,,,,,,,,,,,,,,,,382.08,367.51,360.69,370.36,349.61,363.14,362.79,357.58,350.19,339.38,336.37,321.67,316.46,305.98,299.54,291.43,286.25,,,,355.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:26.771000,L8,,,,,,,,,,,404.87,390.64,357.26,347.17,338.85,,379.54,360.87,357.08,364.13,347.59,362.40,359.24,357.20,348.12,340.98,335.20,323.26,314.44,306.61,298.56,289.02,,,,,344.19,,,,,,,,,343.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:06:04.650000,L8,,,,,,,,,,,,,,,,348.42,387.00,368.40,366.79,371.30,350.10,365.54,362.89,360.01,351.47,345.33,337.64,325.96,317.13,309.59,303.41,294.30,287.74,,,,358.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:06:16.147000,L8,,424.75,,,383.77,345.44,387.55,409.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.35,322.36,323.66,370.61,,,,,,,,,,,399.63,375.51,361.27,,,,,,,,,,402.44,388.78,357.89,326.29,,,,,,,,,,,346.13,358.19,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:06:47.157000,L8,,422.47,320.52,,,,,,297.23,378.98,361.49,276.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.36,330.34,354.47,375.74,,,,,,354.29,,,,,398.06,383.66,391.76,320.86,317.15,,331.84,336.71,,,,,,,,,,,,326.08,311.13,310.71,278.91,323.10,392.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 22:06:59.122000,L8,,,,,,,,,,,,,,,,,358.28,350.70,347.22,353.99,339.12,347.88,353.62,346.51,343.61,332.13,329.16,314.75,310.00,300.27,295.08,284.90,,,,,339.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:07:05.594000,L8,,,,,,,,,,,,,,,,,356.98,348.86,345.65,352.31,335.54,343.09,351.35,342.55,342.12,329.65,328.32,313.53,307.39,298.12,292.00,285.42,,,,,337.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,,,,,,,,,,321.92,315.23,334.81,317.63,332.99,340.14,371.26,346.52,327.23,316.83,310.27,306.12,298.57,299.53,,,,,,,331.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:07:06.566000,L8,,,,,,,,,,,,,,,,,352.16,341.16,340.63,348.86,339.59,,,,,,,,,,,,,,,,,,,,,,,,,,,323.24,281.15,,,437.07,462.97,418.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:07:02.132000,L8,,,,,,,,,,,,,,,,,353.94,345.57,341.17,348.80,336.10,339.86,343.99,340.98,336.29,323.99,319.83,305.52,300.02,289.40,,,,,,,331.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 22:06:59.544000,L8,,,,,,,,,,,,,,,,,357.33,350.87,345.45,354.34,342.73,345.68,353.69,345.76,340.79,326.97,323.62,310.21,305.86,294.28,,,,,,,337.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:06:42.607000,L8,,,,,,,,,,,,,,,,,378.27,357.88,342.42,344.13,342.71,361.61,364.90,356.65,351.16,338.35,338.57,318.93,315.78,303.68,299.53,290.63,286.36,,,,353.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48.150000,L8,,,,,,,,,,,,,,,,,373.87,354.57,352.74,359.74,341.29,355.16,356.97,352.03,345.61,336.65,329.94,317.12,310.19,302.24,294.57,286.39,,,,,339.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30 22:06:57.095000,L8,,,,,,,,,,,,,,,,319.08,383.07,363.84,361.44,366.71,348.44,364.36,361.63,358.94,350.43,343.94,334.11,323.95,316.15,308.12,300.36,292.81,284.67,,,,348.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.55,,,327.14,334.98,322.42,316.36,,,,,,319.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:07:03.775000,L8,,,,,,,,,,,366.74,359.57,341.91,329.23,317.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.16,242.23,353.84,331.53,317.09,318.99,319.12,,,,,,,322.80,410.43,411.94,400.22,,,,,402.99,,,,,,,,390.79,354.75,337.04,318.32,388.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:07:10.971000,L8,,,,,,,,,,,,,,,,342.13,385.50,365.30,363.31,368.80,351.50,365.79,364.77,360.23,351.34,344.54,335.71,326.10,317.52,310.35,305.45,296.49,289.15,,,,355.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.97,,,317.62,316.94,308.45,307.77,,,,,,282.34,348.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:07:17.867000,L8,,,,,,,,,,,,,,,,,376.42,354.92,351.78,361.24,341.52,360.14,356.72,354.94,347.08,338.33,331.17,319.38,310.84,305.03,297.03,289.39,,,,,342.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:07:23.116000,L8,,,,,,,,,,,,,,,,316.65,381.05,363.38,359.50,365.07,345.69,364.10,361.56,356.69,348.21,342.13,333.02,320.57,312.87,306.23,298.09,290.94,284.28,,,,348.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05 22:07:36.198000,L8,,,,,,,,,,,,,,,,339.02,375.00,358.78,350.75,357.68,338.87,350.63,356.65,350.37,347.26,335.04,332.01,317.99,313.32,302.82,297.70,291.03,283.26,,,,345.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:07:37.761000,L8,,,,,,,,,,,,,,,,343.89,364.90,353.29,349.54,357.06,338.53,349.52,354.67,350.90,345.18,335.94,328.42,317.86,309.89,303.76,295.51,290.38,,,,,341.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 22:07:32.611000,L8,,,,,,,,,,,,,,,,,348.91,336.19,334.47,336.53,330.83,334.30,340.23,333.92,332.39,296.48,312.67,289.55,306.90,283.37,,,,,,,327.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:07:25.588000,L8,,,,,,,,,,,,,,,,,352.54,346.78,338.73,345.88,336.72,338.99,342.37,339.41,333.88,323.36,316.94,308.73,301.82,294.67,,,,,,,331.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:07:16.756000,L8,,,,,,,,,,,,,,,,,361.41,352.10,347.89,355.23,344.29,350.32,355.34,348.21,343.93,332.16,329.35,312.88,309.28,299.49,295.66,286.16,,,,,342.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 22:07:12.690000,L8,,,,,,,,,,,,,,,,314.34,382.67,363.02,359.47,366.15,352.28,366.41,362.10,361.11,349.76,344.12,335.93,322.47,315.11,309.25,300.04,298.89,284.60,,,,351.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.47,,,,,,,,,,,,,360.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13 22:07:06.074000,L8,,,,,,,,,,,,,,,,,377.76,357.26,351.84,362.66,349.40,364.56,357.81,357.54,347.40,341.28,335.16,318.80,311.37,304.69,296.03,289.32,,,,,345.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14 22:06:50.036000,L8,371.29,,,,,,,,,,,397.50,359.19,347.88,340.10,317.86,387.38,367.20,369.41,372.84,358.21,369.93,368.24,365.27,353.81,346.76,342.64,339.38,322.36,320.35,309.34,316.61,289.68,,,,359.64,355.35,360.37,332.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:06:39.488000,L8,,,,,,,,,,,,,,,,356.22,382.39,365.61,362.53,370.26,351.42,365.20,365.47,360.07,353.39,344.03,339.32,325.31,317.94,309.10,302.74,296.08,286.94,,,,358.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 22:06:44.481000,L8,,388.37,422.82,,,,,,,373.50,380.52,359.90,337.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.14,430.98,,,343.95,307.26,,,364.89,367.96,,,,,397.55,349.70,356.50,329.05,,,,,,310.86,366.33,349.96,389.25,,,,,,,344.46,,,,,,,,,,,,,,,,,,,
2020-07-19 22:07:07.773000,L8,,315.08,333.42,358.31,354.94,361.33,352.02,372.73,282.84,376.71,383.51,386.05,341.14,328.27,327.48,,,,,,308.25,314.83,318.22,325.00,317.00,298.98,302.22,,,,,,,,,,315.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.55,367.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 22:07:11.601000,L8,,,,,,,,,,,,,352.88,341.26,341.10,343.25,379.40,359.88,354.48,364.91,347.91,364.36,359.91,357.49,349.18,341.18,335.23,321.38,315.89,306.01,302.71,292.31,,,,,350.43,,,,,,,,,394.22,,,,,,,,,,,,,,,,,,,,,,,,327.25,,,,,,,,,,,,,354.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,,,,,,,,,,,,,,,,360.58,379.10,357.16,354.61,361.96,343.12,361.48,358.03,358.33,347.72,340.92,332.09,320.59,313.68,307.47,299.18,293.66,283.57,,,,350.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:07:33.943000,L8,,,,,,,,,,,,,,,,371.06,375.88,359.15,354.02,362.51,345.92,364.38,359.61,359.11,350.71,341.99,334.12,321.52,314.38,307.40,298.22,295.48,283.56,,,,348.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:07:26.124000,L8,,,,,,,,,,,,,,,,310.73,362.06,348.85,342.41,354.11,339.15,350.26,352.13,348.85,339.72,330.77,320.92,311.32,302.99,295.25,,,,,,,336.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:07:19.216000,L8,,,,,,,,,,,,,,,,307.38,371.84,353.30,346.97,358.33,343.03,358.38,356.39,351.55,342.89,334.10,323.40,313.81,304.77,294.37,,,,,,,340.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:07:03.784000,L8,,,,,,,,,,,,,,,,341.74,381.06,365.16,359.86,370.46,353.40,365.61,366.29,361.66,354.93,342.69,339.90,323.22,318.55,307.78,303.60,293.05,287.22,,,,356.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:06:54.118000,L8,,,,,,,,,,,,,,,,342.73,382.40,368.90,365.20,371.73,355.22,366.06,366.28,360.26,354.90,342.32,339.44,322.78,318.92,306.83,305.33,293.22,288.87,282.99,,,361.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:06:44.632000,L8,,,,,,,,,,,,,,,,312.21,384.30,360.56,359.52,366.51,348.89,365.66,361.34,359.75,350.58,343.34,334.63,322.93,312.70,307.80,299.23,291.72,284.98,,,,349.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06 22:07:08.299000,L8,,,,,,,,,,,,,,,,353.74,385.43,364.92,365.77,367.72,352.81,367.81,362.62,360.81,351.14,346.56,338.01,327.79,318.25,314.21,304.81,296.09,289.62,281.27,,,355.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.73,,,314.58,312.09,313.83,314.28,,,,,,331.78,312.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22 22:07:12.797000,L8,,,,,,,,,,378.93,385.28,364.64,341.70,330.76,322.11,,,,303.52,309.20,307.97,322.64,321.16,325.10,319.52,305.36,302.97,,,,,,,,,,319.67,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.70,354.19,363.43,,,,,,,,379.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:25.117000,L8,,,,,,,,,,,,,,,,339.80,375.46,357.59,352.31,364.13,345.63,361.21,362.86,355.89,352.45,338.98,335.77,317.38,315.76,305.13,298.65,290.64,284.90,,,,351.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,,,,,,,,,,,,,,,,346.59,377.26,359.01,354.03,358.29,340.65,362.50,359.16,353.67,347.51,337.41,331.93,319.15,312.80,305.94,300.16,295.36,285.10,,,,345.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.90,,,,,,,,,,,,,333.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,,,,,,,,,,,,,,,,351.86,368.94,356.55,349.31,360.61,341.36,362.20,360.45,353.29,349.56,336.88,336.48,318.69,314.45,304.65,300.30,294.04,284.21,,,,346.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.58,,,,,,,,,,,,,337.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,,,,,,,,,,,,,,,,303.34,353.98,346.10,337.86,347.71,334.33,342.74,345.33,342.72,337.91,326.66,320.16,307.95,301.48,292.31,,,,,,,332.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,,,,,,,,,,,,,,,,303.09,356.80,348.11,342.65,350.39,337.21,347.66,349.91,344.81,339.01,328.55,322.22,310.88,304.00,295.38,,,,,,,336.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,,,,,,,,,,,,315.26,363.23,349.48,345.20,355.63,340.59,357.09,353.76,353.36,341.31,333.47,324.85,314.59,305.49,302.72,292.83,288.48,,,,,339.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.80,,,,,,,,,,,,,341.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:07:22.237000,L8,,,,,,,,,,,,,,,,305.83,354.01,344.96,343.24,343.89,333.49,341.55,345.90,341.72,337.58,325.91,321.37,309.25,301.92,291.68,,,,,,,332.92,,,,,,,,,,,,328.96,354.01,,,,,,,,,,,,,,,,,,,,,,,349.74,320.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 22:07:18.025000,L8,,,,,,,,,,,,,,,,309.76,357.25,350.07,345.53,354.10,339.26,356.06,355.36,348.67,343.05,333.08,330.65,316.25,307.09,296.72,297.23,286.64,,,,,341.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,,,,,,,,,,,,,,,,317.02,366.32,355.18,351.44,361.62,343.23,361.06,360.73,355.12,348.55,335.70,332.45,316.85,309.34,302.81,295.71,290.20,285.04,,,,347.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.06,,,,,,,,,,,,,348.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:07:05.573000,L8,,,,,,,,,,,,,,,,321.26,378.40,362.56,356.50,366.65,347.21,363.85,363.10,356.25,352.93,341.59,337.21,322.07,317.71,305.43,300.99,292.99,286.51,,,,356.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 22:07:10.472000,L8,,,,,,,,,,,,,,,,347.55,383.16,363.02,358.16,367.15,351.37,366.83,361.71,358.12,350.32,343.80,336.37,327.20,317.42,309.21,303.52,296.23,292.20,,,,354.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,,,,,,,353.98,384.67,365.13,362.81,368.73,351.56,366.21,364.61,359.01,352.21,343.58,334.69,327.84,317.04,310.17,303.11,294.42,288.46,,,,356.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.58,,,,335.46,327.59,327.21,,,,,,339.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 22:07:06.314000,L9,,,,,,298.63,345.68,351.29,340.59,383.37,388.29,386.90,349.75,337.06,326.78,,336.22,314.32,316.58,320.05,314.05,328.56,328.90,331.01,326.95,314.54,308.11,,,,,,,,,,326.76,,,,,,,,,,,,,,,,,,,,,,,357.31,358.12,334.39,339.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 22:07:05.202000,L9,,,,,,,,,,381.12,382.24,356.28,347.20,333.27,324.70,,334.33,316.52,322.40,323.28,322.22,336.23,337.23,334.02,330.17,316.34,316.32,299.43,299.32,284.94,,,,,,,331.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.32,,,,,404.32,386.14,383.52,316.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:44.129000,L8,,,,,,,,,,,,,,,,350.86,384.76,363.80,359.46,365.82,346.23,365.18,363.59,359.32,352.56,343.64,337.77,325.22,317.04,311.26,304.31,297.02,290.52,282.49,,,358.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,,,,,,,,,,,,,,,,347.30,374.22,357.13,356.64,363.55,345.37,363.93,360.87,356.07,351.07,340.11,337.35,325.42,326.36,361.87,319.77,311.49,359.19,360.36,325.94,331.86,351.40,295.45,321.70,310.51,310.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,,,,,,,,,,,,,,,,349.03,372.03,358.76,353.35,363.42,343.08,363.73,361.98,355.56,350.75,338.47,336.01,320.35,315.79,306.31,303.05,294.89,285.49,,,,349.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,,,,,,,,,,,,,,,,350.13,368.93,358.16,353.30,362.41,343.39,358.63,363.03,358.55,351.41,347.60,343.86,323.34,323.60,308.91,306.68,298.36,289.12,,,,350.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,,,,,,,,,,,,,,,,346.42,361.59,350.79,349.13,355.36,337.60,355.21,356.40,352.88,344.06,335.90,329.22,317.31,310.16,304.56,296.73,293.56,286.25,,,,344.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,,,,,,,,321.58,358.77,348.79,345.19,347.43,336.21,348.91,350.52,347.60,342.40,334.91,328.38,316.35,309.15,302.75,296.67,291.32,,,,,339.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,,,,,,,,,,,,339.20,362.54,351.19,347.16,354.03,339.94,356.70,355.52,353.04,344.65,336.45,330.55,317.39,310.78,304.43,300.41,291.46,,,,,341.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,,,,,,,,,,,,,,,,336.38,363.78,353.19,347.68,354.86,341.33,356.13,354.98,353.83,344.31,336.37,329.59,318.71,310.41,304.38,298.70,294.59,,,,,342.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 22:07:47.062000,L8,,,,,,,,,,,,,,,,347.76,366.83,355.63,351.73,357.84,343.37,357.55,357.97,354.59,351.64,336.92,335.74,319.49,313.92,304.16,298.52,292.36,287.56,,,,346.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:07:37.966000,L9,,,,,,,,,,,,,,,,317.91,355.77,342.20,342.86,350.66,341.72,343.24,346.00,338.67,339.61,327.85,321.49,310.85,304.76,298.64,291.84,,,,,,335.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:07:30.257000,L8,,,,,,,,,,,,,,,,311.08,356.26,348.14,342.34,351.42,337.35,347.50,351.84,346.73,341.30,330.52,322.63,311.33,304.52,296.80,,,,,,,337.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:07:37.119000,L9,,,,,,,,,,,,,,,,314.04,356.55,348.55,343.52,352.19,340.00,350.14,352.18,348.95,341.69,330.99,324.24,312.72,305.85,298.49,,,,,,,338.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,,,,,,,,,,,,,343.48,370.00,357.21,353.36,362.81,349.69,365.15,360.61,358.07,349.03,341.48,334.65,323.44,314.19,308.91,302.74,297.41,288.79,,,,350.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.53,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
