dates,satname,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
2014-03-06 22:00:25.321000,L8,337.46,333.50,285.04,280.56,289.70,289.25,289.57,296.17,304.00,305.10,306.69,314.78,319.52,329.09,328.01,326.48,323.83,321.58,318.30,317.08,317.73,319.29,315.19,320.75,323.90,326.76,324.34,328.68,329.38,331.92,332.47,331.17,326.76,327.64,324.34,322.74,318.67,312.24,315.24,311.31,308.75,235.90,298.16,288.24,292.28,298.60,319.34,301.44,300.07,299.64,310.95,308.61,312.38,297.06,287.27,290.06,286.71,339.10,341.37,333.28
2014-03-22 22:00:13.558000,L8,322.78,328.86,271.13,268.05,270.02,260.33,277.68,284.78,285.53,284.37,294.53,298.95,300.18,314.93,305.75,300.84,293.43,303.97,295.48,299.33,299.98,295.93,292.36,289.35,299.20,294.79,301.66,299.97,,207.15,314.95,253.86,233.63,,,,,212.99,277.44,270.27,286.71,214.72,285.60,275.37,269.34,281.29,289.64,271.16,279.88,286.25,292.65,264.11,,,,,,,,
2014-03-31 21:53:53.631000,L8,340.27,345.51,302.20,299.56,305.15,306.95,306.27,312.40,312.71,318.49,324.74,331.90,336.14,343.68,340.45,335.73,335.77,332.65,333.55,331.28,335.04,333.91,334.95,336.05,337.61,340.24,338.80,342.95,342.82,343.87,347.36,343.15,340.13,339.53,339.01,341.55,338.97,336.54,334.46,327.61,321.35,242.72,305.79,298.08,306.99,311.00,330.11,315.97,314.13,308.62,320.93,320.22,320.58,302.10,297.50,280.88,293.29,361.82,358.88,361.57
2014-04-23 21:59:43.011000,L8,344.87,347.94,306.19,298.43,303.72,307.29,307.53,313.76,321.05,312.74,329.35,332.22,339.49,343.11,339.40,338.25,337.83,335.56,334.43,335.67,336.51,335.38,333.44,338.79,340.18,341.27,338.29,341.27,342.39,345.44,346.85,346.35,344.53,342.32,337.32,341.79,339.89,336.79,332.54,327.11,323.02,256.75,308.39,298.32,296.03,312.18,329.02,315.59,316.61,304.90,321.42,321.38,320.39,305.50,290.54,290.82,284.86,340.98,349.44,338.69
2014-05-02 21:53:22.380000,L8,378.04,348.30,374.38,346.58,348.16,347.94,323.02,360.75,364.72,356.98,367.11,369.11,381.18,387.41,389.02,384.89,377.87,371.53,376.07,380.10,371.14,367.38,368.80,374.95,374.03,373.46,385.50,377.85,379.28,374.19,373.68,385.73,381.17,374.98,374.62,361.13,370.73,362.84,367.05,364.48,355.18,352.25,346.57,344.11,348.91,347.54,374.56,358.42,344.18,331.27,335.90,344.58,340.48,319.57,327.26,333.39,339.07,348.80,354.39,342.21
2014-05-02 21:53:46.331000,L8,368.97,343.33,363.80,344.07,346.36,346.19,316.34,356.49,363.00,347.42,365.29,364.68,377.77,384.88,388.17,384.00,375.41,369.57,374.89,379.33,370.78,366.48,368.59,374.21,373.44,372.83,384.78,377.31,378.72,361.34,364.24,384.28,379.92,365.69,370.32,357.96,370.31,361.32,363.65,359.31,353.08,352.00,346.63,344.10,348.66,340.99,373.01,357.75,342.88,326.90,331.73,340.64,338.13,313.34,325.10,331.18,336.33,347.38,353.00,339.65
2014-05-09 21:59:27.549000,L8,302.96,306.56,262.57,244.21,246.25,249.55,221.91,219.64,210.83,225.44,230.35,231.11,241.64,244.51,247.03,249.51,255.94,243.65,234.75,212.11,213.27,,,218.38,226.66,249.13,238.78,242.40,236.60,250.67,285.49,293.12,291.31,299.72,295.38,294.94,293.90,290.92,299.63,287.27,292.70,219.60,,,,,289.56,263.11,259.89,273.12,286.91,,284.54,254.91,267.58,255.07,262.91,241.50,,
2014-05-18 21:53:11.680000,L8,367.01,367.68,324.10,322.84,326.48,327.55,328.67,334.20,342.01,343.89,347.69,352.20,359.46,369.57,365.68,364.25,359.46,356.07,352.32,352.24,353.46,352.70,351.92,355.63,356.68,357.90,356.03,361.29,363.44,367.19,367.34,367.34,365.58,360.85,359.91,358.65,353.33,352.14,349.08,346.30,331.15,344.22,329.28,327.72,328.08,339.51,355.08,338.55,329.29,328.59,334.29,336.43,330.23,317.60,313.04,317.04,324.74,357.95,356.32,356.14
2014-05-18 21:53:35.635000,L8,365.94,368.06,323.80,321.97,324.77,326.61,327.71,333.34,341.15,343.23,346.65,351.08,358.77,369.05,364.78,363.09,358.45,355.82,351.47,351.14,353.30,352.02,351.34,354.96,356.32,357.30,355.74,360.50,362.82,366.73,366.91,367.01,365.20,360.55,359.74,358.27,352.96,351.25,348.00,344.64,330.50,343.71,328.49,326.47,326.00,338.07,354.66,336.13,328.60,327.24,333.62,334.62,329.53,316.44,310.34,315.57,319.37,356.71,355.63,355.39
2014-05-25 21:59:22.796000,L8,317.10,310.24,268.90,256.63,258.34,273.42,263.41,287.15,242.31,207.51,,217.56,217.53,223.80,252.37,296.87,307.95,309.16,302.96,305.13,310.80,309.03,307.57,309.45,315.94,316.01,319.03,320.72,321.42,324.79,327.73,308.91,313.82,280.52,303.63,309.69,307.34,290.37,306.43,300.95,193.97,,,,,,,229.28,256.88,271.37,285.51,,242.11,239.08,272.57,269.11,271.98,278.29,184.94,192.87
2014-06-03 21:53:18.440000,L8,386.55,386.35,383.87,389.92,390.28,392.75,397.99,401.24,398.06,407.84,418.32,388.73,409.70,411.08,403.19,428.47,387.77,397.56,403.72,403.76,392.58,397.25,396.94,391.10,388.24,393.39,396.97,397.57,400.58,402.59,404.70,402.01,397.68,395.12,389.07,395.18,403.95,383.32,387.04,395.37,374.77,364.52,361.08,363.19,364.76,376.59,387.74,381.95,372.66,368.17,370.75,378.28,362.81,360.61,357.49,355.72,357.94,366.66,360.83,362.20
2014-06-19 21:53:23.387000,L8,347.80,353.73,309.62,292.12,300.60,303.19,304.28,307.37,311.33,316.70,324.81,330.82,338.64,344.33,338.14,338.19,334.25,332.28,331.38,331.41,333.57,333.83,333.84,336.34,339.07,341.50,341.44,344.05,345.62,346.42,348.58,346.62,344.01,341.24,340.45,339.16,336.40,332.98,331.00,325.99,319.44,255.86,300.95,296.63,298.56,307.32,323.90,308.27,296.30,297.01,319.71,320.54,319.05,303.11,296.48,301.31,281.25,305.54,331.29,195.20
2014-06-19 21:53:47.342000,L8,349.45,355.45,312.88,294.64,303.02,305.10,306.36,310.17,313.95,318.13,326.66,332.81,341.06,347.05,339.92,340.15,335.75,334.20,332.93,333.36,335.28,335.51,335.60,337.86,340.55,343.31,342.97,345.82,347.12,348.21,350.35,348.39,346.48,344.05,343.44,341.64,338.75,335.59,332.97,328.53,321.38,259.96,303.45,298.88,300.86,310.53,326.71,311.24,301.03,300.87,321.85,325.30,321.28,305.52,299.44,303.90,282.40,307.37,331.86,196.18
2014-07-21 21:53:33.067000,L8,346.74,355.66,303.48,285.87,299.28,302.05,302.02,304.13,309.17,314.87,322.37,328.60,336.32,339.64,337.77,334.43,333.20,331.19,330.11,329.77,332.99,332.37,333.80,335.59,338.60,339.90,340.23,342.35,344.25,344.82,347.38,344.17,342.06,339.16,337.12,336.71,333.91,332.19,330.47,324.32,319.62,251.55,294.10,295.53,298.61,303.12,323.52,304.43,302.76,298.30,319.17,315.67,315.26,292.80,287.29,294.07,291.64,300.49,334.15,316.96
2014-07-21 21:53:57.022000,L8,347.32,356.00,303.99,286.20,299.71,302.40,302.72,304.45,309.44,315.01,322.65,329.06,336.79,340.38,338.20,334.56,333.58,331.36,330.64,330.04,333.46,332.71,334.34,336.04,338.87,340.21,340.52,342.73,344.62,345.09,347.83,344.38,342.74,339.43,338.23,336.99,334.76,332.59,330.81,324.69,320.03,252.76,294.28,295.79,299.21,303.79,323.70,304.84,302.85,298.40,319.19,316.07,315.30,292.61,287.29,293.83,291.60,300.28,333.86,335.26
2014-07-28 21:59:47.112000,L8,317.88,317.12,271.49,253.61,258.55,261.04,275.64,281.81,283.78,285.26,293.70,301.98,308.26,318.38,312.77,306.55,304.63,301.41,298.18,299.70,304.46,304.46,304.07,303.60,310.31,305.67,310.18,309.90,305.54,306.26,306.14,302.61,294.01,289.03,278.78,280.82,268.43,228.48,212.43,226.38,244.15,177.23,,,,,,,,,,,198.27,237.03,258.53,239.99,258.76,,,
2014-08-13 21:59:54.812000,L8,335.73,328.88,283.28,268.40,268.23,273.69,283.67,291.12,297.29,295.74,302.04,310.74,317.59,326.77,323.90,320.16,317.77,313.73,309.76,310.71,317.92,315.28,314.64,322.22,321.01,324.00,325.56,324.20,328.40,332.67,333.02,331.22,329.34,327.42,322.74,322.54,318.35,318.21,314.55,360.51,341.38,233.13,281.61,287.01,282.20,285.90,305.94,284.90,279.09,281.67,292.30,288.83,304.22,268.31,282.94,276.66,280.20,294.78,299.28,211.30
2014-09-07 21:53:48.789000,L8,337.55,342.90,293.37,292.79,296.97,302.48,301.37,306.73,313.75,315.05,323.06,328.01,333.29,340.28,336.75,336.92,334.18,331.57,331.42,332.13,333.33,332.77,335.41,336.80,337.87,338.94,340.33,343.43,344.84,345.29,347.40,344.96,343.51,339.49,335.02,336.34,335.32,331.63,328.66,323.74,319.36,236.29,291.76,292.67,294.84,310.77,322.44,311.88,307.36,294.06,310.54,317.34,315.39,307.54,294.73,298.78,287.83,346.98,352.25,350.18
2014-09-07 21:54:12.743000,L8,336.78,341.85,291.37,291.94,296.54,301.85,300.71,306.39,313.05,314.66,322.76,327.72,332.56,339.79,336.40,336.64,333.95,331.24,331.42,331.47,333.21,332.33,335.15,336.62,337.31,338.63,339.98,343.05,344.72,344.74,347.03,344.67,342.91,339.38,334.59,336.15,335.11,331.04,328.41,323.63,318.99,235.62,291.09,292.53,294.70,310.47,322.22,311.65,307.25,293.85,310.45,317.45,315.36,307.52,295.20,298.82,288.31,346.85,352.73,350.91
2014-09-14 21:59:59.788000,L8,332.90,328.43,288.67,287.54,293.61,297.43,299.88,306.96,310.46,310.85,317.43,327.01,326.43,334.28,332.84,333.33,331.37,330.71,325.56,324.84,332.02,330.79,330.39,329.92,332.65,329.52,335.49,334.72,339.98,341.78,343.66,340.21,336.99,334.96,330.15,328.91,328.58,325.18,320.39,316.94,310.90,221.34,286.69,289.69,285.76,292.36,310.70,301.98,297.74,278.57,304.35,301.79,310.57,298.08,270.89,263.01,274.35,287.42,329.06,263.59
2014-09-23 21:53:45.463000,L8,334.86,336.57,295.24,291.55,296.86,301.45,305.07,312.21,314.41,316.99,326.14,331.70,337.76,342.59,338.15,334.70,335.76,333.08,331.35,332.23,333.86,334.56,333.92,334.92,338.66,335.05,337.92,339.79,345.00,346.56,347.96,344.80,341.38,339.98,335.51,334.49,335.48,332.79,327.65,323.41,318.41,239.54,293.51,293.52,294.57,301.09,320.40,308.11,307.02,299.80,317.52,319.59,323.34,306.77,293.32,275.36,300.89,328.68,338.59,296.06
2014-09-23 21:54:09.418000,L8,335.19,335.97,294.95,291.59,297.15,301.40,305.47,312.17,314.52,317.13,326.08,332.00,337.73,342.46,338.28,334.71,335.78,333.11,331.46,332.48,333.73,334.73,334.08,334.86,338.66,335.03,338.01,339.92,345.04,346.69,348.03,344.78,341.53,339.92,336.00,334.42,335.77,332.63,327.83,323.59,318.30,239.46,293.85,293.73,294.36,301.41,320.61,308.52,307.33,300.42,317.83,320.31,324.02,307.03,294.27,276.23,301.70,330.48,339.46,297.25
2014-11-26 21:53:52.081000,L8,320.24,311.39,275.90,277.82,289.36,293.74,290.76,300.12,303.56,307.81,314.33,316.96,321.11,330.23,330.24,328.34,327.04,324.70,320.90,322.14,321.38,322.30,321.42,322.87,329.36,321.49,329.64,332.87,337.36,338.08,340.17,335.80,332.66,330.84,327.80,327.42,324.09,320.01,320.15,315.99,303.17,235.52,291.70,287.82,289.79,303.48,319.98,305.91,307.68,299.10,316.24,314.57,317.58,302.75,294.98,290.94,296.98,323.41,356.46,291.79
2014-12-03 22:00:01.875000,L8,334.05,317.83,280.23,282.70,291.74,294.77,293.37,302.64,308.83,309.86,319.31,315.81,323.08,332.36,332.73,331.90,329.99,327.81,325.90,324.27,326.04,326.42,327.35,326.54,334.19,331.37,331.87,337.90,340.99,341.38,343.59,340.34,336.44,335.69,330.69,331.56,328.20,324.62,324.68,319.57,306.54,234.02,299.02,290.85,294.43,308.02,321.72,310.73,309.59,307.89,319.89,327.40,318.38,320.31,304.19,301.41,299.83,355.76,357.03,360.11
2015-01-13 21:53:42.692000,L8,328.73,315.91,276.11,278.74,289.44,289.30,289.69,297.44,303.99,303.55,312.72,313.10,320.88,329.15,329.76,328.47,327.62,322.56,322.12,318.09,321.61,320.38,321.70,325.09,330.57,334.54,330.71,337.35,339.00,340.32,343.09,339.63,337.11,334.62,332.41,330.09,326.83,323.27,326.10,318.14,306.59,242.40,298.48,291.23,294.79,305.29,324.33,308.85,313.54,306.85,324.04,323.37,318.19,309.06,302.74,303.46,300.70,357.05,360.89,357.14
2015-01-29 21:53:37.750000,L8,336.43,333.46,286.34,284.79,294.16,297.44,295.32,301.84,307.27,310.44,318.74,322.60,324.37,335.64,334.02,333.80,331.36,375.19,377.71,350.28,372.82,350.25,370.97,376.66,373.80,379.59,378.67,379.34,378.64,340.90,344.13,339.49,335.99,336.11,331.08,332.16,327.41,325.22,324.44,321.47,308.57,239.83,302.75,293.59,296.94,309.83,324.68,312.17,310.25,308.26,319.63,324.39,318.31,309.45,303.52,302.59,296.91,356.95,357.26,358.72
2015-02-14 21:53:28.679000,L8,337.71,350.27,290.39,288.68,297.08,299.97,299.46,306.58,310.43,315.15,323.37,326.04,330.02,334.03,337.07,333.84,333.37,330.95,329.79,329.66,329.69,331.08,331.44,333.52,336.85,337.50,336.95,341.19,341.87,343.50,346.15,342.48,339.14,339.16,335.55,335.43,332.03,328.57,329.61,324.02,309.96,272.17,305.30,295.36,301.57,309.67,328.90,313.32,314.72,310.71,325.64,328.63,323.20,312.97,311.95,308.15,306.44,362.92,359.53,365.22
2015-03-09 21:59:30.556000,L8,317.52,313.31,269.60,267.81,275.87,275.09,280.71,288.64,291.78,295.31,301.37,308.08,314.80,326.24,324.96,327.55,326.03,321.42,321.33,317.51,318.77,321.03,313.68,318.30,322.15,319.29,320.97,328.20,336.35,333.96,329.43,320.16,330.35,316.86,338.23,318.34,319.51,323.50,311.72,304.41,303.25,316.25,301.67,288.30,291.94,295.76,307.55,315.24,312.88,297.34,304.33,305.51,307.80,297.39,293.73,279.73,288.55,303.40,321.51,284.96
2015-05-05 21:52:48.765000,L8,,,,,,,292.06,258.47,231.36,224.21,259.50,173.80,,276.47,218.98,276.12,255.53,309.15,300.54,319.29,267.44,269.30,273.28,290.31,296.19,304.42,312.10,305.30,310.50,313.70,311.36,307.62,306.96,311.43,318.17,310.87,298.35,301.28,305.42,276.59,273.11,213.96,228.99,281.36,267.70,264.68,266.86,232.27,253.40,243.82,206.96,209.36,246.57,249.02,262.86,174.38,264.95,267.62,,453.86
2015-05-12 21:58:53.078000,L8,345.00,338.80,299.32,270.05,267.76,272.15,278.14,274.25,280.47,295.85,293.87,295.25,301.79,307.45,307.13,305.53,298.01,290.83,292.45,292.31,294.27,295.92,299.75,305.52,310.19,311.89,318.26,316.95,318.58,320.54,321.25,320.40,321.99,319.44,325.75,319.99,316.40,309.41,311.34,293.64,294.21,236.32,279.80,287.65,276.50,339.78,367.84,358.00,269.93,283.25,287.30,295.26,298.74,260.10,285.28,278.19,281.44,310.69,330.36,327.18
2015-05-21 21:52:43.676000,L8,329.37,330.66,307.77,271.92,274.07,275.90,280.59,276.35,285.83,299.31,297.93,297.85,305.66,312.18,306.66,383.55,380.82,377.46,293.81,293.28,295.35,296.87,299.27,305.00,310.50,311.87,316.82,315.15,317.98,319.16,322.61,318.79,320.07,317.59,325.09,317.99,315.22,307.54,311.33,293.25,296.30,230.64,279.73,288.61,274.89,277.23,297.84,276.69,276.22,283.95,289.95,294.66,299.95,272.43,285.34,273.37,289.01,327.51,322.87,203.04
2015-05-28 21:58:55.699000,L8,340.59,348.10,303.12,278.54,277.13,278.11,286.95,287.83,295.99,299.06,301.65,306.67,315.70,319.75,317.62,312.81,309.26,305.64,302.24,303.76,306.13,305.22,305.93,312.87,317.67,317.89,325.95,325.21,326.85,330.70,333.02,331.78,327.87,326.21,331.51,325.35,321.27,317.45,317.93,301.62,300.88,236.96,286.82,293.95,282.42,285.94,303.52,281.60,276.21,290.56,297.85,307.03,308.82,274.44,302.42,337.10,290.87,328.56,338.53,204.58
2015-06-06 21:52:52.670000,L8,338.44,342.43,315.05,323.65,329.57,283.97,285.24,287.45,295.99,300.85,301.45,305.45,313.83,319.72,317.48,309.48,307.35,302.08,300.80,302.15,306.55,302.07,305.29,310.35,317.74,315.97,323.43,319.60,325.84,328.98,332.98,327.72,327.22,323.84,329.41,322.93,320.79,312.18,316.13,300.05,296.81,233.18,282.96,293.28,280.09,280.98,300.47,282.70,277.55,286.42,294.86,301.57,306.21,270.86,289.95,271.27,288.81,324.63,237.94,193.99
2015-06-06 21:53:16.624000,L8,240.47,199.95,227.48,209.15,,,,,,,,210.49,175.64,206.33,210.88,214.69,219.79,184.60,193.40,,,,,223.81,241.84,254.74,241.87,236.10,232.72,230.31,261.03,257.76,261.62,253.06,257.41,260.74,261.78,261.34,258.77,225.05,211.03,189.39,,,,,,,,,,,,,,,,,,
2015-07-08 21:53:09.931000,L8,338.23,346.58,295.90,276.43,275.34,278.44,285.97,286.03,293.09,307.61,301.95,304.77,311.79,318.24,317.79,309.08,308.86,301.25,299.15,301.60,308.10,303.51,305.79,310.24,315.67,314.61,322.34,319.61,324.04,329.37,330.44,327.15,327.73,324.12,329.14,322.11,320.76,314.87,315.32,304.68,296.51,238.65,284.13,286.72,273.80,279.93,296.81,283.51,267.37,282.52,296.03,299.31,301.94,269.12,288.59,269.58,280.97,318.76,330.40,195.83
2015-08-16 21:59:34.814000,L8,330.24,332.12,277.00,257.77,257.90,268.13,264.90,215.82,206.51,,,,,,207.69,212.63,222.99,226.16,195.09,,,,,247.85,288.13,285.90,304.59,304.02,313.87,319.81,320.05,314.37,311.10,337.13,358.12,382.37,356.81,323.54,312.00,289.96,280.29,214.86,276.50,264.26,279.21,297.99,302.65,263.01,283.99,229.12,302.79,284.46,,,272.94,350.52,276.40,341.49,294.84,255.24
2015-08-25 21:53:27.637000,L8,336.68,341.52,289.90,273.78,271.04,277.22,286.38,287.51,294.21,297.53,303.67,304.09,313.50,317.28,323.14,311.20,311.40,302.10,302.42,303.35,305.98,306.55,309.28,313.34,314.72,315.56,323.90,319.22,330.20,332.06,330.60,330.96,331.83,327.69,327.37,324.21,321.99,317.20,317.88,299.39,298.79,233.11,283.74,285.18,277.56,280.69,297.68,278.05,272.70,285.39,296.60,294.93,306.73,279.57,288.27,286.47,287.24,339.10,339.48,341.27
2015-08-25 21:53:51.592000,L8,337.28,342.17,290.62,274.40,271.67,277.48,286.98,287.87,295.37,297.99,304.30,304.68,313.77,318.19,323.47,312.55,312.41,302.65,303.10,303.64,306.38,306.88,309.59,313.83,314.96,316.23,324.60,320.63,330.92,333.18,331.71,331.48,332.19,328.11,327.76,324.51,322.46,317.62,318.55,299.96,299.42,233.59,284.29,285.80,277.93,281.49,298.11,278.85,273.18,285.60,297.00,295.16,306.96,279.75,288.49,286.81,287.10,338.78,339.19,341.11
2015-09-01 21:59:39.995000,L8,324.54,317.39,313.49,259.55,262.24,271.00,279.00,274.98,285.52,294.04,297.36,296.75,305.00,310.76,306.89,367.08,367.90,358.79,376.20,362.07,354.28,367.59,355.43,304.14,307.68,307.67,313.79,310.56,318.26,323.79,321.77,321.18,327.59,320.27,325.75,316.78,369.01,365.07,367.39,369.80,357.29,230.04,262.47,279.95,269.72,273.13,292.07,275.86,272.19,281.14,292.52,291.98,292.25,268.62,277.28,263.65,285.62,297.29,309.40,273.26
2015-09-26 21:53:40.659000,L8,,482.38,510.92,520.63,543.62,333.87,354.08,304.68,322.17,331.48,337.25,307.31,315.68,332.19,333.42,325.72,330.88,317.72,314.00,313.40,309.52,310.59,310.97,308.96,313.46,310.46,318.61,323.81,333.84,333.21,337.73,332.71,330.62,326.14,327.01,323.80,320.44,315.41,317.20,301.58,299.08,273.14,283.68,288.08,275.59,279.95,300.73,283.03,275.74,287.54,304.44,299.89,312.98,293.21,286.22,277.54,292.27,366.39,359.88,360.56
2015-10-03 21:59:52.450000,L8,325.11,324.16,278.60,262.86,264.43,275.53,284.49,284.85,295.07,295.14,301.32,303.24,311.70,315.42,319.06,314.49,308.84,304.22,302.10,306.73,308.61,309.93,308.90,310.53,313.20,311.40,318.33,320.75,331.49,333.89,339.18,333.00,330.86,327.53,328.36,322.71,321.50,313.76,317.34,301.76,298.62,246.85,284.43,288.08,275.46,281.62,301.22,284.37,275.80,288.52,301.40,298.40,300.23,268.65,272.39,282.39,352.08,351.41,367.05,349.79
2015-10-19 21:59:54.006000,L8,326.22,337.13,274.54,263.07,267.43,276.47,284.30,284.64,294.86,299.00,302.22,300.85,309.47,313.88,317.71,318.01,308.66,306.45,304.16,309.09,310.33,312.48,310.30,311.29,313.83,312.58,322.83,326.74,333.24,336.80,339.72,334.68,330.61,327.20,327.07,323.38,319.86,312.95,317.71,305.33,297.27,262.61,285.51,287.90,274.82,286.09,306.64,285.81,276.58,291.72,298.46,301.23,306.89,293.88,285.69,281.89,289.39,341.07,351.18,326.27
2015-11-13 21:53:46.761000,L8,323.99,338.43,273.13,272.83,268.88,278.49,285.04,288.81,298.69,303.49,307.00,305.93,312.40,318.17,321.76,320.90,317.40,309.40,307.66,311.27,311.62,315.43,312.78,314.34,316.27,316.11,318.60,330.94,336.28,338.83,342.13,335.44,330.65,329.56,327.46,323.44,320.23,314.29,319.57,305.60,297.55,272.96,288.71,290.33,275.41,288.60,306.62,292.05,291.84,298.98,304.37,316.48,309.35,301.19,292.85,295.90,304.56,371.92,370.21,371.70
2015-11-13 21:54:10.716000,L8,323.86,338.00,273.13,272.48,268.90,278.51,284.88,288.82,298.47,302.99,306.95,305.75,312.44,317.99,321.70,320.95,316.97,309.37,307.68,311.16,311.61,314.93,312.81,314.12,316.12,316.16,318.45,330.99,336.20,338.68,342.13,335.21,330.42,329.56,327.27,323.44,320.06,314.27,319.60,305.45,297.42,272.82,288.55,290.30,275.32,288.73,306.68,292.18,291.72,298.94,304.19,316.55,309.24,301.23,292.79,295.88,305.20,372.07,370.42,372.34
2015-11-29 21:54:13.512000,L8,318.04,314.72,263.81,256.36,259.32,275.28,276.91,278.24,285.35,290.35,299.07,297.36,304.39,314.41,310.33,303.53,296.75,297.38,297.48,306.26,304.70,307.06,306.68,303.87,310.93,306.75,313.38,319.69,341.53,350.28,363.37,332.10,329.69,320.47,318.33,312.07,310.54,304.75,309.28,299.01,293.98,236.65,280.21,282.16,268.41,285.75,301.43,284.35,284.31,285.29,295.24,297.36,294.40,287.02,277.55,291.63,369.67,210.84,301.50,290.68
2015-12-15 21:54:12.402000,L8,299.88,311.76,257.66,255.12,269.70,276.13,280.52,282.83,297.00,300.33,302.27,300.50,311.23,314.33,318.45,320.82,310.79,310.61,306.84,311.90,312.60,313.95,312.40,314.05,334.36,334.64,326.37,329.72,339.00,342.79,343.04,339.21,333.57,331.09,331.44,332.34,362.39,336.37,333.01,333.27,318.14,291.00,319.74,319.05,332.72,346.77,324.19,312.93,328.86,331.58,320.19,351.96,309.90,286.84,297.01,275.35,307.88,327.20,355.24,361.29
2016-01-16 21:53:45.577000,L8,322.43,317.37,313.39,324.90,262.75,277.47,278.36,279.35,285.49,290.02,299.40,301.06,306.76,315.90,317.54,315.07,308.92,307.47,306.08,308.03,308.87,311.05,308.48,308.80,314.71,312.79,316.60,322.43,331.56,329.57,332.27,328.36,325.23,323.84,323.44,316.47,312.56,308.31,315.20,306.06,294.87,277.22,285.47,283.75,272.05,285.78,309.67,291.70,287.20,291.48,305.94,303.83,312.34,298.98,291.56,279.32,297.29,346.39,361.09,366.13
2016-01-16 21:54:09.540000,L8,323.73,318.76,314.65,325.84,265.10,280.17,280.43,281.97,288.53,292.02,301.39,303.05,308.80,317.92,320.28,318.03,312.18,309.24,308.61,309.48,310.78,313.03,310.48,310.64,316.60,314.69,318.60,325.55,333.49,332.33,335.66,330.51,328.03,326.16,325.96,318.95,315.11,310.62,318.01,309.44,297.83,278.26,287.34,285.58,274.42,288.05,312.31,294.75,291.24,293.16,307.86,306.49,314.44,300.99,294.15,285.65,298.91,349.21,362.01,366.70
2016-01-23 21:59:56.211000,L8,325.06,321.84,266.26,259.29,259.35,274.20,276.58,282.14,287.44,288.34,297.77,299.31,307.73,315.84,316.76,313.13,308.17,306.28,304.29,305.83,307.75,309.60,307.07,308.00,312.46,311.02,314.09,319.65,327.06,327.43,330.74,325.88,320.67,322.67,318.89,312.77,309.26,304.33,309.39,302.49,294.31,235.40,282.50,279.78,270.05,286.62,301.20,284.50,279.40,287.89,297.89,303.17,301.76,288.26,286.68,277.07,292.84,323.29,338.55,292.12
2016-02-24 21:59:45.021000,L8,328.30,330.82,273.96,268.10,266.92,282.12,283.42,287.58,306.17,302.05,308.14,304.63,315.14,324.68,324.52,325.15,318.58,313.60,310.46,313.34,311.80,322.54,314.35,313.43,320.78,312.18,323.28,328.78,331.98,335.64,338.07,333.61,327.82,326.87,324.55,321.16,315.88,310.78,316.23,310.63,303.89,240.05,279.17,282.07,273.83,284.20,307.23,288.76,279.84,285.25,301.65,301.24,305.08,285.13,282.02,278.49,286.12,329.19,337.82,284.93
2016-03-04 21:53:33.647000,L8,336.88,329.22,276.44,278.81,275.19,283.79,286.22,293.12,304.27,306.24,312.34,309.20,317.38,328.62,329.28,329.18,323.98,320.30,315.96,320.63,318.51,325.53,317.45,319.80,326.77,316.42,328.69,332.42,338.24,338.15,343.47,339.71,333.34,333.06,330.01,326.24,321.82,317.11,323.46,318.86,308.94,274.61,290.72,287.32,277.46,289.13,314.05,299.25,296.05,292.28,309.70,310.82,311.85,300.18,292.18,296.21,303.55,358.23,358.62,357.88
2016-03-04 21:53:57.602000,L8,332.87,324.90,274.96,276.27,272.90,282.87,285.25,291.55,301.82,304.73,310.98,308.62,316.06,327.03,327.71,327.33,322.42,319.11,314.29,319.14,317.83,324.06,315.51,317.48,324.45,315.64,327.06,331.56,337.36,337.29,341.89,338.02,332.44,331.83,329.15,325.11,320.54,315.94,321.39,316.59,308.13,274.15,288.52,285.82,276.35,287.53,311.82,296.67,292.19,290.84,307.10,308.17,309.45,293.88,288.48,289.69,298.57,355.00,356.94,355.07
2016-03-11 21:59:42.538000,L8,327.76,310.56,288.22,268.58,265.96,233.08,286.66,288.06,,,,310.53,309.89,327.75,327.77,326.34,316.77,306.70,308.62,317.19,320.49,317.51,311.64,310.97,316.40,310.70,322.22,332.31,333.86,318.33,231.22,,,,,,,,325.64,323.38,346.58,260.57,284.41,280.43,282.44,300.64,308.29,285.66,277.10,285.03,307.22,304.44,307.10,317.77,268.58,,,304.05,325.69,282.50
