dates,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0039,nzd0027-0040,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0027,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096,satname
2020-09-03 22:17:46+00:00,,,,306.27,,,,327.7066666666667,317.68,323.02,317.34,,,,,,,,,,,,,322.58,294.92,333.31800000000004,367.01,330.46,344.478,347.434,343.5325,328.59000000000003,333.385,342.13750000000005,344.555,317.69,343.76666666666665,337.81,350.515,333.225,347.54999999999995,343.4533333333334,322.84,,,,,,,,,,320.2633333333333,354.4166666666667,360.72333333333336,358.34666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-09-19 22:17:52+00:00,,,,306.27,,,,326.305,317.68,323.02,317.34,,,,,,,,,,,,,322.58,295.94,332.75800000000004,374.76,329.892,343.95,346.10600000000005,342.44,327.135,332.575,340.99249999999995,347.2975,316.74,343.76666666666665,336.70666666666665,349.21000000000004,331.4533333333333,346.98333333333335,342.09000000000003,321.8175,,,,,,,,,,320.2633333333333,354.4166666666667,353.21250000000003,354.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-05-01 22:17:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,291.43,336.92,351.62,329.1,342.58,348.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-07-04 22:17:29+00:00,389.69,373.03,315.61,309.89,,,,,,,,,,,,,,,,,,,,321.27,294.33000000000004,338.255,374.145,332.415,345.875,350.275,353.15,335.9,337.21,348.26,355.75,348.6,351.1,353.26,358.95,344.51,362.64,349.11,,,,,,370.57,374.27,,,,336.52,367.36,368.69,364.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-12-19 22:17:52+00:00,389.69,373.03,315.61,309.89,,,,,,,,,,,,,,,,,,,,321.27,296.08500000000004,339.58,377.315,332.68,346.31,350.255,353.15,332.17499999999995,334.775,345.74,348.845,348.6,351.1,353.26,358.95,344.51,362.64,349.11,,,,,,370.57,374.27,,,,336.52,367.36,368.69,364.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-12 22:17:13+00:00,,,313.06,306.48,,,,,,,,,,,,,,,,,,,,317.53,313.51,338.38,359.02,332.9,344.805,349.26,,330.65,333.67999999999995,344.845,347.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-05 22:17:39+00:00,371.98,363.78,312.85,306.13,,,,329.54,314.39,317.26,,,,,,,,,,,,,,317.47,307.1133333333333,338.27666666666664,364.49333333333334,333.20666666666665,345.16333333333336,349.03000000000003,,331.12666666666667,333.78999999999996,345.04,347.9633333333333,,,,,,,346.15,324.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-13 22:17:12+00:00,371.98,363.78,312.85,306.13,,,,329.55,315.355,317.725,,,,,,,,,,,,,,317.47,312.55,338.1825,368.38,332.5,344.71000000000004,348.02,,330.3975,333.5275,344.485,347.8975,,,,,,,329.455,324.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-21 22:17:48+00:00,371.98,363.78,312.85,305.8,,,,330.09666666666664,315.48,317.4866666666667,,,,,,,,,,,,,,318.12333333333333,321.29499999999996,338.2825,375.155,333.3,344.6725,348.5375,,331.0466666666666,333.92333333333335,344.9066666666667,349.88333333333327,,328.33,335.97,355.83,,,335.00333333333333,325.49,,,,,,,,,,,,,339.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-07-15 22:17:24+00:00,371.98,363.78,312.85,304.71,,,,329.87,315.5175,317.185,,,,,,,,,,,,,,317.78,316.156,338.27200000000005,375.578,332.384,344.15,347.732,344.31,330.575,333.15,344.33000000000004,348.0925,,335.44,335.985,353.46500000000003,342.28,349.21,337.5525,325.3825,,,,,,,,,,330.12,363.89,362.74,347.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-07-31 22:17:39+00:00,371.98,363.78,312.85,304.71,,,,329.9,315.596,317.052,,,,,,,,,,,,,,317.78,316.156,338.25666666666666,373.555,331.865,343.7383333333333,347.18833333333333,344.51,330.23199999999997,332.816,343.884,346.746,,338.64000000000004,336.2366666666667,352.98,342.09,348.90999999999997,339.37,325.46,,,,,,,,,,326.305,363.36,363.13,351.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-09-09 22:18:11+00:00,371.98,363.78,312.85,304.464,,,,330.505,316.01166666666666,317.525,317.54,,,,,,,,,,,,,317.78,312.74333333333334,338.14,374.55,331.54714285714283,343.57428571428574,347.00428571428574,343.74333333333334,330.13,333.07,343.5466666666667,346.4216666666666,,340.7525,336.1125,353.31,340.8233333333333,351.2166666666667,340.90333333333336,325.93666666666667,,,,,,,,,,327.43666666666667,364.08666666666664,363.1933333333333,352.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-09-17 22:17:54+00:00,371.98,363.78,312.85,304.464,,,,330.45714285714286,315.85857142857145,317.64142857142855,317.54,,,,,,,,,,,,,317.78,310.1271428571428,337.60625,374.2425,331.01,342.735,346.42125,343.2775,329.79285714285714,332.84857142857146,342.9271428571429,342.15285714285716,,340.7525,336.1125,353.31,340.8233333333333,351.2166666666667,341.63428571428574,325.85714285714283,,,,,,,,,,326.7725,364.22,362.3575,351.87399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-19 22:18:03+00:00,371.98,363.78,312.85,304.464,,,,330.295,315.85857142857145,317.64142857142855,317.54,,,,,,,,,,,,,317.78,308.10625,337.37111111111113,374.79555555555555,330.8588888888889,342.54,346.2577777777778,343.63599999999997,329.625,332.75625,342.665,342.1425,,341.692,335.8,353.158,338.11,349.7475,341.95125,325.71625,,,,,,,,,,326.7725,364.22,361.004,351.08166666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-12-22 22:17:59+00:00,,,,302.46,,,,330.73333333333335,316.048,318.066,317.54,,,,,,,,,,,,,316.75,295.01200000000006,336.59,375.1233333333333,329.22666666666663,341.23333333333335,344.5416666666667,344.0833333333333,329.4483333333333,332.4683333333333,341.4983333333333,338.56333333333333,327.08,345.65,335.59000000000003,352.504,338.22200000000004,350.254,346.2916666666667,325.6566666666667,,,,,,,,,,328.584,364.938,361.9583333333333,354.0516666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-16 22:17:50+00:00,,,,303.48,,,,331.2975,316.23333333333335,319.1766666666667,317.54,,,,,,,,,,,,,,302.134,334.496,376.474,329.388,340.43,343.972,343.87,329.6675,333.125,341.07249999999993,336.825,327.08,346.8866666666666,335.07,353.1366666666666,335.6433333333334,351.15000000000003,346.4775,325.77750000000003,,,,,,,,,,330.10333333333335,365.99,361.3725,352.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-28 22:17:33+00:00,,,,354.97,418.96,397.27,384.7,340.35999999999996,332.235,337.89,347.27,334.76,346.44,332.46,,,,,,,,,,370.69,315.945,333.7233333333333,384.66,330.01666666666665,340.90000000000003,343.8733333333333,345.69500000000005,330.64,333.31999999999994,341.6099999999999,342.98,327.08,346.78499999999997,334.735,352.55499999999995,334.32000000000005,362.78666666666663,355.5533333333333,336.67,,,,,408.84,403.52,,419.83,413.38,335.83,367.81,361.15999999999997,352.085,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-05-15 22:17:12+00:00,,,,354.97,418.96,397.27,384.7,341.33,327.6166666666667,331.33666666666664,333.355,334.76,346.44,332.46,,,,,,,,,,370.69,325.52,333.4533333333333,387.2225,330.21,341.0266666666667,343.58666666666664,345.45,330.38,333.45,342.195,343.865,322.5,345.385,336.85,352.27,340.07000000000005,364.60666666666674,357.46999999999997,337.31333333333333,,,,,408.84,403.52,,419.83,413.38,339.135,368.39,367.975,358.865,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-06-08 22:17:00+00:00,,,,354.97,418.96,397.27,384.7,338.04999999999995,324.1825,328.045,326.96666666666664,334.76,346.44,332.46,,,,,,,,,,370.69,319.03999999999996,333.7625,386.284,329.77,340.855,342.775,343.44,328.74333333333334,333.45,342.195,343.865,322.5,342.51666666666665,336.99,351.31,338.3833333333334,361.05,354.59999999999997,334.3275,,,,,408.84,403.52,,419.83,413.38,335.41333333333336,366.82666666666665,366.02,358.2166666666667,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-07-02 22:17:05+00:00,,,,354.97,418.96,397.27,384.7,337.2025,324.385,327.2275,326.96666666666664,334.76,346.44,332.46,,,,,,,,,,370.69,324.902,333.765,387.856,329.185,339.62,342.14750000000004,340.9866666666667,326.47333333333336,332.37,342.0,343.84,317.92,339.38666666666666,338.48999999999995,350.42333333333335,338.1066666666666,352.61,354.45500000000004,334.4725,,,,,408.84,403.52,,419.83,413.38,335.68333333333334,365.76000000000005,364.1000000000001,358.20000000000005,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-07-10 22:17:17+00:00,,,,354.97,418.96,397.27,384.7,335.942,322.98199999999997,325.168,326.96666666666664,334.76,346.44,332.46,,,,,,,,,,370.69,326.3616666666667,334.546,388.215,329.398,339.53200000000004,342.416,341.325,327.0325,331.63,341.095,344.45,317.92,339.495,339.24749999999995,350.7875,338.29999999999995,352.79200000000003,353.278,333.21000000000004,,,,,408.84,403.52,,419.83,413.38,335.9425,365.975,364.86,358.58750000000003,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-08-03 22:17:19+00:00,,,,354.97,418.96,397.27,384.7,335.942,322.98199999999997,325.168,326.96666666666664,334.76,346.44,332.46,,,,,,,,,,370.69,320.84999999999997,333.8233333333333,387.5042857142857,328.34833333333336,338.83166666666665,341.38000000000005,341.325,327.0325,331.63,341.095,344.45,317.92,339.495,339.24749999999995,350.7875,338.29999999999995,352.79200000000003,353.278,333.21000000000004,,,,,408.84,403.52,,419.83,413.38,335.9425,365.975,364.86,358.58750000000003,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-09-20 22:17:40+00:00,,,,354.97,418.96,397.27,384.7,334.63666666666666,321.55833333333334,323.6333333333334,323.78999999999996,334.76,346.44,332.46,,,,,,,,,,370.69,319.1233333333333,333.87166666666667,387.94,328.03333333333336,338.95,341.3733333333333,341.65,327.26800000000003,331.63,341.095,344.45,317.92,339.668,339.15,350.41999999999996,338.53999999999996,352.34666666666664,351.8333333333333,331.7616666666667,,,,,408.84,403.52,,419.83,413.38,336.35600000000005,365.332,364.158,358.392,405.39,,387.2,379.2,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-10-14 22:17:45+00:00,,,,,,,,328.8916666666667,316.11,317.064,315.9633333333333,,,,,,,,,,,,,,310.33666666666664,333.44571428571425,381.63428571428574,327.6057142857143,338.4771428571429,341.0671428571428,341.65,327.26800000000003,331.63,341.095,344.45,317.92,339.668,339.15,350.41999999999996,338.53999999999996,344.668,346.5116666666666,325.1366666666667,,,,,,,,,,336.35600000000005,365.332,362.83666666666664,356.5566666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-11-15 22:17:47+00:00,,,,,,,,328.256,315.5425,316.77250000000004,314.2249999999999,,,,,,,,,,,,,,305.952,333.0728571428572,378.2757142857143,327.1042857142857,337.4342857142857,339.92285714285714,340.9175,327.1025,330.89,340.19,345.06,,338.9225,339.2425,350.03,337.80749999999995,343.135,345.83,324.832,,,,,,,,,,334.83500000000004,364.4225,361.56,355.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-12-17 22:17:48+00:00,,,,,,,,328.26750000000004,316.09666666666664,316.3066666666667,314.26,,,,,,,,,,,,,,306.08399999999995,332.68142857142857,376.2914285714286,327.03000000000003,337.3071428571429,340.11428571428576,341.4166666666667,327.6466666666667,330.89,340.19,345.06,,339.63666666666666,339.90000000000003,350.2433333333333,338.73999999999995,340.71999999999997,345.78999999999996,324.6975,,,,,,,,,,337.1233333333334,364.66333333333336,361.4225,355.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-01-10 22:17:52+00:00,,,,,,,,327.66333333333336,315.065,316.725,315.105,,,,,,,,,,,,,,291.8125,331.56,372.96000000000004,326.5933333333333,337.625,340.0733333333333,344.53,328.49,332.59,340.03,343.41,319.53,343.89,340.485,350.53499999999997,340.25,333.495,345.03666666666663,323.43,,,,,,,,,,341.91499999999996,365.685,360.95,354.5433333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-19 22:17:39+00:00,,,,,,,,328.195,315.06666666666666,317.58666666666664,315.105,,,,,,,,,,,,,,293.1566666666667,331.83,370.90400000000005,327.29200000000003,338.084,340.848,344.53,328.49,332.59,340.03,343.41,319.53,343.89,340.485,350.53499999999997,338.63,339.75,345.66999999999996,323.97,,,,,,,,,,341.00333333333333,366.30333333333334,361.195,355.3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-03-30 22:17:36+00:00,,,,,,,,328.035,315.50666666666666,318.57666666666665,315.67499999999995,,,,,,,,,,,,,,293.3875,332.29,366.08599999999996,327.396,337.952,341.16,344.82,328.025,330.845,339.67999999999995,343.735,319.53,347.42,342.21,351.765,336.4266666666667,340.2033333333333,346.32,324.56,,,,,,,,,,342.5,368.07500000000005,361.14333333333326,355.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-04-23 22:17:03+00:00,,,,,,,,328.8775,315.5175,318.5525,315.97999999999996,,,,,,,,,,,,,,294.825,332.21,363.69,328.36600000000004,339.01000000000005,342.064,344.6766666666667,327.6166666666666,330.73,339.70666666666665,344.06333333333333,317.11,346.38,342.825,351.765,336.4266666666667,340.2033333333333,346.7125,325.82,,,,,,,,,,342.9066666666667,366.8633333333334,363.15000000000003,358.10999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-05-01 22:17:11+00:00,382.2,366.8,,,,,,329.392,316.12199999999996,318.348,316.38,,,,,,,,,,,,,,294.556,331.93666666666667,362.76666666666665,328.30333333333334,339.095,342.3416666666667,344.4575,327.34749999999997,330.545,340.1425,343.845,324.26,345.8033333333333,342.43666666666667,351.43,337.85,342.96500000000003,346.804,325.88599999999997,,,,,,,,,,342.18,367.2825,363.6475,358.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-05-09 22:16:51+00:00,382.2,366.8,,,,,,328.835,315.755,317.805,315.864,,,,,,,,,,,,,,294.38166666666666,331.70285714285717,362.37857142857143,328.44571428571425,338.9057142857143,342.31428571428575,344.136,327.122,330.224,340.054,341.704,324.26,344.6375,342.2375,350.8875,338.162,344.04200000000003,345.8566666666666,325.27833333333336,,,,,,,,,,342.18,367.2825,363.6475,355.75833333333327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-05-17 22:17:03+00:00,382.2,366.8,,,,,,329.2142857142857,316.43857142857144,318.1657142857143,316.3233333333333,,,,,,,,,,,,,,294.5057142857143,331.8342857142857,366.5185714285714,329.2342857142857,340.02714285714285,343.7442857142857,344.75,327.545,330.224,340.054,342.065,328.43,344.926,343.246,351.706,339.1466666666667,345.935,346.3342857142857,325.8171428571428,,,,,360.26,,,,,343.934,367.758,364.568,356.7928571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-06-26 22:16:52+00:00,382.2,366.8,,,,,,328.98625,316.32125,318.28,316.1457142857143,,,,,,,,,,,,,,294.5828571428571,332.29285714285714,365.58714285714285,329.6271428571428,340.12142857142857,344.11,344.9685714285714,327.69,330.54333333333335,340.49666666666667,342.63,328.43,344.52500000000003,343.57666666666665,351.6066666666666,339.26714285714286,346.8071428571429,346.30125,325.99625,,,,,360.26,,,,,344.8616666666667,367.5016666666667,364.94166666666666,357.10625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-07-12 22:17:00+00:00,382.2,366.8,,,,,,329.59625000000005,317.11625,318.91375,316.8171428571428,316.58,,,,,,,,,,,,,297.4057142857143,333.1328571428572,367.7642857142857,330.5514285714285,340.8071428571429,344.7642857142857,345.95142857142855,328.5128571428572,331.37,341.3866666666666,344.0357142857143,336.0125,344.94666666666666,345.0533333333333,352.49666666666667,340.21571428571434,353.3114285714286,346.775,326.8825,,,,,365.21500000000003,369.96,363.96,,,347.51500000000004,368.59999999999997,365.87999999999994,357.945,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-08-21 22:17:19+00:00,382.2,366.8,,,,,,329.5685714285715,317.40857142857146,318.85714285714283,316.8171428571428,316.58,,,,,,,,,,,,,296.60625,332.68,367.1975,330.1675,340.53125,344.29625,345.445,328.34000000000003,331.37,341.3866666666666,344.0357142857143,336.0125,343.76142857142855,344.1714285714285,351.84285714285716,340.47285714285715,352.6528571428571,346.6614285714286,327.06714285714287,,,,,365.21500000000003,369.96,363.96,,,349.182,368.812,366.66999999999996,357.9542857142857,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-08-29 22:17:21+00:00,382.2,366.8,,,,,,329.85,317.46625000000006,318.7525,316.8975,316.58,,,,,,,,,,,,,296.44,332.6722222222222,367.65222222222224,330.0577777777778,340.4566666666667,344.18666666666667,345.1122222222222,328.0711111111111,330.94,341.11285714285714,343.92625000000004,336.0125,343.65625,344.195,351.9425,339.86,348.55875,346.7925,327.1,,,,,365.21500000000003,369.96,363.96,,,348.465,367.7416666666666,366.12833333333333,358.1975,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-09-22 22:17:21+00:00,382.2,366.8,,,,,,328.8422222222223,317.46625000000006,318.7525,316.8975,316.58,,,,,,,,,,,,,295.91099999999994,332.35900000000004,368.17299999999994,329.655,340.177,343.834,345.1122222222222,328.0711111111111,330.94,341.11285714285714,343.92625000000004,336.0125,343.09222222222223,343.90555555555557,351.5877777777778,339.30888888888893,348.4133333333333,345.9366666666667,326.18555555555554,,,,,365.21500000000003,369.96,363.96,,,347.9757142857143,361.4985714285714,364.29714285714283,356.94888888888886,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-11-17 22:17:38+00:00,,,,,,,,328.6575,318.4733333333334,319.8866666666666,317.72999999999996,316.58,,,,,,,,,,,,,297.30799999999994,333.41,370.72499999999997,329.34999999999997,340.2683333333334,343.31500000000005,345.905,329.03499999999997,332.6833333333333,342.51666666666665,347.4766666666667,349.86,342.124,344.226,351.57599999999996,339.058,345.84799999999996,345.93750000000006,326.36499999999995,,,,,370.17,369.96,363.96,,,350.28999999999996,356.9625,363.61,357.8775,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-11-25 22:17:51+00:00,,,,,,,,328.78,318.115,319.64,317.8375,316.58,,,,,,,,,,,,,296.99,333.6542857142858,369.2314285714286,329.67571428571426,340.7314285714286,343.67571428571426,346.202,329.356,332.665,342.655,347.34,337.95500000000004,342.66499999999996,344.2266666666667,351.9916666666666,339.9266666666667,347.4583333333333,346.28200000000004,326.414,,,,,368.135,367.76,363.96,,,350.628,359.528,364.104,358.37,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-12-03 22:17:45+00:00,,,,,,,,328.78,318.115,319.64,317.8375,316.58,,,,,,,,,,,,,296.51142857142855,333.42875000000004,366.99875,329.195,340.48,343.32875,346.202,329.356,332.665,342.655,347.34,337.95500000000004,342.66499999999996,344.2266666666667,351.9916666666666,339.9266666666667,347.4583333333333,346.28200000000004,326.414,,,,,368.135,367.76,363.96,,,350.628,359.528,364.104,358.37,368.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-01-12 22:17:45+00:00,,,,,,,,327.28999999999996,317.455,318.4599999999999,317.80999999999995,,,,,,,,,,,,,,292.93333333333334,332.0914285714286,361.4857142857142,327.61428571428576,339.2642857142858,341.75428571428574,343.91333333333336,327.89666666666665,330.485,341.27,345.04499999999996,326.05,340.87999999999994,342.26500000000004,350.8449999999999,337.9825,342.57750000000004,344.82,324.27,,,,,366.1,365.56,,,,347.29999999999995,352.0733333333333,360.93666666666667,355.7333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-03-09 22:17:26+00:00,,,,,,,,325.025,317.04,318.9,318.16,,,,,,,,,,,,,,293.322,332.7266666666667,358.50499999999994,327.83,339.53833333333336,342.39000000000004,346.91499999999996,329.75,332.795,342.9,346.35,326.05,343.8966666666667,342.9533333333334,352.17,339.72999999999996,351.4666666666667,343.375,322.74,,,,,366.1,365.56,,,,348.51,346.91499999999996,359.69499999999994,353.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-03-17 22:17:32+00:00,391.16,369.36,,354.32,,,,325.025,317.04,324.365,323.29,325.99,322.78,325.16,,,,,,,,,,367.58,293.322,332.7266666666667,363.7185714285714,327.83,339.53833333333336,342.39000000000004,346.91499999999996,329.75,332.795,342.9,346.35,326.05,343.8966666666667,342.9533333333334,352.17,339.72999999999996,351.4666666666667,343.375,322.74,,,,,366.1,365.56,,,,348.51,346.91499999999996,359.69499999999994,353.65,,,,,,313.76,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-03-25 22:17:16+00:00,391.16,369.36,,354.32,,,,332.15999999999997,320.135,324.32666666666665,322.82,322.45500000000004,318.585,320.76,,,,,,,,,,367.58,295.722,333.87833333333333,361.67571428571426,329.40166666666664,341.07166666666666,344.08833333333337,348.7633333333333,332.84,333.74,344.34999999999997,348.59999999999997,337.195,348.3066666666667,347.19000000000005,356.01666666666665,344.6466666666667,356.83,350.96500000000003,331.07500000000005,,,,,369.89,368.675,,,,357.935,372.915,369.65,364.26,,,,,,306.91999999999996,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-05-04 22:17:17+00:00,391.16,369.36,,354.32,,,,330.87,319.6366666666667,322.6275,321.565,322.45500000000004,318.585,320.76,,,,,,,,,,367.58,301.505,333.69571428571425,363.75750000000005,329.45142857142855,341.2142857142857,343.82142857142856,347.41499999999996,331.6275,332.5475,343.74,347.29,330.12333333333333,346.3825,346.11,354.725,343.51,355.52,349.30333333333334,329.1433333333334,,,,,369.89,368.675,,,,355.57,362.98,367.4766666666667,363.10999999999996,,,,,,306.91999999999996,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-05-12 22:16:59+00:00,391.16,369.36,,354.32,,,,331.435,320.3725,323.184,321.678,320.3066666666667,316.7966666666667,320.76,,,,,,,,,,367.58,300.51714285714286,333.90875,366.5155555555556,329.7425,341.6475,344.13875,347.846,331.304,332.71400000000006,343.538,347.17600000000004,333.0525,346.162,346.216,354.936,343.684,355.966,349.2175,329.9375,,,,,368.30333333333334,368.675,,,,356.8125,365.5325,368.0325,363.3375,,,,,,306.91999999999996,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-05-20 22:17:06+00:00,391.16,369.36,,354.32,,,,331.216,320.08000000000004,322.3183333333333,321.09,320.3066666666667,316.7966666666667,320.76,,,,,,,,,,367.58,299.38125,333.99125000000004,368.86777777777775,330.075,342.04,344.51375,347.34,330.87833333333333,332.4433333333333,343.2583333333334,347.17600000000004,333.0525,346.162,346.216,354.2316666666666,343.19,355.21166666666664,349.036,329.13,,,,,368.30333333333334,368.675,,,,354.906,365.5325,367.43600000000004,362.98,,,,,,306.91999999999996,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-06-05 22:17:00+00:00,398.845,374.09000000000003,308.1,354.32,,,,331.76599999999996,321.098,322.9916666666666,321.21166666666664,319.2425,316.7966666666667,320.76,,,,,,,,,,367.58,305.59142857142854,334.39285714285717,374.17125,330.57142857142856,342.19000000000005,344.9728571428572,347.25,330.71166666666664,332.3616666666667,343.04,347.422,335.8775,345.74800000000005,346.93,354.18666666666667,342.63166666666666,355.23333333333335,349.974,330.504,,,,,367.5833333333333,371.79,,,,355.568,366.625,368.40600000000006,363.748,,,,,,306.91999999999996,306.89,284.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
