dates,satname,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0039,nzd0027-0040,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0027,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096
2017-09-27 22:17:48.664000,L8,,,,,,,,327.23,,,,,,,,,,,,,,,,,,365.49,368.72,366.39,340.90,337.13,,,,,,,,,,,,344.82,328.61,,,,,,,,,,,328.28,356.03,359.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.19,419.28,,,
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,,,,,,,,,,,,,335.28,332.98,360.83,326.85,335.53,340.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18 22:17:22.771000,L8,,,,,,,,,,,,,,,,,,,,,,,,,290.06,326.61,366.11,324.48,333.42,337.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,,,,,,,,329.97,,,,,,,,,,,,,,,,,330.09,331.84,377.26,330.08,342.12,344.07,339.96,,,,,,,336.54,345.53,330.58,346.96,343.18,324.87,,,,,,,,,,,,357.44,358.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09 22:16:40.331000,L8,,,,,,,,330.97,312.96,317.19,,,,,,,,,,,,,,,318.75,334.18,382.21,331.93,341.76,347.50,341.99,,,,,,343.76,338.66,346.05,337.19,349.99,344.55,325.14,,,,,,,,,,321.93,348.38,360.71,360.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25 22:16:28.178000,L8,,,,,,,,331.87,314.89,318.52,,,,,,,,,,,,,,,335.72,336.61,395.15,332.46,342.51,347.75,340.27,329.39,332.30,342.46,349.53,319.53,,338.18,349.67,338.64,351.54,343.96,326.54,,,,,,,,,,314.62,346.69,360.04,360.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10 22:16:26.226000,L8,406.17,422.74,374.94,345.97,,,,,,,,,,,,,,,,,,,,,340.80,336.66,402.78,332.39,341.88,347.06,341.41,329.70,331.11,341.91,347.58,323.52,341.83,342.29,350.68,340.58,352.56,,,,,,,362.55,366.42,315.79,324.47,320.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26 22:16:36.823000,L8,,,,,,,,332.31,313.32,317.84,,,,,,,,,,,,,,,336.77,335.29,396.33,331.92,344.02,346.86,341.97,327.42,330.36,341.44,351.17,318.11,341.37,343.23,350.39,334.28,349.12,344.76,326.95,,,,,353.94,,,,,315.44,342.85,362.04,361.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 22:17:30.804000,L8,383.28,370.39,,,,,,328.19,,,,,,,,,,,,,,,,,296.26,333.51,394.71,329.11,341.49,346.04,340.62,326.96,330.99,339.61,347.06,316.49,338.70,336.99,347.13,332.79,348.46,339.44,320.00,,,,,,,,,,312.63,343.04,357.88,356.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-17 22:17:31.986000,L8,,,,,,,,329.34,,,,,,,,,,,,,,,,,296.87,333.53,353.73,328.98,338.85,344.16,,,,,,,,336.15,346.99,330.77,345.61,341.03,321.87,,,,,,,,,,,,359.96,357.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19 22:17:28.292000,L8,386.05,371.35,,,,,,,,,,,,,,,,,,,,,,,301.99,337.54,387.29,332.89,346.46,352.08,346.68,330.39,333.86,347.21,339.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04 22:17:27.803000,L8,,,,,,,,,,,,,,,,,,,,,,,,,295.98,333.08,354.70,327.15,341.98,345.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05 22:17:21.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.95,331.58,358.16,327.41,336.12,342.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25 22:17:09.739000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.76,332.05,355.34,330.67,341.76,312.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26 22:16:59.330000,L8,,,,,,,,330.19,312.64,318.04,,,,,,,,,,,,,,,294.61,334.76,356.65,331.61,343.16,348.24,337.42,,,,,310.12,341.01,336.63,350.27,334.04,348.17,345.22,325.71,,,,,,,,,,317.69,351.96,363.38,361.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12 22:17:08.680000,L8,404.80,373.63,,300.08,,,,,,,,,,,,,,,,,,,,314.56,295.43,336.62,373.22,332.99,347.49,346.24,318.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,383.97,383.13,338.73,305.55,,,,330.87,,,,,,,,,,,,,,,,317.02,333.21,338.94,360.42,333.74,345.63,349.48,342.84,327.79,334.43,343.88,352.32,341.84,345.72,340.86,353.15,337.52,353.28,343.92,326.12,,,,,366.04,368.26,,,,322.78,355.45,365.63,362.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31 22:17:38.893000,L8,388.66,368.90,313.30,308.95,338.22,,,334.33,320.16,323.65,318.54,,,,,,,,,,,,,317.80,298.51,340.38,395.88,339.86,352.07,354.00,354.43,336.13,338.60,349.60,358.37,350.14,357.12,351.40,361.23,344.44,365.19,348.22,331.74,,,,,375.79,378.05,361.88,342.01,358.45,306.26,359.61,369.98,366.14,361.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 22:17:44.396000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.70,333.29,359.56,328.04,340.39,344.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 22:17:58.697000,L8,,,,,,,,325.21,,,,,,,,,,,,,,,,,292.40,330.68,351.27,326.47,339.50,344.35,340.12,,,,,,,,,,,340.70,318.19,,,,,,,,,,,,353.10,343.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20 22:17:54.950000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.75,332.55,347.02,326.15,339.31,343.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22 22:17:51.823000,L8,,,,302.91,325.87,,,332.67,315.79,321.98,317.56,,,,,,,,,,,,,317.81,296.65,336.27,379.40,333.43,347.80,351.76,350.30,334.18,337.21,347.35,357.29,349.14,350.75,343.18,357.31,340.45,360.04,348.68,326.87,,,,,371.82,374.59,360.60,353.57,355.51,325.87,359.36,369.74,363.74,349.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,,331.13,,,,,,,,,,,,,,,,,290.20,331.90,348.26,328.59,344.66,349.92,346.50,,,,,,,,,,,346.07,324.91,,,,,,,,,,,,,359.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 22:17:35.189000,L8,,,,,,,,330.46,,,,,,,,,,,,,,,,,295.46,333.91,347.08,330.74,344.77,351.69,,327.59,335.11,344.30,351.74,341.53,,,,,,346.61,324.83,,,,,,,,,,,,367.06,360.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11 22:17:28.877000,L8,,,,,,,,,,,,,,,,,,,,,,,,,292.88,330.27,345.02,329.78,344.59,348.12,,330.17,333.20,342.84,331.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27 22:17:20.128000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.74,331.74,346.84,328.91,343.39,347.40,345.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 22:17:04.952000,L8,,,,,,,,,,,,,,,,,,,,,,,,,294.72,335.87,350.01,331.28,343.52,348.93,,326.43,333.80,343.17,352.92,,,,,,,344.89,,,,,,,,,,,,,342.64,358.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 22:17:22.957000,L8,,,,306.27,,,,333.91,317.68,323.02,317.34,,,,,,,,,,,,,322.58,298.14,339.79,395.59,336.10,348.75,351.99,351.06,332.82,338.13,346.48,355.27,318.15,350.39,337.67,357.91,338.15,355.08,349.50,328.15,,,,,,,,,,322.37,362.41,368.93,363.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18 22:17:38.586000,L8,,,,,,,,324.29,,,,,,,,,,,,,,,,,293.63,331.74,377.60,329.42,343.17,344.81,338.23,325.15,330.47,341.35,344.87,316.76,339.63,340.04,351.09,332.20,346.28,339.70,320.51,,,,,,,,,,316.10,350.28,354.86,354.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03 22:17:46.393000,L8,,,,,,,,324.92,,,,,,,,,,,,,,,,,292.08,333.05,370.00,328.09,342.49,344.85,339.09,326.22,331.74,337.88,346.23,318.16,341.28,335.58,349.94,334.25,348.82,341.16,319.86,,,,,,,,,,322.32,350.56,358.38,357.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:17:52.015000,L8,,,,,,,,322.10,,,,,,,,,,,,,,,,,290.58,327.47,383.77,326.94,341.95,341.48,338.07,324.35,329.96,338.26,342.82,313.89,,334.50,346.60,327.91,345.85,338.00,318.75,,,,,,,,,,,,330.68,341.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09 22:17:48.906000,L8,,,,,,,,,,,,,,,,,,,,,,,,,294.92,333.95,347.00,331.35,344.65,347.97,345.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25 22:17:44.203000,L8,,,,,,,,,,,,,,,,,,,,,,,,,294.56,334.13,347.60,330.06,343.98,348.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26 22:17:35.944000,L8,,,,391.08,,,,321.90,319.92,322.89,319.90,,,,,,,,,,,,,321.30,320.00,372.18,374.43,339.36,350.77,351.58,353.59,335.92,338.30,348.14,355.04,,350.84,336.86,358.02,350.83,367.03,346.04,329.40,,,,,371.92,372.54,,,,338.40,362.68,363.90,357.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,294.05,335.36,353.31,331.57,344.60,349.35,348.35,331.59,333.66,344.12,351.89,,348.42,335.21,353.08,331.38,356.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01 22:17:07.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,291.43,336.92,351.62,329.10,342.58,348.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04 22:17:29.944000,L8,389.69,373.03,315.61,309.89,,,,333.10,316.73,321.96,318.74,,,,,,,,,,,,,321.27,297.23,339.59,396.67,335.73,349.17,352.53,353.15,335.90,337.21,348.26,355.75,348.60,351.10,353.26,358.95,344.51,362.64,349.11,329.84,,,,,370.57,374.27,,,,336.52,367.36,368.69,364.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24 22:18:01.850000,L8,,,,,,,,,,,,,,,,,,,,,,,,,292.18,336.74,371.29,328.50,342.60,342.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09 22:17:58.951000,L8,,,,302.88,,,,,,,,,,,,,,,,,,,,314.79,296.55,338.66,376.66,331.58,344.18,348.34,344.14,327.93,332.53,341.42,341.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25 22:17:57.047000,L8,,,,,,,,,,,,,,,,,,,,,,,,,296.52,338.13,352.94,330.77,343.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 22:17:52.616000,L9,,,,,,,,,,,,,,,,,,,,,,,,,294.94,339.57,357.96,329.63,343.45,347.98,,328.45,332.34,343.22,341.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,,,,,,,,,,,,297.20,338.04,360.18,333.40,336.61,,,,,,,,351.22,332.62,355.98,335.40,360.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:17:43.336000,L9,,,,305.93,,,,,,,,,,,,,,,,,,,,315.79,295.67,337.59,361.31,332.99,346.87,349.83,351.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09 22:17:37.608000,L9,,,,,,,,328.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.08,310.88,,,,,,,,,,,,,319.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18 22:17:25.504000,L8,,,,,,,,,,,,,,,,,,,,,,,,,287.02,332.50,361.00,327.83,341.31,338.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 22:17:26.026000,L8,368.25,362.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12 22:17:13.223000,L9,,,313.06,306.48,,,,,,,,,,,,,,,,,,,,317.53,332.08,337.19,360.08,336.17,346.16,350.54,,332.85,335.02,346.47,352.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:17:39.656000,L8,371.98,363.78,312.64,305.78,,,,329.54,314.39,317.26,,,,,,,,,,,,,,317.41,294.32,338.07,375.44,333.82,345.88,348.57,,332.08,334.01,345.43,349.42,,,,353.32,329.45,351.12,346.15,324.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13 22:17:12.050000,L9,,,,,,,,329.56,316.32,318.19,,,,,,,,,,,,,,,328.86,337.90,380.04,330.38,343.35,344.99,,328.21,332.74,342.82,347.70,,,,351.78,332.23,346.91,312.76,325.17,,,,,,,,,,,,,345.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:17:48.970000,L8,,,,305.14,,,,331.19,315.73,317.01,,,,,,,,,,,,,,319.43,329.92,339.97,385.06,332.83,343.30,350.05,,,,,,,328.33,335.97,355.83,341.23,349.39,346.10,326.52,,,,,,,,,,,,,339.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:17:24.696000,L9,,,,301.44,,,,329.19,315.63,316.28,,,,,,,,,,,,,,316.75,295.60,338.23,377.27,328.72,342.06,344.51,344.31,329.16,330.83,342.60,342.72,,342.55,336.00,351.10,342.28,349.21,345.20,325.06,,,,,,,,,,330.12,363.89,362.74,356.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31 22:17:39.593000,L9,,,,,,,,330.02,315.91,316.52,,,,,,,,,,,,,,,293.31,338.18,363.44,329.27,341.68,344.47,344.71,328.86,331.48,342.10,341.36,,345.04,336.74,352.01,341.90,348.61,346.64,325.77,,,,,,,,,,322.49,362.83,363.52,357.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:18:11.619000,L8,,,,303.48,,,,333.53,318.09,319.89,317.54,,,,,,,,,,,,,316.66,295.68,337.44,380.52,329.64,342.59,345.90,342.21,329.62,334.34,341.86,344.80,,347.09,335.74,354.30,338.29,355.83,348.57,328.32,,,,,,,,,,329.70,365.54,363.32,358.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17 22:17:54.625000,L9,,,,,,,,330.17,314.94,318.34,,,,,,,,,,,,,,,294.43,333.87,372.09,327.25,336.86,342.34,341.88,327.77,331.52,339.21,316.54,,,,,,,346.02,325.38,,,,,,,,,,324.78,364.62,359.85,348.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19 22:18:03.080000,L9,,,,,,,,329.16,,,,,,,,,,,,,,,,,293.96,335.49,379.22,329.65,340.98,344.95,345.07,328.45,332.11,340.83,342.07,,345.45,334.55,352.55,329.97,345.34,344.17,324.73,,,,,,,,,,,,355.59,347.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04 22:18:00.514000,L9,,,,,,,,,,,,,,,,,,,,,,,,,330.03,336.63,383.21,329.50,341.98,345.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,,,,,,,,332.33,315.67,319.30,,,,,,,,,,,,,,,295.39,336.33,378.20,330.83,343.23,345.08,346.32,332.83,334.53,342.39,343.89,327.08,348.12,334.92,352.56,338.67,352.28,347.15,324.68,,,,,,,,,,335.83,367.81,366.73,357.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15 22:17:53.980000,L8,,,,304.67,,,,,,,,,,,,,,,,,,,,313.78,331.72,336.39,382.49,333.57,344.24,346.84,343.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 22:17:58.841000,L8,,,,,,,,332.39,318.13,320.16,319.76,,,,,,,,,,,,,,330.91,338.15,374.68,333.06,344.14,346.37,346.15,332.42,332.32,343.02,346.23,342.03,347.63,348.23,354.61,344.54,357.23,347.39,329.73,,,,,369.10,370.03,,,,343.26,368.63,368.15,360.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:18:06.517000,L9,,,,,,,,,,,,,,,,,,,,,,,,,291.41,333.54,362.67,327.77,341.75,340.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16 22:17:50.035000,L8,,,,,,,,,,,,,,,,,,,,,,,,,331.21,329.35,372.34,329.57,338.49,341.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 22:17:37.574000,L8,370.96,365.78,,,,,,,,,,,,,,,,,,,,,,,,,395.87,331.48,319.98,,,,,,,,346.95,336.01,347.51,348.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28 22:17:33.498000,L9,,,,354.97,418.96,397.27,384.70,359.59,348.80,356.48,347.27,334.76,346.44,332.46,,,,,,,,,,370.69,343.22,401.21,408.88,402.54,386.77,389.91,403.46,390.31,380.72,391.88,404.78,411.27,407.29,405.42,405.06,387.87,390.74,375.34,360.60,,,,,408.84,403.52,405.28,419.83,413.38,416.64,425.15,414.74,410.37,405.39,367.07,387.20,379.20,415.65,318.02,319.46,311.84,302.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13 22:17:27.047000,L9,,,,,,,,327.86,316.59,323.60,321.38,,,,,,,,,,,,,,319.98,339.92,393.28,335.31,343.59,344.12,349.81,330.88,333.96,343.11,344.22,,,,,,,342.82,324.67,,,,,,,,,,328.15,362.89,370.36,348.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15 22:17:12.111000,L9,,,,,,,,332.07,318.38,318.23,319.44,,,,,,,,,,,,,,332.26,334.68,389.47,330.23,341.36,344.09,344.58,327.93,332.37,342.00,343.84,317.92,342.65,338.78,351.98,341.47,350.80,349.92,326.66,,,,,,,,,,342.44,368.97,369.22,360.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31 22:17:04.101000,L9,,,,,,,,331.12,319.34,319.16,317.29,,,,,,,,,,,,,,337.86,338.26,379.67,330.07,338.21,344.68,345.57,330.60,331.80,341.41,347.37,338.55,342.41,347.38,352.94,342.14,355.99,349.56,329.13,,,,,330.88,,,,,348.79,370.37,368.56,361.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08 22:17:00.359000,L8,,,,,,,,328.21,313.88,318.17,314.19,,,,,,,,,,,,,,293.12,334.69,382.53,328.45,340.34,340.34,339.42,325.47,,,,,336.78,337.27,349.39,335.01,350.38,345.99,325.37,,,,,,,,,,327.97,363.70,362.11,356.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:16:54.981000,L9,,,,,,,,,,,,,,,,,,,,,,,,,295.49,336.87,391.42,328.73,341.48,343.45,339.98,325.60,330.86,337.71,344.09,327.75,341.12,341.27,350.49,339.04,314.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,,,,,,,,328.94,316.48,316.03,,,,,,,,,,,,,,,324.70,336.34,386.06,328.49,338.29,342.57,338.96,326.02,,,,,338.73,339.42,349.90,337.84,318.52,346.57,325.26,,,,,,,,,,336.64,364.61,360.97,357.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10 22:17:17.518000,L8,,,,,,,,330.90,317.37,316.93,,,,,,,,,,,,,,,333.66,337.67,390.01,330.25,339.18,343.49,342.34,328.71,330.89,340.19,345.06,,339.82,341.52,351.88,338.88,353.52,348.57,328.16,,,,,,,,,,336.72,366.62,367.14,359.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-03 22:17:19.817000,L9,,,,,,,,,,,,,,,,,,,,,,,,,287.78,330.21,383.24,323.10,335.33,336.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,,,,,,,,,,,,,,,,,,,,,290.99,332.98,382.42,328.20,336.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20 22:17:40.026000,L9,,,,,,,,328.11,314.44,315.96,314.26,,,,,,,,,,,,,,291.14,329.64,375.39,327.68,339.20,341.55,342.95,328.21,,,,,340.36,338.76,348.95,339.50,350.12,344.61,324.52,,,,,,,,,,338.01,362.76,361.35,357.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28 22:17:43.092000,L8,,,,,,,,328.90,,,,,,,,,,,,,,,,,292.25,332.85,382.22,326.59,340.71,346.13,348.65,325.53,,,,,,337.95,350.88,338.29,352.07,343.92,324.78,,,,,,,,,,,,311.92,336.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,,,,,,,,325.12,,,,,,,,,,,,,,,,,290.50,330.89,364.74,325.04,335.64,339.23,,,,,,,,,,,,343.41,320.85,,,,,,,,,,,,356.23,347.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:17:50.479000,L9,,,,,,,,,,,,,,,,,,,,,,,,,330.13,331.32,377.21,326.09,334.00,339.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,,,,,,,,,,,,,,,291.51,332.07,365.96,326.72,334.06,336.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,293.78,331.95,368.64,327.93,339.45,341.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-10 22:17:52.010000,L9,,,,,,,,329.76,315.69,317.49,315.95,,,,,,,,,,,,,,295.19,334.60,379.79,329.09,342.07,345.70,346.11,328.77,332.59,340.03,343.41,319.53,347.42,342.21,352.12,341.00,316.87,347.09,324.92,,,,,,,,,,345.82,368.61,365.27,358.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
