dates,satname,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0007
2016-04-28 22:00:37.466000,L8,382.54,342.56,367.44,347.14,327.61,287.78,249.97,291.51,293.00,296.88,293.14,293.91,290.46,286.55,297.72,296.74,308.29,305.11,311.04,309.96,299.02,297.73,267.44,278.94,272.69,279.83,287.10,286.75,291.92,302.25,302.48,310.33,308.11,317.10,,,,272.20,,,,,,,
2016-05-07 21:54:27.379000,L8,320.53,323.69,321.10,329.72,312.86,268.22,,,,,,,,,,,,,,,,,,,,,,251.66,272.49,279.97,277.69,279.66,283.25,292.81,,,,,,,,,,,
2016-05-23 21:54:29.497000,L8,322.20,317.30,321.05,332.11,313.97,261.55,,,,,,,,,,,,,,,,,,,,,,240.90,269.98,270.42,263.39,271.36,270.85,286.44,,,,,,,,,,,
2016-06-08 21:54:33.646000,L8,323.20,325.98,321.15,331.44,308.75,,,,,,,,,,,,,,,,,,,,,,,253.06,273.05,276.78,275.98,283.50,283.88,296.43,,,,,,,,,,,
2016-06-15 22:00:21.016000,L8,319.57,322.54,316.89,327.52,307.58,,,,,,,,,,,,,,,,,,,,,,,242.28,270.63,276.58,275.52,275.26,279.70,289.11,,,,,,,,,,,
2016-06-15 22:00:44.975000,L8,321.60,324.89,319.57,329.68,308.94,,,,,,,,,,,,,,,,,,,,,,,250.29,273.04,281.03,278.02,282.08,283.66,291.61,,,,,,,,,,,
2016-06-24 21:54:39.639000,L8,323.07,320.48,324.42,332.89,311.43,,,,,,,,,,,,,,,,,,,,,,,229.85,271.70,272.54,274.77,278.78,280.42,290.26,,,,,,,,,,,
2016-07-01 22:00:54.396000,L8,322.80,327.26,322.34,332.37,311.65,,,,,,,,,,,,,,,,,,,,,,,253.27,276.23,281.53,279.18,284.92,288.18,294.58,,,,,,,,,,,
2016-07-26 21:54:52.598000,L8,320.92,322.17,322.92,332.71,315.35,270.01,,,,,,,,,,,,,,,,,,,,,,237.70,274.02,281.06,279.48,285.37,286.72,292.50,,,,,,,,,,,
2016-08-11 21:54:54.359000,L8,321.21,322.51,321.63,330.91,316.01,270.90,,,,,,,,,,,,,,,,,,,,,,234.51,271.98,280.24,277.36,280.39,281.84,290.40,,,,,,,,,,,
2016-08-27 21:55:02.012000,L8,321.24,323.13,319.84,330.08,314.17,271.97,,,,,,,,,,,,,,,,,,,,,,228.35,269.98,278.11,275.37,275.54,280.71,,,,,,,,,,,,
2016-09-12 21:55:06.035000,L8,329.34,333.62,330.27,341.00,325.94,286.50,262.42,281.89,292.67,288.08,288.34,286.24,282.60,283.87,292.95,294.76,306.73,303.70,304.82,304.62,295.90,290.93,263.58,271.07,265.77,274.10,284.55,283.37,290.89,296.87,297.15,301.62,306.98,310.28,,,,264.10,,,,,,,
2016-10-30 21:55:13.361000,L8,355.83,352.70,352.94,348.11,324.35,291.02,288.24,296.09,332.37,354.45,335.67,355.62,345.31,314.90,306.48,307.93,318.77,323.82,315.74,320.74,335.01,348.97,329.38,292.21,286.08,292.68,314.07,300.31,310.30,328.13,336.83,335.27,335.01,337.85,,,,284.27,,,,,,,
2016-11-15 21:55:12.541000,L8,328.68,338.44,331.74,342.31,321.88,286.18,262.10,285.64,295.61,294.04,292.71,288.47,285.31,289.79,296.55,294.29,312.74,304.43,307.64,310.37,297.74,296.13,269.04,276.59,268.12,288.91,287.94,285.85,292.55,302.89,301.52,308.86,316.28,317.31,,,,267.52,,,,,,,
2016-11-22 22:00:59.693000,L8,315.37,321.19,311.42,324.19,303.85,263.38,,,,,,,,,,,,,,,,,,,,,,237.15,273.22,280.22,278.11,284.59,293.44,293.05,,,,,,,,,,,
2016-11-22 22:01:23.648000,L8,315.00,320.83,311.05,323.66,303.90,263.27,,,,,,,,,,,,,,,,,,,,,,234.37,272.58,278.89,277.48,283.44,292.70,292.46,,,,,,,,,,,
2017-01-09 22:00:50.195000,L8,326.33,333.35,385.78,394.83,315.25,278.84,251.38,280.21,287.18,289.04,286.69,284.17,277.56,283.82,294.43,291.65,305.38,299.17,301.22,302.79,294.18,290.29,262.42,268.63,267.85,284.46,281.96,277.80,290.70,297.18,297.28,304.96,308.35,312.17,,,,265.49,,,,,,,
2017-01-09 22:01:14.158000,L8,327.88,336.63,388.15,396.05,317.04,282.90,262.23,283.06,288.85,291.35,288.54,286.05,280.09,285.03,296.30,293.92,307.90,301.45,302.68,304.97,295.52,292.47,264.87,275.32,269.48,288.96,284.11,281.30,292.01,298.95,299.07,307.20,309.80,313.75,,,,267.08,,,,,,,
2017-01-25 22:00:44.753000,L8,317.00,321.05,311.06,326.27,304.10,264.96,,,,,,,,,,,,,,,,,,,,,,232.51,267.16,268.17,267.27,280.72,289.57,292.52,,,,,,,,,,,
2017-01-25 22:01:08.707000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.28,278.60,288.26,291.55,,,,,,,,,,,
2017-02-10 22:00:36.499000,L8,319.42,324.64,312.70,326.97,306.79,264.92,,,,,,,,,,,,,,,,,,,,,,245.67,271.77,280.09,277.97,284.34,290.83,293.93,,,,,,,,,,,
2017-02-10 22:01:00.454000,L8,321.17,325.91,315.59,329.00,308.86,268.67,,,,,,,,,,,,,,,,250.50,246.08,242.83,254.73,247.80,245.48,249.03,273.88,281.95,280.42,286.66,294.11,296.52,,,,,,,,,,,
2017-03-30 22:00:14.213000,L8,314.16,309.35,311.47,324.65,307.30,263.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30 22:00:38.167000,L8,318.00,314.17,315.46,328.52,310.23,265.86,,,,,,,,,,,,,,,,244.50,246.48,242.80,230.90,,,241.42,272.95,280.38,274.94,270.05,278.04,290.17,,,,,,,,,,,
2017-04-15 22:00:06.096000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,246.71,262.34,277.56,283.90,280.88,278.11,284.47,294.40,,,,,,,,,,,
2017-04-15 22:00:30.050000,L8,285.47,312.77,304.63,320.27,305.27,,,,,,,,,269.37,285.73,276.16,289.92,288.66,284.98,,,,,,,,247.51,262.80,278.04,284.55,281.34,279.01,285.30,294.90,,,,,,,,,,,
2017-05-01 21:59:55.729000,L8,318.98,323.41,318.90,328.07,311.22,264.74,,,,,,,,,,,,,,,,,,,,,,249.92,272.35,280.09,275.15,257.34,270.81,290.82,,,,,,,,,,,
2017-05-01 22:00:19.697000,L8,320.09,324.39,319.75,329.12,312.44,266.73,,,,,,,,,,,,,,,,,,,,,,252.32,273.88,281.33,276.43,268.91,272.28,291.96,,,,,,,,,,,
2017-06-18 22:00:46.718000,L8,321.68,328.25,322.16,333.71,310.82,261.02,,,,,,,,268.89,284.53,281.72,291.04,292.01,288.71,,,,,,,257.83,248.22,265.27,277.96,284.28,281.02,276.64,283.93,295.99,,,,,,,,,,,
2017-09-06 22:01:09.877000,L8,361.78,367.96,359.77,347.84,334.80,301.50,293.65,300.84,314.68,301.42,299.55,300.42,297.59,295.47,303.86,306.62,319.01,322.13,313.60,318.05,313.25,306.86,282.17,279.09,278.35,290.85,301.32,298.94,309.95,309.54,310.83,314.28,310.31,323.05,,,,282.41,262.84,,,,,,265.78
2017-09-22 22:00:49.855000,L8,325.56,330.93,316.82,,,,,,,,,,,,283.47,282.46,303.97,302.84,288.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22 22:01:13.818000,L8,324.91,329.97,315.60,,,,,,,,,,,,282.67,281.74,303.02,302.50,286.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01 21:55:06.697000,L8,315.42,315.16,311.89,326.84,307.96,267.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24 22:01:21.408000,L8,319.48,323.85,312.01,327.49,307.45,268.01,,,,,,,,,,,,,,,,,,,,,,244.78,278.53,282.37,279.40,277.51,257.01,291.16,,,,,,,,,,,
2017-12-04 21:55:01.189000,L8,393.18,352.46,331.62,345.88,323.46,290.31,273.27,287.64,287.36,298.31,295.47,291.74,287.98,286.91,300.34,301.19,310.30,306.34,307.27,308.79,299.50,294.58,272.13,277.19,274.36,283.49,289.06,284.11,296.72,304.39,301.05,306.62,313.34,314.41,,,,271.40,,,,,,,
2017-12-11 22:00:48.493000,L8,372.60,336.10,326.86,345.62,373.49,287.68,267.38,282.84,283.88,312.23,288.16,287.12,284.50,283.87,293.20,293.63,308.26,298.91,303.03,305.62,297.46,288.50,266.73,267.74,268.93,278.64,284.87,281.40,296.88,300.30,299.89,304.12,311.75,315.64,,,,261.27,,,,,,,
2017-12-11 22:01:12.448000,L8,375.83,337.50,328.49,349.07,384.82,290.85,271.42,285.23,285.61,315.08,289.89,289.15,286.60,285.48,294.84,295.96,309.86,300.88,304.55,307.60,299.46,290.81,268.69,271.17,269.91,280.47,286.28,283.88,298.49,301.95,301.50,305.72,313.48,316.53,,,,262.00,,,,,,,
2017-12-20 21:55:04.332000,L8,329.87,335.58,333.89,344.17,318.92,283.21,260.81,277.11,280.21,286.94,284.99,283.01,279.87,282.08,295.46,292.08,306.10,298.54,300.09,304.49,294.43,289.19,280.69,287.74,270.41,277.52,286.75,272.86,299.88,301.06,298.67,305.84,310.54,315.79,,,,262.28,,,,,,,
2018-03-17 22:00:35.960000,L8,,,,,,,,278.83,288.86,289.34,295.92,285.72,285.33,289.66,297.26,296.20,309.88,312.29,308.98,310.93,301.10,294.24,287.66,268.88,267.94,286.35,287.98,284.39,297.14,300.73,300.05,306.92,302.87,309.59,,,,268.09,,,,,,,
2018-04-18 21:59:55.573000,L8,320.71,310.99,312.85,328.94,310.49,270.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 22:00:19.528000,L8,321.04,311.26,313.40,329.57,310.66,270.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-20 21:59:59.627000,L8,321.43,315.32,314.35,328.31,308.80,265.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14 21:53:45.680000,L8,323.11,313.18,314.86,328.73,313.44,260.77,,,,,,,,,,,,,,,,,,,,,,236.62,273.58,273.86,275.13,274.08,271.21,285.16,,,,,,,,,,,
2018-08-01 21:54:10.706000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,255.97,244.65,279.16,281.24,278.59,277.46,273.03,290.60,,,,,,,,,,,
2018-08-08 22:00:01.706000,L8,351.13,349.82,352.27,355.53,339.90,300.96,283.94,295.01,297.86,314.00,294.17,293.52,288.01,289.34,306.77,304.92,314.45,320.71,312.26,312.30,298.47,294.23,275.35,291.33,274.94,301.21,296.75,294.00,318.08,308.56,306.31,308.49,303.64,310.12,,,,273.34,267.56,,,,,,264.15
2018-08-08 22:00:25.669000,L8,336.36,330.30,328.49,339.57,321.61,281.21,252.05,281.29,281.65,289.31,279.79,277.73,273.14,279.57,291.46,291.61,304.17,301.38,295.51,293.11,,,,,,,,,,,,,,,,,,262.95,,,,,,,
2018-08-24 22:00:09.684000,L8,318.19,311.41,308.83,327.82,309.62,269.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 22:00:33.638000,L8,320.45,314.42,311.77,329.91,312.44,271.91,,,,,,,,,,,,,,,,,,,,,253.94,246.32,278.41,280.77,275.81,274.19,271.01,282.47,,,,,,,,,,,
2018-10-20 21:54:44.595000,L8,331.72,334.96,328.60,340.66,324.65,287.73,269.19,283.30,290.08,295.19,290.01,287.83,286.18,287.90,297.93,296.52,310.98,304.56,305.88,308.42,299.25,296.66,276.44,277.80,272.46,282.41,287.33,284.55,298.90,301.96,300.65,305.31,306.45,312.71,,,,269.26,,,,,,,
2018-10-27 22:00:57.222000,L8,339.47,335.01,330.41,338.04,326.13,289.78,266.62,281.86,287.59,297.81,286.44,284.98,282.60,285.32,293.75,295.22,309.38,300.34,305.44,307.40,298.61,295.15,276.93,283.44,268.71,293.64,286.78,283.74,298.38,302.45,300.07,306.27,305.90,316.42,,,,266.43,,,,,,,
2018-11-05 21:54:47.964000,L8,347.24,360.73,356.38,377.16,321.70,287.20,267.63,282.49,286.63,295.87,290.19,286.63,283.36,285.19,297.83,297.15,307.12,301.04,304.98,307.64,300.37,292.57,279.67,272.50,269.46,285.74,285.75,284.12,294.16,300.38,299.58,305.16,305.79,312.76,,,,267.81,,,,,,,
2018-11-12 22:00:35.361000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.00,273.59,274.98,275.29,280.53,282.39,289.06,,,,,,,,,,,
2018-11-12 22:00:59.324000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.36,277.92,281.83,279.06,286.03,287.49,292.12,,,,,,,,,,,
2019-01-08 21:54:43.803000,L8,335.41,336.04,331.90,341.59,324.48,288.99,270.33,282.40,288.30,293.45,289.11,288.31,284.21,285.60,298.82,294.65,310.72,301.74,305.03,307.87,297.73,292.65,283.94,278.48,273.72,281.52,286.84,282.81,303.39,299.95,299.15,306.31,309.35,316.20,,,,267.12,,,,,,,
2019-01-31 22:00:25.273000,L8,365.63,333.08,328.81,340.15,321.65,285.44,270.76,280.11,287.04,291.51,287.50,286.13,280.54,284.23,294.40,293.41,306.93,299.42,303.51,306.11,299.27,291.68,278.19,270.97,268.75,287.29,286.35,282.14,294.14,298.33,298.27,306.12,308.35,314.15,,,,267.00,,,,,,,
2019-02-16 22:00:23.352000,L8,383.08,386.61,370.46,392.27,388.98,373.78,,334.31,347.59,338.58,337.39,343.22,328.82,315.16,336.72,348.09,357.98,334.61,333.60,366.72,339.07,328.63,296.75,317.06,318.68,326.18,326.09,335.26,304.93,310.35,349.65,351.34,360.25,349.91,,352.58,352.91,341.85,,381.67,377.77,393.53,405.84,,
2019-02-16 22:00:47.319000,L8,338.68,377.85,365.43,386.99,384.84,283.71,264.77,279.89,286.52,291.72,287.70,287.31,279.70,285.28,295.28,293.29,307.98,299.81,302.00,307.20,298.11,292.23,266.96,271.73,268.95,283.22,284.96,278.32,290.06,297.21,298.25,306.00,309.25,314.05,,,,265.22,,,,,,,
2019-03-04 22:00:18.869000,L8,321.73,317.77,314.13,330.66,312.06,270.98,,,,,,,,,,,,,,,,,,,,,,239.44,272.78,281.68,280.08,287.92,295.48,296.33,,,,,,,,,,,
2019-03-04 22:00:42.823000,L8,322.02,317.19,314.20,330.65,312.24,271.05,,,,,,,,,,,,,,,,,,,,,,237.35,272.09,281.21,278.96,287.30,295.10,295.67,,,,,,,,,,,
2019-05-07 22:00:32.643000,L8,325.74,314.47,318.70,330.52,314.51,270.96,,,,,,,,,,,,,,,,,,,,,,241.39,271.93,279.49,276.14,278.75,281.59,293.88,,,,,,,,,,,
2019-05-16 21:54:27.787000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,255.68,246.37,275.51,272.94,272.77,274.10,279.57,295.06,,,,,,,,,,,
2019-05-23 22:00:18.688000,L8,320.00,316.68,313.20,330.50,309.12,263.43,,,,,,,,,,,,,,,,,,,,,,244.53,272.76,275.02,276.41,274.78,281.75,292.04,,,,,,,,,,,
2019-05-23 22:00:42.651000,L8,320.26,317.67,313.77,330.54,308.60,261.60,,,,,,,,,,,,,,,,,,,,,,243.67,272.85,274.24,276.67,273.96,281.17,291.99,,,,,,,,,,,
2019-06-08 22:00:26.359000,L8,321.48,315.56,317.40,330.47,308.98,,,,,,,,,,,,,,,,,,,,,,237.52,247.37,271.67,269.37,273.30,271.88,277.91,291.01,,,,,,,,,,,
2019-06-08 22:00:50.322000,L8,323.04,318.82,318.46,331.69,309.62,,,,,,,,,,,,,,,,,,,,,,241.36,249.44,273.64,272.91,275.93,274.08,280.82,293.29,,,,,,,,,,,
2019-07-10 22:00:35.303000,L8,324.92,321.58,320.65,335.43,317.16,270.48,,,,,,,,,,,,,,,,,,,,,241.58,250.11,277.65,282.68,281.74,282.19,288.22,295.06,,,,,,,,,,,
2019-07-10 22:00:59.262000,L8,322.11,323.16,319.54,333.15,310.23,,,,,,,,,,,,,,,,,,,,,,,235.57,274.43,280.02,278.31,276.44,283.01,290.54,,,,,,,,,,,
2019-07-26 22:00:40.154000,L8,320.39,321.40,317.58,332.66,312.50,268.30,,,,,,,,,,,,,,,,,,,,,,239.97,274.32,282.17,278.72,278.21,283.56,290.36,,,,,,,,,,,
2019-07-26 22:01:04.108000,L8,319.78,318.83,317.23,331.61,310.97,263.75,,,,,,,,,,,,,,,,,,,,,,231.18,271.51,280.29,276.15,272.21,279.24,283.43,,,,,,,,,,,
2019-08-04 21:54:57.018000,L8,326.06,319.27,318.82,330.33,317.29,272.14,,,,,,,,,,,,,,,,,,,,,,240.74,273.28,280.94,277.37,275.20,283.00,290.12,,,,,,,,,,,
2019-08-11 22:01:10.247000,L8,343.57,340.69,343.87,362.81,337.85,303.00,287.26,291.62,297.61,299.20,296.25,296.74,294.22,290.98,307.58,304.98,311.26,312.03,314.09,319.90,306.70,297.63,276.16,283.01,273.05,283.76,288.75,293.49,308.64,306.19,306.55,309.38,315.84,322.45,,,,278.54,,,,,,,266.85
2019-08-27 22:00:50.444000,L8,321.71,316.70,314.75,330.70,312.71,272.65,,,,,,,,,,,,,,,,,,,,,,241.10,276.14,280.83,279.18,278.52,280.90,291.13,,,,,,,,,,,
2019-08-27 22:01:14.407000,L8,321.08,316.29,314.11,330.18,312.06,271.43,,,,,,,,,,,,,,,,,,,,,,238.12,274.90,280.14,277.90,276.49,278.96,290.00,,,,,,,,,,,
2019-10-07 21:55:14.925000,L8,334.60,331.66,329.92,340.67,328.84,288.74,269.08,284.08,287.86,292.84,290.22,287.31,284.91,285.12,297.10,296.74,307.69,302.40,304.36,306.15,298.13,293.94,277.24,277.19,270.00,279.57,285.26,284.44,293.88,301.04,299.25,303.57,307.05,316.69,,,,270.55,,,,,,,
2019-10-30 22:01:02.711000,L8,314.01,315.06,306.16,323.69,304.94,262.69,,,,,,,,,,,,,,,,,,,,,,,268.57,273.73,275.51,277.24,282.89,285.04,,,,,,,,,,,
2019-10-30 22:01:26.665000,L8,321.00,321.54,313.18,330.52,310.64,272.03,,,,,,,,,,,,,,,,,,,,,,252.11,274.16,283.95,282.48,286.84,290.36,294.91,,,,,,,,,,,
2019-11-08 21:55:14.596000,L8,342.10,336.07,337.96,347.65,338.48,347.29,281.00,,,,,387.01,329.75,343.72,343.70,,,,,,,,,,,,,,,,,,341.16,327.46,,,,,,,,,,,
2019-11-24 21:55:11.489000,L8,383.32,332.63,381.99,385.06,402.08,361.75,268.60,282.06,288.58,293.11,291.68,288.60,284.19,286.35,297.22,295.25,307.78,300.53,305.08,308.02,298.58,293.93,267.72,274.86,269.16,283.56,286.71,284.76,292.89,301.40,301.78,307.59,311.41,316.51,,,,271.26,,,,,,,
2019-12-10 21:55:10.771000,L8,392.99,335.13,331.48,345.23,327.53,292.50,276.20,286.18,289.62,298.03,293.51,292.87,289.84,291.76,301.84,298.15,308.77,302.26,311.63,312.83,301.53,296.88,270.19,284.54,274.32,285.47,289.86,287.75,295.84,306.35,307.20,311.22,316.95,316.86,,,,275.62,,,,,,,
2020-01-02 22:00:51.777000,L8,367.32,367.66,357.64,347.10,327.65,301.91,283.04,287.71,292.19,299.83,295.37,293.73,288.13,289.63,306.44,304.22,311.83,305.83,312.05,312.62,301.37,298.33,272.09,282.58,302.28,292.91,294.68,290.87,296.65,306.26,307.71,313.15,319.36,335.51,,,,275.21,,,,,,,274.00
2020-02-03 22:01:07.154000,L8,327.11,327.44,324.02,338.68,317.45,282.28,,,,,,,,,,,,,,,274.47,250.57,237.07,244.69,211.18,245.91,259.99,248.38,277.48,284.11,263.40,292.62,301.53,306.49,,,,,,,,,,,
2020-02-19 22:00:40.027000,L8,341.12,338.30,341.60,342.41,325.75,292.32,276.54,282.17,284.93,293.34,290.63,290.22,285.89,283.39,298.52,296.04,306.01,299.15,306.09,309.53,299.12,292.52,266.34,275.69,273.38,280.48,288.07,282.86,289.05,300.37,301.96,306.91,313.39,334.46,,,,265.31,,,,,,,
2020-03-06 22:00:34.507000,L8,364.60,385.13,369.16,389.68,333.33,306.63,288.42,286.55,288.00,297.58,293.32,294.55,289.56,287.31,297.76,295.74,310.37,305.15,308.99,311.07,302.64,298.12,281.88,301.06,269.62,282.73,287.28,288.15,291.10,303.40,301.71,308.35,315.77,336.74,,,,272.74,,,,,,,273.16
2020-03-06 22:00:58.462000,L8,365.93,387.48,372.42,391.40,335.09,308.96,291.03,337.61,319.30,299.15,294.55,296.14,291.06,288.58,299.53,296.57,311.49,306.84,310.05,312.62,304.20,321.11,295.79,304.77,302.59,284.49,288.09,289.41,291.96,304.64,302.59,309.19,317.16,337.98,,,336.39,341.73,,,,,,,275.23
2020-04-16 21:54:27.566000,L8,328.36,324.58,325.90,335.98,317.14,279.10,249.93,,,,,,,,,,,,,,,,,,,,,,,267.13,261.83,289.00,293.27,299.79,,,,,,,,,,,
2020-04-23 22:00:11.077000,L8,336.38,335.24,334.38,349.83,326.92,289.19,268.27,285.66,287.54,295.03,290.80,292.92,286.87,283.56,295.27,296.38,306.30,306.35,305.53,308.05,298.22,294.73,264.62,274.65,270.90,280.35,285.31,285.76,290.28,297.64,300.69,306.26,308.69,313.44,,,,271.08,,,,,,,
2020-04-23 22:00:35.031000,L8,337.54,336.34,336.34,356.21,328.06,289.72,269.09,286.47,288.10,296.00,291.97,294.25,288.07,284.73,297.09,297.40,307.82,307.30,306.97,309.13,298.86,295.82,265.46,276.01,272.88,281.90,286.50,287.35,291.51,299.34,301.87,307.56,309.69,314.76,,,,272.03,,,,,,,
2020-05-09 22:00:02.918000,L8,321.00,312.20,313.43,329.78,312.93,270.25,,,,,,,,,,,,,,,,,,,,,249.97,242.49,269.70,269.71,271.67,273.71,278.71,286.29,,,,,,,,,,,
2020-05-09 22:00:26.885000,L8,322.63,312.69,314.39,330.72,313.46,270.10,,,,,,,,,,,,,,,,,,,,,,242.24,270.29,268.90,273.21,273.11,278.32,286.61,,,,,,,,,,,
2020-06-03 21:54:24.222000,L8,322.13,311.61,320.08,331.54,318.48,272.69,,,,,,,,,,,,,,,,,,,,,245.55,240.27,270.91,277.70,275.90,278.21,282.63,288.70,,,,,,,,,,,
2020-06-10 22:00:39.456000,L8,323.29,319.55,319.98,334.75,316.92,267.64,,,,,,,,,,,,,,,,,,,,,,243.86,272.24,280.19,276.01,276.47,284.77,290.03,,,,,,,,,,,
2020-07-28 22:00:35.385000,L8,321.15,313.13,313.82,330.37,312.82,269.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29 22:00:47.583000,L8,335.72,336.70,336.40,355.58,333.11,291.60,277.34,286.74,296.89,298.34,292.56,290.64,289.05,285.14,296.03,298.54,308.12,303.42,306.79,309.88,298.03,289.85,271.40,271.56,267.64,277.42,283.26,279.83,290.76,301.87,300.24,303.50,309.84,312.32,,,,272.79,,,,,,,
2020-08-29 22:01:11.546000,L8,321.21,319.11,318.60,333.56,313.77,276.44,,,,,,,,,,,,,,,,,,,,,,240.80,272.93,283.39,280.26,283.11,286.29,292.69,,,,,,,,,,,
2020-09-07 21:55:04.547000,L8,317.59,310.16,312.99,326.35,310.02,268.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 22:00:53.882000,L8,319.02,313.50,313.22,330.08,311.19,273.68,,,,,,,,,,,,,,,,,,,,,,241.81,272.56,281.18,279.53,279.70,284.77,290.41,,,,,,,,,,,
2020-09-14 22:01:17.845000,L8,337.79,327.81,329.02,341.54,326.84,288.05,268.32,286.11,302.16,294.61,289.07,286.26,283.72,282.56,291.65,294.86,308.50,298.78,305.62,309.22,301.46,294.12,282.81,271.13,268.77,282.08,285.87,283.11,290.51,300.31,299.25,304.39,306.31,311.49,,,,272.26,,,,,,,
2020-09-30 22:00:57.970000,L8,320.16,315.57,314.62,329.96,310.99,273.96,,,,,,,,,,,,,,,,,,,,,,241.21,272.29,280.25,278.81,282.07,286.61,290.69,,,,,,,,,,,
2020-09-30 22:01:21.925000,L8,321.66,318.21,318.05,331.93,312.77,275.44,,,,,,,,,,,,,,,277.27,249.51,247.97,,,,,245.86,274.43,282.38,281.10,285.59,290.10,293.31,,,,,,,,,,,
2020-11-26 21:55:12.692000,L8,314.75,313.28,306.25,321.28,306.64,268.52,,,,,,,,,,,,,,,,,,,,,,242.36,271.94,280.87,280.35,288.49,295.42,297.28,,,,,,,,,,,
2021-01-04 22:00:54.521000,L8,329.10,333.44,326.69,340.75,323.27,293.51,281.59,284.12,287.43,295.49,290.05,287.04,283.50,286.40,296.88,295.26,305.75,300.08,307.39,309.19,299.97,294.26,267.39,277.48,274.31,284.25,286.74,283.33,293.47,300.98,302.70,307.90,311.79,315.08,,,,269.71,,,,,,,
2021-01-04 22:01:18.489000,L8,330.19,334.25,327.42,341.11,323.81,295.08,283.76,284.78,288.07,296.27,290.79,288.07,284.52,287.46,298.09,296.13,306.85,300.80,308.45,310.23,300.66,295.14,268.30,278.90,276.71,285.88,287.49,283.92,294.42,302.31,303.79,308.87,313.37,315.88,,,,270.89,,,,,,,269.28
2021-02-21 22:00:41.462000,L8,393.42,333.35,329.65,341.31,326.13,290.14,279.87,281.42,291.56,293.75,290.99,288.87,282.89,288.00,298.24,296.62,308.42,300.74,309.90,312.30,303.25,296.76,271.43,277.34,278.07,289.58,290.22,288.22,292.94,304.22,302.03,309.46,313.31,315.96,379.69,361.10,341.50,273.19,,,,393.72,400.31,397.48,
2021-02-21 22:01:05.416000,L8,394.43,370.83,329.83,341.69,326.93,291.01,280.56,282.49,292.48,294.63,292.00,289.35,283.88,288.66,299.06,297.14,308.74,301.43,310.51,312.73,304.07,297.28,272.47,277.79,278.49,290.65,290.48,288.92,293.34,304.81,302.56,309.91,313.70,316.17,380.37,361.92,342.80,273.59,,,,395.71,401.23,373.93,267.82
2021-03-25 22:00:27.214000,L8,321.57,317.15,316.00,330.45,311.84,274.80,,,,,,,,,,,,,,,,,,,,,,239.76,270.22,281.63,278.85,282.70,286.49,292.50,,,,,,,,,,,
2021-03-25 22:00:51.177000,L8,350.17,350.26,364.67,351.17,327.99,296.87,284.02,284.31,286.03,293.71,290.47,289.20,285.40,286.52,303.04,298.14,308.39,305.21,308.29,310.99,301.60,293.31,264.49,273.86,271.50,282.32,287.72,285.05,288.25,302.20,301.85,305.32,310.91,313.13,,,,269.02,,,,,,,
2021-04-10 22:00:46.354000,L8,322.96,314.62,320.14,332.78,317.73,280.29,,,,,,,,,,,,,,,,,,,,,,248.33,270.72,284.08,279.32,283.64,287.84,293.06,,,,,,,,,,,
2021-05-05 21:54:21.612000,L8,318.52,313.80,318.79,329.89,311.77,271.13,,,,,,,,,,,,,,,,,,,,,,236.80,270.22,281.97,276.60,270.05,282.16,290.63,,,,,,,,,,,
2021-06-22 21:54:44.594000,L8,315.07,312.03,318.01,329.11,308.46,,,,,,,,,,,,,,,,,,,,,,246.80,242.79,270.72,280.35,275.53,278.09,282.00,291.03,,,,,,,,,,,
