dates,satname,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0055,nzd0280-0056,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0038,nzd0280-0068,nzd0280-0069,nzd0280-0136,nzd0280-0046,nzd0280-0047,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0048
2018-10-20 21:53:56.677000,L8,,324.52,337.28,339.10,337.28,343.56,328.04,338.13,357.89,317.15,306.24,,,291.94,293.88,306.63,345.65,347.96,337.40,346.32,326.02,341.05,339.56,318.92,329.05,317.87,315.10,324.43,331.38,329.37,325.25,,,,,,,,,,,,,,,313.88,323.90,299.29,302.47,310.22,295.52,306.20,310.32,317.44,303.57,325.10,322.79,318.70,332.83,329.87,,,,,,,,,,,,,,,,,287.95,294.40,304.49,285.91,300.87,295.12,307.99,,,,,,,,,,,,,,,289.18,340.22,322.92,324.25,337.13,279.11,317.47,318.78,296.77,,,,,,,,,,,,,,,,,,,,,,,,,,,287.37,301.76,298.79,289.74,297.75,283.82,261.23,285.56,,,328.23,326.37,290.28,300.57,290.73,,290.48,287.60,,,,,,319.93,316.29,328.89,327.36,299.69,284.51,297.83,300.27,304.95,293.93,,,,
2018-11-05 21:54:00.051000,L8,,326.91,340.45,342.97,341.44,342.00,336.18,340.14,332.25,320.40,305.86,304.31,307.68,301.35,303.85,314.00,359.54,352.83,327.59,324.53,329.53,338.34,330.45,320.83,318.09,312.79,318.34,328.41,331.73,325.62,316.85,302.83,310.35,,,,,,,,,,,,,317.74,327.77,303.62,308.84,314.28,298.44,312.66,310.43,321.07,308.47,326.59,322.38,320.27,334.73,333.57,,,,,,,,,,,,,,,,,288.28,297.29,311.89,289.61,304.74,298.59,313.99,288.17,,298.73,280.25,303.62,299.93,307.62,,,,,,,,312.08,330.98,338.67,334.94,335.02,280.47,307.44,314.13,308.36,,,,,,,,,,,,,,,,,,,,,,,,,,,306.32,313.79,303.73,298.08,302.32,285.43,262.97,289.31,280.04,282.51,331.02,330.83,293.35,304.25,296.42,,302.69,294.15,,,,,,323.47,321.70,334.04,330.45,305.63,298.34,302.41,305.40,312.32,300.59,,,,
2018-12-07 21:53:57.973000,L8,275.97,343.30,347.76,353.92,364.94,355.57,355.73,350.87,332.70,322.88,304.88,305.06,302.84,297.73,300.79,309.15,347.20,346.13,336.09,343.12,328.79,326.08,337.40,339.40,326.17,313.15,323.44,336.36,320.94,312.20,327.56,305.46,306.76,283.83,,,,,,,,,,,,315.15,326.12,300.28,304.01,307.36,295.76,308.12,331.99,314.08,306.90,322.71,318.66,376.00,352.99,330.72,315.58,,,,,,,,,,,,,,,,284.73,297.63,305.65,283.81,300.54,291.99,307.22,283.41,,,,,,,,,,,,,,310.66,330.59,337.94,340.18,331.32,279.52,303.85,332.29,331.91,,,,,,,,,,,,,,,,,293.35,349.60,365.39,360.36,351.85,358.35,345.09,353.39,335.40,,297.79,308.22,298.53,285.46,297.98,289.34,268.99,289.09,282.89,286.20,328.38,329.49,291.59,302.92,296.42,,316.58,322.31,,,,,300.54,335.15,314.04,363.99,329.63,304.90,293.77,301.98,307.92,336.94,327.32,,,,
2019-01-08 21:53:55.885000,L8,,307.92,315.67,342.77,364.02,345.66,342.44,351.20,344.62,328.85,311.98,309.26,319.48,308.47,316.12,319.57,343.37,340.66,348.07,333.73,336.88,343.29,330.40,344.51,340.82,340.71,337.75,331.26,336.71,343.74,382.10,338.59,371.53,317.10,301.88,,,,,,,,,,,304.49,312.62,289.50,295.50,289.77,279.14,294.10,304.68,309.55,314.44,329.12,324.75,322.35,333.10,340.06,,,,,,,,,,,,,,,,,286.07,297.21,301.32,290.16,306.26,298.50,318.44,286.19,,,,,,,,,,,,,,320.18,330.88,342.50,339.87,337.33,290.33,309.45,306.04,314.18,338.47,,,,,,,,,,,,,,,,363.75,364.05,350.66,372.33,370.62,370.30,,,317.70,310.99,320.03,335.38,340.20,354.56,349.51,309.74,309.54,,,,332.78,321.38,278.02,282.55,257.75,,266.72,267.85,,,,,,,,,326.11,,,,,,,,,,
2019-03-04 21:59:54.906000,L8,287.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.92,345.78,373.55,372.64,,,,,,259.79,356.97,352.52,350.66,345.85,338.56,342.87,325.58,327.88,338.23,298.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17 21:53:54.928000,L8,,330.65,340.55,346.71,341.78,343.67,338.34,350.99,347.45,323.99,309.59,,304.84,296.19,296.70,358.20,343.49,353.83,337.34,334.90,344.37,332.70,333.59,328.61,333.00,322.99,325.32,332.52,326.55,328.79,316.30,335.54,322.07,,,,,,,,,,,,,302.08,326.53,288.81,294.39,287.92,289.29,304.53,298.53,302.27,302.43,318.26,316.62,309.19,333.02,328.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.57,301.41,313.54,338.32,280.55,271.67,,,,266.42,320.72,312.38,306.12,298.42,308.63,289.17,268.49,294.63,282.64,300.06,332.66,315.85,289.63,300.80,302.04,,316.23,287.71,,,,,303.89,324.28,319.33,326.20,331.20,288.78,288.79,290.44,305.88,311.14,284.61,,,,
2019-08-04 21:54:09.092000,L8,286.82,351.93,344.35,353.51,351.92,351.54,352.93,346.51,347.90,350.20,307.28,301.07,305.76,296.49,294.15,344.02,345.66,340.31,329.88,324.09,333.29,329.25,336.51,335.93,330.68,323.58,328.01,318.85,321.84,330.95,309.53,303.87,312.98,,,,,,,,,,,,,303.07,338.95,287.98,296.89,294.59,325.41,316.38,298.17,305.07,300.86,319.66,345.33,313.09,346.33,339.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.77,294.91,278.29,265.91,293.25,278.04,301.94,282.84,270.78,,,,,,,,,,,,,,,,,296.53,310.03,314.44,343.55,290.00,280.21,,,,270.13,314.21,322.33,308.55,302.01,338.23,290.87,279.02,299.00,288.95,296.51,341.91,355.09,286.45,301.28,304.07,,324.64,285.75,,,,,,336.17,319.27,324.55,340.47,292.14,295.42,292.45,307.32,303.44,285.23,,,,
2019-10-07 21:54:27.004000,L8,288.47,354.72,340.97,352.36,345.46,343.06,335.43,346.81,336.12,331.66,310.19,305.34,307.70,300.38,301.06,358.79,347.17,347.47,337.65,333.31,345.18,336.93,340.58,336.31,335.87,328.80,334.79,324.40,339.51,321.11,312.65,311.02,320.76,,,,,,,,,,,,,314.69,328.14,300.29,306.65,312.32,341.03,317.88,313.36,321.27,313.16,362.64,347.76,338.57,338.88,337.42,276.47,,,,,,,,,,,,,,277.83,295.12,289.04,300.16,307.89,294.48,310.41,305.17,333.64,343.06,288.10,300.47,286.40,299.91,298.37,299.06,,,,,,,,323.60,339.21,336.14,325.13,316.07,289.02,308.15,331.32,334.54,269.82,,,,,,,,,,,,,,,,,,,,,,,,,270.37,308.63,354.80,333.33,296.48,300.78,290.55,277.04,299.17,289.21,297.37,335.40,348.43,298.24,307.73,340.99,,317.01,301.95,,,,,341.41,341.57,323.31,335.20,336.54,312.62,308.80,304.86,316.31,312.99,299.65,,,,
2019-11-08 21:54:26.682000,L8,282.28,326.82,335.65,337.36,334.69,335.88,326.36,340.47,326.64,322.34,309.36,300.43,309.04,302.06,309.83,313.75,354.52,344.42,326.30,323.59,332.34,332.42,325.15,322.29,342.32,327.65,323.04,322.11,327.35,316.15,313.06,307.16,317.70,273.71,,,,,,,,,,,,321.16,327.48,304.92,313.22,313.87,289.73,299.71,295.93,298.23,294.55,313.35,308.20,300.29,313.04,305.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.59,308.15,295.45,307.73,282.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.67,312.74,324.14,307.27,297.75,305.21,291.54,267.75,294.50,288.62,296.54,333.16,333.49,298.81,303.16,299.62,,309.22,300.03,,,,,311.38,330.89,328.05,337.35,331.27,313.81,309.32,308.80,309.73,308.73,301.45,,,,
2019-12-26 21:54:19.351000,L8,283.46,,,315.22,332.36,337.51,329.37,342.48,333.97,328.56,309.97,304.44,310.66,304.25,311.88,345.52,346.70,342.17,335.00,327.59,352.15,334.17,328.10,333.85,326.64,335.97,333.27,332.80,327.51,323.71,311.72,304.28,316.46,285.37,,,,,,,,,,,,318.75,324.55,303.74,308.53,306.39,337.18,314.78,333.09,320.92,311.93,326.92,397.25,,,,,,,,,,,300.35,315.30,317.94,341.49,307.58,,,,,,,,,,,,,,,,,,,,,,,,,,293.79,321.65,320.00,320.27,316.38,277.41,300.05,306.05,300.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.21,288.11,270.82,292.79,287.66,296.86,329.53,329.59,296.05,302.39,317.34,,299.30,297.40,,,,283.92,309.51,325.61,314.57,328.01,329.35,311.68,303.62,306.70,305.52,307.36,300.14,,,,
2020-01-02 22:00:27.823000,L8,356.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.16,365.07,367.65,357.39,368.79,357.34,357.64,365.49,360.55,365.11,363.34,359.02,350.24,347.94,355.78,345.45,348.95,360.79,354.53,352.47,349.52,360.17,365.49,359.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 21:54:15.691000,L8,284.70,326.18,332.68,336.29,336.87,334.73,325.04,338.92,329.16,320.48,307.95,304.22,311.63,302.12,311.59,316.61,355.81,346.66,340.01,347.01,335.58,342.34,339.72,334.81,341.58,330.95,335.06,324.41,319.94,312.40,311.42,303.16,334.29,283.59,,,,,,,,,,,,314.58,322.29,301.27,304.03,300.97,299.13,308.61,306.13,307.03,307.10,321.01,321.57,313.00,333.87,324.62,,,,,,,,,,,,,,,,,,296.53,304.38,288.55,301.91,299.81,310.14,289.18,,,,,,,,,,,,,,300.31,333.72,317.71,321.39,313.43,274.36,299.10,300.44,298.98,,,,,,,,,,,,,,,,,303.55,357.32,346.75,334.24,297.13,,,,,257.32,309.70,328.76,306.18,294.14,305.36,289.73,270.41,291.81,286.91,293.80,327.11,326.64,292.59,298.10,305.54,,295.91,294.06,,,,281.41,304.03,315.03,314.12,325.97,324.36,303.87,300.57,301.83,305.40,305.27,296.04,,,,
2020-01-27 21:54:11.218000,L8,277.88,328.16,334.75,352.85,345.34,353.71,353.87,357.83,331.95,330.02,308.77,302.43,310.96,302.25,308.83,328.82,335.13,333.23,332.50,336.20,344.88,340.78,334.35,333.77,330.21,330.05,335.63,331.20,328.47,309.64,308.94,303.42,308.82,275.78,,,,,,,,,,,,314.12,323.81,301.71,303.90,304.00,298.46,307.50,309.40,310.39,307.84,341.79,335.01,330.39,338.06,325.13,,,,,,,,,,,,,,,,,,294.72,304.53,289.64,301.44,303.56,311.42,290.47,,,,,,,,,,,,,,300.92,336.10,319.11,328.58,314.01,273.67,300.86,319.73,296.73,,,,,,,,,,,,,,,,,300.93,342.32,360.54,333.23,,,,,,257.10,307.73,322.26,347.28,291.21,302.54,287.20,268.72,293.19,283.81,291.63,326.70,326.18,294.14,300.04,304.73,,296.97,293.02,,,,279.67,308.23,315.74,313.04,325.66,327.02,303.83,300.13,300.74,304.32,303.57,296.30,,,,
2020-02-12 21:54:06.855000,L8,,321.42,355.93,354.00,353.92,340.13,338.00,338.36,333.79,312.40,304.88,,,,294.24,328.17,342.69,334.88,321.30,322.24,328.04,325.35,323.40,319.41,328.34,324.60,325.92,327.76,335.21,291.56,299.60,293.21,295.13,,,,,,,,,,,,,305.31,315.41,294.37,292.93,295.96,293.88,299.50,302.93,303.81,304.05,318.75,310.25,307.29,323.04,314.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.96,312.61,317.53,319.44,341.33,259.72,288.93,292.97,293.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.58,317.30,288.03,290.60,302.38,,288.58,286.06,,,,,295.76,312.71,308.22,319.22,317.84,281.33,288.34,291.98,294.59,294.44,288.30,,,,
2020-04-16 21:53:39.644000,L8,275.65,312.25,314.43,316.04,309.62,316.42,301.32,316.11,310.15,301.10,,298.03,303.48,297.03,301.11,312.04,344.28,338.58,335.18,293.20,291.90,,299.29,287.81,308.35,316.05,335.05,333.68,344.58,345.54,327.40,335.37,336.87,313.02,,,,,,,,,,,,349.49,325.51,295.23,292.40,296.53,290.45,298.32,297.93,301.61,299.47,313.24,309.48,310.48,320.18,315.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.44,329.44,336.85,,,,,,,,341.47,337.31,319.35,335.72,335.41,319.84,299.76,283.33,289.03,330.74,334.21,332.51,335.24,345.56,342.78,286.08,292.23,364.53,350.17,350.33,,,,,,347.61,341.00,357.56,343.78,323.23,275.29,,,,261.55,345.57,330.58,343.88,294.21,306.23,286.43,268.36,287.38,280.90,287.68,334.81,357.09,284.07,282.41,298.25,,285.88,287.57,335.32,,,,,296.41,306.01,318.01,322.69,285.52,286.31,282.04,286.44,287.86,284.13,,,,
2020-06-03 21:53:36.300000,L8,,407.02,415.52,413.97,403.65,411.12,402.53,400.55,398.11,402.67,401.84,400.35,403.52,392.35,396.48,392.73,395.53,401.34,394.26,389.47,389.30,396.29,392.84,389.98,391.50,377.74,382.39,381.39,379.96,381.70,380.73,385.99,390.84,377.78,383.64,385.07,389.64,397.96,384.91,384.84,392.22,400.59,394.95,385.60,391.35,401.14,411.40,416.47,400.66,418.36,,,409.28,408.95,407.73,403.50,403.82,405.34,398.06,,412.70,413.46,400.11,409.13,407.35,411.95,413.44,407.38,415.38,412.98,405.11,411.60,419.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.04,385.87,377.68,379.98,391.52,399.80,403.97,404.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.21,403.17,,,,388.28,402.19,,,422.22,,408.28,414.76,397.19,398.30,403.40,404.35,405.84,392.18,405.83,398.83,393.57,391.50,,,,
2020-07-21 21:53:58.839000,L8,306.73,327.77,341.08,339.53,342.63,344.68,334.91,346.58,343.84,323.37,308.11,307.49,314.94,306.60,316.92,325.62,345.60,340.48,331.47,332.64,342.84,340.02,331.99,333.00,332.14,322.82,329.44,332.04,335.28,334.97,322.16,323.05,328.80,286.74,,,,,,,,,,,,344.67,338.16,311.98,313.17,319.05,315.00,318.92,318.72,322.84,320.25,329.96,332.42,333.67,333.90,329.08,278.59,,,,,,,317.57,331.87,332.53,323.43,316.44,327.43,322.40,316.81,300.30,292.92,303.57,319.89,303.99,316.97,316.82,326.70,310.76,303.25,305.00,298.01,300.54,285.62,309.65,,,,,,,,305.67,295.77,274.61,267.31,265.26,290.89,299.53,282.18,268.89,270.96,,,303.71,265.19,313.48,297.79,302.61,309.31,328.01,271.09,281.59,266.42,,,,310.80,325.72,312.84,336.20,322.79,319.73,279.25,276.29,,277.13,324.48,326.20,321.26,319.36,322.59,301.84,292.69,307.62,306.23,311.54,339.38,337.38,305.08,311.57,316.25,,312.01,304.78,309.83,,,290.18,316.22,326.35,326.01,333.64,335.47,318.90,311.30,315.22,313.73,314.25,304.91,,,,
2020-10-25 21:54:24.251000,L8,295.69,336.28,345.20,345.70,344.18,345.03,335.72,351.15,343.73,330.48,312.09,313.33,321.19,313.53,323.70,325.97,347.84,350.83,332.27,330.91,348.43,340.30,338.60,338.90,336.51,332.68,333.34,327.10,338.97,335.03,329.08,327.04,331.91,293.39,,,,,,,,,,,,328.33,339.18,314.90,324.86,320.26,317.21,321.55,322.30,335.28,329.84,341.26,334.37,329.69,337.47,335.64,280.58,,,,,,,317.55,329.93,335.61,324.57,315.42,315.89,307.80,310.23,310.08,301.23,307.87,320.13,294.57,312.02,308.73,331.46,302.80,295.65,305.94,296.50,301.23,302.06,324.73,300.28,,,,,,,312.03,322.54,319.84,323.41,317.17,285.30,299.49,307.06,309.96,264.85,,,,,,,,,,,,,,,,310.13,348.47,341.90,340.25,326.26,302.41,273.96,,,264.59,320.04,335.73,323.81,307.88,319.10,294.11,284.46,302.02,298.05,303.86,339.80,343.83,306.90,310.83,314.59,,315.02,308.06,,,,283.44,317.98,324.45,332.77,338.50,339.88,314.94,315.36,317.25,317.42,311.00,306.87,,,,
2020-11-26 21:54:24.779000,L8,297.95,335.40,342.97,344.15,343.52,345.14,333.25,349.93,341.54,326.24,316.28,312.52,318.77,311.41,320.15,323.88,348.68,344.01,332.47,335.08,336.43,353.37,332.33,331.97,333.86,328.95,332.95,329.46,335.76,331.19,324.07,322.21,331.23,293.36,,,,,,,,,,,,329.39,339.59,314.16,320.00,318.12,314.90,319.71,320.60,325.97,326.32,334.64,333.95,333.54,338.65,334.85,285.87,,,,,,,326.09,331.56,337.54,328.02,317.21,317.13,313.67,317.19,308.60,299.51,307.19,322.37,300.91,316.97,313.06,336.46,309.08,299.55,312.76,293.85,304.55,321.59,323.56,300.03,,,,,,,318.11,327.78,324.83,331.24,324.10,288.76,306.24,313.36,316.59,260.63,,,,259.43,323.36,296.55,333.81,312.63,337.37,267.00,,,,,,311.01,347.98,342.49,341.35,325.18,304.70,268.12,,,264.84,323.55,329.27,321.47,316.29,316.13,295.01,282.65,299.97,298.05,306.44,339.76,337.43,304.33,311.06,317.83,,315.01,308.36,,,,293.52,319.37,328.31,327.62,336.66,335.63,323.49,314.59,315.49,316.92,315.93,306.44,,,,
2020-12-12 21:54:25.476000,L8,,323.58,338.32,345.63,354.70,334.22,324.14,350.92,339.57,325.10,309.09,301.32,305.27,296.60,301.94,345.41,345.46,345.62,331.57,327.03,344.30,339.40,329.99,330.97,334.71,326.60,345.44,326.67,333.46,340.98,322.29,312.27,333.73,281.56,,,,,,,,,,,,320.91,332.75,307.41,310.93,309.72,310.20,315.39,313.58,319.83,311.90,332.87,329.89,330.40,333.99,346.03,277.33,,,,,,,,,,,,,,300.64,304.70,291.55,302.53,309.19,293.31,310.40,303.61,330.22,300.51,,,,,,,,,,,,,,298.08,331.89,337.30,330.86,317.22,276.27,296.93,300.77,298.39,,,,,,,,,,,,,,,,,,,,,,,,,,254.57,295.71,336.92,299.10,290.49,295.47,284.76,268.31,289.35,278.86,283.41,333.81,330.82,298.64,305.50,313.56,,306.59,300.92,,,,283.61,312.98,317.38,320.11,325.62,331.28,305.12,299.66,302.91,310.66,308.09,300.85,,,,
2021-01-13 21:54:15.589000,L8,,,,,,,,,,,,,310.91,306.09,314.20,318.92,355.27,352.26,349.16,344.75,340.23,339.23,340.43,332.95,338.65,341.00,345.33,349.33,338.61,282.61,319.08,341.08,,,,,,,,,,,,,,327.63,334.44,306.31,329.54,314.76,313.58,315.58,312.95,320.52,315.58,329.02,335.40,326.39,336.95,328.41,,,,,,,,,,,,,313.88,303.81,304.48,297.46,285.78,295.58,311.90,292.70,308.30,305.78,345.23,292.80,,,,,,,,,,,,,,305.78,325.13,318.44,334.00,318.56,283.62,303.33,303.18,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,254.50,309.99,318.14,314.41,298.05,306.55,285.14,266.16,292.23,282.79,289.60,341.29,341.77,287.13,297.42,306.31,,291.06,288.49,,,,,,328.02,339.66,317.16,331.97,312.31,301.07,306.16,303.46,293.92,292.58,,,,
2021-03-25 22:00:03.259000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.98,293.94,306.08,296.56,283.00,281.85,281.87,264.68,285.36,277.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 21:53:50.092000,L8,,331.99,336.41,339.35,351.15,336.43,334.20,353.53,337.45,323.96,306.57,302.13,306.07,299.33,300.13,310.27,344.77,339.28,334.24,332.87,337.12,328.27,327.43,322.15,319.06,314.99,325.06,320.58,316.37,327.86,319.11,299.79,318.43,275.37,,,,,,,,,,,,309.05,325.20,294.38,303.22,296.89,301.53,304.38,303.25,304.91,306.82,316.39,314.90,312.11,324.56,319.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.23,302.51,303.74,305.57,302.12,271.72,294.69,288.74,287.45,,,,,,,,,,,,,,,,,292.84,331.77,347.47,329.69,,,,,,258.63,294.95,306.26,294.20,283.70,288.00,285.07,266.55,288.76,276.77,,339.29,335.32,292.01,301.19,307.52,,293.90,292.31,,,,281.13,307.78,321.23,317.90,321.25,339.40,297.60,297.94,284.64,303.87,302.72,294.25,,,,
2021-05-05 21:53:33.703000,L8,296.21,337.05,345.29,345.42,344.95,343.79,335.22,345.75,342.84,322.77,309.87,306.54,310.96,304.58,314.44,322.75,348.43,344.21,344.50,343.39,339.78,340.45,332.41,333.91,332.56,324.89,333.89,333.40,331.62,341.47,337.46,323.72,329.16,292.07,,,,,,,,,,,,326.51,336.87,307.30,314.33,315.38,337.62,335.74,313.17,316.70,314.44,326.49,351.63,332.47,333.37,327.74,277.28,,,,,,,,,,,,,,,,285.32,294.89,313.56,293.02,313.30,310.48,325.58,303.85,,,,,,,,,,,,,,304.69,296.34,290.59,275.71,299.98,279.71,298.77,283.89,280.32,256.98,,,,,,,,,,,,,,,,301.19,339.73,328.31,334.44,321.25,294.42,273.12,,,270.01,315.71,337.95,335.49,313.12,323.21,292.29,283.64,301.72,291.92,302.10,340.27,338.39,299.51,305.44,312.70,,342.24,301.37,,,,291.48,316.46,326.12,323.69,332.37,335.51,322.91,314.97,313.34,312.15,311.33,305.72,,,,
2021-07-24 21:54:04.359000,L8,356.59,,,,,,,,,,,303.25,309.93,301.62,307.17,317.79,344.93,333.70,331.78,335.27,336.42,338.01,329.80,329.32,343.89,343.82,338.16,336.95,337.30,345.09,330.56,333.42,338.43,326.03,,338.54,324.62,319.68,329.57,338.03,,,,,,365.77,358.38,351.12,356.69,345.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.08,297.38,294.95,291.95,292.01,274.49,288.32,290.74,277.66,,,,,,,273.51,283.54,365.83,352.33,292.11,287.13,355.70,,,,310.98,330.76,314.90,343.60,331.55,331.72,282.97,276.45,,280.87,353.89,332.28,342.92,338.98,337.84,349.44,332.60,326.02,337.24,323.41,353.07,366.10,266.41,295.50,,329.84,290.77,315.82,,,,306.16,334.49,349.50,349.82,350.22,356.41,335.99,354.72,301.42,320.01,299.99,309.63,,,,
2021-08-09 21:54:11.490000,L8,337.77,353.28,350.23,346.80,359.82,369.49,360.07,364.04,367.43,342.41,369.16,345.61,346.55,346.29,348.26,355.38,349.40,339.48,352.68,333.07,336.78,351.95,339.41,340.23,337.33,345.63,328.78,329.41,312.40,337.98,318.01,338.11,340.12,343.21,349.55,331.28,327.37,339.77,344.80,338.88,337.00,323.10,341.61,332.01,344.39,376.91,363.36,337.74,333.24,353.19,318.90,327.80,340.12,331.65,354.60,355.48,354.28,339.34,347.99,359.08,348.77,364.45,354.54,348.79,350.85,361.07,351.63,339.00,377.19,366.41,381.01,365.72,352.81,368.09,367.96,359.13,373.41,352.53,355.74,354.07,357.42,353.16,352.43,362.25,353.78,341.70,360.40,351.56,335.21,330.20,328.54,338.96,352.78,344.01,332.89,332.39,346.12,327.42,332.74,341.70,329.15,324.32,337.09,334.46,336.47,352.08,338.91,341.63,338.28,322.06,352.10,348.87,338.51,356.65,404.90,396.95,355.38,346.36,357.86,352.24,353.87,346.11,341.10,355.57,349.38,374.78,369.06,360.72,348.25,345.18,340.95,335.76,347.26,340.54,353.10,343.54,344.90,352.14,324.03,328.58,331.47,334.01,352.42,357.72,321.88,351.23,343.55,343.87,345.92,312.01,328.73,339.65,338.75,351.94,361.21,355.42,340.69,359.52,354.76,343.59,366.51,360.79,349.05,350.16,346.05,352.16,348.42,343.19,336.16
