dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2016-07-15 22:11:46.335000,L8,231.03,375.45,462.57,487.82,542.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.31,407.22,,,,,,,,,,,,,,,,,,,,,,,,,,,362.80,344.94,,,,286.14,260.12,193.74,,,,,,,,,197.31,221.24,285.06,285.07,413.98,279.88,179.54,181.25,202.74,198.65,224.06,236.27,244.79,250.41,258.57,258.74,263.90,267.12,270.22,278.09,284.22,282.47,281.79,270.83,305.86,345.42,352.00,449.16,308.66,313.26,317.11,465.16,452.99,536.89,349.69,289.15,349.91,432.75,371.73,352.66,350.15,349.17,329.12,324.80,,,,189.12,341.64,401.60,467.26,433.87,448.00,430.76,478.98,484.20,437.40,402.50
2016-08-16 22:11:53.694000,L8,,,359.39,316.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.19,236.53,316.65,315.23,,,,,,217.92,219.71,260.02,273.27,312.56,332.09,245.35,211.12,273.59,268.58,392.58,489.89,380.99,306.08,263.50,261.46,263.46,263.25,266.57,276.34,261.20,290.63,362.04,318.72,345.23,403.66,323.70,305.48,306.65,312.61,332.51,471.48,481.28,541.75,428.70,288.67,329.31,359.86,336.56,448.13,410.59,462.73,488.87,348.63,,221.88,255.58,297.64,512.45,,515.31,439.78,456.35,441.95,492.07,488.74,437.12,400.39
2016-09-24 22:17:49.840000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.88,252.55,243.47,203.53,,,,,,,,,,,,,,,,,,,,199.66,259.87,218.36,203.91,213.61,190.44,234.62,206.82,193.94,192.02,196.77,,,,,,,190.37,193.00,190.68,192.09,194.89,210.11,206.63,,,,218.28,225.98,237.15,237.66,237.39,240.73,237.27,264.72,227.58,218.15,203.47,188.93,201.09,220.56,240.09,241.03,186.13,,217.88,240.25,218.02,233.99,231.09,231.56,202.66,215.96,186.94,,,,211.15,219.89,251.41,230.70,225.43,211.20,243.85,240.71,202.69,215.28,,,,215.78,224.12,229.96,278.18,282.10,303.73,278.23,231.65,191.34,,,,,251.05,226.55,232.34,274.58,247.33,
2016-09-24 22:18:13.790000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.15,213.29,206.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.46,210.08,262.59,262.11,294.72,272.68,216.05,177.64,,,,,,,,,,
2016-10-26 22:17:56.874000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.20,252.59,205.41,203.00,,,,,,,,232.08,210.42,325.14,222.96,,,,,,,,,,,,,,,,,,,,,,,,,,,206.53,228.25,279.09,255.78,192.60,,,,,,,,,,,194.72,249.82,193.32,,,,,,,,,,,,233.22,205.29,,,,,,,,,,,,,,,,,193.34,185.85,203.06,203.66,221.33,,,
2016-11-04 22:12:09.415000,L8,,,317.53,337.70,,,,,,483.14,489.42,365.61,,,,357.04,354.66,,,,,,,,,,,,,,330.43,411.98,379.04,531.60,,,,304.12,279.43,388.42,,,,,,,,,,,,,,,,,,,,,,,,342.51,,,428.92,436.77,301.31,177.43,291.12,330.43,323.46,,,,,,,,296.21,316.92,195.07,244.51,235.93,241.81,245.53,249.05,381.56,312.86,337.19,314.39,272.70,270.97,281.05,286.76,291.72,304.43,314.40,320.99,384.80,375.64,409.20,400.60,362.44,323.90,332.61,337.02,346.12,346.94,346.53,345.51,352.81,428.66,390.54,,,,340.56,422.31,443.98,439.85,401.53,400.89,398.89,392.72,386.41,393.56,414.84,429.98,415.04,399.10,449.87,487.35,524.64,493.68,,,,,520.34,466.01
2016-11-20 22:12:09.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.09,417.34,404.40,396.40,,,,,,,,,,,,,,,,192.63,229.62,219.10,309.60,255.20,256.75,271.63,271.15,272.03,326.93,284.22,287.49,299.24,259.07,266.82,319.20,335.35,322.80,319.59,316.76,330.26,518.68,342.71,342.08,347.43,327.41,353.42,358.09,428.54,381.39,388.84,535.63,527.39,,333.48,345.20,308.09,395.72,393.41,540.41,421.08,351.73,364.66,428.31,365.87,509.18,467.40,295.78,403.84,471.26,528.80,456.00,519.14,482.99,,521.26,485.76,465.85
2016-12-22 22:12:03.110000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.54,185.66,189.74,203.51,203.16,191.32,214.81,218.43,231.48,241.14,235.55,252.34,259.51,261.84,262.27,264.98,268.74,267.33,266.03,277.00,283.82,269.50,261.59,290.40,301.31,303.60,308.83,311.68,303.92,511.89,504.79,,298.79,271.61,,295.40,329.58,343.05,351.67,344.32,354.47,345.17,301.00,175.64,,195.96,347.63,415.62,464.66,438.47,455.61,440.20,497.36,524.08,431.44,399.67
2016-12-29 22:18:13.623000,L8,345.68,212.02,194.34,196.45,330.50,346.46,214.05,207.74,218.61,213.00,187.63,344.20,366.02,316.24,199.65,196.14,188.58,,185.08,209.91,197.58,218.82,209.83,379.93,357.81,422.39,471.86,522.39,372.44,224.49,428.28,456.43,349.07,315.13,213.50,199.10,,,,,,,,,334.57,443.69,,326.25,497.96,367.71,,311.32,389.76,315.10,355.20,,172.29,182.53,190.10,201.68,202.39,193.47,178.39,294.56,411.39,,265.01,328.52,300.42,294.83,323.84,295.44,448.33,,,281.99,307.18,350.10,319.90,329.79,,,467.26,427.25,375.59,433.37,376.82,421.63,280.49,506.70,457.91,493.53,502.20,,264.25,299.64,327.78,,,,,,,346.88,206.49,,,,,,395.05,,,347.84,551.28,173.48,217.04,303.87,288.82,305.44,385.30,447.35,454.34,372.46,372.39,298.46,222.78,280.16,389.44,429.59,,328.95,330.25,385.14,438.40,405.10,,,310.08,335.21,419.54,
2017-01-30 22:17:38.957000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.48,334.54,428.86
2017-01-30 22:18:02.915000,L8,,192.30,204.60,216.08,216.78,214.90,213.77,206.55,208.57,,,,196.64,199.15,198.06,191.18,191.93,181.40,168.30,191.91,189.96,187.43,439.54,528.14,529.40,540.02,207.66,208.63,205.15,208.25,198.30,211.30,212.51,205.04,195.85,187.52,,,,,,,,,,,,,377.20,416.84,434.77,,,,,306.74,420.92,,,,,,,,332.32,281.55,,,,,,476.69,544.22,541.42,548.38,,,,,281.06,387.96,,,,,,,,,,,,423.06,535.52,,,,,,,,,,,376.15,,,,,,,279.44,379.22,438.57,430.87,367.15,195.54,198.98,,422.79,,,,366.56,386.16,474.93,,,351.04,,,,,,440.03,553.68,502.44,529.82,212.00,208.63,206.54,462.83
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.35,497.46,,,,,176.55,222.81,218.43,242.83,243.22,217.05,240.04,258.74,259.04,249.40,260.55,264.59,265.18,270.55,281.00,267.00,257.93,284.66,292.95,299.07,303.95,308.78,302.13,469.63,510.14,467.15,297.34,271.14,202.38,292.30,325.21,339.31,346.00,339.14,340.84,342.24,,,,190.81,349.74,409.99,463.00,436.50,451.98,434.99,538.42,484.58,434.58,405.85
2017-03-03 22:17:25.727000,L8,486.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.63,185.37,188.24,199.50,203.94,194.25,,,,,,,,,,,,,,,,,182.78,226.75,209.41,,,,,,,,,,,,,,,,,,,,187.48,225.55,232.21,227.85,178.41
2017-03-03 22:17:49.686000,L8,485.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.47,225.97,208.82,,,,,,,,,,,,,,,,,,,,,224.83,228.89,226.64,176.93
2017-04-13 22:11:17.034000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.38,240.36,248.03,252.53,251.41,,,,,,,,279.94,290.76,298.41,310.80,,,,,,289.33,,,,,183.33,210.39,315.35,340.42,334.85,,,,,,333.11,210.65,,,,207.39,381.26,415.61,377.15
2017-04-20 22:16:59.468000,L8,252.11,306.10,224.81,,,,,,,175.62,187.86,203.94,200.59,208.46,216.99,223.15,207.13,199.08,186.86,187.57,220.47,224.14,226.93,231.46,227.18,221.30,226.91,226.27,235.08,,243.67,240.91,236.92,229.70,219.70,214.16,,,,,,,,,,361.04,376.46,,,,,,,,,,191.46,189.07,195.49,220.24,215.25,216.77,202.69,191.68,,,,,,,,,,,,,,,,,,,,,193.36,201.22,190.49,185.97,189.35,185.54,192.28,204.66,215.18,212.43,215.47,218.31,220.41,213.71,217.63,419.56,295.46,243.19,265.68,245.82,199.86,186.91,182.71,189.58,183.50,189.42,186.38,193.86,185.58,195.69,209.38,199.89,238.82,227.54,186.30,205.39,248.50,249.55,223.67,215.51,186.97,207.19,204.44,305.67,238.02,225.37,237.23,229.29,197.42,259.61,239.86,245.94,234.12,230.49,234.07,275.31,234.32,175.38
2017-04-20 22:17:23.423000,L8,,,,,,,,,,,,,195.37,204.92,214.52,221.37,204.08,196.38,,,215.38,185.78,220.72,223.62,,,,,,,233.16,236.42,229.57,221.83,,,,,,,,,,,,359.56,,,,,,,,,,,,,193.35,215.62,210.48,208.60,,,,,,,,,,,,,,,,,,,,,,,,197.08,186.79,183.76,187.82,182.07,189.33,203.19,213.41,209.50,213.12,216.52,218.46,211.83,214.12,418.16,289.24,236.49,264.42,241.92,192.98,182.46,179.04,185.70,179.06,185.70,182.93,191.58,184.30,192.39,203.07,183.58,237.09,224.04,181.16,201.32,240.32,235.50,219.00,209.87,184.61,206.05,201.95,304.29,235.54,223.71,235.33,225.31,193.45,220.80,238.18,219.22,,228.23,232.43,269.42,233.25,173.15
2017-05-06 22:16:55.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.40,202.08,220.75,228.17,211.25,196.46,196.60,209.23,210.42,,,,,,,,,,,,,,,,,,510.85,,,,,,232.74,222.10,415.93,,,,,,442.95,534.08,,,,,,,,,,,,,232.75,229.11,224.66,
2017-05-06 22:17:19.352000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.21,526.30,,,,,,,,,,,,,,,,
2017-06-07 22:17:39.186000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.02,188.21,182.92,,,,,,,,,,,,
2017-07-18 22:11:40.412000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.96,189.68,206.37,301.68,,,,,,,,,266.44,266.74,194.82,,280.03,294.96,314.81,276.09,271.23,188.30,193.08,207.14,193.12,186.25,219.00,224.26,231.93,237.07,245.34,250.23,259.20,258.49,261.88,257.16,270.81,266.82,271.35,273.75,282.28,269.32,258.97,288.62,298.45,303.05,305.95,309.13,303.26,535.02,454.30,,296.37,276.39,,294.97,330.64,346.10,351.02,343.65,333.46,344.72,,,,182.92,354.24,405.06,473.04,437.82,449.33,430.04,501.63,519.34,512.58,398.92
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.59,189.42,193.26,208.39,214.09,212.19,217.65,225.31,232.61,238.23,242.95,250.68,259.70,262.40,262.53,269.55,274.46,268.43,271.52,277.28,283.56,269.95,263.46,289.55,300.05,303.86,306.76,310.68,304.99,542.01,492.18,,297.77,278.68,231.24,300.00,332.49,345.07,350.78,345.39,337.25,347.77,493.89,524.31,,243.28,354.76,407.24,477.64,434.37,448.45,431.23,488.99,514.33,511.40,400.35
2017-08-19 22:11:53.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.82,204.80,214.40,219.60,225.72,,,,,,,,,,275.21,263.77,252.22,277.21,288.92,290.55,298.09,242.68,289.98,459.02,453.79,488.08,284.13,272.77,,,204.48,288.94,345.61,336.34,336.01,342.85,,,,185.16,343.35,406.63,468.73,434.02,444.10,429.12,480.49,475.04,425.44,394.29
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.55,,307.09,314.69,,,,,,,,,,,254.11,325.31,354.12,353.18,194.91,209.80,221.63,243.32,271.71,314.56,272.90,309.78,265.63,263.78,314.71,279.30,312.08,305.33,292.89,322.84,315.47,324.61,327.92,321.33,336.48,335.38,342.11,330.57,337.43,388.95,351.63,367.67,367.49,371.88,367.73,358.08,457.72,449.54,473.80,349.67,360.40,321.56,407.24,408.45,404.25,409.09,413.21,422.99,412.60,413.21,408.88,442.14,446.25,442.68,459.27,525.30,544.92,541.45,432.68,471.80,459.41,420.19,393.46
2017-09-27 22:17:48.664000,L8,,,,249.56,265.15,266.44,269.65,,,,239.70,236.21,241.80,240.97,,,,,,,,,,,,,,,,,,,,,,,,,228.04,182.85,265.59,250.76,205.12,183.38,323.12,343.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.27,440.98,470.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27 22:18:12.623000,L8,,,,250.84,265.71,267.35,270.16,,,,240.62,198.50,242.03,241.61,,,,,,,,,,,,265.09,320.98,260.32,294.80,,,,,,,,,,228.96,222.84,265.77,250.99,211.13,184.40,323.71,344.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.09,447.78,471.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14 22:18:14.687000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.61,204.40,209.60,226.86,384.33,335.97,286.35,267.99,316.48,,,,,,188.06,204.93,195.11,188.42,202.28,207.15,226.88,192.52,,209.71,202.03,209.80,184.77,180.57,,,,189.79,,187.76,178.20,182.59,184.12,190.03,192.75,212.21,195.93,196.69,201.89,,,,,,,,,,,,
2018-01-01 22:18:08.639000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.34,487.44,
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.17,181.75,188.22,184.10,201.35,204.78,224.84,229.20,237.97,248.02,255.72,258.73,260.64,259.31,265.67,266.87,261.33,271.06,279.24,268.92,261.58,284.32,296.14,301.95,304.85,309.24,303.07,470.80,458.89,502.26,293.67,274.55,,,326.81,339.71,347.59,342.80,342.29,343.24,,,,197.36,350.17,415.14,473.64,441.91,455.38,437.61,506.94,481.98,433.18,397.95
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.26,241.31,241.05,269.96,216.62,257.87,234.35,207.63,252.27,261.07,282.66,,,,258.83,292.68,454.85,442.97,471.17,305.53,262.13,,,274.70,342.04,341.85,320.31,446.53,322.80,,,,190.18,459.38,497.35,297.70,409.97,402.18,459.02,485.82,471.83,423.62,389.13
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,523.60,489.00,500.98,438.06,397.20,510.26,502.05,489.00,,,,,,,,,,,,,,,,,,,,,,,221.92,291.04,,,,224.73,299.01,270.52,,,,,,,,,,,262.57,310.06,411.08,315.35,373.19,363.35,425.52,294.54,260.74,,473.47,419.38,476.12,485.77,484.79,,428.23,447.42,455.75,450.66,475.34,517.56,528.65,450.41,328.80,342.23,360.88,364.27,357.66,347.60,343.96,345.52,350.98,353.28,367.53,370.16,365.89,381.81,391.45,392.52,402.28,396.55,,,,373.43,404.54,537.67,476.59,491.62,415.95,419.38,444.20,454.31,471.26,479.11,463.29,457.90,455.43,473.60,,,,,,,,,
2018-02-18 22:17:22.771000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.83,522.16,243.69,367.24,,,,,,,,,,,,,,,,,,,,,,,,357.87,441.05,508.59,531.05,,,428.00,383.99,,,,,,,,,,,,,200.48,293.62,368.76,391.53,297.78,,,,
2018-03-31 22:11:15.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.91,186.55,190.75,192.75,192.20,198.86,213.11,219.43,228.71,234.02,240.94,247.42,254.65,258.78,260.31,261.52,265.16,264.63,260.46,271.40,276.89,267.44,259.31,284.10,298.06,303.29,305.11,309.12,301.30,483.47,496.20,509.66,292.68,272.19,214.72,294.39,326.00,341.65,346.43,343.46,335.53,341.73,208.87,,257.04,255.00,355.52,451.80,479.86,455.42,473.90,475.04,496.39,481.76,428.90,396.18
2018-05-02 22:10:57.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.96,202.39,215.52,226.32,231.06,234.89,234.35,237.50,250.02,250.35,268.61,259.65,258.99,256.64,252.29,271.44,278.99,272.48,267.52,285.68,288.88,289.00,293.03,299.70,292.76,470.22,460.09,498.45,294.32,276.06,,299.08,325.37,339.32,350.61,343.72,339.59,354.78,,,223.68,208.10,356.08,409.78,509.86,437.38,450.35,434.93,489.02,484.33,432.32,399.28
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.77,221.94,232.12,233.96,243.97,244.54,245.28,252.82,,,,,,,259.51,279.40,241.12,,,,336.06,335.13,,246.48,,,,323.74,339.46,424.44,428.15,430.06,336.10,,,,,308.53,392.39,446.20,294.76,434.90,420.11,,,,
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.10,323.07,,,,,247.48,252.45,262.96,267.66,262.39,,186.51,184.90,215.40,222.40,232.26,235.52,242.53,249.45,259.93,259.50,260.62,263.23,268.17,267.17,260.63,270.69,281.98,268.70,261.27,288.39,302.22,305.70,308.12,312.81,306.12,536.85,488.27,,296.78,278.57,,296.07,329.46,345.14,350.87,345.68,336.91,346.39,,,,190.17,353.22,409.69,475.18,437.91,451.36,430.87,483.82,484.15,429.94,397.97
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.65,195.13,203.99,196.65,230.62,236.01,247.04,252.78,261.45,269.88,267.92,275.96,278.90,292.72,309.47,316.47,307.59,304.34,310.24,297.12,324.26,343.82,355.32,338.66,342.97,340.99,348.63,361.52,359.31,364.00,347.95,355.01,358.48,364.32,370.38,379.97,377.22,383.94,388.77,407.53,530.78,529.91,,389.46,427.56,390.53,408.13,423.21,420.10,431.11,446.90,462.55,444.28,446.96,488.63,497.88,521.21,548.00,,530.82,496.88,541.99,506.64,,503.72,488.64,432.06
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.97,186.78,207.62,215.05,222.40,231.60,235.83,242.19,249.45,255.21,258.07,262.19,264.72,268.19,267.01,265.08,274.62,282.27,273.40,264.08,286.11,302.26,305.60,306.75,310.98,304.51,466.59,456.09,488.39,296.27,279.34,,296.76,328.27,340.55,348.44,348.14,340.62,346.80,,,,190.88,350.39,412.15,463.65,436.37,449.47,434.40,481.95,475.74,432.50,400.34
2019-03-25 22:17:09.739000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.67,450.71,,,,405.36,349.61,529.70,270.60,312.78,468.26,,,,,,225.03,222.38,449.87,339.40,471.46,,205.38,360.57,338.61,418.72,211.95,365.17,456.68,486.29,487.89,451.56,,,,239.92,240.76,,216.19,246.17,226.13,
2019-03-25 22:17:33.690000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.06,,,,,401.60,331.24,530.61,384.29,317.91,,,,,,,224.32,221.21,453.15,341.60,464.94,,201.78,358.28,333.48,414.64,208.67,,454.37,416.93,489.11,458.41,,,,,,,213.31,244.52,223.79,
2019-04-26 22:17:23.280000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.35,206.62,209.08,211.99,193.38,210.45,217.91,221.09,,,,,,,,,,,,,,217.26,228.87,226.51,212.11,224.71,213.86,215.37,211.06,219.27,218.51,228.56,223.39,,,,204.40,205.99,207.73,199.69,203.57,,237.81,226.89,192.39,210.16,225.23,,440.16,465.01,469.01,192.70,204.30,215.39,271.22,229.44,222.42,226.56,,447.21,460.58,464.87,450.97,474.69,236.96,244.06,226.03,179.91
2019-05-28 22:17:17.913000,L8,,,,,,,,,,,,,,,,,,,,,,372.86,,,,,,,,,,,,,,,334.57,293.31,,,,,,,,,,,,,279.55,302.01,305.62,301.06,,,,,,,,,,261.39,338.91,335.60,347.12,269.65,308.30,251.62,285.77,285.26,240.87,,270.44,243.51,,,,,,,,360.93,247.72,386.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.36,217.43,,,,,,,,,,,,,,,,,,,,,223.86,238.75,227.40,183.97
2019-05-28 22:17:41.868000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.10,332.87,342.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.34,215.26,,,,,,,,,,,,,,,,,,,,,219.84,231.44,,
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.52,544.70,,,,,,,,,,222.40,296.92,439.23,280.81,,,,193.06,203.17,211.41,222.61,236.53,240.71,386.45,428.43,303.86,333.22,384.88,397.42,333.67,252.53,258.32,262.09,240.24,387.18,381.23,290.25,296.67,300.60,291.71,528.39,528.93,,485.02,269.96,,,301.53,316.38,331.72,335.53,328.62,336.45,,,,183.93,346.40,403.80,459.02,431.74,451.59,430.97,506.05,484.40,431.35,400.87
