dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2020-03-27 22:17:20.128,239.77333333333334,237.0716666666667,228.55000000000004,231.13166666666666,230.07833333333335,231.4283333333333,233.60833333333335,228.10666666666665,232.79833333333332,220.698,224.74333333333334,235.43499999999997,237.89,243.85333333333332,238.73666666666668,250.08833333333334,257.3233333333333,270.408,285.95166666666665,271.20799999999997,262.68,253.85999999999999,239.80599999999998,236.98600000000002,232.936,238.28400000000002,210.08200000000002,206.04500000000002,211.7475,207.01999999999998,197.03,198.8825,208.10666666666665,210.37333333333333,205.5,208.988,207.18400000000003,214.475,222.70333333333335,236.25,231.08833333333334,250.89499999999998,263.2316666666666,253.98499999999999,265.1766666666667,269.95666666666665,295.68,316.3016666666667,333.404,346.3525,332.818,329.604,314.416,326.81,313.915,315.968,317.59666666666664,314.235,314.27,299.868,293.545,298.6828571428572,302.7366666666667,297.21166666666664,302.838,301.5783333333333,302.64,304.76666666666665,313.80285714285714,291.0485714285714,273.85571428571427,258.65000000000003,233.23285714285717,228.54142857142855,215.68833333333336,213.8842857142857,218.98833333333334,209.6833333333333,216.8133333333333,229.53,241.61833333333334,260.358,280.235,291.486,L8
2020-08-02 22:17:33.048,235.2575,235.005,224.57,224.8625,227.5,230.35250000000002,232.4275,226.85,230.435,221.6,224.04000000000002,235.39249999999998,238.3675,244.355,240.09,251.4825,258.065,270.385,284.26,271.225,263.09,254.7475,239.3175,237.81,234.42499999999998,238.57,210.1275,207.84333333333333,215.15333333333334,210.01333333333332,200.35333333333335,200.43000000000004,208.74666666666667,211.11333333333332,208.83,211.41500000000002,208.1975,220.67000000000002,226.405,235.08,229.77750000000003,249.53749999999997,263.93999999999994,249.15749999999997,260.6775,269.255,304.74333333333334,317.0025,332.3125,342.78666666666663,344.28499999999997,335.895,306.4525,317.56,307.712,309.565,313.562,306.52000000000004,306.09,292.0625,284.82599999999996,294.27599999999995,302.22749999999996,294.7125,302.7166666666667,299.4375,300.692,300.975,313.616,290.142,271.16600000000005,261.56,223.67200000000003,226.8725,214.35250000000002,212.13600000000002,215.27499999999998,210.09,216.73999999999998,225.4125,238.56,259.715,275.33,291.1175,L8
2020-09-03 22:17:46.393,235.5566666666667,234.93333333333337,231.42999999999998,227.12,228.47000000000003,233.28333333333333,232.70000000000002,229.61,232.32666666666668,220.65666666666667,222.54000000000002,234.79,239.16333333333333,243.87333333333333,239.49,250.70666666666668,258.84,270.29333333333335,286.4666666666667,272.81,263.25666666666666,256.00000000000006,239.86,236.32000000000002,234.65333333333334,241.74333333333334,211.42333333333332,204.17999999999998,211.46333333333334,206.95666666666668,198.46333333333334,197.79666666666665,206.93333333333337,207.66333333333333,208.16333333333333,214.62,205.22,221.3066666666667,229.02666666666664,241.41666666666666,227.39333333333335,254.83666666666667,265.52666666666664,252.00666666666666,266.25,271.20666666666665,302.43666666666667,317.4266666666667,333.98333333333335,337.6033333333333,338.08500000000004,330.355,304.71000000000004,311.6266666666666,310.2425,311.57666666666665,314.3775,302.6566666666667,303.47333333333336,291.58,286.4175,300.0625,307.15333333333336,297.8,297.31666666666666,302.74333333333334,304.42249999999996,302.4866666666667,315.1775,290.79,273.4875,257.28,223.84499999999997,228.34666666666666,219.02666666666664,214.09750000000003,213.3525,207.26500000000001,214.85750000000002,222.7175,236.715,257.09999999999997,269.0275,282.315,L8
2021-01-25 22:17:44.203,234.88333333333335,235.29,231.98666666666668,227.37666666666667,229.67,233.83,234.01333333333332,230.73333333333335,233.0233333333333,221.07666666666668,222.29500000000002,235.55999999999997,239.73666666666668,244.46333333333337,240.33,251.01666666666665,259.33666666666664,271.74,285.43,273.3433333333333,263.7133333333333,256.01666666666665,241.80000000000004,238.83333333333334,237.43666666666664,243.41666666666666,213.95333333333335,205.42999999999998,211.54999999999998,206.60666666666665,195.16666666666666,198.58666666666667,208.45666666666668,210.33666666666667,209.24,217.10333333333332,211.04999999999998,222.57333333333335,229.20333333333335,242.41,234.7966666666667,254.78999999999996,264.1566666666666,265.9866666666666,276.37999999999994,282.2633333333333,303.62999999999994,318.09,334.9666666666667,339.2,339.405,330.525,307.2766666666667,311.87666666666667,312.65333333333336,311.42,307.2166666666667,305.1933333333333,302.74,293.10666666666674,300.96666666666664,308.9166666666667,307.0566666666667,297.43,296.84,302.73333333333335,301.91999999999996,302.2633333333333,311.72999999999996,289.97333333333336,269.47999999999996,252.88499999999996,221.39,227.745,217.375,213.41,211.9666666666667,206.97333333333333,213.66,220.9,234.94666666666663,254.89666666666668,265.05333333333334,276.79333333333335,L8
2021-03-30 22:17:22.624,241.63,238.68,244.78000000000003,230.43,230.94,236.75,234.595,233.92000000000002,235.35,214.79500000000002,221.26,234.575,244.49,247.68,238.92000000000002,253.02,242.165,274.47,287.61,274.23,282.34000000000003,267.58000000000004,253.815,244.63,246.34,252.08,235.66500000000002,221.485,224.575,207.39499999999998,195.235,207.345,222.37,216.12,212.68,225.485,227.11,229.37,239.83999999999997,247.41,250.47,257.555,265.61999999999995,272.15999999999997,280.08000000000004,288.245,306.275,321.855,342.62,352.685,344.91999999999996,334.71000000000004,328.2,328.005,326.95,323.625,320.83500000000004,318.455,316.235,310.82500000000005,311.74,312.06,310.105,301.81,304.515,308.955,307.40999999999997,309.59000000000003,316.895,294.41499999999996,275.97,256.015,235.33999999999997,231.415,220.94,217.265,216.425,212.235,216.905,225.29500000000002,238.115,260.605,277.49,299.96500000000003,L8
2021-04-15 22:17:16.883,233.155,231.505,232.27,222.32999999999998,226.24,230.67999999999998,230.85999999999999,228.59,230.92,214.12333333333333,221.26,231.98333333333335,238.83,245.00333333333333,236.13,247.57999999999998,244.49,266.055,275.005,262.525,269.87333333333333,256.9533333333333,245.09,231.43,228.275,236.00666666666666,235.66500000000002,221.485,224.575,207.39499999999998,195.235,207.345,222.37,216.12,212.68,225.485,227.11,229.37,239.83999999999997,247.41,250.47,257.555,254.2833333333333,272.15999999999997,280.08000000000004,288.245,306.275,321.855,342.62,352.685,344.91999999999996,334.71000000000004,328.2,328.005,326.95,308.2133333333333,309.1933333333333,318.455,316.235,310.82500000000005,311.74,312.06,310.105,290.19666666666666,304.515,308.955,295.77,298.92,307.90000000000003,285.92,265.94,256.015,228.22,223.97666666666666,210.38666666666666,217.265,216.425,212.235,216.905,225.29500000000002,238.115,260.605,277.49,299.96500000000003,L8
2021-05-01 22:17:07.841,230.64333333333335,228.5666666666667,225.78750000000002,219.83,223.69,227.85,228.5925,224.9675,228.82,213.84,207.62,230.72,236.8625,242.7625,234.865,244.91666666666666,245.40249999999997,263.4166666666667,272.01,256.31,263.5325,251.62,240.20999999999998,227.9433333333333,221.76,226.22500000000002,235.66500000000002,221.485,224.575,207.39499999999998,195.235,207.345,222.37,216.12,212.68,225.485,227.11,229.37,239.83999999999997,247.41,250.47,257.555,254.2833333333333,272.15999999999997,280.08000000000004,288.245,306.275,321.855,342.62,352.685,344.91999999999996,334.71000000000004,328.2,328.005,326.95,299.96,302.2975,318.455,316.235,310.82500000000005,311.74,312.06,310.105,283.38,304.515,308.955,289.5825,293.1225,303.58000000000004,281.7625,261.185,256.015,224.285,219.115,204.88,206.31333333333336,216.425,212.235,216.905,225.29500000000002,238.115,260.605,277.49,299.96500000000003,L8
2021-05-17 22:17:12.707,232.91750000000002,230.335,227.152,222.465,224.66,228.198,229.808,228.084,229.842,215.57200000000003,213.67999999999998,232.18200000000002,236.52200000000002,242.0,235.60999999999999,246.155,248.754,266.1175,271.0775,257.74,259.842,247.96800000000002,236.83199999999997,220.6275,219.2,218.01,235.66500000000002,221.485,224.575,207.39499999999998,195.235,207.345,222.37,216.12,212.68,213.66,215.65333333333334,220.84666666666666,227.93999999999997,245.45666666666668,250.99,257.14000000000004,258.22249999999997,270.93333333333334,280.3566666666667,298.1566666666667,306.84999999999997,321.5466666666667,342.2733333333333,353.2266666666667,345.5466666666666,335.0733333333333,327.49666666666667,328.0366666666667,323.9066666666667,297.96799999999996,304.2,317.07,316.67,310.6933333333333,312.3566666666666,312.73,311.4866666666667,287.366,304.4866666666667,309.24333333333334,293.43199999999996,296.754,306.99,285.116,264.63199999999995,256.1666666666667,225.148,220.81199999999998,208.266,208.7825,217.17666666666665,213.09333333333333,217.22333333333336,221.35,234.26333333333332,251.69333333333336,277.44666666666666,301.6166666666667,L8
2021-06-18 22:17:27.030,236.48600000000002,233.956,231.6966666666667,227.734,228.655,230.71833333333333,233.10999999999999,230.75666666666666,232.635,219.31166666666664,220.2,234.38333333333333,238.295,243.65166666666667,237.44500000000002,249.31599999999997,253.03333333333333,270.432,276.864,265.43199999999996,263.4633333333333,247.96800000000002,236.83199999999997,220.6275,230.192,228.24666666666667,244.57666666666668,229.76666666666665,228.14000000000001,217.58666666666667,204.79666666666665,212.5533333333333,225.45666666666668,223.16,224.78666666666666,220.56,222.7875,228.12,234.26,250.5275,255.8725,263.43,264.088,275.78499999999997,283.8225,298.71500000000003,307.2375,320.7075,340.8075,354.1625,352.3175,341.3425,336.07,328.0366666666667,323.9066666666667,297.96799999999996,312.94166666666666,317.07,325.3625,320.47,320.9975,321.6675,321.32,297.4066666666667,315.35249999999996,318.93,302.745,296.754,315.56333333333333,287.96666666666664,268.51,264.79999999999995,227.23833333333332,222.165,210.14499999999998,210.012,216.8975,212.8975,218.97,222.875,235.2025,253.56,276.6275,301.23,L8
2021-11-09 22:17:58.951,245.10333333333332,241.35999999999999,241.57000000000002,238.48000000000002,236.58333333333334,235.95000000000002,240.10333333333332,239.68666666666664,239.24,229.32333333333335,231.15666666666667,241.51,241.49333333333334,246.56333333333336,242.73,255.3033333333333,266.9466666666667,279.05333333333334,286.1433333333333,278.97999999999996,264.89,247.71499999999997,236.255,223.85000000000002,243.72333333333336,238.02999999999997,243.71999999999997,231.52,226.565,225.755,212.485,215.66,224.18,227.45499999999998,232.495,218.36666666666665,221.26666666666665,227.86,231.28333333333333,251.48000000000002,258.78,266.3866666666666,275.4933333333333,278.29,285.90333333333336,303.97333333333336,308.6366666666667,321.04333333333335,340.6466666666667,355.82666666666665,357.0133333333333,345.6933333333333,340.26666666666665,330.51,324.89,309.945,331.90333333333336,318.27,329.2833333333333,326.17333333333335,325.3566666666666,326.53000000000003,326.68666666666667,319.66,320.3333333333333,325.0466666666667,323.71000000000004,312.245,333.55333333333334,299.89000000000004,281.95,269.1233333333333,235.51666666666665,230.65666666666667,222.59,218.0666666666667,217.84,214.54999999999998,220.90666666666667,222.97333333333333,236.35333333333332,251.88000000000002,277.3333333333333,301.85999999999996,L8
2021-12-19 22:17:52.616,236.19,236.26,229.76000000000005,230.54500000000002,228.625,227.905,230.925,228.39499999999998,237.19,227.46,227.91,235.85500000000002,235.82999999999998,245.03,238.855,249.015,258.78499999999997,268.07,280.06,266.65999999999997,259.61,252.68499999999997,239.83499999999998,236.995,231.79500000000002,229.96999999999997,208.83499999999998,216.71,217.86,213.54,201.05,208.35,216.73,217.67,215.99,223.83,226.87,214.79500000000002,218.615,247.15,253.79,243.86499999999998,258.7049999999999,276.05,282.58,293.55,309.51,304.865,333.13,356.2,351.61,341.13,332.92,332.92,331.96,329.89,308.61,322.24,318.87,318.29,295.72,317.04,296.96500000000003,290.875,289.32,298.135,296.83500000000004,299.615,306.31,285.365,265.23,260.2,224.255,223.29500000000002,213.76999999999998,206.115,218.78,216.53,220.65,228.01,244.48,262.61,280.47,300.59,L9
2022-01-04 22:17:52.138,249.68666666666664,246.8166666666667,240.54333333333338,241.86,228.625,227.905,230.925,239.32333333333335,249.96,244.185,241.02499999999998,242.90666666666667,242.76,250.17333333333332,250.57000000000002,258.8566666666667,258.78499999999997,268.07,280.06,266.65999999999997,276.5566666666667,252.68499999999997,257.63666666666666,236.995,249.80666666666664,245.76,208.83499999999998,216.71,217.86,213.54,227.985,208.35,237.40999999999997,236.01,232.905,239.015,246.08000000000004,234.52333333333334,218.615,266.31000000000006,271.355,243.86499999999998,258.7049999999999,276.05,282.58,293.55,309.51,304.865,333.13,356.2,351.61,341.13,332.92,332.92,331.96,329.89,308.61,341.27,318.87,318.29,295.72,317.04,296.96500000000003,290.875,289.32,298.135,296.83500000000004,299.615,306.31,285.365,265.23,260.2,224.255,223.29500000000002,213.76999999999998,206.115,218.78,216.53,220.65,228.01,244.48,262.61,280.47,300.59,L9
2022-01-12 22:17:49.562,249.68666666666664,246.8166666666667,240.54333333333338,241.86,228.625,227.905,230.925,239.32333333333335,249.96,244.185,241.02499999999998,242.90666666666667,242.76,250.17333333333332,250.57000000000002,258.8566666666667,258.78499999999997,268.07,281.3833333333333,270.77,275.54499999999996,256.08,258.9425,239.53333333333333,248.83749999999998,246.98999999999998,214.51333333333332,217.37,218.5,216.035,223.68999999999997,212.73000000000002,233.59333333333333,232.85333333333332,230.4766666666667,236.38333333333333,241.38000000000002,236.03000000000003,225.13333333333333,260.02000000000004,266.14000000000004,249.91666666666666,261.81666666666666,276.25,282.77,292.83500000000004,309.08500000000004,310.5466666666667,337.2033333333333,357.43,351.195,342.105,332.92,333.28,331.735,328.99,315.2633333333333,341.27,318.565,317.07500000000005,302.04,317.28,303.7633333333333,296.37,295.68666666666667,304.63666666666666,301.9166666666667,304.28999999999996,311.57666666666665,289.70666666666665,269.96,259.635,229.09666666666666,227.24,217.64333333333332,211.48666666666668,219.615,216.97,221.615,229.27499999999998,246.89499999999998,265.55000000000007,282.735,306.605,L8
2022-01-20 22:17:51.591,247.71,246.09750000000003,236.83250000000004,240.1225,228.12333333333333,228.83333333333334,231.07333333333335,238.16500000000002,242.92666666666665,237.99333333333334,239.20666666666668,242.90666666666667,242.76,250.17333333333332,245.8275,258.8566666666667,258.78499999999997,268.07,281.3833333333333,276.1575,274.054,257.82,256.434,241.2125,247.83199999999997,246.72999999999996,216.51999999999998,217.27666666666667,218.57000000000002,215.1,219.515,209.28333333333333,228.7275,229.19,227.79500000000002,233.4,242.305,230.62600000000003,219.8025,245.7525,266.14000000000004,249.91666666666666,261.81666666666666,276.25,282.77,293.01666666666665,303.19,314.08000000000004,334.28,357.43,351.195,342.105,332.92,333.28,331.735,328.99,315.2633333333333,341.27,318.565,317.07500000000005,302.04,317.28,303.7633333333333,296.37,295.68666666666667,304.63666666666666,301.9166666666667,304.28999999999996,311.57666666666665,289.70666666666665,269.96,259.635,234.565,229.2475,219.99,213.805,222.76999999999998,217.5666666666667,223.63333333333333,232.05666666666664,246.89499999999998,267.84333333333336,288.89000000000004,309.2633333333333,L9
2022-02-21 22:17:43.336,247.71,246.09750000000003,236.83250000000004,240.1225,232.04250000000002,232.4375,233.10000000000002,237.478,242.9375,235.5225,234.915,241.595,241.89,248.0025,245.8275,255.28750000000002,250.26333333333332,268.07,278.8275,271.84000000000003,273.06,253.01999999999998,254.14,242.82800000000003,247.62166666666667,246.42666666666665,216.92199999999997,214.61,217.505,213.52249999999998,214.988,208.51,227.522,227.198,227.79500000000002,223.802,233.97600000000003,228.3166666666667,226.05599999999998,240.112,255.7675,254.37,264.8875,275.74666666666667,285.11999999999995,295.7,303.19,313.01800000000003,336.336,357.15333333333336,344.83,342.105,332.92,333.28,331.735,328.99,315.2633333333333,341.27,318.565,317.07500000000005,294.635,317.28,303.7633333333333,296.37,295.68666666666667,304.63666666666666,301.9166666666667,304.28999999999996,311.57666666666665,289.70666666666665,269.96,259.635,234.565,229.2475,219.99,213.805,222.76999999999998,217.5666666666667,223.63333333333333,232.05666666666664,248.20000000000002,269.2275,287.71000000000004,310.47249999999997,L9
2022-03-09 22:17:37.608,247.71,246.09750000000003,236.83250000000004,240.1225,231.4,232.4375,233.10000000000002,237.478,242.9375,235.5225,234.915,240.092,241.11399999999998,246.594,243.7,255.28750000000002,250.26333333333332,268.07,278.8275,271.84000000000003,273.06,253.01999999999998,254.14,242.82800000000003,247.62166666666667,246.42666666666665,216.92199999999997,214.61,217.505,214.196,214.988,208.51,227.522,227.198,227.79500000000002,223.802,233.97600000000003,228.3166666666667,226.05599999999998,240.112,255.7675,254.37,264.8875,275.74666666666667,285.11999999999995,295.7,303.19,313.01800000000003,336.336,357.15333333333336,342.96500000000003,341.9533333333333,333.0833333333333,332.0566666666667,330.91,324.97999999999996,310.0925,341.27,318.565,317.07500000000005,294.635,317.28,305.74,297.485,298.005,306.725,305.0025,306.395,314.065,292.3375,272.815,260.02,235.61599999999999,230.762,221.33199999999997,215.73000000000002,222.715,217.78,223.27,232.8225,248.505,269.55,287.002,311.084,L9
2022-05-04 22:17:26.026,245.01799999999997,243.46599999999998,235.594,237.95,231.0716666666667,231.73200000000003,232.17,235.67999999999998,239.98600000000002,231.83,229.46599999999998,238.48833333333334,239.96666666666667,244.99333333333334,242.09333333333333,252.92200000000003,250.26333333333332,265.4166666666667,277.754,270.42833333333334,270.65142857142854,251.67999999999998,250.96857142857144,240.13833333333332,243.00428571428571,243.09142857142857,214.57833333333335,210.246,213.388,212.06166666666664,214.988,208.51,227.522,227.198,227.79500000000002,223.802,233.97600000000003,228.3166666666667,226.05599999999998,240.112,255.7675,254.37,264.8875,275.74666666666667,285.11999999999995,295.7,303.19,313.01800000000003,336.336,357.15333333333336,342.96500000000003,341.9533333333333,333.0833333333333,332.0566666666667,330.91,316.28249999999997,306.132,341.27,318.565,317.07500000000005,291.054,312.6133333333333,304.604,295.434,292.20799999999997,306.725,304.236,304.33,313.52200000000005,290.534,270.21999999999997,259.195,235.27666666666667,229.74166666666667,218.8983333333333,215.34833333333333,221.53000000000003,214.794,223.27,232.8225,248.505,269.55,285.0116666666667,310.2416666666666,L8
2022-05-12 22:17:13.223,244.998,243.958,235.808,238.598,231.55333333333337,231.926,231.88600000000002,235.55000000000004,239.42399999999998,230.984,229.32600000000002,237.66166666666672,239.38333333333333,244.25833333333335,241.84333333333333,251.782,249.49,264.6366666666667,277.496,269.5566666666667,270.43857142857144,251.23499999999999,249.80142857142854,239.21833333333333,242.27857142857144,241.29999999999998,215.335,210.394,213.83200000000002,212.8083333333333,217.546,208.245,228.23999999999995,228.07,229.0475,224.1,234.32200000000003,228.6966666666667,226.656,240.11400000000003,255.79500000000002,253.925,264.6875,274.61666666666673,284.68333333333334,295.67,302.79,312.874,336.274,357.52666666666664,342.21,341.6233333333333,332.4766666666667,331.7733333333333,330.85999999999996,315.075,306.196,341.055,319.2,316.33500000000004,290.982,313.32666666666665,305.21,295.336,292.63,308.3325,304.274,304.87199999999996,313.4,291.584,270.78000000000003,259.66749999999996,234.775,229.70166666666668,219.09166666666667,214.60333333333335,222.262,215.37199999999999,225.01000000000002,233.0525,248.42,270.96799999999996,286.24833333333333,311.9016666666667,L9
2022-06-05 22:17:39.656,244.67500000000004,242.79,236.07500000000002,238.38166666666666,231.45428571428573,232.55999999999997,233.37833333333333,235.52714285714288,238.48666666666668,229.56166666666664,228.51166666666666,237.73714285714286,238.94285714285712,243.6314285714286,241.53714285714287,251.02666666666667,252.5025,265.6375,277.915,269.65142857142854,269.39625,251.54571428571427,248.19,238.58285714285714,242.28125,240.43124999999998,217.6614285714286,211.68499999999997,214.3166666666667,212.64714285714285,216.03166666666667,206.266,225.9483333333333,225.92166666666665,227.27799999999996,224.80666666666664,233.19333333333336,230.03428571428574,228.79333333333332,241.465,254.898,255.31199999999998,266.376,274.4525,283.88,295.354,303.955,314.70666666666665,337.46999999999997,357.03,343.192,340.255,328.55,330.9475,329.8275,316.628,308.705,333.1933333333333,319.0466666666667,315.59666666666664,294.76,311.1625,305.21,291.29833333333335,289.89833333333337,309.248,304.7733333333333,305.12833333333333,314.28000000000003,292.445,271.56,258.866,234.96571428571428,229.62285714285713,219.73142857142855,214.90857142857143,221.545,215.22166666666666,223.73200000000003,231.78000000000003,246.902,269.27666666666664,284.87857142857143,310.9485714285714,L8
2022-06-21 22:17:48.970,247.3233333333333,243.95166666666668,238.4766666666667,240.20833333333334,232.88285714285715,235.275,235.4,237.45142857142858,238.94285714285712,229.65142857142857,229.2357142857143,239.22142857142856,240.95999999999998,244.41000000000003,242.51857142857142,252.24333333333334,254.15250000000003,269.1325,281.1383333333334,272.78000000000003,271.41249999999997,253.98142857142855,249.75875,240.23000000000002,244.845,243.79375,220.81857142857143,212.6685714285714,215.5157142857143,212.89375,215.43142857142857,206.28833333333333,224.1442857142857,224.54999999999998,226.28833333333333,224.8814285714286,232.53571428571428,234.15857142857143,235.50166666666667,242.19714285714286,254.37833333333333,261.61,269.804,273.872,283.39,294.7766666666667,304.956,321.40000000000003,341.12833333333333,357.59000000000003,344.26666666666665,340.038,329.212,330.796,330.242,317.9683333333333,314.995,329.3575,319.32,314.95,300.945,313.054,313.27,296.66,296.1183333333333,317.61800000000005,310.835,310.1116666666667,319.255,297.48833333333334,278.2633333333333,259.675,239.05285714285716,232.52857142857144,223.17857142857142,219.12714285714287,221.72,216.01857142857145,223.05333333333337,230.54333333333332,245.9383333333333,268.3385714285714,284.61875,306.255,L8
2022-06-29 22:17:28.498,247.3233333333333,243.95166666666668,238.4766666666667,240.20833333333334,232.88285714285715,235.275,235.4,237.45142857142858,238.94285714285712,229.65142857142857,229.2357142857143,239.22142857142856,240.95999999999998,244.41000000000003,242.51857142857142,252.24333333333334,254.15250000000003,269.1325,281.1383333333334,272.78000000000003,271.41249999999997,253.98142857142855,249.75875,237.6275,241.45333333333332,240.32777777777775,218.49875,210.93625,213.365,212.89375,215.43142857142857,206.28833333333333,224.1442857142857,224.54999999999998,226.28833333333333,220.42624999999998,227.07875,230.12375000000003,232.57571428571427,241.615,249.41285714285715,260.66,268.2866666666667,273.872,283.39,294.7766666666667,304.956,321.40000000000003,341.12833333333333,353.0883333333333,343.4971428571429,338.6666666666667,326.1066666666666,329.8333333333333,329.1233333333333,318.7257142857143,315.68857142857144,325.886,318.42199999999997,308.514,302.27714285714285,312.8183333333333,312.31333333333333,295.92285714285714,295.78000000000003,315.5366666666667,309.8285714285715,308.9814285714286,318.52,296.8771428571428,277.81571428571425,258.8542857142857,238.42000000000002,231.99625,222.6825,218.57375,220.91625,215.26875,221.97714285714287,229.1,244.66285714285712,266.85375,283.24222222222227,305.4322222222222,L9
2022-07-15 22:17:24.696,241.452,239.156,233.75,235.35199999999995,232.88285714285715,235.275,235.4,233.49666666666667,234.97833333333332,224.4416666666667,225.085,236.25666666666666,238.35,247.14000000000001,237.27166666666665,246.984,254.15250000000003,269.1325,287.2916666666667,271.745,264.7233333333333,252.49999999999997,240.32833333333335,236.62999999999997,234.4742857142857,238.30249999999998,217.4457142857143,209.92285714285714,212.54000000000002,217.37875,213.75333333333333,210.48,222.215,218.19199999999995,220.5725,213.015,219.89333333333335,221.07666666666668,236.29,233.335,240.252,260.38800000000003,268.33599999999996,273.2275,283.4975,295.308,304.03,327.55,340.284,351.974,342.2833333333333,337.784,324.74399999999997,329.072,328.64599999999996,317.165,313.5416666666667,317.2825,318.4625,306.6775,300.21000000000004,311.87800000000004,311.304,294.01666666666665,293.67333333333335,315.116,309.4533333333334,308.205,317.9216666666667,296.625,277.54833333333335,258.8183333333333,238.36857142857144,231.54857142857142,222.29571428571427,218.05142857142854,220.9828571428571,214.96285714285713,221.8766666666667,228.86,243.88833333333332,266.62,283.02250000000004,304.53375,L9
2022-07-31 22:17:39.593,240.346,236.76799999999997,235.21400000000003,234.11999999999998,233.33142857142857,235.6833333333333,235.475,232.16666666666666,236.98333333333335,224.208,222.988,236.25666666666666,238.35,247.14000000000001,238.406,246.984,254.15250000000003,269.1325,287.2916666666667,267.63,260.41166666666663,247.6983333333333,237.75833333333333,234.58714285714285,232.03285714285715,236.75375000000003,215.59857142857143,207.93428571428572,211.52428571428572,216.51375000000002,212.14166666666668,209.795,220.73333333333335,215.62199999999999,217.39749999999998,210.72799999999998,214.85600000000005,223.49,241.70333333333335,239.41199999999998,240.252,260.38800000000003,268.33599999999996,273.2275,281.954,293.732,307.6025,327.0516666666667,342.88599999999997,351.78000000000003,342.48999999999995,337.1716666666667,323.5883333333333,328.2266666666667,327.695,317.85571428571427,313.7857142857143,316.062,317.192,306.986,301.7728571428571,311.4916666666667,311.3066666666667,294.84000000000003,293.65999999999997,307.7683333333333,303.82142857142856,303.19714285714286,313.8957142857143,292.67428571428576,274.04571428571427,255.87714285714287,235.8057142857143,230.68,221.57285714285715,217.52285714285716,219.49285714285716,213.6942857142857,218.57000000000002,225.92166666666665,242.92714285714285,261.11,278.91875,303.09857142857135,L9
2022-08-08 22:18:05.196,240.6966666666667,237.04,235.49500000000003,234.53333333333333,233.89999999999998,236.02714285714288,235.99142857142857,232.28714285714287,236.76000000000002,224.48833333333334,223.25166666666667,236.98428571428573,239.07571428571427,247.07875,238.875,247.69000000000003,255.086,269.918,287.48,268.64500000000004,260.91714285714284,249.01999999999998,238.22285714285712,234.48125,232.42874999999998,236.9288888888889,215.5,207.41,211.8075,215.7911111111111,210.4257142857143,208.2942857142857,219.19000000000003,214.80166666666665,216.75799999999998,213.0,213.33333333333337,222.90333333333334,241.01285714285717,240.17666666666665,237.52666666666667,259.77500000000003,267.4866666666666,272.31,281.55833333333334,292.32,307.346,326.55571428571426,343.0433333333333,352.21857142857147,342.8125,336.20285714285717,322.0257142857143,327.73857142857145,327.28428571428566,318.43375000000003,314.2525,315.73,316.785,304.0216666666667,302.7075,311.2514285714286,311.07714285714286,294.69874999999996,293.91625,307.5242857142857,303.68875,303.2575,313.76625,292.09125,274.02375,255.4775,235.60500000000002,230.32875,221.14124999999999,216.82125,218.7075,213.23874999999998,217.71,225.17857142857142,241.56625,259.96125,278.22555555555556,297.74749999999995,L8
