dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2021-03-30 22:17:22.624000,L8,,,,,230.62,240.29,234.71,236.44,233.83,206.52,,,,,,199.03,221.21,338.69,504.40,,296.00,273.40,260.33,309.92,248.95,252.22,247.84,228.54,232.37,205.28,192.99,211.89,232.71,213.01,210.70,224.93,228.96,229.54,240.13,247.01,249.80,256.89,265.34,272.64,280.86,288.28,305.34,321.54,344.22,351.95,344.54,335.24,323.90,326.53,326.40,322.17,319.88,317.25,314.97,309.20,310.71,310.15,309.39,300.78,303.49,308.77,307.86,307.56,316.21,292.93,275.33,254.46,235.05,230.99,221.00,216.48,217.43,212.80,217.04,224.91,238.71,260.10,277.10,303.44
2021-04-15 22:17:16.883000,L8,226.02,225.36,208.23,215.03,217.59,219.75,224.02,218.93,222.73,213.51,,227.32,228.35,240.09,230.95,242.75,249.88,258.39,263.82,255.58,246.43,236.68,228.39,219.08,210.69,205.55,185.69,,,,,,,,,,,,,,203.12,210.97,234.41,189.23,211.03,216.81,236.80,246.64,266.80,297.23,264.05,251.35,267.38,249.56,258.84,247.59,286.76,258.45,249.29,268.02,270.84,260.88,268.98,267.80,265.13,270.04,273.21,278.33,291.19,270.26,247.80,212.72,215.54,210.51,190.37,188.26,,,,,,,,
2021-05-01 22:17:07.841000,L8,238.35,234.84,231.77,227.69,228.51,230.67,230.02,228.96,231.02,221.87,225.63,234.49,240.16,242.60,239.20,249.22,257.16,270.99,286.37,270.91,262.16,256.25,236.13,232.79,232.75,242.46,209.68,201.83,213.58,208.37,203.08,199.17,207.63,203.80,211.90,217.43,199.68,220.87,234.33,243.60,226.29,254.26,264.87,268.11,277.80,285.07,304.14,318.86,334.75,335.61,344.04,332.47,307.63,323.09,322.67,319.74,315.21,311.84,313.04,282.55,311.88,309.95,308.22,298.47,299.13,305.16,303.96,300.37,314.32,288.46,273.69,252.39,231.35,226.72,216.75,212.56,213.08,204.17,209.97,216.40,231.26,255.07,273.80,296.43
2021-05-17 22:17:12.707000,L8,238.99,235.06,231.87,229.77,227.86,229.12,234.10,239.58,233.37,221.80,224.78,237.47,234.55,238.55,237.83,249.05,261.53,271.90,267.04,245.66,242.96,231.80,222.08,197.00,210.57,,,,,,,,,,,189.04,191.87,202.07,203.31,239.91,250.28,255.10,268.62,267.45,279.81,299.47,307.07,320.02,340.22,352.75,345.76,334.84,324.56,326.94,316.08,277.92,300.96,312.71,314.87,307.59,312.12,311.72,312.61,302.12,303.01,308.05,307.53,309.12,319.50,297.16,276.84,254.29,225.52,224.06,220.83,215.21,217.62,212.95,216.52,212.13,224.46,232.47,276.24,303.73
2021-06-18 22:17:27.030000,L8,244.21,240.34,234.77,237.43,234.08,236.48,238.14,236.06,235.72,225.78,228.07,237.47,240.94,246.85,240.62,251.82,260.69,273.05,291.51,275.43,265.48,259.35,241.00,237.04,241.33,242.58,212.04,213.39,215.98,212.94,205.05,202.87,213.56,219.74,217.20,224.25,220.36,226.59,238.15,244.00,250.29,259.14,268.12,271.17,276.86,240.45,298.35,308.62,322.50,330.62,344.63,334.25,321.49,304.73,304.68,323.67,316.45,316.32,314.52,310.61,310.91,310.60,312.55,301.22,303.04,310.27,306.15,306.68,316.11,284.79,264.63,244.83,224.81,215.94,202.18,200.95,196.35,,,,,,,
2021-11-09 22:17:58.951000,L8,192.69,229.89,221.83,220.86,221.06,217.78,224.15,221.11,,,,229.41,230.05,241.67,234.71,245.02,254.44,262.38,268.99,258.34,248.87,241.58,230.64,224.02,214.93,207.08,188.42,,,,,,,,,,,,,,203.77,217.02,245.86,225.38,228.94,223.85,242.47,273.92,320.45,303.92,272.08,283.83,276.81,253.40,267.53,285.39,287.45,271.09,275.69,272.60,273.39,263.75,276.09,271.84,267.52,274.43,274.12,283.48,298.59,274.68,254.33,229.27,217.66,216.28,199.41,195.66,191.59,,,,,,,
2021-12-19 22:17:52.616000,L9,194.84,193.87,216.03,221.31,222.99,216.00,223.98,220.47,,,,229.16,227.34,240.29,233.65,242.79,252.15,259.16,267.57,248.16,247.78,240.34,228.54,222.95,215.45,207.13,,,,,,,,,,,,195.52,196.76,203.13,202.87,213.28,243.41,199.29,228.27,223.11,239.21,246.39,318.83,301.76,272.42,254.67,279.44,252.94,266.64,282.16,287.65,266.49,274.69,271.35,273.61,263.73,277.11,272.37,267.37,276.51,276.08,282.38,288.46,265.70,246.00,213.42,205.37,208.76,197.88,184.89,,,,,,,,
2022-01-04 22:17:52.138000,L9,276.68,267.93,262.11,264.49,269.95,268.46,271.02,261.18,262.73,260.91,254.14,257.01,256.62,260.46,274.00,278.54,296.04,302.49,325.18,320.66,310.45,304.72,293.24,298.34,285.83,277.34,276.26,263.52,262.92,262.37,254.92,257.82,258.09,254.35,249.82,254.20,265.29,273.98,278.43,285.47,288.92,313.23,384.02,383.92,372.40,472.08,520.35,,,,,392.00,471.27,385.47,378.41,380.86,374.22,360.30,365.76,373.63,383.85,406.73,368.33,373.02,373.35,403.54,367.00,372.09,410.27,390.24,440.44,485.52,493.95,298.83,294.49,459.14,506.39,303.48,292.41,310.31,468.47,524.12,555.06,563.42
2022-01-12 22:17:49.562000,L8,,,,,,385.56,416.59,437.73,,,,,,,,288.75,373.83,272.48,290.29,281.38,275.29,264.43,270.90,246.94,248.49,252.56,229.45,221.54,222.72,221.92,218.92,219.66,227.89,228.09,227.60,232.93,234.45,243.85,240.17,248.72,257.59,264.07,269.34,277.94,284.45,294.23,309.74,322.79,346.23,360.30,352.26,345.08,335.22,335.57,333.02,329.74,330.66,320.60,320.39,317.82,315.97,319.69,320.38,309.34,310.98,320.36,314.23,315.06,324.30,301.23,282.49,260.60,240.26,237.04,227.94,224.14,222.02,219.86,225.11,232.50,252.53,270.59,286.82,315.20
2022-01-20 22:17:51.591000,L9,241.78,243.94,225.70,234.91,227.12,230.69,231.37,234.69,228.86,225.61,235.57,241.30,238.24,247.31,231.60,207.06,338.29,277.59,559.73,292.32,268.09,263.04,246.40,246.25,243.81,245.69,222.54,217.09,218.71,213.23,206.99,202.39,214.13,218.20,219.75,224.45,245.08,209.01,203.81,202.95,,,,,225.83,293.38,291.40,324.68,325.51,423.12,537.03,,,,,,,,,,,,,,,,,,,,236.12,200.64,250.97,235.27,227.03,489.84,487.61,482.27,227.67,237.62,295.02,272.43,301.20,314.58
2022-02-21 22:17:43.336000,L9,,,179.57,240.49,241.54,241.04,237.13,232.10,241.11,226.17,,,,,,240.35,226.39,208.59,262.04,246.08,263.26,227.57,239.11,245.84,230.96,237.22,213.82,202.72,208.21,201.76,185.15,199.05,215.35,217.52,,181.11,198.85,212.85,223.99,214.70,219.39,262.59,270.85,271.52,284.75,301.07,,,340.52,346.55,328.10,275.69,243.60,218.95,,,,,,265.27,270.57,258.60,205.64,,,,,,,,,,,,,,,,,,246.04,268.84,277.31,308.62
2022-03-09 22:17:37.608000,L9,520.36,449.66,516.82,465.83,231.65,,,,428.09,470.52,548.63,234.95,,,,544.72,498.60,507.41,,,375.40,408.56,407.79,369.30,469.31,,,,349.69,210.48,298.37,449.19,548.52,,,,255.37,235.49,,,,,,,,,,,,,340.72,345.04,335.27,331.97,330.83,321.95,299.47,,,,,,323.65,305.64,307.74,319.70,316.32,314.38,323.04,302.43,283.57,262.04,241.29,238.45,229.35,225.35,225.01,221.44,225.24,237.99,251.95,272.89,285.97,315.29
2022-05-04 22:17:26.026000,L8,235.80,233.79,231.35,230.42,230.53,229.42,229.15,227.67,228.76,217.93,212.15,231.03,235.29,237.41,234.69,244.25,,261.73,274.87,264.39,257.19,246.44,232.64,227.61,217.54,224.88,204.02,195.85,199.77,205.29,199.92,,,,,,,,,,,,,,,,,227.45,231.58,265.79,263.29,254.52,261.65,247.79,269.77,291.55,291.35,256.90,274.53,268.82,304.33,304.20,301.80,290.64,271.59,271.33,303.16,298.09,312.87,285.27,264.19,259.07,235.80,227.31,210.60,215.88,218.89,206.92,,,,,276.62,307.28
2022-05-12 22:17:13.223000,L9,242.93,241.22,237.81,238.04,234.29,234.58,233.69,232.11,233.63,222.35,226.03,235.49,237.63,243.32,240.79,247.75,261.13,271.76,287.60,272.31,265.10,258.42,238.87,240.77,239.09,235.73,227.63,205.07,217.99,215.77,212.06,200.66,217.67,219.94,219.06,222.75,226.63,229.84,238.31,245.90,252.58,257.28,266.54,271.56,280.26,291.70,307.27,322.05,342.20,355.56,347.16,338.41,326.56,330.21,330.18,324.00,323.66,319.44,318.06,314.01,313.93,316.23,315.18,304.79,307.16,320.75,311.10,313.68,318.81,300.72,278.73,259.88,235.40,232.08,224.70,216.91,220.52,215.22,225.07,225.95,239.20,268.32,286.38,308.36
2022-06-05 22:17:39.656000,L8,244.53,237.71,238.11,238.62,232.14,236.86,242.51,236.36,234.31,223.35,225.92,238.81,236.83,240.43,240.31,247.77,262.20,269.32,280.85,270.89,262.91,254.53,238.54,239.15,243.82,235.55,233.57,222.43,218.43,213.24,209.75,199.39,216.99,216.52,221.74,230.11,228.95,240.93,240.56,249.26,252.67,262.02,274.84,276.38,282.89,296.23,308.81,325.25,344.68,358.26,348.52,337.51,323.52,329.78,328.91,323.68,324.12,319.16,320.71,315.94,314.62,306.23,278.00,271.87,278.04,315.65,308.96,312.06,320.21,298.36,277.08,257.11,237.24,230.50,225.35,217.68,219.05,216.39,220.60,229.23,242.44,262.40,278.18,306.88
2022-06-21 22:17:48.970000,L8,242.21,238.77,235.67,234.50,233.84,236.51,236.55,234.76,240.18,228.93,232.41,240.36,243.04,245.99,241.04,250.72,259.39,273.83,288.45,275.72,266.21,259.63,241.60,235.04,237.27,236.47,212.29,207.80,221.47,213.21,209.82,203.11,211.39,214.58,219.86,224.03,227.38,227.01,239.89,245.69,250.91,257.68,264.53,270.64,280.64,290.27,308.22,324.96,343.23,358.39,348.50,337.81,329.58,329.04,330.84,323.88,323.61,316.62,318.67,311.01,312.21,317.73,317.42,304.25,305.00,319.15,315.67,313.73,319.19,296.48,288.77,261.37,235.45,230.01,223.11,217.29,221.45,217.38,216.99,222.36,239.06,260.16,279.99,308.39
2022-06-29 22:17:28.498000,L9,,,,,,,,,,,,,,,,,,,,,,,,219.41,214.32,212.60,202.26,198.81,198.31,,,,,,,189.24,188.88,201.88,215.02,237.54,219.62,255.91,260.70,228.17,233.06,241.12,241.38,239.52,269.33,330.58,338.88,331.81,310.58,325.02,323.53,323.27,319.85,312.00,314.83,282.77,310.27,311.64,307.53,291.50,293.75,305.13,303.79,302.20,314.11,293.21,275.13,253.93,233.99,228.27,219.21,214.70,215.29,210.02,215.52,220.44,237.01,256.46,272.23,298.85
2022-07-15 22:17:24.696000,L9,242.95,236.80,235.71,232.79,233.08,236.40,236.31,236.86,234.10,223.73,228.20,240.71,240.91,247.52,240.69,249.73,259.54,270.54,288.29,271.61,261.72,259.65,243.19,233.57,237.29,235.35,209.46,202.42,209.04,203.89,191.19,196.77,203.13,198.85,203.68,202.38,199.71,214.36,231.08,237.99,217.09,248.66,259.44,265.53,276.16,286.72,305.38,323.20,338.49,351.85,340.91,332.07,310.32,328.26,328.62,326.55,324.23,317.54,316.91,308.83,311.58,313.98,305.14,299.85,295.42,310.29,304.02,305.20,314.84,289.75,272.61,253.15,233.70,226.96,219.75,213.45,213.95,209.67,213.08,221.69,234.95,259.54,274.42,295.17
2022-07-31 22:17:39.593000,L9,237.05,232.79,233.59,229.43,230.93,233.84,232.35,227.39,243.94,,,,,,,,,,,,243.17,234.88,231.55,232.61,228.20,234.53,210.43,204.19,213.36,207.58,199.44,199.39,207.01,207.42,210.17,,,,,,,,,226.09,276.87,287.12,306.58,322.65,339.82,352.17,345.08,335.40,319.80,325.04,324.43,322.94,316.22,312.59,313.32,309.51,312.49,313.02,312.74,301.24,296.29,272.31,271.07,274.05,290.67,270.34,254.13,239.42,234.03,230.18,223.17,218.06,219.77,211.20,209.00,221.27,238.91,238.74,270.39,288.32
2022-08-08 22:18:05.196000,L8,242.45,238.40,236.90,236.60,237.88,238.09,239.09,233.01,235.42,225.89,224.57,241.35,243.43,246.65,241.22,251.22,258.82,273.06,288.61,273.72,263.95,256.95,241.01,233.74,235.20,238.33,214.81,203.74,213.79,210.01,200.13,199.29,209.93,210.70,214.20,224.36,205.72,219.97,236.87,244.00,223.90,256.71,263.24,268.64,279.58,285.26,306.32,323.58,343.83,354.85,345.07,330.39,312.65,324.81,324.82,322.48,317.52,314.07,314.75,289.20,309.25,309.81,309.70,293.71,295.71,306.06,302.76,303.68,312.86,288.01,273.87,252.68,234.20,227.87,218.12,211.91,213.21,210.05,212.55,220.72,232.04,251.92,272.68,260.29
2022-09-09 22:18:11.619000,L8,403.73,246.37,237.75,,,,,,,,,,,,389.56,566.25,260.61,269.67,289.06,278.32,268.47,263.68,,,,,,,,,,,,,,,,216.19,231.58,238.80,227.11,233.38,244.82,227.20,231.19,234.96,237.08,245.48,266.05,302.93,270.39,275.62,301.00,298.43,315.00,314.51,302.11,225.87,297.39,,,,,,,,,270.93,306.03,293.04,273.05,255.12,236.30,230.71,221.09,216.36,216.07,214.18,216.77,225.25,240.76,259.32,275.66,304.36
2022-10-19 22:18:03.080000,L9,249.90,244.72,243.51,262.64,214.76,234.25,244.82,232.67,239.94,225.65,227.46,242.12,245.73,248.21,240.58,251.13,259.98,269.77,281.71,272.30,258.88,252.36,238.14,234.55,229.24,229.34,210.65,203.76,205.49,184.30,,,,,,,,,,,,,,,,,,,318.00,259.59,318.52,248.12,198.94,257.36,317.13,320.01,319.20,313.95,312.02,308.61,309.12,308.69,300.84,276.15,299.32,307.05,304.95,308.42,317.32,294.88,275.49,257.22,232.67,228.29,220.05,214.64,216.40,214.39,217.10,229.81,241.88,,,
2022-10-27 22:18:13.761000,L8,256.28,257.00,242.69,235.98,251.27,243.10,248.57,246.12,242.45,229.31,235.86,247.60,256.02,254.00,253.09,260.01,265.88,276.85,290.63,278.45,268.03,258.51,247.12,244.18,235.25,237.98,222.42,214.69,216.15,209.47,200.17,203.65,206.51,208.92,206.87,214.07,213.46,222.20,228.77,238.22,244.01,251.22,259.63,269.08,278.82,286.06,305.98,321.38,340.38,353.83,343.32,335.23,330.43,329.47,329.44,326.26,324.92,323.22,319.09,313.12,313.14,315.78,314.12,306.65,307.48,313.53,314.43,315.17,323.48,304.29,285.54,265.13,247.51,239.70,229.08,226.84,222.09,221.14,225.45,232.58,248.96,264.44,279.64,307.89
2022-11-04 22:18:00.514000,L9,251.49,247.18,247.45,244.13,242.54,241.44,245.64,241.87,232.09,228.11,234.05,234.01,231.26,238.52,231.27,241.84,250.77,266.46,345.60,244.15,357.81,303.98,208.44,281.98,510.03,237.71,214.23,206.28,205.54,202.78,,,,,,,,,,,,,,,,,,,341.69,350.33,313.80,331.16,320.46,338.94,329.15,324.01,322.58,318.43,315.51,311.38,311.77,314.61,311.76,302.22,305.36,311.65,309.56,313.06,320.11,299.00,278.50,255.53,239.04,234.39,227.88,220.58,218.52,217.75,221.15,229.72,244.77,264.59,280.87,291.31
2022-11-12 22:18:10.437000,L8,,,225.80,239.11,240.35,238.75,242.67,240.18,239.68,221.75,218.19,239.36,242.38,253.47,,,254.94,212.89,283.93,265.29,261.47,250.99,240.00,236.73,227.90,227.74,211.53,203.07,205.37,203.00,191.71,196.07,201.94,199.44,204.14,223.64,201.70,213.59,222.16,234.43,225.79,246.14,258.35,261.15,272.29,278.41,300.89,316.74,333.91,345.18,337.16,331.54,317.66,321.72,320.67,314.47,295.83,262.24,275.96,272.42,310.05,283.58,,,,263.68,282.84,310.33,214.82,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,248.19,242.64,242.95,239.99,238.50,241.47,243.33,237.86,240.43,222.88,220.36,247.18,246.95,249.81,244.52,252.95,257.57,267.66,277.88,267.46,259.98,250.36,239.98,232.50,225.90,230.55,209.87,201.97,203.12,200.13,187.30,193.41,201.31,203.05,200.19,196.34,200.29,210.85,216.73,238.25,219.33,242.32,258.24,258.09,264.01,270.75,296.94,315.75,328.67,340.69,334.26,327.52,310.33,315.33,316.73,316.11,313.90,309.17,311.51,306.37,308.69,307.51,305.47,296.05,297.14,302.29,301.77,304.40,315.75,294.03,275.37,255.07,234.83,230.33,218.94,216.18,215.55,214.63,214.31,224.87,238.49,260.73,274.79,304.84
2023-01-15 22:17:53.980000,L8,271.60,257.87,244.07,243.56,241.99,241.51,243.52,238.73,239.12,228.10,227.31,240.87,244.98,248.75,242.83,250.71,260.84,268.16,283.78,272.68,265.00,255.66,244.68,238.59,233.81,233.21,213.32,209.67,211.82,207.63,196.68,199.97,208.06,205.00,212.75,216.81,205.81,218.64,227.54,238.24,228.71,251.07,260.31,263.56,283.70,286.21,305.14,320.42,341.58,350.36,322.09,334.09,322.50,325.72,328.77,323.29,325.47,319.68,318.52,314.65,315.03,317.01,315.39,304.31,307.71,317.96,310.41,312.08,321.28,301.23,281.50,259.73,241.60,237.75,226.41,221.50,222.11,223.60,225.90,236.55,252.46,268.35,283.62,311.33
2023-01-31 22:17:58.841000,L8,244.24,239.42,241.34,235.84,230.91,235.67,234.94,232.89,233.72,218.84,215.34,235.25,238.70,240.81,231.92,244.34,254.75,259.59,271.59,260.48,255.94,246.85,234.43,226.80,219.36,221.05,205.48,198.91,200.97,197.80,187.94,192.28,,,199.11,194.06,196.83,209.86,218.13,233.96,220.55,243.00,252.43,256.95,268.40,272.03,296.96,313.16,332.58,336.25,331.22,326.77,309.33,312.59,314.46,313.88,311.28,309.24,309.01,304.72,305.14,303.96,301.95,291.51,295.40,297.97,298.81,302.50,312.36,289.14,272.33,254.39,232.29,226.42,213.67,,,,,,,,,
2023-02-08 22:18:06.517000,L9,247.00,243.23,242.67,237.56,237.68,,,,252.02,546.18,443.40,400.87,,377.78,561.88,,,,,,,,,,,,,,,,,,246.15,207.97,192.74,212.03,218.46,542.32,571.96,241.25,304.71,314.85,251.90,232.11,244.53,251.13,250.05,497.31,552.85,499.51,519.85,538.35,299.22,,,,460.80,508.71,,,,,,,,,,,,302.31,284.85,242.16,,246.16,225.20,220.67,220.65,219.28,225.07,235.62,444.48,437.94,507.88,341.58
2023-02-16 22:17:50.035000,L8,211.43,211.17,203.33,212.86,220.31,221.78,222.56,218.83,202.16,216.73,216.51,226.07,218.72,186.94,190.44,197.77,207.82,224.78,236.82,226.65,187.11,231.94,222.62,216.87,209.54,197.22,,,,,,,,,,,,,,,,,230.81,189.34,212.07,218.16,234.51,243.77,265.68,296.62,264.54,249.07,266.84,246.44,211.69,275.09,278.92,259.13,249.36,264.32,268.72,260.30,270.20,267.55,264.15,271.21,272.22,275.35,291.51,269.13,248.73,219.67,212.63,212.09,192.28,189.96,,,,,,,,
2023-03-04 22:17:37.574000,L8,,,561.34,,,234.18,240.17,237.31,238.19,225.08,230.63,249.44,245.60,248.03,243.31,250.06,259.84,266.73,277.62,268.54,263.55,252.16,238.38,233.35,232.71,231.19,208.96,203.21,205.84,204.23,195.45,199.86,204.39,199.44,198.13,196.93,199.89,216.60,216.70,216.41,211.32,238.21,255.47,236.48,239.79,273.81,301.10,312.92,324.91,324.17,317.82,324.93,318.53,312.23,313.23,315.84,314.83,309.49,308.90,298.33,212.47,309.66,310.16,298.58,299.01,305.08,304.07,307.84,315.83,292.68,274.84,255.03,236.44,230.64,221.20,218.15,219.52,217.06,208.04,211.31,220.88,,203.93,246.33
2023-03-28 22:17:33.498000,L9,225.17,232.28,227.81,225.80,226.50,231.32,228.36,223.71,215.17,214.95,215.19,231.11,232.24,238.49,232.78,240.87,247.54,259.10,269.59,256.71,248.55,239.53,227.64,218.74,211.21,210.83,,,,,,,,,,183.94,181.82,192.43,196.12,202.97,205.48,227.95,240.48,191.09,229.70,239.05,240.38,246.67,315.12,303.80,265.60,275.85,277.75,247.99,266.20,283.22,283.96,258.17,274.29,265.56,269.82,262.60,274.22,268.67,266.52,273.72,274.85,276.49,297.07,273.73,253.78,225.63,219.63,217.78,195.54,194.21,191.69,,,,,,,
2023-04-13 22:17:27.047000,L9,,,,379.80,483.69,,554.32,446.53,470.38,224.18,238.80,237.82,238.59,245.04,237.72,246.01,251.09,261.07,,,,238.64,227.96,227.54,212.81,212.72,196.47,413.92,343.84,326.05,340.97,423.95,,,,374.82,325.67,320.65,394.35,273.33,267.53,256.99,560.26,,,,,326.92,337.95,347.99,336.70,323.82,314.72,342.60,327.28,321.99,308.76,260.58,,,358.81,307.64,332.38,305.82,295.50,324.39,386.81,522.11,362.68,294.84,278.77,260.76,243.04,236.21,249.81,242.57,221.77,222.43,225.94,250.78,262.45,268.64,288.00,310.10
2023-05-15 22:17:12.111000,L9,212.43,226.28,226.09,221.49,225.14,226.31,226.07,219.49,223.99,,,,,,,,,,,,,,,,,,,,,186.95,203.25,216.86,199.97,205.04,215.52,214.85,213.59,218.34,224.44,231.12,251.19,256.56,250.14,260.33,249.65,254.67,296.12,315.98,332.08,337.36,334.34,309.99,304.28,209.61,320.82,322.16,317.81,316.42,313.68,310.44,313.79,312.66,314.52,307.11,310.89,317.29,317.21,313.65,321.85,296.34,276.72,257.29,237.32,232.79,225.90,218.60,220.85,219.22,226.74,229.11,245.05,266.24,287.38,311.62
2023-05-31 22:17:04.101000,L9,,,,223.21,225.17,226.58,233.58,222.52,231.92,363.37,478.09,426.69,235.89,248.64,234.57,242.01,252.87,264.42,275.46,263.18,263.81,233.95,,,210.42,218.77,207.74,209.66,213.37,,,195.21,200.32,198.94,203.13,194.58,196.25,204.27,199.52,,,,,,255.51,246.50,295.25,310.70,298.15,340.27,332.80,327.78,311.43,323.92,321.63,322.32,317.99,311.80,310.61,307.11,307.80,303.54,309.46,300.58,294.51,301.48,309.06,307.96,318.58,293.02,271.16,250.57,234.70,229.35,224.66,215.44,219.03,217.11,217.69,226.13,237.59,261.41,281.33,302.70
2023-06-08 22:17:00.359000,L8,,,,,,,,,253.00,387.20,214.30,236.49,,,,,,,,,,,,,,,,,,,,286.41,205.79,220.05,317.01,559.32,424.03,452.17,498.11,560.13,517.88,560.06,266.12,511.05,456.60,470.48,497.56,299.29,256.31,,338.58,438.32,458.27,,299.60,295.24,307.31,287.60,328.68,300.77,235.92,274.05,305.60,271.47,253.88,271.95,275.35,280.70,294.89,272.46,253.74,228.45,220.87,217.92,203.76,201.50,208.06,197.67,201.92,219.36,238.70,260.63,283.41,259.70
2023-06-24 22:17:06.399000,L8,219.00,225.57,229.01,230.73,227.49,220.48,235.84,236.82,233.77,222.02,225.51,237.64,242.00,246.00,240.22,249.88,260.88,266.57,,,255.76,239.80,233.13,225.27,233.26,232.58,212.65,212.85,209.82,207.23,202.11,204.45,192.91,199.18,202.07,199.54,198.36,210.99,213.73,223.14,218.66,192.77,241.53,250.93,262.92,239.33,299.87,314.44,330.99,349.26,337.80,330.50,323.48,323.33,320.35,320.38,314.56,313.74,313.23,306.12,308.66,305.63,304.66,297.52,290.41,287.88,296.28,296.34,316.73,297.46,270.78,189.47,223.59,219.06,201.78,185.90,190.91,,,,,,,
2023-07-02 22:17:05.775000,L9,345.06,345.03,338.40,320.38,311.66,304.81,296.95,298.84,296.49,293.07,287.72,282.38,290.32,287.89,300.33,304.17,309.44,317.91,324.22,322.29,317.96,303.78,293.13,285.28,280.78,274.54,265.62,254.51,247.16,248.33,247.56,246.14,242.21,240.37,241.11,244.08,249.59,255.12,263.30,261.94,268.11,277.71,286.99,301.03,310.99,321.31,337.42,352.51,370.29,385.16,474.86,539.44,450.42,444.24,446.15,379.83,362.82,365.31,399.41,395.82,439.81,400.77,443.83,410.44,446.55,437.26,442.31,522.71,524.49,533.59,475.85,507.37,489.67,483.40,367.72,430.33,368.17,357.93,442.25,492.23,508.89,526.08,528.30,
2023-07-10 22:17:17.518000,L8,,193.43,221.93,219.70,223.42,223.55,224.56,220.02,221.80,,,216.46,224.90,235.61,226.67,234.36,233.36,255.09,,215.33,246.76,233.59,224.70,214.93,209.01,207.64,,,,,,,,,,,,,,,,,,,,,210.66,240.79,256.86,294.72,262.02,211.44,197.50,234.73,206.08,214.98,269.85,262.85,274.43,254.22,203.81,245.75,254.38,246.09,250.77,241.97,258.19,260.35,210.40,185.55,220.04,199.80,201.01,206.43,194.78,191.89,187.82,,,,,,,
2023-07-18 22:17:12.131000,L9,214.13,228.03,228.04,222.07,223.35,225.70,226.02,219.35,224.13,208.26,,227.53,230.38,235.67,230.39,239.54,246.45,254.05,268.76,221.55,251.35,236.64,227.63,223.10,212.16,213.78,,,,,,,,,,185.85,183.53,199.23,197.35,202.11,207.86,226.67,238.56,223.51,233.91,239.97,236.91,250.88,267.18,304.07,304.14,276.87,281.35,247.52,272.14,289.89,287.00,257.35,275.93,263.76,265.44,256.85,270.92,264.12,264.48,270.82,273.77,278.73,296.03,273.67,253.93,230.17,221.17,215.42,195.04,196.16,190.51,,,,,,,
2023-08-03 22:17:19.817000,L9,293.15,307.69,296.23,276.17,251.51,250.24,249.65,254.46,245.00,239.59,237.16,245.75,245.97,252.06,246.37,252.12,269.98,275.36,287.43,287.42,273.90,261.77,258.46,249.25,250.66,241.59,234.05,230.47,222.65,218.46,218.54,219.97,210.83,211.47,213.71,215.28,223.78,224.36,232.79,238.71,253.64,254.56,263.20,268.28,279.66,291.37,310.63,324.33,344.05,355.30,346.10,339.01,336.70,337.04,334.18,337.29,331.38,317.26,314.96,335.10,332.99,325.75,325.39,331.52,290.78,265.15,267.08,271.43,279.05,263.07,245.61,224.93,211.97,208.46,192.85,,,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,,217.83,230.53,231.23,233.96,222.04,223.91,240.35,244.17,248.54,242.10,250.77,260.18,269.66,282.27,271.47,266.08,257.57,241.91,238.03,232.80,231.90,212.55,202.16,187.49,,,,188.98,199.51,201.75,203.41,202.47,212.44,215.13,227.96,223.92,245.45,256.15,259.46,271.34,277.63,300.21,313.72,330.98,341.24,333.64,326.12,311.05,320.05,316.28,318.81,315.67,308.30,311.07,313.81,270.31,262.36,275.35,271.72,296.79,299.40,302.68,305.88,314.83,282.52,272.81,248.71,230.48,222.58,209.45,207.54,207.84,184.85,,,,,210.72,294.67
