dates,satname,nzd0139-0000,nzd0139-0001,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031,nzd0139-0006,nzd0139-0005
2023-01-25 22:06:01.288000,L9,405.51,,,,,312.67,328.79,329.66,324.63,332.81,327.87,326.51,327.28,320.35,325.13,329.79,327.66,324.01,320.87,324.80,320.56,317.20,321.60,322.59,326.41,330.14,325.42,319.94,320.92,258.31,,
2023-02-18 22:05:50.040000,L8,374.13,330.43,316.49,,,,,,,,,,,,,,,,,312.01,307.67,305.15,310.69,307.67,310.95,315.57,311.46,313.25,317.03,256.97,,
2023-03-06 22:05:38.279000,L8,314.78,332.82,,295.03,201.97,,,,,,,,,,,,309.56,303.70,300.46,311.32,307.34,302.90,308.38,306.92,309.31,311.42,309.27,307.56,311.87,242.10,,
2023-03-14 22:05:47.276000,L9,364.23,330.28,314.25,303.53,199.28,,,,,,,,,,,,311.87,307.30,302.70,311.28,309.25,305.22,311.14,308.21,310.83,313.53,310.75,311.46,311.97,243.72,,
2023-03-22 22:05:28.899000,L8,404.65,,,,,,,,,,,,,299.67,303.20,304.99,315.09,311.72,302.81,314.06,311.01,307.67,312.60,311.25,312.22,317.69,312.45,314.82,315.97,246.38,,
2023-03-30 22:05:35.326000,L9,362.84,327.70,312.23,294.64,199.36,,,,,,,,,,,,,,,,,303.45,310.57,306.82,310.24,313.31,309.55,309.81,312.83,243.65,,
2023-04-23 22:05:09.227000,L8,360.22,333.26,315.95,301.44,199.42,,,,,,,,,,303.21,301.94,317.41,309.34,303.82,314.66,311.02,307.22,312.36,310.70,312.65,315.98,312.26,312.48,316.11,246.39,,
2023-06-02 22:05:05.917000,L9,,,,208.88,46.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:03.911000,L8,,,,211.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:05:27.011000,L8,351.18,322.92,311.80,286.93,202.64,,,,,,,,,,,,,,,310.40,305.50,304.56,309.69,307.34,309.56,316.61,311.18,313.52,315.11,255.52,,
2023-08-05 22:05:23.191000,L9,352.74,322.58,311.41,282.02,201.63,,,,,,,,,,,,313.16,308.93,302.30,310.76,305.36,303.33,308.17,306.97,309.80,313.70,310.44,310.22,312.50,253.46,,
2023-08-13 22:05:32.097000,L8,374.62,330.84,314.70,301.46,206.55,,,,,,,,,,,,,,,,,,299.39,303.32,309.65,316.64,312.77,311.82,316.14,257.16,,
2023-08-21 22:05:28.170000,L9,356.60,325.61,312.58,292.87,205.28,,,,,,,,,,303.41,304.85,313.55,309.71,304.68,311.29,307.91,304.25,312.59,308.93,309.72,314.91,311.14,308.68,314.48,254.24,,
2023-11-09 22:05:48.886000,L9,379.94,356.16,325.64,,,,,,,,,,,,306.71,318.79,346.47,313.18,308.17,316.62,312.01,311.57,366.58,,319.14,321.37,316.66,315.86,321.88,248.03,,
2023-11-25 22:05:56.641000,L9,377.30,402.38,307.68,,,,,,,,,,,,,,,,,306.49,304.42,305.28,306.18,310.49,311.01,317.86,314.60,313.50,319.13,248.86,,
2023-12-19 22:05:51.242000,L8,369.29,331.57,315.47,308.35,217.89,,,,,,,,,,301.57,302.13,313.03,308.66,304.94,313.47,311.90,308.43,315.48,312.59,313.14,317.71,313.98,313.13,318.63,248.44,,
2024-01-12 22:05:54.962000,L9,371.45,328.13,316.16,308.58,211.13,,,,,,,,,,,,309.27,307.89,302.13,312.53,307.53,305.86,310.31,310.83,310.74,314.61,311.54,311.73,316.87,243.92,,
2024-02-13 22:05:53.993000,L9,365.60,325.93,313.40,302.41,,,,,,,,,,,,,,,,311.18,307.34,305.72,309.71,306.00,310.82,317.51,312.48,312.44,315.72,247.42,,
2024-02-21 22:05:41.519000,L8,366.16,327.35,312.60,305.07,204.10,,,,,,,,,,,,,,,308.91,305.58,303.65,308.88,307.98,311.03,313.42,311.76,313.76,313.72,247.07,,
2024-02-29 22:05:47.517000,L9,364.45,300.95,317.42,286.09,208.06,,,,,,,,,,,,,,,,,,302.68,299.64,305.78,310.41,310.42,325.04,314.27,321.44,,
2024-03-08 22:05:29.756000,L8,364.01,323.77,310.95,289.78,198.11,,,,,,,,,,,,,,,,,,,,,,,302.62,305.95,233.81,,
2024-03-16 22:05:47.569000,L9,366.59,330.39,315.33,305.78,214.06,,,,,,,,,,,302.10,309.57,307.20,303.04,310.66,307.72,303.90,312.41,309.81,311.32,313.90,309.25,306.48,315.67,244.01,,
2024-04-09 22:05:13.452000,L8,,307.28,300.72,264.82,153.77,,,,,,,,,,,,,,,,,,,,,,,,284.07,213.37,,
2024-05-03 22:05:14.049000,L9,360.54,330.58,313.31,302.40,206.27,,,,,,,,,,,,,,,313.33,309.84,305.85,308.69,306.87,309.55,318.72,312.46,314.94,315.51,240.30,,
2024-05-11 22:04:51.948000,L8,,314.64,303.47,258.10,182.47,,,,,,,,,,,,,,,,,,,,,,,,284.69,206.59,,
2024-07-22 22:05:04.464000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.57,297.13,221.95,,
2024-09-08 22:05:24.068000,L9,364.59,328.95,312.41,301.38,203.13,,,,,,,,,,,,,,,310.09,307.21,304.47,312.20,308.79,310.30,314.06,311.02,308.89,315.63,244.47,,
2024-09-16 22:05:33.937000,L8,320.22,314.43,304.42,276.29,177.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24 22:05:25.519000,L9,367.28,328.69,312.36,307.52,199.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 22:05:48.252000,L9,373.19,336.08,316.28,314.58,,,,,,,,,,,,303.65,312.61,310.98,303.34,312.10,307.35,308.37,310.83,310.39,313.55,320.02,316.36,316.02,323.01,249.49,,
2024-12-05 22:05:45.408000,L8,,,,,,,,,,,325.38,323.55,312.07,309.37,318.54,321.90,321.43,317.29,312.52,321.19,316.76,340.95,326.66,323.99,320.89,339.47,326.28,319.91,326.41,257.65,,
2024-12-13 22:05:46.012000,L9,366.21,328.07,313.18,307.70,227.73,,,,,,,,,,,,,,,309.50,304.64,305.24,309.31,308.31,310.67,315.57,311.37,311.80,315.05,249.30,,
2024-12-21 22:05:40.930000,L8,351.40,307.64,309.77,287.00,189.34,,,,,,,,,,,,,,,,,,302.71,303.83,303.99,309.70,306.23,304.99,311.65,241.02,,
2025-01-06 22:05:42.612000,L8,362.74,323.92,312.79,301.19,206.01,,,,,,,,,,,,312.62,308.23,302.83,312.37,309.47,307.71,311.90,312.58,310.51,312.69,310.80,310.18,314.06,249.78,,
2025-01-14 22:05:49.273000,L9,367.84,329.15,313.94,309.48,,,,,,,,,,,301.12,300.96,312.51,310.13,303.19,314.51,309.36,308.46,310.65,310.60,310.08,314.77,311.34,310.64,316.02,249.39,,
2025-01-22 22:05:37.651000,L8,345.00,,,,,,,,,,,,,,,,,,,311.72,310.03,306.36,313.73,309.93,312.64,316.18,311.95,312.60,316.66,244.33,126.88,132.13
2025-01-30 22:05:44.230000,L9,,,,,,,,,,,,,,,,,311.67,311.81,304.69,310.77,306.53,307.86,307.35,315.16,312.80,318.22,312.12,315.85,317.63,257.90,,
2025-02-23 22:05:31.534000,L8,363.18,326.32,312.56,305.39,230.26,,,,,,,,,,,,,,,308.76,304.05,303.40,307.15,307.40,307.76,312.43,308.92,305.78,313.79,246.81,,
2025-03-19 22:05:30.904000,L9,370.25,333.14,315.62,309.86,,,,,,,,,,,,,,,,313.58,307.98,308.50,310.62,312.72,310.70,314.34,309.63,310.37,315.94,243.77,,
2025-04-04 22:05:27.976000,L9,321.40,315.97,306.78,283.61,184.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:05:06.698000,L8,,,,,,,,,,,,,,,304.87,305.53,313.77,311.47,306.71,313.73,311.44,308.84,312.72,316.94,314.15,318.93,327.55,316.35,320.17,251.53,,
2025-06-23 22:05:18.348000,L9,346.56,325.53,309.62,290.45,209.82,,,,,,,,,,,,,,,310.92,304.35,303.83,306.68,309.52,307.78,313.77,309.44,306.44,313.83,247.65,,
2025-08-02 22:05:33.990000,L8,352.89,323.43,311.31,293.22,204.40,,,,,,,,,,,,311.44,311.19,302.94,313.16,306.55,306.60,309.42,309.99,310.20,315.64,311.84,307.79,317.32,233.06,,
2025-08-18 22:05:41.342000,L8,,,296.66,236.63,139.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 22:05:45.116000,L8,,,,,152.31,,,,,,,,,,,,,,,308.14,303.35,302.71,306.04,303.86,303.33,309.05,302.62,,,214.68,,
2025-09-19 22:05:51.369000,L8,,,,,,282.37,,,,,,,,302.62,308.41,309.62,321.36,315.70,332.11,,,,,,,,,,,,247.87,173.20
2025-09-27 22:05:54.973000,L9,364.05,325.07,312.34,290.53,,,,,,,,,,,306.03,318.75,315.53,310.57,306.82,315.85,308.70,307.41,310.49,312.85,313.83,317.28,313.32,320.13,317.78,243.69,,
2025-10-05 22:05:52.792000,L8,368.65,329.27,313.88,307.57,,,,,,,,,,,,307.94,314.00,310.88,306.03,313.94,311.72,309.31,314.93,311.39,312.73,318.47,314.56,314.69,321.18,245.49,,
2025-11-14 22:06:00.505000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,319.74,313.77,320.12,253.65,,
