dates,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2023-07-29 21:59:31+00:00,293.27750000000003,275.62545454545455,237.03727272727272,240.91416666666666,246.15900000000002,249.2227272727273,245.07083333333333,233.4081818181818,232.83727272727273,228.57181818181817,226.95153846153846,225.725,229.15,226.19214285714287,233.32071428571427,238.26333333333335,233.40562500000001,235.47625,235.7629411764706,233.87687499999998,231.84312500000001,233.12133333333335,250.410625,252.49133333333333,256.1378571428571,260.7092857142857,262.39785714285716,264.22375,250.67125,248.35600000000002,252.48499999999999,248.1707142857143,251.79,239.81333333333333,256.8515384615385,250.75066666666666,262.3464285714286,240.60230769230768,279.3272727272727,285.7854545454545,284.9918181818182,276.46363636363634,270.177,275.1554545454546,273.7963636363636,278.06,279.94,276.37363636363636,303.04,303.22,260.5523076923077,227.84166666666667,230.8211111111111,194.94833333333335,221.74,168.9811111111111,186.8209090909091,241.565,241.22727272727272,240.7409090909091,239.53166666666667,308.65
2023-08-05 22:05:47+00:00,291.99,274.87833333333333,236.13333333333333,240.70384615384617,245.80999999999997,248.77833333333334,244.94461538461536,233.78333333333333,232.59916666666666,228.51083333333335,227.26428571428573,226.316,229.67266666666666,227.14133333333334,233.84266666666664,238.52,233.70411764705884,236.05823529411762,236.30166666666668,234.59823529411764,232.55470588235295,233.92875,250.84235294117644,252.765625,256.64866666666666,260.97,262.974,264.6435294117647,251.04999999999995,249.00875000000002,252.95333333333332,248.54933333333335,251.91062499999998,240.765,257.54928571428576,251.72437499999998,262.938,241.5542857142857,278.67,285.51500000000004,284.74333333333334,276.49833333333333,270.1554545454546,274.97833333333335,273.2325,277.7583333333333,280.02666666666664,276.47999999999996,303.04,303.22,261.00142857142856,228.1346153846154,231.07200000000003,195.3923076923077,221.74,168.57,186.97583333333333,241.75272727272724,240.8658333333333,239.8766666666667,239.21692307692305,308.65
2023-08-21 22:05:52+00:00,291.381,274.3933333333334,235.85916666666665,240.23384615384614,246.30909090909088,248.65833333333333,244.89153846153843,234.06499999999997,232.23916666666665,228.1358333333333,227.22214285714287,226.37066666666666,229.84066666666666,227.18800000000002,233.62266666666665,238.13733333333332,233.16125,235.484375,238.18888888888887,234.6994117647059,232.32,233.969375,250.9305882352941,252.50375,256.48266666666666,260.98066666666665,262.6693333333333,264.73764705882354,250.97941176470587,249.08812500000002,252.77066666666667,248.43400000000003,252.05812500000002,240.7575,257.4857142857143,251.75687499999998,263.09,241.7492857142857,278.7366666666667,285.81333333333333,285.5258333333333,276.74083333333334,270.61454545454546,275.1933333333333,273.37916666666666,278.57750000000004,280.68833333333333,277.40916666666664,303.04,303.22,261.43357142857144,228.4369230769231,232.723,195.64076923076922,221.74,169.073,186.98083333333332,242.15272727272725,240.8275,240.03166666666667,239.0430769230769,308.65
2023-08-22 21:59:50+00:00,290.9318181818182,273.9230769230769,234.82,239.9792857142857,245.77583333333334,248.17000000000002,244.8342857142857,234.0953846153846,232.03615384615384,227.99615384615385,227.264,226.715,230.198125,227.7675,233.91375,238.326875,233.35294117647058,235.6758823529412,238.4484210526316,235.1438888888889,233.18888888888893,234.64470588235295,251.06111111111113,252.6794117647059,256.714375,261.16375,262.935,264.865,251.36499999999998,249.4929411764706,252.993125,248.784375,252.14823529411768,241.5135294117647,257.81733333333335,252.2341176470588,263.19625,242.14,277.9746153846154,285.34000000000003,285.02153846153846,276.44384615384615,270.4866666666667,274.78923076923076,272.7730769230769,278.06692307692305,280.54153846153844,277.1561538461538,303.04,303.22,261.68533333333335,228.29285714285714,232.19272727272727,195.74142857142854,221.74,168.54,186.80461538461537,242.1933333333333,240.47,238.9930769230769,238.61928571428572,308.65
2023-08-30 21:59:47+00:00,291.12833333333333,274.375,234.44785714285715,240.344,245.82615384615383,248.4221428571429,245.41133333333332,234.38785714285714,232.24214285714285,228.08214285714283,227.64875,227.42529411764707,230.6735294117647,228.6258823529412,234.52529411764704,238.69882352941175,233.77055555555555,236.20333333333332,238.906,235.8642105263158,234.04684210526318,235.46833333333336,251.45526315789476,253.0977777777778,257.0411764705882,261.5411764705882,263.3964705882353,265.1910526315789,251.80999999999997,250.01944444444447,253.36823529411765,249.57176470588237,252.48999999999998,242.24333333333334,258.219375,252.9922222222222,263.5494117647059,242.666875,278.05357142857144,285.1364285714286,284.93142857142857,276.6821428571429,270.5876923076923,274.635,272.54714285714283,277.95214285714286,280.66785714285714,277.16214285714284,303.04,303.22,262.27,229.39133333333334,233.7458333333333,197.03133333333332,221.74,168.19083333333333,186.78357142857143,242.79615384615383,240.57142857142858,238.94285714285712,238.62533333333334,308.65
2023-09-15 21:59:56+00:00,290.08454545454543,273.9918181818182,233.5154545454545,238.40166666666664,246.725,248.0,245.115,233.4572727272727,230.9872727272727,226.76363636363638,225.81692307692308,225.91857142857143,229.37214285714285,225.41214285714287,232.13357142857146,237.1092857142857,232.03933333333333,234.256,237.19058823529411,233.44187499999998,231.41375,232.88466666666667,249.97062499999998,251.34066666666664,255.5607142857143,259.93,261.485,263.981875,251.066875,248.19466666666668,251.52999999999997,246.99071428571432,251.68866666666665,239.29133333333337,256.45923076923077,250.246,262.3342857142857,240.85461538461536,278.42454545454547,285.8781818181819,286.92727272727274,277.0872727272727,270.92600000000004,275.5163636363636,272.11090909090905,279.0554545454545,281.56454545454545,278.68,303.04,303.22,262.26076923076926,229.45749999999998,235.61111111111111,196.6766666666667,221.74,168.44333333333333,186.67818181818183,242.55499999999998,240.2863636363636,238.47272727272727,238.52083333333334,308.65
2023-10-01 21:59:55+00:00,289.7477777777778,271.1355555555556,230.89888888888885,238.429,245.75222222222223,250.0544444444444,246.123,231.6488888888889,228.85222222222222,224.77777777777777,223.64181818181822,223.4266666666667,227.7591666666667,221.89333333333335,229.20416666666665,235.73999999999998,229.47538461538463,232.1192307692308,235.512,230.53357142857143,228.54071428571427,228.97923076923078,248.22285714285718,249.33307692307696,253.62250000000003,258.3808333333333,259.25083333333333,262.675,250.0635714285714,245.58769230769232,249.4383333333333,243.63333333333333,250.0884615384615,235.9107692307692,254.13090909090909,247.34923076923076,260.4175,237.73272727272726,276.8833333333333,285.35,285.88111111111107,276.52000000000004,270.9225,275.6966666666667,270.8177777777778,277.6477777777778,281.05111111111114,277.49333333333334,303.04,303.22,260.2645454545455,224.41499999999996,231.48428571428573,192.92000000000002,221.74,167.31,186.17,245.15625,242.41444444444446,235.43555555555557,237.23899999999998,308.65
2023-10-08 22:06:10+00:00,287.7511111111111,267.3066666666667,226.0511111111111,234.792,241.52555555555557,245.5188888888889,241.747,231.733,228.98499999999999,224.90699999999998,224.1191666666667,224.04769230769233,228.2153846153846,222.96769230769235,229.83307692307693,234.0091666666667,228.44000000000003,229.01615384615386,233.04133333333337,231.14533333333335,229.40133333333333,229.90928571428572,246.06571428571428,247.4976923076923,251.36083333333332,255.1916666666667,255.69000000000003,260.57785714285717,247.49285714285716,246.25357142857143,249.87923076923076,244.1446153846154,246.54,233.08846153846156,254.69916666666668,244.0923076923077,256.8533333333333,238.17166666666665,273.13222222222225,282.0444444444444,280.93111111111114,275.25333333333333,270.7922222222222,271.69888888888886,267.96777777777777,274.30333333333334,279.45000000000005,275.0133333333334,,,256.85,223.8890909090909,230.9075,193.0909090909091,,163.84714285714287,184.21555555555557,244.7588888888889,237.44222222222223,230.52333333333334,233.45299999999997,
2023-11-09 22:06:12+00:00,287.7511111111111,267.271,222.776,237.80899999999997,240.16,244.38600000000002,244.76999999999998,231.55272727272725,228.65727272727273,225.1209090909091,225.71916666666667,226.0476923076923,229.71153846153845,226.33846153846156,232.47846153846152,235.4025,229.63,230.9946153846154,237.06714285714287,235.33928571428572,234.70499999999998,235.83846153846156,248.75615384615384,251.23749999999998,257.2327272727273,260.98,263.6918181818182,263.07461538461536,250.2023076923077,249.37307692307695,253.15416666666667,249.64000000000001,249.57083333333333,243.01,259.5254545454546,251.4725,261.81363636363636,243.73272727272732,272.88700000000006,281.702,279.77799999999996,274.93199999999996,270.45300000000003,271.275,267.56600000000003,273.848,278.64300000000003,273.836,,,264.13800000000003,228.538,229.0777777777778,199.686,166.1,163.065,183.65,243.536,236.513,229.368,233.35,
2023-11-10 21:59:59+00:00,287.7511111111111,267.34727272727275,220.10454545454547,236.98272727272726,238.99909090909088,243.2109090909091,244.23545454545453,231.30583333333334,228.715,225.17333333333332,225.65923076923076,226.17071428571427,229.835,226.8342857142857,232.805,235.48384615384614,229.93357142857144,231.57857142857145,237.11333333333332,235.40466666666666,235.03066666666666,236.27785714285716,248.61285714285714,251.11076923076922,257.21750000000003,261.0216666666667,263.78749999999997,263.00928571428574,250.40857142857143,249.66071428571428,253.15692307692308,249.47846153846154,249.3646153846154,243.4023076923077,259.50666666666666,251.82846153846154,261.14500000000004,243.4575,272.5609090909091,281.3863636363636,278.7154545454545,274.7072727272727,270.24454545454546,270.9690909090909,267.1009090909091,273.2072727272727,277.85636363636365,272.88000000000005,,,264.1118181818182,227.5936363636364,227.702,199.09727272727275,168.70999999999998,162.47444444444443,183.03181818181818,242.72545454545454,235.58545454545455,228.46,233.17583333333334,
2023-11-26 22:00:05+00:00,287.7511111111111,267.24583333333334,217.46666666666667,236.37166666666664,238.04916666666668,242.15166666666667,243.98166666666665,231.19923076923078,228.83692307692309,225.25692307692304,225.89642857142854,226.40733333333336,229.90133333333333,227.34533333333331,233.13333333333333,235.62857142857143,232.21357142857144,234.80571428571426,239.59466666666668,237.98333333333332,237.40333333333334,236.58600000000004,248.62333333333333,251.37642857142856,257.1453846153846,261.05384615384617,264.0769230769231,264.6928571428572,252.25714285714284,251.7642857142857,253.16857142857143,249.91214285714287,249.28571428571428,243.49,259.5623076923077,252.19071428571428,260.7869230769231,242.95846153846153,272.3933333333334,280.9625,277.91,274.22583333333336,269.8808333333333,270.665,266.8575,272.38416666666666,276.3808333333333,272.88000000000005,,,263.37666666666667,226.78583333333336,226.2527272727273,198.36166666666668,168.70999999999998,161.93900000000002,182.58249999999998,241.91333333333333,235.05416666666667,227.78916666666666,233.1169230769231,
2023-12-20 22:00:11+00:00,287.7511111111111,267.39076923076925,216.62230769230771,235.9576923076923,237.4753846153846,241.59,243.82384615384612,233.30692307692308,230.32076923076923,227.39153846153843,230.03769230769234,230.38285714285715,232.87928571428571,233.11571428571432,237.46571428571428,238.3623076923077,234.66,239.20615384615388,243.47714285714284,241.09642857142856,241.3235714285714,241.26714285714283,251.99714285714285,253.28071428571428,259.91692307692307,263.7176923076923,267.6984615384615,266.13928571428573,253.95642857142857,253.56285714285713,254.875,252.02214285714285,250.305,247.30571428571426,262.18692307692305,255.77500000000003,263.57153846153847,246.56230769230768,272.42538461538464,280.8723076923077,277.28153846153845,274.06384615384616,269.64076923076925,270.56,266.6953846153846,272.16692307692307,276.0076923076923,271.93,,,262.8476923076923,226.2923076923077,225.6,198.26000000000002,176.72,161.9090909090909,182.7969230769231,241.59230769230768,234.95384615384617,227.5323076923077,234.46923076923076,
2024-01-12 22:06:18+00:00,287.7511111111111,267.05285714285714,216.8814285714286,235.56999999999996,237.10285714285715,241.36928571428572,243.51714285714283,233.18,230.35285714285715,227.51142857142855,230.07928571428573,232.96571428571428,234.79714285714286,236.66214285714287,240.185,239.93076923076922,237.0876923076923,242.23769230769233,246.00857142857143,243.10142857142858,243.75428571428571,244.5507142857143,253.67285714285714,255.54142857142855,259.8907142857143,263.7107142857143,267.70500000000004,267.8357142857143,256.0864285714286,255.56285714285715,256.90214285714285,253.83928571428572,251.90357142857144,251.6835714285714,262.10571428571427,261.40000000000003,263.55285714285714,246.72857142857143,272.43857142857144,280.70714285714286,276.6542857142857,273.80785714285713,269.3464285714286,270.3328571428571,266.6107142857143,272.1978571428571,275.80357142857144,271.46076923076924,,,261.96999999999997,225.89928571428572,224.7923076923077,198.2242857142857,176.33249999999998,162.035,183.00142857142856,241.2407142857143,234.86785714285716,227.22714285714284,234.38071428571428,
2024-01-29 21:59:53+00:00,291.1425,267.6461538461539,215.79923076923075,234.81076923076924,236.18615384615384,239.87538461538458,243.54615384615383,233.05615384615385,230.4023076923077,227.6346153846154,229.95461538461538,233.07692307692307,234.7246153846154,236.13153846153847,239.64538461538464,239.8758333333333,236.8033333333333,242.1783333333333,245.97,242.56500000000003,243.60833333333332,244.0575,252.9353846153846,255.8623076923077,259.7776923076923,263.7830769230769,267.7423076923077,267.4930769230769,256.78076923076924,255.4569230769231,256.3546153846154,253.7930769230769,251.41333333333333,251.24749999999997,261.81333333333333,260.7930769230769,262.82,246.0969230769231,272.4153846153846,280.30538461538464,275.1823076923077,273.69,268.86615384615385,269.70307692307694,266.2238461538461,271.84923076923076,275.33769230769235,270.11833333333334,,,260.4407692307692,224.81923076923078,223.30615384615385,198.10230769230768,177.634,162.07,182.6976923076923,240.6353846153846,234.5530769230769,227.26461538461538,234.16692307692304,
2024-02-14 21:59:55+00:00,295.85249999999996,267.66692307692307,216.40384615384616,234.9407692307692,235.5423076923077,239.75153846153847,243.55,232.83076923076925,230.7423076923077,227.86384615384617,229.82846153846154,232.94846153846154,234.6976923076923,236.12692307692308,239.68,239.95416666666665,236.85333333333332,242.29250000000002,245.8676923076923,242.3141666666667,243.80083333333332,244.215,252.7315384615385,255.78384615384616,259.5846153846154,264.0153846153846,267.6107692307692,267.33692307692303,256.9984615384615,255.42307692307693,256.29692307692306,254.03384615384616,251.51583333333335,251.23083333333332,261.55583333333334,260.47923076923075,262.46153846153845,245.67461538461538,272.6969230769231,280.2238461538462,274.8784615384615,273.4838461538462,268.7161538461538,269.52923076923076,266.0107692307692,271.38153846153847,274.8692307692308,269.3825,,,259.5576923076923,224.71615384615384,222.67384615384617,198.20615384615388,179.35,162.06153846153845,182.15461538461537,240.46846153846155,234.92153846153846,227.10230769230768,234.15923076923076,
2024-03-09 22:00:02+00:00,299.50333333333333,265.59000000000003,213.70454545454547,233.27727272727273,232.6981818181818,237.31181818181815,242.01454545454547,231.84636363636363,230.5518181818182,228.02181818181816,229.2009090909091,232.32454545454542,234.23727272727274,235.30090909090907,239.36,239.60727272727274,236.8318181818182,242.6063636363636,242.4909090909091,240.987,242.926,243.48399999999998,251.7818181818182,255.52818181818182,259.1818181818182,263.5754545454546,267.27454545454543,266.6990909090909,256.9290909090909,255.0518181818182,255.87545454545455,253.25545454545454,250.408,250.62600000000003,260.90099999999995,259.84727272727275,261.33272727272725,244.93727272727273,272.06636363636363,279.30636363636364,272.66818181818184,272.69090909090914,267.87545454545455,268.7890909090909,264.7509090909091,270.03727272727275,273.13,266.395,,,256.6672727272727,221.81454545454545,218.14454545454547,196.3181818181818,181.77714285714288,161.58818181818182,181.17000000000002,238.3590909090909,233.7527272727273,224.8181818181818,233.69181818181815,
2024-03-16 22:06:11+00:00,297.355,264.59727272727275,212.77818181818182,232.53636363636363,231.15454545454548,236.34454545454545,241.1290909090909,231.31454545454545,230.3263636363636,228.03181818181818,228.9572727272727,232.0918181818182,234.04999999999998,235.27363636363637,239.05181818181816,239.47363636363636,236.59818181818184,242.30545454545455,242.31636363636363,240.41,242.34900000000002,243.257,251.65454545454543,255.41272727272727,258.9890909090909,263.43545454545455,267.1227272727273,266.4281818181818,256.85636363636365,255.00090909090906,255.73727272727274,252.8390909090909,250.138,250.71099999999996,260.736,260.22090909090906,261.3036363636364,244.8090909090909,271.58,278.7263636363636,271.7509090909091,271.72999999999996,267.3872727272728,268.34999999999997,264.24545454545455,269.2736363636364,272.4681818181818,265.52444444444444,,,255.44181818181815,220.72363636363636,216.41272727272727,195.46818181818182,181.73375,161.45000000000002,181.17818181818183,237.04,233.1118181818182,223.7018181818182,233.39454545454544,
2024-04-01 22:06:02+00:00,295.1216666666666,264.8945454545455,213.53272727272727,232.73000000000002,230.8681818181818,235.6381818181818,241.0309090909091,231.52545454545452,230.82454545454542,228.0790909090909,228.86545454545455,232.08727272727273,234.24909090909088,235.92,239.3509090909091,239.6818181818182,237.04545454545453,242.44181818181815,242.46272727272728,240.60699999999997,242.80800000000005,243.613,251.74181818181816,255.3409090909091,259.1218181818182,263.62090909090915,267.27363636363634,266.3263636363636,256.66727272727275,255.28090909090906,255.9090909090909,253.5636363636364,250.68699999999998,251.007,260.899,260.5609090909091,261.7427272727272,245.35818181818183,271.63181818181823,278.31,271.77727272727276,271.5627272727273,267.1381818181818,268.2,263.9327272727273,268.8527272727273,272.2009090909091,265.18333333333334,,,255.30545454545452,220.96818181818182,216.2409090909091,195.87636363636364,183.09555555555556,161.4009090909091,181.17454545454544,236.60363636363635,233.15272727272725,223.98272727272726,233.3590909090909,
2024-04-17 22:05:51+00:00,294.27833333333336,264.49636363636364,214.86545454545455,233.51999999999998,231.35636363636365,236.0563636363636,241.26090909090908,231.86727272727273,231.24000000000004,228.4027272727273,229.3790909090909,232.56636363636363,234.79454545454547,236.57,239.87727272727273,240.11909090909091,237.5209090909091,242.84272727272727,242.98,241.56,243.70099999999996,244.452,252.39454545454547,255.75818181818184,259.60727272727274,264.1072727272727,267.7681818181818,266.82454545454544,257.0490909090909,255.7990909090909,256.41818181818184,254.28636363636363,251.417,251.592,261.159,261.3363636363636,262.42545454545456,246.15636363636366,271.5609090909091,278.0645454545455,271.9463636363636,271.5418181818182,267.3309090909091,268.1390909090909,263.7990909090909,268.8681818181818,272.1963636363636,265.6111111111111,,,255.3409090909091,222.67636363636365,217.0772727272727,196.99545454545458,183.929,161.93727272727273,182.1290909090909,236.87636363636364,233.5981818181818,225.2709090909091,233.73545454545456,
2024-04-26 21:59:28+00:00,292.82,263.8308333333334,216.37166666666667,234.27416666666667,231.55166666666665,237.3175,241.33916666666664,232.09166666666667,231.4766666666667,228.57833333333335,229.53166666666667,232.72166666666666,235.01583333333335,237.0008333333333,240.15833333333333,240.38666666666666,237.88583333333335,243.14,243.25916666666663,242.08181818181814,244.26545454545456,244.9872727272727,252.85333333333332,255.90083333333334,259.8616666666667,264.33583333333337,267.8875,267.16749999999996,257.25916666666666,256.1425,256.91416666666663,254.7108333333333,251.9872727272727,252.08363636363637,261.34818181818184,261.73499999999996,262.9633333333333,246.74333333333334,271.7683333333334,278.26000000000005,272.80333333333334,271.71833333333336,267.59999999999997,268.35999999999996,263.96083333333337,269.06083333333333,272.47499999999997,265.921,,,254.99666666666667,223.24333333333334,217.8033333333333,197.025,183.4318181818182,162.13666666666666,182.40416666666667,237.135,233.94083333333333,225.18249999999998,233.91,
2024-05-03 22:05:38+00:00,291.175,263.2923076923077,217.67000000000002,234.86615384615382,232.2476923076923,237.68153846153848,241.53692307692305,232.04615384615383,231.6323076923077,228.63076923076926,229.7676923076923,233.12615384615384,235.19615384615386,236.98999999999998,240.3446153846154,240.53923076923078,238.26384615384615,243.20615384615382,243.44923076923075,242.37166666666667,244.56166666666664,245.45166666666668,253.12307692307692,256.06538461538463,260.08076923076925,264.4030769230769,268.08230769230767,267.16749999999996,257.25916666666666,256.1425,256.91416666666663,254.7108333333333,251.9872727272727,252.08363636363637,261.34818181818184,261.73499999999996,262.9633333333333,246.74333333333334,271.86846153846153,278.3815384615385,273.2730769230769,271.9015384615385,267.51307692307694,268.38461538461536,264.06384615384616,269.50384615384615,272.7523076923077,266.33363636363634,,,254.8215384615385,224.12461538461537,218.38923076923078,197.22615384615386,182.95166666666668,162.26076923076923,182.6853846153846,237.3876923076923,234.46230769230772,225.35923076923075,234.05153846153846,
2024-05-04 21:59:10+00:00,291.175,263.2923076923077,217.67000000000002,234.86615384615382,232.2476923076923,237.68153846153848,241.53692307692305,232.04615384615383,231.6323076923077,228.63076923076926,229.7676923076923,231.0142857142857,233.0514285714286,233.15714285714284,237.64357142857145,239.01857142857145,236.51,240.47714285714284,241.06214285714285,240.36461538461538,241.84153846153848,242.29230769230767,253.12307692307692,256.06538461538463,260.08076923076925,264.4030769230769,265.35714285714283,265.12923076923073,255.30923076923077,254.07384615384615,254.71153846153845,252.47923076923078,251.9872727272727,252.08363636363637,261.34818181818184,261.73499999999996,262.9633333333333,246.74333333333334,271.86846153846153,278.3815384615385,273.2730769230769,271.9015384615385,267.51307692307694,268.38461538461536,264.06384615384616,269.50384615384615,272.7523076923077,266.33363636363634,,,254.8215384615385,224.12461538461537,218.38923076923078,197.22615384615386,182.95166666666668,162.26076923076923,182.6853846153846,237.3876923076923,234.46230769230772,225.35923076923075,234.05153846153846,
2024-05-11 22:05:15+00:00,291.175,262.5218181818182,222.09272727272727,235.80181818181816,233.08727272727273,238.56454545454545,241.85727272727271,232.56909090909087,232.40818181818184,229.01727272727274,228.10583333333338,229.22153846153847,231.66846153846154,230.42000000000002,235.28,237.8923076923077,235.29846153846154,238.5976923076923,239.14000000000001,239.24583333333337,239.7225,239.51416666666668,252.54333333333332,254.59833333333333,257.87333333333333,262.22999999999996,262.90999999999997,263.6775,253.51666666666665,252.41666666666666,253.07416666666666,250.99249999999998,251.33499999999998,248.471,259.148,258.20909090909095,261.5445454545454,247.956,272.21,278.37363636363636,274.0963636363636,271.83818181818185,267.4645454545455,268.51181818181817,264.22090909090906,269.72727272727275,273.1281818181818,267.01222222222225,,,253.23363636363638,225.05545454545452,219.02727272727273,197.97272727272727,185.8,163.09545454545454,183.5909090909091,238.08090909090907,235.77727272727273,226.48363636363635,234.46272727272725,
2024-07-07 21:59:13+00:00,291.175,261.38666666666666,227.56444444444443,237.01999999999998,233.97444444444443,239.87333333333333,241.92333333333332,233.15111111111108,232.72111111111113,229.4044444444445,226.38545454545454,227.1875,229.96416666666667,228.14916666666667,232.42416666666668,236.60833333333335,234.2508333333333,236.83083333333332,237.0616666666667,238.09454545454545,238.7927272727273,236.9109090909091,251.71363636363637,252.5936363636364,256.3836363636364,260.26090909090914,257.4316666666667,261.94363636363636,251.46727272727276,250.77363636363637,251.5563636363636,249.27636363636364,250.31666666666666,245.8988888888889,256.6244444444444,255.679,259.83000000000004,249.715,272.3277777777778,278.4466666666667,275.1411111111111,272.13,267.7188888888889,268.5566666666667,264.1666666666667,270.4566666666667,274.7477777777778,267.70375,,,252.64222222222224,226.37111111111108,219.90222222222224,198.9322222222222,185.0288888888889,163.92444444444445,184.05444444444444,238.68555555555557,236.73222222222225,227.38444444444443,234.68666666666664,
2024-07-22 22:05:28+00:00,290.32444444444445,260.24555555555554,228.93888888888893,238.53333333333336,234.72444444444443,240.34333333333336,242.37888888888887,233.38666666666666,233.14666666666668,229.5811111111111,226.74181818181816,227.17166666666665,230.4025,228.82500000000002,232.975,237.15416666666667,234.6483333333333,237.1158333333333,237.57916666666668,238.8881818181818,239.62181818181818,237.5472727272727,252.29272727272726,252.87818181818182,256.86454545454546,260.66363636363633,257.6716666666667,262.6036363636363,251.64181818181817,251.38636363636363,252.31272727272727,250.35727272727274,251.39222222222224,246.50222222222223,257.19666666666666,256.442,260.59900000000005,250.65375,272.4211111111111,278.8211111111111,276.52777777777777,272.47222222222223,268.2555555555556,268.94,264.5,270.74666666666667,275.2122222222222,268.88875,,,252.50777777777773,227.22,220.32000000000002,198.64999999999998,183.08,163.86222222222221,183.86111111111111,239.65333333333334,237.35555555555553,228.14999999999998,235.0388888888889,
2024-07-23 21:59:27+00:00,289.827,259.23699999999997,228.455,238.487,234.50799999999998,239.801,242.333,232.89700000000002,233.169,229.40900000000002,227.045,227.66384615384615,230.86,229.64153846153846,233.7430769230769,237.6523076923077,235.14999999999998,237.80538461538464,238.2023076923077,239.38666666666666,240.29083333333335,238.33249999999998,252.7325,253.17416666666668,257.31,261.1383333333333,258.5446153846154,263.2858333333333,251.8741666666667,252.0525,252.97333333333336,251.17083333333335,252.05300000000003,247.336,257.75899999999996,257.3181818181818,261.3081818181818,250.6911111111111,272.29200000000003,278.756,276.573,272.383,268.15,268.95,264.216,270.483,275.151,268.4611111111111,,,251.844,226.385,219.244,197.968,183.08,163.56199999999998,183.48600000000002,239.43699999999998,237.234,227.565,234.99099999999999,
2024-08-08 21:59:24+00:00,287.85555555555555,257.84666666666664,228.81444444444443,238.83666666666664,234.63222222222223,240.23333333333332,242.07666666666668,232.65111111111113,233.17111111111112,229.4366666666667,226.6890909090909,225.23538461538462,228.7730769230769,226.0938461538462,231.1853846153846,235.8353846153846,233.3146153846154,235.66538461538462,235.79692307692306,237.93384615384613,240.29083333333335,238.33249999999998,251.46166666666667,250.69083333333333,254.42583333333332,258.34583333333336,255.73384615384614,261.24,249.395,249.93916666666667,250.9716666666667,248.9475,249.97727272727272,244.43727272727273,255.13454545454545,257.02000000000004,258.4463636363636,251.11249999999998,272.1,278.8155555555556,276.8744444444444,272.3277777777778,268.19666666666666,269.21666666666664,264.34333333333336,270.55333333333334,275.1366666666667,268.79875000000004,,,251.92333333333332,226.36333333333334,219.48444444444442,197.67,183.10999999999999,163.6811111111111,183.76666666666668,239.42777777777778,237.2977777777778,227.3477777777778,235.09333333333336,
2024-08-31 22:05:51+00:00,283.91625,256.71125,228.16000000000003,238.70749999999998,234.7175,239.97749999999996,241.90125,232.36,233.01749999999998,229.26375000000002,224.12454545454545,222.87538461538463,226.97615384615386,223.42384615384617,228.87461538461537,233.88923076923078,231.5169230769231,233.51153846153846,233.67384615384617,236.32461538461536,239.74909090909094,237.46,249.8183333333333,248.595,251.97666666666666,255.66833333333338,253.2053846153846,259.3291666666667,247.1833333333333,247.95833333333334,248.90916666666666,246.3983333333333,248.16090909090914,240.9509090909091,252.39363636363635,256.4388888888889,255.47636363636363,251.4942857142857,271.725,278.4825,276.72625,272.09375,268.22249999999997,269.0225,264.35375,270.8275,275.1675,268.7957142857143,,,247.25666666666666,222.38555555555556,214.31,192.6177777777778,182.42142857142858,163.54625,184.03500000000003,239.17374999999998,236.75,227.23375000000001,235.0625,
2024-09-01 21:59:36+00:00,284.8777777777778,257.04333333333335,228.98000000000002,239.63444444444445,235.5244444444444,240.82222222222222,242.23444444444445,232.68888888888887,233.10999999999999,229.41,224.78583333333333,223.69785714285715,227.7757142857143,224.6757142857143,229.80357142857142,234.58214285714286,232.22642857142858,234.35857142857142,234.54000000000002,236.32461538461536,239.74909090909094,237.46,250.4030769230769,249.36846153846153,252.78538461538463,256.52076923076925,254.35357142857143,260.1269230769231,248.24615384615385,248.8707692307692,249.80999999999997,247.46999999999997,248.93500000000003,242.26583333333338,253.30083333333334,257.16400000000004,256.435,251.5375,272.00444444444446,278.8233333333333,277.4555555555556,272.46777777777777,268.7966666666667,269.2888888888889,264.5577777777778,271.43111111111114,275.6222222222222,269.89125,,,248.067,223.417,215.836,193.42400000000004,180.09375,163.80666666666667,183.96444444444444,239.54000000000002,237.4222222222222,227.7388888888889,235.10666666666668,
