dates,satname,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0059
2017-05-08 22:05:23.284000,L8,,,,262.04,257.06,255.69,257.61,252.63,252.19,249.55,240.17,238.71,239.85,234.58,293.84,289.70,295.81,248.75,248.38,247.36,286.90,301.75,302.90,293.63,302.01,297.53,310.52,315.02,304.19,320.84,315.16,318.98,271.68,251.84,275.81,279.65,279.66,279.33,273.39,273.92,276.32,280.95,282.40,282.75,,,,,,,256.33,301.77,302.21,268.31,261.38,261.60,260.65,269.92,267.90,
2017-05-24 22:05:34.407000,L8,,,,258.99,253.57,256.60,257.39,253.54,250.35,245.61,245.32,240.50,239.71,236.08,240.54,243.77,243.94,250.63,251.53,247.74,248.52,252.16,256.52,256.19,257.24,258.66,264.19,264.87,270.89,274.35,276.40,277.05,269.72,252.70,274.85,278.89,280.26,278.92,273.61,275.33,275.80,274.65,280.22,280.06,,,,,,,254.56,268.51,268.44,271.28,260.82,260.21,259.71,270.28,266.99,
2017-06-25 22:05:47.638000,L8,,,,,,,,,,,,,,,,,220.69,225.25,204.98,224.13,224.03,201.29,,,218.74,223.50,242.23,237.19,244.49,243.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,,,,,,,,,,,,,,,,,223.40,227.85,210.90,228.88,227.89,226.54,233.26,232.07,234.47,231.85,244.05,241.21,250.40,255.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21 21:59:55.958000,L8,304.19,276.26,256.80,294.78,260.39,274.31,262.36,258.15,252.45,250.14,250.94,240.70,240.90,236.97,240.63,268.61,247.64,250.03,250.25,246.20,244.05,249.38,251.87,256.21,260.41,258.70,264.61,260.48,267.81,265.15,,278.77,,,,,,,,,,,,257.23,244.66,,,293.53,254.45,331.39,312.62,309.53,269.57,329.09,326.27,264.44,,,,
2017-09-22 22:00:01.938000,L8,,,,251.94,252.88,254.59,255.23,252.96,250.63,227.41,242.89,238.85,240.44,234.45,237.79,238.56,242.13,248.31,248.67,246.57,247.02,250.42,254.06,254.70,255.72,259.00,262.58,262.47,268.00,272.00,274.27,275.91,268.34,249.75,275.71,279.18,282.34,280.14,289.86,275.29,276.95,275.78,276.65,279.40,,,,,,,252.73,266.00,267.25,267.64,256.98,259.81,258.21,268.67,265.43,
2017-12-02 22:06:10.894000,L8,,,,251.50,235.96,254.00,250.56,250.03,246.95,244.09,239.74,238.52,239.51,234.68,237.11,236.42,241.80,247.71,246.38,246.04,245.12,250.09,252.72,254.21,255.41,255.17,261.81,262.58,266.74,272.11,271.81,274.12,267.82,246.60,273.93,277.21,274.31,279.27,283.95,272.56,276.00,275.00,101.10,278.99,,,,,,,251.22,266.00,265.48,266.63,259.08,257.55,256.70,266.61,263.59,
2017-12-11 22:00:00.576000,L8,,,,254.15,242.19,256.29,253.63,250.31,248.66,224.80,,,,,,,,,,,,,,,,,328.93,263.22,266.05,265.81,266.83,271.66,258.95,,330.09,361.59,279.57,277.94,283.46,273.97,273.00,273.78,274.90,272.91,,,,,,,250.06,262.80,261.89,264.66,260.41,258.06,256.43,261.88,254.49,
2017-12-27 22:00:01.778000,L8,,,,248.28,226.35,236.36,247.15,247.08,246.77,223.33,238.92,236.03,239.13,234.20,236.65,237.21,240.54,246.79,246.32,244.89,245.01,249.28,252.26,251.84,253.29,256.83,260.04,261.39,266.31,269.59,273.47,274.77,266.89,243.51,272.83,272.21,275.17,275.06,273.85,271.39,273.03,265.19,266.67,273.08,,,,,,,,264.20,265.18,265.76,258.00,256.89,256.50,266.56,262.41,
2018-01-19 22:06:02.658000,L8,,,,,,,,,,,,,216.30,207.97,214.34,219.09,216.58,220.06,218.98,219.58,222.92,220.53,227.64,221.28,220.96,210.98,237.85,233.68,241.75,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28 21:59:46.257000,L8,334.36,276.06,257.16,257.06,260.42,260.89,259.57,253.95,251.55,250.43,247.16,295.80,305.92,289.79,319.22,,,,,,,,,,,,,,,,,,,,,312.89,284.76,281.66,266.83,251.87,258.41,253.25,257.83,196.61,242.77,,,,,,255.79,,,,,,,,,
2018-03-08 22:05:39.901000,L8,295.59,269.31,257.76,252.10,249.44,255.46,257.90,254.48,252.82,249.16,249.79,244.32,241.65,241.93,242.01,244.58,244.81,250.99,253.73,249.93,248.44,252.60,254.66,255.35,258.00,259.77,263.16,265.03,269.77,273.63,276.56,280.36,267.43,244.90,273.72,277.40,276.66,276.98,276.65,272.91,270.07,273.88,275.91,273.62,240.13,,,,,,254.28,269.34,269.40,269.05,265.40,264.17,260.99,268.96,262.57,
2018-03-17 21:59:24.088000,L8,,,,218.38,220.01,231.86,249.19,247.93,232.63,219.37,234.90,234.43,234.87,235.25,235.94,239.05,237.98,240.39,,241.71,237.88,242.06,246.60,247.59,247.19,247.59,256.22,257.45,259.44,271.63,271.74,275.02,268.83,249.50,272.77,275.76,275.81,276.31,272.86,270.86,273.49,259.15,109.64,268.89,,,,,,,215.78,265.91,265.68,266.54,261.08,258.97,257.02,265.99,263.38,
2018-04-18 21:59:07.664000,L8,296.33,271.73,257.12,,,,,,,,,,,,,281.06,241.92,245.32,247.34,245.30,250.43,251.94,254.72,255.90,257.61,258.44,262.61,264.57,267.90,274.33,275.18,274.56,266.32,250.72,277.79,279.96,283.78,,,,,,,,244.06,245.71,,,,,,266.83,264.15,265.57,247.81,255.27,256.85,265.33,261.95,
2018-04-25 22:05:14.903000,L8,,,,260.16,256.05,256.14,255.26,250.36,248.75,246.92,242.24,238.11,238.11,234.44,237.93,241.42,241.56,248.66,250.46,246.03,245.84,249.70,253.09,254.11,255.79,256.68,261.53,262.87,267.08,271.48,273.32,274.86,270.69,248.76,274.44,277.75,282.26,277.80,279.98,275.14,274.06,274.06,277.76,279.87,,,,,,,252.96,266.11,266.27,268.27,258.21,259.04,257.99,266.66,264.62,
2018-05-20 21:58:47.763000,L8,,,,261.92,259.48,259.23,261.95,255.24,253.00,249.52,249.85,243.06,243.53,245.38,244.46,249.71,250.69,256.38,259.38,255.26,250.55,258.48,260.80,262.13,262.07,261.02,268.16,271.40,273.08,280.00,280.20,284.37,274.31,253.47,281.81,282.66,285.35,282.20,288.23,279.37,278.47,276.83,279.62,279.44,,,,,,,257.18,272.58,275.65,279.78,271.30,266.14,264.65,271.98,270.44,
2018-06-21 21:58:49.257000,L8,304.25,313.89,297.84,326.22,325.07,319.92,318.26,317.77,312.93,305.93,301.90,296.91,293.05,304.75,300.21,304.60,307.21,306.93,314.77,319.32,317.84,318.95,321.18,324.49,318.99,316.76,323.43,324.37,333.30,332.27,336.20,339.32,345.40,351.48,344.74,352.79,348.17,341.68,342.31,353.16,347.23,39.78,111.44,153.41,271.70,317.29,298.46,297.64,352.96,309.95,321.93,332.37,328.11,335.43,332.84,326.53,330.41,328.68,337.55,233.35
2018-06-28 22:05:04.262000,L8,,,,259.02,239.34,258.19,258.22,252.71,250.46,245.12,245.65,240.57,241.31,241.07,240.35,244.31,244.10,251.15,255.74,251.28,248.56,252.46,255.42,257.18,259.46,258.44,265.26,265.65,269.12,274.78,275.51,278.01,273.43,252.16,276.28,280.23,286.59,278.37,279.93,275.04,276.97,271.81,278.79,278.70,,,,,,,251.90,267.75,270.39,272.45,263.63,263.05,260.31,268.27,268.83,
2018-07-23 21:59:04.706000,L8,293.94,262.19,252.28,252.86,237.23,256.47,265.18,248.48,250.85,247.73,245.15,243.69,242.54,240.44,241.34,246.17,244.79,250.71,255.79,254.33,249.68,252.43,255.79,258.59,259.61,259.04,263.49,266.35,270.80,273.80,275.93,281.84,272.58,252.67,276.64,281.25,286.26,281.74,287.19,276.47,279.28,275.69,279.68,201.66,,,,,,,253.97,270.19,273.51,273.28,266.43,263.83,261.09,268.08,268.58,
2018-08-08 21:59:13.788000,L8,295.25,271.53,253.89,254.65,249.43,257.80,260.36,253.50,249.75,245.29,246.73,243.00,245.09,242.40,241.04,246.59,245.77,251.23,256.26,254.02,250.10,254.93,256.84,259.41,260.07,260.08,264.98,266.72,271.32,277.84,276.68,282.29,273.33,252.54,277.28,280.00,283.95,283.08,285.48,276.15,278.88,276.03,278.82,278.55,,,,,,,253.69,270.28,273.64,274.72,267.58,264.77,261.20,269.69,269.91,
2018-08-24 21:59:21.762000,L8,295.50,272.47,252.22,255.94,250.26,258.15,258.24,253.31,248.47,244.50,244.13,240.63,241.02,238.23,238.37,242.61,243.64,249.32,252.91,249.81,247.35,251.22,253.65,256.08,257.36,257.20,261.99,264.41,267.87,273.82,274.28,276.74,270.56,251.73,276.07,278.88,283.73,282.32,283.21,276.63,279.82,277.03,278.20,273.63,,,,,,,253.83,268.25,268.90,271.31,263.65,261.44,258.09,267.04,265.04,
2018-08-31 22:05:35.273000,L8,,,,,,,,,,,,,,,,,215.95,223.85,213.25,222.69,223.29,214.14,226.54,228.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25 21:59:32.810000,L8,305.20,276.48,303.09,,,,,,235.83,247.81,248.25,242.81,241.52,240.39,236.97,242.56,243.92,249.25,252.86,250.26,249.26,252.94,254.26,254.92,256.34,258.41,260.76,263.43,267.82,273.65,273.98,276.57,284.98,,,,,,,,,,,,,,,,,,,270.80,281.27,261.78,279.35,363.17,310.14,340.83,350.30,
2018-10-02 22:05:47.245000,L8,,,,257.92,243.88,252.76,252.68,248.77,247.24,246.66,239.94,236.38,235.80,232.62,234.41,236.90,240.05,246.09,245.09,245.06,244.43,248.68,250.59,253.03,253.57,254.18,260.43,261.63,264.47,270.61,271.04,273.61,266.90,244.58,274.62,278.27,279.63,279.74,281.32,272.87,268.63,267.67,265.52,277.84,,,,,,,250.42,266.03,264.40,263.85,256.24,257.03,256.52,265.65,260.75,
2018-10-18 22:05:53.709000,L8,294.27,272.70,257.21,258.75,251.12,256.21,255.60,250.76,249.19,247.69,241.17,237.22,237.62,232.77,234.46,236.45,239.97,246.19,245.04,244.94,244.80,249.03,251.38,251.62,253.53,254.65,260.71,261.54,264.36,270.50,271.08,273.74,266.60,244.47,276.27,279.37,280.38,282.89,285.53,278.07,279.02,277.72,280.45,280.94,,,,,,,253.13,266.50,263.84,263.54,257.80,257.37,256.47,265.58,259.90,
2018-11-03 22:05:57.421000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,281.64,264.61,268.07,271.95,274.39,276.57,269.93,247.88,280.90,283.40,286.80,289.08,290.40,283.70,282.32,6.46,92.82,163.42,298.99,274.15,283.27,327.56,408.04,,,270.02,265.85,264.22,258.98,261.45,258.57,267.17,263.51,250.78
2018-11-12 21:59:47.452000,L8,,,,253.74,239.76,254.20,252.89,249.43,247.41,246.19,244.55,240.07,240.48,238.24,239.50,240.59,242.04,248.99,249.69,247.22,247.32,252.06,253.56,255.59,256.16,258.63,263.32,263.34,267.73,272.52,274.15,275.60,267.06,246.65,277.27,280.98,280.52,283.05,290.39,276.65,278.28,277.89,277.57,280.69,,,,,,,251.88,267.73,268.64,268.51,260.87,259.19,258.21,267.25,264.10,
2019-01-06 22:05:53.844000,L8,306.21,276.33,257.03,260.62,261.48,261.85,264.60,256.12,253.78,250.92,246.25,242.11,242.09,241.43,238.57,241.76,242.59,248.91,251.98,247.87,246.44,251.51,252.97,255.97,256.89,257.27,263.41,263.26,267.46,272.20,274.03,275.97,267.70,245.82,273.63,274.57,276.93,277.02,280.86,272.13,273.09,267.68,274.43,269.90,,,,,,,256.81,267.12,265.86,268.74,264.16,259.52,257.06,266.62,261.04,
2019-01-22 22:05:50.255000,L8,,,,260.02,233.97,249.73,248.87,243.15,246.15,242.79,242.44,239.70,240.64,236.56,239.00,241.22,242.04,250.07,250.74,246.82,247.15,251.16,254.11,255.69,255.99,257.97,261.81,264.37,267.10,273.40,274.37,275.52,269.96,247.03,274.01,277.26,275.35,277.78,276.59,272.41,275.16,272.61,277.68,278.20,,,,,,,220.32,269.15,266.61,268.96,263.07,259.56,258.53,267.11,263.95,
2019-02-23 22:05:44.581000,L8,,,,249.02,237.43,243.55,248.39,242.50,263.77,247.28,239.41,245.58,,245.83,241.15,244.87,243.15,248.11,251.86,247.60,247.48,251.93,253.06,257.16,257.67,258.47,264.48,264.41,267.27,267.22,267.07,276.64,,,,,,,273.90,274.37,275.97,273.06,275.18,271.16,,,,,,,248.29,271.43,271.26,269.78,214.30,,,,,
2019-03-04 21:59:30.951000,L8,,,,,,,,,,,238.26,233.44,239.35,234.55,235.00,239.72,241.48,248.48,247.94,246.82,246.28,251.02,252.78,255.15,257.03,256.88,262.86,262.59,267.18,272.83,273.08,275.21,268.87,245.53,272.62,274.98,276.71,274.92,278.21,272.46,271.24,253.01,275.18,271.76,,,,,,,,267.56,266.94,267.97,260.82,261.00,257.75,266.95,263.72,
2019-03-11 22:05:38.980000,L8,,,,,,,,,,,235.78,232.91,237.22,241.78,233.35,240.92,239.29,249.75,244.43,246.39,242.11,246.10,,,,,,,,,,,263.77,247.06,267.24,270.54,269.38,265.20,265.73,264.97,266.86,250.14,234.59,,,,,,,,,,268.03,267.72,258.99,245.86,249.04,257.67,256.12,
2019-03-20 21:59:26.164000,L8,,,,,,,,,,,,,,,,206.65,206.32,207.48,210.13,221.55,221.74,210.55,216.40,218.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,,,260.28,240.20,257.40,258.21,252.11,252.88,246.52,249.93,245.08,245.43,245.49,243.21,247.46,244.66,252.61,256.80,253.14,249.66,255.54,256.78,259.58,260.27,260.90,265.33,266.32,269.42,277.27,277.51,281.81,274.10,251.07,279.77,281.20,286.25,281.16,290.30,278.56,277.51,277.15,109.43,279.60,,,,,,,254.90,271.57,274.86,274.75,266.86,265.56,263.05,268.51,268.86,
2019-06-08 21:59:38.441000,L8,,,,261.62,256.68,252.38,256.56,252.16,254.16,248.18,248.88,243.87,247.27,246.90,243.00,249.13,251.25,256.25,259.84,257.02,252.11,260.68,262.57,263.95,262.03,261.41,267.43,268.52,271.77,282.14,280.44,286.14,274.55,256.02,279.54,281.05,285.94,279.98,286.49,277.87,278.54,275.96,138.80,280.69,,,,,,,252.30,277.44,277.87,278.99,270.35,267.15,266.09,274.27,270.79,
2019-06-15 22:05:51.895000,L8,,,,,234.01,253.95,255.49,251.95,251.98,243.53,249.77,237.43,240.53,241.83,241.93,246.63,244.45,251.86,256.25,255.65,249.04,255.09,256.16,259.42,259.67,259.63,265.02,265.87,269.54,277.78,277.57,283.46,272.86,252.12,279.10,278.67,285.99,276.63,287.82,276.52,276.66,272.42,275.67,277.83,,,,,,,,270.79,274.04,274.07,266.46,264.40,261.84,268.73,268.36,
2019-06-24 21:59:43.906000,L8,,,,256.85,242.49,256.57,252.58,249.20,248.30,238.77,248.18,243.51,240.48,235.24,243.53,249.49,251.32,252.41,258.28,256.86,251.97,260.49,259.54,264.08,265.88,259.76,266.26,263.88,272.33,285.77,285.54,290.37,267.50,244.22,264.23,,,,,,,265.87,272.92,,,,,,,,249.26,279.48,278.81,274.28,259.81,258.15,254.19,266.77,265.91,
2019-07-10 21:59:47.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,210.25,214.23,240.47,229.79,243.93,242.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,,,,261.12,258.80,259.48,260.68,256.42,253.05,244.35,249.74,243.54,245.18,244.59,245.14,249.31,249.83,253.80,258.94,257.33,252.25,259.72,261.06,264.31,262.37,261.94,269.17,268.72,272.05,281.24,279.82,286.71,275.44,254.18,279.96,281.93,286.81,281.60,290.61,279.43,281.66,278.22,277.03,277.85,,,,,,,255.35,274.76,277.90,277.09,269.70,266.71,266.18,270.95,272.58,
2019-08-02 22:06:05.991000,L8,,,,,,,,,,,,,,,,,220.32,228.73,215.92,227.62,225.41,224.82,230.40,231.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27 22:00:02.527000,L8,,,,,,,,,,,,207.01,226.49,222.50,224.15,228.91,232.64,239.04,239.06,240.53,237.32,243.99,250.00,253.35,254.96,252.49,259.66,260.74,265.45,270.09,271.88,275.62,270.21,247.94,277.58,278.57,278.94,281.27,278.88,277.92,277.03,273.21,276.83,276.35,,,,,,,,267.71,266.76,269.73,263.16,261.43,258.39,265.64,264.52,
2019-09-19 22:06:20.269000,L8,,,,261.72,257.42,258.04,257.71,251.18,253.22,250.17,245.53,242.45,240.44,237.35,239.59,244.35,243.61,251.03,253.51,248.17,248.08,252.90,255.04,256.75,258.41,258.99,264.06,265.01,268.87,273.49,274.41,277.11,272.36,250.43,281.00,282.64,284.71,286.10,291.69,281.50,283.06,280.33,281.76,283.88,,,,,,,254.56,270.61,270.88,272.58,265.56,264.00,259.88,268.66,266.23,
2019-10-21 22:06:25.884000,L8,299.80,268.05,248.44,258.62,239.67,254.07,251.99,246.46,248.40,246.66,239.76,238.10,238.74,234.09,236.17,238.96,241.48,248.58,246.90,246.27,245.18,249.81,252.47,253.74,255.55,255.45,262.15,262.55,266.29,271.80,272.38,274.38,268.26,242.49,276.00,278.29,276.02,283.71,286.06,276.46,279.01,276.14,277.31,278.74,,,,,,,248.21,268.48,266.16,266.83,257.83,259.24,254.08,264.07,260.46,
2019-11-06 22:06:24.678000,L8,,,,258.95,239.29,253.28,255.83,248.05,246.93,246.42,243.27,238.69,239.28,235.46,234.72,238.99,241.47,249.30,250.37,246.94,245.77,250.12,253.14,254.80,255.50,256.70,261.59,263.12,266.91,272.25,273.75,275.47,269.23,244.58,275.12,276.75,276.62,282.16,287.35,276.09,276.54,275.20,275.39,278.77,,,,,,,250.93,268.60,267.81,268.81,262.57,259.33,257.94,266.00,262.13,
2019-11-15 22:00:11.948000,L8,,,,,,,,,,,,,,,,,207.38,227.25,236.86,223.86,222.60,210.01,227.61,222.87,,,,,,,,236.86,,,,,,,,,,,,,,,,,,,,248.14,256.43,259.81,243.38,245.29,242.08,243.62,,
2019-11-22 22:06:21.092000,L8,295.64,269.77,251.16,258.21,237.61,257.54,253.44,250.33,249.14,245.83,242.13,239.49,238.69,234.85,236.57,238.26,241.11,247.71,250.52,246.94,244.24,249.88,251.93,253.71,255.68,256.04,261.80,261.59,266.01,271.29,272.57,275.08,268.78,243.98,273.97,277.42,278.31,281.83,288.53,274.60,277.60,275.27,276.28,277.64,,,,,,,251.76,266.64,265.50,268.36,261.79,259.17,256.45,266.21,261.20,
2019-12-08 22:06:20.730000,L8,297.81,275.51,256.50,261.48,257.18,261.91,260.62,254.77,256.38,249.77,250.06,246.09,242.13,242.72,241.80,246.69,246.24,251.98,255.21,253.03,248.82,256.32,257.37,259.48,260.15,260.61,266.30,268.31,270.78,275.86,281.02,291.91,271.76,248.42,279.93,280.50,283.42,286.33,288.41,277.82,281.43,277.71,277.55,277.14,239.27,,,,,,257.67,277.09,275.91,279.52,270.75,281.01,255.59,296.97,275.92,
2020-01-18 22:00:00.864000,L8,305.02,270.17,249.48,260.61,236.10,256.81,252.54,245.06,249.84,248.32,242.42,241.05,240.10,237.70,239.03,243.40,242.52,249.92,253.53,248.15,246.09,252.07,254.88,256.63,257.74,257.25,263.76,264.49,267.92,273.21,274.65,277.05,271.11,246.81,275.48,277.37,276.45,278.31,275.65,278.00,275.57,276.42,278.26,274.45,,,,,,,252.42,271.10,267.24,270.30,265.79,261.65,258.92,266.84,263.29,
2020-01-25 22:06:09.569000,L8,,,,254.07,235.01,254.05,252.89,244.55,250.70,223.60,240.30,239.79,239.49,237.03,239.51,243.43,242.80,250.31,253.02,248.16,246.69,252.33,254.09,256.53,257.78,258.73,264.05,264.40,268.81,272.69,275.25,277.37,271.34,246.33,273.58,278.02,274.47,279.98,278.50,274.02,276.90,274.94,278.60,276.23,,,,,,,252.53,269.84,267.36,270.99,264.75,261.65,257.91,268.25,264.08,
2020-02-03 21:59:55.286000,L8,303.41,270.86,258.93,254.64,236.60,257.74,257.32,249.31,249.38,245.36,242.35,238.80,240.42,234.74,234.25,239.37,241.33,248.45,250.40,247.64,246.61,251.48,254.14,255.91,257.05,258.25,262.38,264.52,267.84,273.06,275.04,276.10,269.08,246.33,271.50,276.19,274.62,275.27,279.29,272.89,275.25,271.91,99.43,272.38,,,,,,,249.66,269.29,268.03,269.38,266.44,260.86,258.04,267.36,262.32,
2020-02-10 22:06:04.888000,L8,,,,224.13,234.31,239.35,249.92,233.69,249.22,233.98,239.94,238.84,239.39,237.02,238.67,243.73,242.01,250.36,250.59,247.63,246.48,252.48,254.91,256.62,256.81,257.97,263.97,308.91,318.13,314.85,275.28,276.87,269.99,243.86,275.03,277.77,274.29,279.14,274.49,272.98,275.91,273.46,239.91,273.09,,,,,,,,270.71,268.16,269.31,263.67,259.57,258.89,268.28,262.44,
2020-02-19 21:59:52.118000,L8,,,,,,,,,,,239.72,236.42,239.73,239.18,236.29,240.78,242.80,250.29,250.91,248.11,246.19,253.14,255.63,255.99,257.47,257.90,262.25,263.14,267.14,273.86,275.24,276.92,268.37,245.92,273.28,273.49,274.16,276.90,271.34,271.72,272.31,264.48,236.00,268.68,,,,,,,,271.03,271.53,269.52,263.39,259.12,257.66,267.58,261.68,
2020-03-13 22:05:54.202000,L8,,,,258.54,233.93,241.23,247.16,234.00,248.14,244.67,243.43,241.69,241.29,241.85,240.53,246.34,245.19,252.03,255.60,252.76,247.72,254.90,256.67,258.21,258.68,259.09,264.51,265.57,269.48,276.89,277.63,281.39,273.69,252.04,274.59,280.27,279.00,278.59,281.79,275.14,276.90,273.13,277.44,279.11,,,,,,,222.41,274.46,274.87,272.45,266.08,263.32,261.81,268.73,268.60,
2020-09-21 22:06:18.848000,L8,,,,259.25,240.23,255.70,251.03,247.12,247.38,246.45,239.65,240.42,241.35,238.87,240.71,245.13,244.73,251.80,254.79,249.08,248.10,253.82,256.15,257.19,264.55,256.96,264.39,265.82,269.92,274.19,274.11,277.84,273.22,250.32,275.35,281.21,277.42,281.62,282.83,277.04,280.92,277.67,282.21,210.30,,,,,,,249.38,272.44,273.26,271.70,263.43,263.67,260.58,269.36,268.02,
2020-10-16 22:00:11.491000,L8,307.12,271.99,253.33,257.36,244.36,256.49,253.26,248.17,246.79,246.58,244.08,240.80,240.24,239.02,235.95,243.52,242.75,250.71,253.84,248.35,245.66,252.63,254.55,256.50,258.38,256.86,263.89,263.14,267.60,273.65,274.38,277.60,262.87,239.04,274.88,277.53,275.54,281.34,279.04,275.52,277.07,276.20,275.96,278.72,,,,,,,251.44,270.67,270.56,270.61,264.01,261.33,259.15,265.78,260.29,
2020-12-03 22:00:12.476000,L8,,,,250.95,231.67,254.60,251.37,246.32,244.68,246.96,239.54,240.97,242.05,240.71,240.04,245.70,243.93,251.92,252.40,247.33,247.35,251.65,254.66,254.88,256.89,257.93,262.33,263.71,268.48,272.55,274.69,277.27,271.27,244.79,272.65,275.83,274.66,272.56,274.03,272.05,274.90,257.81,277.18,276.99,,,,,,,,270.06,269.85,270.93,266.91,261.66,259.14,267.74,262.56,
2020-12-19 22:00:11.380000,L8,,,,259.03,237.09,255.94,258.28,251.31,251.63,248.17,244.28,243.37,242.80,244.54,241.25,245.44,245.47,251.61,254.50,250.70,247.66,252.23,255.40,256.17,258.74,258.36,262.38,265.97,269.21,273.12,275.94,279.95,271.09,247.30,274.89,277.38,277.58,277.43,276.45,275.28,277.37,272.37,277.12,277.42,,,,,,,253.09,271.84,271.16,268.50,265.31,261.61,262.04,266.60,264.34,
2020-12-26 22:06:20.557000,L8,298.83,276.42,255.63,262.39,259.93,261.36,256.54,252.55,255.73,250.02,246.81,244.22,244.79,248.26,241.29,243.89,243.91,246.08,255.46,248.84,248.13,252.81,254.82,255.64,258.70,258.26,263.53,264.37,269.14,273.55,275.63,277.97,271.42,249.07,276.07,281.55,279.25,283.41,284.89,276.26,278.79,275.84,280.24,281.59,,,,,,,261.02,270.98,274.24,272.91,266.89,262.61,260.05,268.35,266.72,
2021-01-04 22:00:06.608000,L8,,,,259.04,236.17,248.92,258.83,245.61,253.72,246.75,245.32,241.91,242.36,244.14,241.27,245.96,244.82,252.07,253.36,248.70,247.64,253.47,255.42,255.31,258.56,258.58,262.77,264.83,268.93,274.26,274.86,277.36,271.00,247.89,274.23,278.89,275.62,276.06,277.71,273.40,276.72,273.66,278.70,274.52,,,,,,,208.39,273.74,273.87,272.48,266.58,261.47,259.67,268.74,263.06,
2021-01-20 21:59:59.829000,L8,,,,249.91,230.42,253.42,249.69,238.12,245.82,245.87,239.39,240.98,241.29,240.68,239.89,244.72,243.64,251.69,253.49,247.18,246.33,251.60,254.70,255.13,257.10,257.41,262.29,264.22,268.86,272.81,274.33,277.45,270.36,247.40,272.50,273.12,273.91,273.28,272.93,271.74,272.96,256.96,235.47,268.31,,,,,,,,269.80,271.15,271.20,266.38,260.60,257.43,267.17,261.33,
2021-02-05 21:59:58.204000,L8,,,,,,,,,,,,,,,,,,,,208.34,221.78,205.95,229.64,229.91,235.49,225.49,247.62,244.73,249.58,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:07.348000,L8,,,,,,,,,,,,,,,,207.22,214.94,224.35,218.64,219.96,221.98,224.32,225.55,229.73,209.64,211.29,239.21,235.09,238.87,234.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 22:05:48.357000,L8,,,,261.04,239.61,253.66,254.43,244.71,253.15,246.18,251.59,247.06,250.28,249.98,249.87,252.30,253.48,260.74,258.31,255.55,252.31,260.45,263.06,259.54,263.68,261.69,267.36,268.41,273.87,282.15,279.92,284.78,278.10,253.37,282.00,282.39,280.30,281.78,280.70,277.99,277.20,278.29,280.58,280.76,,,,,,,257.24,279.78,278.49,276.33,270.71,267.29,266.83,273.52,271.45,
2021-05-03 22:05:32.764000,L8,,,,262.80,239.54,262.45,256.50,246.55,255.73,246.76,250.13,245.59,248.71,247.59,246.26,250.38,251.22,257.92,258.47,253.44,249.79,256.94,259.94,256.87,261.29,259.61,266.40,266.74,271.25,275.27,277.58,283.60,273.62,252.14,275.41,281.78,284.66,279.53,279.02,279.43,279.56,275.55,115.92,280.95,,,,,,,262.52,275.97,277.56,275.79,269.62,265.52,264.02,270.57,267.50,
2021-05-19 22:05:40.235000,L8,,,,263.95,258.71,258.59,263.14,243.25,259.92,250.48,250.67,245.02,247.70,249.71,247.86,249.33,253.03,257.71,257.08,252.92,249.93,257.75,261.15,257.32,260.71,260.00,264.74,266.83,271.90,280.80,276.72,284.54,274.09,250.94,279.56,282.24,284.82,280.07,279.25,279.83,278.84,278.13,279.64,270.93,,,,,,,265.02,279.48,278.62,276.04,269.87,265.63,261.57,270.50,268.49,
