dates,satname,nzd0174-0000,nzd0174-0001,nzd0174-0003,nzd0174-0004,nzd0174-0005,nzd0174-0006,nzd0174-0007,nzd0174-0008,nzd0174-0009,nzd0174-0010,nzd0174-0011,nzd0174-0012,nzd0174-0013,nzd0174-0014,nzd0174-0015,nzd0174-0002
2025-03-26 22:12:05.415000,L9,396.79,386.00,,,,,,,,,,,,,,
2025-04-04 22:05:51.931000,L9,359.04,347.86,320.92,315.88,,,,,318.84,,,,,,260.01,
2025-04-11 22:11:41.675000,L9,358.79,271.24,323.16,314.96,,,,,323.09,314.47,321.77,264.23,244.92,259.07,305.96,313.76
2025-04-11 22:12:05.634000,L9,409.72,393.51,361.58,343.38,,,,,320.61,202.80,,,,,240.91,359.70
2025-04-12 22:05:36.436000,L8,360.00,347.76,323.67,314.13,205.85,229.69,310.89,303.66,316.29,310.62,317.31,290.57,298.39,309.00,262.15,269.52
2025-05-06 22:05:42.584000,L9,365.96,347.58,327.67,319.70,315.44,323.31,272.02,258.86,319.37,316.06,318.41,313.05,304.14,294.55,280.77,317.53
2025-05-30 22:05:30.657000,L8,362.80,345.61,323.99,313.40,,,311.70,307.22,316.97,312.35,,310.96,248.37,317.30,308.47,310.97
2025-08-09 22:11:49.526000,L8,332.57,342.19,319.06,311.15,,,,,316.65,278.21,317.14,,,319.85,305.06,
2025-08-10 22:06:04.262000,L9,354.58,343.85,,,,,,,303.80,308.03,,,,311.44,304.02,
2025-09-19 22:06:15.328000,L8,,,317.95,309.62,,,,,,,,,,,,
2025-11-05 22:12:10.440000,L9,,,,,,,,,269.47,197.49,,,,,,
2025-11-05 22:12:34.399000,L9,410.75,400.74,365.12,343.21,,,,,316.84,299.48,,,,,235.36,
