dates,satname,nzd0146-0000,nzd0146-0001,nzd0146-0002,nzd0146-0003,nzd0146-0004,nzd0146-0005,nzd0146-0006
2023-02-18 22:05:50.040000,L8,369.07,355.38,348.46,355.19,334.13,318.09,330.68
2023-02-18 22:06:13.995000,L8,369.40,355.53,348.83,355.43,334.75,318.18,330.97
2023-02-25 22:11:52.258000,L8,,,,,306.67,309.97,309.47
2023-03-05 22:12:01.427000,L9,,,,347.27,322.97,313.70,313.31
2023-03-06 22:05:38.279000,L8,,,,,307.58,309.35,307.84
2023-03-06 22:06:02.229000,L8,,,,,325.83,338.52,319.05
2023-03-13 22:11:47.152000,L8,347.26,,,345.33,337.35,312.11,315.94
2023-03-14 22:05:47.276000,L9,,,,335.82,325.69,308.17,308.51
2023-03-14 22:06:11.235000,L9,361.80,,350.47,353.36,348.47,329.16,331.36
2023-03-21 22:11:55.188000,L9,,,,,300.50,305.96,305.08
2023-03-22 22:05:28.899000,L8,351.97,,,354.61,337.90,312.53,320.92
2023-03-22 22:05:52.850000,L8,360.78,356.78,350.58,357.32,344.60,317.81,327.63
2023-03-29 22:11:37.049000,L8,,,,,334.63,310.91,309.49
2023-03-30 22:05:35.326000,L9,398.71,392.23,398.09,377.18,334.17,371.70,306.48
2023-03-30 22:05:59.281000,L9,400.61,393.03,399.57,375.08,335.23,373.28,307.44
2023-04-07 22:05:40.262000,L8,346.29,,,343.62,341.70,311.21,327.36
