dates,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0036,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0064,nzd0357-0116,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0066,nzd0357-0065,nzd0357-0074,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0102,nzd0357-0103
2020-05-16 22:06:39+00:00,,,300.125,,296.928,197.21,,,,,,,,,338.86400000000003,325.26666666666665,330.69,351.908,360.072,320.07,318.01500000000004,314.59285714285716,,,,,,,,,,,,348.58000000000004,345.62,358.9866666666667,358.2975,348.022,332.57714285714286,330.78000000000003,324.6383333333333,304.28833333333336,279.77714285714285,269.1,279.284,302.13428571428574,326.39285714285717,306.66833333333335,297.38428571428574,276.46857142857147,263.8614285714286,246.70285714285714,223.03714285714287,209.57285714285712,196.14999999999998,194.11714285714288,190.08,204.73142857142855,197.92428571428567,190.23,187.7057142857143,187.8033333333333,180.49285714285716,188.03500000000003,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 22:06:44+00:00,,,300.125,,296.928,197.21,,,,,,,,,332.995,319.9157142857143,325.83875,346.16499999999996,355.16333333333336,320.07,318.01500000000004,314.59285714285716,,,,,,,,,,343.25,326.43,339.18333333333334,330.27,353.5385714285714,350.966,339.84,332.57714285714286,330.78000000000003,324.6383333333333,304.28833333333336,279.77714285714285,264.9025,279.284,302.13428571428574,326.39285714285717,306.66833333333335,297.38428571428574,276.46857142857147,263.8614285714286,246.70285714285714,217.4875,204.28249999999997,196.14999999999998,194.11714285714288,190.08,204.73142857142855,197.92428571428567,190.23,187.7057142857143,187.8033333333333,180.49285714285716,188.03500000000003,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:07:07+00:00,,,300.125,,296.928,197.21,,,,,,,,,324.13666666666666,313.17857142857144,313.58714285714285,337.56166666666667,347.5016666666667,315.21799999999996,318.01599999999996,307.65200000000004,,,,,,,,320.22,292.05,333.04499999999996,316.94,320.74666666666667,304.155,342.77500000000003,339.648,322.924,330.40999999999997,328.954,325.144,303.73400000000004,277.9,261.72666666666663,278.745,299.788,322.168,307.04200000000003,292.944,272.67600000000004,259.646,243.054,204.3342857142857,197.2883333333333,197.112,187.758,191.158,199.81799999999998,192.13399999999996,185.28799999999995,181.86,187.82399999999998,175.62000000000003,169.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30+00:00,,,316.75,,299.42,197.8033333333333,,,,,,,,,315.71250000000003,307.77000000000004,306.604,328.73,337.9625,311.7966666666667,312.68333333333334,301.76,,,,,,,,320.22,292.05,333.04499999999996,327.7133333333333,321.48333333333335,315.59,328.92,322.83,304.69,328.01,330.37666666666667,325.5133333333333,300.15000000000003,271.9633333333333,256.9925,275.765,295.1066666666666,321.81666666666666,301.30333333333334,289.1666666666667,272.93,252.37666666666667,238.06000000000003,198.682,190.7575,193.40333333333334,181.75333333333333,196.35,197.58499999999998,191.93999999999994,187.14499999999995,177.00500000000002,197.56499999999994,177.63000000000005,169.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:07:33+00:00,,,316.75,,307.69,205.4766666666667,,,,,,,,,319.75600000000003,304.25,304.804,323.56,334.675,298.4766666666667,306.6766666666667,302.00333333333333,,,,,,,,320.22,292.05,333.04499999999996,333.0325,321.48333333333335,320.39,325.5675,328.1425,312.375,321.95,320.93333333333334,316.46,297.03999999999996,269.21999999999997,252.53000000000003,264.985,284.45,317.1933333333333,296.6166666666667,287.3333333333333,271.5133333333333,249.61333333333334,236.19000000000003,196.808,184.83749999999998,182.75,179.04999999999998,187.84,195.53,186.82,185.76,184.44,182.91,179.15,169.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:07:26+00:00,,,298.44,,313.67999999999995,204.42,,,,,,,,,322.105,309.21000000000004,302.9825,333.0675,345.72,298.21999999999997,307.68,304.06666666666666,,,,,,,,320.22,292.05,322.84,335.23333333333335,333.02,322.2133333333333,335.6875,339.0575,325.06,320.02,317.5466666666667,309.81666666666666,296.7833333333333,270.8333333333333,258.22999999999996,272.34999999999997,281.2166666666667,316.1266666666666,297.00333333333333,283.8833333333333,272.01666666666665,248.1933333333333,236.62,202.07999999999998,190.78666666666666,178.04333333333338,176.37666666666667,203.73,204.61,196.13,186.94,187.93,188.33,178.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:07:03+00:00,,,298.44,,316.33,208.89,,,,,,,,,330.665,316.99,310.8075,340.5125,355.845,295.09,308.125,304.46500000000003,,,,,,,,,,,351.48333333333335,348.75333333333333,338.7666666666667,347.28,350.86749999999995,334.955,317.9925,313.53000000000003,305.8375,296.3875,269.53499999999997,258.10749999999996,267.215,280.7425,312.98249999999996,300.19,282.195,273.54749999999996,245.5575,231.89749999999998,210.6025,187.2,178.04333333333338,176.37666666666667,203.73,204.61,196.13,186.94,187.93,188.33,178.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:06:54+00:00,,,298.44,378.47,312.57,204.7175,,,,,,,,,332.71999999999997,317.79,315.18,342.105,358.4175,297.5425,310.34,306.415,,,,,,,,,,,352.595,347.8666666666666,338.92,352.5,353.3475,336.315,321.13,314.925,308.445,297.8225,273.4,259.6875,267.95,285.655,315.5825,303.5075,285.9025,273.5175,248.1575,233.845,211.33249999999998,190.085,182.31333333333336,178.17999999999998,192.51,195.92000000000002,186.85500000000002,182.9,180.78,182.515,173.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:06:44+00:00,,,298.44,379.0,304.74333333333334,199.9,,,,,,,,,331.86,319.0025,319.36,346.1875,359.77000000000004,301.335,312.485,307.1275,,,,,,,,,,,356.2,347.2425,343.49,354.33,355.73,339.4325,321.6525,314.85,310.83500000000004,299.15250000000003,275.4625,262.4925,273.0225,288.5425,317.9525,304.1125,287.07,273.855,249.8,233.04,210.03,194.29,186.08666666666667,179.41,191.76999999999998,194.77666666666667,188.03,183.77333333333334,180.06333333333336,181.52666666666667,173.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06 22:07:08+00:00,,,298.44,379.0,304.68,200.566,,,,,,,,,334.946,321.242,319.706,349.52000000000004,359.77000000000004,306.524,315.648,310.704,,,,,,,,,,,356.2,347.2425,343.49,354.33,355.73,339.4325,325.338,319.452,315.06800000000004,299.15250000000003,280.63800000000003,268.604,273.0225,288.5425,317.9525,308.856,294.606,277.934,253.448,240.53400000000002,215.17,196.082,186.08666666666667,179.41,201.32999999999998,203.74,194.66750000000002,188.755,183.5325,187.3725,173.32,236.6,,,,,,,,,,,,,,,,,,,,,210.04,,,,,,,,,,,,,,163.86,,,,,,,,,,,,,,,
2021-08-23 22:07:25+00:00,,,,379.0,304.68,198.384,,,,,,,,,334.17999999999995,320.29,316.61800000000005,346.63,357.48,305.916,315.818,309.794,,,,,,,,,,,356.2,344.6566666666667,343.49,355.62,352.54,340.72249999999997,326.29,319.798,315.932,298.8625,279.962,267.478,273.5725,288.0925,318.22,308.014,294.518,278.67199999999997,253.27799999999996,240.16199999999998,213.42200000000003,196.428,184.35666666666668,173.58,198.9175,203.26,197.0575,188.185,185.2125,185.23499999999999,167.69,236.6,,,,,,,,,,,,,,,,,,,,,210.04,,,,,,,,,,,,,,163.86,,,,,,,,,,,,,,,
2021-09-08 22:07:29+00:00,,,,380.8233333333333,303.74,198.51666666666665,,,,,,,,,332.6033333333333,319.59,315.16833333333335,346.8283333333334,356.494,304.57666666666665,314.695,308.955,,,,,,,,,,,354.34000000000003,343.5075,340.8333333333333,353.614,351.4575,338.726,324.20666666666665,318.50333333333333,314.33666666666664,297.07399999999996,278.09666666666664,265.36333333333334,272.868,287.06399999999996,316.538,305.74833333333333,292.20666666666665,276.61833333333334,251.81499999999997,237.62333333333333,212.17999999999998,195.24166666666667,182.32750000000001,173.2875,193.87399999999997,200.32999999999998,192.93800000000002,185.93,183.488,182.664,167.69,236.6,,,,,,,,,,,,,,,,,,,,,210.04,,,,,,,,,,,,,,163.86,,,,,,,,,,,,,,,
2021-09-24 22:07:32+00:00,,,,382.0825,299.456,193.87666666666667,,,,,,,,,334.4266666666667,321.05333333333334,315.76666666666665,348.73,356.472,306.46666666666664,315.13,308.1033333333333,,,,,,,,,,,353.11,341.47749999999996,337.75666666666666,355.098,351.8125,342.05,324.5783333333333,321.08,317.1333333333333,297.32399999999996,278.6483333333333,265.06333333333333,276.446,288.644,318.888,303.175,292.60499999999996,276.0083333333334,253.69666666666663,241.21,213.43333333333337,197.4383333333333,182.33800000000002,172.626,191.27666666666664,199.91666666666666,190.755,185.285,182.16666666666666,181.83666666666667,167.975,236.6,,,,,,,,,,,,,,,,,,,,,210.04,,,,,,,,,,,,,,163.86,,,,,,,,,,,,,,,
2021-12-21 22:07:31+00:00,,,,384.69000000000005,301.52250000000004,196.56,,,,,,,,,332.36600000000004,319.078,311.59399999999994,346.04,353.82,303.712,313.43,305.882,,,,,,,,,,,351.77333333333337,338.09666666666664,334.6666666666667,350.1375,347.0733333333333,337.4475,322.07800000000003,320.27,314.41400000000004,293.3975,275.44199999999995,263.024,273.27,284.805,313.1,299.98199999999997,288.934,274.496,250.93199999999996,239.856,211.77399999999997,194.75,179.3875,170.8825,194.01999999999998,204.945,194.14249999999998,186.8325,185.185,183.6925,168.26,236.6,,,,,,,,,,,,,,,,,,,,,210.04,,,,,,,,,,,,,,163.86,,,,,,,,,,,,,,,
2022-01-14 22:07:27+00:00,,,,383.92,301.1975,196.966,,,,,,,,,329.174,316.62199999999996,310.75,342.2,354.52,295.276,308.322,298.546,,,,,,,,,,,352.2525,338.885,334.34749999999997,351.006,348.18,336.43600000000004,316.78799999999995,315.838,310.56800000000004,293.43399999999997,269.308,256.158,274.37399999999997,284.61199999999997,313.40999999999997,296.314,280.242,269.98199999999997,247.908,234.39000000000001,206.554,192.34,179.474,171.724,181.23250000000002,193.4425,185.71250000000003,180.45,179.45,174.985,168.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 22:07:18+00:00,,,,382.916,297.998,195.10833333333335,,,,,,,,,331.63166666666666,319.045,312.62,342.2,354.52,303.2666666666667,313.8933333333333,303.96333333333337,,,,,,,,,,,352.2525,340.912,334.34749999999997,351.006,351.092,340.66833333333335,321.02166666666665,319.9216666666667,316.11833333333334,300.285,277.68333333333334,256.158,286.3533333333333,293.80333333333334,317.70666666666665,299.925,283.6483333333333,272.71666666666664,251.40166666666664,237.765,213.9383333333333,199.45666666666668,179.474,171.724,181.23250000000002,201.03799999999998,193.48000000000002,187.148,179.45,174.985,168.26,218.26,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,178.14,199.59,217.5,237.1,230.48,,
2022-02-23 22:07:19+00:00,,,,382.36833333333334,297.185,196.345,,,,,,,,,332.46,320.67,315.15500000000003,344.446,351.74,306.1766666666667,314.8016666666667,305.375,,,,,,,,,,,352.2525,340.912,334.34749999999997,347.135,351.092,341.1183333333333,321.375,322.06333333333333,316.7366666666667,302.405,279.80333333333334,259.86199999999997,290.04833333333335,297.35833333333335,319.2183333333333,301.40333333333336,283.7033333333333,273.14000000000004,253.97,239.99833333333333,216.29666666666665,198.73833333333334,179.06799999999998,172.772,180.345,200.812,190.254,187.85999999999999,174.92000000000002,176.4325,169.01999999999998,218.26,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,178.14,199.59,217.5,237.1,230.48,,
2022-05-06 22:07:05+00:00,,,,380.744,296.9,197.27999999999997,,,,,,,,,334.53,321.29400000000004,318.616,344.65,353.54333333333335,310.056,315.88800000000003,307.38800000000003,,,,,,,,,,,352.09,341.67,342.01000000000005,348.0166666666667,352.3375,342.56,323.998,323.11199999999997,318.8,303.732,281.68,260.615,294.48400000000004,300.084,320.816,305.096,286.16,273.09,257.16400000000004,242.08800000000002,220.394,201.094,178.305,173.615,182.50333333333333,203.3425,194.52500000000003,190.765,174.9333333333333,176.66333333333333,170.08499999999998,218.26,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,178.14,199.59,217.5,237.1,230.48,,
2022-05-22 22:07:10+00:00,,,,381.04333333333335,297.1333333333333,196.63166666666666,,,,,,,,,335.7833333333333,321.735,319.0733333333333,346.15999999999997,355.25,310.57166666666666,316.2583333333334,308.08500000000004,,,,,,,,,,,352.09,341.67,345.3575,351.22,352.3375,343.3016666666667,325.29833333333335,322.8633333333333,319.00166666666667,302.72833333333335,281.7683333333334,261.524,291.68333333333334,299.8883333333333,321.44666666666666,305.14500000000004,285.8883333333333,272.3933333333333,258.5783333333333,242.285,219.06833333333336,201.86166666666668,179.26,174.784,185.5575,200.698,193.74,187.932,177.4025,177.7325,176.45333333333335,218.26,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,178.14,199.59,217.5,237.1,230.48,,
2022-06-07 22:07:19+00:00,,,,381.3914285714286,297.0014285714286,195.9842857142857,,,,,,,,,337.4185714285714,320.9142857142857,322.7085714285714,346.15999999999997,355.25,311.4871428571428,317.6771428571429,309.17285714285714,,,,,,,,,,,352.09,341.67,345.3575,351.22,352.3375,343.3016666666667,326.7442857142857,322.8633333333333,324.7885714285714,303.78285714285715,282.30428571428575,263.51500000000004,289.5885714285714,300.3514285714286,321.44666666666666,305.84000000000003,286.86428571428576,273.6242857142857,258.99285714285713,242.58142857142857,218.77142857142857,201.84714285714284,179.97833333333332,176.84666666666666,184.20999999999998,199.48166666666668,195.08333333333334,188.70166666666668,179.234,177.96999999999997,174.47,218.26,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,178.14,199.59,217.5,237.1,230.48,,
2022-08-10 22:07:44+00:00,,,,380.87800000000004,294.88200000000006,192.44599999999997,,,,,,,,,342.1,323.28200000000004,328.2266666666667,350.27666666666664,358.645,321.54799999999994,325.20000000000005,316.802,,,,,,,,,,,353.48,344.39,356.69,357.105,356.82499999999993,350.69,332.81000000000006,328.215,332.21999999999997,311.8283333333333,287.10499999999996,275.004,296.85599999999994,308.99,327.4875,310.616,291.592,277.35,268.3666666666667,249.205,224.25400000000005,207.44199999999995,181.74499999999998,179.17499999999998,185.54749999999999,207.18666666666664,197.92799999999997,195.29666666666665,181.29250000000002,184.22,179.666,220.44,,,,,,,,,,,,,,,,,,,,,212.01,,185.94,191.81,194.3,186.55,188.14,203.16,200.57,,,,,198.96,187.6,180.84,159.28,177.89,194.93,195.42,175.22,162.37,181.27,177.0,191.685,222.24,232.055,209.605,,
2022-09-03 22:07:27+00:00,,,,382.1975,299.10249999999996,197.17499999999998,,,,,,,,,337.105,317.58500000000004,327.08000000000004,347.3966666666667,355.8666666666666,306.9,316.86,309.2325,,,,,,,,,,,353.03499999999997,339.64,351.83666666666664,355.44666666666666,349.865,339.16333333333336,324.6625,314.3566666666666,325.125,302.322,276.82599999999996,274.07500000000005,274.6025,293.7675,315.85999999999996,305.14,285.1,270.495,262.904,241.82800000000003,213.36,198.8525,180.7225,178.5025,180.5,198.00799999999998,188.3025,188.988,182.5575,182.134,182.1375,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-09-19 22:07:33+00:00,,,,381.206,297.706,194.31599999999997,,,,,,,,,335.802,317.712,326.0083333333333,347.9,355.425,305.19399999999996,314.78000000000003,307.45799999999997,,,,,,,,,,,353.5933333333333,342.3,349.385,354.8975,352.2,337.82,322.76800000000003,314.565,321.284,301.02500000000003,275.4483333333333,274.07500000000005,274.668,292.976,315.305,302.928,284.12600000000003,269.746,259.90000000000003,239.65,211.81199999999998,198.232,180.428,177.524,179.488,196.49666666666667,187.316,187.05166666666665,179.91400000000002,180.92166666666665,182.1375,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-10-05 22:07:34+00:00,,,,380.80333333333334,297.5133333333333,194.57333333333335,,,,,,,,,337.06666666666666,318.055,323.86285714285714,347.9,358.124,303.0283333333333,315.2083333333333,307.54,,,,,,,,,,,353.5933333333333,341.9375,347.782,354.8975,353.0775,339.7,326.1816666666667,314.565,321.1933333333333,300.83857142857147,275.87285714285713,285.966,274.668,293.96,316.948,303.2033333333333,283.8066666666667,269.80833333333334,258.2542857142857,238.17857142857142,211.59,197.1883333333333,180.05499999999998,177.45333333333335,179.488,195.30571428571426,190.12,187.73857142857145,181.55833333333337,180.14142857142858,183.536,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-10-21 22:07:41+00:00,,,,380.32428571428574,297.2314285714286,194.94,,,,,,,,,337.06666666666666,318.6028571428572,323.95875,347.9,358.124,303.48285714285714,316.63,307.67857142857144,,,,,,,,,,,353.5933333333333,341.9375,347.782,354.8975,353.274,340.67833333333334,325.94,315.85,321.7371428571428,301.72125,275.84749999999997,282.71000000000004,280.88,295.9271428571428,320.20666666666665,302.89,283.49142857142857,269.73999999999995,257.68625,237.0275,212.54142857142855,198.67714285714285,180.76857142857142,179.0957142857143,184.42166666666665,195.805,187.88285714285715,187.04,180.43714285714285,179.47125,180.91666666666666,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-10-29 22:07:52+00:00,,,,381.23375,297.81,195.45374999999999,,,,,,,,,334.96571428571434,317.94375,322.5855555555556,345.854,357.8066666666667,303.41249999999997,315.18,306.77125,,,,,,,,,,,353.5933333333333,341.346,346.41833333333335,354.404,354.2833333333333,339.5957142857143,325.08,315.29,320.27375,301.2111111111111,275.25666666666666,278.8157142857143,278.77714285714285,295.045,319.9628571428571,301.7525,282.32125,269.3075,257.7633333333333,235.56333333333336,211.79,198.00125,180.41875,178.27875,182.22714285714284,193.58,186.78750000000002,186.25555555555556,180.43714285714285,179.47125,180.91666666666666,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-11-06 22:07:39+00:00,,,,380.62,297.13,194.88625,,,,,,,,,335.20285714285717,319.50625,323.3311111111111,347.922,360.24500000000006,304.21625,315.78375,306.20500000000004,,,,,,,,,,,354.0,341.7425,344.1366666666667,355.76,355.07666666666665,341.64285714285717,326.46,318.20833333333337,321.8575,302.4066666666667,276.1411111111112,280.67285714285714,280.2242857142857,297.64375,321.4142857142857,301.23125,281.9,269.60875,257.5,237.56444444444443,211.4725,199.19,182.28,178.945,185.86714285714285,194.1988888888889,186.39374999999998,186.53222222222223,180.26857142857145,182.365,181.2266666666667,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-11-14 22:07:47+00:00,,,,380.9377777777778,297.80222222222227,196.1888888888889,,,,,,,,,333.51,318.8566666666667,322.28000000000003,346.7616666666667,359.0,303.0788888888889,314.28777777777776,305.1388888888889,,,,,,,,,,,353.1525,340.726,343.4242857142857,354.26833333333326,354.11857142857144,339.6925,324.62,316.8957142857143,319.71333333333337,300.66400000000004,274.796,277.36875,278.7025,295.9622222222222,319.88125,299.94,280.7877777777778,268.69,255.877,236.279,210.5622222222222,198.1,181.4477777777778,177.95888888888888,184.46374999999998,192.364,185.36444444444444,184.447,180.26857142857145,182.365,181.2266666666667,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2022-12-24 22:07:37+00:00,,413.82,,380.3457142857143,297.9585714285714,197.17285714285714,,,,,,,,,329.11571428571426,318.11375,318.9844444444445,345.52666666666664,357.40000000000003,298.8975,310.815,302.32875,,,,,,,,,,,352.73400000000004,341.72333333333336,341.1614285714286,351.81666666666666,354.225,337.45500000000004,320.98125000000005,316.60714285714283,313.16,298.56333333333333,271.89444444444445,276.34857142857146,277.6671428571429,293.20375,318.8475,296.52875,278.03625,265.81125,252.51222222222225,233.1688888888889,208.40875,195.6875,180.6775,175.62875,181.73142857142855,190.98,181.5675,183.15111111111113,176.13833333333332,181.11999999999998,182.41250000000002,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2023-01-25 22:07:37+00:00,,415.26,,382.8775,302.13874999999996,197.17285714285714,,,,,,,,,325.21625,314.7611111111111,315.772,341.2057142857143,352.70125,298.8975,310.815,303.79555555555555,,,,,,359.36,359.5,357.39,,339.5,347.82166666666666,337.8614285714286,337.51124999999996,346.38428571428574,349.9433333333333,332.5444444444445,316.6455555555556,312.43125,308.2111111111111,293.913,267.927,276.34857142857146,277.6671428571429,293.20375,314.6144444444445,296.52875,278.03625,260.8755555555556,247.47899999999998,229.142,204.80111111111108,192.06111111111113,180.6775,175.62875,181.73142857142855,190.98,181.5675,183.15111111111113,176.13833333333332,181.11999999999998,182.41250000000002,222.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86,183.78,226.98,227.01,188.73,,
2023-02-10 22:07:44+00:00,,415.26,,382.4177777777778,301.1444444444444,196.00375,,,,,,,,,326.25555555555553,315.912,314.703,342.05375000000004,352.98333333333335,299.24555555555554,312.81444444444446,303.627,,,,,,359.36,359.5,357.39,,339.5,349.3385714285714,338.19375,337.51124999999996,345.3,349.71799999999996,333.90500000000003,316.653,311.14444444444445,308.014,291.31600000000003,266.7944444444444,271.77500000000003,282.40125,293.13111111111107,315.34700000000004,296.5855555555556,277.65,261.217,244.10700000000003,225.743,205.279,192.03400000000002,180.48333333333335,175.0977777777778,180.8825,185.29222222222222,181.37,178.2488888888889,175.62142857142857,177.1357142857143,176.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:25+00:00,,415.26,,381.98400000000004,300.139,195.18444444444444,,,,,,,,,327.318,316.46454545454543,315.88545454545454,342.05375000000004,352.98333333333335,302.317,314.363,305.3527272727273,,,,,,359.36,359.5,357.39,,339.5,349.3385714285714,338.19375,337.51124999999996,348.0466666666667,349.71799999999996,333.90500000000003,318.8281818181818,312.55100000000004,309.2663636363637,292.46181818181816,267.666,271.76714285714286,286.2655555555556,296.204,316.68,296.5855555555556,279.852,263.5581818181818,245.81909090909093,227.92181818181817,206.5381818181818,193.7027272727273,181.85600000000002,177.605,182.29,186.94299999999998,182.14100000000002,179.247,177.83249999999998,178.0725,175.59249999999997,185.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14+00:00,,415.26,,381.977,298.921,193.70222222222222,,,,,,,,,327.4222222222222,318.33454545454543,316.75272727272727,341.83000000000004,355.82444444444445,304.429,315.28000000000003,307.2490909090909,,,,,,359.36,359.5,357.39,,339.5,348.7966666666666,338.00428571428574,336.8514285714286,347.53625,349.81777777777774,333.88444444444445,322.0954545454545,314.80699999999996,310.66545454545457,294.0109090909091,268.18999999999994,270.4725,286.95444444444445,297.423,318.34363636363634,297.1266666666667,281.692,264.84000000000003,247.28090909090906,228.41000000000003,206.86727272727273,193.20454545454547,183.21200000000002,178.495,184.60333333333335,188.464,182.80900000000003,179.999,177.10375,178.14249999999998,175.44599999999997,185.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23+00:00,,415.26,,381.98636363636365,298.69454545454545,193.463,,,,,,,,,327.235,318.1875,316.0125,342.45000000000005,355.442,304.41181818181815,314.4718181818182,307.3333333333333,,,,,,359.36,359.5,357.39,,339.5,349.16428571428565,338.3125,336.98,348.3622222222222,350.63599999999997,333.521,321.4841666666667,315.4418181818182,310.73833333333334,294.46250000000003,268.10636363636365,268.7444444444444,285.401,296.24727272727273,317.99499999999995,297.29,281.7490909090909,264.915,247.3858333333333,228.26999999999998,206.44500000000002,192.34583333333333,182.53272727272727,177.86818181818182,183.97899999999998,188.28181818181818,182.2281818181818,179.5481818181818,176.11444444444444,176.95111111111112,175.44599999999997,185.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
