dates,satname,nzd0098-0000,nzd0098-0001,nzd0098-0002
2020-07-26 22:11:44.648000,L8,329.91,329.30,331.74
2021-02-19 22:11:51.945000,L8,330.30,326.93,333.58
2021-03-23 22:11:37.336000,L8,323.71,317.27,325.87
2021-04-24 22:11:25.382000,L8,324.85,324.59,329.40
2021-05-26 22:11:31.065000,L8,328.33,324.79,330.44
2021-07-13 22:11:43.513000,L8,341.33,330.75,330.95
2021-11-06 22:12:48.299000,L9,336.18,330.86,332.82
2021-11-18 22:12:08.776000,L8,399.46,368.31,362.62
2022-01-13 22:12:02.740000,L9,327.89,321.94,323.76
2022-01-21 22:11:59.917000,L8,350.58,340.22,428.92
2022-01-29 22:12:05.530000,L9,328.36,322.34,329.74
2022-02-14 22:12:01.049000,L9,325.64,318.31,326.41
2022-04-03 22:11:45.362000,L9,328.42,325.77,325.67
2022-05-21 22:11:19.594000,L9,338.66,326.40,328.50
2022-06-14 22:11:59.156000,L8,334.54,327.54,329.39
2022-11-13 22:12:17.201000,L9,343.11,333.58,333.19
2023-02-09 22:12:09.040000,L8,335.20,326.57,331.89
2023-03-13 22:11:47.152000,L8,402.70,363.88,362.15
2023-03-21 22:11:55.188000,L9,339.83,331.58,334.45
2023-06-01 22:11:07.279000,L8,338.70,325.06,331.30
2023-06-09 22:11:12.914000,L9,340.56,326.63,329.40
2023-07-27 22:11:26.959000,L9,339.34,325.27,330.59
2023-08-20 22:11:47.546000,L8,337.38,321.59,328.63
2023-08-28 22:11:44.258000,L9,331.67,324.12,332.95
2023-09-13 22:11:53.459000,L9,330.55,318.77,328.86
2023-10-15 22:12:03.081000,L9,349.83,334.48,337.89
2023-11-08 22:11:57.030000,L8,402.34,369.14,358.74
2023-11-24 22:12:03.999000,L8,334.34,324.80,332.52
2024-01-03 22:12:03.955000,L9,371.87,345.92,350.54
2024-01-11 22:11:56.446000,L8,336.29,329.62,332.64
2024-02-04 22:12:07.739000,L9,327.95,321.75,328.62
2024-02-20 22:11:56.095000,L9,331.02,326.48,313.07
2024-02-28 22:11:48.245000,L8,331.23,321.91,328.79
2024-03-07 22:12:00.069000,L9,326.61,319.38,328.70
2024-03-15 22:11:37.973000,L8,324.20,318.46,325.73
2024-04-16 22:11:19.307000,L8,325.18,320.48,328.36
2024-05-10 22:11:24.784000,L9,332.51,324.44,329.34
2024-05-26 22:11:12.218000,L9,398.53,359.64,346.27
2024-08-06 22:11:21.454000,L8,340.78,327.69,332.00
2024-11-18 22:11:59.014000,L9,328.07,320.78,327.89
2024-12-04 22:12:00.480000,L9,327.73,323.13,327.58
2024-12-28 22:11:50.695000,L8,336.74,331.08,337.24
2025-01-05 22:11:55.058000,L9,333.17,327.73,333.19
2025-01-13 22:11:54.516000,L8,334.77,330.40,335.56
2025-01-29 22:11:52.495000,L8,328.82,323.94,331.18
2025-02-06 22:11:55.429000,L9,327.13,322.05,329.95
2025-04-11 22:11:41.675000,L9,326.49,320.22,326.28
2025-04-27 22:11:32.816000,L9,328.29,320.62,328.14
2025-05-21 22:11:16.046000,L8,331.49,325.83,331.82
2025-07-16 22:11:36.965000,L9,392.80,341.42,343.16
2025-07-24 22:11:41.941000,L8,340.76,326.10,330.69
2025-08-09 22:11:49.526000,L8,334.33,320.63,329.58
2025-11-05 22:12:10.440000,L9,336.18,328.33,334.15
2025-11-13 22:12:04.594000,L8,332.23,327.27,331.89
