dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041
2018-05-02 22:11:21+00:00,333.45,332.75,290.365,299.27,,,,,,299.93,340.485,345.09000000000003,343.09,347.39,358.02,365.82000000000005,362.78499999999997,354.83666666666664,351.31666666666666,339.405,345.412,332.562,327.336,323.126,318.128,322.62,337.40333333333336,310.95,342.655,298.095,184.05,,194.565,230.8475,256.7366666666667,343.2,253.2733333333333,237.24666666666667,234.15,236.70000000000002,223.6025,224.26999999999998,221.44666666666663,200.39666666666668,210.13666666666666,,199.14000000000001,194.155,322.4,316.66,291.96,310.62,185.675,,,,,225.22,303.12,190.615,,186.82,221.11
2018-06-28 22:05:04+00:00,,328.73,290.365,299.27,,,,,,299.93,334.4,339.88,343.09,347.39,358.02,363.17,358.24499999999995,354.33500000000004,352.76,337.85,346.71,329.9433333333333,327.06666666666666,322.9033333333333,315.0933333333333,321.21999999999997,330.80499999999995,299.5575,345.29,290.48,183.85,,192.11,236.09333333333333,259.90500000000003,336.65,256.10499999999996,236.20000000000002,236.245,238.07333333333335,226.18999999999997,232.37499999999997,226.41999999999996,201.54500000000002,226.26,,206.96000000000004,207.25,322.4,316.66,291.96,310.62,185.675,,,,,225.22,,189.01,,185.6,213.6
2018-07-05 22:11:18+00:00,,328.73,290.365,299.27,,,,,,299.93,334.4,339.88,343.09,347.39,358.02,363.17,358.24499999999995,354.33500000000004,352.76,337.85,346.71,329.9433333333333,327.06666666666666,322.9033333333333,315.0933333333333,311.955,330.80499999999995,298.22400000000005,345.29,290.48,183.85,,192.11,236.09333333333333,259.90500000000003,336.65,256.10499999999996,236.20000000000002,236.245,238.07333333333335,226.18999999999997,232.37499999999997,226.41999999999996,201.54500000000002,226.26,,206.96000000000004,207.25,322.4,316.66,291.96,310.62,185.675,,,,,225.22,,189.01,,185.6,213.6
2018-08-06 22:11:34+00:00,,322.48,290.365,299.27,,,,,,299.93,328.96,339.88,343.09,339.42499999999995,358.02,363.17,350.25,338.595,330.095,321.67999999999995,351.9,333.46999999999997,321.93000000000006,319.54499999999996,316.485,306.9575,348.75,296.982,345.29,290.48,183.85,,192.11,251.16999999999996,268.74,336.65,260.09,225.32,233.97,237.58500000000004,232.43,259.51,244.63,207.09,226.26,,206.96000000000004,207.25,322.4,316.66,291.96,310.62,185.675,,,,,,,189.01,,185.6,213.6
2018-08-31 22:05:35+00:00,311.33,322.33000000000004,290.365,299.27,,,,,,297.69,322.09999999999997,339.88,343.09,341.09999999999997,355.44,358.155,347.18,338.57,335.87333333333333,324.76,342.3333333333333,331.8333333333333,321.2633333333334,319.21666666666664,316.31666666666666,310.562,344.14,302.32666666666665,342.305,289.125,176.08499999999998,,192.11,252.04999999999998,268.74,331.57,260.09,225.32,233.97,237.58500000000004,232.43,259.51,244.63,207.09,226.26,277.38,206.96000000000004,207.25,327.05499999999995,316.66,291.96,310.62,185.675,,,,,,,189.01,,179.875,211.85
2018-09-07 22:11:48+00:00,311.33,322.33000000000004,277.21,,,,,,,295.45,315.95,,,337.955,352.86,361.11,350.82500000000005,335.19500000000005,328.615,319.625,342.32,328.32,316.20500000000004,312.79499999999996,308.515,307.178,341.71,302.72999999999996,339.32,287.77,168.32,,,258.0733333333333,270.28,309.84000000000003,272.92999999999995,242.48000000000002,241.98000000000002,241.14000000000001,230.25,242.935,225.365,207.09,225.96,277.38,203.04666666666665,200.70999999999998,331.71,,,,194.11333333333334,,,,,,267.53,,,174.15,210.1
2018-09-16 22:05:39+00:00,311.33,322.33000000000004,,,,,,,,297.445,320.32,,,339.9433333333333,354.155,359.8333333333333,348.74,337.31666666666666,334.99333333333334,323.3533333333333,328.125,330.70500000000004,322.74,322.52,320.71000000000004,310.748,342.03666666666663,307.92,335.79499999999996,288.78,163.93,,,260.69666666666666,271.82,316.7166666666667,285.77,259.64,249.99,247.995,239.73499999999999,242.935,225.365,,258.29,304.58500000000004,200.89,261.43,333.135,,,,202.455,,,,,,267.53,,,174.15,214.73000000000002
2018-10-18 22:05:53+00:00,311.33,322.33000000000004,,,,,,,,301.25666666666666,324.8925,344.8,349.2,345.3825,354.155,359.8333333333333,351.5,341.8675,339.195,327.405,333.09666666666664,330.70500000000004,322.74,327.8933333333334,326.3333333333333,315.235,343.09,311.75428571428574,337.3966666666667,290.7633333333333,165.29999999999998,,,259.9675,271.82,321.9925,285.77,259.64,249.99,247.995,239.73499999999999,242.935,225.365,,276.8675,314.55333333333334,200.89,284.01,331.33666666666664,321.88,315.53,314.24,202.455,,,,,,267.53,,,176.82999999999998,213.12666666666667
2019-01-06 22:05:53+00:00,311.33,322.33000000000004,,,,,,,338.11,301.25666666666666,331.476,344.8,349.2,345.3825,354.155,359.8333333333333,351.5,341.8675,339.195,327.405,333.09666666666664,330.70500000000004,322.74,327.8933333333334,326.3333333333333,321.45,343.09,326.28000000000003,337.3966666666667,290.7633333333333,165.29999999999998,309.7,,259.9675,271.82,329.466,285.77,259.64,249.99,248.25,225.89,226.36,206.1,,292.0966666666667,314.55333333333334,195.22,284.01,331.33666666666664,321.88,315.53,314.24,210.99,,337.85,323.76,186.9,259.42,267.53,,,176.82999999999998,213.12666666666667
2019-01-22 22:05:50+00:00,311.33,322.33000000000004,,316.77,,,,,338.11,303.575,333.6766666666667,344.8,349.2,345.3825,354.155,362.5,351.5,341.8675,339.195,327.405,333.09666666666664,330.70500000000004,322.74,327.8933333333334,326.3333333333333,328.2283333333333,343.09,330.46999999999997,340.72,290.6125,169.575,309.7,,259.9675,271.82,333.27333333333337,285.77,259.64,249.99,248.25,225.89,226.36,206.1,,302.0775,314.55333333333334,195.22,294.4,330.8075,316.41499999999996,315.53,314.24,210.99,344.01,337.85,323.76,186.9,259.42,267.53,,,179.9333333333333,212.2475
2019-02-07 22:05:47+00:00,320.185,326.90999999999997,319.71,313.65,,,,,338.11,303.936,335.6066666666667,342.425,347.075,350.40999999999997,355.28,362.928,351.65999999999997,347.3225,348.565,335.50250000000005,334.9675,333.77333333333337,325.62,328.6175,328.2025,335.24833333333333,343.78000000000003,337.654,340.48199999999997,290.026,170.38,309.7,203.45,259.9675,271.82,333.27333333333337,285.77,259.64,249.99,248.25,225.89,226.36,206.1,,307.502,319.425,195.22,301.424,329.86199999999997,317.06333333333333,315.53,314.24,210.99,344.01,337.85,323.76,186.9,259.42,267.53,198.03,,182.2525,212.2475
2019-02-23 22:05:44+00:00,322.58666666666664,327.67333333333335,319.845,313.77666666666664,,,,,338.11,304.05,335.68142857142857,341.25666666666666,347.075,350.28599999999994,355.4875,363.535,351.7166666666667,349.626,349.94,335.50250000000005,334.9675,333.77333333333337,325.62,328.538,329.514,335.44428571428574,344.695,337.654,341.65166666666664,290.55333333333334,173.48833333333334,309.7,203.45,261.09000000000003,271.82,334.1828571428572,285.77,259.64,249.99,248.25,225.89,226.36,206.1,,307.502,319.425,195.22,301.424,329.86199999999997,315.865,317.52,314.24,210.99,344.01,337.85,323.76,186.9,259.42,267.53,198.03,,183.98,213.92
2019-03-02 22:11:53+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,338.11,305.77,340.2316666666666,341.25666666666666,347.075,351.745,356.3633333333334,365.61400000000003,354.78999999999996,354.956,351.678,337.89750000000004,339.09499999999997,336.38,328.46500000000003,331.0325,327.49,334.2757142857143,339.645,332.852,336.5216666666667,291.11,174.52200000000002,309.7,203.45,267.88,279.58500000000004,330.14,285.77,259.64,263.715,259.56,242.485,246.67000000000002,206.1,201.02,307.502,333.44,187.59,301.424,329.4,315.865,317.52,314.24,210.99,344.01,337.85,323.76,186.9,276.775,267.53,198.03,,186.4375,214.87499999999997
2019-04-12 22:05:30+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,338.11,304.64399999999995,335.9266666666667,341.25666666666666,347.075,348.9975,352.48,362.91499999999996,356.65749999999997,353.914,351.302,337.25250000000005,335.225,332.16,331.38,327.07000000000005,321.588,335.1366666666667,337.448,330.88750000000005,335.3866666666667,290.17600000000004,177.034,309.7,203.45,266.3025,287.35,337.11833333333334,,,277.44,270.87,259.08,266.98,,201.02,333.055,335.59999999999997,179.96,328.08666666666664,327.68,315.865,317.52,314.24,,344.01,337.85,323.76,186.9,276.775,,198.03,,184.572,213.07999999999998
2019-04-19 22:11:38+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,338.11,303.585,335.39,339.485,344.95,344.7633333333333,352.48,362.91499999999996,355.6166666666666,353.5125,354.342,336.4833333333334,332.62000000000006,325.6366666666667,332.905,322.7475,319.89,334.25166666666667,337.574,334.45500000000004,336.67833333333334,289.0375,179.2825,309.7,203.45,266.9275,273.70500000000004,326.6166666666667,268.51,260.39,261.745,258.295,259.08,254.74,251.31,197.025,333.20666666666665,336.155,174.91000000000003,327.54499999999996,327.65,313.86,319.51,,,344.01,337.85,323.76,186.9,276.775,260.23,198.03,,185.8375,214.13333333333333
2019-05-14 22:05:36+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,338.11,296.082,329.3516666666667,339.485,344.95,344.7633333333333,352.48,362.91499999999996,355.6166666666666,353.5125,354.342,327.8675,332.62000000000006,325.6366666666667,332.905,322.7475,319.89,329.96714285714285,335.06166666666667,330.492,335.63,289.74,178.622,309.7,203.45,258.416,273.70500000000004,319.3071428571429,268.51,260.39,261.745,258.295,259.08,254.74,257.055,197.025,331.8975,336.155,174.91000000000003,327.54499999999996,327.65,313.86,319.51,,210.81,274.855,337.85,323.76,186.9,276.775,260.23,198.03,,183.648,213.19
2019-05-21 22:11:51+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,338.11,296.082,329.3516666666667,339.485,344.95,344.7633333333333,352.48,362.91499999999996,355.6166666666666,353.5125,354.342,327.8675,332.62000000000006,325.6366666666667,332.905,322.7475,319.89,324.21500000000003,335.06166666666667,330.492,337.76,289.74,178.622,320.815,203.45,258.6983333333333,271.3533333333333,310.07125,268.51,260.39,261.745,258.295,259.08,251.89000000000001,247.29999999999998,199.84,331.8975,336.155,174.91000000000003,327.54499999999996,327.65,313.86,319.51,,202.015,274.855,337.85,323.76,186.9,276.775,260.23,198.03,266.22,183.648,213.19
2019-07-17 22:05:59+00:00,328.21500000000003,330.41999999999996,319.845,313.77666666666664,,176.78,,,,296.082,323.66,339.485,344.95,344.7633333333333,352.48,362.91499999999996,355.6166666666666,353.5125,346.26666666666665,317.40999999999997,332.62000000000006,325.6366666666667,332.905,322.7475,319.89,324.21500000000003,330.02571428571434,325.6166666666667,334.01,286.685,178.622,331.93,203.45,258.6983333333333,271.3533333333333,294.335,268.51,246.985,261.745,258.295,259.08,251.89000000000001,247.29999999999998,199.84,331.8975,336.155,174.91000000000003,327.54499999999996,327.65,313.86,319.51,,202.015,274.855,,,,294.13,260.23,198.03,266.22,183.648,213.19
2019-08-18 22:06:11+00:00,318.71500000000003,322.945,319.98,314.03,,176.78,,,,285.31,309.7875,338.92,,341.36,349.95500000000004,358.26,357.275,339.37,343.715,311.5825,328.64000000000004,318.5,334.43,320.06666666666666,316.41,315.2257142857143,326.30285714285714,320.9483333333333,330.34250000000003,286.428,182.44,331.93,,258.6983333333333,271.3533333333333,286.05285714285714,268.51,246.985,261.745,258.295,259.08,251.89000000000001,247.29999999999998,199.84,333.18499999999995,338.27,174.91000000000003,,,312.27,319.51,,202.015,205.7,,,,294.13,260.23,,266.22,180.96333333333334,214.38333333333333
2019-09-26 22:12:33+00:00,310.04,314.25,,,,,,,,278.87333333333333,301.0066666666667,,,332.93,343.8,349.95,,316.735,337.6825,301.9433333333333,317.57,318.5,334.43,315.99,312.51,310.63199999999995,325.12399999999997,328.92333333333335,333.0285714285714,284.73749999999995,180.24333333333334,331.93,,249.71250000000003,269.91333333333336,270.46666666666664,260.5,250.83333333333334,246.05,245.72,,244.34500000000003,247.29999999999998,199.25,333.18499999999995,338.27,169.86,,,,,,193.13,205.7,,,,,260.23,,266.22,176.0,211.26999999999998
2019-10-12 22:12:36+00:00,310.04,316.17,,,,,,,,271.405,299.8950000000001,,,,,,,297.12,334.9533333333333,288.79999999999995,,312.59,334.43,321.35,329.09,314.32,322.64,328.205,335.32857142857137,284.60999999999996,184.315,331.93,,252.0075,273.475,255.73166666666665,261.68666666666667,253.2,235.635,243.01999999999998,223.96,233.41,237.66,200.68333333333337,327.97,,175.63,,,,,,187.16,205.7,,,,,279.21500000000003,,266.22,174.89,210.36
2019-10-21 22:06:25+00:00,310.04,316.17,,,,,,,,281.74,312.2633333333334,341.71,,,,,,324.83500000000004,328.9533333333333,305.81666666666666,337.61,336.69,331.96,,,315.408,322.202,325.3716666666666,332.7557142857143,286.39,175.58666666666667,331.93,,246.7475,291.675,251.916,258.275,250.8033333333333,225.22,240.32,223.96,228.865,233.10999999999999,204.51000000000002,326.785,,181.4,334.89,,276.45,,294.84,187.16,205.7,,,,,298.2,,266.22,174.89,196.48000000000002
2019-11-06 22:06:24+00:00,310.04,316.17,,,,,,,,288.0875,318.87750000000005,341.71,,,,,,335.31333333333333,334.64750000000004,314.4925,341.47,338.81,331.96,,,318.715,326.21,325.6871428571429,333.34125,287.986,175.58666666666667,331.93,,246.25,300.34000000000003,251.916,258.275,250.8033333333333,225.22,240.32,223.96,228.865,233.10999999999999,204.51000000000002,326.3066666666667,330.89,181.4,330.695,325.26,294.01,311.91,301.78999999999996,187.16,205.7,,,,,298.2,,266.22,174.89,194.5666666666667
2019-11-29 22:12:32+00:00,310.04,316.8325,,,,,,,,295.4266666666667,325.45000000000005,341.71,,,,,,335.31333333333333,334.64750000000004,318.65000000000003,341.47,335.55333333333334,322.74,300.92,301.93,333.302,327.52,322.71,330.7866666666667,286.845,175.39,,,244.7225,308.7625,245.1025,252.20666666666668,249.29250000000002,235.99999999999997,241.915,231.36500000000004,213.64999999999998,209.45499999999998,202.09,325.475,262.745,183.025,330.695,325.26,294.01,311.91,301.78999999999996,172.77666666666667,,,,,,298.2,,,,189.82666666666668
2020-01-25 22:06:09+00:00,337.07500000000005,320.59000000000003,,,,,,,,298.6675,330.3825,346.79499999999996,367.21,349.38,,,355.09,335.31333333333333,344.2333333333334,340.18500000000006,341.47,335.55333333333334,327.3333333333333,300.92,330.815,333.302,333.062,326.2883333333333,340.46,291.99,174.06666666666663,,,244.7225,318.34,248.98,252.20666666666668,254.53,235.99999999999997,241.915,231.36500000000004,213.64999999999998,209.45499999999998,202.09,327.45,262.745,183.025,330.695,325.26,294.01,311.91,301.78999999999996,172.77666666666667,,,,,,298.2,,,,200.9025
2020-02-10 22:06:04+00:00,340.63000000000005,325.32,342.54,341.02,329.43,,,,,298.6675,334.286,346.79499999999996,361.62,351.28499999999997,343.64,,355.09,335.31333333333333,344.2333333333334,340.18500000000006,341.47,335.55333333333334,327.3333333333333,300.92,338.12,337.09999999999997,333.062,326.2883333333333,344.7271428571429,291.99,174.06666666666663,362.27,208.0,244.7225,318.34,248.98,252.20666666666668,254.53,235.99999999999997,241.915,231.36500000000004,213.64999999999998,209.45499999999998,202.09,327.45,262.745,183.025,330.695,331.40999999999997,294.01,311.91,301.78999999999996,172.77666666666667,,,,,,298.2,209.63,,,200.9025
2020-03-13 22:05:54+00:00,345.9333333333334,327.72999999999996,331.21500000000003,317.325,329.43,,,,,304.1775,338.83000000000004,341.1566666666667,351.44666666666666,345.28,346.605,,348.53,351.18,349.73,337.46333333333337,338.63,335.345,325.855,311.005,335.64,339.71,338.206,326.5516666666667,344.09857142857146,290.59999999999997,170.64666666666665,362.27,206.82999999999998,246.79000000000002,321.185,248.98,252.20666666666668,254.53,235.99999999999997,241.915,231.36500000000004,213.64999999999998,209.45499999999998,202.09,327.45,262.745,183.025,330.695,330.72333333333336,294.01,308.51,305.58666666666664,172.77666666666667,,,,,,298.2,210.735,,196.2,205.408
2020-04-21 22:11:45+00:00,345.9333333333334,332.076,331.21500000000003,317.325,329.43,,,,,304.76666666666665,339.2875,340.88,351.44666666666666,350.7,346.605,,348.53,350.40000000000003,342.30333333333334,329.54999999999995,339.14,334.8966666666667,323.82,298.59,335.64,332.264,340.93666666666667,321.76,348.62800000000004,308.57,176.90499999999997,362.27,206.82999999999998,251.185,326.5625,256.135,242.635,250.81,256.91499999999996,245.18,226.11500000000004,214.875,211.93,205.95999999999998,328.375,247.95666666666668,200.435,326.5,330.72333333333336,311.57,308.51,310.96000000000004,177.51999999999998,,,,,,261.54,210.735,287.13,196.2,225.45
2020-05-07 22:11:36+00:00,345.9333333333334,332.076,336.4866666666667,317.325,329.43,,,,,303.58500000000004,339.47666666666663,340.88,351.44666666666666,350.7,346.605,,348.53,347.46500000000003,337.59000000000003,334.64666666666665,322.09000000000003,331.88000000000005,323.82,298.4425,335.64,330.386,340.6233333333333,321.2525,338.492,315.8966666666667,176.90499999999997,329.53999999999996,206.82999999999998,253.49333333333334,304.1125,257.1666666666667,246.87,250.78666666666666,254.20333333333335,246.23333333333335,222.39000000000001,214.875,214.04,205.36666666666667,331.4,207.58333333333334,207.19333333333336,,333.45500000000004,,305.11,313.18,176.46333333333334,,,,,,261.54,210.735,284.49,196.2,236.698
2020-05-16 22:05:27+00:00,337.13250000000005,330.3933333333334,322.9075,301.05333333333334,329.43,,,,,288.8666666666667,329.8325,340.88,351.44666666666666,350.7,346.605,,348.53,326.37000000000006,332.65333333333336,324.7725,322.09000000000003,331.88000000000005,323.82,291.048,335.64,325.415,333.6175,317.874,335.80333333333334,309.065,176.71,329.53999999999996,206.82999999999998,253.49333333333334,298.396,257.9375,246.87,257.7175,254.20333333333335,255.64499999999998,222.39000000000001,214.875,214.04,205.36666666666667,331.4,207.2525,207.19333333333336,,323.82666666666665,,305.11,313.18,176.46333333333334,,,,,,261.54,210.735,284.49,196.2,232.27166666666665
2020-06-08 22:11:47+00:00,337.13250000000005,332.708,322.9075,301.05333333333334,329.43,,,,,288.8666666666667,329.8325,340.88,351.44666666666666,350.7,346.605,,348.53,326.37000000000006,332.65333333333336,324.7725,322.09000000000003,334.72,328.97,288.58,347.42999999999995,322.012,334.7033333333334,316.438,335.80333333333334,311.854,176.71,323.3933333333334,206.82999999999998,269.8833333333334,294.59499999999997,269.525,250.27,262.03666666666663,257.915,259.69,214.20000000000005,213.99,220.88666666666668,207.735,331.4,211.47,218.46500000000003,,323.82666666666665,,305.11,313.18,177.83499999999998,,,,,,261.54,210.735,284.49,196.2,239.498
2020-07-26 22:12:08+00:00,335.90999999999997,329.994,322.9075,301.05333333333334,329.43,,,,,279.105,324.71666666666664,329.88,343.56499999999994,351.14000000000004,346.605,,341.97,325.2425,332.65333333333336,324.7725,322.09000000000003,334.72,321.42,277.664,343.34,322.012,334.7033333333334,309.71833333333336,330.554,311.854,179.35500000000002,323.3933333333334,206.82999999999998,269.8833333333334,282.184,269.525,250.27,262.03666666666663,257.915,259.69,214.20000000000005,213.99,220.88666666666668,207.735,,211.47,218.46500000000003,,323.82666666666665,,305.11,313.18,177.83499999999998,,,,,,256.485,210.735,284.49,196.2,240.83999999999997
2020-09-28 22:12:31+00:00,334.97499999999997,323.28333333333336,314.6,268.51,,,,,,267.73,296.9,,,366.96,,,,318.75,324.75,319.23749999999995,311.23,,,266.8075,349.09,299.0425,328.95500000000004,306.66400000000004,319.99,318.3925,176.32,303.95500000000004,,277.2950000000001,268.8775,269.525,250.27,262.03666666666663,257.915,259.69,214.20000000000005,213.99,220.88666666666668,207.735,,211.47,218.46500000000003,,304.57,,,,177.83499999999998,,,,,,256.485,,284.49,,246.64333333333332
2020-12-01 22:12:33+00:00,359.22,322.05,,,,,,,,276.03,292.9,,,,,,,321.86,,309.88,,,,234.0,349.09,267.63,,281.37,320.99,321.21500000000003,,311.17,,281.29,275.59,288.05,,,,,,,230.71,,,,,,,,,,,,,,,,251.43,237.96,,,
2020-12-26 22:06:20+00:00,359.22,322.05,,,,,,,,294.815,317.975,344.55,,,,366.47,343.71,321.86,,317.99,323.41,308.91,301.33,261.58500000000004,298.98,283.49,284.8,280.935,315.255,302.865,170.01,311.24,201.47,261.3,,,,,,,,,,,329.71,,,327.77,,,,,,,,,,,251.43,216.055,,183.4,212.53
2021-02-03 22:12:20+00:00,,,,,,,,,,294.815,317.975,344.55,,,380.77,366.47,343.71,,348.81,325.56666666666666,330.6,318.39,306.42499999999995,296.925,302.38,290.42,292.365,290.375,301.98,302.865,170.01,311.24,201.47,261.3,246.85,,245.68,232.08,223.72,231.7,213.42,200.38,208.6,197.4,329.71,192.29,186.09,327.77,,,,,,,,,,,307.15,216.055,,183.4,212.53
2021-02-19 22:12:15+00:00,,332.6,,242.19,,,,,,294.815,317.975,344.55,,,377.84000000000003,373.29,354.06,357.21,349.02,329.2125,335.3066666666667,324.54,311.85999999999996,305.16,309.2733333333333,299.81,299.59,300.59,294.0375,302.865,170.01,311.24,201.47,261.3,249.92000000000002,,244.055,232.02,221.50499999999997,230.58499999999998,213.59500000000003,202.435,210.725,201.54500000000002,329.71,190.39499999999998,182.215,327.77,,,,,,,,,,,304.095,216.055,,183.4,212.53
2021-03-16 22:05:51+00:00,,332.6,319.49,242.19,354.26,,,,,296.6166666666667,320.98333333333335,339.375,,,377.84000000000003,373.29,353.0233333333333,354.625,349.02,329.422,334.98,326.01,314.7825,309.4275,313.43,304.45799999999997,309.88,308.0225,294.0375,298.99333333333334,180.785,311.24,203.22,260.03,249.92000000000002,,244.055,232.02,221.50499999999997,230.58499999999998,213.59500000000003,202.435,210.725,201.54500000000002,329.71,190.39499999999998,182.215,327.77,,,,,,,315.58,,361.49,218.06,304.095,211.57666666666668,,184.29000000000002,214.945
2021-03-23 22:12:01+00:00,,328.265,319.49,242.19,354.26,,,,,296.6166666666667,320.98333333333335,339.375,,368.3,377.84000000000003,372.1366666666667,353.4225,354.5566666666667,346.7266666666667,330.825,334.736,325.7,314.106,309.332,311.606,304.33666666666664,307.218,306.23400000000004,289.356,298.99333333333334,180.785,311.24,203.22,260.03,247.86,,241.54666666666665,229.27333333333334,219.6233333333333,227.00666666666666,212.36666666666667,201.37666666666667,208.57666666666668,199.92,329.71,190.39499999999998,182.215,327.77,,,,,,,315.58,,361.49,218.06,295.08666666666664,211.57666666666668,,184.29000000000002,214.945
2021-04-01 22:05:48+00:00,,328.265,319.49,242.19,354.26,,,,,304.6166666666667,330.16,335.25333333333333,330.81,351.07500000000005,367.2633333333333,368.015,350.044,350.97,346.1125,334.1266666666667,332.8183333333333,325.9166666666667,314.245,311.01,313.84666666666664,312.9433333333333,311.97,310.48333333333335,289.356,296.4625,185.0,311.24,201.48000000000002,258.23333333333335,247.86,328.68,241.54666666666665,229.27333333333334,219.6233333333333,227.00666666666666,212.36666666666667,201.37666666666667,208.57666666666668,199.92,321.31,190.39499999999998,182.215,323.6,326.13,315.26,296.67,319.4,,,315.58,,361.49,218.06,295.08666666666664,207.71,,182.03333333333333,215.71333333333334
2021-06-20 22:05:53+00:00,,328.265,319.49,242.19,354.26,,,,,304.6166666666667,330.16,335.25333333333333,330.81,351.07500000000005,367.2633333333333,368.015,350.044,350.97,346.1125,334.1266666666667,332.8183333333333,321.62142857142857,311.85857142857145,308.84714285714284,313.84666666666664,311.51571428571424,309.96714285714285,309.71,281.4475,286.2875,185.195,,201.48000000000002,258.23333333333335,247.73000000000002,310.895,241.54666666666665,229.27333333333334,219.6233333333333,227.00666666666666,212.36666666666667,201.37666666666667,208.57666666666668,199.92,321.31,190.39499999999998,182.215,323.6,326.13,315.26,296.67,308.855,,,315.58,,361.49,218.06,295.08666666666664,197.62666666666667,,182.03333333333333,215.71333333333334
2021-07-13 22:12:07+00:00,355.62,330.4266666666667,319.49,242.19,354.26,,,,,311.2966666666667,323.71500000000003,330.605,330.81,351.07500000000005,367.2633333333333,368.53,351.6275,350.97,346.1125,335.732,334.7,323.73999999999995,313.6133333333334,312.1266666666666,316.82,309.8728571428572,306.17857142857144,310.4542857142857,270.0825,265.485,190.25666666666666,,201.485,256.70000000000005,247.73000000000002,300.84,248.8825,240.0825,228.27749999999997,234.98,212.36666666666667,201.37666666666667,208.57666666666668,199.92,312.91,190.39499999999998,182.215,319.43,326.13,315.26,296.67,308.855,206.85,,315.58,,361.49,218.06,283.86,199.365,,181.35000000000002,217.305
2021-07-29 22:12:15+00:00,355.62,330.4266666666667,319.49,242.19,354.26,,,,,316.9275,326.5733333333333,330.605,330.81,351.07500000000005,367.2633333333333,368.53,351.6275,345.164,346.1125,335.732,334.7,323.73999999999995,313.6133333333334,312.1266666666666,316.82,307.61875,300.33375,308.33,269.5,250.56199999999998,190.25666666666666,,201.485,256.70000000000005,244.04000000000002,300.84,248.8825,240.0825,228.27749999999997,234.98,212.36666666666667,201.37666666666667,208.57666666666668,199.92,312.91,190.39499999999998,182.215,319.43,326.13,315.26,296.67,308.855,195.115,,315.58,,361.49,218.06,276.328,199.365,,181.35000000000002,217.305
2021-11-18 22:12:32+00:00,355.62,334.75,,,,,,,,333.73,332.29,,,,,,,321.94,,,,295.85,325.72,295.87,328.73,298.615,289.2125,297.48,270.3966666666667,216.7725,185.78,314.86,,262.54,249.77666666666664,276.37,259.51,255.155,248.66999999999996,248.555,236.85,202.58,241.42,238.65,,228.71,210.93,188.86,,,,298.31,192.26,,,,,,248.18999999999994,,303.74,,
2022-01-13 22:12:26+00:00,,330.87,,216.79,,,,,,333.82,332.29,,,,,,371.9,346.06,353.11,346.3,341.89,333.58,338.365,308.85,318.34000000000003,303.8566666666666,301.68333333333334,298.04,274.53333333333336,193.46333333333334,,314.86,,262.54,253.00666666666666,249.945,246.04500000000002,235.06,249.08499999999998,234.625,226.19000000000003,205.905,227.17,220.625,,208.885,195.425,182.72500000000002,,,,,184.96499999999997,,,,,175.26,275.84000000000003,,303.74,,
2022-01-21 22:12:23+00:00,,330.87,,216.79,,,,,,352.555,332.29,,,,,,371.9,346.06,353.11,346.3,341.89,332.80499999999995,332.43666666666667,308.85,318.34000000000003,303.8566666666666,307.1825,301.14750000000004,277.135,198.0575,,314.86,,264.385,261.405,260.9266666666667,239.94333333333336,232.17333333333332,248.07666666666663,237.43666666666664,236.5,228.11666666666667,238.51999999999998,231.61666666666667,,209.37,197.59,180.79666666666665,,,,,188.42333333333332,,,,,173.845,285.50333333333333,,303.74,,
2022-01-29 22:12:29+00:00,,330.87,,216.79,,,,,,371.29,,,,,,,371.9,370.18,356.03499999999997,347.305,344.85,333.07666666666665,328.2725,308.855,312.82,310.0966666666667,318.075,302.795,285.4125,203.3475,,314.86,,260.15333333333336,269.015,256.295,250.2775,232.17333333333332,251.12499999999997,238.85750000000002,244.35250000000002,237.0175,244.8075,230.61,,209.37,197.59,180.79666666666665,,,,,190.945,,,,,173.845,305.155,,303.74,,
