dates,satname,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0007,nzd0212-0062,nzd0212-0042,nzd0212-0041,nzd0212-0013,nzd0212-0008,nzd0212-0009,nzd0212-0010,nzd0212-0036,nzd0212-0037,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0035,nzd0212-0012,nzd0212-0011
2015-05-19 22:05:04.672000,L8,,,,,,,,,,,359.25,361.45,385.00,394.64,,,,379.38,387.91,372.66,349.27,314.29,348.60,357.90,374.07,353.18,376.18,387.83,359.21,373.51,372.58,368.01,360.38,384.21,371.07,278.04,398.16,365.84,353.19,366.17,384.45,393.98,376.83,339.80,324.77,343.76,366.35,,381.27,353.42,361.12,,,,,,,,,380.69,355.20,,
2015-08-07 22:05:40.232000,L8,,,,,,,,,,,,,,,,,,,,,,,298.21,317.27,328.46,323.70,332.13,300.18,345.56,302.15,312.55,310.04,311.53,319.26,299.66,298.93,278.59,314.91,,289.64,313.44,300.10,331.37,271.84,290.44,330.58,258.93,,,,,,,,,,,,,,,,
2015-09-24 22:06:01.750000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.89,,,,,,,,,,,,,,
2015-10-26 22:06:07.756000,L8,,397.62,392.73,358.89,316.40,349.02,333.14,348.91,338.22,333.59,373.76,357.21,364.88,363.62,367.17,370.58,372.63,368.11,370.10,375.35,362.44,361.13,349.82,365.80,379.10,374.56,378.27,378.65,351.61,347.44,352.20,365.73,363.65,358.63,357.34,359.42,354.77,364.19,354.70,360.94,368.87,366.52,370.46,362.87,365.08,341.97,339.11,340.42,470.55,347.63,354.69,298.57,331.63,,,327.77,,,,,367.51,,
2015-12-20 22:12:21.455000,L8,,,,,,,,,,,385.94,381.36,383.80,391.62,381.19,373.55,357.57,,354.77,320.21,312.60,362.53,340.40,299.03,335.52,287.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 22:12:17.235000,L8,,,,,,,,,,,384.22,376.63,369.18,362.97,396.06,,,270.49,316.90,306.39,325.01,,,,,377.46,359.05,386.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:12:13.870000,L8,,,,,,,,341.86,378.26,369.22,363.55,359.65,365.47,335.40,349.57,337.75,337.47,331.71,325.89,310.83,293.43,278.68,275.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.78,,,,,,,,,,,
2016-07-24 22:06:01.938000,L8,,,,,,,,,,,,,,,,,,,394.62,381.96,358.33,348.28,328.38,337.02,339.32,336.94,333.45,295.72,314.79,323.58,330.11,324.37,319.18,349.55,309.68,302.79,306.54,313.80,,,304.52,304.13,267.49,286.73,269.92,273.31,,,,,,,,,,,,,,,,,
2016-09-10 22:06:15.488000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.80,324.38,298.11,286.30,293.96,314.88,281.30,,,,,,,,,,,,,,375.16,,,,,,,,,,,,,,
2016-10-12 22:06:21.213000,L8,,,,,,,,261.85,300.58,323.78,324.79,320.04,326.77,329.45,318.95,321.31,315.83,310.35,306.89,297.75,304.05,299.59,301.82,301.83,,,,,262.72,311.17,313.85,318.16,300.18,294.31,,,,,,,,,,,,,,,284.00,,,,,,,,,,,,,,
2016-11-04 22:12:33.369000,L8,,,,,,,,,,,,396.63,393.91,394.46,388.34,378.87,368.23,357.94,342.37,329.45,325.15,305.16,309.00,369.81,326.51,319.61,308.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20 22:12:33.363000,L8,,,,,,,,,,,,,,,,373.03,350.48,348.98,345.89,328.54,314.42,306.03,333.61,310.70,354.10,319.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:12:27.069000,L8,,,,,,,,,,,379.41,377.72,379.78,368.77,363.48,364.04,347.48,336.60,336.02,324.00,319.83,290.36,345.23,277.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:06:11.085000,L8,,,,,,,,,316.03,322.94,375.15,349.35,365.44,363.57,344.68,374.30,369.63,344.24,350.78,368.68,361.35,364.66,335.78,340.81,349.93,329.09,331.33,287.05,338.29,340.37,357.08,353.86,339.26,351.46,322.01,323.19,368.15,371.92,383.12,377.17,336.63,333.82,331.83,349.99,354.95,,,,,,,,,,,,,,,,,,
2017-01-23 22:12:19.295000,L8,,,,,,,,,,,,,,,,373.98,361.88,329.89,354.30,332.11,320.17,291.51,294.85,337.48,306.68,311.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08 22:12:10.910000,L8,,,,,,,,,,,,,387.54,408.89,379.94,366.21,364.66,372.96,373.19,350.18,346.93,347.85,351.46,348.78,330.24,337.08,337.21,358.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.56,308.02,300.52,284.68,287.46,339.15,,
2017-02-24 22:12:05.979000,L8,,,,,,,,,,,,,,,371.41,354.46,319.17,323.45,306.75,300.63,269.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:05:47.638000,L8,,,,,,,,273.59,340.40,345.08,348.17,349.92,340.73,344.42,345.95,366.40,344.98,311.58,300.90,349.50,342.95,338.50,351.53,358.43,351.21,358.25,371.99,369.20,314.71,343.85,356.49,378.88,380.59,397.24,387.55,399.69,396.68,379.87,361.31,381.00,358.91,360.81,359.54,360.06,,,,,,313.90,316.93,,,,,355.03,379.51,363.20,346.38,328.06,284.04,,
2017-09-04 22:12:19.532000,L8,,,,,,,,,,,,392.49,383.41,364.65,387.74,380.93,347.27,333.27,322.82,320.06,314.22,326.43,336.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 22:06:16.377000,L8,,,,,,,,318.48,361.30,367.24,375.38,381.69,393.56,408.71,372.08,367.56,364.01,352.34,354.56,356.60,349.21,346.26,346.77,348.42,363.66,365.57,370.23,307.80,371.81,363.31,363.11,372.64,366.68,369.13,368.62,366.36,372.57,372.54,337.08,370.25,377.79,378.91,376.35,324.25,326.97,350.10,350.56,,,366.13,366.16,,,,,,,,,,,,
2017-11-23 22:12:24.377000,L8,,,,,,,,,,,,385.60,385.95,383.45,374.39,362.18,347.54,343.51,348.04,335.77,317.51,308.07,311.55,308.81,302.96,302.27,276.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:06:10.894000,L8,,,,,,,,316.90,354.69,359.15,366.32,376.26,392.23,377.87,377.10,383.31,381.44,348.78,350.40,351.30,345.04,345.20,346.13,349.36,362.35,356.32,351.28,320.06,350.18,361.76,356.81,351.19,374.41,367.97,365.59,362.92,366.39,348.91,338.97,346.34,340.63,340.40,363.31,351.34,344.62,340.16,336.53,,,271.38,,,,,,,,,,,,,
2018-01-10 22:12:18.068000,L8,,,,,,,,,,,384.70,378.10,386.79,382.59,373.23,372.71,356.47,339.43,339.70,326.47,357.23,322.70,317.97,316.75,307.55,300.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:11:55.717000,L8,,,,,,,,366.74,379.73,375.15,375.15,374.33,379.18,364.13,353.95,352.44,380.36,346.80,328.58,318.95,305.67,307.25,355.88,336.66,320.34,335.63,296.60,,,,,,,,,,,,,,,,,,,,,,,,,319.77,,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,,,,,,,,261.94,309.42,294.79,298.09,323.35,331.85,339.76,,,,,,,294.20,295.08,296.39,304.58,312.44,300.36,299.75,,,,,,,,,,,,,,,,,,,274.41,297.74,,328.41,,,,,,,,,,,,,,
2018-03-15 22:11:46.334000,L8,,,,,,,,,,,,,413.70,392.40,368.92,355.39,377.91,365.55,356.32,359.53,359.37,341.76,351.63,304.49,297.93,298.20,277.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:05:14.903000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.11,,,,,,,,,,,,,,
2018-09-07 22:11:48.356000,L8,,,,,,,,339.89,339.83,338.71,363.15,358.56,360.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.36,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.15,,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,,,,,,,,319.00,349.77,355.96,359.38,372.16,373.78,379.02,367.24,364.37,360.55,347.84,350.89,352.87,344.22,348.67,346.79,347.38,356.20,343.22,352.67,307.60,356.88,347.13,360.08,351.91,345.78,,348.36,346.86,345.87,350.66,343.18,345.64,342.54,340.87,340.75,334.99,328.02,326.85,340.31,,,268.26,,,,,,,,,,,,,
2018-11-03 22:05:57.421000,L8,,,,,,,,308.00,338.84,346.91,350.27,350.39,355.94,362.24,352.41,353.43,353.21,338.50,343.31,341.34,335.95,337.19,333.62,340.39,345.87,360.11,358.79,290.06,340.83,335.21,355.72,340.79,337.02,395.90,309.71,314.94,336.49,342.45,331.19,335.38,333.37,334.10,331.61,318.09,311.25,322.42,,,,,,,,,,,,,,,,,
2018-12-05 22:05:56.093000,L8,,,,,,,,302.52,340.96,345.09,349.14,354.61,367.36,374.99,352.72,369.69,354.35,338.19,339.93,338.51,333.99,332.31,333.61,357.05,364.91,327.56,329.88,291.69,359.77,337.41,366.01,357.63,353.71,356.34,386.80,380.43,363.21,358.09,348.74,342.68,348.99,355.58,347.08,338.65,335.04,352.00,318.42,,376.27,,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,,,,,,,,317.18,339.13,350.88,354.17,355.51,393.31,367.36,376.43,376.15,378.22,346.85,347.97,346.46,375.85,377.19,371.16,360.78,363.42,379.27,393.85,403.15,379.56,362.29,362.28,362.88,354.76,366.96,378.39,386.46,383.90,364.15,361.65,370.32,369.94,380.50,372.04,347.33,337.68,322.44,332.06,,387.31,384.19,,,,,,,,,,,,,
2019-01-22 22:05:50.255000,L8,,,,,,,,,299.94,290.58,304.15,312.42,327.32,331.94,,,,,,,,,,,,,,,270.92,319.77,341.51,335.09,298.87,339.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 22:05:47.667000,L8,,,,,,,,314.95,343.62,349.59,353.70,358.44,363.77,370.91,360.42,363.65,357.63,350.05,348.32,349.97,340.77,339.99,343.12,400.49,400.04,365.65,,,369.10,380.75,378.81,386.63,376.74,378.05,368.01,370.69,366.18,367.29,338.84,345.49,346.87,340.71,338.28,330.70,364.44,360.05,367.80,,394.09,,,,,,,,,,,,,,
2019-02-23 22:05:44.581000,L8,,,,,,,,,,,,,,,,327.14,346.94,318.56,321.76,316.53,297.84,292.15,,,,,,,,,,,,316.20,309.69,305.56,307.98,326.23,289.52,,305.64,311.66,307.01,307.17,283.27,311.47,298.88,,300.64,,,,,,,,,,,,,,
2019-03-02 22:11:53.254000,L8,,,,,,,,,385.65,383.17,382.19,383.46,385.69,379.72,363.53,364.72,353.83,337.96,340.42,325.44,313.61,306.28,308.48,321.10,305.90,304.25,,,285.90,297.75,308.64,306.51,278.73,,,,,,,,,,,,,,,,,286.36,290.01,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,,,,,,,311.06,311.71,286.53,288.46,342.28,353.10,362.42,,306.65,357.70,336.27,329.17,334.75,,314.99,309.85,336.46,344.13,341.72,334.06,295.86,343.10,347.79,354.69,340.93,331.02,355.10,352.25,327.63,356.21,357.76,347.72,349.92,341.84,338.65,347.16,289.35,337.29,333.33,332.17,,418.95,261.69,,,,,,,,,,,,,
2019-04-19 22:11:38.574000,L8,,,,,,,,353.97,330.14,287.31,375.61,367.31,368.26,,,374.92,361.10,330.48,318.74,275.31,296.74,,,,341.73,345.85,343.83,337.33,,,,,,,,,,,,,,,,,,,,,,,,286.18,,,,,,,,,304.07,,
2019-08-18 22:06:11.235000,L8,,,,,,,,,,,,342.12,383.57,394.66,404.98,390.21,385.60,382.32,370.64,352.69,353.26,294.53,290.19,314.91,334.26,327.34,336.93,300.49,,352.49,341.35,368.40,380.26,373.00,342.89,338.98,336.41,325.46,370.34,373.17,362.03,381.29,339.52,361.10,357.08,363.15,371.76,,575.56,,,,,,,,,,,,,,
2019-09-26 22:12:33.152000,L8,,,,,,,,,,,,390.79,384.40,380.57,377.00,361.36,345.33,348.96,341.02,306.41,275.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12 22:12:36.150000,L8,,,,,,,,,,383.81,386.10,381.08,385.31,385.48,377.83,364.45,363.40,374.06,354.86,351.09,319.90,312.39,354.63,335.42,318.18,326.52,339.81,341.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.84,,
2019-10-21 22:06:25.884000,L8,,,,,,,,311.87,348.59,353.82,355.80,359.04,373.01,380.07,404.28,364.06,360.66,351.10,348.93,348.12,343.07,343.12,342.56,349.51,357.46,343.03,342.95,306.25,344.27,339.68,356.70,345.60,338.60,355.39,345.04,338.99,341.64,346.61,339.09,352.01,317.41,351.12,296.00,335.57,,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:24.678000,L8,,,,,,,,312.70,346.06,352.35,352.76,366.34,365.00,372.79,365.70,364.81,361.28,348.73,353.58,350.58,346.20,343.88,345.04,343.82,356.40,337.22,349.84,306.39,345.64,339.22,356.57,349.92,341.97,355.34,345.22,341.55,342.74,350.33,336.82,342.06,338.24,338.10,337.09,323.89,324.20,321.23,333.43,,,,,,,,,,,,,,,,
2019-11-13 22:12:34.076000,L8,,,,,,,,260.39,378.49,374.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.71,,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,,,,,,,,,,,388.70,376.76,370.50,372.47,366.05,367.00,360.54,348.77,353.42,352.05,353.17,359.81,351.79,347.85,357.05,335.66,347.83,304.90,342.47,334.92,357.47,351.60,340.27,354.63,345.23,340.55,402.96,370.06,,344.27,358.19,344.87,348.21,329.63,337.14,377.47,386.30,,401.10,,,,,,,,,,,,,,
2019-11-29 22:12:32.100000,L8,,,,,,,,,,,380.51,375.09,383.02,382.76,391.21,388.44,374.02,375.76,366.48,331.65,318.39,303.50,307.12,336.92,325.40,331.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 22:06:20.730000,L8,,,,,,,,,,,,,312.58,344.23,,352.63,340.13,340.73,361.46,,,,,,,,,,,,,379.28,343.89,340.38,334.34,340.69,349.09,351.85,352.70,293.21,323.74,328.43,323.42,310.69,305.57,307.78,314.73,,393.13,,,,,,,,,,,,,,
2020-01-09 22:06:13.711000,L8,,,,,,,,298.28,330.49,335.62,346.75,349.81,349.93,361.05,363.57,368.20,377.08,390.88,337.08,340.87,329.83,321.96,328.40,333.10,340.06,320.29,325.43,286.04,343.97,357.97,356.16,364.26,327.53,364.25,364.35,352.25,352.53,298.81,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25 22:06:09.569000,L8,,,,,,,,297.71,321.45,328.91,331.87,352.49,356.19,361.61,331.81,349.78,346.93,329.60,336.03,333.07,276.55,,,,,,,,364.10,348.64,351.49,342.63,326.45,342.91,317.87,320.68,319.99,343.44,338.21,283.38,354.48,332.10,362.37,312.82,355.69,292.92,,,536.89,,,,,,,,,,,,,,
2020-02-10 22:06:04.888000,L8,362.93,363.19,358.08,358.19,327.00,339.26,334.18,338.20,364.76,378.44,371.92,367.47,356.19,370.31,388.57,380.90,387.19,386.31,379.68,376.55,378.83,356.06,368.78,372.78,378.84,391.20,384.78,384.26,384.13,354.35,356.36,364.58,356.27,381.03,367.75,364.16,368.40,356.03,343.93,350.12,358.70,373.78,351.93,362.62,362.33,356.07,361.02,,402.74,340.65,333.68,,,,,378.52,386.82,383.00,373.41,363.52,389.17,,
2020-03-13 22:05:54.202000,L8,,,,,,,,311.75,333.70,341.38,342.68,341.99,358.73,365.31,351.54,355.10,359.40,342.07,341.85,344.98,332.49,330.76,338.16,338.63,355.78,333.68,333.36,297.78,346.66,344.57,355.47,337.82,388.74,374.44,374.66,368.49,392.66,347.54,362.45,400.73,344.05,330.03,383.62,366.85,318.52,325.37,332.99,,,266.82,,,,,,,,,,,,,
2020-04-21 22:11:45.778000,L8,,,,,,,,347.93,340.40,289.96,392.45,374.86,,,402.17,409.14,391.06,366.84,348.63,,356.73,350.42,341.53,338.89,334.02,297.58,348.48,344.99,,,,,,,,,,,,,,,,,,,,,,,,286.54,,,,307.56,,,,,327.50,,
2020-05-07 22:11:36.568000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,325.17,306.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.85,,
2020-05-16 22:05:27.607000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.91,393.36,381.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 22:05:59.720000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.14,,,,,,,,,,,,,,
2020-08-20 22:06:05.973000,L8,,,,,,,,273.54,340.41,354.12,347.21,346.38,351.72,342.34,338.06,337.84,317.61,315.58,273.67,323.30,339.86,310.28,335.68,314.37,325.46,342.57,329.05,295.30,345.45,357.81,355.55,326.54,345.64,343.05,329.30,,,,,,,,,,,,,,350.34,,,,,,,,,,,,,,
2020-10-07 22:06:21.789000,L8,,,,,,,,303.43,343.33,350.25,347.45,350.80,360.99,372.46,363.37,360.96,359.98,357.77,352.87,368.84,373.21,335.01,319.70,322.15,343.55,373.68,333.60,292.25,341.78,396.66,377.42,,,,,352.32,339.52,345.39,336.99,341.23,337.08,337.65,339.36,319.92,357.77,367.43,272.35,,396.97,,,,,,,,,,,,,,
2020-12-01 22:12:33.941000,L8,,,,,,,,,,,,,412.33,407.01,388.03,374.93,358.32,362.39,360.95,339.52,339.27,344.82,363.19,370.98,349.72,323.77,310.68,310.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.36,273.27,,,,316.75,,
2020-12-17 22:12:33.334000,L8,,,,,,,,350.79,304.96,343.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26 22:06:20.557000,L8,,,,,,,,315.82,348.66,352.97,376.86,384.95,387.65,403.76,349.66,359.28,359.56,336.38,334.49,318.85,311.70,300.09,311.65,309.87,292.78,,,,347.97,342.61,365.46,361.43,367.63,364.16,377.29,352.39,345.34,352.19,339.97,345.84,340.93,389.32,369.07,372.99,372.05,354.59,337.40,,415.15,269.98,,,,,,,,,,,,,
2021-01-11 22:06:14.248000,L8,,,,,,,,302.04,321.17,334.99,340.74,347.03,353.91,365.04,341.01,349.15,349.24,323.15,350.67,364.93,334.93,330.41,338.34,337.01,397.38,399.61,387.32,386.38,,,,,,,,,,,,,,,,,,,,,459.43,,,,,,,,,,,,,,
2021-01-18 22:12:21.414000,L8,,,,,,,,,386.94,381.67,381.00,380.82,383.73,379.06,375.19,378.72,354.05,344.81,340.52,325.24,308.70,299.73,291.52,295.70,302.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 22:12:20.196000,L8,,,,,,,,,,381.56,377.58,381.64,386.29,377.73,371.61,367.73,351.70,349.85,352.42,328.69,314.22,305.89,310.19,304.06,295.60,297.55,270.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:07.348000,L8,,,,,,,,301.37,350.52,352.11,359.19,377.48,385.98,334.12,373.04,372.16,375.25,390.17,370.25,340.76,334.76,328.00,341.05,333.89,337.66,334.21,322.12,293.58,,,,,,,,,,379.40,384.52,360.85,355.47,362.23,372.75,302.52,283.40,327.02,,,559.33,,,,,,,,,,,,,,
2021-02-19 22:12:15.899000,L8,,,,,,,,,,,,,,,343.95,346.52,333.45,325.70,318.38,298.48,272.80,270.98,277.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:05:51.916000,L8,,,,,,,,,,,,,326.38,348.09,324.74,338.93,346.51,315.46,324.84,309.31,302.48,303.87,305.46,296.00,296.95,,,,327.71,327.62,318.72,320.65,303.51,366.08,316.90,310.57,301.11,313.07,310.31,,310.37,321.68,312.38,290.96,282.10,275.32,310.45,,528.60,,,,,,,,,,,,,,
2021-05-03 22:05:32.764000,L8,,,,,,,,,,,,,,,,,,,,,,,283.85,314.61,317.79,330.93,334.08,297.10,,,297.10,293.05,303.77,294.47,297.09,280.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:06:17.997000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.22,,315.39,,,,,,,,,,,,,,
2021-09-24 22:06:20.847000,L8,,,,,,,,,,,,,,,,,,,,,306.45,305.18,308.38,311.20,300.58,307.66,316.46,277.15,,,289.66,319.28,301.79,327.73,299.15,296.69,293.92,315.66,,,,,,,,,,,344.03,,,,,,,,,,,,,,
2021-11-18 22:12:32.734000,L8,,,,,,,,,,,392.16,385.05,384.79,416.11,413.35,382.18,386.66,379.31,371.73,358.50,349.82,350.38,323.63,306.50,330.45,306.29,271.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.34,317.31,308.29,301.09,,,,
2021-12-20 22:12:32.197000,L8,,,,,,,,,,,,,,,,,,,,308.27,306.09,344.04,333.65,304.75,299.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:12:26.699000,L9,,,,,,,,,,382.60,381.48,380.45,383.38,380.50,376.60,372.49,355.84,349.62,346.23,335.40,321.73,309.51,312.07,308.40,298.59,298.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21 22:12:23.867000,L8,,,,,,,,,,,,,408.60,379.58,374.81,366.89,355.91,349.66,342.95,334.12,320.10,361.04,368.12,354.77,312.16,310.74,273.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:29.484000,L9,,,,,,,,,,,,,,407.86,417.64,370.73,358.77,348.50,346.52,332.55,318.84,307.45,349.79,309.82,301.65,316.79,303.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:06:10.369000,L8,,,,,,,,,,305.29,338.73,334.08,343.90,350.07,321.60,353.02,351.96,338.37,337.33,336.16,325.14,325.28,327.23,331.85,336.89,320.34,327.31,286.01,,,,,,349.29,327.04,351.59,359.26,370.37,290.66,,320.06,312.04,326.58,315.21,316.20,316.62,317.13,,,,,,,,,,,,,,,,
2022-02-14 22:12:25.004000,L9,,,,,,,,354.31,332.70,318.50,315.51,340.37,341.67,,309.44,342.77,332.66,325.89,313.73,287.81,270.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.94,,,,,,,,,,,
2022-02-22 22:12:14.581000,L8,,,,,,,,372.58,382.36,381.51,374.95,378.87,380.23,373.21,364.45,358.88,349.38,338.49,334.80,324.03,309.45,305.63,304.15,304.64,298.79,302.68,288.38,,,,,,,,,,,,,,,,,,,,,,,,,333.91,,,,,,,,,,,
2022-02-23 22:06:08.091000,L9,,,,,,,,311.50,344.48,348.60,347.29,349.81,371.66,374.15,360.46,361.30,358.91,348.13,346.19,343.39,337.52,338.42,343.49,347.65,353.47,343.27,349.16,308.19,349.65,343.03,363.82,354.43,346.39,358.75,352.07,341.18,349.98,352.88,339.20,349.49,345.78,340.27,338.91,323.38,331.23,333.78,343.09,,,270.98,,,,,,,,,,,,,
2022-03-02 22:12:13.972000,L9,,,,,,,,,,,,391.48,385.74,394.25,396.87,399.96,396.84,370.18,357.26,359.29,353.98,354.74,334.59,344.36,346.47,340.03,342.55,310.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.47,303.37,296.80,284.08,268.46,319.18,,
2022-03-18 22:12:12.996000,L9,,,,,,,,367.36,378.99,370.85,368.49,365.75,345.19,336.05,342.05,343.41,318.59,321.69,305.10,314.33,329.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.75,,,,,,,,,,,
2022-05-06 22:05:53.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,313.61,351.00,322.88,359.89,297.00,,,299.03,296.19,297.85,316.38,294.31,284.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,,,,,,,,,,,,,,,,,,291.94,315.28,331.14,325.33,337.15,298.87,346.30,303.34,308.60,319.19,310.82,314.84,292.01,286.09,289.39,311.22,,291.46,310.30,295.07,323.63,291.77,289.76,326.00,259.51,,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,,,,,,,,,,,,,,,,,,389.81,380.60,333.96,327.92,326.26,338.77,297.36,,,298.64,292.66,302.95,303.64,290.50,284.11,383.55,386.17,393.68,379.18,379.37,389.26,,,,,,,577.62,,,,,,,,,,,,332.02,,
2022-08-26 22:06:34.331000,L8,,,,,,,,292.88,311.05,305.67,314.53,380.42,370.21,368.52,390.39,396.67,405.54,339.65,306.85,338.89,278.22,362.78,363.01,374.77,374.01,392.09,401.84,391.57,377.30,337.28,343.18,349.50,319.97,367.62,362.36,356.09,341.92,389.48,372.82,363.79,367.22,371.82,363.17,352.98,355.80,361.33,375.70,,387.91,369.84,,,,,,,,,,,,,
2022-09-03 22:06:16.060000,L9,,,,,,,,282.45,317.48,320.09,328.75,336.40,348.06,351.05,339.35,336.13,349.91,331.11,329.74,301.34,312.07,305.53,321.39,325.14,316.49,331.72,327.37,303.03,,282.22,353.88,330.83,339.19,337.97,321.74,316.76,300.46,324.39,311.07,285.78,313.86,322.56,333.27,286.77,293.60,323.01,307.66,,394.14,,,,,,,,,,,,,,
2022-10-21 22:06:29.540000,L9,,,,,,,,312.81,347.10,353.11,350.83,352.69,366.51,374.62,366.27,364.65,359.69,352.47,351.06,351.10,345.00,346.38,347.29,349.74,353.48,341.13,354.08,309.37,343.40,341.49,358.07,350.96,346.39,355.82,344.05,341.15,345.64,382.81,335.94,316.90,342.11,344.18,339.38,370.29,371.66,381.41,337.36,,,266.63,,,,,,,,,,,,,
2022-11-22 22:06:29.758000,L9,,,,,,,,,,,,,,404.33,362.44,363.34,365.75,359.13,368.90,366.27,361.96,349.13,355.53,384.05,384.10,382.99,375.15,317.06,370.87,365.05,366.44,365.32,370.68,372.11,375.07,357.65,350.09,353.71,358.21,350.38,346.96,355.63,358.23,357.16,361.35,360.24,361.72,,375.34,372.63,362.04,,,,,,368.55,367.37,365.40,366.05,,,
