dates,satname,nzd0180-0000,nzd0180-0001,nzd0180-0002,nzd0180-0007,nzd0180-0008,nzd0180-0009,nzd0180-0010,nzd0180-0011,nzd0180-0012,nzd0180-0013,nzd0180-0015,nzd0180-0003,nzd0180-0004,nzd0180-0005,nzd0180-0006,nzd0180-0014
2023-02-18 22:06:13.995000,L8,,,,307.64,305.69,295.41,298.08,293.74,282.63,281.00,132.97,,301.16,299.64,306.45,
2023-03-06 22:05:38.279000,L8,306.99,308.18,,300.42,298.41,283.75,287.03,287.57,,,,,,,297.98,
2023-03-06 22:06:02.229000,L8,305.17,306.17,,,,,,,,,,,,,,
2023-03-14 22:05:47.276000,L9,312.68,315.55,298.54,302.48,300.92,290.49,294.11,290.70,281.83,,,279.15,,,301.89,
2023-03-14 22:06:11.235000,L9,312.50,315.50,298.63,302.55,300.92,290.66,294.27,290.37,281.90,,,280.30,,,302.10,
2023-03-22 22:05:28.899000,L8,327.32,328.61,316.07,334.77,321.97,326.19,317.77,321.15,347.58,334.74,310.44,326.80,318.98,325.00,331.26,337.53
2023-03-22 22:05:52.850000,L8,327.03,328.52,316.03,335.13,321.75,325.79,317.30,321.86,347.20,334.63,311.18,326.76,318.66,326.10,330.83,335.52
2023-03-30 22:05:35.326000,L9,313.47,309.68,297.10,302.20,298.36,289.27,289.15,289.86,279.85,,,272.91,,,300.41,
2023-03-30 22:05:59.281000,L9,314.39,312.04,298.47,303.17,299.60,293.84,291.35,290.80,281.58,,,277.99,,,301.58,
2023-04-23 22:05:09.227000,L8,312.33,309.44,,,,,,,,,,,,,,
2023-04-23 22:05:33.182000,L8,313.69,312.40,,301.91,297.59,287.85,291.87,289.91,,,,,,274.41,299.52,
2023-05-09 22:04:58.521000,L8,,,,305.61,297.42,289.55,288.47,,,,,,301.15,298.19,302.32,
2023-05-25 22:04:56.681000,L8,309.94,308.39,,,,,,,,,,,,,,
2023-05-25 22:05:20.631000,L8,311.41,309.97,,,,,,,,,,,,,,
2023-06-10 22:05:03.911000,L8,314.43,314.72,298.60,,,,,,,,,276.16,,,,
2023-06-10 22:05:27.865000,L8,314.39,314.45,298.41,,,,,,,,,274.88,,,,
2023-06-18 22:04:57.703000,L9,314.06,314.99,,,,,,,,,,,,,,
2023-06-18 22:05:21.666000,L9,314.11,314.99,,,,,,,,,,,,,,
2023-07-28 22:05:27.011000,L8,311.41,312.63,,,,,,,,,,,,,,
2023-07-28 22:05:50.970000,L8,314.01,315.19,296.92,302.73,295.10,292.33,289.96,290.74,277.57,260.44,,282.97,296.15,297.94,303.10,
2023-08-05 22:05:23.191000,L9,311.05,310.11,,,,,,,,,,,,,,
2023-08-05 22:05:47.142000,L9,312.22,311.88,,301.26,294.29,280.92,289.42,289.25,,,,,,273.79,302.35,
2023-08-21 22:05:28.170000,L9,310.72,312.76,,301.91,295.63,285.00,289.54,288.06,274.08,,,,,276.94,303.05,
2023-08-21 22:05:52.129000,L9,309.91,311.66,,301.27,294.49,284.46,288.87,287.18,273.70,,,,,277.25,302.06,
2023-09-30 22:05:45.717000,L8,303.85,305.50,,301.17,295.06,288.07,286.69,289.07,,,,,,,298.35,
2023-10-08 22:05:46.354000,L9,304.26,305.03,,299.88,295.23,288.80,290.76,288.21,274.75,,,,,275.21,298.26,
2023-10-08 22:06:10.308000,L9,309.89,312.78,297.73,303.74,298.00,295.63,295.62,291.57,281.90,,130.14,282.58,297.90,298.19,302.29,
2023-11-01 22:06:14.963000,L8,,,,303.18,295.36,289.86,291.62,291.04,,,,,,,297.07,
2023-11-09 22:05:48.886000,L9,304.49,305.26,,303.26,295.44,290.13,290.11,288.70,,,,,,,296.22,
2023-11-09 22:06:12.836000,L9,303.69,304.42,,302.91,294.63,289.31,289.06,288.03,,,,,,,295.43,
2023-11-25 22:05:56.641000,L9,310.50,305.80,,302.51,297.59,290.72,290.72,291.37,274.80,,,,,,297.39,
2023-11-25 22:06:20.599000,L9,308.71,305.90,,302.44,297.07,290.85,290.40,290.81,276.01,,,,,,297.32,
2023-12-19 22:05:51.242000,L8,314.30,315.83,,304.30,302.62,295.94,297.08,293.25,274.41,,,,,,301.98,
2023-12-19 22:06:15.197000,L8,311.89,306.73,,,,,,,,,,,,,,
2024-01-12 22:05:54.962000,L9,314.13,307.84,,302.31,299.70,291.23,293.56,291.11,,,,,,,,
2024-01-12 22:06:18.916000,L9,313.74,307.40,,283.33,299.04,290.37,293.02,290.65,,,,,,,,
2024-01-28 22:05:54.259000,L9,314.28,315.35,,300.54,299.52,293.48,293.13,292.28,,,,,,,298.42,
2024-01-28 22:06:18.213000,L9,314.98,316.06,,303.31,300.40,295.01,295.00,293.33,,,,,,270.37,301.69,
2024-02-05 22:05:44.082000,L8,310.78,306.41,,,,,,,,,,,,,,
2024-02-05 22:06:08.032000,L8,309.43,306.37,,298.65,294.93,290.75,288.41,286.94,,,,,,,294.03,
2024-02-13 22:05:53.993000,L9,318.86,318.23,,,,,,,,,,,,,,
2024-02-13 22:06:17.947000,L9,319.72,318.83,303.10,,,,,,,,138.74,285.87,,,,
2024-02-29 22:05:47.517000,L9,324.45,322.94,312.42,313.01,313.28,,,,,,283.16,310.48,310.40,312.98,312.63,
2024-03-08 22:05:29.756000,L8,308.78,306.20,,,,,,,,,,,,,,
2024-03-16 22:05:47.569000,L9,309.41,310.89,,301.13,293.88,293.40,289.37,290.06,,,,,,,296.48,
2024-03-16 22:06:11.528000,L9,309.17,310.92,,301.10,293.88,293.46,289.35,290.03,,,,,,,296.49,
2024-03-24 22:05:18.113000,L8,,,,,338.97,329.12,365.77,371.89,388.75,,,,,,,
2024-03-24 22:05:42.068000,L8,,,,,338.98,329.16,365.58,371.95,388.91,,,,,,,
2024-04-01 22:06:02.710000,L9,310.84,311.39,,,,,,,,,,,,,,
2024-04-09 22:05:13.452000,L8,312.90,312.06,,,,,,,,,,,,,,
2024-04-09 22:05:37.411000,L8,312.32,308.78,,,,,,,,,,,,,,
2024-04-25 22:05:28.304000,L8,,327.48,315.70,322.52,311.79,,,,,,,305.67,313.30,335.34,318.12,
2024-05-03 22:05:14.049000,L9,312.91,311.43,287.83,301.25,293.62,293.61,287.79,288.65,,,,274.89,,275.80,299.79,
2024-05-03 22:05:38.004000,L9,312.36,310.24,,,,,,,,,,,,,,
2024-05-11 22:04:51.948000,L8,313.15,312.93,,302.41,293.25,289.22,289.35,288.92,273.64,,,,,,299.77,
2024-05-11 22:05:15.899000,L8,314.41,314.89,296.01,303.57,294.68,293.76,291.37,290.39,276.77,,,278.88,,273.03,301.87,
2024-05-27 22:04:41.027000,L8,313.12,314.38,,,,,,,,,,,,,,
2024-06-28 22:04:55.519000,L8,316.17,317.20,298.69,302.78,297.02,288.34,292.40,290.11,280.48,,,278.04,,278.75,303.50,
2024-06-28 22:05:19.477000,L8,315.75,316.92,298.24,,296.88,286.75,291.83,289.93,278.98,,,276.00,,,,
2024-07-06 22:04:57.074000,L9,314.66,313.86,,301.72,293.72,292.66,290.51,288.47,279.24,,,,,294.82,302.27,
2024-07-22 22:05:04.464000,L9,313.98,311.47,,,,,,,,,,,,,,
2024-07-22 22:05:28.427000,L9,314.30,312.14,,,,,,,,,,,,,,
2024-07-30 22:05:15.126000,L8,311.97,309.85,,,,,,,,,,,,,,
2024-07-30 22:05:39.076000,L8,313.88,312.82,,299.66,290.26,289.97,290.77,288.89,276.90,,,,,276.05,298.60,
2024-08-31 22:05:27.447000,L8,,,,301.82,294.84,291.92,289.04,,,,,,296.65,289.68,300.38,
2024-08-31 22:05:51.410000,L8,,,,301.79,294.70,290.43,288.42,,,,,,295.35,283.83,300.11,
2024-09-08 22:05:24.068000,L9,325.49,323.67,314.33,323.11,317.25,319.01,320.55,309.65,307.87,303.28,295.90,312.29,317.71,319.87,325.32,309.58
2024-09-08 22:05:48.031000,L9,324.93,322.73,314.18,322.33,316.81,317.49,319.95,308.90,307.52,302.66,295.02,311.31,317.31,319.02,325.02,309.22
2024-09-16 22:05:33.937000,L8,308.48,307.59,,,,,,,,,,,,,,
2024-09-16 22:05:57.896000,L8,305.48,305.34,,,,,,,,,,,,,,
2024-09-24 22:05:25.519000,L9,305.32,306.23,,,,,,,,,,,,,,
2024-09-24 22:05:49.470000,L9,307.92,308.36,,,,,,,,,,,,,,
2024-10-26 22:05:48.252000,L9,310.11,310.55,,302.29,297.55,297.62,293.42,290.38,282.37,,,,,,299.17,
2024-10-26 22:06:12.211000,L9,309.90,310.45,,302.23,297.48,297.50,293.25,290.35,282.31,,,,,,299.11,
2024-12-05 22:05:45.408000,L8,313.14,312.25,,,,,,,,,,,,,,
2024-12-13 22:05:46.012000,L9,309.19,307.42,,298.86,296.30,289.63,291.36,287.26,,,,,,,297.21,
2024-12-21 22:05:40.930000,L8,314.51,311.21,,304.15,301.09,295.94,297.52,292.18,281.80,,,,,,304.24,
2024-12-21 22:06:04.889000,L8,311.92,305.32,,,,,,,,,,,,,,
2024-12-29 22:05:47.037000,L9,313.19,310.70,299.03,305.24,299.35,298.43,292.19,291.37,282.46,,,282.60,,275.03,301.65,
2025-01-06 22:05:42.612000,L8,313.98,307.97,,301.53,297.60,291.40,290.43,290.56,,,,,,,,
2025-01-06 22:06:06.570000,L8,313.57,307.15,297.17,,,,,,,,,273.43,,,,
2025-01-14 22:05:49.273000,L9,315.29,310.01,288.03,,,,,,,,,276.93,,,,
2025-01-14 22:06:13.228000,L9,315.46,311.71,300.31,300.81,300.02,295.20,296.23,291.70,,,127.29,279.01,,,,
2025-01-22 22:05:37.651000,L8,313.44,312.48,,,,,,,,,,,,,,
2025-01-22 22:06:01.605000,L8,312.55,314.09,297.84,,,,,,,,,279.29,,,,
2025-02-07 22:05:41.306000,L8,308.57,305.38,,,,,,,,,,,,,,
2025-02-07 22:06:05.260000,L8,309.16,305.95,,,,,,,,,,,,,,
2025-02-23 22:05:31.534000,L8,311.29,314.54,293.98,300.28,295.01,290.48,290.36,288.77,274.46,,,279.17,295.74,291.90,297.50,
2025-02-23 22:05:55.493000,L8,307.04,309.98,,,,,,,,,,,,,,
2025-03-19 22:05:30.904000,L9,314.99,314.52,300.28,,,,,,,,,278.97,,,,
2025-03-19 22:05:54.855000,L9,310.92,305.81,,,,,,,,,,,,,,
2025-03-27 22:05:17.003000,L8,306.75,,,,,,,,,,,,,,,
2025-03-27 22:05:40.953000,L8,306.82,,,,,,,,,,,,,,,
2025-04-04 22:05:27.976000,L9,313.04,315.35,297.99,,,,,,,,,275.58,,,,
2025-04-04 22:05:51.931000,L9,313.13,315.44,298.14,,,,,,,,,276.20,,,,
2025-04-20 22:05:25.946000,L9,313.46,309.90,,,,,,,,,,,,,,
2025-05-14 22:05:26.593000,L8,325.55,318.58,302.39,304.72,300.50,,,,,,257.89,285.71,308.72,293.55,304.56,
2025-05-30 22:05:06.698000,L8,311.00,307.79,,,,,,,,,,,,,,
2025-05-30 22:05:30.657000,L8,312.86,309.59,,,,,,,,,,,,,,
2025-06-07 22:05:05.116000,L9,312.05,312.48,,,,,,,,,,,,,,
2025-06-07 22:05:29.079000,L9,312.84,313.90,287.78,,,,,,,,,271.84,,,,
2025-06-23 22:05:18.348000,L9,312.39,310.10,,,,,,,,,,,,,,
2025-08-02 22:05:33.990000,L8,313.60,312.42,292.50,300.97,289.48,289.30,289.20,288.16,278.57,,,,,295.86,301.72,
2025-08-02 22:05:57.944000,L8,314.43,313.59,296.21,301.73,291.80,291.70,290.41,289.08,280.88,,,273.59,,297.28,303.11,
2025-08-10 22:06:04.262000,L9,313.14,312.67,,301.63,291.41,288.66,290.19,287.59,277.70,,,,,273.67,301.80,
2025-08-18 22:05:41.342000,L8,313.39,313.05,297.94,304.10,297.61,295.74,294.31,289.70,283.22,,,278.11,301.49,298.52,305.46,
2025-09-27 22:05:54.973000,L9,315.91,315.25,299.91,309.66,301.03,304.57,305.55,,,,,285.58,304.36,305.64,308.58,
2025-10-05 22:05:52.792000,L8,,,,301.14,293.05,290.01,289.29,286.85,275.07,,,,,287.11,298.63,
2025-10-05 22:06:16.755000,L8,,,,301.43,293.33,290.78,289.81,287.22,275.76,,,,,290.97,299.02,
2025-11-06 22:06:19.899000,L8,311.79,301.75,,300.44,294.69,292.97,289.13,288.81,,,,,,,296.48,
