dates,nzd0402-0000,nzd0402-0001,nzd0402-0002,nzd0402-0003,nzd0402-0004,nzd0402-0005,nzd0402-0006,nzd0402-0007,nzd0402-0008,nzd0402-0009,nzd0402-0010,nzd0402-0011,nzd0402-0012,nzd0402-0013,nzd0402-0014,nzd0402-0015,nzd0402-0016,nzd0402-0017,nzd0402-0018,nzd0402-0019,nzd0402-0020,nzd0402-0021,nzd0402-0022,nzd0402-0023,nzd0402-0024,nzd0402-0025,nzd0402-0026,nzd0402-0027,nzd0402-0028,nzd0402-0029,nzd0402-0030,satname
2005-07-10 21:55:19+00:00,,,,,,,321.54999999999995,,,,,,,307.6,285.855,259.59,246.83200000000002,252.102,244.52799999999996,237.458,227.78400000000002,227.592,233.345,245.8975,278.2875,284.105,275.68,234.6,184.16,,,L5
2005-09-28 21:55:44+00:00,,,,,,,321.54999999999995,,,,,,,307.6,284.248,258.68999999999994,247.355,252.66,247.02749999999997,239.18249999999998,230.8175,227.63250000000002,231.64,243.60333333333335,280.46,276.87,280.98,,,,,L5
2006-02-19 21:58:15+00:00,,,,,,,,,,,,,,,291.96500000000003,268.7,254.20499999999998,261.04,252.75,245.57,234.66500000000002,229.44,227.51,244.24,273.135,276.87,278.68,,,245.22,223.35,L5
2006-06-27 22:00:24+00:00,,,329.39,,,,288.25,,,,289.38,,299.53,269.56,296.89,249.19,234.88,241.38,231.98000000000002,226.26,216.75,207.82999999999998,210.665,,276.66,,,,,245.22,223.35,L5
2006-11-02 22:01:56+00:00,,,329.39,,,,288.25,,,,289.38,,299.53,284.39,271.79,236.20999999999998,225.59000000000003,235.35500000000002,227.20999999999998,221.01,212.135,205.905,215.385,248.21,251.98,248.19,247.35,240.66,197.61,,,L5
2008-02-25 21:58:00+00:00,,,,,,,,,,,,,,,286.65,265.0,253.21,259.36,248.35,245.86,231.48,225.87,224.82,219.48,213.99,,,271.92,,218.65,243.14,L5
2011-09-13 21:56:09+00:00,,264.05,,,,,,,,,,,,313.58,283.39,260.76,252.14,256.23,247.07,232.85,228.35,217.77,224.67,218.31,214.28,211.12,209.98,205.55,,,,L5
2013-05-29 22:09:41+00:00,,233.94,,,,,,,,,,,,286.31,261.11,237.51,241.86,247.17,233.71,225.69,216.13,212.45,217.17,209.76,,199.17,,,,,,L8
2013-06-30 22:09:35+00:00,,232.975,,,,,320.96,,,,,,,288.63,262.555,239.6,243.775,249.815,234.15,224.58499999999998,215.34,212.58999999999997,216.7,211.345,,199.17,,,,,,L8
2013-07-16 22:09:36+00:00,,232.7733333333333,,,,,320.96,,,,,,323.3,286.10999999999996,259.71666666666664,236.56333333333336,239.47000000000003,246.14333333333335,231.51,221.50666666666666,212.48333333333335,209.29666666666665,213.64666666666665,207.9433333333333,,199.17,,,,,,L8
2013-09-02 22:09:40+00:00,,224.95749999999998,,,,,320.96,,323.94,310.17,320.12,318.67,315.56,281.65999999999997,259.71666666666664,230.615,231.59,244.39249999999998,231.3075,221.53,210.505,205.6875,212.44,205.58499999999998,198.4,193.47,180.41,172.36,,,,L8
2014-01-24 22:08:45+00:00,,201.51,,,,,,,323.94,310.17,320.12,318.67,307.82,268.31,,212.77,207.95,239.14,230.7,221.6,204.57,213.34500000000003,208.82,198.51,198.4,187.77,180.41,172.36,,,,L8
2014-03-13 22:08:09+00:00,,234.29,,,,,329.87,,,,,,340.68,313.9,282.44,263.59,254.46,263.98,245.73,233.46,222.97,222.54000000000002,223.37,217.44,210.11,206.55,201.52,193.88,,,,L8
2014-04-30 22:07:22+00:00,,238.26999999999998,,,,,329.87,,,,,341.85,335.18,298.37,269.49,249.53499999999997,244.37,251.365,236.115,224.78500000000003,218.18,216.88666666666668,214.54000000000002,209.15,201.86,196.47,193.75,187.555,,,,L8
2014-07-03 22:07:25+00:00,,236.70000000000002,,,,,332.575,,,,,341.85,334.0366666666667,293.7233333333333,265.41333333333336,244.12666666666664,240.92666666666665,251.365,236.115,224.78500000000003,218.18,213.9375,213.73333333333335,206.59333333333333,199.92666666666665,196.47,193.75,187.555,,,,L8
2014-08-04 22:07:38+00:00,,238.8175,,,,,335.08,,,,,341.85,335.89750000000004,293.645,266.1975,243.99499999999998,241.1825,249.02333333333334,234.20666666666668,224.54333333333332,218.38,208.4725,212.3175,204.9,198.5675,193.71333333333334,191.28333333333333,186.41,190.49,,,L8
2014-11-08 22:07:51+00:00,,239.365,,,,,336.82,,,,,,337.06666666666666,292.72666666666663,264.64000000000004,242.96666666666667,239.62333333333333,246.535,234.045,226.22,223.13,210.42,211.86333333333332,203.26999999999998,196.26666666666665,191.76,188.93,188.035,192.85500000000002,,,L8
2014-12-26 22:07:42+00:00,,239.365,,,,,336.29249999999996,,,,,,337.06666666666666,299.06,264.64000000000004,247.7975,242.89,251.46,238.59,229.26666666666665,225.18999999999997,213.2325,214.765,207.3025,199.6975,197.26666666666665,194.04666666666665,190.54999999999998,192.85500000000002,,,L8
2015-04-01 22:07:01+00:00,,223.54,,,,,334.2166666666667,,,,,,340.96500000000003,310.86333333333334,280.32000000000005,261.5,253.65666666666664,260.9733333333333,246.59,236.92666666666665,229.26666666666665,222.42333333333332,222.17666666666665,215.23333333333335,206.4,202.97,199.89333333333332,195.93666666666664,204.95999999999998,218.7,,L8
2015-06-20 22:06:56+00:00,,223.54,,,,,324.75333333333333,,,337.6,343.6,344.0,332.46,304.69,272.425,252.65999999999997,249.17666666666665,255.71333333333337,241.65666666666667,230.81333333333336,222.14,215.4333333333333,216.51,210.50666666666666,202.45333333333335,198.09666666666666,195.67666666666665,189.58,214.7,218.7,,L8
2015-07-22 22:07:13+00:00,,226.825,,,,,314.43333333333334,,,340.375,343.6,343.485,332.4733333333333,295.1433333333334,272.425,247.84499999999997,247.42000000000002,252.91500000000002,238.645,228.54000000000002,218.55499999999998,212.315,213.02999999999997,206.05999999999997,198.685,193.005,191.375,186.57999999999998,214.7,218.7,,L8
2015-08-23 22:07:24+00:00,,224.93999999999997,,,,,315.725,,343.52,338.43,344.08000000000004,341.74666666666667,331.5525,292.1625,267.1933333333333,243.82666666666668,242.99666666666667,249.86666666666667,237.12,226.9433333333333,218.4433333333333,212.5666666666667,213.43999999999997,206.95666666666668,199.04666666666665,193.21666666666667,191.57666666666668,186.57999999999998,214.7,218.7,,L8
2015-09-08 22:07:30+00:00,,224.93999999999997,,,,,315.725,,343.52,338.43,344.08000000000004,341.74666666666667,332.972,296.938,269.96750000000003,247.35,244.47,251.2875,239.3675,228.7525,221.1125,215.6125,216.70749999999998,210.7875,201.98250000000002,197.26749999999998,195.0325,189.51666666666665,214.7,218.7,,L8
2016-02-15 22:07:33+00:00,,221.17,,,,,319.6,,343.52,334.54,344.56,338.27,333.71999999999997,314.23333333333335,267.5100000000001,246.85499999999996,253.39333333333335,249.66,240.09000000000003,228.965,223.67000000000002,218.91000000000003,220.385,215.515,205.28000000000003,201.52999999999997,198.69,195.39,,,,L8
2016-03-18 22:07:25+00:00,,241.79,,,,,335.35,,,354.16,,356.19,341.5,327.98,286.67,265.84,269.67,272.75,251.19,246.74,234.51,234.72,222.03,212.83,207.56,202.78,199.25,200.33,,,,L8
2016-04-19 22:07:10+00:00,,241.79,,,,,335.35,,,354.16,,356.19,341.5,327.98,286.67,265.84,269.67,272.75,251.19,246.74,234.51,234.72,222.03,212.83,207.56,202.78,199.25,200.33,209.71,,,L8
2016-06-06 22:07:18+00:00,,236.08999999999997,,,,,322.105,,,352.52,,356.19,335.93,313.8666666666666,274.90500000000003,252.70499999999996,260.16333333333336,259.905,241.8,235.235,224.575,221.34,217.82999999999998,208.135,207.56,202.78,195.815,192.16000000000003,209.71,,,L8
2016-07-08 22:07:32+00:00,,235.4433333333333,,,,,321.5366666666667,,,352.52,,350.49,333.8933333333334,308.35749999999996,272.15000000000003,252.70499999999996,256.52,257.83666666666664,242.15,232.92333333333332,223.82333333333335,219.35666666666665,217.86666666666667,210.06000000000003,204.635,202.78,195.815,190.5,209.71,,,L8
2016-07-24 22:07:37+00:00,,241.685,,,,,321.5366666666667,,,352.52,,350.49,333.8933333333334,308.35749999999996,272.15000000000003,252.70499999999996,256.52,257.83666666666664,241.13,232.8025,223.625,218.8825,219.43,211.1225,205.16666666666666,203.135,197.20333333333335,191.2425,209.71,,,L8
2016-08-09 22:07:39+00:00,,241.685,313.96,316.69,327.77,,321.5366666666667,,,352.52,,350.49,326.815,299.82399999999996,272.15000000000003,252.70499999999996,256.52,250.6525,236.48000000000002,227.89000000000001,217.208,218.8825,213.402,206.35999999999999,199.675,190.92,190.0975,185.878,209.71,,,L8
2016-09-10 22:07:51+00:00,,239.72600000000003,313.96,316.69,327.77,,324.24,,,351.2966666666667,351.35,349.55,328.316,288.058,268.7025,248.01999999999998,246.28750000000002,249.382,236.29,227.85,217.31166666666664,217.532,213.43999999999997,206.20000000000002,199.574,190.92,190.184,185.5533333333333,209.71,,,L8
2016-10-12 22:07:57+00:00,,241.286,313.96,316.69,327.77,,324.7275,,,349.9666666666667,354.1,347.5,328.25,284.926,266.0675,246.16333333333333,245.3525,247.62399999999997,235.42499999999998,225.81333333333336,213.87199999999999,215.76399999999998,213.04833333333332,205.90166666666667,199.34799999999998,190.24333333333334,187.9175,182.59799999999998,209.71,206.12,,L8
2017-04-06 22:07:09+00:00,,243.685,,,,,338.895,,,350.17,356.85,350.04,337.46500000000003,288.32500000000005,265.18500000000006,247.50999999999996,244.91000000000003,250.96000000000004,237.635,229.29500000000002,213.25,213.785,219.68,204.13,197.63,192.625,180.8,173.74,,206.12,,L8
2017-04-22 22:07:00+00:00,,236.62,,,,,330.975,,,342.82,347.95,,330.71500000000003,284.45000000000005,259.375,246.49999999999997,242.245,248.94,236.23000000000002,225.89999999999998,220.82,207.36,217.0,204.20499999999998,194.86,192.73000000000002,189.66000000000003,184.14,,,,L8
2017-05-24 22:07:10+00:00,,232.34333333333333,344.87,346.16,,355.47,322.4866666666667,,359.08,337.265,341.34000000000003,,326.4433333333333,284.45000000000005,259.375,246.49999999999997,242.245,248.94,236.23000000000002,225.89999999999998,220.82,207.36,217.0,204.20499999999998,194.46666666666667,192.75,188.67333333333332,183.61,,,,L8
2017-06-25 22:07:23+00:00,,226.4575,334.71500000000003,337.055,340.98,348.78,322.4866666666667,,352.005,332.31333333333333,335.0566666666667,329.18,318.995,284.45000000000005,259.375,237.43999999999997,236.5533333333333,244.89666666666668,232.50666666666666,223.30666666666664,216.62666666666667,203.76666666666665,212.57,202.80666666666664,194.2475,191.575,188.5075,181.715,,,,L8
2017-08-28 22:07:43+00:00,,228.956,334.71500000000003,337.055,340.98,348.78,326.525,,352.005,332.31333333333333,335.0566666666667,342.77,323.052,289.3333333333333,263.02333333333337,240.48,237.36,244.8675,234.035,224.105,218.12,206.87,213.38333333333333,204.9825,195.584,192.94,190.49200000000002,182.904,,,,L8
2018-04-25 22:06:50+00:00,,258.0,,,,,338.77,,,,,,,,,244.07,236.03,235.19,231.51,221.51,215.84,204.52,211.88,204.95,195.57,194.9,190.64,185.56,,,,L8
2018-05-27 22:06:28+00:00,,258.0,,,,330.73,338.77,,,,,,,,,228.85,225.06,220.195,218.815,211.825,203.35000000000002,191.97,198.93,192.3,184.695,182.34,183.035,173.075,,,,L8
2018-06-28 22:06:40+00:00,213.03,244.345,,,,330.73,287.83,,,348.26,,,325.46,292.41,265.67,233.13,229.07333333333335,224.72,223.2733333333333,214.97666666666666,207.24666666666667,197.36666666666667,201.78333333333333,196.1966666666667,188.05999999999997,185.67999999999998,186.79666666666665,175.42666666666665,,,,L8
2018-08-31 22:07:11+00:00,241.14,227.64333333333335,318.47,313.82,330.42,328.12,287.83,,313.06,324.755,,,323.76,290.17,266.365,228.995,224.23,216.8825,223.905,215.41,207.7125,194.12,201.79500000000002,196.1966666666667,188.05999999999997,185.67999999999998,186.79666666666665,175.42666666666665,,,,L8
2018-10-18 22:07:29+00:00,241.14,227.64333333333335,318.47,313.82,332.27,323.25666666666666,283.38,,313.06,315.73333333333335,315.92,,323.67,292.4533333333333,268.00333333333333,231.538,221.102,212.696,223.905,215.41,207.7125,194.12,201.79500000000002,196.1966666666667,188.05999999999997,185.67999999999998,186.79666666666665,175.42666666666665,,,,L8
2018-12-21 22:07:30+00:00,241.14,212.46500000000003,318.47,313.82,332.27,319.52,255.685,,313.06,315.73333333333335,315.92,,323.95,294.745,269.06,236.4725,222.6,207.6966666666667,228.995,218.995,212.075,196.27,204.66000000000003,203.99,194.79,192.36,194.32,180.13,,,,L8
2019-05-30 22:07:21+00:00,,216.94,356.44,339.34,,,283.12,,,,,,316.15,289.32,260.90500000000003,233.82999999999998,226.415,213.17,207.81,202.67,194.01,184.18,188.01,,,,,161.01,,,,L8
2019-06-15 22:07:27+00:00,,216.94,346.845,331.875,,341.7,283.12,,,319.47,,,316.15,284.74,255.35000000000002,228.57000000000002,222.95000000000002,211.33499999999998,209.055,203.515,195.575,183.815,190.18,188.1,178.65,175.36,172.94,163.845,,,,L8
2019-07-01 22:07:32+00:00,,208.275,345.8566666666666,333.81666666666666,362.36,343.025,277.995,,334.14,320.38,334.89,331.12,313.42499999999995,280.30333333333334,251.29,220.58333333333334,217.60666666666665,213.07000000000002,212.51999999999998,206.62333333333333,198.85,186.74333333333334,194.92333333333332,193.12,185.845,176.67000000000002,176.475,166.69,,,,L8
2019-08-02 22:07:41+00:00,,208.275,345.8566666666666,333.81666666666666,362.36,343.025,299.45666666666665,,334.14,320.38,334.89,331.12,316.46666666666664,283.09749999999997,255.1175,224.9375,221.2125,213.07000000000002,212.51999999999998,206.62333333333333,198.85,186.74333333333334,194.92333333333332,193.12,185.845,176.67000000000002,176.475,166.69,,,,L8
2019-08-18 22:07:47+00:00,,208.275,345.8566666666666,333.81666666666666,362.36,343.025,312.0725,,334.14,320.38,334.89,331.12,318.15,285.196,257.37,227.978,223.51399999999998,213.07000000000002,212.51999999999998,206.62333333333333,198.85,186.74333333333334,194.92333333333332,193.12,185.845,176.67000000000002,181.89666666666668,169.98250000000002,,,,L8
2019-10-05 22:08:00+00:00,,208.275,345.8566666666666,333.81666666666666,362.36,343.025,312.0725,,334.14,320.38,334.89,331.12,320.962,285.196,257.37,227.978,223.51399999999998,218.64749999999998,216.60500000000002,210.3675,203.14,191.5975,199.195,196.41333333333333,189.39333333333335,183.01999999999998,184.215,174.584,183.74,169.16,,L8
2019-12-08 22:07:56+00:00,,199.61,340.56499999999994,331.05500000000006,362.36,343.025,321.7233333333333,,334.14,320.38,334.89,331.12,324.325,287.24,259.3175,229.53250000000003,227.852,220.47333333333333,219.53666666666672,217.66000000000003,210.95499999999998,199.60250000000002,207.2225,200.325,193.0325,188.04,187.784,181.63000000000002,174.86,165.61,,L8
2020-03-13 22:07:30+00:00,,,,,,,,,,,,,332.21,,,,247.46499999999997,235.38,238.805,230.62333333333333,223.38666666666668,216.39666666666665,218.08,210.62,203.42333333333332,199.40999999999997,196.61499999999998,194.61500000000004,174.86,169.29666666666665,,L8
2020-05-16 22:07:03+00:00,,237.74,,,,,336.12,,,,,340.7,332.54,296.46,274.57,244.91,243.24333333333334,,242.325,233.01666666666665,223.37666666666667,218.37333333333333,218.98000000000002,211.91,206.89,200.54,202.06,196.24,165.98,169.365,,L8
2020-06-01 22:07:08+00:00,,234.885,,,,,330.89,,,,,343.565,329.81,296.6,271.88,242.445,239.9625,,240.91333333333333,231.20999999999998,222.6375,217.39,217.72500000000002,211.89,206.89,199.85666666666665,202.06,196.24,165.98,169.365,,L8
2020-09-21 22:07:54+00:00,,234.885,,,,,330.89,,,,,343.565,329.81,296.09666666666664,271.65000000000003,242.83666666666667,232.5466666666667,229.88,235.43666666666664,224.86333333333334,216.74,211.5466666666667,211.80333333333337,207.96333333333334,198.48,196.30666666666664,,,,,,L8
2021-04-17 22:07:18+00:00,,207.33,,,,,,,332.83,,,,,281.05,255.83,228.71,216.64,197.04,208.85,201.45,188.7,178.48,185.53,181.62,175.93,170.55,170.55,161.48,,,,L8
2021-05-03 22:07:08+00:00,,204.715,,,,,,178.42,330.36,,,,,289.01,263.98,232.685,216.615,195.675,220.10500000000002,212.5,200.695,194.39999999999998,196.85500000000002,192.875,186.09,179.72500000000002,180.13,169.02499999999998,,,,L8
2021-05-19 22:07:16+00:00,,216.5566666666667,,,,,,178.42,330.36,,,,312.98,289.1266666666667,262.4566666666667,233.36666666666667,219.58,206.62666666666667,221.41,213.39333333333335,202.98000000000002,193.88333333333333,198.84,194.03333333333333,187.0233333333333,182.88666666666668,180.98000000000002,171.79666666666665,,,,L8
2021-07-22 22:07:36+00:00,,216.5566666666667,,,288.41,337.38,,178.42,329.81333333333333,316.33,,,312.98,289.1266666666667,262.4566666666667,233.36666666666667,219.58,206.62666666666667,216.34,208.8525,197.41,185.4825,194.12,189.43,183.4175,178.2075,176.8125,169.51,,,,L8
2021-08-23 22:07:49+00:00,,216.5566666666667,,,295.665,323.195,,174.1,325.6125,316.33,,,312.98,289.1266666666667,262.4566666666667,233.36666666666667,219.58,206.62666666666667,216.34,208.8525,197.41,182.804,191.95,189.43,183.4175,178.2075,176.8125,169.51,,,,L8
2021-09-24 22:07:56+00:00,,216.5566666666667,,,295.665,323.195,,174.1,325.6125,316.33,,,312.98,289.1266666666667,262.4566666666667,233.36666666666667,219.58,206.62666666666667,216.34,208.8525,197.41,185.835,194.09666666666666,191.948,185.75799999999998,178.2075,176.8125,169.51,,,,L8
2022-04-28 22:07:22+00:00,,208.22,343.47,,,,287.18,192.2,335.22,332.17,323.45,,,,,,220.34,204.44,,,,,,,,,183.48,180.11,,,,L9
2022-05-22 22:07:34+00:00,,223.95499999999998,343.47,,,,287.18,192.2,335.22,332.17,323.45,,,,,,222.615,211.07999999999998,,,,,,,,,183.64999999999998,177.505,,,,L8
2022-06-07 22:07:43+00:00,,217.05666666666664,343.47,,,352.54,279.65,192.2,335.22,332.735,319.815,,,,,,219.33333333333334,207.75666666666666,,,186.04,,190.11,,,,183.64999999999998,177.505,,,,L8
2022-08-02 22:07:43+00:00,,217.05666666666664,343.47,,,352.54,279.65,192.2,335.22,332.735,324.62333333333333,,,,,,219.9225,210.2075,,,189.445,,192.85000000000002,193.65,188.73,,187.89,178.58333333333334,,,,L9
2022-08-26 22:08:10+00:00,,217.05666666666664,343.47,,,352.54,302.59,192.2,335.22,332.735,324.62333333333333,,,,,,222.138,214.108,,,195.95333333333335,,198.29,199.28,192.315,,188.05,179.645,,,,L8
2022-09-03 22:07:51+00:00,,217.05666666666664,343.47,,,352.54,311.015,192.2,335.22,332.735,324.62333333333333,,,,,246.56,224.19333333333336,217.49833333333333,234.47,221.09,199.89,213.99,201.36,203.04,193.88333333333333,197.45,191.82,189.52800000000002,,,,L9
2022-10-29 22:08:16+00:00,,221.47499999999997,,,,352.54,318.96,,,333.3,325.21000000000004,,,,,246.56,224.96400000000003,220.10999999999999,252.66500000000002,221.09,199.89,232.70499999999998,201.36,206.6525,193.88333333333333,197.45,193.905,191.88250000000002,,,273.27,L8
