dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016
2005-02-23 22:00:07.370000,L5,256.91,251.73,245.19,165.59,206.87,222.87,232.94,230.44,202.63,220.29,247.97,252.27,255.60,269.70,268.41,266.97,254.00,263.21,266.71,268.41,192.46,203.36,205.05,269.37,274.13,274.08,269.65,261.07,254.60,246.90,229.47,249.41,259.49
2005-03-04 21:54:04.136000,L5,283.78,282.54,276.66,273.39,268.62,271.79,279.71,280.23,276.73,269.32,268.31,277.55,286.67,289.87,289.67,288.29,284.55,286.90,293.77,297.13,287.02,291.72,293.90,294.18,294.18,298.93,289.51,284.65,286.15,293.72,283.98,297.81,279.91
2005-03-11 22:00:19.764000,L5,312.58,302.71,310.27,309.18,306.84,303.83,306.07,302.44,308.95,304.45,306.80,307.66,313.97,322.99,319.77,318.66,313.91,314.25,316.06,312.47,320.23,313.80,319.94,315.12,316.49,323.68,324.50,314.85,319.09,317.30,321.62,320.30,307.80
2005-03-27 22:00:27.368000,L5,250.46,243.99,242.28,176.29,220.74,229.83,260.69,247.35,206.41,224.97,240.15,247.50,248.95,261.77,259.78,255.30,264.28,272.14,280.45,282.72,268.35,246.57,259.45,256.46,266.66,265.99,259.06,252.27,255.80,244.29,231.89,241.48,251.45
2005-04-05 21:54:19.058000,L5,263.65,253.31,210.64,176.72,217.83,230.74,239.32,234.00,206.20,225.90,248.57,257.47,262.24,270.84,268.64,266.81,254.67,266.56,272.20,275.14,261.75,251.42,267.82,271.98,274.08,277.26,271.45,261.95,253.60,256.58,235.14,262.78,255.21
2005-04-12 22:00:30.943000,L5,61.63,39.83,80.89,130.05,117.17,78.42,183.99,181.50,187.14,145.27,235.75,243.66,241.35,257.59,98.85,228.35,,,161.61,258.17,78.78,99.38,255.53,262.71,263.04,262.66,255.28,239.47,238.09,230.50,217.11,223.14,240.84
2005-04-21 21:54:22.812000,L5,252.52,247.67,176.01,163.43,207.37,220.56,231.85,226.04,210.15,213.35,120.56,111.63,61.14,33.89,264.16,252.16,166.95,42.32,269.04,270.27,260.07,246.68,263.20,265.37,271.36,271.82,266.76,253.87,249.60,248.74,222.54,226.02,159.48
2005-05-23 21:54:36.577000,L5,271.19,259.95,194.45,26.59,103.24,73.35,246.39,173.53,203.57,228.87,146.16,104.62,61.63,275.86,273.98,264.90,195.19,190.06,283.96,285.20,272.63,262.04,271.10,269.46,275.28,277.62,277.24,269.92,266.06,262.46,252.47,252.20,150.71
2005-06-08 21:54:44.925000,L5,256.05,241.37,187.40,170.29,216.70,88.51,46.83,79.91,183.46,227.98,254.07,253.78,257.73,269.88,262.53,259.33,225.15,220.82,168.19,278.54,267.91,256.80,266.25,262.35,267.98,271.15,271.42,143.54,28.39,36.21,108.93,86.78,163.83
2005-06-15 22:00:58.430000,L5,298.81,288.75,288.22,281.67,282.83,286.67,289.61,289.55,289.81,295.36,284.35,290.83,303.63,302.55,298.01,288.79,298.76,300.47,303.49,303.56,297.27,292.62,304.86,302.92,297.79,305.21,296.23,296.15,291.07,299.57,291.74,301.06,278.91
2005-07-01 22:01:02.156000,L5,237.27,27.74,181.62,166.93,206.42,208.34,225.56,39.53,182.01,124.86,240.83,253.64,83.54,268.11,255.83,248.35,251.87,213.16,280.41,275.94,265.90,249.38,216.93,257.31,268.34,269.86,262.68,250.28,247.74,236.91,218.71,236.65,233.56
2005-08-27 21:55:20.007000,L5,250.29,227.59,182.61,166.52,206.83,219.95,231.06,204.63,198.62,202.38,137.23,103.54,53.65,263.37,263.15,256.07,211.42,55.33,270.13,269.06,263.62,251.40,264.02,265.42,270.45,272.09,267.26,259.18,258.38,259.27,257.47,269.66,174.41
2005-09-12 21:55:22.413000,L5,46.59,30.26,68.46,128.09,101.07,207.60,217.11,212.46,200.71,179.26,59.32,245.53,247.19,258.30,220.01,246.06,237.58,257.15,262.41,265.77,257.96,246.65,260.67,265.48,265.22,263.07,259.76,247.00,248.63,248.86,101.92,88.16,244.74
2005-09-19 22:01:32.820000,L5,59.89,41.08,73.25,134.61,107.30,206.54,213.92,226.87,199.52,176.27,231.82,239.71,242.77,267.12,265.19,255.59,252.68,260.29,262.58,260.75,204.72,211.47,132.71,258.21,263.00,269.92,265.07,251.21,254.13,262.12,251.83,253.58,256.11
2005-09-28 21:55:20.450000,L5,315.06,315.56,317.34,310.77,316.01,319.33,319.32,321.34,321.66,313.12,317.19,315.43,320.08,324.54,331.02,329.88,351.45,320.45,324.71,323.63,327.69,336.45,348.90,333.34,347.36,369.50,342.19,334.73,339.61,350.66,332.89,365.47,316.45
2005-10-05 22:01:29.249000,L5,250.65,244.05,188.52,165.80,206.18,220.65,246.31,234.74,207.35,204.11,238.52,247.02,250.29,263.39,265.12,260.84,257.59,264.67,271.80,271.38,205.76,190.02,267.40,269.04,268.70,271.10,266.29,260.43,260.17,265.30,261.08,272.83,261.51
2005-10-30 21:55:15.307000,L5,317.88,316.65,315.98,321.82,298.98,298.75,297.94,298.58,305.61,302.72,306.25,311.21,317.79,329.24,328.01,325.98,319.17,314.87,307.82,315.29,311.59,302.33,308.37,317.79,330.75,329.47,330.65,319.61,326.97,320.82,318.49,313.79,316.06
2005-11-22 22:01:58.720000,L5,269.19,270.84,248.18,254.52,227.77,236.19,252.07,249.87,224.44,224.83,243.36,259.95,274.89,284.81,288.89,284.01,270.28,178.10,,,,,,,,,189.88,3.27,126.61,226.63,183.71,164.58,283.67
2006-01-25 22:03:29.142000,L5,321.42,322.07,326.33,317.77,311.76,323.11,313.65,317.50,315.12,315.72,324.39,327.18,330.81,339.38,339.29,335.54,344.81,315.32,325.46,322.65,321.48,336.47,341.77,342.94,347.08,364.22,342.06,338.92,345.04,351.63,328.22,354.83,327.48
2006-02-19 21:57:51.685000,L5,279.78,282.31,279.54,275.50,273.05,278.85,285.09,279.56,277.97,271.33,264.78,276.66,278.95,288.62,289.65,287.68,287.53,287.11,291.79,295.59,286.80,290.43,290.17,287.61,291.90,298.86,292.60,286.08,290.28,295.90,293.08,304.66,282.89
2006-06-27 22:00:00.431000,L5,38.92,23.77,44.00,39.64,108.56,78.84,228.47,77.49,180.93,106.39,247.67,253.80,256.95,11.39,257.47,254.38,,259.68,201.44,271.92,267.07,244.92,262.03,266.86,210.26,267.80,267.62,141.03,119.45,39.86,109.94,88.17,237.51
2006-09-15 22:01:03.273000,L5,289.11,288.07,284.54,281.60,280.98,282.02,281.70,278.77,282.56,275.63,269.23,277.30,289.30,296.22,297.09,295.14,290.46,296.31,290.84,296.00,287.17,291.82,291.05,292.54,301.06,305.91,298.37,298.61,294.94,303.27,295.05,300.49,285.00
2006-09-22 22:07:18.800000,L5,234.25,236.12,178.53,134.17,106.86,212.80,224.56,228.60,212.36,181.33,230.51,238.18,243.08,256.67,201.37,246.30,253.11,263.73,266.93,272.50,263.79,256.39,257.06,257.75,262.40,261.40,253.81,245.69,260.35,265.58,264.87,268.85,247.86
2006-10-24 22:07:38.411000,L5,231.19,231.02,163.82,142.16,193.97,210.70,214.04,226.31,212.25,195.01,158.72,105.16,77.31,268.20,201.31,249.59,151.61,82.30,255.65,256.50,257.96,246.56,266.05,267.24,269.01,268.75,255.10,245.02,233.04,231.08,221.72,225.74,168.81
2006-11-02 22:01:32.743000,L5,279.66,278.72,278.42,274.00,269.18,278.52,280.36,277.46,278.74,261.12,269.03,275.86,284.78,289.01,292.67,286.99,283.16,283.94,288.61,290.76,283.41,280.79,291.46,290.91,300.00,298.14,291.73,289.98,290.98,284.06,283.28,296.79,279.68
2006-12-11 22:08:04.096000,L5,280.27,280.17,274.02,273.25,269.49,278.37,280.08,284.06,265.95,273.35,282.56,290.52,300.30,306.46,309.75,309.46,279.04,286.55,290.47,293.66,283.83,289.26,296.39,305.11,314.18,311.47,307.33,305.56,308.91,309.87,301.26,307.35,299.83
2007-01-05 22:02:04.371000,L5,267.77,271.37,249.34,259.50,246.63,255.42,270.76,268.30,236.34,234.64,251.13,257.41,261.97,273.19,275.55,275.69,272.22,278.53,285.86,286.49,276.90,265.88,270.77,269.36,276.47,276.96,267.82,270.42,266.39,268.13,254.93,273.52,274.11
2007-01-21 22:02:09.591000,L5,304.99,306.95,305.41,306.53,306.67,305.14,310.84,297.12,297.64,300.34,297.93,296.40,301.14,304.51,313.31,314.65,311.02,311.02,318.00,320.21,304.69,296.92,302.84,310.25,305.72,305.61,316.13,312.62,313.94,313.97,309.95,318.92,302.51
2007-02-06 22:02:11.997000,L5,241.08,251.30,174.06,161.36,215.26,226.08,225.05,232.33,206.49,194.33,236.56,240.47,242.88,257.61,259.97,254.34,154.43,77.97,268.82,271.58,261.27,254.33,262.11,263.61,204.32,132.55,256.05,250.39,246.50,245.06,227.30,234.34,167.95
2007-02-13 22:08:23.117000,L5,272.88,276.25,272.01,264.71,236.39,260.11,269.62,268.35,271.74,257.56,268.43,275.31,281.47,288.38,282.65,282.22,275.76,276.48,288.17,292.87,283.19,289.44,290.59,292.38,293.07,295.69,282.99,284.68,283.89,282.95,282.75,293.89,277.14
2008-02-25 21:57:37.029000,L5,315.50,317.85,312.58,311.92,312.66,317.19,315.54,315.85,315.61,315.59,314.55,317.51,321.35,325.12,333.13,330.52,327.02,320.82,322.25,322.37,323.90,323.38,332.93,333.48,334.62,339.07,332.14,325.99,322.46,325.69,320.50,328.89,314.34
2008-12-25 21:51:46.135000,L5,283.70,261.56,236.75,235.03,281.95,285.33,290.71,286.52,283.69,272.46,294.02,281.86,282.45,282.62,264.80,283.94,261.44,283.40,304.26,316.27,308.07,299.87,311.40,296.83,299.08,314.20,304.65,307.40,307.33,294.35,282.39,293.68,218.36
2009-02-02 21:58:58.159000,L5,245.10,240.72,166.51,175.02,206.50,225.68,243.19,225.22,190.99,203.67,239.77,239.38,241.33,258.43,267.13,261.61,255.46,264.03,268.05,270.39,260.25,241.04,250.06,252.73,199.81,154.35,263.85,259.44,243.11,226.97,215.34,226.24,259.70
2010-01-29 21:58:05.346000,L5,252.38,252.50,169.77,176.49,204.65,225.83,218.83,223.08,195.27,211.09,243.16,246.86,249.91,266.33,265.97,260.14,246.71,267.23,274.46,274.86,266.65,252.87,264.95,266.14,271.36,271.32,265.01,254.53,242.65,236.51,224.42,232.27,260.49
2010-02-05 22:04:17.799000,L5,290.38,286.58,283.08,280.77,283.81,279.46,281.88,282.84,291.97,283.64,273.80,283.30,298.59,304.26,301.38,292.65,290.26,297.91,294.16,289.39,289.63,289.48,295.34,290.34,302.41,304.57,299.08,312.50,299.78,302.02,298.47,296.20,288.30
2010-02-21 22:04:20.664000,L5,290.80,290.57,288.72,283.30,279.44,283.86,290.73,276.71,272.69,262.73,264.00,272.23,275.35,288.03,296.67,293.98,292.24,297.15,300.97,304.85,285.68,286.90,291.93,289.24,291.81,297.18,302.58,300.97,300.90,303.09,300.37,307.12,290.09
2010-10-12 21:57:13.086000,L5,325.07,328.47,324.56,321.23,324.20,329.56,330.05,321.10,318.74,316.86,313.47,315.98,317.65,319.91,329.71,325.94,364.44,330.54,332.90,333.50,338.24,340.27,354.08,341.96,348.04,367.00,354.35,355.76,355.24,376.21,364.57,377.31,325.14
2011-01-07 22:03:20.155000,L5,234.67,217.62,158.71,176.70,204.95,220.31,213.73,220.51,203.20,208.98,236.35,238.12,242.07,257.04,259.03,250.70,254.53,263.70,272.13,271.10,264.21,253.21,252.75,255.66,258.06,258.80,251.76,239.69,241.68,235.48,227.30,234.09,251.43
2011-01-16 21:57:09.950000,L5,258.34,259.19,191.59,197.89,225.03,234.38,254.93,246.20,218.40,233.81,249.90,255.63,262.24,274.81,273.94,18.78,267.81,125.60,140.70,276.54,263.92,246.52,262.92,268.86,275.17,275.12,271.68,262.99,252.60,247.55,238.63,242.44,43.55
2011-01-23 22:03:20.850000,L5,252.09,199.26,171.21,178.71,209.27,218.41,219.29,222.93,203.73,203.94,240.27,244.12,256.00,270.62,267.10,267.34,260.75,264.85,263.74,267.58,259.48,244.72,251.23,256.19,270.19,270.28,264.74,255.04,248.25,240.62,229.97,232.04,262.72
2011-02-08 22:03:23.241000,L5,258.69,254.50,196.90,255.68,227.27,245.01,265.38,258.82,221.03,241.00,248.33,250.90,256.73,268.64,268.84,268.52,273.24,280.26,285.56,287.21,277.22,270.70,263.78,166.07,190.77,203.12,186.16,170.04,41.69,233.87,235.77,215.08,260.28
2011-02-17 21:57:12.898000,L5,273.81,265.30,205.63,261.16,246.11,260.22,271.48,269.24,253.83,250.32,256.57,261.94,266.31,281.76,276.45,276.85,275.78,284.91,291.27,292.68,282.10,271.65,273.77,274.18,281.23,277.58,275.54,268.02,263.71,261.83,246.96,270.34,268.24
2011-03-12 22:03:19.303000,L5,292.46,287.76,282.40,281.36,280.52,282.57,288.14,280.94,284.36,275.82,279.84,284.26,293.38,299.68,296.80,296.22,290.59,289.17,298.71,300.14,294.31,290.74,299.90,302.43,303.44,300.53,300.77,300.09,298.90,300.07,296.17,301.30,291.89
2011-09-13 21:55:45.838000,L5,244.95,179.13,180.22,169.74,109.65,82.65,186.93,179.65,205.11,200.24,147.28,104.18,71.35,264.21,259.47,255.40,255.48,6.60,276.66,277.29,270.13,256.88,263.92,266.45,269.64,268.18,262.71,252.20,255.57,251.71,248.05,262.58,252.04
2013-04-11 22:09:26.995000,L8,288.20,293.83,291.83,275.68,278.53,264.40,274.96,282.93,262.55,283.18,269.28,277.29,289.66,282.95,276.24,277.90,264.86,270.81,282.14,278.83,292.04,265.64,286.81,328.46,298.53,290.48,282.95,282.99,270.58,270.05,271.64,280.45,252.86
2013-05-13 22:09:11.169000,L8,243.59,139.35,178.92,174.73,203.70,204.34,211.50,177.84,192.13,170.05,236.70,248.07,246.97,165.76,205.24,68.99,252.26,252.41,254.49,257.63,250.76,173.89,191.77,191.69,253.27,251.83,249.38,151.83,229.33,206.60,178.68,193.66,224.01
2013-05-29 22:09:17.297000,L8,248.51,229.40,189.87,178.53,115.08,89.57,218.07,247.55,196.55,176.26,150.43,125.65,42.13,9.31,93.71,239.43,73.87,19.30,206.66,263.35,256.80,238.05,251.04,255.29,257.40,255.11,257.09,63.09,118.83,244.07,236.68,252.89,153.20
2013-06-05 22:15:27.079000,L8,143.84,134.72,176.05,170.41,208.29,170.11,216.30,181.62,193.19,155.24,238.67,250.08,247.86,84.43,249.21,234.75,193.43,13.45,261.23,262.78,255.54,231.04,249.53,253.57,255.51,255.47,254.41,243.36,244.06,233.61,191.55,198.81,222.53
2013-07-07 22:15:00.081000,L8,134.43,143.56,182.39,177.13,209.23,212.61,220.82,178.50,194.96,154.99,246.08,253.17,69.75,261.44,253.27,241.44,256.42,257.98,265.63,264.12,260.45,241.46,249.27,252.59,260.71,255.95,256.66,245.96,244.36,242.24,203.31,244.55,224.36
2013-07-07 22:15:24.044000,L8,135.99,144.61,183.40,178.92,210.21,215.26,221.94,181.15,195.88,158.98,187.95,165.25,252.82,262.08,254.48,242.50,257.16,259.06,266.55,264.79,261.06,242.34,249.67,253.15,261.37,256.40,257.31,246.56,244.94,244.06,205.43,246.63,225.43
2013-07-23 22:14:58.777000,L8,138.48,138.73,85.66,57.69,120.44,103.93,219.94,182.29,196.94,156.62,26.26,251.36,250.77,193.84,204.40,110.18,255.41,254.44,258.87,260.74,257.89,236.49,248.83,252.83,257.11,253.06,256.24,245.00,243.33,238.78,205.40,247.16,225.82
2013-07-23 22:15:22.744000,L8,138.27,138.58,181.56,173.48,209.47,210.83,219.27,182.01,196.68,156.15,245.31,251.14,250.44,257.69,249.58,241.06,255.34,254.26,258.52,260.52,257.61,236.43,248.82,252.67,257.04,253.03,255.95,244.97,243.35,239.05,205.29,247.08,226.00
2013-09-02 22:09:16.475000,L8,253.80,253.81,255.16,250.85,220.51,252.85,251.53,254.41,245.10,249.83,247.22,255.67,259.60,268.89,258.58,251.75,262.78,265.16,270.64,291.17,266.44,255.22,259.03,261.27,273.03,265.33,266.40,253.32,252.84,254.19,259.47,266.95,241.33
2013-09-25 22:14:53.099000,L8,254.85,258.23,260.39,253.08,248.26,256.25,236.33,257.04,253.62,249.12,246.19,256.75,260.02,266.77,259.78,254.80,261.89,261.81,265.70,268.91,262.53,261.31,262.00,262.47,268.73,265.60,266.92,254.12,254.88,257.49,262.25,263.12,243.84
2013-09-25 22:15:17.057000,L8,254.66,258.08,260.15,252.86,248.23,255.98,257.58,256.74,253.60,249.14,246.00,256.59,259.88,266.57,259.57,254.69,261.87,261.68,265.59,268.97,262.36,261.47,261.69,262.42,268.70,265.52,266.91,254.12,254.84,257.11,262.34,262.96,243.71
2013-11-12 22:15:08.029000,L8,244.16,221.48,164.09,140.43,198.93,213.15,205.32,236.61,193.75,177.40,227.05,240.47,245.18,252.46,196.39,239.10,136.51,44.27,3.13,252.79,243.26,233.99,250.23,252.00,251.08,254.30,245.29,233.79,227.98,240.67,218.58,250.53,152.91
2013-12-14 22:14:33.459000,L8,240.69,217.87,160.67,134.92,195.53,208.64,198.77,204.61,194.44,171.75,225.31,237.35,236.04,249.82,247.14,237.83,240.89,242.83,247.02,253.31,246.50,226.47,238.72,232.11,249.39,251.20,241.05,229.24,217.55,196.59,188.78,196.90,233.84
2013-12-14 22:14:57.422000,L8,151.99,131.06,160.57,135.07,195.50,208.86,198.97,204.35,194.51,171.93,225.34,237.47,236.09,249.84,247.13,237.77,240.95,242.83,246.99,253.27,246.47,226.39,238.87,231.98,249.33,251.19,241.06,229.27,217.42,196.56,188.57,196.82,233.61
2013-12-30 22:14:25.215000,L8,142.01,134.61,153.06,138.02,182.36,197.51,119.29,187.68,177.47,159.68,121.00,130.63,226.31,119.61,200.30,213.89,203.47,191.32,241.34,250.66,242.81,196.52,230.85,197.83,229.95,72.04,241.43,141.70,218.71,196.15,195.35,200.93,227.01
2014-01-24 22:08:21.364000,L8,245.53,227.50,181.92,142.83,86.70,,72.38,144.48,144.97,110.67,57.98,132.68,231.10,250.06,248.04,241.14,214.15,248.28,173.82,254.90,248.14,233.23,248.05,181.63,245.54,244.10,218.90,79.36,11.55,122.44,191.95,200.66,235.52
2014-01-31 22:14:04.661000,L8,252.42,232.54,195.20,181.47,206.13,236.70,208.94,244.19,197.91,184.10,225.01,239.26,247.52,257.14,248.28,99.17,122.90,139.47,125.75,263.94,256.13,243.75,256.35,260.29,265.39,261.87,254.25,250.74,244.73,247.37,246.68,258.74,140.20
2014-02-09 22:08:09.113000,L8,253.38,253.86,254.19,250.07,246.45,247.45,215.08,251.21,239.62,243.26,243.87,252.70,255.99,265.78,258.44,252.91,258.73,260.67,263.14,270.64,265.29,252.50,258.68,258.91,269.61,264.45,260.82,248.95,245.25,251.92,252.49,262.20,247.02
2014-02-16 22:13:50.683000,L8,306.73,308.27,294.69,295.33,305.29,316.95,311.39,313.31,305.79,336.24,360.70,367.98,339.41,318.05,,390.97,315.58,324.14,348.25,352.98,349.37,363.81,364.19,,,,,,,331.81,303.33,307.73,332.65
2014-02-16 22:14:14.638000,L8,308.02,309.28,295.61,295.94,306.45,323.21,329.64,330.49,306.72,338.78,363.07,369.90,348.05,374.58,,,317.86,326.79,350.94,355.75,359.05,367.21,,,,,,,,335.24,305.96,311.45,334.98
2014-03-13 22:07:45.256000,L8,254.96,253.63,254.69,249.43,247.05,248.05,259.90,251.72,239.52,246.69,246.12,254.10,256.02,268.02,260.17,257.28,262.00,276.26,274.33,291.29,290.29,253.37,256.56,261.09,282.49,268.63,266.00,250.59,278.91,254.86,252.81,263.15,245.98
2014-03-20 22:13:25.653000,L8,242.58,222.80,154.26,139.74,195.22,204.47,189.93,188.36,190.17,163.59,189.12,238.53,237.31,249.99,242.20,233.64,204.92,246.49,250.56,28.74,168.42,188.39,92.02,238.83,251.33,249.76,242.78,228.56,220.48,192.60,183.74,193.11,228.81
2014-03-20 22:13:49.616000,L8,243.67,224.71,156.60,141.33,196.39,84.03,194.98,191.42,112.55,166.45,228.08,239.70,242.20,251.07,243.29,235.39,205.98,247.59,251.73,254.33,246.89,231.45,240.28,241.83,252.85,251.37,244.03,42.10,20.56,32.16,185.94,194.70,230.78
2014-04-05 22:13:10.561000,L8,255.77,255.72,255.88,253.32,248.14,250.18,263.44,252.13,245.91,251.09,247.43,254.66,256.66,267.46,259.66,255.94,266.04,267.02,272.87,273.20,267.75,253.48,258.42,262.73,268.90,265.85,265.61,251.12,251.19,257.50,254.02,263.33,245.50
2014-04-05 22:13:34.516000,L8,255.83,255.71,255.94,253.35,248.18,250.28,263.52,252.21,245.93,251.03,247.44,254.82,256.73,267.60,259.79,256.14,266.18,267.19,273.33,273.25,267.86,253.55,258.48,262.98,269.08,265.96,265.69,251.29,251.34,257.55,254.09,263.67,245.64
2014-04-21 22:12:54.038000,L8,300.44,294.84,300.33,295.57,284.65,269.78,304.43,302.88,265.65,295.22,301.61,267.91,272.42,293.28,267.73,268.34,304.24,303.96,309.68,302.73,299.88,296.18,303.95,298.88,313.06,308.72,296.50,290.67,302.96,300.83,291.90,300.72,264.74
2014-04-30 22:06:58.400000,L8,243.14,223.43,175.79,160.58,202.15,200.26,204.76,181.35,194.72,170.91,186.78,129.32,112.44,19.29,202.69,191.58,47.00,61.82,4.72,258.75,251.37,238.74,180.97,184.26,196.36,77.10,130.22,241.38,233.52,240.63,203.15,250.77,157.69
2014-05-07 22:12:37.911000,L8,247.51,229.85,189.66,176.03,205.24,211.97,211.48,240.55,199.47,180.75,237.08,248.71,247.71,255.31,249.38,239.39,252.19,252.40,256.02,257.46,252.80,244.12,250.66,250.46,255.77,253.19,249.52,240.24,240.95,247.16,245.16,252.79,232.86
2014-05-16 22:06:45.666000,L8,242.95,224.71,186.62,176.59,197.30,202.34,212.60,233.37,198.17,180.11,238.30,249.02,246.79,258.05,251.35,239.45,258.71,257.98,262.33,266.04,258.46,237.75,244.86,248.54,257.54,253.87,254.07,150.90,126.37,241.32,245.16,249.51,229.06
2014-06-01 22:06:50.694000,L8,247.52,222.08,52.27,55.43,39.88,84.14,215.88,231.96,196.84,174.61,189.41,130.88,54.25,17.48,2.82,240.62,141.68,55.52,5.43,265.45,260.15,243.77,249.68,253.11,259.70,257.07,252.87,139.21,125.53,246.72,229.46,251.39,149.50
2014-07-03 22:07:01.995000,L8,156.83,149.06,185.19,178.82,201.06,203.04,214.73,225.58,193.36,155.33,184.69,250.42,247.90,256.06,249.66,239.96,257.03,257.68,260.83,263.25,257.87,245.96,250.13,253.59,257.54,256.56,252.87,241.27,240.56,247.25,246.41,251.13,227.07
2014-08-04 22:07:14.381000,L8,295.93,302.53,293.60,266.12,291.28,292.25,290.27,283.27,298.51,300.69,266.11,287.00,293.16,299.16,296.66,290.13,303.89,301.15,301.70,302.80,300.26,291.38,305.99,301.42,299.79,297.88,291.21,280.24,291.90,286.18,283.88,297.76,277.54
2014-08-11 22:13:03.844000,L8,22.05,28.61,99.94,58.76,117.44,96.45,216.52,192.34,201.99,160.18,50.80,249.11,245.91,193.80,98.54,192.85,192.00,22.99,254.55,256.56,254.03,235.99,244.83,250.80,254.14,252.69,247.09,235.18,226.18,210.50,208.70,247.07,222.50
2014-08-27 22:13:05.288000,L8,252.44,254.98,256.67,251.02,216.11,254.28,252.86,251.95,244.89,246.67,244.88,256.01,258.08,267.01,257.88,256.94,263.47,270.90,278.99,275.32,269.43,250.91,256.78,258.22,268.53,263.85,260.92,253.10,250.98,256.06,260.88,265.06,240.29
2014-08-27 22:13:29.246000,L8,252.02,254.79,256.32,250.64,215.61,254.06,252.86,251.47,244.51,246.41,244.67,255.57,257.73,266.62,257.62,256.67,263.23,270.66,278.53,275.17,269.18,250.82,256.54,258.00,268.18,263.75,260.36,252.95,250.80,256.06,260.58,264.83,240.34
2014-09-05 22:07:21.754000,L8,239.76,215.91,175.70,144.97,196.87,207.18,210.70,187.19,195.60,184.99,232.61,69.74,102.19,12.26,201.85,240.46,141.74,53.00,252.77,257.01,250.91,240.13,248.94,252.37,254.97,253.71,246.58,241.97,237.20,241.27,244.49,251.30,158.77
2014-09-28 22:13:08.778000,L8,244.03,219.55,173.11,144.45,196.63,209.58,209.93,235.62,198.87,189.61,228.58,242.22,244.03,252.00,247.74,237.77,137.79,45.65,250.05,255.16,246.03,239.52,250.09,251.57,253.44,252.26,246.90,241.92,236.47,247.79,248.97,251.83,159.50
2014-09-28 22:13:32.732000,L8,243.58,219.23,172.82,144.31,196.49,209.36,209.79,235.36,198.24,191.26,228.37,241.78,243.74,251.75,247.54,237.66,137.50,45.30,249.69,254.95,245.74,239.45,249.84,251.49,253.33,252.16,246.69,241.99,236.51,247.88,248.99,251.78,159.50
2014-10-07 22:07:25.795000,L8,233.72,214.81,170.89,140.87,192.45,209.14,207.33,214.13,195.85,188.09,227.47,240.83,237.74,251.01,248.21,238.73,246.62,246.19,249.28,253.49,247.45,239.26,248.09,251.01,252.16,253.05,245.43,235.07,230.98,242.27,241.30,249.45,233.65
2014-10-14 22:13:14.573000,L8,253.28,252.65,255.66,249.25,245.86,255.40,256.68,252.97,248.05,244.29,240.41,253.21,256.63,263.70,259.51,253.36,262.65,260.61,263.70,271.57,262.59,256.81,260.72,261.39,266.99,266.44,263.58,254.39,250.19,261.70,267.30,265.71,247.28
2014-10-14 22:13:38.532000,L8,253.23,252.65,255.58,249.15,246.10,255.49,256.85,252.90,248.02,244.27,240.31,253.02,256.57,263.33,259.47,253.35,262.66,260.63,263.71,271.92,262.54,257.00,260.65,261.28,267.28,266.52,263.57,254.46,250.28,261.81,267.74,265.74,247.27
2014-11-08 22:07:28.004000,L8,207.98,215.76,148.45,141.69,194.60,209.06,203.86,209.29,197.05,184.36,226.90,237.75,235.39,251.80,251.28,241.48,146.01,66.40,11.55,257.71,249.54,235.22,246.77,248.83,252.03,251.68,242.62,228.76,222.86,204.89,201.73,205.46,158.26
2014-11-15 22:13:13.466000,L8,272.73,283.20,280.86,277.62,283.47,284.74,281.45,280.69,277.52,253.90,263.55,277.22,285.95,289.94,284.80,284.71,299.41,292.30,294.59,299.96,302.51,297.14,298.99,290.53,300.73,297.83,268.11,252.94,292.66,294.33,284.18,293.67,278.88
2014-11-15 22:13:37.425000,L8,272.74,283.01,280.73,277.85,282.94,283.92,281.68,281.07,278.86,253.97,263.54,277.29,286.21,290.08,284.86,284.75,299.46,292.27,294.66,299.92,302.52,297.01,298.96,290.92,300.74,297.78,268.06,252.77,292.56,294.21,283.90,293.68,278.94
2014-12-01 22:13:12.181000,L8,244.75,221.39,152.78,140.35,198.55,211.30,204.19,236.09,193.74,198.83,229.03,239.54,242.02,252.72,181.04,241.76,130.32,23.91,249.50,98.16,151.71,176.12,140.71,64.10,250.67,251.79,241.13,231.56,224.33,201.95,199.87,203.94,150.03
2014-12-01 22:13:36.144000,L8,287.84,287.48,285.21,285.42,283.49,283.26,288.54,283.29,292.71,281.42,281.94,290.15,290.56,291.02,292.85,287.77,300.36,291.20,288.86,298.28,295.74,294.70,299.05,293.01,296.80,295.30,283.39,290.35,292.90,287.08,290.78,293.92,279.57
2014-12-26 22:07:18.944000,L8,253.75,255.95,252.48,248.33,246.67,244.27,252.50,252.26,241.60,243.17,242.15,251.69,255.52,265.65,260.89,256.67,258.12,261.39,263.63,270.61,262.33,254.91,259.70,260.66,266.81,264.05,259.47,248.59,240.76,251.39,253.52,255.34,249.35
