dates,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0048,satname
2018-10-04 21:53:50+00:00,319.57,310.88,316.98,320.185,313.3433333333333,326.28499999999997,300.09,293.694,329.77750000000003,323.47249999999997,314.31333333333333,320.11,319.326,311.844,328.442,331.366,309.046,335.938,336.9825,331.85,335.41400000000004,318.87199999999996,352.5825,341.37399999999997,333.11800000000005,341.706,343.20799999999997,332.248,335.09,336.02666666666664,320.32,267.05,293.225,282.79499999999996,299.31,216.67000000000002,223.54500000000002,230.76,206.54500000000002,178.65499999999997,151.515,250.51999999999998,200.13,174.595,188.625,170.585,161.11,,,,,182.5,189.89333333333335,167.212,165.284,172.074,183.49200000000002,184.672,196.044,195.02000000000004,196.902,201.58599999999998,209.664,224.11999999999998,238.47199999999998,248.69399999999996,247.98000000000002,260.3225,300.19,298.12600000000003,299.582,293.036,308.95799999999997,309.482,308.0,313.412,312.37,318.63800000000003,319.41999999999996,317.69399999999996,317.97200000000004,317.966,316.43,315.72200000000004,310.1925,314.42,314.28000000000003,317.8675,310.65999999999997,312.38800000000003,310.195,269.072,267.925,284.572,244.48666666666668,328.49666666666667,312.59,323.7525,317.95,327.2875,322.15333333333336,326.075,327.8625,327.89,324.06,313.7975,319.185,316.81,326.19,323.435,323.015,329.5475,327.395,338.4,336.85,341.4475,338.9625,346.39500000000004,338.4825,339.0975,335.995,282.00666666666666,273.9625,255.47666666666666,260.5833333333333,258.0466666666667,268.09,260.45,248.1825,240.625,237.94,255.8975,242.525,245.5875,254.6575,179.36333333333334,237.905,242.4325,238.1,236.01999999999998,220.60399999999998,217.954,222.67199999999997,234.54000000000002,243.31799999999998,255.122,254.85999999999999,273.4633333333333,255.57,329.6175,216.095,240.97,220.13,228.29333333333332,318.81,326.9833333333333,307.004,313.02,318.45799999999997,334.628,334.63199999999995,335.928,329.06000000000006,330.934,343.06600000000003,343.95200000000006,341.85,350.294,,L8
2018-10-20 21:53:56+00:00,327.2866666666667,321.4533333333333,324.3566666666667,328.6766666666667,322.2475,328.1433333333334,306.2875,300.7766666666667,327.726,322.58,312.8175,320.224,320.65000000000003,314.17833333333334,328.48333333333335,331.0183333333334,311.27166666666665,335.48833333333334,333.696,325.508,335.795,321.055,352.53000000000003,342.0183333333334,335.165,342.49333333333334,342.04833333333335,332.248,335.09,336.02666666666664,320.32,277.625,296.87,288.43333333333334,299.31,219.74,229.11,232.54999999999998,209.87,180.8233333333333,152.20333333333335,252.83,201.68999999999997,173.21,187.5233333333333,169.5666666666667,160.19,,,,,183.3525,193.44,168.2,166.57333333333335,172.82833333333335,183.24166666666667,185.36166666666668,196.38166666666666,196.31833333333336,197.43500000000003,202.68999999999997,210.835,224.73666666666668,240.27833333333334,250.19833333333335,250.13166666666666,262.45,297.7,297.4766666666667,296.8666666666667,291.36,308.09499999999997,307.68666666666667,310.06399999999996,313.4116666666667,312.37,321.12666666666667,321.625,320.315,318.7966666666667,317.966,316.43,317.23,313.854,315.698,315.71,320.848,313.19,312.38800000000003,311.13,269.88,270.12,284.085,248.04000000000002,328.49666666666667,312.59,321.764,319.52,326.886,320.9,326.38199999999995,328.662,328.664,324.286,313.7975,320.26,320.19,325.996,325.56,325.89,331.136,330.79200000000003,339.11199999999997,339.756,345.986,340.248,348.05,338.4825,339.0975,339.798,282.00666666666666,274.54,256.225,260.4675,255.97,267.53,251.858,245.144,240.458,237.392,255.67400000000004,241.59,245.064,253.462,179.54250000000002,237.956,245.558,240.08599999999996,236.744,223.38166666666666,219.17999999999998,223.79,235.60500000000002,242.9,255.122,254.85999999999999,282.1075,255.57,329.6175,216.14333333333335,233.3025,216.79500000000002,225.2425,318.81,326.9833333333333,311.43,316.03166666666664,320.63166666666666,334.965,335.50666666666666,336.065,330.7166666666667,331.18333333333334,343.695,344.9316666666667,341.6383333333333,352.6266666666667,,L8
2018-11-05 21:54:00+00:00,330.8625,321.4533333333333,327.635,326.92,326.748,328.1825,315.746,309.6028571428572,327.726,321.72499999999997,311.866,319.61,321.1242857142857,315.25,328.56857142857143,330.64142857142855,312.37857142857143,335.0842857142857,328.0183333333334,320.99,333.5385714285714,321.63714285714286,351.16,341.21999999999997,335.60571428571427,342.5728571428572,341.17285714285714,331.8383333333333,332.93,337.25,322.995,283.582,298.0125,291.605,298.4,225.4425,237.0,244.39000000000001,221.8025,184.39,154.4325,250.3,202.565,173.21,187.5233333333333,169.5666666666667,161.65666666666667,,,,,184.324,197.04000000000002,168.60999999999999,167.19,172.84714285714287,182.62857142857143,185.54714285714286,196.9257142857143,196.33428571428573,197.7057142857143,203.2242857142857,211.45142857142858,225.18714285714285,240.97571428571428,250.94285714285712,251.35714285714286,263.62333333333333,295.4614285714286,295.63,294.55571428571426,290.20285714285717,306.79285714285714,305.76000000000005,309.125,312.81714285714287,311.98333333333335,320.2528571428571,320.86285714285714,318.7885714285714,318.69,318.4133333333333,317.8183333333333,317.23,313.854,314.305,313.8071428571429,320.848,316.7985714285714,309.8416666666667,304.97,270.31714285714287,270.5675,283.8771428571428,251.05,328.49666666666667,312.59,318.785,319.988,326.886,318.798,327.34499999999997,329.385,328.664,326.2583333333333,307.832,320.26,321.97166666666664,325.1016666666667,325.855,328.62166666666667,332.385,331.0733333333333,339.96999999999997,341.06166666666667,348.075,343.81333333333333,349.215,342.396,330.78200000000004,331.8966666666667,282.1925,274.5366666666667,257.008,260.47799999999995,255.32,267.536,247.64499999999998,243.17500000000004,239.61833333333334,236.33166666666668,254.69000000000003,240.49166666666667,244.43999999999997,253.03166666666667,178.368,237.10500000000002,245.595,239.71833333333333,236.29666666666665,223.99857142857144,219.25857142857143,223.83142857142857,236.48000000000002,244.17714285714285,256.115,257.375,280.232,255.57,330.74,216.14333333333335,233.3025,216.79500000000002,225.2425,324.49,330.5475,315.25,316.03166666666664,323.1471428571429,334.4971428571429,335.42571428571426,336.065,332.5314285714286,331.18333333333334,343.0314285714286,344.66857142857145,341.6383333333333,351.68857142857144,,L8
2018-12-07 21:53:57+00:00,333.61,327.8725,331.394,326.92,327.575,330.39,320.12833333333333,313.905,332.1666666666667,326.7057142857143,317.92333333333335,324.8142857142857,326.07375,315.25,328.06374999999997,329.88875,312.88374999999996,334.9475,323.32142857142856,320.99,330.86,321.72875,347.7485714285714,340.6,335.81125,342.5728571428572,341.17285714285714,331.8383333333333,332.93,337.25,319.78000000000003,285.92833333333334,297.866,289.64,283.2866666666667,226.336,241.96599999999998,248.36800000000002,222.99,187.582,154.4325,250.11999999999998,202.565,173.21,187.5233333333333,169.5666666666667,162.97500000000002,,,,,183.17499999999998,195.62666666666667,168.6975,167.18875,173.07375,182.34125,185.535,198.60375,195.74375,197.6975,203.73375,212.095,225.85125,242.02375,252.02749999999997,252.96875,264.14142857142855,296.51,297.1925,297.38375,293.53125,308.57625,307.095,310.72285714285715,313.7975,313.4814285714286,320.63374999999996,322.30375,318.65625,320.57375,319.59714285714284,318.2442857142857,319.3828571428571,316.135,314.305,316.78375,322.4533333333333,317.57,311.6928571428571,303.67285714285714,275.105,281.656,289.8925,251.05,329.2625,322.465,318.785,319.988,326.886,321.2233333333333,327.3142857142857,328.84142857142854,326.755,326.33714285714285,309.65833333333336,320.52833333333336,321.3828571428571,326.21285714285716,326.33,330.9385714285714,332.2214285714286,330.3914285714286,340.31857142857143,340.51714285714286,349.4714285714286,343.81333333333333,349.2857142857143,342.396,324.945,326.03285714285715,282.114,275.06714285714287,257.65000000000003,261.21166666666664,254.9,266.97166666666664,246.3057142857143,241.85142857142858,239.78,236.7757142857143,254.49714285714285,240.8242857142857,244.28714285714287,253.2242857142857,178.21166666666667,237.23285714285717,245.81571428571428,239.8542857142857,236.6342857142857,224.5625,220.11625,224.3125,236.50625,245.6825,256.89428571428573,259.102,280.232,255.57,329.62166666666667,216.14333333333335,233.3025,216.79500000000002,225.2425,324.325,329.456,317.32,318.0057142857143,324.18625,334.37375,335.4975,336.2642857142857,332.5314285714286,331.18333333333334,343.9075,345.0625,341.6383333333333,352.19875,,L8
2019-06-17 21:53:54+00:00,,,,,,,,338.07,364.25,359.19,,370.59,375.91,,,,,,,,,,,,,,,,,302.02,329.13,323.1,301.88,290.65,285.15,,252.52,234.69,230.95,210.24,176.34,,,,198.77,181.77,,,338.65,331.21,,,,,,,,,,,,,,,,,314.94,310.36,,311.01,320.11,317.89,321.39,318.18,,321.57,323.39,,,325.11,328.7,329.76,,327.67,,,,330.06,,324.61,,,326.39,,,333.43,321.34,323.45,316.6,316.47,323.08,328.72,,334.98,329.3,336.39,342.55,342.85,336.49,337.83,347.24,,351.78,,,,,,,,,,,,,,,,,,,,,,,,,,233.58,230.54,221.79,217.77,222.52,238.39,268.63,,,,,339.9,,,,,332.28,330.07,,330.98,340.58,335.35,347.44,349.26,,345.73,351.99,358.26,351.91,345.62,336.13,L8
2019-10-07 21:54:27+00:00,360.09,349.91,348.03,,,,,346.405,360.28999999999996,359.21500000000003,355.98,345.12,352.06500000000005,330.67,331.26,331.63,322.71,337.24,306.01,299.01,320.27,327.71,348.0,347.72,,,,,330.39,302.02,329.13,323.1,304.095,290.65,285.15,,236.87,234.465,220.405,195.555,164.11,,,,198.77,181.77,,,338.65,331.21,,183.93,186.37,170.62,172.68,182.22,182.93,189.57,206.3,205.58,205.38,216.91,228.51,241.97,263.17,273.46,295.53999999999996,295.755,299.72,311.01,311.345,311.38,325.445,320.985,318.43,319.525,322.29499999999996,324.9,321.98,329.065,328.7,329.76,,327.67,321.25,315.11,331.32,329.32,329.62,325.47,309.56,321.54,324.76,331.96,,330.265,326.41999999999996,321.605,315.885,319.15,323.08,325.32500000000005,327.14,334.98,328.045,309.825,325.17,331.33500000000004,334.185,344.005,347.16499999999996,,348.16999999999996,347.34,352.89,352.23,350.74,350.81,357.4,301.52,291.89,285.35,279.54,258.29,256.78,249.48,273.8,239.88,227.61,234.22,241.13,246.72,244.99,251.05,259.52,173.96,235.95,243.8,236.025,232.375,221.88,217.94,222.15,237.305,263.08500000000004,266.33,268.74,268.92,279.99,326.97,225.32,236.35,215.34,250.41,332.28,330.07,339.27,330.87,336.0,335.295,341.025,349.26,354.12,345.73,350.96000000000004,351.935,350.675,350.855,336.13,L8
2019-11-08 21:54:26+00:00,345.345,343.055,339.15,329.28,332.78,324.25,329.73,344.06,349.33,348.5233333333333,336.865,338.37999999999994,345.88000000000005,332.565,336.29999999999995,332.12,329.32,339.41499999999996,320.325,299.01,334.225,337.585,355.305,354.77,351.54,351.71,354.68,341.41,336.51,329.765,333.64,324.33500000000004,307.3433333333333,306.565,301.53499999999997,,236.87,259.21,220.405,195.555,164.11,258.74,,187.28,209.095,177.995,164.34,,338.65,331.21,,185.21,188.66,172.63,175.86,183.53,185.56,191.485,207.72500000000002,210.075,208.47,218.64,231.37,246.735,264.90999999999997,274.21,290.49,292.7833333333333,298.54,306.895,307.07,308.9433333333333,320.3066666666667,316.53000000000003,317.05,318.70666666666665,319.6766666666667,323.15999999999997,323.495,325.06,323.265,324.54499999999996,322.46,325.1,315.43,312.28,318.635,320.68333333333334,317.17,317.93333333333334,306.725,299.055,307.94,323.085,,327.6033333333333,326.41999999999996,317.95,309.4866666666667,319.48,319.725,325.6366666666667,326.28499999999997,328.67,327.3066666666667,302.98,319.72,327.0466666666667,331.05333333333334,337.5333333333333,340.2,323.88,340.91333333333336,337.975,341.105,344.185,344.34000000000003,342.45500000000004,340.28,307.39,294.395,289.96500000000003,282.095,264.525,268.67499999999995,261.955,277.97,252.7,227.61,243.595,244.28,252.555,250.085,252.635,259.565,173.96,237.72,251.555,238.79333333333332,235.33666666666667,226.33333333333334,220.71333333333334,224.46666666666667,245.82000000000002,262.16333333333336,269.53499999999997,269.91499999999996,281.96500000000003,292.19,324.8933333333334,225.32,236.35,215.34,250.41,329.625,331.08500000000004,338.04499999999996,333.79333333333335,334.59999999999997,337.0133333333333,340.58,342.455,343.495,339.43,347.5366666666667,349.9166666666667,348.4433333333333,349.86999999999995,336.13,L8
2019-12-26 21:54:19+00:00,343.33,339.26,331.3666666666666,321.15999999999997,327.6,319.765,323.64,338.88000000000005,332.28000000000003,331.57666666666665,323.2166666666667,312.29333333333335,324.5,318.37,332.78666666666663,323.46,319.3566666666666,336.49333333333334,309.01,299.01,325.06333333333333,327.81333333333333,345.56,345.75,340.555,344.195,342.94,332.675,329.52666666666664,347.02,324.515,309.49,305.74666666666667,307.12,317.92,262.3,251.515,272.15000000000003,232.91500000000002,186.235,151.88,254.95499999999998,203.26,184.18,206.72,174.06,163.06,,,,,183.13,184.37,168.87333333333333,171.51333333333332,178.53333333333333,181.41333333333333,187.41,202.62666666666667,203.01333333333332,202.76,211.51,224.9,238.57000000000002,257.06666666666666,264.68666666666667,270.7533333333333,277.31666666666666,289.77000000000004,292.09,292.3066666666667,295.34666666666664,309.84999999999997,307.7033333333334,310.7866666666667,311.46,312.12,317.34,328.02666666666664,319.16,324.23,322.57,320.03999999999996,320.80499999999995,310.8433333333333,306.5466666666667,310.28,310.22333333333336,302.84,299.05,288.93333333333334,287.5233333333333,286.8233333333333,312.0466666666667,237.61,322.15666666666664,331.5,318.9633333333333,309.44,322.34999999999997,310.045,323.7266666666667,325.87666666666667,322.36,323.6066666666667,300.48333333333335,305.6066666666667,315.7966666666667,331.94,336.18,338.3533333333333,320.37,328.21999999999997,330.34666666666664,333.69,340.9066666666667,335.00666666666666,339.6033333333333,329.59999999999997,303.8066666666667,292.00333333333333,286.81,280.49,262.44,264.61999999999995,256.0266666666667,271.7733333333333,240.46,228.385,240.10333333333332,242.5666666666667,251.50666666666666,247.44333333333336,250.19000000000003,257.25,173.96,237.72,251.555,241.39999999999998,237.735,228.60500000000002,222.185,225.44,249.53500000000003,258.93,269.53499999999997,267.3966666666667,276.32666666666665,292.19,317.39000000000004,225.32,236.35,215.34,250.41,326.97,332.1,338.04499999999996,335.2,331.61,337.84499999999997,337.15,335.65,343.495,333.13,345.31000000000006,345.745,346.7099999999999,351.99499999999995,,L8
2020-01-11 21:54:15+00:00,339.685,334.9075,331.78499999999997,318.27,324.79,318.2633333333333,320.84999999999997,334.25,327.1625,326.505,317.6375,310.4375,322.77,316.385,330.92499999999995,322.06,315.9225,334.8375,305.94,299.01,322.18,325.84749999999997,342.555,342.14,337.05,342.34,339.38666666666666,329.5466666666667,328.12,343.75666666666666,322.5333333333333,306.1466666666667,303.5075,289.73333333333335,317.92,255.55,251.88666666666668,268.43,237.15666666666667,189.65,157.14,252.76999999999998,204.685,181.48666666666668,203.50666666666666,171.42,161.18333333333334,,,,,185.41500000000002,190.36,166.615,168.71,176.1775,178.3175,185.7475,200.83,200.0975,200.55,208.675,221.5525,234.85500000000002,252.67,259.63,266.7075,272.9225,284.6225,288.2733333333333,287.53,290.3625,304.7075,303.225,308.8525,309.1975,308.4675,313.635,325.2975,315.2625,317.7233333333333,320.01,319.91,316.15333333333336,307.9275,305.095,306.895,306.845,300.395,294.97749999999996,281.63,281.53499999999997,281.3075,305.3625,240.685,322.15666666666664,331.5,318.9633333333333,309.44,322.19,307.8966666666667,323.7266666666667,326.475,321.415,322.895,300.48333333333335,302.6325,313.345,327.9425,331.32,332.625,326.44666666666666,325.495,327.2375,329.75,339.1675,331.6225,336.3225,324.86,302.03499999999997,291.545,285.39750000000004,279.0625,262.7075,263.66499999999996,253.9925,270.2875,235.52749999999997,236.86666666666667,239.655,242.025,251.0075,246.9275,248.79000000000002,255.6175,176.905,237.78666666666666,254.58666666666667,242.84333333333333,238.74666666666667,230.5466666666667,224.07333333333335,226.81333333333336,251.48000000000002,255.95333333333335,266.09999999999997,265.4925,273.14750000000004,286.1133333333333,313.6466666666667,225.32,236.35,215.34,250.41,322.435,326.93,334.50333333333333,332.77,331.10666666666674,337.3433333333333,335.7,330.34,336.69666666666666,324.57,338.97,342.75666666666666,342.82,349.3433333333333,,L8
2020-01-27 21:54:11+00:00,336.886,331.26800000000003,327.79,315.695,323.34000000000003,316.52,318.22249999999997,331.162,323.87,323.62,314.666,309.906,322.07599999999996,315.048,330.384,322.384,313.8,333.628,303.378,299.01,320.544,324.054,341.424,339.724,335.2075,341.0575,337.445,328.5325,327.332,343.15,321.9625,304.3925,302.044,291.815,307.425,245.50333333333333,251.60000000000002,262.08000000000004,231.54,191.3775,155.56666666666666,251.8725,205.2266666666667,179.975,207.725,171.0325,161.18333333333334,,,,,183.38400000000001,189.204,165.93400000000003,167.632,174.75799999999998,177.578,184.994,199.522,197.74,198.956,206.334,219.112,232.31599999999997,250.22599999999997,256.788,263.976,269.926,281.212,285.685,283.77799999999996,287.306,301.598,300.2,307.366,308.452,306.55,315.342,324.18600000000004,317.494,317.75,319.1475,317.0625,315.3125,309.748,303.856,304.552,305.22200000000004,298.402,291.02799999999996,277.46,277.906,277.604,300.594,241.83666666666667,322.5275,328.425,318.9633333333333,309.44,322.19,309.5775,321.53,323.272,319.73333333333335,322.374,307.3975,301.278,313.188,325.576,331.678,330.338,328.7375,329.384,325.68199999999996,333.352,340.308,330.02,337.274,328.164,302.03499999999997,291.806,285.088,278.36199999999997,263.004,263.108,253.41,269.184,233.95,241.6325,239.97600000000003,242.23000000000002,251.01,246.88000000000002,248.398,255.31799999999998,176.905,236.58249999999998,253.6825,242.42,238.38500000000002,229.465,222.58,226.12,245.965,254.515,264.4575,264.274,271.162,283.0675,315.0725,225.32,236.35,215.34,250.41,326.7133333333333,327.25666666666666,332.7925,331.68,331.0975,335.53,335.68,332.6033333333333,334.4975,321.8666666666666,340.6725,347.435,344.305,349.0275,,L8
2020-02-12 21:54:06+00:00,336.886,331.26800000000003,327.79,315.695,323.34000000000003,316.52,318.22249999999997,331.162,323.87,323.62,314.666,309.906,322.07599999999996,315.048,330.384,322.384,313.8,333.628,303.378,299.01,320.544,324.054,341.424,339.724,335.2075,341.0575,337.445,328.5325,327.332,343.15,321.9625,304.3925,302.044,291.815,307.425,245.50333333333333,251.60000000000002,262.08000000000004,231.54,191.3775,155.56666666666666,251.8725,205.2266666666667,179.975,207.725,179.232,161.18333333333334,,307.21,,218.56,189.33166666666668,189.204,165.93400000000003,167.632,174.75799999999998,177.578,184.994,199.522,197.74,198.956,206.334,219.112,232.31599999999997,250.22599999999997,256.788,263.976,269.926,281.212,285.685,283.77799999999996,287.306,301.598,300.2,307.366,308.452,306.55,315.342,324.18600000000004,317.494,317.75,319.1475,317.0625,315.3125,309.748,303.856,304.552,305.22200000000004,298.402,291.02799999999996,277.46,277.906,277.604,300.594,241.83666666666667,322.5275,328.425,318.9633333333333,309.44,322.19,309.5775,321.53,323.272,319.73333333333335,322.374,307.3975,301.278,313.188,325.576,331.678,330.338,328.7375,329.384,325.68199999999996,333.352,340.308,330.02,337.274,328.164,302.03499999999997,291.806,285.088,278.36199999999997,263.004,263.108,253.41,269.184,233.95,241.6325,239.97600000000003,242.23000000000002,251.01,246.88000000000002,248.398,255.31799999999998,176.905,236.58249999999998,253.6825,242.42,238.38500000000002,229.465,222.58,226.12,245.965,254.515,264.4575,264.274,271.162,283.0675,315.0725,225.32,236.35,215.34,250.41,326.7133333333333,327.25666666666666,332.7925,331.68,331.0975,335.53,335.68,332.6033333333333,334.4975,321.8666666666666,340.6725,347.435,344.305,349.0275,,L8
2020-04-16 21:53:39+00:00,331.08500000000004,326.6075,323.63,310.658,320.382,314.338,314.71799999999996,329.254,318.932,316.15,306.48400000000004,309.86,322.62,315.53599999999994,330.724,322.58399999999995,315.606,333.63599999999997,309.942,330.88,325.92600000000004,337.062,347.464,340.128,334.15,341.342,337.12399999999997,329.79200000000003,327.10200000000003,343.31399999999996,321.9625,296.858,300.13800000000003,293.116,305.0733333333333,238.6125,250.66750000000002,259.308,230.745,189.005,157.41,254.036,216.04500000000002,177.53199999999998,204.628,178.09,161.18333333333334,,307.21,,218.56,188.78833333333333,188.292,164.75,166.672,172.606,176.294,183.456,196.594,195.844,197.85999999999999,204.092,216.456,229.43,245.962,252.016,259.47200000000004,274.62600000000003,285.692,289.77799999999996,286.16999999999996,291.206,300.644,298.622,306.784,307.616,308.398,316.65,322.538,315.71000000000004,317.878,320.40999999999997,320.63,311.66999999999996,300.072,293.822,292.012,292.312,283.704,276.96000000000004,269.435,261.31399999999996,257.992,287.176,241.83666666666667,321.00333333333333,325.35,318.56499999999994,306.57499999999993,320.5375,304.228,323.5125,321.376,319.73333333333335,321.562,315.4433333333333,299.65,311.53000000000003,322.34399999999994,327.194,327.194,331.306,327.476,323.38800000000003,331.592,338.29,321.866,333.89,315.736,299.0825,291.098,282.34400000000005,274.81399999999996,260.418,258.832,250.942,264.088,228.14600000000002,240.42000000000002,237.35,239.404,249.08200000000002,245.09,245.748,252.752,175.215,235.1375,253.59750000000003,241.04000000000002,235.8775,228.87,220.8725,225.0825,243.3725,250.03500000000003,260.005,260.78,267.572,277.5725,311.39750000000004,214.21,212.93,206.95,241.2,326.7133333333333,327.25666666666666,330.6333333333334,331.9866666666667,326.18,335.6266666666666,336.0366666666667,332.84999999999997,320.425,314.475,330.9375,344.08500000000004,340.75250000000005,346.67333333333335,,L8
2020-06-03 21:53:36+00:00,331.24666666666667,323.41,321.97,306.0025,317.2825,311.86,310.965,321.71999999999997,318.534,315.644,307.062,309.23,322.63399999999996,316.088,330.51800000000003,323.446,315.56399999999996,335.052,311.61400000000003,341.495,327.4,338.664,346.61600000000004,340.654,336.22400000000005,342.71,338.816,334.09,329.81,344.256,326.8325,277.206,296.7125,298.156,298.65,238.6125,250.66750000000002,263.068,247.72600000000003,189.005,157.41,255.78000000000003,224.856,175.095,204.302,183.48499999999999,168.4466666666667,180.9,307.21,,207.26,188.41333333333333,188.67,165.752,167.826,169.5475,178.928,180.96999999999997,200.272,191.1625,194.435,200.0225,212.0125,223.91250000000002,248.96800000000002,250.606,257.07399999999996,275.99399999999997,286.454,289.462,285.31800000000004,290.052,300.014,296.3725,305.974,307.01800000000003,307.97,315.47200000000004,320.474,315.236,316.598,320.106,319.5559999999999,309.64,300.68399999999997,294.884,292.02200000000005,293.47200000000004,285.392,277.598,270.10499999999996,261.552,261.802,288.66600000000005,241.83666666666667,322.3566666666666,310.115,320.6,318.955,322.61,303.296,323.71999999999997,322.154,318.62,320.658,322.5733333333333,300.4475,311.40500000000003,321.71999999999997,327.65,329.01000000000005,332.34400000000005,328.464,324.49399999999997,331.78999999999996,338.57399999999996,321.976,335.30999999999995,317.332,301.5125,293.97200000000004,284.178,276.75,263.028,260.698,253.32800000000003,265.352,231.988,249.92799999999997,243.32199999999997,245.18999999999997,253.41800000000003,249.964,247.084,254.092,175.215,233.49999999999997,251.3675,239.7625,235.04000000000002,227.9025,220.27,225.6425,236.95499999999998,249.48250000000002,259.305,260.678,267.38199999999995,275.46,309.425,266.045,265.0,259.15,277.525,324.0466666666667,325.08,321.2466666666667,320.75,320.975,332.7633333333333,334.68333333333334,331.78499999999997,319.8075,314.91499999999996,330.59749999999997,343.72749999999996,340.6825,346.59666666666664,,L8
