dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0008,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0043,nzd0281-0094,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0048,nzd0281-0142,nzd0281-0143
2018-02-22 21:53:49.659000,L8,348.92,344.26,336.65,338.39,329.76,333.13,346.47,352.73,355.67,341.59,343.03,366.11,372.20,390.19,352.64,328.63,372.13,337.47,398.51,403.87,412.07,418.27,406.43,390.20,389.70,366.61,363.44,357.93,371.04,392.34,382.68,327.54,377.16,326.76,315.74,,,,,,,,,,351.21,343.98,346.46,338.42,,,,,331.06,325.93,332.10,319.58,321.83,,,,,,,,,,311.44,318.93,320.45,320.34,319.41,318.86,331.09,325.22,325.60,315.30,327.41,321.31,322.87,313.28,325.65,329.02,324.66,331.78,331.38,324.65,320.64,328.04,328.20,320.31,318.88,,288.94,323.89,314.96,325.25,337.02,325.06,329.45,335.40,334.00,329.05,335.90,337.23,342.03,336.38,341.75,349.99,342.83,354.87,354.29,357.50,355.84,348.80,338.76,293.62,291.85,279.08,288.14,284.92,282.06,282.10,329.09,333.64,317.22,343.42,,339.48,336.91,338.47,329.67,341.05,,,,343.44,338.16,337.30,324.11,341.18,342.01,333.02,345.53,350.29,339.56,343.49,341.71,347.68,351.58,349.39,355.36,347.26,351.22,349.28,357.97,359.75,404.38,384.36,392.34,,326.12,331.15,324.40,323.06,330.22,330.03,,,
2018-03-26 21:53:33.717000,L8,351.62,350.49,359.50,359.00,350.33,360.60,363.14,360.51,351.35,340.95,340.44,348.58,364.26,362.06,352.49,357.91,355.93,354.79,359.53,361.79,363.63,372.26,382.04,375.33,371.19,374.79,371.71,367.16,367.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.75,277.61,270.67,303.23,295.04,309.95,314.35,300.54,320.44,321.35,325.24,325.64,319.36,329.74,340.06,323.89,320.84,332.04,327.96,326.16,323.69,315.67,319.00,313.49,302.71,299.57,268.27,272.48,265.37,,,,,,,,,,,,277.59,299.61,317.99,328.13,327.60,323.63,332.94,335.67,344.67,342.68,344.94,348.32,348.00,331.11,311.67,305.32,290.14,293.75,278.62,279.59,,,,,,,,,,,,,,,,,301.73,318.49,332.71,334.26,332.37,329.48,308.04,327.89,331.95,348.14,329.40,347.21,346.00,348.72,353.12,358.82,361.63,357.35,366.77,356.72,358.58,354.57,,,,,,272.35,275.77,280.40,289.47,,,
2018-04-11 21:53:25.350000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.71,319.97,317.40,284.34,318.36,314.15,315.91,326.08,331.04,330.57,327.77,326.72,330.22,323.62,331.89,331.62,328.76,330.88,335.87,334.67,334.37,327.63,338.24,,,,,,326.21,337.25,322.12,324.79,337.12,338.29,326.46,342.97,285.49,300.95,327.34,327.80,346.39,339.56,333.15,343.45,346.81,356.29,350.57,356.48,343.91,351.27,306.69,306.50,,,,,,,,,,,,,,,,,,,,,,306.73,343.00,350.34,324.22,337.42,320.29,318.08,317.59,341.24,323.13,332.53,331.96,338.89,340.52,338.83,345.98,345.85,345.83,351.26,,,,,,,,,,,,,,
2018-06-30 21:53:07.704000,L8,,,,,,,,,326.22,342.62,334.33,334.52,,,,,,,,,,,,,364.15,368.02,357.63,356.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.14,322.04,319.42,316.58,318.97,313.56,314.79,316.27,314.12,310.61,313.03,322.90,321.57,320.97,316.01,317.27,323.19,326.46,329.19,322.06,323.81,328.21,333.42,333.85,320.02,333.00,327.75,329.95,324.34,325.81,334.51,330.61,334.11,300.53,330.71,327.23,334.99,329.83,326.53,333.53,338.60,328.99,331.73,330.47,325.65,336.68,325.41,326.16,336.35,339.30,344.43,345.47,350.52,343.78,346.54,351.29,346.50,305.01,291.07,284.03,347.23,348.07,350.27,343.22,,,,,,,,337.36,326.99,315.94,329.13,,,,339.96,345.96,344.66,338.33,321.63,339.74,343.34,334.12,334.08,306.02,299.60,336.22,343.06,338.70,337.34,342.34,346.17,350.95,352.25,353.20,343.02,,,,,321.86,,,,325.21,341.87,,,
2018-07-16 21:53:15.277000,L8,,,,,,,,291.20,323.85,338.65,343.13,334.75,352.10,,,,348.80,346.89,349.37,350.16,329.47,365.89,362.41,337.94,,,,,,379.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.07,314.64,315.71,314.18,294.75,317.24,320.95,321.14,321.11,315.06,325.45,322.76,324.48,323.31,323.52,321.12,319.56,315.86,318.21,325.08,319.69,308.43,329.43,313.55,270.81,325.96,329.68,329.34,,328.58,325.91,332.49,327.08,331.36,337.03,332.02,326.72,336.66,331.14,327.52,335.32,329.68,323.78,336.54,333.69,344.19,345.26,347.49,344.00,354.56,332.60,356.82,345.00,,,,,,,,,,,,,,,,,,,,,,330.37,331.45,336.18,324.49,329.88,313.80,331.78,333.28,311.31,303.67,335.75,342.65,343.91,334.03,332.15,348.60,350.20,352.27,361.28,341.10,390.32,387.11,358.43,,312.31,,,,,,,,
2018-08-01 21:53:22.789000,L8,,,,,284.12,291.97,287.82,301.64,322.16,321.14,328.99,334.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.18,312.32,291.70,292.63,292.07,310.53,311.79,317.65,321.36,315.28,324.13,323.45,321.71,322.05,331.62,325.84,325.41,326.53,320.99,320.42,322.92,329.20,320.76,316.49,,,323.88,334.33,,318.94,296.86,331.15,325.27,332.31,333.96,335.47,331.13,287.41,331.59,327.49,333.23,332.72,324.77,333.45,333.94,350.61,358.27,349.57,354.15,360.51,349.35,351.94,303.83,,,,,,,,,,,,,,,,,,,,,,339.09,333.49,309.63,316.70,340.09,305.95,331.19,300.91,312.45,340.89,342.67,342.24,346.95,346.78,352.48,357.78,356.01,356.58,361.06,331.31,,,,,308.41,,,,,,,,
2018-09-02 21:53:38.308000,L8,311.42,336.97,320.66,313.20,332.54,313.60,312.11,338.45,324.39,316.38,324.95,353.86,344.53,390.70,393.54,344.77,346.30,338.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.59,267.74,291.96,311.36,292.81,286.94,325.08,317.43,317.72,319.30,314.50,327.19,328.71,324.71,322.39,326.58,326.50,318.38,319.96,323.67,315.20,327.10,316.08,311.51,324.08,266.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.99,292.05,295.57,309.58,318.52,341.82,326.76,314.27,340.61,339.15,343.40,342.53,345.01,341.91,338.83,354.65,347.27,355.62,364.29,346.60,,,,,,,,,,,,,
2018-10-04 21:53:50.552000,L8,347.70,345.92,344.83,351.01,359.32,358.42,332.96,342.58,366.37,357.29,334.33,337.59,338.80,337.65,341.01,341.46,346.87,346.76,,354.98,340.79,362.87,360.26,358.53,357.42,352.56,344.69,345.39,351.04,,,,,,,,,,,,,,,,,,,,350.69,346.72,353.96,,,,,,,,335.13,325.05,323.38,320.72,316.08,322.57,320.77,324.03,328.40,323.17,326.43,321.84,334.55,347.34,345.98,343.81,341.88,331.35,334.13,335.90,337.28,325.13,337.59,334.47,337.89,335.11,330.95,338.78,335.15,282.14,272.77,341.07,332.57,343.43,336.77,343.18,338.98,347.84,346.78,340.12,344.38,295.50,323.63,331.25,338.95,341.32,351.66,347.31,342.13,356.28,337.65,351.81,354.25,358.09,354.32,358.19,334.75,342.45,355.76,,,,,,,,,,,,,,,,,,337.58,342.60,339.31,339.90,339.43,334.64,342.51,327.74,347.22,349.55,343.34,351.95,357.04,356.53,359.84,339.13,347.01,354.66,359.23,357.33,362.15,353.00,337.44,,,,300.11,,,,,329.33,,328.81,342.67
2018-10-20 21:53:56.677000,L8,350.11,350.59,348.40,354.60,358.05,343.02,378.84,376.67,330.42,319.64,331.89,337.35,339.00,339.46,339.46,336.85,343.47,340.00,,356.08,348.18,365.75,360.20,360.42,358.93,347.56,352.49,345.22,357.20,,,,,,,,,,,,,,,358.43,349.31,,,,,,,,,,,,,,,261.16,270.50,272.28,282.47,315.09,314.16,338.89,323.09,318.39,315.33,329.59,327.07,347.15,342.72,342.60,342.87,351.68,349.73,343.91,333.38,337.67,329.39,339.06,340.45,336.96,346.39,336.56,286.85,286.51,300.54,344.35,334.88,325.90,332.01,334.24,327.69,336.71,340.50,341.50,334.90,340.07,337.35,343.22,339.00,343.85,345.91,346.24,352.27,351.12,360.50,379.23,356.82,363.77,370.02,371.45,307.91,361.06,368.15,376.41,,,,,,,,340.97,339.82,350.83,,,340.76,343.71,333.52,337.58,,347.11,350.13,348.00,351.72,336.68,343.14,346.84,356.61,341.30,339.95,340.32,354.27,348.65,346.01,348.87,342.82,356.79,358.44,352.17,374.65,375.18,342.75,410.96,,,297.99,,,354.68,342.21,341.88,353.18,,
2018-11-05 21:54:00.051000,L8,370.04,370.14,355.34,341.64,354.72,354.65,365.43,372.62,330.65,323.51,330.97,338.55,340.11,342.83,341.84,340.31,345.13,346.28,,352.95,343.99,366.62,362.87,361.07,359.35,350.96,353.31,347.44,408.02,,,,,,,,,,,377.16,356.67,,,,,,,,,,,,,,,,,,,262.44,271.69,272.80,284.37,295.63,300.57,296.39,297.24,317.01,315.55,326.42,328.66,327.45,336.59,341.61,355.76,357.54,345.63,361.09,355.70,353.59,321.91,338.99,356.15,347.98,342.64,340.18,286.42,287.41,350.05,347.93,336.46,341.12,339.46,345.32,339.01,344.21,342.93,350.38,349.09,332.29,348.48,341.72,342.12,357.10,352.34,348.47,344.17,354.98,357.84,368.20,369.54,365.43,368.43,313.22,309.61,295.35,291.23,277.68,279.37,371.99,372.80,,,,,,,,,,,,,,,319.35,345.15,347.79,353.50,345.65,343.15,345.48,351.37,350.92,351.11,349.59,344.47,355.95,359.43,354.47,369.19,371.96,368.74,372.76,378.99,374.67,426.78,405.48,421.87,359.13,298.92,,,,,284.66,,,
2018-12-07 21:53:57.973000,L8,354.12,355.12,355.16,361.13,341.09,348.75,352.59,350.76,366.48,359.41,342.58,372.53,385.53,336.02,337.34,333.40,344.99,,,,341.39,355.14,354.97,351.93,353.48,350.39,340.39,418.15,411.33,,,,,,,,,,363.96,352.78,350.96,,,,,,345.69,340.83,317.29,336.86,333.83,313.62,,,,,,325.13,322.05,261.63,273.73,276.91,280.83,314.98,321.10,326.28,326.96,330.16,325.63,328.41,331.34,331.48,332.55,339.99,336.12,341.61,337.03,332.21,342.05,335.59,350.19,346.56,339.16,333.60,331.14,314.79,351.28,306.24,337.97,340.85,348.19,343.69,303.40,345.74,341.68,336.38,334.80,326.85,336.17,327.97,331.03,328.43,343.59,341.46,353.84,338.37,339.03,351.81,347.06,367.72,373.94,356.88,350.67,358.03,349.01,351.53,372.80,358.52,,,,,,374.86,362.57,354.47,333.64,352.70,,,346.00,344.13,350.39,,,342.80,333.15,339.53,344.07,341.39,342.44,332.91,336.08,344.18,339.66,339.58,343.36,346.68,348.16,365.44,368.77,361.04,358.57,372.79,362.81,363.68,,,,357.92,342.67,,,,,317.78,,,
2019-06-17 21:53:54.928000,L8,,,,,363.04,341.85,364.64,369.35,369.83,385.01,380.71,385.73,392.35,385.97,404.43,404.47,405.78,407.28,403.56,410.26,405.89,420.84,404.64,412.42,412.41,426.73,417.59,419.70,424.67,387.99,386.99,389.15,384.54,384.67,382.21,378.96,367.40,368.27,364.79,361.56,369.39,361.48,348.64,347.78,343.72,312.49,352.33,354.32,343.59,345.09,338.90,336.60,331.52,336.48,330.04,342.49,334.03,340.94,337.65,338.70,328.04,324.04,318.17,335.19,320.30,329.39,327.92,330.45,327.79,340.47,330.30,333.78,339.43,338.37,335.75,338.02,338.84,337.58,336.48,352.59,345.88,345.71,339.99,338.18,334.18,344.13,341.92,335.56,352.86,396.68,373.38,373.31,385.78,392.26,332.57,338.73,347.49,344.89,338.27,345.66,351.83,352.50,345.17,347.23,357.48,368.60,360.68,373.92,369.16,371.69,374.57,370.53,370.96,362.59,357.58,352.27,350.29,359.52,337.94,351.58,346.42,342.28,350.34,350.38,357.06,358.21,353.80,358.50,326.96,344.38,313.79,345.31,356.43,303.26,323.80,346.98,350.23,350.82,350.02,345.03,346.92,341.91,340.47,351.84,339.67,352.61,346.32,355.95,360.07,368.68,356.00,365.19,367.76,362.57,354.43,374.50,407.92,399.80,398.85,357.57,345.37,332.47,276.25,338.98,337.76,356.05,345.92,329.26,332.49
2019-08-04 21:54:09.092000,L8,307.58,338.08,329.72,329.47,338.69,307.34,342.85,337.61,350.39,367.20,364.36,369.84,375.75,379.96,370.71,326.54,383.35,381.95,384.40,385.58,386.62,378.31,375.14,395.07,394.51,395.50,382.74,,,378.83,380.96,373.06,369.08,372.78,371.71,370.31,362.84,,,,,,,,,,,,,318.25,334.78,322.81,318.96,329.93,,,327.05,324.96,321.08,316.56,318.96,321.44,315.47,306.72,317.09,316.29,312.47,319.31,326.23,325.42,324.23,317.28,323.97,321.22,322.33,320.16,323.08,322.58,325.96,325.08,322.52,329.95,329.49,318.09,317.76,313.69,323.02,318.28,331.44,329.74,323.64,333.30,325.98,324.32,328.99,327.27,333.97,326.87,330.14,338.99,331.07,330.46,339.85,335.61,341.34,342.80,355.78,340.25,346.72,342.75,346.11,351.57,344.82,354.53,350.92,351.90,,,,,,,,,,,,,,,,,,,,329.25,333.51,324.90,340.70,339.70,330.81,331.52,335.32,324.90,337.20,343.58,332.50,336.10,341.44,346.23,352.90,358.02,354.55,361.13,361.02,339.32,,,,,321.50,,335.97,336.79,341.41,328.01,,,
2019-10-07 21:54:27.004000,L8,369.08,359.01,356.32,356.38,359.31,364.12,363.43,364.22,368.52,362.51,331.34,340.31,342.64,342.24,342.77,338.19,347.66,326.96,,343.56,343.42,362.64,364.37,350.45,358.81,356.09,346.75,347.12,417.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.53,283.96,288.54,293.37,311.31,346.03,323.27,318.74,338.07,331.78,327.13,325.72,332.85,334.34,332.47,343.20,341.59,353.73,336.61,335.68,351.55,329.65,339.94,337.44,337.18,334.68,318.61,329.91,332.49,337.62,337.62,321.21,328.79,324.85,331.17,327.77,332.00,336.31,350.53,333.76,295.60,318.96,341.11,349.43,358.00,356.31,366.17,354.65,357.68,361.68,364.18,360.66,361.48,367.41,316.74,306.79,297.89,291.66,272.61,,,,,,,354.12,347.50,350.49,351.42,,,,,,,,290.60,322.34,334.12,327.21,330.46,342.50,348.60,348.34,347.90,340.83,341.30,343.75,345.62,360.99,363.01,368.80,362.05,356.26,360.42,364.34,366.05,412.95,409.58,,,341.30,,,275.86,281.08,286.03,,,
2019-11-08 21:54:26.682000,L8,340.29,346.95,339.63,338.59,343.49,334.00,340.00,348.85,337.48,328.55,336.14,343.65,345.00,352.16,343.89,349.01,351.29,353.39,356.88,359.81,360.35,373.35,376.07,364.23,362.97,366.60,367.32,355.49,369.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.08,277.37,286.25,293.00,297.73,309.61,313.19,313.36,315.22,320.20,318.18,326.02,327.83,325.71,332.54,337.02,327.87,329.61,330.03,333.90,334.24,322.06,321.03,315.77,316.15,318.60,313.29,316.25,287.38,284.63,321.03,284.08,324.92,319.97,324.64,333.20,326.85,337.34,336.29,334.08,339.59,301.40,318.65,327.94,341.39,335.78,341.92,333.89,337.89,339.25,339.85,347.73,348.63,345.39,337.45,324.81,311.16,305.02,297.52,283.56,290.63,289.35,292.39,283.65,,,,,,,,,,,,,,315.71,329.22,340.82,330.87,326.63,333.30,337.69,341.48,347.07,348.77,343.02,348.68,350.05,346.50,341.59,342.56,350.60,354.89,354.83,357.23,337.81,352.79,,,,325.65,,,281.73,282.21,303.51,,,
2019-12-26 21:54:19.351000,L8,357.20,342.65,342.39,327.70,336.06,331.45,332.48,337.77,323.93,315.90,321.56,334.02,328.25,346.89,334.24,,,,,,345.67,362.96,355.75,352.54,352.62,346.22,342.95,338.67,359.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.19,270.67,272.01,282.08,319.78,326.29,333.36,291.17,305.33,336.67,311.98,333.48,317.97,322.94,346.14,323.05,340.06,336.04,327.89,332.61,321.50,312.85,341.83,318.64,315.21,303.71,311.98,281.91,282.03,335.87,328.26,,340.84,328.64,335.63,336.91,332.67,335.84,335.64,329.27,338.05,333.89,331.50,350.75,351.99,352.29,338.45,335.18,334.88,363.69,364.52,367.69,360.76,328.71,316.65,309.24,300.54,295.60,279.85,283.93,282.23,,,,,,,,,,,,,,,,328.96,331.05,346.09,348.42,351.74,339.85,385.51,373.39,,,,353.94,410.56,351.21,321.92,350.32,354.41,361.88,359.02,361.08,330.93,335.93,,,,308.40,,,275.79,281.58,290.31,,,
2020-01-11 21:54:15.691000,L8,362.36,359.01,351.73,366.05,334.06,333.07,334.91,337.58,327.73,318.17,328.29,336.69,332.98,346.90,337.99,332.55,348.37,342.38,,354.27,345.89,369.86,360.44,358.66,359.65,347.93,351.21,346.13,372.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.75,270.27,280.98,290.17,314.24,293.25,292.39,309.37,340.14,336.62,331.26,313.26,332.11,331.72,339.99,328.48,333.30,330.26,338.47,320.97,327.71,315.42,316.09,317.29,342.07,315.51,281.83,283.46,,,,314.07,339.17,332.43,327.41,335.53,342.15,335.46,334.51,296.04,317.93,324.69,345.26,350.30,353.07,351.47,346.23,347.68,355.17,352.14,343.59,349.96,331.13,319.79,311.02,302.47,296.65,284.37,286.04,287.34,289.06,281.75,,,,,,,,,,,,,,292.06,319.62,351.04,337.00,323.56,338.61,342.67,333.57,337.70,338.41,341.29,345.46,351.51,358.93,362.18,331.78,350.66,352.26,352.83,375.26,328.84,349.58,,,,310.52,,,,,280.08,,,
2020-01-27 21:54:11.218000,L8,337.45,328.28,321.18,320.48,328.39,321.60,320.75,328.20,321.55,312.78,318.34,329.23,321.95,337.86,333.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.58,263.27,267.53,278.49,288.37,279.29,284.44,300.09,298.98,312.47,331.74,328.94,333.59,329.74,326.86,330.18,324.19,319.23,324.07,324.87,311.28,306.62,313.33,303.46,287.76,307.97,274.87,272.67,333.76,333.89,335.36,,,,323.84,323.81,319.70,326.02,330.20,338.00,306.30,323.82,328.80,342.66,350.15,347.45,354.71,347.24,357.72,354.07,339.11,350.71,351.41,356.56,306.87,,,,,,,,,,,,,,,,,,,,,,327.56,337.26,340.86,317.83,339.53,341.54,336.98,335.93,338.61,340.37,338.62,345.55,346.18,348.16,328.09,354.00,369.58,359.34,356.70,320.98,,,,,293.98,,,,,,,,
2020-02-12 21:54:06.855000,L8,351.29,344.24,346.10,339.18,338.70,341.67,338.79,345.11,349.22,367.35,369.15,368.73,374.56,357.08,380.25,331.18,348.66,335.40,,348.86,342.18,386.19,384.43,385.61,357.55,348.17,336.65,395.60,402.24,,,,,,,,,,,,,,,,,337.95,395.77,397.62,395.45,399.16,321.57,320.10,315.39,330.14,311.20,,,,322.65,322.06,322.26,320.70,283.41,310.07,316.68,318.38,326.43,316.59,326.30,327.20,327.81,320.10,319.44,336.77,335.97,331.71,326.18,333.54,329.38,323.92,321.16,314.80,319.23,322.10,315.55,312.85,316.85,313.96,329.07,328.04,329.93,315.13,324.29,318.89,326.41,322.80,325.75,326.13,333.91,335.93,338.41,343.26,341.55,344.42,339.12,323.93,345.82,346.27,344.80,347.12,347.36,394.03,417.55,420.81,396.49,396.73,399.80,405.44,405.14,401.06,396.22,394.99,386.35,396.68,393.40,400.19,411.45,345.04,342.20,334.92,,,,,,331.71,334.39,334.29,339.00,327.69,331.76,332.39,329.99,330.08,324.78,330.34,339.06,343.38,347.09,352.00,352.70,414.09,416.74,417.70,353.75,342.94,394.60,394.10,390.02,,326.68,392.33,391.12,383.16,313.32,326.71,,,388.61
2020-04-16 21:53:39.644000,L8,349.34,352.20,340.88,335.25,352.39,339.68,346.82,358.10,364.36,375.15,380.39,386.25,394.23,396.31,400.78,421.28,420.88,416.53,423.07,411.19,404.34,390.60,399.09,394.92,409.08,406.10,406.36,409.77,393.07,361.64,385.21,388.82,381.00,372.61,372.06,330.65,346.37,353.94,352.26,,,,,,,,,333.98,335.62,336.22,333.32,333.50,334.46,332.40,344.36,,320.53,339.70,336.99,335.01,324.54,335.00,315.97,333.44,323.08,327.45,335.05,335.74,328.64,327.34,326.51,344.74,340.89,326.00,334.85,330.69,339.38,346.01,327.10,304.29,336.55,326.98,304.56,323.92,290.70,336.44,,,,341.11,340.87,331.95,330.26,326.88,328.32,339.23,328.41,327.87,333.96,336.69,348.67,341.26,352.39,355.35,343.99,352.92,347.38,347.35,355.80,353.91,357.10,350.32,351.92,311.52,308.49,292.56,285.98,,,,,,,,,,,,,,,,,,,,332.47,347.01,338.93,338.26,338.68,334.67,319.68,338.47,333.71,328.37,342.54,344.84,346.30,338.00,352.35,354.62,344.89,347.29,359.40,357.87,397.40,398.64,331.51,,,,,,,,,,
2020-06-03 21:53:36.300000,L8,,,,,285.01,287.78,290.40,308.43,330.43,327.51,328.42,339.81,343.48,345.47,343.71,341.94,352.62,349.63,356.91,362.02,358.85,365.04,370.15,367.73,365.27,364.81,367.71,359.74,367.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.52,284.88,272.42,273.09,299.40,308.18,308.66,302.10,305.46,313.83,317.77,318.97,320.77,319.17,324.06,323.62,322.72,319.47,326.80,325.70,320.50,321.10,322.39,313.62,317.56,321.20,313.94,314.55,282.22,292.87,323.35,334.71,301.86,320.49,328.91,327.88,319.77,334.71,338.23,327.75,330.13,305.05,319.02,326.05,331.36,333.93,343.53,336.53,339.40,342.43,338.22,345.45,344.94,346.22,339.28,330.03,323.86,308.28,301.63,287.34,290.98,291.10,293.08,287.18,289.94,287.28,,,,,,,,,,,,294.32,317.20,322.39,324.04,320.44,322.53,325.83,331.80,320.36,311.60,311.11,340.41,343.15,339.64,337.80,341.18,345.04,351.50,349.71,355.99,331.64,361.92,,,,327.12,,,273.44,277.83,295.64,,,
2020-07-21 21:53:58.839000,L8,,,,,281.35,284.99,288.92,312.03,329.52,322.08,334.31,343.53,343.38,346.09,341.03,344.45,349.55,348.06,354.06,358.13,357.45,368.90,368.58,363.05,368.33,366.19,360.75,362.58,367.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.34,281.99,296.48,302.40,307.23,302.39,303.98,311.81,312.84,316.34,328.27,314.51,325.01,327.94,321.95,319.40,331.32,325.60,324.02,322.12,325.79,319.17,318.40,315.47,313.56,315.35,283.93,289.19,324.07,335.02,,316.57,337.09,329.21,321.99,337.12,337.38,331.69,329.58,297.51,321.85,329.67,331.70,341.91,339.97,340.66,343.05,342.28,350.49,347.43,351.99,351.34,338.16,328.83,321.33,308.70,302.87,285.19,288.74,292.32,286.85,288.42,,,,,,,,,,,,,,292.14,317.12,323.52,324.54,319.51,322.48,328.82,330.95,330.77,327.18,318.45,343.26,342.87,344.10,348.86,333.64,346.37,351.10,341.50,355.08,332.38,,,,,337.05,,,273.42,279.56,289.13,,,
2020-11-26 21:54:24.779000,L8,342.32,343.74,336.29,333.30,339.23,345.34,330.84,337.46,327.46,315.83,325.99,337.65,328.87,341.17,337.01,326.97,339.29,,,,338.35,353.19,350.26,348.29,354.45,346.78,338.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.21,280.30,283.57,291.85,300.89,313.39,304.63,309.53,315.82,320.15,319.88,325.74,329.37,325.35,332.49,324.84,323.96,327.75,330.79,328.91,316.46,319.37,313.89,317.16,314.04,307.34,308.39,286.63,282.61,,,,,323.00,320.50,317.84,336.43,338.70,332.14,337.61,300.30,317.42,327.64,331.90,338.14,336.83,335.16,343.15,339.75,334.45,343.05,339.04,342.85,334.68,321.69,317.74,302.56,291.62,276.93,277.11,,,,,,,,,,,,,,,,,293.78,321.18,324.76,326.76,321.00,323.59,328.58,334.08,336.71,339.70,333.39,346.71,341.42,338.17,335.54,337.22,343.04,347.35,351.63,357.08,328.54,,,,,317.98,,,274.33,276.23,293.45,,,
2020-12-12 21:54:25.476000,L8,341.86,355.80,337.26,359.37,343.89,336.22,336.20,333.07,322.70,312.21,337.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.35,275.47,280.20,284.91,295.34,307.11,299.57,303.59,311.49,327.59,326.03,333.75,323.03,323.50,348.60,340.53,319.19,342.83,344.55,339.76,328.87,324.74,328.94,338.41,318.36,322.16,337.34,278.01,278.52,,,,,,334.15,350.40,340.95,334.69,353.53,343.89,294.05,308.98,324.25,340.70,359.68,314.21,360.23,356.56,333.97,362.07,352.96,360.96,359.99,329.30,312.13,309.73,294.50,286.38,271.69,,,,,,,,,,,,,,,,,,287.10,314.24,329.24,325.90,318.72,328.55,339.74,338.76,343.30,346.09,339.12,346.44,346.70,348.56,346.46,337.07,357.89,353.76,359.57,362.28,321.74,,,,,301.53,,,,,,,,
