dates,satname,nzd0327-0000,nzd0327-0001,nzd0327-0002,nzd0327-0003,nzd0327-0004
2023-09-15 22:00:44.069000,L9,209.83,185.53,191.56,230.13,252.32
2023-09-16 21:54:32.382000,L8,229.18,210.96,211.94,285.76,297.25
2023-10-09 22:00:48.556000,L8,240.09,220.94,242.49,289.32,310.49
2023-10-18 21:55:00.891000,L8,239.06,218.54,234.42,290.79,299.29
2023-11-03 21:55:04.612000,L8,205.03,191.77,196.99,223.41,270.50
2023-11-10 22:00:47.296000,L8,204.55,192.88,195.00,222.95,269.49
2023-11-11 21:54:39.153000,L9,208.12,194.07,196.05,225.03,270.23
2023-11-11 21:55:03.116000,L9,233.32,216.66,241.89,287.50,301.23
2023-12-20 22:00:59.619000,L9,237.62,219.51,243.62,297.69,311.56
2024-01-06 21:54:57.576000,L8,216.89,204.74,209.22,277.39,277.19
2024-01-13 22:00:46.963000,L8,225.79,213.53,212.88,286.55,301.15
2024-02-06 22:00:58.082000,L9,230.11,214.87,213.55,283.71,283.35
2024-02-14 22:00:43.269000,L8,236.38,218.43,226.70,287.32,304.98
2024-02-15 21:54:42.290000,L9,234.56,218.59,239.91,288.79,306.51
2024-02-15 21:55:06.249000,L9,236.21,219.80,240.67,289.22,308.38
2024-02-23 21:54:31.007000,L8,228.73,217.74,220.64,286.86,312.26
2024-03-01 22:00:36.699000,L8,230.62,210.89,212.11,281.82,277.68
2024-03-09 22:00:50.044000,L9,235.72,216.37,225.26,285.10,296.40
2024-03-10 21:54:19.621000,L8,232.37,211.86,216.17,283.53,295.03
2024-04-02 22:00:15.929000,L8,,,,270.05,244.73
2024-04-18 22:00:06.948000,L8,221.76,199.39,192.03,,
2024-04-26 22:00:16.792000,L9,202.02,186.42,190.25,265.56,210.78
2024-04-27 21:54:16.738000,L8,220.22,204.01,198.82,278.60,275.01
2024-05-04 21:59:58.130000,L8,214.45,200.57,194.42,275.29,272.17
2024-05-05 21:54:04.715000,L9,245.97,222.37,256.83,310.57,317.28
2024-05-05 21:54:28.674000,L9,244.73,222.55,257.01,310.88,316.41
2024-05-29 21:53:30.753000,L8,200.93,189.43,195.40,264.31,266.34
2024-06-05 21:59:44.505000,L8,217.12,197.46,197.62,252.81,267.50
2024-06-21 21:59:53.176000,L8,,,,218.78,242.84
2024-07-08 21:54:13.622000,L9,181.58,180.83,190.72,253.77,258.12
2024-07-23 22:00:15.799000,L8,,,,258.19,259.55
2024-07-24 21:53:53.499000,L9,230.30,211.26,233.35,295.32,302.36
2024-08-17 21:54:35.579000,L8,199.04,188.33,187.14,238.91,243.86
2024-09-02 21:54:44.051000,L8,199.49,182.23,186.94,,
2024-09-09 22:00:32.753000,L8,233.33,211.60,211.57,287.25,300.28
2024-09-10 21:54:16.716000,L9,240.64,217.92,230.94,295.96,301.89
2024-09-10 21:54:40.675000,L9,335.20,231.14,287.31,322.50,321.10
2024-09-17 22:00:28.727000,L9,237.12,212.06,241.52,293.49,302.82
2024-10-04 21:54:20.849000,L8,203.13,187.75,189.59,229.77,238.06
2024-10-11 22:00:38.921000,L8,210.52,200.22,199.27,272.74,274.68
2024-10-19 22:00:46.639000,L9,226.06,205.77,215.14,278.64,281.19
2024-10-20 21:54:57.214000,L8,242.08,222.49,257.85,289.19,320.12
2024-10-28 21:54:37.444000,L9,235.98,218.34,246.39,296.02,298.97
2024-10-28 21:55:01.412000,L9,228.46,213.77,217.24,291.37,290.76
2024-11-29 21:55:08.261000,L9,189.67,185.06,178.33,266.64,234.38
2024-12-06 22:00:47.876000,L9,199.58,183.46,188.02,273.44,264.49
2024-12-14 22:00:39.564000,L8,242.78,221.08,262.86,335.94,324.57
2024-12-22 22:00:50.126000,L9,224.48,212.57,216.40,281.92,279.60
2024-12-23 21:54:55.573000,L8,225.77,213.76,225.95,287.18,292.22
2025-01-24 21:54:27.895000,L8,195.65,187.88,177.38,269.17,258.51
2025-02-01 21:54:59.207000,L9,350.52,335.95,354.66,384.20,410.93
2025-02-08 22:00:47.535000,L9,201.13,180.33,183.40,268.49,256.52
2025-02-24 22:00:45.618000,L9,236.03,216.05,230.69,293.34,291.07
2025-03-13 21:54:40.689000,L8,210.01,195.20,190.52,270.99,265.68
2025-03-21 21:54:20.092000,L9,228.63,210.31,211.81,292.57,281.31
2025-03-21 21:54:44.060000,L9,,,183.38,267.76,246.26
2025-03-28 22:00:30.767000,L9,242.96,221.10,299.89,398.38,387.16
2025-03-29 21:54:31.867000,L8,236.70,214.70,233.76,296.79,296.94
2025-04-06 21:54:19.680000,L9,240.47,220.43,245.63,299.22,305.33
2025-04-06 21:54:43.643000,L9,217.57,205.97,206.69,280.96,279.27
2025-04-13 22:00:31.638000,L9,233.82,212.60,245.14,297.24,309.86
2025-05-07 22:00:01.777000,L8,179.26,178.89,185.97,245.33,243.56
2025-05-15 22:00:11.465000,L9,195.06,182.25,190.53,250.63,258.79
2025-05-16 21:54:17.190000,L8,193.51,184.08,189.98,253.72,267.43
2025-05-23 22:00:06.968000,L8,,,,149.85,254.66
2025-05-24 21:53:57.532000,L9,173.99,185.16,190.18,253.21,260.32
2025-05-31 22:00:05.623000,L9,,,,251.12,252.39
2025-06-01 21:54:20.613000,L8,237.38,222.37,259.50,300.54,299.02
2025-06-17 21:54:32.340000,L8,,,,255.36,253.91
2025-07-18 22:00:28.496000,L9,187.62,183.04,186.42,148.51,266.26
2025-07-26 22:00:32.392000,L8,192.45,186.77,188.63,269.58,270.92
2025-07-27 21:54:45.059000,L9,264.60,298.09,298.44,328.20,323.05
2025-09-29 21:54:44.937000,L9,234.51,214.32,245.80,293.64,296.56
2025-10-06 22:00:58.125000,L9,240.58,221.83,254.59,314.46,359.26
2025-11-07 22:01:01.730000,L9,244.83,233.52,276.45,316.95,322.66
