dates,satname,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0042,nzd0557-0043,nzd0557-0044,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049
2023-10-06 22:21:18.866000,L9,351.61,340.51,323.11,311.16,303.77,288.32,290.83,269.14,280.58,282.73,254.23,256.76,275.38,265.14,293.60,274.37,301.57,302.13,291.40,282.64,257.93,242.25,246.56,255.78,264.86,269.43,247.60,245.48,259.63,243.56,226.14,221.79,204.82,203.39,218.34,216.53,197.16,190.29,142.79,156.38,165.50,176.71,194.15,190.85,191.52,194.96,212.83,224.86,205.30,216.71
2023-10-22 22:21:02.157000,L9,359.64,344.14,337.13,329.48,333.72,326.86,324.82,316.60,303.42,306.91,296.09,287.94,293.39,296.29,303.61,315.21,313.11,302.51,287.03,275.90,261.33,252.81,252.63,258.17,265.62,275.91,278.33,278.58,268.60,256.55,235.82,231.66,225.96,220.81,223.71,228.63,205.84,186.43,154.02,153.34,171.22,181.61,186.98,187.85,191.39,199.35,215.28,221.41,208.13,225.01
2023-10-22 22:21:26.129000,L9,356.40,342.53,336.57,329.06,332.40,326.06,323.42,314.28,301.78,305.99,293.56,286.66,292.05,295.51,302.54,314.07,311.69,284.88,286.18,275.15,260.89,252.16,253.03,258.69,265.45,275.00,277.89,277.68,268.31,256.04,234.53,228.81,225.42,221.24,223.42,228.33,206.42,185.81,154.20,152.48,172.20,182.16,187.87,189.63,192.10,200.98,216.17,222.59,209.30,225.65
2023-11-07 22:21:21.805000,L9,304.00,292.30,282.54,273.30,262.48,250.93,243.66,238.32,233.59,234.07,235.25,234.84,228.32,227.13,227.09,232.92,176.16,,,,,,,,168.12,214.13,217.40,222.81,226.73,211.47,177.08,180.90,177.01,185.17,186.54,184.36,158.40,,,,,140.33,152.61,149.39,152.85,162.15,175.62,193.14,184.03,
2023-11-23 22:21:29.035000,L9,353.37,346.23,338.87,336.45,331.81,322.48,322.75,310.23,292.04,293.63,283.96,283.54,289.13,502.05,449.76,499.12,513.37,298.73,289.39,269.67,250.75,250.03,251.92,260.23,263.31,271.42,274.19,279.72,270.76,251.65,239.90,232.19,227.85,226.39,228.02,232.00,206.06,185.93,177.64,172.64,179.54,185.86,200.28,421.74,511.89,,,,,
2023-12-09 22:21:02.419000,L9,,,,,,,,,,,,,,,,202.14,241.46,220.03,189.31,197.35,,,,,,,158.23,202.47,226.30,209.56,200.75,189.30,189.01,187.26,186.83,185.48,155.11,,,,,,,,,,,,,
2023-12-09 22:21:26.386000,L9,,,,,,,,,,,,,,,,207.50,241.48,222.63,199.82,201.11,,,,,191.01,176.24,161.63,210.19,226.80,211.10,201.02,190.39,190.09,189.03,188.03,187.57,158.61,,,,,,,,146.40,155.90,178.75,199.69,187.17,
2024-01-26 22:21:02.147000,L9,322.82,305.80,295.66,284.77,275.65,265.58,260.54,253.99,250.00,253.39,251.65,251.73,252.97,255.85,261.34,295.21,281.86,275.74,292.50,280.18,270.09,263.42,243.14,250.51,257.67,255.84,254.74,267.99,264.26,250.06,240.17,231.12,226.56,221.14,223.92,226.64,192.41,168.03,,,160.14,166.83,177.42,180.42,182.17,188.93,211.57,221.89,208.90,220.95
2024-01-26 22:21:26.115000,L9,319.98,303.51,292.14,282.67,272.36,262.62,257.53,251.06,247.57,250.90,249.28,249.73,249.91,252.67,258.91,295.26,279.42,275.25,290.82,277.33,268.24,259.60,241.81,247.51,255.63,253.69,256.18,267.02,263.19,249.69,238.71,229.88,226.05,220.41,223.33,226.16,191.35,164.72,,,160.30,167.41,177.57,181.58,184.86,190.29,211.19,224.30,212.25,223.14
2024-02-19 22:20:51.302000,L8,347.18,361.77,472.70,494.87,343.10,324.29,311.16,298.64,300.80,292.48,293.45,293.31,297.37,290.87,284.83,299.70,317.62,358.75,408.83,388.48,287.80,274.61,267.51,261.62,263.12,258.44,269.28,279.37,275.93,261.77,245.19,232.51,230.37,232.87,238.60,236.66,214.80,195.21,189.20,183.77,185.73,194.94,199.39,199.37,201.66,208.73,221.96,232.95,212.88,223.75
2024-03-06 22:20:39.136000,L8,312.76,305.28,298.18,289.74,282.77,275.89,274.15,260.94,257.92,258.20,260.50,269.10,261.34,261.91,259.16,266.45,270.66,270.79,256.24,250.70,273.01,278.17,265.95,263.87,268.19,270.58,268.43,276.68,275.15,259.82,243.51,235.22,230.39,228.79,219.33,216.47,205.12,183.30,145.08,146.23,168.46,177.29,182.67,184.71,179.35,186.29,196.35,208.34,196.00,213.07
2024-03-22 22:20:30.323000,L8,320.64,308.99,303.98,296.50,285.80,280.69,277.82,267.93,267.16,269.99,265.74,264.79,266.86,268.19,267.42,274.65,282.77,276.19,285.56,270.78,241.74,243.13,245.61,260.93,267.02,269.00,276.08,279.44,279.41,268.98,255.54,247.10,238.23,236.65,237.18,239.02,212.46,179.56,,142.85,171.91,182.14,188.39,191.60,196.98,206.52,221.00,225.86,210.26,226.37
2024-04-07 22:20:23.488000,L8,326.75,320.94,311.50,305.64,297.09,293.27,284.65,278.72,275.79,276.14,276.11,272.32,276.59,294.15,301.77,303.81,290.52,285.00,284.43,282.77,278.86,282.59,281.24,276.52,272.58,271.52,275.87,285.96,287.50,272.48,259.79,251.81,242.58,230.36,234.65,241.63,215.30,184.27,,147.43,174.01,192.49,195.37,197.68,207.75,214.29,231.08,236.54,217.45,247.81
2024-06-18 22:19:55.612000,L9,249.64,231.37,188.41,216.80,223.00,241.78,249.17,238.21,239.81,233.79,237.67,236.04,181.93,186.34,188.27,191.59,212.50,211.32,219.10,187.62,201.16,176.33,152.13,171.83,188.33,207.72,177.61,217.83,221.52,215.19,200.11,192.33,185.00,183.25,176.80,181.84,155.51,,,,,,,,,,,191.11,175.81,190.81
2024-06-18 22:20:19.575000,L9,333.04,329.59,314.92,307.40,293.05,288.87,281.46,276.73,264.51,268.33,267.74,264.63,266.47,273.55,274.23,282.14,280.95,277.80,275.69,262.93,262.27,246.50,244.63,249.68,263.43,244.56,267.74,268.95,274.37,249.56,244.21,231.81,232.30,230.22,229.88,232.26,207.89,186.23,,151.83,171.90,183.87,188.10,188.99,193.58,202.92,219.83,225.42,211.12,225.38
2024-07-04 22:20:03.802000,L9,,,,,,,,,,,,191.07,168.42,176.60,172.66,183.66,206.95,205.68,190.67,179.65,191.16,165.04,136.69,166.88,178.05,180.51,174.91,212.90,213.21,210.03,193.10,187.81,180.64,177.10,168.27,177.05,,,,,,,,,,,,191.37,173.03,194.45
2024-07-04 22:20:27.773000,L9,,,,,,,,,,,193.58,238.77,187.02,229.20,201.51,200.96,252.52,243.46,231.23,221.18,206.40,189.10,162.42,206.23,195.43,216.02,194.04,224.59,224.14,216.68,202.83,193.49,187.38,183.06,179.24,182.91,160.62,,,,,,,150.18,148.64,162.98,165.31,193.63,181.21,199.89
2024-07-12 22:20:12.667000,L8,294.91,283.79,273.14,262.71,183.46,,,,,,182.11,183.78,162.03,169.15,165.18,176.31,190.82,193.08,181.64,173.55,166.24,143.51,,,,,,,208.23,155.83,168.07,,,,,,,,,,,,,,,,,,,
2024-08-05 22:20:18.332000,L9,314.61,306.70,297.27,289.38,278.34,270.22,263.77,256.92,248.35,248.29,250.29,252.07,250.80,253.37,253.61,254.07,261.03,258.31,245.59,236.68,228.55,223.33,224.22,224.81,226.65,226.18,232.21,237.29,235.16,221.41,210.48,204.30,199.18,197.55,194.25,201.25,181.74,154.48,,,143.83,156.15,176.25,190.90,219.65,212.48,226.13,232.33,216.05,223.13
2024-08-05 22:20:42.303000,L9,317.60,309.50,299.87,292.88,281.24,273.70,266.91,260.25,251.23,253.14,253.28,256.20,253.03,257.28,257.64,257.87,263.92,261.44,250.40,240.99,233.44,226.44,227.51,227.54,228.93,228.02,236.19,239.71,236.23,224.98,213.52,206.46,200.57,199.62,196.12,202.99,183.17,156.80,,,143.76,156.03,191.73,196.76,222.08,213.83,226.68,232.36,215.88,217.49
2024-08-13 22:20:26.422000,L8,315.32,307.69,298.50,290.16,279.42,271.15,265.27,257.30,251.39,252.04,252.50,253.24,252.32,257.39,253.99,256.46,264.05,261.09,246.60,239.16,229.38,227.52,225.01,226.17,228.17,228.98,232.79,241.19,237.95,225.52,213.55,205.77,201.53,202.00,198.39,205.12,184.11,160.15,,,145.50,155.56,170.64,174.81,176.13,190.01,209.57,220.07,199.15,211.84
2024-09-22 22:20:32.853000,L9,319.91,311.36,301.47,295.33,283.70,277.53,268.03,261.90,254.38,256.97,257.41,257.20,253.82,256.79,254.25,257.80,265.77,260.52,249.30,238.73,229.68,226.14,225.51,226.93,229.54,231.94,236.55,241.49,236.25,224.71,211.78,204.82,199.80,198.71,199.95,209.27,174.14,164.75,,,143.68,157.20,183.83,182.13,188.18,189.63,210.71,222.82,205.50,224.39
2024-09-22 22:20:56.816000,L9,320.38,311.39,301.84,295.23,283.70,277.47,267.96,261.97,253.97,256.68,256.78,257.02,253.46,256.85,253.63,257.53,265.20,259.86,248.91,238.18,229.06,225.18,224.52,226.53,228.66,231.53,236.03,240.68,235.48,223.46,209.94,202.58,198.10,196.61,196.57,195.31,173.20,160.97,,,140.77,154.20,179.50,176.43,182.20,185.29,197.19,217.45,202.43,221.99
2024-10-16 22:21:15.412000,L8,316.95,309.42,300.16,292.88,280.30,270.48,264.85,257.27,250.78,250.44,252.85,254.28,251.98,253.26,249.78,254.16,261.59,258.12,248.80,239.89,229.35,225.81,223.23,226.28,228.43,228.98,233.69,238.72,239.31,224.85,212.85,203.18,200.18,198.90,201.01,203.06,194.20,156.85,,,144.15,155.44,171.30,179.26,177.39,189.81,200.37,220.03,204.25,227.49
2024-10-24 22:20:57.649000,L9,491.45,483.83,499.74,,,,,,,,,,,,,,387.21,444.37,486.25,433.91,307.67,354.00,353.60,322.28,379.83,366.73,364.52,347.77,300.56,279.62,346.56,297.32,378.91,343.30,322.64,331.88,288.16,272.71,174.60,192.25,188.29,204.39,207.15,205.06,221.30,232.74,235.34,244.49,221.96,236.98
2024-10-24 22:21:21.612000,L9,403.57,516.76,496.10,423.37,514.68,360.07,365.23,360.85,447.32,498.77,473.53,489.66,362.70,341.03,332.81,449.55,431.99,445.75,405.82,432.69,430.79,420.46,408.77,390.07,373.97,362.59,361.93,344.80,293.36,276.72,340.12,294.57,375.94,338.65,296.02,303.19,216.43,197.39,173.87,190.09,187.20,201.06,205.07,203.09,211.05,229.73,234.27,241.67,222.26,236.42
2024-11-17 22:21:14.492000,L8,322.31,309.37,300.38,292.47,283.07,273.33,266.86,258.22,251.30,252.82,253.51,256.19,253.09,252.67,252.53,257.57,265.61,260.05,250.63,242.18,230.89,223.91,223.88,228.67,231.36,232.92,236.53,239.04,240.67,228.31,215.66,206.20,203.68,205.87,211.94,212.21,182.52,157.31,,,146.17,160.53,174.92,176.63,181.82,184.27,202.68,221.88,212.23,222.55
2025-01-12 22:20:57.242000,L9,315.63,306.21,297.41,289.34,281.00,271.82,267.08,258.07,252.97,254.14,254.11,254.34,252.49,254.58,253.50,259.16,265.79,260.75,250.67,241.30,230.88,225.41,223.62,227.32,229.68,229.98,234.54,241.37,240.92,232.73,219.11,213.76,206.99,209.42,206.03,214.08,181.77,163.39,,,145.91,155.49,168.74,170.71,176.57,183.18,197.39,207.54,201.22,212.67
2025-01-28 22:20:54.198000,L9,315.90,306.85,297.35,289.78,280.81,271.87,266.20,258.25,252.26,254.35,254.57,254.17,252.18,253.96,253.36,258.94,266.39,259.16,249.08,239.91,228.39,222.03,220.84,226.55,227.99,230.10,234.35,240.33,238.93,227.60,216.38,206.18,204.87,204.97,205.05,208.78,187.73,153.61,,,145.60,151.65,160.62,164.83,163.11,175.58,190.08,202.18,196.61,204.95
2025-01-28 22:21:18.169000,L9,316.10,307.07,297.60,290.04,281.06,272.22,266.49,258.47,252.35,254.97,254.89,254.45,252.52,254.02,253.74,259.25,266.68,259.44,249.56,240.35,228.59,222.39,221.04,226.88,228.44,230.41,234.86,240.60,239.39,227.90,216.77,207.23,205.61,205.90,205.67,209.78,189.20,154.19,,,146.30,152.39,161.18,166.63,164.42,176.37,190.96,203.25,197.98,206.01
2025-03-09 22:20:38.333000,L8,302.86,284.53,278.37,267.91,259.82,248.37,251.46,248.57,245.04,244.29,245.83,244.02,243.36,237.39,230.87,238.40,246.50,237.59,214.34,,,,,151.67,186.85,213.93,216.77,223.88,223.90,211.33,199.21,191.04,187.86,183.87,183.76,180.17,,,,,,,,,,,,,,
2025-04-10 22:20:22.528000,L8,315.77,308.67,298.42,289.96,281.51,271.18,267.25,259.10,253.83,255.12,254.16,253.22,253.08,255.56,255.94,262.63,266.32,262.03,249.90,237.83,229.20,223.15,224.12,228.42,228.19,228.53,235.92,242.73,239.52,227.94,216.95,208.83,202.32,200.93,202.52,201.34,174.26,150.81,,,143.38,153.57,162.77,167.46,167.62,181.82,201.20,218.77,202.07,213.25
2025-05-04 22:20:29.330000,L9,228.82,270.27,,261.63,280.97,274.17,266.94,262.82,258.43,254.49,254.80,254.12,253.23,256.95,257.61,261.49,265.49,262.33,252.40,238.70,229.02,226.13,225.01,228.80,230.19,230.11,235.08,241.66,235.89,223.86,209.07,190.70,203.57,212.27,197.42,195.22,164.38,,,,140.09,143.73,152.28,153.66,155.93,165.74,179.54,192.98,183.91,
2025-06-13 22:20:24.544000,L8,311.02,319.12,307.10,297.08,272.33,284.44,273.22,266.91,260.46,265.30,272.48,269.17,270.80,270.25,275.17,273.89,279.47,286.22,304.88,327.62,296.23,280.37,270.27,243.01,252.50,245.44,256.75,300.72,259.51,243.99,256.76,253.74,243.33,252.23,278.44,287.80,243.44,229.03,242.87,241.42,243.72,223.91,226.60,217.01,194.51,184.24,,,,
2025-06-29 22:20:56.740000,L8,332.43,322.70,312.34,306.52,292.53,287.94,281.90,274.65,265.05,266.49,329.27,345.09,388.54,326.62,270.47,274.82,279.46,276.20,268.62,256.70,246.26,241.48,243.36,238.43,243.67,241.30,250.32,259.26,260.36,245.07,254.51,235.29,242.97,209.83,213.49,224.87,205.93,172.53,,,146.59,157.08,184.39,188.10,187.56,183.36,203.72,210.68,197.96,225.75
2025-07-07 22:20:30.891000,L9,306.72,285.72,281.61,269.57,262.88,232.47,232.01,207.35,228.21,196.28,193.15,205.06,179.75,181.60,182.52,191.42,211.10,214.90,212.54,184.53,193.73,174.29,151.79,167.45,182.07,196.13,187.11,209.64,209.64,,,,,,,,,,,,,,,,,,,,,
2025-07-07 22:20:54.854000,L9,310.26,291.68,287.09,275.98,267.82,239.04,236.88,239.64,239.60,229.40,208.92,234.68,184.10,187.89,195.35,198.45,218.77,224.79,219.41,215.81,200.00,181.99,161.54,173.54,188.93,206.60,194.08,216.14,215.58,142.52,,,,,,,,,,,,,,,,,,181.08,162.13,178.18
2025-07-23 22:20:39.223000,L9,322.61,315.38,301.66,294.40,281.93,273.94,268.45,261.81,253.13,255.60,256.17,254.90,253.59,258.87,260.64,265.75,267.13,264.87,254.75,244.74,234.07,229.87,228.92,229.63,232.36,229.89,238.18,245.11,241.10,227.15,216.22,207.50,200.71,197.90,194.75,201.69,176.98,150.57,,,142.99,153.46,164.74,174.26,181.56,192.25,204.29,223.77,205.85,221.80
2025-07-23 22:21:03.186000,L9,325.04,318.92,306.12,299.67,283.72,277.46,273.33,268.12,256.89,258.60,260.54,257.55,256.84,261.19,263.62,267.78,270.40,268.63,257.78,247.45,237.70,233.42,231.76,231.95,235.88,232.82,241.04,247.91,243.86,229.18,218.29,209.75,202.20,200.02,196.32,203.82,180.00,153.54,,,143.88,154.38,165.65,174.56,183.97,193.49,206.25,223.89,204.90,217.83
2025-10-11 22:21:09.442000,L9,319.50,310.64,301.37,302.20,283.74,275.99,266.78,259.78,252.83,254.89,254.79,258.07,252.91,253.48,253.15,256.88,266.14,260.18,250.39,240.69,230.69,225.88,222.69,228.47,227.94,230.64,236.80,241.74,238.07,223.63,209.92,200.32,197.98,196.75,195.77,204.43,178.01,160.46,,,144.91,155.21,165.48,167.98,177.23,184.31,202.97,211.35,201.12,217.35
2025-10-11 22:21:33.413000,L9,407.10,402.67,385.35,366.18,369.19,360.24,340.41,329.10,303.07,312.21,332.57,330.73,331.18,346.41,364.89,344.42,336.73,322.38,309.05,306.82,311.04,358.98,329.63,326.56,319.87,315.81,328.64,349.21,342.16,458.38,469.51,454.33,423.19,430.87,430.76,414.20,356.32,346.84,353.09,342.04,236.05,236.44,247.13,247.48,249.13,245.95,262.80,254.38,234.48,258.55
2025-10-27 22:21:28.560000,L9,304.64,291.90,283.34,272.64,262.27,243.50,235.77,208.52,208.70,218.95,207.40,212.27,183.12,182.42,180.29,187.47,214.15,211.68,210.21,188.92,185.12,171.47,141.87,175.23,179.98,191.76,166.75,207.25,213.01,178.39,136.18,,,,,,,,,,,,,,,,,,,
