dates,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0042,nzd0557-0043,nzd0557-0044,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049,satname
2023-08-27 22:20:47+00:00,305.2033333333333,292.43666666666667,274.2133333333333,270.2266666666667,258.75,250.63750000000002,248.81,248.485,233.72,233.745,235.7625,236.995,226.06000000000003,226.04749999999999,217.01,233.53750000000002,247.29000000000002,240.24999999999997,227.11,222.385,209.5525,193.91750000000002,205.44333333333336,203.46666666666667,206.8775,215.61666666666667,217.54,221.76,220.35,221.43,208.31,197.16,192.52,192.07,190.9,189.58,163.34,,,,,141.51,153.92,154.38,154.41,165.93,174.83,192.63,181.99,,L8
2023-10-22 22:21:26+00:00,305.2033333333333,292.43666666666667,274.2133333333333,270.2266666666667,258.75,250.03,246.26333333333332,248.485,230.24333333333334,231.91333333333333,232.55999999999997,234.45666666666668,219.21000000000004,220.52999999999997,221.48,234.00333333333333,247.93333333333337,243.34333333333328,232.20666666666668,220.53333333333333,207.21666666666667,189.99,200.275,195.0,203.16,212.57,210.82000000000002,210.19,209.16,,,,,221.24,,,,185.81,154.2,152.48,172.2,182.16,187.87,189.63,192.1,200.98,216.17,222.59,209.3,225.65,L9
2024-01-26 22:21:26+00:00,295.54,283.36,258.38,258.73,246.66,235.84,227.6,,213.71,217.7,215.71,223.28,203.87,203.93,203.26,214.75,236.2,232.16,219.47,210.93,201.07,182.21,241.81,187.56,191.99,204.64,194.84,210.19,209.16,,,,,221.24,223.33,226.16,191.35,175.265,154.2,152.48,166.25,174.785,182.72,185.60500000000002,188.48000000000002,195.635,213.68,223.445,210.775,224.39499999999998,L9
2024-02-19 22:20:51+00:00,295.54,283.36,258.38,258.73,246.66,235.84,227.6,,213.71,217.7,215.71,223.28,203.87,203.93,203.26,214.75,236.2,232.16,219.47,210.93,201.07,182.21,241.81,187.56,191.99,204.64,194.84,210.19,209.16,,,,,221.24,223.33,226.16,191.35,175.265,154.2,152.48,172.74333333333334,181.50333333333333,188.27666666666664,190.19333333333336,192.87333333333333,200.0,216.43999999999997,226.61333333333334,211.4766666666667,224.17999999999998,L8
2024-06-18 22:20:19+00:00,,,,,,,,276.73,264.51,,,,,,,,,,,,,,241.81,,,,,,,,,,,,223.33,226.16,191.35,164.72,,151.83,172.64333333333335,182.07333333333335,188.35333333333332,189.98000000000002,193.36666666666667,200.64666666666665,217.66,227.55666666666664,212.08333333333334,224.09,L9
2024-07-04 22:20:03+00:00,,,,,,,,276.73,264.51,,,191.07,168.42,176.6,172.66,183.66,206.95,205.68,190.67,179.65,191.16,165.04,241.81,166.88,178.05,180.51,174.91,212.9,213.21,210.03,193.1,187.81,180.64,177.1,195.8,201.60500000000002,191.35,164.72,,151.83,172.64333333333335,182.07333333333335,188.35333333333332,189.98000000000002,193.36666666666667,200.64666666666665,217.66,218.51,202.32,216.67999999999998,L9
2024-07-12 22:20:12+00:00,,283.79,273.14,262.71,,,,276.73,264.51,,182.11,187.425,165.225,172.875,168.92000000000002,179.985,198.885,199.37999999999994,186.15499999999997,176.60000000000002,178.7,154.27499999999998,241.81,166.88,178.05,180.51,174.91,212.9,210.72,210.03,180.58499999999998,187.81,180.64,177.1,195.8,201.60500000000002,191.35,164.72,,151.83,172.64333333333335,182.07333333333335,188.35333333333332,189.98000000000002,193.36666666666667,200.64666666666665,217.66,218.51,202.32,216.67999999999998,L8
2024-08-05 22:20:18+00:00,,295.245,285.205,276.04499999999996,278.34,270.22,263.77,266.82500000000005,256.43,248.29,216.2,187.425,165.225,172.875,197.15,204.67999999999998,219.6,219.0233333333333,186.15499999999997,176.60000000000002,178.7,177.29333333333332,224.22,195.845,202.35000000000002,203.345,203.56,225.095,218.86666666666667,215.72,190.54999999999998,196.055,189.91,187.325,181.26,189.15,181.74,154.48,,151.83,167.15333333333334,178.32000000000002,187.91333333333333,193.08666666666667,197.62,208.04333333333332,222.64,220.5175,203.27,216.67749999999998,L9
2024-08-13 22:20:26+00:00,,299.3933333333334,289.63666666666666,280.75,278.88,270.685,264.52,263.65000000000003,254.75,250.165,228.29999999999998,187.425,165.225,172.875,211.36,217.625,230.71249999999998,229.53999999999996,186.15499999999997,176.60000000000002,178.7,177.29333333333332,224.22,195.845,210.95666666666668,211.89,213.3033333333333,230.46,223.6375,218.98666666666668,196.3,199.29333333333332,193.78333333333333,192.21666666666667,186.97,194.47333333333336,182.925,157.315,,151.83,161.74,172.63,183.595,188.51749999999998,190.45666666666668,203.535,219.3725,220.42800000000003,202.446,215.70999999999998,L8
2024-09-22 22:20:56+00:00,,299.3933333333334,289.63666666666666,280.75,280.4866666666666,272.94666666666666,265.6666666666667,263.23,254.555,250.165,228.29999999999998,210.62333333333333,165.225,172.875,211.36,217.625,230.71249999999998,229.53999999999996,186.15499999999997,176.60000000000002,178.7,177.29333333333332,224.22,195.845,210.95666666666668,211.89,213.3033333333333,233.015,226.006,218.98666666666668,196.3,200.115,193.78333333333333,193.315,189.37,194.6825,179.6833333333333,157.315,,151.83,150.5,162.445,178.33,182.7825,183.97,197.67499999999998,213.17999999999998,217.32799999999997,200.356,215.358,L9
2024-10-16 22:21:15+00:00,316.95,301.9,289.63666666666666,280.75,280.44,272.33000000000004,265.4625,262.038,253.8,250.25666666666666,234.4375,221.5375,165.225,172.875,211.36,224.93200000000002,236.888,229.53999999999996,186.15499999999997,176.60000000000002,195.58333333333334,189.4225,224.22,195.845,215.325,216.1625,218.4,234.156,228.22333333333333,220.4525,199.60999999999999,200.728,195.3825,194.43200000000002,191.698,196.358,179.6833333333333,157.16,,151.83,149.23,161.044,176.5725,182.078,182.325,196.102,210.618,217.77833333333334,201.005,217.38,L8
2024-10-24 22:21:21+00:00,316.95,301.9,289.63666666666666,280.75,280.44,272.33000000000004,265.4625,262.038,253.8,250.25666666666666,234.4375,221.5375,165.225,172.875,211.36,224.93200000000002,236.888,229.53999999999996,186.15499999999997,176.60000000000002,195.58333333333334,189.4225,224.22,195.845,215.325,216.1625,218.4,234.156,228.22333333333333,220.4525,199.60999999999999,200.728,195.3825,194.43200000000002,191.698,196.358,179.6833333333333,157.16,,151.83,149.23,161.044,176.5725,182.078,182.325,196.102,214.55999999999997,221.19142857142856,204.04142857142855,220.1,L9
2024-11-17 22:21:14+00:00,319.63,303.394,289.63666666666666,283.68,280.44,272.53000000000003,265.742,261.4016666666667,253.38333333333333,250.89749999999998,234.4375,221.5375,165.225,172.875,219.594,230.37166666666667,241.67499999999998,229.53999999999996,186.15499999999997,176.60000000000002,195.58333333333334,189.4225,224.22,195.845,218.532,219.51399999999998,222.026,234.97,230.00142857142856,222.02399999999997,202.285,201.64000000000001,197.042,196.33833333333334,191.698,199.0,180.3925,157.1975,,151.83,148.72,160.95833333333334,176.24200000000002,181.17,182.224,194.13,212.86285714285714,221.2775,205.065,220.40625,L8
2025-01-28 22:21:18+00:00,318.4533333333333,308.05,297.79,290.5125,280.56399999999996,272.47833333333335,265.8666666666667,258.35833333333335,251.35666666666665,251.712,252.6325,255.64999999999998,,,253.4675,256.302,263.07,259.6133333333333,,,228.97,223.84333333333333,222.63,225.845,228.65250000000003,229.494,234.016,239.58666666666667,237.9933333333333,225.598,213.862,204.87666666666667,202.036,200.18599999999998,197.555,203.39000000000001,180.3925,157.1975,,,144.45333333333335,155.71166666666667,170.858,177.4433333333333,176.392,189.705,208.73857142857145,222.38285714285715,207.7642857142857,221.34714285714287,L9
2025-04-10 22:20:22+00:00,317.7825,308.6325,298.01,290.8233333333333,280.95666666666665,271.8025,266.3625,258.265,252.065,253.3375,253.96666666666667,253.75,,,254.07000000000002,258.40250000000003,264.50666666666666,260.7349999999999,249.9,,229.04666666666665,223.78333333333333,222.57999999999998,227.64999999999998,229.32666666666668,230.21,235.25,240.2725,239.7225,227.25,215.5575,206.36,202.9475,201.9,201.765,205.53666666666666,178.39,154.99,,,145.0,155.48250000000002,167.5425,172.495,172.8125,183.0675,205.89600000000002,221.11999999999998,207.75799999999998,221.144,L8
2025-06-29 22:20:56+00:00,315.93500000000006,307.87,298.01,290.0,285.0333333333333,277.1133333333334,271.87999999999994,264.0733333333333,257.07666666666665,255.045,254.52499999999998,253.22,,,254.84000000000003,260.94000000000005,266.32,260.7349999999999,249.9,,228.89499999999998,222.77,222.57999999999998,227.64999999999998,228.19,229.47000000000003,235.39,241.665,239.45499999999998,227.92000000000002,216.85999999999999,208.03000000000003,203.96499999999997,200.93,202.52,201.34,174.26,150.81,,,145.42333333333332,154.34666666666666,161.975,167.04500000000002,166.01999999999998,180.51666666666665,198.62666666666667,211.01,200.02499999999998,209.63,L8
2025-07-07 22:20:30+00:00,312.86333333333334,300.4866666666667,292.54333333333335,283.19,279.495,277.1133333333334,261.91249999999997,264.0733333333333,249.86,255.045,254.52499999999998,253.22,179.75,181.6,254.84000000000003,260.94000000000005,266.32,260.7349999999999,231.22,184.53,217.17333333333332,222.77,222.57999999999998,227.64999999999998,228.19,218.35666666666668,235.39,230.99,229.51666666666665,227.92000000000002,216.85999999999999,208.03000000000003,203.96499999999997,200.93,202.52,201.34,174.26,150.81,,,145.42333333333332,154.34666666666666,161.975,167.04500000000002,166.01999999999998,180.51666666666665,198.62666666666667,211.01,200.02499999999998,209.63,L9
2025-07-23 22:20:39+00:00,315.3,304.21000000000004,294.8225,285.9925,279.98199999999997,276.32000000000005,263.21999999999997,263.5075,250.51399999999998,255.23000000000002,255.07333333333335,254.06,179.75,181.6,256.7733333333333,262.54333333333335,266.725,262.1133333333333,231.22,184.53,217.17333333333332,225.13666666666666,222.57999999999998,227.64999999999998,228.19,221.24,236.32000000000002,234.51999999999998,232.4125,227.66333333333333,216.64666666666668,207.85333333333332,202.88,199.41500000000002,198.635,201.515,175.62,150.69,,,144.815,154.125,162.89666666666668,169.45000000000002,171.19999999999996,183.45,200.0425,215.26333333333335,201.96666666666667,213.68666666666664,L9
2025-10-11 22:21:33+00:00,314.665,300.55000000000007,291.635,281.985,279.1133333333333,280.94000000000005,260.78666666666663,268.22999999999996,248.79666666666662,255.6,256.17,254.9,179.75,181.6,260.64,265.75,267.13,264.87,212.54,184.53,193.73,229.87,,,,213.01,238.18,227.37499999999997,225.37,227.15,216.22,207.5,200.71,197.9,194.75,201.69,176.98,150.57,,,144.79,155.27,164.74,174.26,181.56,187.805,204.005,223.77,220.165,240.175,L9
