dates,satname,nzd0545-0000,nzd0545-0001,nzd0545-0002,nzd0545-0003,nzd0545-0006,nzd0545-0007,nzd0545-0008,nzd0545-0009,nzd0545-0010,nzd0545-0011,nzd0545-0012,nzd0545-0004,nzd0545-0005,nzd0545-0013,nzd0545-0014,nzd0545-0015
2022-02-13 22:20:52.491000,L8,425.65,291.20,268.77,301.16,321.32,313.14,274.61,250.11,247.14,238.95,235.73,307.12,318.69,240.18,276.66,293.89
2022-02-22 22:14:38.338000,L8,,,,283.74,310.05,301.53,216.90,202.12,186.40,181.74,205.89,291.74,301.55,193.51,160.56,
2022-02-22 22:15:02.305000,L8,,,,281.06,308.41,299.89,213.88,188.59,,,,289.69,299.36,,,
2022-03-01 22:20:48.516000,L8,430.24,288.30,266.07,304.43,320.45,314.44,269.94,242.70,243.92,231.38,233.95,304.62,320.92,238.24,264.89,287.44
2022-03-02 22:14:37.725000,L9,430.99,287.24,271.39,303.09,321.11,315.65,276.70,249.10,243.25,234.00,233.54,308.63,320.22,240.13,275.24,288.83
2022-03-09 22:20:49.257000,L9,438.32,289.11,267.44,307.20,318.91,313.21,281.52,243.37,244.00,229.03,233.90,310.80,321.40,238.55,270.39,290.68
2022-03-17 22:20:41.710000,L8,432.88,287.68,263.21,301.27,327.30,321.02,284.97,248.65,241.96,230.99,231.31,311.27,320.21,233.98,265.39,283.67
2022-04-10 22:20:41.030000,L9,433.86,316.42,290.83,310.87,328.66,319.46,299.43,272.87,247.76,229.73,237.63,316.42,321.25,269.36,,
2022-05-04 22:20:37.713000,L8,430.26,292.01,263.38,306.23,322.61,310.41,283.92,248.52,234.00,236.54,233.03,309.06,320.35,234.35,258.40,283.39
2022-05-28 22:20:18.438000,L9,404.23,290.91,267.64,307.37,328.73,319.78,285.80,250.34,248.43,240.05,237.86,312.42,323.00,242.93,266.52,286.71
2022-06-05 22:20:51.340000,L8,292.04,241.54,245.13,255.31,,,,199.36,208.23,208.16,197.52,259.65,254.15,220.79,242.79,274.03
2022-06-21 22:21:00.653000,L8,,,242.65,251.62,230.81,266.84,,,,,,257.93,254.29,,,
2022-07-15 22:20:36.379000,L9,417.34,292.91,276.07,310.11,319.62,312.55,288.98,240.95,236.87,232.72,226.21,313.81,322.53,247.40,266.36,287.03
2022-07-23 22:21:07.605000,L8,265.94,248.92,246.45,258.63,254.16,296.09,180.54,,,,,269.10,262.49,209.90,239.03,272.14
2022-07-31 22:20:51.284000,L9,418.81,307.53,283.15,308.91,333.40,329.02,292.25,253.38,261.01,250.40,254.97,309.02,322.23,269.40,264.17,283.37
2022-08-08 22:21:16.880000,L8,543.87,267.25,245.30,292.61,266.07,298.12,212.92,207.93,209.15,221.20,185.75,298.50,267.69,211.89,,
2022-08-09 22:14:46.212000,L9,274.92,261.41,242.97,280.83,307.97,297.50,197.41,203.07,208.68,218.34,171.82,294.11,301.05,208.18,231.73,263.93
2022-08-24 22:21:19.767000,L8,516.36,253.12,237.40,269.62,265.42,287.87,187.57,207.10,201.90,198.66,202.60,290.06,269.42,208.75,231.79,267.51
2022-08-25 22:14:50.743000,L9,260.66,259.82,244.48,286.51,310.42,301.22,200.62,229.66,210.09,209.50,216.77,306.10,304.82,210.40,231.37,268.86
2022-08-25 22:15:14.706000,L9,506.41,261.09,244.09,286.51,310.12,301.13,203.65,229.89,210.92,216.86,217.15,306.00,305.32,210.38,231.16,268.09
2022-09-09 22:21:23.307000,L8,463.47,268.77,241.79,288.27,314.29,304.80,225.08,232.27,220.47,217.34,223.43,301.13,307.95,213.56,234.73,271.22
2022-09-10 22:14:51.402000,L9,410.09,293.44,269.32,308.56,327.17,322.35,290.01,244.83,246.08,230.60,236.04,315.01,324.14,241.43,274.97,293.56
2022-09-17 22:21:06.325000,L9,519.56,260.08,237.53,273.82,272.92,278.43,195.80,215.30,213.56,203.07,215.26,293.83,274.32,210.32,230.30,257.57
2022-10-19 22:21:14.754000,L9,422.75,565.39,300.51,310.44,318.09,312.96,255.10,260.71,267.09,259.99,263.10,311.07,314.87,247.20,272.82,
2022-10-28 22:15:03.247000,L9,411.63,302.62,272.86,310.48,321.46,313.35,274.58,252.43,250.28,243.25,241.06,319.32,322.97,246.17,277.44,
2022-10-28 22:15:27.210000,L9,408.57,301.54,271.69,309.61,320.66,312.68,273.75,250.97,249.51,241.92,240.43,318.33,321.94,245.21,276.73,
2022-12-06 22:21:13.854000,L9,417.78,559.26,273.06,303.65,318.73,308.11,274.48,252.26,247.85,254.17,250.37,318.08,319.12,261.61,279.51,
2022-12-30 22:21:12.462000,L8,432.64,298.41,273.88,308.62,316.00,308.43,265.93,260.02,250.78,246.38,240.20,307.23,318.92,249.67,278.43,297.08
2023-01-07 22:21:14.460000,L9,419.18,294.81,263.50,302.61,321.31,312.42,273.69,253.26,247.21,239.61,237.09,313.12,320.18,241.58,275.48,295.99
2023-01-08 22:15:00.142000,L8,416.00,297.67,266.03,303.00,321.12,311.89,277.90,252.85,248.59,240.72,239.11,310.90,321.69,242.12,276.35,295.14
2023-01-08 22:15:24.110000,L8,414.26,297.45,265.84,302.56,320.83,311.31,279.26,252.34,248.58,240.33,239.00,310.36,321.34,241.72,276.26,294.49
2023-01-15 22:21:05.646000,L8,434.24,294.92,259.46,297.74,316.78,305.27,269.23,243.39,245.68,234.28,235.18,303.63,313.10,236.57,255.35,281.79
2023-02-01 22:15:05.201000,L9,438.96,298.55,265.49,303.26,316.26,310.22,268.41,253.57,245.74,238.39,235.28,308.45,319.32,242.73,271.48,290.22
2023-02-17 22:15:01.258000,L9,439.37,293.19,267.10,304.06,317.43,315.34,276.90,250.95,244.54,238.21,233.17,310.70,317.73,245.07,270.01,292.85
2023-02-17 22:15:25.217000,L9,500.05,274.35,243.22,287.77,308.90,307.12,227.34,234.88,229.78,221.20,217.94,298.10,308.34,217.24,233.09,264.61
2023-02-24 22:21:03.459000,L9,418.93,298.37,266.60,304.48,321.38,313.65,280.65,248.13,247.35,238.01,239.61,311.04,323.34,238.75,277.14,290.85
2023-03-05 22:14:49.135000,L9,,,,,,,225.60,230.73,225.71,217.15,212.87,,,215.09,228.53,260.37
2023-04-13 22:20:38.700000,L9,466.11,274.15,246.61,290.82,317.75,301.56,222.30,230.26,217.47,216.83,215.74,305.47,313.63,214.87,231.08,262.91
2023-04-14 22:14:09.763000,L8,433.80,298.30,289.87,307.67,330.32,325.31,289.04,250.11,245.77,231.71,235.22,313.23,324.11,240.46,,
2023-04-14 22:14:33.731000,L8,430.66,316.14,295.72,309.42,332.19,328.61,295.31,252.96,247.74,234.56,236.46,314.36,327.31,246.20,,
2023-04-21 22:20:18.329000,L8,426.89,295.98,269.22,304.96,326.23,313.72,288.37,243.02,245.83,233.85,234.54,316.63,324.58,234.10,252.31,282.08
2023-04-29 22:20:31.914000,L9,,,,285.50,299.02,289.58,196.94,206.71,212.91,201.52,212.98,299.13,302.82,212.93,224.07,
2023-05-23 22:20:05.625000,L8,,,,,,,,,,,164.97,,,210.45,230.94,264.31
2023-05-31 22:20:15.755000,L9,321.71,294.86,268.02,315.80,320.29,311.51,283.79,258.37,259.69,270.88,235.88,311.32,318.87,240.68,272.87,283.90
2023-06-08 22:20:12.046000,L8,,,,,,,,,,,156.59,,,211.73,232.43,261.25
2023-06-16 22:20:06.681000,L9,245.20,241.63,207.97,279.84,268.30,272.09,,168.10,200.59,181.84,201.10,291.31,274.30,215.42,238.29,267.27
2023-06-24 22:20:18.087000,L8,,,,272.02,270.85,,,,,,,290.81,274.08,,,
2023-07-10 22:20:29.201000,L8,502.32,243.10,244.49,284.17,285.13,293.11,,,,,,292.61,282.33,,,
2023-07-11 22:14:12.102000,L9,242.38,246.95,243.98,275.85,,,,,,,,271.64,282.54,,234.97,264.68
2023-07-27 22:14:14.688000,L9,,,246.28,279.23,253.03,276.23,185.15,195.39,199.33,214.63,202.89,269.31,267.99,210.87,239.03,269.62
2023-07-27 22:14:38.659000,L9,518.28,243.83,243.03,250.82,227.99,265.15,,,,,,260.56,251.69,207.19,237.86,268.70
2023-08-27 22:20:47.606000,L8,410.14,566.18,298.38,313.86,329.83,326.40,303.31,255.21,247.43,236.99,268.06,315.50,327.13,,,
2023-09-05 22:14:34.496000,L8,320.04,290.42,269.86,307.21,326.79,323.46,283.78,249.23,245.30,235.61,234.26,313.18,324.59,241.80,274.26,289.00
2023-10-22 22:21:02.157000,L9,423.97,307.05,285.70,311.61,319.59,315.85,273.04,267.15,273.14,274.68,,313.01,332.77,,,
2023-11-24 22:14:51.719000,L8,,,,322.50,320.44,314.62,288.03,285.09,285.63,287.91,285.02,321.74,326.88,286.81,,
2023-11-24 22:15:15.682000,L8,,,,323.77,320.93,314.74,290.86,287.68,292.56,291.10,288.65,324.81,328.09,,,
2024-01-26 22:21:02.147000,L9,483.55,289.22,273.10,297.82,316.95,310.17,282.68,264.12,238.68,242.63,234.56,308.17,323.63,228.30,261.71,
2024-01-27 22:14:37.376000,L8,324.81,299.19,269.17,305.12,318.08,312.90,280.22,251.58,249.61,238.78,236.33,312.49,319.40,238.86,280.02,292.20
2024-02-03 22:20:52.721000,L8,428.63,312.58,285.45,305.68,315.53,311.35,284.86,295.22,262.75,277.48,296.90,307.82,321.71,,,
2024-02-04 22:14:55.450000,L9,,,,,,,,,,,212.59,,,217.45,233.17,260.32
2024-02-28 22:14:35.935000,L8,431.93,294.52,268.49,303.54,319.66,315.53,284.78,242.12,244.63,228.50,231.41,310.55,321.86,235.88,252.34,282.14
2024-02-28 22:14:59.894000,L8,420.45,290.67,262.57,295.57,314.73,310.82,284.18,237.51,238.64,223.10,224.63,303.34,316.44,228.49,244.54,272.96
2024-03-07 22:14:47.781000,L9,457.26,295.12,271.50,303.66,319.07,309.34,253.26,253.76,253.56,243.78,263.84,312.87,321.72,231.15,250.25,281.28
2024-03-22 22:20:30.323000,L8,,340.91,334.81,320.71,333.85,326.22,302.84,308.50,252.85,246.79,290.79,316.15,327.27,,,
2024-04-07 22:20:23.488000,L8,535.57,254.10,237.47,278.55,310.30,267.24,202.49,213.25,192.19,190.92,176.37,294.38,311.30,210.96,226.84,259.30
2024-04-16 22:14:07.010000,L8,291.46,268.85,246.80,297.62,310.68,297.68,219.44,236.94,215.98,218.94,220.61,300.43,309.72,221.82,242.86,271.83
2024-06-03 22:13:41.381000,L8,482.48,241.17,249.57,277.44,271.62,270.97,,,,,,273.62,277.46,,,
2024-06-03 22:14:05.356000,L8,482.23,239.33,248.70,275.71,271.26,269.41,,,,,,272.14,276.51,,,
2024-06-10 22:19:52.303000,L8,,459.01,333.95,320.91,322.22,313.64,257.51,250.26,248.94,248.52,249.93,312.69,321.33,277.12,,
2024-06-19 22:13:49.014000,L8,507.95,223.65,220.22,269.58,263.57,286.96,,,,,,271.17,268.26,,,
2024-07-12 22:20:12.667000,L8,458.99,231.06,250.66,281.71,264.38,268.80,,,196.32,183.82,198.37,274.16,273.28,222.70,235.42,268.36
2024-07-13 22:14:02.265000,L9,,,248.90,275.06,259.27,264.67,,,,,,270.72,268.68,,,
2024-07-13 22:14:26.232000,L9,,,247.57,272.48,256.40,263.35,,,,,,269.75,264.44,,,
2024-08-05 22:20:18.332000,L9,,,239.36,283.91,307.31,290.34,188.17,202.14,205.27,216.75,205.82,292.28,302.80,209.76,229.48,261.61
2024-08-13 22:20:26.422000,L8,275.43,253.30,244.02,282.13,293.34,292.93,,189.91,194.31,198.04,205.82,290.47,269.10,210.26,228.39,262.92
2024-08-30 22:14:23.037000,L9,425.58,560.85,320.50,310.58,331.04,325.29,285.52,255.57,249.49,237.90,238.76,314.16,323.75,262.78,276.66,290.88
2024-08-30 22:14:47.004000,L9,425.50,560.09,321.22,310.97,331.67,326.54,286.00,256.28,249.97,238.76,239.21,314.66,324.12,271.30,277.44,291.73
2024-09-07 22:14:30.806000,L8,297.77,273.32,249.17,290.46,314.07,304.53,211.76,234.25,223.72,213.58,219.66,302.65,312.36,218.41,238.29,270.28
2024-09-07 22:14:54.773000,L8,441.17,292.54,273.30,308.87,332.06,324.02,292.43,253.22,249.26,237.97,239.77,317.62,326.68,245.53,272.81,292.83
2024-09-15 22:14:50.812000,L9,426.31,566.07,269.87,304.94,321.37,318.29,282.00,243.61,241.92,229.23,234.01,312.18,320.69,234.45,262.51,279.47
2024-09-22 22:20:32.853000,L9,417.00,292.43,277.29,305.36,325.66,321.39,286.60,253.32,246.56,235.31,235.58,314.40,322.53,239.73,271.07,289.70
2024-09-23 22:14:30.418000,L8,331.11,326.15,318.43,316.81,327.57,318.08,301.08,297.28,290.70,278.30,248.85,316.33,325.63,251.54,270.49,280.99
2024-10-09 22:14:33.271000,L8,474.58,277.82,255.20,296.24,300.58,294.61,267.69,248.05,245.08,236.46,234.40,309.65,309.76,231.94,258.98,284.17
2024-10-16 22:20:51.445000,L8,407.25,295.77,277.37,303.28,320.88,316.15,281.35,253.30,247.38,241.34,237.46,311.95,320.07,242.21,277.36,294.31
2024-10-24 22:20:57.649000,L9,424.71,525.90,290.80,311.75,318.21,314.71,285.31,272.83,273.99,260.60,260.04,310.59,321.29,254.26,275.31,284.51
2024-11-10 22:14:37.391000,L8,438.81,315.61,287.40,312.04,319.12,311.65,272.66,270.13,274.84,266.54,269.49,315.40,318.25,266.16,276.78,288.21
2024-11-10 22:15:01.354000,L8,442.25,317.29,289.20,314.10,320.15,312.52,273.53,271.00,275.58,268.57,271.95,316.41,319.75,266.91,277.73,293.25
2024-11-17 22:20:50.529000,L8,415.97,559.21,281.15,306.99,323.14,312.49,278.96,255.84,250.14,243.95,238.76,313.24,320.65,254.39,278.32,
2024-12-04 22:14:48.196000,L9,,,,,,301.94,208.23,226.25,223.73,207.93,215.04,,,211.12,229.75,264.03
2024-12-27 22:20:57.717000,L9,429.49,520.02,266.23,297.29,315.58,308.93,268.77,252.08,251.10,237.79,236.31,305.11,318.20,231.27,273.26,288.70
2025-01-05 22:14:42.782000,L9,430.67,290.79,268.71,303.57,319.72,311.60,263.23,254.12,250.66,242.32,237.33,309.98,319.99,239.62,277.08,
2025-01-05 22:15:06.749000,L9,433.40,290.73,270.95,304.44,320.23,311.94,261.38,254.51,250.70,242.93,237.59,310.68,320.37,240.33,278.11,
2025-01-21 22:14:48.959000,L9,434.59,291.71,288.80,306.26,316.80,309.35,270.67,253.73,249.96,242.80,239.82,311.98,318.66,241.46,276.96,
2025-01-21 22:15:12.931000,L9,431.92,568.18,269.57,302.38,314.59,307.94,274.53,250.73,247.45,239.71,237.42,306.54,315.76,238.60,273.32,290.38
2025-01-28 22:20:54.198000,L9,446.68,273.37,254.14,294.54,315.53,307.62,245.50,238.92,,,,303.07,316.47,,,
2025-01-29 22:15:04.183000,L8,,,,,307.83,302.45,218.39,226.55,234.35,214.86,218.43,,,215.26,233.57,263.77
2025-02-13 22:20:58.575000,L9,430.97,295.34,280.50,307.35,320.41,313.96,277.92,252.54,248.99,238.39,239.20,311.37,323.25,241.55,280.59,302.04
2025-04-03 22:14:16.015000,L8,430.51,289.42,270.49,307.45,328.04,320.39,291.09,248.43,244.92,228.19,234.42,313.66,320.72,243.16,274.37,293.32
2025-04-10 22:20:22.528000,L8,424.81,288.06,276.35,305.32,326.58,331.63,296.09,242.72,243.76,227.48,234.25,313.04,323.31,237.23,261.59,281.22
2025-04-11 22:14:29.386000,L9,,,,284.37,309.09,297.47,211.80,230.16,215.25,210.83,211.69,297.41,315.18,211.02,229.18,261.12
2025-04-11 22:14:53.354000,L9,,,,284.20,308.89,297.18,211.73,230.11,215.02,210.24,211.58,297.30,315.12,210.60,228.88,260.83
2025-05-05 22:14:00.333000,L8,,,,289.56,309.06,297.21,207.91,231.01,216.87,221.50,215.09,297.83,307.92,217.93,234.73,268.20
2025-05-13 22:14:10.289000,L9,426.12,445.23,272.90,308.53,343.81,313.91,286.67,254.96,245.74,243.52,233.87,324.97,333.45,245.97,264.73,286.76
2025-05-13 22:14:34.252000,L9,422.26,441.73,272.38,307.06,343.90,312.68,287.32,256.82,244.41,241.65,232.95,319.65,325.77,245.36,265.85,285.04
2025-06-29 22:20:32.772000,L8,246.92,230.81,249.60,286.89,308.01,294.33,191.40,203.67,209.16,205.26,197.71,295.06,302.80,223.95,241.68,267.58
2025-07-16 22:14:24.715000,L9,430.29,539.28,273.16,312.08,318.50,308.92,280.06,251.27,298.56,,,312.89,319.68,,,
2025-07-23 22:20:39.223000,L9,247.92,242.42,250.04,292.73,310.06,299.49,220.35,207.40,209.63,217.15,197.60,298.83,306.63,222.41,237.99,270.52
2025-08-25 22:14:39.643000,L8,405.56,294.16,271.52,306.53,323.74,315.23,287.52,245.75,240.38,221.85,232.68,314.24,325.03,246.16,249.16,284.16
2025-08-25 22:15:03.602000,L8,433.16,281.47,259.98,299.68,314.57,,,,,,227.83,309.12,316.57,228.75,239.63,275.25
2025-09-02 22:14:47.227000,L9,464.88,273.57,255.88,290.74,313.12,,,,,,217.66,299.80,313.06,217.93,233.06,266.92
2025-09-02 22:15:11.186000,L9,460.13,277.88,260.16,294.23,317.30,,,,,,223.29,303.57,315.38,222.90,236.56,270.04
2025-09-10 22:14:44.053000,L8,505.42,267.57,251.84,289.52,311.23,,,,,,216.33,301.78,315.29,220.37,235.71,270.18
2025-09-10 22:15:08.020000,L8,403.17,298.90,285.12,308.01,328.32,322.40,287.64,250.68,247.00,233.76,238.06,317.03,324.67,242.24,272.45,286.45
2025-09-17 22:20:59.743000,L8,465.07,285.14,261.93,295.54,,,,,,,,299.97,305.27,,,
2025-09-18 22:14:49.542000,L9,477.80,259.19,254.02,291.10,309.68,301.63,,,,,215.67,301.82,305.66,213.44,232.93,265.48
2025-09-26 22:15:14.785000,L8,508.98,260.60,246.19,283.68,,,,,,,,,,,,
2025-10-11 22:21:09.442000,L9,,,,,,,,,,,,,,195.29,223.67,237.84
2025-10-28 22:14:53.375000,L8,288.76,271.67,253.50,289.46,309.92,304.04,233.76,237.28,229.82,202.20,219.89,295.20,307.18,214.50,236.95,272.45
2025-11-13 22:14:52.318000,L8,412.77,509.59,302.57,326.61,327.16,323.02,294.35,283.70,283.45,281.60,279.74,321.94,327.66,274.36,,
2025-11-13 22:15:16.286000,L8,415.71,515.32,302.10,325.85,326.17,322.18,292.94,283.42,282.25,280.60,278.16,320.11,327.00,273.61,283.43,
2025-11-21 22:15:19.150000,L9,407.76,301.99,279.61,,317.65,314.06,280.97,259.10,252.85,257.84,248.84,322.50,317.09,,,
