dates,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0048,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0102,nzd0393-0101,satname
2000-06-18 21:59:27+00:00,,,,,,269.23,277.36,286.68000000000006,298.27000000000004,315.765,313.70000000000005,308.615,304.14399999999995,310.82125,297.66375000000005,294.73375000000004,301.8625,304.4857142857143,290.1914285714286,281.41249999999997,274.50625,271.16875,274.06375,269.95375,282.67,284.6425,286.985,294.59125,286.72875,290.29125,289.5,292.76125,294.64,281.1875,267.7114285714286,268.71571428571434,258.6166666666667,294.18142857142857,284.07166666666666,274.215,281.66499999999996,295.3275,316.4066666666667,312.5885714285714,323.88,327.9271428571429,329.51714285714286,330.675,326.89166666666665,322.65000000000003,319.7885714285714,290.3842857142857,295.74125,292.82875,296.64875,294.625,301.14375,313.4075,307.4275,314.09375,313.99125,311.09625,306.81125,319.62375,321.35125,328.60625,328.63374999999996,329.38714285714286,333.78285714285715,339.0157142857143,341.63,344.34285714285716,343.1016666666667,342.1366666666667,337.9771428571429,340.9766666666667,345.59,343.3575,343.73,341.822,336.90375,337.81125000000003,334.65000000000003,331.03833333333336,334.11199999999997,331.036,333.70666666666665,336.80333333333334,341.09000000000003,,,304.756,294.018,303.664,315.53,315.8633333333333,322.43142857142857,318.21999999999997,,,,,,L7
2000-08-05 21:58:20+00:00,,293.55,305.71,,315.07,269.23,277.36,286.68000000000006,298.27000000000004,321.8633333333333,319.7666666666667,313.9766666666667,305.59000000000003,311.2085714285714,298.7085714285714,294.67571428571426,302.2314285714286,306.4916666666667,292.1433333333333,282.7542857142857,273.9614285714286,271.8442857142857,273.4514285714286,269.5028571428571,280.71714285714285,285.17,288.46714285714285,294.3228571428571,286.94,291.8128571428571,289.52000000000004,292.0371428571429,294.99571428571426,282.98857142857145,268.69666666666666,272.56666666666666,261.40999999999997,300.24833333333333,287.206,272.316,281.66499999999996,295.3275,319.718,315.945,325.8666666666667,328.17833333333334,329.3916666666667,331.38800000000003,328.142,321.37833333333333,317.2583333333333,290.09833333333336,297.2142857142857,294.69571428571425,298.93857142857144,294.6614285714286,302.4414285714286,311.63714285714286,305.42857142857144,314.2485714285714,313.99285714285713,311.88,307.4742857142857,317.98999999999995,322.3285714285715,329.2085714285714,329.7885714285714,329.85,334.3566666666666,340.07666666666665,342.45166666666665,347.654,347.07000000000005,345.05750000000006,340.61,342.42500000000007,345.59,343.3575,343.73,340.15833333333336,337.5957142857143,338.84999999999997,335.12666666666667,332.13,335.82,332.225,334.7266666666667,336.8566666666666,341.03999999999996,,,306.664,303.506,314.814,311.134,318.142,324.085,318.945,,,,,,L7
2000-09-06 21:58:22+00:00,,293.55,305.71,,315.07,275.54,279.725,286.725,293.145,314.9633333333333,315.36999999999995,319.645,316.25,312.53000000000003,300.7766666666667,295.4866666666667,302.42333333333335,305.01,291.314,279.31333333333333,270.825,268.73999999999995,271.27333333333337,263.47666666666663,276.3383333333333,281.60333333333335,285.9633333333333,290.42833333333334,283.8683333333333,292.8333333333333,288.58666666666664,291.75666666666666,296.7966666666667,284.885,270.676,272.33599999999996,258.4375,303.384,288.90250000000003,267.85,303.84499999999997,287.31999999999994,320.29,317.41499999999996,328.628,329.19,329.66,330.98,326.506,319.716,314.51,283.842,296.19166666666666,294.875,299.575,294.37,303.22333333333336,310.7516666666667,302.15333333333336,315.365,314.90166666666664,308.9266666666667,305.0516666666667,319.185,320.99800000000005,329.65500000000003,330.835,330.89,334.8966666666667,341.5216666666667,342.98,348.325,349.4766666666667,346.27333333333337,342.06750000000005,342.42500000000007,347.9066666666667,345.4875,347.6466666666667,342.18,338.764,339.70599999999996,336.438,334.2125,338.6066666666666,335.2266666666667,337.515,336.8566666666666,341.03999999999996,,,307.095,306.52799999999996,316.978,312.254,320.724,326.9533333333333,321.08,,,,,,L7
2000-11-25 21:57:34+00:00,,293.55,305.71,,315.07,270.33,279.06500000000005,288.485,298.855,316.8,322.46666666666664,330.46000000000004,323.855,312.8325,300.2675,294.23,301.605,306.91,294.8933333333334,274.64,269.48,265.2175,270.13,263.97249999999997,270.3475,275.2675,281.7025,286.1,281.04249999999996,290.555,284.85,292.01,291.615,281.65000000000003,274.3725,272.7875,261.84666666666675,303.4066666666667,292.6366666666667,275.14000000000004,287.36,266.98,315.71000000000004,316.20500000000004,328.0933333333333,320.615,319.0,325.86,317.51,311.495,304.80500000000006,287.7366666666667,296.0075,294.555,298.645,292.695,300.97,309.9975,302.1875,314.8275,314.54,303.7375,305.005,319.63,321.48333333333335,331.0875,332.5625,329.26,335.21,341.4166666666667,341.1700000000001,346.33,,342.39,335.86,,347.6,345.22,,335.63,330.8850000000001,337.4433333333333,332.15500000000003,336.255,,,334.48,332.07,337.81,,,316.3333333333333,306.525,324.28499999999997,318.3575,323.4325,324.20500000000004,321.8375,,,,,,L7
2000-12-11 21:57:36+00:00,,293.55,305.71,,315.07,262.985,277.6,285.25666666666666,293.86333333333334,309.91,317.13,318.56333333333333,316.16333333333336,314.286,301.464,295.774,302.956,307.155,295.62,278.506,273.52,268.736,273.68,268.992,275.62800000000004,279.518,285.03,291.26000000000005,285.506,293.42600000000004,289.038,295.658,293.61199999999997,285.56600000000003,276.392,275.00200000000007,264.59000000000003,305.41,293.43,276.29,305.63,284.35,320.08,318.3433333333333,331.2075,326.5266666666667,319.0,330.3066666666667,324.7266666666667,317.56333333333333,313.0466666666667,291.9475,298.438,295.312,299.488,295.22999999999996,303.53200000000004,313.44,307.476,318.534,315.672,306.076,306.982,322.18600000000004,325.905,331.0875,332.5625,331.255,336.11199999999997,342.72999999999996,341.1700000000001,346.33,,342.39,335.86,,347.6,345.22,,335.63,330.8850000000001,337.4433333333333,332.15500000000003,337.18333333333334,,,334.48,332.07,337.81,,,310.2975,306.454,322.29,319.662,324.414,324.538,322.806,,,,,,L7
2001-02-13 21:57:39+00:00,,,,,,262.80333333333334,276.045,281.3,291.42,302.46750000000003,312.42,313.41333333333336,320.39,321.25,306.485,303.2975,309.87,311.835,297.405,287.52250000000004,281.67499999999995,277.3025,280.6225,276.83,285.7625,288.11,291.175,301.085,294.3825,299.735,296.4025,305.2775,300.31,295.4325,282.0625,277.51,266.5675,305.5025,293.8775,277.3575,300.3433333333333,278.13000000000005,322.8533333333333,323.11,334.3066666666666,331.02000000000004,,332.63666666666666,329.67333333333335,321.5233333333333,319.13,299.425,301.535,298.54999999999995,301.93,302.805,307.07500000000005,320.695,315.7975,323.3675,317.705,309.03249999999997,309.66,327.4175,329.2333333333333,338.395,337.27,334.0733333333333,338.6466666666667,345.9,,,,,,,347.6,345.22,,347.7,336.66,339.905,,340.9533333333333,,,,,,,,311.27250000000004,318.03499999999997,327.625,327.64750000000004,330.91999999999996,327.535,327.185,,,,,,L7
2001-06-05 21:57:16+00:00,,,,,,259.03999999999996,273.025,274.115,283.985,296.765,307.09000000000003,302.01,317.29499999999996,321.555,305.22,301.755,311.15000000000003,311.78999999999996,293.7149999999999,292.2950000000001,283.8399999999999,279.86,284.55500000000006,284.965,292.125,295.2900000000001,293.99,305.9,299.855,300.885,300.05999999999995,309.0,299.255,298.06999999999994,280.40999999999997,277.31499999999994,268.05500000000006,305.77,291.89,274.365,306.835,283.70500000000004,324.625,322.62,340.55,338.35,,334.905,334.79,325.53999999999996,325.49,303.265,301.82000000000005,297.41999999999996,301.2900000000001,303.74,306.86,321.74,317.7,323.975,316.875,309.19499999999994,307.19000000000005,324.12,327.475,,,334.625,339.72,346.67,,,,,,,,,,347.7,336.66,335.99,,341.105,,,,,,,,312.09000000000003,325.43999999999994,328.335,327.995,331.2199999999999,324.58000000000004,326.675,326.08,,,,,L7
2001-07-07 21:57:00+00:00,,,,,,262.44,271.38,269.43,284.09,304.29,313.06,309.25,333.81,323.01,304.19,301.56,313.94,315.69,289.63,290.62,278.0,276.91,281.23,280.86,287.5,279.75,277.28,289.06,286.765,292.78499999999997,291.7,295.09000000000003,293.765,286.625,271.25,276.25,263.29,300.12,287.97,268.99,289.77,265.69,320.43,,,,,330.61,330.42,317.945,318.19,286.39,295.735,294.025,298.245,297.95500000000004,299.05,312.03999999999996,302.975,313.53499999999997,309.57500000000005,306.505,301.115,311.075,317.25,328.25,333.01,333.405,335.05,341.96,342.15,345.99,344.84,341.77,337.2,342.26,344.76,346.28,339.06,342.22,334.925,333.82500000000005,337.42,337.915,335.29,327.95,,337.72,,,,331.99,315.945,321.055,320.695,326.95500000000004,323.29,326.67,326.08,,,,,L7
2001-08-24 21:56:00+00:00,,,,,,,,,,,,,,302.78,293.61,285.63,294.01,293.92,284.05,270.5,261.55,261.62,263.79,265.14,274.12,273.44,275.17,287.99,281.02,290.37,286.71500000000003,286.81,291.68,278.365,270.435,281.115,265.01,304.07,285.17,273.19,,,314.0,310.06,314.9,321.1,325.98,320.5,345.79,316.0,307.44,270.83,291.53999999999996,290.8,298.32,298.87,299.17,313.235,305.445,320.17,308.375,303.97,301.96000000000004,306.48,317.635,324.185,327.195,332.32500000000005,334.90999999999997,338.64,342.15,345.99,344.985,341.75,337.745,341.83500000000004,344.76,346.28,340.7,336.74,334.905,332.29,335.58500000000004,332.275,334.645,330.445,,336.255,339.05,,,,285.07,295.435,306.575,315.78999999999996,320.2,315.45,326.08,,,,,L7
2001-09-25 21:55:40+00:00,,,,,,,,,,,,,,311.03,295.385,290.07,296.405,297.46500000000003,287.095,273.565,268.53,267.425,269.255,268.13,279.255,277.9766666666667,280.18666666666667,291.86,285.8533333333333,292.3633333333333,290.25333333333333,290.5366666666667,294.03000000000003,280.28,274.71666666666664,281.93333333333334,267.71500000000003,305.95,291.53499999999997,273.35,270.03,,318.02,310.36,318.355,323.255,326.485,322.58500000000004,335.26,317.85999999999996,311.18666666666667,286.265,291.6166666666666,291.41333333333336,298.75666666666666,300.70666666666665,302.70666666666665,315.50666666666666,309.52666666666664,320.49,310.4433333333333,306.8666666666667,305.69666666666666,312.4166666666667,319.7,325.87333333333333,327.05333333333334,329.96333333333337,333.92,338.63,342.5,345.13,344.34,342.89000000000004,338.34999999999997,341.98,344.12,344.80999999999995,340.7,336.74,334.97,333.5733333333333,335.34,332.75666666666666,335.03333333333336,330.87,338.14,336.7633333333333,339.07,,,258.19,288.79333333333335,302.58666666666664,309.99333333333334,318.4533333333333,323.485,320.365,326.08,,,,,L7
2001-12-30 21:55:49+00:00,,,,,,247.65,272.81,269.35,280.35,296.07,294.05,276.49,282.57,312.02,296.3966666666667,293.32,298.5133333333333,298.68333333333334,287.12,275.28,271.99666666666667,271.32,272.1666666666667,271.0133333333333,281.56,280.84749999999997,282.72,294.915,288.8275,293.9575,291.9,294.2825,295.775,283.235,275.6575,282.27750000000003,270.0466666666667,305.82,290.9866666666667,272.58,270.03,245.02,318.74333333333334,311.5133333333333,318.355,324.7633333333333,328.31666666666666,325.67333333333335,335.26,317.85999999999996,311.18666666666667,287.6033333333333,293.2525,292.37,299.63,302.2525,302.70666666666665,317.375,313.09749999999997,319.7075,312.1125,307.03,308.2275,312.4166666666667,322.5375,325.87333333333333,327.05333333333334,331.46000000000004,333.92,338.63,342.5,345.13,344.34,342.89000000000004,338.36,341.98,344.12,344.80999999999995,340.7,336.74,334.97,333.5733333333333,335.34,332.75666666666666,335.03333333333336,330.87,338.14,336.7633333333333,339.07,,,274.03499999999997,291.7875,304.0575,313.6225,320.6725,324.07,321.6166666666666,,,,,,L7
2002-02-16 21:56:06+00:00,,,,,,247.65,272.81,269.35,280.35,296.07,294.05,276.49,282.57,311.27,294.4825,290.5375,296.4225,297.1425,285.1875,273.355,270.0025,269.5875,270.89,269.1,279.67,283.2725,286.8,297.88,291.10249999999996,293.995,290.67,295.6475,295.33,282.40250000000003,276.3575,279.875,267.1675,303.3975,289.225,270.9575,270.03,245.02,318.2275,312.655,320.21,324.49,328.64250000000004,326.3,331.50333333333333,319.37,307.3533333333333,288.09999999999997,292.8975,292.64,299.805,301.38,303.57,318.785,315.1425,319.7075,313.69,303.7475,306.6925,315.7966666666667,321.705,323.5,323.88,328.845,332.91333333333336,336.23,338.225,344.27,340.5133333333334,343.45000000000005,336.2475,341.84000000000003,343.48,343.34,336.905,327.14,333.2633333333333,333.55333333333334,333.17,330.3666666666666,332.78999999999996,330.0266666666667,335.12,333.5833333333333,338.1466666666667,334.42,,274.03499999999997,287.99,300.0375,309.6775,318.12,319.895,319.48249999999996,,,,,,L7
