dates,satname,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0048,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0102,nzd0393-0101
2018-10-18 22:07:29.549000,L8,,,,,,248.16,258.91,261.67,295.46,315.69,,,,316.29,295.50,293.47,304.64,301.43,290.18,276.50,275.96,274.64,327.12,320.00,285.58,295.44,352.09,325.14,290.84,329.57,312.31,326.61,300.04,295.59,301.79,297.76,300.36,308.50,294.48,279.73,,255.79,317.97,324.55,332.41,346.35,354.60,337.61,313.93,307.75,300.60,270.55,302.97,296.54,301.50,310.52,348.56,336.80,333.78,336.92,326.20,318.26,302.33,349.85,345.76,350.43,350.90,339.22,339.67,359.27,351.12,350.39,353.23,354.92,344.99,347.44,340.61,345.84,334.03,335.00,340.13,333.09,332.40,330.55,336.77,355.89,329.25,323.28,336.53,338.44,,,271.45,288.69,314.52,321.07,323.25,318.75,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,,,,,,,304.59,290.42,283.39,300.87,296.88,285.23,256.66,,,,,,,,,,,,,,,339.18,302.64,364.31,312.95,,,,,,,,390.21,362.01,333.03,327.94,316.93,299.89,272.69,304.00,314.07,332.45,304.05,293.33,313.62,315.06,314.60,311.73,300.00,292.57,313.74,310.91,311.89,312.25,315.22,317.37,319.56,318.31,316.04,312.72,317.79,315.84,319.09,321.38,316.20,313.68,314.28,313.30,312.47,314.40,314.61,313.97,308.99,302.03,294.38,288.91,307.69,322.38,,265.84,281.34,304.66,315.11,317.47,309.83,343.77,360.89,381.98,,
2018-12-21 22:07:06.566000,L8,,,,,,,,,,,,,,309.81,294.56,295.49,304.44,299.41,292.48,279.11,281.78,283.49,292.33,291.40,298.99,302.18,302.72,313.35,298.02,305.69,306.33,311.55,307.46,306.91,309.83,308.04,305.61,309.89,304.34,287.44,,247.48,323.83,330.89,339.84,356.09,352.83,343.87,333.34,318.51,302.55,301.87,309.55,297.87,305.48,311.90,308.63,329.10,331.84,333.87,319.44,315.11,308.52,324.70,327.32,330.25,334.01,334.22,339.50,339.91,342.17,345.54,350.92,345.88,380.58,,,,,,,,,,,,,,,,,,273.18,289.02,310.86,319.80,320.40,318.03,,,,,
2018-12-21 22:07:30.529000,L8,,,,,,,,,,,,,,308.77,293.01,294.43,303.45,297.81,290.29,277.37,280.71,282.11,290.77,290.73,295.19,301.15,300.01,312.26,297.12,304.95,305.20,310.68,306.20,305.92,309.26,306.47,304.71,309.10,302.83,286.46,,246.77,322.71,329.96,338.57,354.82,352.04,341.86,326.13,317.00,301.55,299.35,308.33,297.29,304.87,310.90,308.14,328.51,331.07,332.79,318.50,313.88,305.23,324.02,326.10,327.96,330.23,333.64,338.87,339.04,341.48,345.23,350.27,343.98,380.45,,,,,,,,,,,,,,,,,,271.13,287.18,309.87,318.78,318.70,317.07,,,,,
2019-01-22 22:07:02.132000,L8,,,,,,,,,,,,,,311.61,292.66,291.95,301.01,300.00,295.40,284.68,290.59,283.80,287.86,291.52,290.81,303.47,347.52,,,368.33,309.51,310.08,326.07,,343.91,302.40,300.42,307.13,302.89,277.53,,,319.48,325.63,337.55,345.33,343.10,338.90,313.33,321.58,304.77,304.17,301.55,296.86,304.00,310.87,308.89,323.97,323.39,324.48,320.05,312.37,302.10,318.51,317.98,316.66,306.29,279.95,322.69,351.59,338.26,349.65,354.83,357.46,337.80,367.91,365.20,369.19,359.86,362.54,347.93,362.09,356.44,357.16,346.09,331.98,324.24,319.35,330.79,336.33,345.30,,274.94,288.49,309.70,319.84,321.02,318.34,359.40,,,,
2019-01-22 22:07:26.086000,L8,,,,,,,,,,,,,,307.43,288.62,287.26,298.44,296.17,289.28,276.74,285.31,280.23,281.71,289.23,287.80,300.61,341.12,,,365.21,306.46,307.09,352.05,,353.00,297.40,298.72,304.82,297.44,275.43,,,317.21,323.35,335.71,343.12,337.53,336.63,311.09,319.15,302.74,300.49,299.31,295.34,302.39,308.77,305.41,322.36,320.90,321.35,317.30,309.19,299.18,317.20,313.69,313.56,303.94,275.53,321.98,350.28,336.26,351.09,353.75,335.05,336.18,365.19,364.27,350.54,359.03,361.60,329.75,361.16,341.15,355.79,345.80,324.57,322.12,316.88,329.30,333.97,344.14,,271.72,284.57,307.02,316.66,317.25,315.49,357.83,,,,
2019-02-07 22:06:59.544000,L8,,,,,,,256.75,257.09,293.90,312.94,,,,307.67,288.09,285.90,298.87,298.45,286.87,275.66,276.24,282.09,280.05,288.88,336.92,344.67,348.07,357.04,294.73,298.95,301.69,299.12,300.15,301.95,299.84,301.86,301.79,308.14,299.16,272.97,,241.88,319.45,325.07,337.64,345.39,337.49,340.24,317.22,318.79,304.45,303.05,299.71,296.23,304.26,309.15,301.83,322.89,325.51,326.16,319.11,314.64,301.75,328.29,324.41,359.61,329.91,333.77,368.82,373.19,357.35,357.62,364.34,361.44,359.16,346.30,368.16,343.05,338.22,361.98,359.26,354.45,332.95,360.64,360.01,363.83,320.63,316.43,330.00,335.11,344.38,,270.54,285.81,307.11,317.01,317.23,315.44,358.20,,,,
2019-02-07 22:07:23.498000,L8,,,,,,,254.81,256.63,293.75,308.12,,,,307.02,286.68,285.78,298.97,297.14,285.96,274.81,275.03,281.55,278.38,288.63,328.05,344.17,346.79,356.83,294.41,299.03,301.30,299.27,299.91,302.10,300.09,302.25,301.86,308.29,296.27,273.39,,245.73,318.88,325.39,337.86,345.78,337.59,339.20,317.16,318.44,303.77,301.60,300.16,296.24,303.69,308.81,300.87,353.24,324.96,325.53,318.59,314.17,300.45,340.63,323.74,359.36,350.53,334.28,369.04,371.85,356.98,361.83,364.26,360.88,359.27,378.22,365.84,343.11,338.85,362.47,359.09,355.51,370.54,360.56,359.09,364.07,320.75,316.82,330.55,334.75,345.63,,269.88,285.68,307.12,315.98,315.89,314.90,360.04,,,,
2019-04-12 22:06:42.607000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.15,307.18,312.16,318.79,319.79,316.76,308.70,305.31,292.67,282.41,285.69,283.24,288.35,291.58,282.52,303.22,310.77,305.48,301.59,291.86,280.25,286.75,275.93,273.42,284.64,293.53,315.38,314.77,319.98,301.17,300.21,,,,,,283.29,314.84,327.76,317.24,319.94,319.74,319.34,314.05,311.76,311.47,320.35,324.83,327.39,,,,,,,,341.97,354.70,366.52,375.46,391.40
2019-05-14 22:06:48.150000,L8,,,,,,,,,,,,,,317.38,294.38,292.13,307.49,304.10,290.42,273.78,263.16,258.45,266.31,261.61,269.16,272.30,279.40,309.66,288.45,280.49,278.72,282.01,282.45,280.19,310.57,314.72,306.21,314.50,307.33,290.26,,263.45,328.66,331.23,341.82,348.18,334.63,331.62,315.38,320.64,304.85,291.52,306.63,301.13,308.53,313.11,312.96,328.57,331.82,334.51,325.24,321.74,314.20,333.09,336.11,340.99,334.34,341.82,341.42,343.60,348.47,351.85,353.44,349.62,358.28,362.82,350.93,346.60,353.91,361.08,350.21,354.46,345.59,339.27,342.91,339.82,335.91,335.88,339.43,342.55,356.32,,281.08,294.38,318.49,325.65,325.33,319.42,,,,,
2019-05-30 22:06:57.095000,L8,,,,,,,,,,,,,,265.69,248.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.30,302.05,296.55,299.64,299.30,277.86,,,,,,,,,,,,275.89,276.11,290.90,291.98,297.36,290.90,306.17,297.65,300.12,303.06,303.75,309.43,306.82,307.12,313.45,321.08,305.32,307.62,312.47,309.41,308.44,302.90,307.29,310.14,303.18,290.28,296.49,310.60,316.34,320.89,,,,269.97,288.83,284.05,291.48,333.72,353.24,364.78,,
2019-05-30 22:07:21.058000,L8,,,,,,257.42,281.79,282.90,310.89,322.52,298.71,271.22,,321.87,297.85,295.12,313.08,313.76,297.61,274.72,257.00,262.36,253.43,256.05,263.17,267.34,,311.88,288.43,273.41,275.41,275.20,279.83,279.09,314.63,319.65,316.18,317.71,311.05,295.99,,267.23,338.44,334.10,344.76,349.29,334.67,329.04,318.11,319.28,318.12,280.25,311.10,307.81,308.51,315.97,315.46,332.12,333.75,337.57,332.33,320.91,315.13,335.56,337.43,344.28,346.10,354.32,343.09,346.61,349.61,353.60,355.80,355.64,363.60,355.39,348.60,348.97,352.28,354.55,351.17,349.37,351.61,343.71,344.62,346.50,335.98,336.48,341.12,364.79,365.83,,297.12,301.96,324.18,328.42,328.07,324.93,,,,,
2019-06-15 22:07:03.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.45,303.49,295.79,299.43,294.55,279.33,,,,,,,270.53,292.13,289.50,292.96,269.69,272.63,274.24,288.98,283.61,286.44,284.18,288.61,288.11,293.09,299.96,298.90,308.33,294.20,300.30,298.56,310.86,300.17,301.97,300.22,302.21,294.92,297.42,301.83,296.34,296.03,285.71,296.58,313.16,315.14,322.00,,,,,,,,336.48,356.91,371.15,,
2019-06-15 22:07:27.730000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.59,288.93,291.00,282.47,287.70,279.50,287.97,291.15,289.21,282.72,270.35,275.14,303.15,308.03,314.40,,,,,,,,329.81,349.69,364.62,396.57,388.55
2019-07-01 22:07:32.340000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.29,270.46,271.22,273.73,280.23,265.53,284.84,294.88,290.64,302.60,,,,,288.23,292.53,291.49,289.46,288.74,289.80,294.76,291.51,283.52,256.59,,301.23,308.65,311.91,,,,,,,,330.07,347.38,360.62,390.12,383.31
2019-07-17 22:07:10.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.39,304.05,294.72,298.91,297.58,275.94,,,,,,,,,,,,,,288.38,287.74,281.96,278.58,283.60,281.71,287.41,299.20,296.47,304.62,291.11,296.67,292.81,302.79,295.07,298.97,299.97,294.13,292.66,295.32,296.95,293.48,289.81,267.37,286.94,305.69,314.41,313.79,,,,,,,,333.80,353.57,369.31,,390.85
2019-07-17 22:07:34.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.87,251.25,254.04,249.20,242.21,249.16,,,,,,,,,,,,291.73,306.43,297.74,301.10,301.04,280.37,,,,,,,,,,,,,272.36,292.05,290.45,287.19,282.25,286.57,287.94,289.93,302.16,299.88,307.31,295.84,302.75,298.76,309.02,297.68,302.40,302.30,298.16,297.37,299.00,301.12,298.57,294.16,272.13,290.88,307.41,315.94,316.38,,,,,,,,335.37,356.02,371.09,,391.56
2019-08-02 22:07:17.867000,L8,290.30,286.60,286.03,289.90,298.70,301.38,294.40,270.60,299.88,318.58,,,,316.51,295.19,292.25,305.40,305.85,293.45,278.75,258.32,261.07,255.51,261.59,270.32,273.07,277.32,315.04,285.43,275.78,277.52,281.87,284.90,280.95,305.26,309.54,307.18,313.50,302.23,290.64,,258.56,331.41,330.38,340.55,345.22,334.56,330.52,316.33,317.03,307.24,285.63,302.88,300.95,307.14,311.96,311.61,366.97,366.06,340.17,322.48,318.08,305.57,332.12,378.04,339.35,352.63,334.63,340.29,372.96,379.69,367.13,355.36,377.61,367.81,367.65,366.80,349.10,364.07,354.70,355.17,362.31,337.73,360.60,335.01,335.17,331.15,328.87,339.83,338.10,350.07,,268.70,290.83,317.73,324.17,323.74,319.68,368.71,,,,
2019-08-02 22:07:41.830000,L8,292.50,288.20,287.72,294.37,302.34,304.02,304.99,275.76,303.98,322.10,371.17,363.28,353.46,320.41,298.50,295.97,308.28,309.97,297.60,284.33,261.52,263.19,260.32,264.86,273.86,277.08,278.95,316.76,289.16,281.33,279.02,284.25,289.78,281.25,307.65,312.98,309.77,315.78,308.33,292.81,,259.40,334.51,333.47,342.32,349.35,337.40,335.17,317.71,319.04,312.75,285.61,305.85,304.88,309.58,313.98,370.03,366.91,369.45,340.94,328.52,320.47,309.07,333.99,383.97,342.92,350.30,337.12,342.03,377.59,361.24,366.19,362.88,379.51,369.78,369.33,370.72,368.73,372.79,361.31,357.88,363.52,342.98,363.43,337.00,362.80,357.90,331.91,342.43,,,366.39,271.96,294.07,320.34,327.87,326.94,326.21,,,,,
2019-08-18 22:07:23.116000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.64,257.96,258.31,254.19,250.97,257.04,245.45,,,,,,,,,,,282.56,300.53,298.95,301.78,296.56,276.04,,,,,,,,,,,,,,,,,,,,279.19,295.52,292.68,301.79,286.14,291.88,287.16,296.71,292.86,296.01,296.10,289.96,285.50,291.17,294.04,292.17,284.26,276.29,281.72,301.85,308.37,312.11,,,,,,,,327.90,347.98,364.10,392.46,381.12
2019-08-18 22:07:47.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.57,256.93,256.65,252.72,246.59,256.22,240.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.74,291.37,294.51,292.21,286.60,280.81,288.62,292.33,291.25,283.51,268.32,271.16,298.82,305.97,310.52,,,,,,,,325.61,345.49,362.12,390.10,376.75
2019-10-05 22:07:36.198000,L8,,,,,,,,,,,,,,317.68,297.47,296.66,304.30,305.58,298.81,287.08,280.55,282.90,299.11,293.97,299.79,328.16,317.65,315.24,314.22,306.92,308.49,312.86,311.05,306.20,309.95,308.49,301.86,310.25,303.52,291.88,,255.64,328.62,329.68,340.05,347.63,351.14,340.72,324.72,312.95,308.71,305.73,307.05,299.52,306.36,314.60,311.25,328.43,333.89,336.57,340.02,347.98,307.74,329.42,332.65,331.54,331.47,354.52,339.85,355.35,352.18,349.45,353.76,356.05,360.54,354.71,343.85,357.20,351.56,347.17,345.83,353.59,341.17,337.83,343.56,337.76,335.22,328.29,338.57,353.57,353.25,,277.68,294.18,316.48,326.81,326.86,323.66,364.63,,,,
2019-10-05 22:08:00.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.58,292.84,297.90,297.39,290.16,272.96,,,,,,,,,,,,,,,,,,,,,,,,,,,274.26,280.49,283.17,279.39,280.60,280.89,280.29,291.35,284.95,278.74,254.38,,,296.34,302.29,,,,,,,,314.73,340.34,350.24,381.92,370.50
2019-12-08 22:07:32.611000,L8,,,,,,,,,,,,,,320.83,298.65,300.85,306.02,305.24,298.29,288.89,283.89,285.68,295.52,292.08,291.06,301.48,301.57,310.56,305.66,302.68,304.79,306.57,300.40,305.35,306.30,305.46,303.20,308.88,303.38,290.28,,265.33,323.08,328.32,341.55,346.67,349.59,337.82,319.52,312.52,323.13,303.76,307.40,298.65,305.54,310.19,308.16,324.13,328.72,330.32,318.41,314.71,303.22,326.20,329.88,328.05,330.14,332.74,336.97,340.26,341.79,345.03,346.64,349.46,338.54,341.59,341.66,343.53,339.53,337.14,333.49,333.62,334.07,332.13,333.12,330.61,326.95,318.13,332.20,337.50,347.19,,287.61,297.76,316.07,329.28,325.43,328.25,358.87,,,,
2019-12-08 22:07:56.574000,L8,,,,,,259.60,276.02,287.49,307.11,323.57,303.52,276.71,258.55,326.06,305.96,305.45,311.58,307.52,301.69,295.04,288.46,288.42,297.70,294.40,293.92,303.73,305.39,312.85,308.72,305.42,307.51,310.16,303.84,308.32,310.47,311.25,305.33,311.67,306.56,297.35,309.71,281.34,327.96,331.04,345.82,350.00,352.44,340.58,327.56,316.09,326.69,306.85,311.69,300.81,308.29,312.51,312.63,326.88,330.51,331.71,319.38,317.67,308.41,329.34,333.39,331.52,332.62,334.32,338.81,343.28,344.36,349.08,351.34,369.65,341.79,343.94,343.69,346.41,342.25,340.17,335.95,335.61,335.70,333.75,334.74,333.28,330.20,326.74,335.51,341.19,351.96,284.08,293.06,301.67,320.58,335.39,329.20,335.42,364.79,,,,
2020-01-09 22:07:25.588000,L8,290.72,282.10,289.09,305.37,310.31,313.16,315.54,347.27,,368.07,374.00,367.68,356.07,,,,,376.74,369.32,349.80,338.28,347.22,341.82,347.20,350.33,365.60,362.68,356.41,353.88,368.80,,,,,,,,,,,,,,,388.18,384.31,385.98,388.17,382.39,388.33,381.60,381.64,385.13,384.95,376.88,375.74,364.69,374.24,377.52,370.08,360.48,367.52,371.96,365.73,371.50,363.46,368.18,377.21,379.52,374.14,382.55,379.88,371.88,370.85,363.22,366.51,368.60,378.91,371.55,356.35,361.79,360.42,361.75,359.14,366.19,367.13,363.85,374.94,371.04,,,371.33,373.32,377.31,,,,,,,,,
2020-01-09 22:07:49.551000,L8,287.24,279.92,287.37,302.41,307.36,310.17,314.59,346.50,382.55,365.56,367.86,361.24,353.68,,,,,375.37,364.81,349.44,335.82,345.24,339.69,345.75,350.96,364.26,358.86,355.84,353.28,368.46,,,,,,,,,,,,,,,385.93,384.48,384.87,388.21,378.77,385.65,378.68,380.52,383.69,380.32,375.51,374.42,363.37,371.56,376.83,369.17,359.61,365.69,371.54,363.70,371.06,362.58,367.59,377.10,378.72,373.19,382.35,378.45,369.19,367.37,361.60,364.37,368.91,376.42,369.91,356.91,360.78,358.84,361.32,357.90,365.84,366.77,363.75,374.29,371.07,,,369.05,370.42,376.94,,,,,,,,,
2020-01-25 22:07:21.445000,L8,,,,,,,,,,,,,,305.26,291.78,292.32,296.68,296.52,308.35,288.44,299.37,323.41,335.73,273.96,296.20,271.94,342.03,,,,,308.56,301.45,352.80,297.47,268.63,294.16,290.90,,,,252.42,272.90,334.11,315.87,296.75,309.99,370.77,316.31,314.59,318.63,313.36,309.64,296.05,305.25,308.87,311.35,342.67,335.37,348.50,295.48,314.19,263.17,287.36,313.48,305.41,,,,,321.26,333.97,355.61,370.42,384.41,371.02,343.58,330.07,325.65,330.08,338.76,346.44,350.13,360.88,338.51,327.19,334.29,354.57,341.87,,,251.56,276.08,270.61,291.41,329.40,300.49,293.09,,,,,
2020-02-10 22:07:16.756000,L8,,,266.05,290.54,306.31,,253.08,261.01,303.57,320.79,,,361.86,349.29,337.18,322.86,301.68,290.01,278.30,363.12,356.36,245.12,263.97,274.72,270.90,284.05,357.59,358.30,299.18,294.13,277.60,286.16,294.08,308.17,305.20,306.43,305.37,310.34,300.61,371.09,276.13,267.04,324.83,329.44,340.33,349.23,349.26,336.69,316.62,311.02,385.54,305.65,300.88,295.14,301.78,311.77,304.14,321.84,364.06,331.44,344.67,316.88,296.48,361.14,341.03,360.42,360.44,365.47,371.26,357.12,353.34,360.44,355.58,353.48,352.20,347.17,367.97,371.82,364.87,356.64,357.12,358.25,367.60,359.24,349.02,365.03,358.32,368.85,350.04,,,361.57,368.78,388.68,365.21,374.02,365.17,354.05,,,,,
2020-02-10 22:07:40.719000,L8,,,,289.75,303.70,308.05,307.12,324.55,,361.70,370.14,358.72,358.66,345.69,334.97,319.24,323.25,294.81,283.25,337.21,353.40,303.64,267.26,276.25,273.89,284.99,357.15,357.36,300.46,295.77,283.76,287.92,294.86,308.28,306.62,307.86,305.79,311.29,300.88,370.64,279.89,270.19,341.28,330.83,342.00,350.87,353.47,336.92,315.79,310.43,385.83,378.42,302.88,296.05,302.74,312.05,307.26,323.67,362.42,339.35,345.11,319.63,298.21,361.28,343.71,360.05,361.10,365.16,371.90,357.81,354.14,357.38,354.85,352.97,352.56,347.52,368.76,371.62,364.00,354.79,357.11,360.60,365.69,359.39,347.77,364.09,358.62,368.08,,,,360.68,368.25,385.20,359.75,367.12,363.79,352.92,,,,,
2020-02-26 22:07:12.690000,L8,,,,,,,279.64,275.09,310.99,327.81,299.38,,,327.89,301.78,298.35,306.93,309.05,297.00,288.02,282.06,291.32,300.04,296.76,301.87,304.03,312.38,318.45,310.84,308.86,310.16,314.13,312.92,310.54,312.37,313.32,308.19,315.19,311.21,295.36,360.81,,378.45,333.67,345.76,352.63,354.63,346.37,333.17,319.28,324.49,306.18,311.37,307.12,309.48,315.45,313.64,329.13,333.21,334.94,325.29,320.72,315.82,367.55,340.48,355.63,340.60,369.57,341.27,347.35,349.60,351.64,353.98,369.97,350.02,382.57,369.08,364.99,350.14,351.69,361.59,342.32,341.50,336.59,338.88,340.69,334.15,327.17,336.72,364.82,352.52,,287.94,298.92,318.76,341.42,327.86,342.09,,,,,
2020-03-13 22:07:06.074000,L8,,,,,,270.86,288.44,282.96,314.20,327.11,325.63,364.57,,,,,,351.36,300.37,291.86,276.81,302.36,298.22,297.97,301.71,305.84,315.01,317.18,311.21,304.86,306.66,314.28,356.25,357.83,310.64,313.70,338.70,315.11,310.15,296.37,344.26,340.20,336.31,334.61,345.45,354.27,391.94,388.90,372.12,381.32,319.51,305.07,312.01,306.07,312.39,381.68,351.02,365.48,365.24,345.25,331.33,322.25,337.95,357.68,356.29,356.59,362.02,366.07,357.95,342.19,362.32,360.64,357.40,369.99,362.64,365.77,366.08,353.43,356.14,353.19,351.22,360.42,358.36,363.58,366.26,356.93,360.86,364.75,361.89,356.97,,,339.57,363.18,362.33,320.65,318.82,340.20,,,,,
2020-03-13 22:07:30.028000,L8,,,,,,,,,,,,,,307.55,294.80,291.47,311.50,298.25,284.37,274.24,264.39,272.24,263.01,284.86,281.73,292.38,295.10,305.83,293.95,281.62,282.98,294.27,293.32,294.59,297.09,302.43,298.88,305.50,295.48,283.06,251.39,253.53,310.21,323.40,334.11,342.10,340.19,337.05,320.02,309.53,307.66,291.69,296.99,294.67,301.77,304.64,294.32,315.14,319.39,314.75,314.18,310.48,305.20,326.03,332.97,323.16,349.20,360.10,337.62,330.89,329.87,345.19,344.98,344.87,341.76,358.36,337.44,343.15,352.08,347.52,330.66,327.84,327.53,324.73,325.50,315.65,303.96,311.74,324.14,331.33,338.67,,257.59,282.89,314.64,303.99,287.06,312.19,,,,,
2020-04-14 22:06:50.036000,L8,299.96,280.94,278.60,282.03,288.11,292.97,303.45,258.09,360.91,364.37,356.43,328.22,328.27,358.86,328.39,323.17,341.10,334.89,328.88,288.53,288.30,293.18,289.54,291.29,302.36,305.43,306.04,319.51,326.37,310.48,307.94,330.70,322.54,310.37,314.38,317.77,316.53,361.72,318.73,361.06,258.41,,,,377.10,352.36,355.37,337.87,314.04,311.07,362.56,350.68,346.96,310.18,366.39,366.41,350.58,321.30,348.99,335.13,339.39,325.73,322.70,334.95,340.14,327.68,329.06,331.10,329.88,330.48,334.29,338.02,331.80,338.94,346.33,348.58,342.80,346.80,348.91,348.73,330.70,327.58,336.65,320.57,333.64,322.14,328.03,342.72,337.92,348.16,355.96,340.54,326.88,351.05,371.02,341.65,361.12,357.46,360.58,,,,
2020-05-16 22:06:39.488000,L8,,,,,,253.40,276.91,276.33,304.21,319.38,290.63,265.21,,320.42,295.07,298.15,305.60,305.75,285.52,275.66,260.48,261.81,260.39,260.18,267.52,270.85,266.72,314.33,293.26,276.73,277.22,281.69,286.58,287.73,313.53,316.95,315.58,317.80,313.81,307.87,275.80,263.21,334.44,337.97,347.95,349.91,331.55,326.29,319.31,319.24,305.92,280.02,307.13,303.62,309.52,315.44,312.12,329.09,331.33,334.47,323.31,319.44,315.75,332.72,336.52,348.05,348.37,342.86,340.82,368.00,348.25,351.12,356.85,357.84,343.52,366.49,346.33,345.38,348.73,351.36,351.22,354.83,337.17,337.50,335.19,332.49,329.48,331.69,336.34,345.20,349.27,,292.50,300.69,338.96,341.34,370.41,343.70,,,,,
2020-05-16 22:07:03.451000,L8,,,,,,286.81,277.18,278.89,306.55,320.45,292.39,267.62,,322.59,296.57,298.90,307.13,308.09,288.94,279.91,262.73,264.97,262.91,261.88,271.35,272.72,265.80,315.61,297.11,279.27,279.17,283.01,289.32,289.11,314.35,318.60,319.25,321.05,315.53,309.51,279.54,262.91,335.45,339.66,350.38,351.64,332.10,329.09,322.43,320.10,308.03,281.84,309.51,306.05,310.45,317.35,312.63,330.53,332.25,334.18,329.69,320.69,314.94,333.45,337.69,347.30,349.01,346.29,341.66,369.47,349.51,351.54,357.46,357.48,349.02,368.95,347.51,346.96,349.72,350.03,354.14,354.98,337.94,339.74,336.35,333.55,330.85,331.98,337.77,347.59,350.73,,293.07,301.29,339.67,343.01,367.93,344.94,,,,,
2020-06-01 22:06:44.481000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.66,256.83,257.01,253.45,237.92,257.32,238.24,259.45,245.89,240.90,,,,,,,293.43,297.83,306.46,301.46,301.84,299.41,282.56,,,,,,,,,,,,,,279.08,276.18,277.99,281.25,285.85,265.24,285.44,295.57,298.64,301.41,293.84,295.58,293.02,297.52,294.12,292.05,290.96,286.70,279.88,283.53,286.98,287.23,276.33,267.50,280.99,304.84,311.62,315.76,,,,,,,,338.81,359.78,373.22,,395.00
2020-06-01 22:07:08.444000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.21,258.32,260.46,255.36,239.86,258.30,240.32,259.64,247.72,244.13,,,,,,,295.36,299.78,308.30,304.34,303.73,303.01,286.48,282.67,,,,,,,,,,,,,280.54,280.09,282.32,283.73,287.69,269.68,287.54,297.80,301.18,303.73,295.84,297.42,294.90,300.58,296.63,295.34,292.54,289.21,281.94,285.85,290.83,288.89,278.79,269.96,282.42,306.81,313.50,317.12,,,,,,,,340.19,360.37,374.51,,
2020-08-04 22:07:11.601000,L8,,,,,,250.41,257.70,268.48,302.36,315.16,,,,307.34,288.01,285.40,299.28,296.90,282.44,281.61,262.11,260.93,261.47,261.53,272.36,273.59,276.98,308.23,291.34,280.75,280.22,280.76,286.98,285.26,306.62,304.08,305.38,306.75,300.75,296.40,275.21,244.57,330.23,331.31,337.14,344.34,330.58,325.86,319.27,317.63,305.55,285.16,296.97,294.03,302.04,307.57,298.59,329.75,336.56,321.95,314.54,305.65,368.68,339.22,349.55,329.66,362.40,330.83,334.84,334.79,336.05,346.76,364.64,344.04,342.06,343.19,345.16,373.92,343.04,347.89,352.94,326.29,326.44,361.09,361.56,333.25,318.16,319.27,351.26,346.97,345.24,,261.22,284.06,313.20,314.74,320.96,318.92,,,,,
