dates,satname,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
2023-10-14 22:17:45.774000,L8,507.58,518.06,501.81,502.83,500.51,503.00,490.46,493.13,482.48,480.54,482.11,489.22,487.17,493.06,502.64,493.31,493.58,493.53,500.61,502.31,504.01,499.06,497.27,482.96,471.43,468.08,465.20,464.47,459.27,468.80,464.42,457.08,456.66,454.04,458.87,463.45,473.72,471.93,469.54,467.45,457.60,458.52,456.46,466.74,472.42,472.76,471.33,463.48,469.97,462.23,454.70,452.06,466.46,472.31,480.55,489.97,487.87,478.72,480.04,471.21,458.49,457.13,449.32,442.69,441.24,423.68,424.17,446.10,460.75,459.29,458.74,451.68,446.21,430.09,426.97,432.15,427.58,426.40,446.22,453.62,456.43,462.88,466.67,470.58,467.68,465.60,447.57,426.19,405.97,399.48,404.93,397.99,387.66,389.74,399.57,404.41,411.49,413.82,412.23,405.54,400.39,413.97,419.65,423.59,433.29,419.81,410.09,413.28,401.74,382.79,397.81,412.08,417.76,414.64,412.60,399.45,342.23,349.38,345.48,323.96,321.10,379.70,377.11,366.93,370.51,369.43,364.53,362.90,355.79,352.54,344.00,343.20,347.92,345.52,346.96,349.91,331.80,309.74,344.87,346.83,336.76,339.34,341.87,348.55,353.33,357.59,357.91,363.19,365.98,366.95,370.63,374.35,367.72,362.56,369.74,372.96,386.81,386.72,385.25,395.25,407.71,414.49,423.66,433.07,444.96,470.61,490.35,,529.91,486.23,497.44,510.77,501.98,494.38,491.52,496.62,507.47,520.30,529.45
2023-10-22 22:17:50.479000,L9,509.25,517.64,501.91,502.75,492.57,498.49,493.04,487.50,477.82,476.80,479.33,485.50,484.09,488.15,499.89,488.09,491.26,490.89,497.38,498.13,497.95,495.26,493.69,479.65,469.68,466.25,460.69,461.53,456.74,464.60,461.06,452.09,452.11,450.24,456.31,460.20,470.65,468.88,463.86,464.62,455.33,456.16,454.04,463.77,470.52,469.49,469.09,460.15,466.63,459.88,449.78,449.88,463.30,469.26,477.55,484.39,484.11,476.03,476.64,466.60,457.99,455.58,445.66,437.74,438.63,418.36,423.47,443.30,455.24,457.91,455.61,448.36,442.23,429.75,425.46,426.50,429.03,424.82,440.27,451.49,449.08,458.76,464.73,465.60,467.27,457.85,442.99,423.69,400.39,400.16,400.96,397.17,384.77,385.19,395.96,403.41,405.67,409.76,411.87,399.02,398.58,411.87,412.17,424.40,429.29,418.25,408.01,406.86,399.82,382.79,389.60,405.59,418.99,413.39,408.63,402.28,336.85,345.13,357.15,318.03,313.83,379.09,379.55,365.07,368.00,369.97,360.74,362.58,354.94,350.15,345.01,345.02,347.89,342.04,343.81,345.16,344.46,339.81,342.61,343.74,333.97,338.65,338.57,345.69,349.52,353.42,358.85,360.95,363.75,363.22,366.25,370.81,364.34,359.99,365.74,370.15,381.76,384.02,379.52,392.13,403.54,411.87,417.66,427.69,447.00,461.26,474.43,475.84,483.92,483.29,497.69,504.70,498.29,488.16,487.03,494.64,501.56,516.19,523.46
2023-11-15 22:17:47.856000,L8,529.02,541.42,536.28,539.12,533.37,545.52,549.78,540.55,537.68,532.77,534.07,538.02,532.05,527.70,540.66,528.53,528.92,530.80,532.45,536.86,534.48,528.64,529.93,525.51,,498.49,501.06,495.37,492.68,505.53,498.44,495.59,495.57,492.29,491.25,500.64,507.28,510.42,500.70,502.47,488.38,488.97,488.72,494.76,497.80,498.29,497.92,500.85,499.10,496.79,484.24,484.96,496.23,506.23,511.94,513.35,518.10,505.57,508.08,506.19,494.06,490.10,482.74,474.97,473.41,458.93,464.74,483.46,482.68,482.25,474.21,480.91,477.55,467.99,460.14,457.20,467.19,463.30,475.50,482.10,480.93,492.70,495.37,492.09,510.55,493.46,486.18,476.24,434.92,428.62,431.09,420.62,414.26,416.21,428.32,432.71,432.64,431.36,427.95,425.27,425.96,441.85,440.36,466.56,452.54,439.78,444.43,428.21,427.02,416.19,417.50,425.42,436.99,427.74,422.58,422.93,403.64,393.53,390.03,384.11,392.96,399.54,399.03,385.24,396.52,387.21,386.43,377.01,376.54,377.15,367.79,365.29,360.40,364.77,384.42,380.75,374.87,366.33,376.80,369.91,372.74,377.03,373.35,369.63,381.32,390.11,395.87,390.80,402.65,406.82,399.43,408.73,401.19,394.23,399.57,400.67,422.69,416.17,415.74,419.13,435.63,440.66,448.61,449.60,457.70,472.81,483.73,496.98,505.02,512.32,536.66,523.60,505.41,504.00,507.19,513.99,519.26,526.63,538.38
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,,,,,,,,,,,,,312.98,183.94,297.50,320.62,425.70,333.06,395.24,362.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.32,414.38,420.31,431.78,418.58,405.35,407.56,396.60,382.77,393.15,405.47,416.02,414.88,405.84,395.99,333.06,346.71,333.27,324.20,308.56,377.31,375.88,363.91,366.06,366.59,359.60,360.37,353.61,349.00,342.59,342.94,346.67,341.79,343.93,346.10,343.03,339.30,342.01,343.80,333.26,338.42,338.43,344.75,348.95,354.21,359.05,361.66,363.96,363.28,367.24,371.90,363.97,360.42,366.18,369.60,381.04,384.88,379.66,390.14,400.56,408.13,413.76,424.44,441.04,450.86,462.93,469.31,481.97,483.79,496.84,504.50,496.70,491.04,488.51,495.98,503.84,515.94,522.96
2024-01-10 22:17:52.010000,L9,507.47,514.01,497.26,496.44,492.90,503.31,492.02,489.54,482.38,479.90,477.35,484.74,484.22,482.42,495.01,485.28,488.26,486.36,493.28,493.64,494.78,491.64,487.61,473.66,463.12,460.22,457.37,457.84,448.72,460.28,455.53,448.74,451.39,448.06,451.05,458.18,466.98,463.19,461.77,458.36,450.88,450.67,450.21,461.60,465.36,463.53,464.69,456.52,466.10,458.92,451.24,447.12,461.75,466.50,475.78,479.57,476.66,470.06,473.14,465.95,453.93,452.22,443.10,433.95,434.92,417.12,423.65,442.20,452.43,453.55,448.39,444.13,441.57,427.83,422.80,427.41,428.36,424.11,439.16,450.84,450.64,455.12,465.47,465.15,466.88,458.72,442.22,425.50,399.84,400.69,400.68,395.10,382.74,384.67,394.86,405.67,403.32,405.21,409.02,400.20,396.43,411.21,415.09,426.32,433.56,417.87,411.63,409.91,396.19,382.26,393.42,405.75,417.72,415.92,403.63,399.49,336.76,351.75,360.00,323.45,312.53,377.94,376.78,363.01,365.59,368.85,359.93,361.01,356.08,348.70,343.42,340.66,343.10,342.65,342.70,350.49,344.91,345.62,340.17,342.99,339.91,341.25,334.98,338.83,343.88,352.40,360.15,362.84,391.72,377.49,366.98,372.24,365.43,360.52,367.80,372.52,383.34,384.99,380.49,393.50,403.33,410.47,416.27,428.67,443.69,452.95,462.83,470.28,477.64,479.90,496.18,517.04,501.68,491.90,493.24,500.99,475.45,,
2024-01-18 22:17:42.241000,L8,,,,,,,,,,,261.11,314.95,434.62,394.07,281.52,333.68,421.32,465.73,463.76,469.09,485.70,491.82,487.22,471.67,461.14,459.12,451.90,442.11,397.77,450.60,445.84,446.67,447.50,445.41,447.88,455.12,453.72,459.33,455.44,454.97,446.12,447.37,449.47,458.41,462.14,463.15,462.72,454.36,458.23,455.96,417.30,349.70,415.69,457.06,436.14,410.57,416.06,452.75,442.57,440.53,417.11,414.01,430.75,425.58,428.02,416.21,419.20,432.62,449.26,447.82,430.70,430.92,438.00,421.72,404.53,420.79,422.91,418.44,433.59,445.40,444.53,450.43,456.35,458.95,460.13,454.00,436.28,419.01,394.20,389.83,395.34,387.85,374.14,379.06,386.54,391.77,395.76,398.12,399.54,390.00,387.59,399.38,404.76,416.03,421.67,407.57,391.84,386.04,378.81,357.53,381.29,394.74,409.20,408.25,400.89,390.53,325.10,337.81,322.44,315.51,301.42,373.78,372.41,358.62,360.20,361.96,353.76,353.86,348.65,336.37,340.35,340.13,342.69,338.97,339.16,340.01,337.38,334.94,336.88,338.16,328.77,332.20,330.70,340.90,342.33,347.52,355.46,354.92,359.11,359.67,361.94,368.12,361.26,355.77,363.61,364.33,375.46,378.91,374.67,384.93,395.31,403.73,408.89,419.16,432.73,445.02,458.50,466.18,479.36,477.69,488.03,496.69,491.03,484.81,484.28,490.87,496.86,510.13,516.70
2024-02-03 22:17:41.059000,L8,499.36,505.50,482.22,454.26,460.25,432.88,436.68,392.57,468.83,471.16,467.47,474.55,471.64,484.30,494.79,485.85,487.49,485.75,494.63,493.62,493.69,493.43,490.05,475.27,462.81,461.26,459.32,459.42,452.65,459.81,466.36,454.57,456.73,451.07,452.67,457.39,469.28,467.84,461.72,461.90,451.81,453.96,453.59,460.76,467.59,466.60,465.17,459.78,464.51,459.66,449.24,452.37,464.62,468.78,476.85,479.38,478.84,470.80,472.73,465.77,454.91,452.33,444.21,437.69,437.05,417.88,425.66,445.23,454.29,454.34,449.44,448.91,442.69,428.94,423.14,427.77,429.24,426.23,440.58,452.91,451.07,458.55,464.44,464.97,467.84,459.49,444.76,425.41,401.74,401.50,400.87,393.95,385.49,386.06,398.95,397.71,326.69,219.75,190.81,,,,,342.05,445.74,418.33,396.61,418.96,429.41,401.77,495.16,414.83,382.63,354.02,382.69,403.30,287.58,192.86,185.77,,,,,,,,,,,,,,,,,,231.55,300.39,196.66,271.64,251.21,246.26,345.74,301.72,359.47,356.46,362.16,363.33,365.85,366.33,367.99,373.52,365.45,361.83,367.18,371.84,382.92,385.55,381.27,392.35,402.13,410.39,415.67,426.42,441.37,452.69,464.62,471.97,484.39,482.65,496.20,503.86,498.43,488.82,489.24,497.16,502.87,518.22,525.27
2024-02-11 22:17:53.113000,L9,507.74,512.21,494.28,488.28,483.80,500.70,480.24,488.54,479.78,472.17,474.68,480.36,480.06,480.82,493.48,483.96,484.10,484.44,489.63,489.32,489.91,490.35,484.40,470.61,459.92,457.73,453.34,456.79,447.19,457.40,452.93,444.05,448.18,445.19,449.32,454.80,464.11,461.76,457.35,456.45,446.97,449.05,449.46,458.67,463.04,463.09,462.88,455.42,458.16,456.74,447.15,446.86,457.98,460.83,471.97,471.64,475.77,464.31,468.97,463.51,452.34,447.59,440.82,432.68,432.15,415.51,421.72,439.19,449.92,448.85,443.97,445.44,440.71,426.16,418.04,423.06,427.58,421.39,436.84,449.43,446.53,453.19,460.83,460.56,464.86,456.63,440.92,420.96,398.89,393.97,397.12,391.71,378.79,380.98,391.62,395.67,398.05,402.18,405.99,393.55,394.74,409.07,408.09,422.45,424.07,413.58,399.17,395.14,392.12,375.37,380.08,401.33,415.06,409.59,402.90,396.35,327.25,346.02,335.46,321.11,309.25,378.00,374.95,361.94,364.49,366.62,357.65,358.53,352.00,346.52,342.61,354.76,260.54,,,,337.27,344.27,,,,338.79,340.01,303.33,353.61,350.70,358.10,357.85,362.15,362.45,364.78,370.24,363.27,357.94,365.56,370.46,378.75,382.26,376.66,388.03,397.06,406.16,407.39,421.70,435.47,444.87,457.28,467.31,480.33,479.19,492.87,503.94,498.46,491.31,491.14,497.68,504.74,518.53,525.50
2024-02-19 22:17:39.652000,L8,509.53,513.10,495.29,491.89,493.88,501.78,491.77,487.63,478.80,473.69,474.86,484.75,483.59,483.83,494.60,486.15,487.81,486.83,492.85,494.80,495.64,494.62,491.52,476.08,462.02,463.12,460.82,457.31,453.19,458.87,457.53,448.80,449.85,449.73,452.34,458.76,467.02,467.27,458.38,461.66,448.62,454.73,451.38,462.97,464.34,466.46,461.95,460.04,460.99,460.14,447.95,453.21,460.30,469.13,475.86,482.81,479.54,471.04,475.69,467.49,455.29,453.17,442.80,438.34,436.19,417.70,425.84,443.98,454.44,453.91,445.04,449.07,441.16,430.81,422.22,428.46,430.31,425.24,441.47,454.00,448.27,459.11,464.05,465.16,469.76,460.74,447.59,423.91,403.66,400.71,400.56,399.37,386.21,385.55,399.93,406.97,405.26,409.65,413.43,402.83,401.52,415.34,415.19,427.30,432.70,421.97,414.74,411.99,400.47,383.47,395.13,408.26,420.35,415.02,408.49,400.86,327.36,348.95,367.91,322.68,308.41,381.98,379.22,365.96,371.29,370.93,364.87,363.51,358.68,350.78,345.16,348.44,348.45,346.87,343.82,349.89,343.38,343.49,344.32,346.17,335.35,340.65,340.53,346.70,352.07,355.92,364.87,364.87,366.47,368.08,369.00,375.75,365.84,365.11,369.00,373.45,384.63,386.91,384.77,396.74,407.77,412.66,421.94,429.57,438.60,448.38,466.25,469.44,480.80,473.80,491.89,507.12,502.63,491.29,499.84,501.89,507.41,521.25,525.10
2024-02-27 22:17:43.972000,L9,536.07,510.72,488.52,490.93,484.13,499.79,494.25,491.48,484.40,482.98,475.22,482.64,485.86,487.93,498.52,204.44,278.52,290.88,288.00,499.87,500.56,459.86,496.72,477.02,469.13,462.72,460.78,460.30,457.87,465.59,458.29,447.59,449.79,458.86,454.56,460.33,343.56,386.23,412.91,381.92,279.23,311.76,226.32,464.99,472.67,482.47,469.14,458.03,464.14,429.21,544.22,509.92,526.02,450.91,440.26,505.54,481.73,471.33,464.70,470.98,456.37,458.24,443.37,441.37,311.48,421.28,426.79,440.97,,443.16,448.33,454.79,444.97,435.15,419.89,425.73,427.30,421.69,441.18,444.35,331.33,300.61,205.94,461.32,460.84,458.05,441.10,321.64,290.74,279.23,358.87,224.25,237.49,299.68,292.56,342.23,337.29,241.25,399.86,403.15,397.05,399.17,219.60,192.91,,,,,,,,,,,227.81,400.81,334.58,348.31,329.04,329.41,229.52,290.13,325.60,309.52,,321.21,299.39,290.96,220.94,242.99,425.87,347.34,393.00,370.01,347.64,345.57,340.39,336.97,336.19,336.48,330.00,331.03,333.26,340.19,343.96,348.89,354.27,360.95,363.83,366.21,401.39,359.50,403.80,366.43,322.91,265.77,232.02,271.18,267.53,341.73,412.86,410.27,415.96,424.40,441.48,456.04,467.11,469.00,483.42,484.13,492.09,505.22,494.60,493.92,486.61,492.83,510.09,516.45,529.01
2024-03-30 22:17:36.478000,L9,501.82,509.28,491.46,487.67,490.20,447.32,454.63,440.73,475.86,469.59,472.46,482.41,480.64,480.26,492.82,483.63,484.38,484.97,490.46,491.92,492.52,491.95,487.10,472.82,460.49,459.39,455.84,456.15,449.72,454.28,454.94,443.62,449.45,448.36,450.85,456.88,467.40,466.81,457.51,460.13,449.00,453.13,450.68,459.46,464.94,465.74,461.32,457.45,459.40,458.90,446.51,449.66,459.17,469.31,476.93,479.77,479.81,470.01,475.78,465.91,454.07,453.08,441.29,436.94,435.24,417.04,425.30,440.91,453.29,454.55,445.53,448.95,439.83,431.31,420.46,427.18,430.02,423.11,439.63,451.63,449.59,458.31,460.72,465.23,468.00,460.82,445.86,422.18,404.04,400.15,401.07,399.16,385.67,387.06,400.07,406.24,408.17,410.78,413.01,400.36,401.87,410.95,416.18,428.56,431.72,421.87,414.16,411.67,404.86,384.20,395.40,410.59,420.77,417.05,408.17,401.18,341.79,351.88,333.12,323.32,312.59,381.84,378.28,368.73,370.82,369.31,364.42,366.33,358.42,354.11,348.28,347.66,347.35,348.69,346.88,349.05,344.28,345.67,343.83,345.62,337.02,341.10,340.06,346.39,352.01,357.45,359.97,365.77,366.46,366.35,370.39,376.75,366.86,363.30,369.90,375.16,383.83,386.41,385.71,396.67,404.38,412.07,420.83,427.98,437.04,450.23,467.74,472.71,484.45,488.26,501.66,510.11,503.22,493.97,493.08,503.30,512.16,520.48,530.16
2024-04-15 22:17:28.257000,L9,521.68,502.45,488.84,492.67,491.53,500.57,485.99,487.87,479.61,475.53,475.58,485.91,483.39,484.03,494.42,484.30,486.27,486.28,495.09,493.66,494.44,493.62,488.70,474.17,462.13,460.73,457.27,455.77,450.81,455.08,452.79,443.84,447.47,446.92,449.36,455.80,464.24,464.40,454.22,459.33,445.83,451.59,448.92,461.16,461.33,464.46,460.81,456.45,454.97,456.19,445.25,448.98,455.82,470.00,470.75,451.97,438.75,466.16,465.61,466.54,453.37,451.78,436.23,434.65,431.51,415.05,421.44,434.13,451.20,448.42,443.87,450.81,442.08,429.08,416.71,423.49,424.68,419.36,437.75,445.79,445.61,461.47,456.44,457.36,458.55,457.05,440.47,419.37,400.83,394.08,396.19,392.77,379.84,380.66,393.41,397.93,401.36,406.84,411.20,400.30,406.24,413.50,414.18,427.87,428.38,421.42,404.89,408.81,400.44,383.03,390.00,406.88,417.51,412.12,407.25,399.34,328.63,343.13,371.02,318.01,309.12,376.77,375.22,365.08,364.53,365.55,359.20,362.10,352.85,343.71,516.74,488.22,282.78,195.23,,,,,,,,299.89,343.43,518.04,472.42,437.79,418.07,432.84,408.26,418.83,455.63,420.80,371.06,381.49,402.80,368.61,380.46,381.95,380.92,390.92,400.72,402.58,397.37,355.52,253.31,212.04,245.29,234.51,200.76,418.01,418.81,492.43,489.10,483.37,475.45,478.57,422.53,442.08,445.75
2024-04-23 22:17:03.194000,L8,503.78,511.49,495.33,490.29,493.82,495.83,488.05,492.94,479.20,475.76,477.67,485.92,481.50,488.32,496.58,487.55,485.01,487.67,493.41,494.61,498.16,495.11,490.28,476.42,465.52,460.39,459.89,459.25,450.78,462.65,450.68,450.09,450.17,451.21,451.90,460.31,469.56,469.63,460.94,461.44,450.64,456.02,452.26,463.30,464.62,466.58,467.70,459.33,463.46,457.73,450.37,446.89,459.55,468.48,474.96,484.72,479.57,477.75,472.88,474.16,455.42,457.55,444.85,440.65,437.73,422.10,423.41,441.37,455.79,451.56,451.84,453.09,447.38,429.95,423.46,429.73,425.78,424.27,443.08,448.02,454.14,460.31,465.63,471.61,468.04,467.09,444.08,428.16,405.82,397.37,403.69,397.73,385.10,389.59,398.66,402.96,408.82,411.20,411.83,409.34,409.36,420.85,424.19,428.92,434.51,426.13,411.20,414.17,405.83,385.70,398.35,414.92,419.43,414.89,411.81,404.26,386.67,360.06,372.22,319.88,314.92,381.89,378.10,368.89,368.03,367.62,365.84,368.82,357.29,352.01,346.18,347.15,347.80,350.24,355.44,350.74,345.94,344.00,343.44,344.45,336.10,338.18,337.43,348.08,352.61,358.98,358.00,367.63,371.74,368.77,371.79,376.35,367.76,362.11,372.19,371.86,384.29,387.96,387.56,393.91,403.17,409.49,417.91,421.28,433.78,446.48,463.93,469.64,480.67,486.37,504.46,515.51,518.28,521.95,511.29,507.77,516.06,525.40,532.40
2024-05-01 22:17:11.831000,L9,496.33,502.93,458.43,427.77,398.52,389.35,371.36,375.85,391.80,418.51,468.18,482.39,481.32,485.88,498.44,488.50,485.52,489.95,495.88,496.38,498.28,493.56,542.64,476.79,467.01,537.31,461.39,458.22,455.01,462.09,459.01,455.46,456.13,450.94,453.01,460.20,469.03,468.49,462.62,463.81,448.53,454.36,451.52,462.28,464.49,466.27,466.76,461.11,462.35,461.18,449.54,452.78,459.50,470.47,478.13,481.21,481.06,474.22,473.19,470.94,453.15,453.46,441.71,440.99,436.81,418.59,423.54,438.67,453.70,451.68,448.50,455.46,443.85,431.89,420.56,427.34,426.80,422.30,441.20,447.64,450.27,458.60,463.27,465.85,467.36,461.79,443.50,421.95,404.74,395.50,399.70,396.30,382.70,386.21,398.03,399.74,405.91,409.34,411.49,405.25,406.01,415.24,417.81,428.40,429.54,423.64,406.78,413.12,404.69,384.32,395.91,411.68,417.97,413.40,410.09,401.30,381.11,356.05,375.92,318.62,312.05,378.64,374.77,365.24,368.02,365.54,363.70,366.54,355.52,350.79,344.45,346.23,346.31,347.75,352.89,346.51,472.32,479.44,427.93,391.02,335.85,338.99,335.53,347.23,352.85,358.89,357.56,364.88,369.06,367.40,369.12,374.39,366.00,360.68,370.42,371.03,383.26,386.31,383.85,395.03,407.30,413.28,418.35,426.78,443.04,454.74,465.28,473.43,482.56,478.02,478.43,497.45,490.98,483.77,222.71,349.65,350.03,247.11,
2024-05-09 22:16:51.826000,L8,505.35,512.45,484.41,447.96,496.09,457.03,440.80,486.81,487.55,476.95,473.96,483.00,481.63,481.89,493.15,483.18,482.06,483.01,491.80,490.14,492.54,490.35,486.17,471.74,460.87,459.86,460.31,443.32,499.15,458.44,456.44,445.99,448.21,447.58,450.33,456.17,465.71,466.24,459.30,460.09,447.78,451.14,450.17,459.24,463.91,464.00,464.27,456.19,457.90,455.60,444.11,448.21,457.41,462.31,472.30,472.84,475.55,466.30,469.93,465.87,452.78,450.12,442.53,432.22,432.86,413.48,420.84,441.47,448.87,449.30,444.54,448.54,441.62,426.72,419.12,421.93,424.73,420.88,436.08,448.04,444.66,434.70,461.03,461.14,465.52,455.22,439.04,421.00,401.03,438.20,274.41,234.74,183.78,331.02,312.60,399.54,417.87,399.92,406.55,396.13,395.30,410.85,407.75,422.28,425.79,414.68,402.44,392.87,394.25,375.51,383.11,330.32,364.60,325.78,283.06,210.06,,,,,,202.89,205.74,358.74,321.36,333.74,344.17,342.41,350.95,348.33,339.36,342.56,345.22,343.30,342.40,343.72,341.44,336.38,338.70,339.78,330.74,333.40,333.46,342.02,344.99,350.74,356.12,,,,,,,,,255.20,285.71,268.51,358.09,388.16,395.84,403.97,407.67,418.13,432.43,441.33,456.67,465.89,478.92,479.86,495.04,502.75,499.61,488.24,488.31,498.17,506.50,518.96,518.53
2024-05-17 22:17:03.987000,L9,504.66,512.07,493.13,493.31,501.72,498.52,487.51,492.55,480.88,475.58,478.08,486.15,482.19,484.90,495.74,487.49,484.57,485.54,493.38,492.52,494.81,491.62,486.71,473.43,463.97,458.92,458.10,459.34,449.63,461.76,456.69,449.88,450.71,448.06,450.77,458.61,468.65,463.47,460.64,458.77,451.01,450.45,451.31,461.66,465.70,463.73,467.80,458.74,465.11,458.51,451.30,448.22,463.04,467.56,477.00,481.48,480.56,475.52,473.81,469.45,455.67,454.83,449.99,438.03,440.73,420.02,426.03,444.52,453.20,457.51,453.62,454.22,449.38,429.89,424.17,425.68,427.48,424.57,438.18,447.88,447.55,453.72,464.67,464.94,470.31,461.40,445.82,428.35,403.51,403.05,403.89,399.59,389.01,388.19,399.32,405.92,408.11,408.83,416.29,409.29,407.67,422.99,419.64,431.58,434.24,424.73,416.00,414.14,403.11,387.01,399.31,410.38,421.49,417.50,407.44,404.76,384.22,356.91,371.40,371.42,375.51,379.11,379.59,364.60,364.78,369.84,363.07,361.75,355.51,351.65,343.29,346.72,352.83,347.27,348.53,352.92,348.61,344.51,345.10,347.92,336.13,341.38,341.23,348.86,355.20,363.01,363.29,366.19,369.70,368.62,371.21,376.70,367.72,361.32,371.40,376.36,387.77,388.02,388.20,399.52,408.04,414.70,421.70,429.61,442.62,453.04,467.89,474.08,486.30,491.03,506.20,513.16,513.42,523.86,505.18,507.82,517.48,528.27,538.59
2024-06-26 22:16:52.651000,L8,505.53,510.77,493.68,489.66,488.60,497.41,476.33,485.90,476.32,474.75,472.67,482.73,480.30,483.02,493.77,483.91,486.32,485.83,492.22,493.68,496.29,493.21,487.43,474.91,462.79,460.09,458.89,457.19,449.78,458.07,450.95,446.59,448.25,449.46,450.11,458.37,466.85,468.00,459.00,459.93,450.25,453.34,447.08,462.26,464.74,466.16,463.20,455.78,460.67,456.68,447.15,449.12,458.25,468.61,471.16,479.34,478.42,449.74,463.39,464.98,447.93,452.39,440.17,440.20,432.72,418.47,423.05,440.47,454.83,449.49,447.97,448.82,441.79,428.81,417.47,428.03,421.62,421.67,441.30,446.06,448.19,458.77,459.46,463.69,461.39,458.18,441.87,421.63,402.09,394.64,399.42,394.72,382.16,383.53,397.27,399.53,402.58,406.64,407.37,398.91,400.61,405.47,410.94,423.64,428.64,417.31,402.88,408.86,400.15,381.83,390.79,406.73,414.92,412.75,406.34,398.61,328.34,347.36,331.67,316.80,311.25,379.24,373.64,361.67,364.71,364.70,359.38,362.69,352.41,342.90,339.51,338.40,339.59,336.06,336.90,336.95,332.83,330.25,341.20,342.14,333.11,337.59,331.68,338.29,339.37,349.51,352.80,348.48,339.21,356.95,365.53,367.59,358.99,360.83,372.95,376.17,385.88,384.40,380.35,394.52,403.49,409.07,412.78,422.66,435.72,444.00,460.50,470.66,482.20,484.10,499.59,504.57,498.13,486.75,488.82,496.19,504.67,521.64,524.03
