dates,satname,nzd0444-0000,nzd0444-0001,nzd0444-0002,nzd0444-0003,nzd0444-0004,nzd0444-0005,nzd0444-0006,nzd0444-0007,nzd0444-0008,nzd0444-0009,nzd0444-0010,nzd0444-0011,nzd0444-0012,nzd0444-0013,nzd0444-0014,nzd0444-0015,nzd0444-0016,nzd0444-0017,nzd0444-0018,nzd0444-0019,nzd0444-0020,nzd0444-0021,nzd0444-0022,nzd0444-0023,nzd0444-0024,nzd0444-0025,nzd0444-0026,nzd0444-0027,nzd0444-0028,nzd0444-0029,nzd0444-0030,nzd0444-0031,nzd0444-0032,nzd0444-0033,nzd0444-0034,nzd0444-0035,nzd0444-0036,nzd0444-0037,nzd0444-0038
2014-07-01 22:20:10.138000,L8,267.16,251.19,244.00,234.19,226.81,221.15,216.25,,,,,,,224.49,214.45,210.51,224.48,210.98,226.88,225.09,231.59,203.41,231.66,227.43,215.68,220.27,211.36,163.49,,,235.59,240.78,241.51,224.15,232.06,,,,
2014-07-17 22:19:52.017000,L8,269.28,251.39,245.35,235.17,227.43,225.09,216.24,,,,,,,227.29,215.95,213.79,226.93,217.17,232.26,232.41,238.39,208.94,237.91,228.31,221.54,219.12,219.21,,,,239.62,245.61,244.27,227.85,234.25,,,,
2014-07-17 22:20:15.980000,L8,265.43,249.23,243.31,233.03,223.46,220.70,213.21,,,,,,,,,,221.46,203.16,225.82,228.53,232.85,,,,,,,,,,,,,,,,,,
2014-09-03 22:20:06.649000,L8,289.04,272.78,260.85,255.06,247.70,242.64,236.91,191.56,208.31,221.32,230.60,238.25,261.22,264.86,256.70,255.32,255.07,256.81,261.42,264.91,266.11,267.89,269.75,266.39,270.33,281.12,297.82,321.34,297.26,265.63,288.80,277.44,277.72,269.41,267.94,271.75,270.78,317.59,314.40
2014-09-03 22:20:30.612000,L8,263.88,250.25,243.57,236.62,230.26,226.70,220.88,,187.94,199.57,210.53,187.19,246.54,248.42,242.33,239.87,242.65,244.66,245.35,246.99,246.12,236.41,247.06,246.76,243.66,255.59,183.60,252.02,,240.42,259.74,258.64,252.40,244.44,247.47,,247.13,213.13,265.13
2014-09-19 22:20:06.551000,L8,,,,,,,,,,,,,,,,,,208.98,211.91,191.86,210.54,198.05,,,207.21,237.34,271.06,195.75,245.65,238.92,251.23,252.49,252.64,239.43,239.67,230.89,222.05,,
2014-09-19 22:20:30.514000,L8,234.07,243.30,253.96,205.94,192.23,236.98,233.51,192.51,198.96,218.58,228.35,229.68,261.91,255.42,253.60,252.62,253.85,256.81,258.71,261.06,258.16,259.51,260.07,261.65,267.85,277.32,298.22,315.64,293.66,258.91,278.59,270.94,270.46,261.18,257.53,267.86,266.15,303.69,363.44
2014-10-21 22:20:13.482000,L8,283.10,258.71,252.71,246.46,242.32,239.20,232.71,173.16,203.88,216.26,226.58,214.84,258.39,263.05,258.64,254.80,256.00,257.78,261.07,261.61,261.21,264.55,265.71,265.55,269.87,280.48,299.05,320.47,295.01,263.19,283.24,276.73,278.30,265.88,264.88,271.41,273.61,306.74,315.57
2014-10-21 22:20:37.449000,L8,284.31,258.83,252.82,246.51,242.31,239.54,232.90,173.74,204.74,216.74,227.10,217.76,258.55,263.38,258.96,255.26,256.45,258.39,261.89,262.17,261.69,265.09,266.44,265.91,270.24,281.08,299.55,320.96,295.49,263.72,283.90,277.49,278.45,266.54,265.66,273.21,274.11,308.85,316.04
2014-11-06 22:20:13.200000,L8,279.16,259.52,253.61,248.24,243.97,238.24,232.36,,207.74,218.72,230.38,227.43,264.21,263.34,262.33,256.92,258.53,263.53,264.56,263.11,266.17,269.10,268.67,267.60,272.66,283.63,301.79,327.16,318.02,263.40,284.15,278.82,277.35,269.87,265.81,274.69,275.00,312.39,318.79
2014-11-06 22:20:37.163000,L8,279.02,259.19,253.29,248.05,243.47,238.05,232.23,,207.08,218.01,229.41,226.57,262.69,262.51,261.17,256.19,257.43,262.47,263.91,262.19,264.86,267.92,267.58,266.06,271.09,282.32,300.92,326.87,312.69,263.01,283.39,278.17,276.77,269.01,265.19,273.19,273.66,309.78,317.77
2014-12-24 22:20:05.791000,L8,279.69,267.73,255.46,252.33,245.14,239.94,235.46,231.46,210.55,222.64,232.83,236.96,266.52,265.95,265.10,260.43,262.29,264.37,266.08,264.68,268.11,271.39,270.64,270.52,277.86,286.00,309.71,325.71,315.00,266.23,286.88,281.09,279.30,271.39,267.55,280.13,279.73,311.66,320.11
2014-12-24 22:20:29.754000,L8,280.76,268.66,258.12,256.20,245.73,241.00,236.42,234.10,209.83,222.73,232.93,234.04,266.90,265.95,264.89,259.49,261.82,263.48,265.64,264.59,267.82,271.13,270.39,270.47,276.83,285.50,308.04,326.07,316.73,265.79,286.76,281.09,279.19,270.96,267.25,279.33,279.04,307.53,319.77
2014-12-31 22:26:11.523000,L8,274.84,264.49,280.02,243.73,237.14,251.06,272.72,231.04,200.62,211.89,224.13,217.62,311.60,335.66,310.80,325.84,324.52,285.32,321.44,299.58,257.37,259.12,310.43,338.46,325.35,333.65,346.22,342.72,373.06,329.61,278.61,271.52,270.83,263.02,259.24,270.69,346.89,360.34,345.91
2015-02-10 22:19:50.748000,L8,272.44,256.16,251.31,245.74,238.41,235.75,230.27,197.47,203.32,214.74,225.87,215.16,258.39,260.42,253.93,251.95,253.01,254.81,256.90,259.00,260.17,265.47,266.01,264.38,270.32,279.56,298.50,319.00,283.76,260.49,282.60,275.99,276.37,264.99,261.98,274.13,273.28,302.45,316.46
2015-02-17 22:25:59.091000,L8,273.10,258.59,251.72,247.12,241.12,235.66,231.28,221.40,204.24,216.23,226.75,223.23,259.47,260.87,258.00,253.17,255.33,257.54,259.87,260.22,262.99,265.12,265.98,264.88,271.43,280.38,299.68,320.10,295.24,260.80,282.73,275.94,275.45,263.94,261.31,273.27,272.82,311.37,313.47
2015-02-26 22:19:46.745000,L8,278.84,258.95,252.93,248.02,242.30,237.33,232.45,219.64,204.37,217.18,227.22,215.64,260.24,262.84,258.23,253.17,254.47,255.43,257.68,260.03,261.36,266.32,266.76,266.59,270.36,280.58,299.62,320.69,292.82,262.02,283.19,276.80,277.22,265.07,263.49,272.26,274.10,312.43,314.16
2015-02-26 22:20:10.708000,L8,280.94,260.09,253.71,249.67,243.74,238.85,233.61,221.43,206.57,219.18,228.67,225.23,262.11,264.39,260.17,254.72,256.45,257.18,259.87,262.28,263.50,268.05,268.54,268.65,271.71,282.79,301.18,323.04,295.73,264.05,284.95,278.97,278.51,266.27,264.97,275.60,275.89,314.95,315.50
2015-03-14 22:19:35.284000,L8,283.37,261.58,253.74,249.97,243.59,238.81,233.80,218.70,205.58,217.78,227.75,216.21,260.65,262.80,256.88,254.16,254.10,255.13,258.21,260.22,262.32,266.85,267.24,267.22,271.35,281.41,299.10,318.92,283.53,319.01,283.73,276.57,277.29,266.09,263.32,274.72,273.12,306.54,314.66
2015-03-14 22:19:59.243000,L8,280.93,259.79,252.61,247.81,241.99,237.31,232.50,216.82,203.64,215.95,226.21,213.69,258.99,261.72,255.82,253.19,253.27,254.27,257.37,258.33,260.10,265.24,265.62,265.90,270.23,280.02,298.11,317.60,283.09,259.36,282.59,275.20,276.31,264.77,262.21,272.57,271.38,306.31,313.73
2015-04-15 22:19:22.587000,L8,288.37,274.26,260.95,259.37,246.47,242.41,234.90,213.31,207.13,220.67,229.12,222.13,259.17,261.32,257.84,252.46,253.35,254.24,258.22,261.83,260.37,266.17,264.15,266.31,269.93,281.31,297.86,321.27,294.34,261.43,287.95,280.88,280.50,270.48,265.80,276.29,269.80,316.96,305.50
2015-04-15 22:19:46.550000,L8,287.29,272.00,259.51,258.26,243.74,239.86,233.33,211.37,207.11,219.24,227.70,221.45,258.26,260.97,257.34,251.61,252.82,253.56,257.82,260.78,259.72,265.26,264.00,265.98,270.15,281.42,298.78,320.97,296.54,261.37,288.21,280.19,279.65,270.54,265.73,277.39,268.61,317.06,305.25
2015-05-01 22:19:12.426000,L8,261.04,245.31,240.67,230.68,224.67,217.69,215.00,,,,,,,,,,,,,,,,234.05,230.17,236.80,248.21,260.39,252.43,,,252.91,243.58,244.90,233.52,236.67,,,,
2015-05-01 22:19:36.381000,L8,259.99,244.42,240.00,230.07,223.45,216.91,214.39,,,,,,,,,,,,,,,,233.29,229.14,236.36,247.82,259.37,250.12,,,252.09,243.08,244.03,232.63,235.77,,,,
2015-05-24 22:25:14.229000,L8,265.24,246.55,243.39,233.88,225.43,223.39,217.99,,,,,182.10,230.02,236.13,232.94,226.47,228.85,233.79,236.30,241.10,240.02,242.62,242.97,243.05,240.67,248.85,259.15,269.10,,240.43,256.49,254.45,255.06,244.36,241.64,,,,
2015-07-11 22:25:41.633000,L8,267.18,250.70,245.56,235.35,227.82,223.81,218.84,,,,,,,215.41,220.04,212.34,223.05,225.34,227.32,236.35,237.36,194.99,238.78,234.56,219.40,222.53,212.21,,,,232.15,248.65,249.93,234.51,233.92,,,,
2015-09-06 22:19:50.737000,L8,257.28,241.08,238.56,232.02,225.37,219.47,214.35,,,,,179.12,239.81,238.49,238.77,233.20,234.35,234.80,238.92,239.83,241.58,245.46,245.51,243.19,248.02,254.96,270.03,262.85,186.21,240.71,257.89,252.67,255.41,242.32,240.86,,,180.07,210.77
2015-09-06 22:20:14.700000,L8,255.81,239.14,237.40,231.09,223.93,216.58,212.56,,,,,171.22,233.86,235.18,231.97,228.04,230.47,231.52,233.81,235.77,235.74,243.33,243.54,236.24,240.96,237.17,236.72,253.70,,239.23,253.85,247.67,252.90,236.33,237.83,,,,
2015-09-13 22:26:05.653000,L8,253.84,238.56,236.20,227.92,220.29,214.45,212.56,,,,,,228.74,229.51,226.60,222.89,226.90,228.80,231.02,234.96,233.48,241.59,239.30,234.00,239.59,254.36,252.13,243.80,,237.00,252.38,252.02,250.32,234.80,237.84,,,,
2015-10-24 22:20:28.535000,L8,,,,,,,,,,,,185.94,250.28,257.19,255.74,249.16,252.31,256.55,256.06,247.19,218.82,257.98,254.57,264.61,269.19,279.67,297.98,318.59,285.47,251.47,279.39,271.35,274.15,259.06,254.46,254.24,268.55,215.07,293.69
2015-12-18 22:26:18.758000,L8,,,,,,,,,,,,,,,157.60,198.35,204.52,244.28,251.00,251.33,254.43,258.18,257.84,257.87,265.57,272.13,294.43,311.09,283.31,256.01,276.89,270.09,269.06,260.02,256.28,266.55,267.78,293.56,310.06
2015-12-27 22:20:07.153000,L8,289.70,261.31,260.65,254.77,249.65,244.31,237.82,209.77,215.07,225.68,235.84,232.36,267.24,269.20,264.77,262.13,262.92,265.62,267.60,268.54,270.57,273.42,272.18,274.49,280.20,285.36,308.10,325.27,304.22,265.95,291.18,282.68,280.76,273.27,268.73,281.51,278.24,308.45,318.06
2015-12-27 22:20:31.116000,L8,286.02,262.28,261.56,256.26,250.24,244.68,238.63,208.40,212.59,224.89,234.76,231.47,266.90,268.15,264.12,261.22,262.07,264.68,266.85,267.82,269.64,272.43,271.42,273.16,278.18,284.31,304.65,325.19,302.52,265.55,290.59,282.21,280.52,272.84,267.77,280.10,276.35,302.67,317.20
2016-01-03 22:26:15.584000,L8,269.91,255.49,251.09,245.70,238.65,235.98,230.71,170.64,204.94,216.41,225.74,220.55,258.49,262.63,257.92,253.35,253.48,255.19,257.72,258.26,260.00,263.90,265.24,265.08,269.84,279.37,298.24,319.48,293.79,259.61,282.19,275.03,275.00,263.00,260.69,272.34,272.85,298.68,315.35
2016-02-13 22:19:56.477000,L8,258.10,241.49,239.16,233.80,227.51,224.83,215.55,,,,,,221.69,245.12,242.54,239.70,239.90,241.19,244.08,244.58,244.85,246.82,250.43,230.04,,,,,,186.24,258.57,261.70,261.93,253.19,249.94,,252.85,247.36,296.92
2016-02-13 22:20:20.440000,L8,259.13,243.44,240.45,235.03,229.00,226.18,217.67,,,,,,227.86,248.54,244.34,241.23,241.55,242.41,245.07,245.81,246.02,248.19,252.17,233.94,,,,,,189.72,260.73,263.59,263.43,254.10,251.01,235.52,255.33,252.31,298.21
2016-02-20 22:26:03.799000,L8,272.39,257.94,253.49,248.87,241.31,234.43,231.04,204.14,201.00,213.20,223.35,218.87,257.47,259.70,253.65,249.99,251.31,252.55,255.73,256.69,257.98,260.68,261.32,263.69,267.41,274.68,296.09,313.24,279.69,322.23,282.15,275.07,274.30,263.44,259.93,273.13,367.44,347.72,342.99
2016-02-29 22:19:53.146000,L8,258.37,237.68,234.60,229.48,224.29,223.53,214.88,,,,,,240.17,243.07,240.20,234.23,238.32,240.36,175.62,245.02,245.37,247.96,247.58,246.98,249.49,258.54,275.73,271.61,268.64,242.48,267.16,258.89,260.44,249.69,245.29,240.82,249.86,242.05,263.99
2016-02-29 22:20:17.109000,L8,256.59,231.51,225.76,222.34,222.00,220.52,212.68,,,,,,232.47,239.90,238.45,230.29,235.45,234.01,,243.48,243.68,245.91,244.89,244.62,244.97,256.50,272.63,257.62,261.45,240.26,262.63,255.74,258.39,245.49,242.08,223.52,246.98,206.78,249.84
2016-03-07 22:26:02.901000,L8,,,,,,,,,,,,,,,204.14,199.34,205.96,196.48,211.87,225.16,221.57,206.85,229.37,215.01,213.96,200.22,,,,,,,,,,,,,
2016-03-16 22:19:48.512000,L8,283.69,260.94,259.71,255.48,244.60,239.20,232.73,188.42,204.38,213.64,225.62,227.52,259.30,262.47,254.66,251.40,251.93,253.33,257.37,260.00,262.20,266.68,267.21,266.39,270.47,278.32,297.37,319.28,283.78,258.71,284.52,277.73,277.94,266.06,262.66,276.30,272.51,307.00,316.07
2016-03-16 22:20:12.475000,L8,283.58,260.86,259.64,255.74,244.63,238.97,232.85,187.74,204.80,213.75,225.90,227.40,259.43,262.79,255.09,251.82,252.15,253.55,257.42,260.26,262.62,266.87,267.62,266.71,270.82,279.06,297.79,319.89,283.85,259.21,284.75,277.96,278.06,266.20,262.87,276.94,272.78,307.94,316.45
2016-04-17 22:19:33.425000,L8,259.56,243.02,239.99,231.29,224.56,217.61,214.59,,,,,171.27,233.45,231.20,228.89,220.26,224.27,220.69,225.68,234.66,229.98,234.23,233.12,235.06,231.71,232.60,221.83,247.23,,,246.07,242.46,242.63,227.19,232.95,,,,
2016-04-17 22:19:57.384000,L8,260.72,244.74,240.76,232.38,225.65,220.36,216.76,,,,,180.67,238.68,236.63,233.84,225.63,228.55,228.37,231.02,237.40,235.53,240.73,237.42,239.41,241.25,246.29,269.03,256.74,,,252.91,248.79,248.40,234.58,236.56,,,,
2016-04-24 22:25:40.542000,L8,261.68,247.16,241.11,233.27,225.58,221.52,216.15,,,,,176.32,239.39,236.65,234.20,225.37,229.97,229.68,235.58,236.39,240.67,238.26,243.22,240.74,240.09,244.37,256.88,207.14,,,253.25,248.67,251.07,235.21,235.43,,,,
2016-05-26 22:25:48.587000,L8,267.29,249.32,244.66,235.70,229.19,224.64,219.49,,,,,,238.88,230.45,231.96,225.81,227.11,229.51,232.12,235.71,236.81,242.97,243.37,242.75,240.48,238.42,267.06,278.85,,,249.64,251.94,248.47,235.32,237.16,,,,
2016-06-04 22:19:40.199000,L8,268.09,249.01,244.46,235.95,228.71,224.52,218.15,,,,,,,224.17,216.92,219.68,219.14,223.20,226.92,237.27,232.76,,240.64,232.76,228.83,213.17,172.55,,,,241.64,246.13,247.37,230.61,219.48,,,,
2016-06-04 22:20:04.162000,L8,266.96,248.52,243.47,235.54,228.04,223.46,216.31,,,,,,,228.92,219.71,222.81,222.20,225.33,228.66,238.02,233.78,227.43,241.01,234.68,232.32,217.12,174.34,,,,244.20,246.91,247.97,232.83,232.92,,,,
2016-08-07 22:20:01.300000,L8,260.18,244.66,239.95,232.71,224.85,218.05,214.49,,,,,175.91,231.93,237.73,233.27,228.66,226.75,229.15,233.02,238.60,239.77,236.83,241.78,238.28,242.32,243.84,259.60,273.77,,236.65,250.91,251.45,251.05,240.74,240.80,,,,
2016-08-07 22:20:25.272000,L8,262.09,246.41,241.00,233.10,225.82,219.65,216.26,,,,,178.82,239.82,239.22,239.12,231.83,231.62,233.35,238.73,241.35,243.78,244.81,244.42,245.80,244.73,253.73,270.79,302.04,270.64,239.71,254.78,254.58,254.17,245.67,243.56,,,,207.85
2016-09-08 22:20:12.615000,L8,280.50,262.66,254.24,250.83,242.65,236.67,230.33,197.11,198.88,212.96,223.12,203.77,257.77,261.40,256.90,251.07,254.30,256.13,258.05,257.99,259.84,263.85,345.89,344.06,314.43,363.35,299.06,318.41,300.41,264.19,283.58,277.13,275.99,265.76,263.36,272.90,268.46,320.12,356.69
2016-09-08 22:20:36.578000,L8,277.13,260.51,252.45,248.21,239.37,233.57,229.33,193.13,197.56,212.25,222.23,202.82,256.64,260.78,255.87,250.28,253.35,255.37,257.55,256.70,258.87,262.17,345.90,343.18,339.02,363.94,299.05,317.18,299.49,263.17,283.07,275.80,274.20,265.04,262.18,272.76,267.34,319.47,378.84
2016-11-02 22:26:31.097000,L8,247.91,230.71,226.93,222.26,216.06,211.66,203.55,,,,,,232.71,232.73,229.96,220.87,226.30,227.97,230.51,231.64,233.55,234.63,234.14,237.64,240.50,230.80,253.31,180.63,235.30,234.87,252.72,245.05,246.74,234.35,233.55,222.47,224.29,,
2016-11-18 22:26:30.748000,L8,272.73,255.65,251.37,247.02,239.25,232.29,227.19,,191.55,202.40,221.34,198.88,256.68,259.85,254.99,249.71,251.54,254.06,256.10,258.06,258.88,263.98,261.29,264.36,266.71,275.40,296.22,315.88,298.01,260.70,279.90,275.48,274.36,262.67,259.15,280.70,272.10,296.30,310.31
2016-11-27 22:20:43.760000,L8,278.52,256.84,253.55,245.19,237.73,231.63,225.10,174.11,194.66,206.19,221.02,206.82,255.95,257.03,251.66,247.40,250.53,251.83,255.33,255.79,258.28,262.29,258.76,261.63,265.89,270.81,293.97,312.72,300.45,258.45,278.56,272.99,272.18,261.98,257.48,273.19,270.01,291.04,354.29
2016-12-04 22:26:29.548000,L8,274.15,260.37,257.05,242.04,236.53,231.52,222.43,221.14,204.32,212.52,,,249.86,259.24,252.62,251.14,253.11,254.83,256.56,255.99,259.76,262.08,258.68,263.80,271.20,242.83,293.24,217.61,285.99,264.23,279.30,274.44,271.68,260.68,256.08,270.23,273.33,291.22,310.41
2016-12-29 22:20:13.417000,L8,277.36,257.19,252.64,250.20,243.44,237.83,231.47,196.80,203.95,215.14,226.04,228.46,262.01,264.21,260.25,255.83,257.73,259.20,262.98,263.08,264.30,268.85,268.96,270.18,273.85,281.75,305.20,325.04,307.03,265.83,284.05,279.86,277.36,265.75,263.52,280.79,278.64,304.38,316.35
2016-12-29 22:20:37.380000,L8,276.14,256.63,252.06,249.68,242.88,237.23,231.08,196.21,202.63,214.57,225.65,227.66,261.56,263.90,259.96,255.43,257.09,258.87,262.70,262.57,263.66,268.35,268.47,269.75,273.01,281.33,304.35,324.52,304.08,265.28,283.79,279.56,277.11,265.50,263.20,280.24,278.07,304.05,316.12
2017-02-15 22:19:55.596000,L8,273.90,256.59,250.97,246.03,237.18,232.52,228.90,,200.93,211.59,222.52,223.22,257.28,262.77,255.42,251.82,253.14,255.41,259.53,260.84,262.13,266.10,263.89,267.35,269.56,281.54,299.27,321.25,301.79,263.57,284.65,277.90,277.32,266.95,263.38,275.73,275.37,306.89,312.78
2017-02-15 22:20:19.563000,L8,274.62,257.03,251.36,246.61,237.75,232.86,229.28,,200.73,211.66,222.65,223.57,257.54,262.90,256.05,252.02,253.26,255.55,259.70,261.38,262.54,266.33,263.91,267.53,269.62,281.65,299.20,321.26,301.77,263.70,284.86,278.30,277.64,267.28,263.79,275.77,275.51,305.39,312.98
2017-03-26 22:25:46.799000,L8,255.59,236.02,232.45,225.64,219.33,214.07,207.26,,,,,175.92,235.36,237.42,232.28,227.56,227.35,230.23,229.97,233.82,233.63,236.94,235.48,238.04,243.15,249.56,270.39,254.46,268.59,238.73,256.90,249.09,246.19,233.97,236.25,195.35,,169.31,219.28
2017-06-07 22:19:38.989000,L8,262.82,246.05,240.24,231.74,222.57,213.62,212.27,,,,,,,,,,,,,,,,,,,,,,,,235.16,240.96,231.48,,,,,,
2017-06-07 22:20:02.952000,L8,262.75,245.95,239.97,231.71,222.37,214.17,212.56,,,,,,,,,,208.92,198.42,217.06,221.92,226.58,,231.58,224.88,211.70,216.28,,,,,,,,,,,,,
2017-07-09 22:19:47.659000,L8,268.84,248.29,243.85,235.81,227.57,222.47,217.64,,,,,,,215.48,226.06,214.01,205.39,221.99,223.56,236.60,227.62,228.19,233.99,238.28,228.87,226.30,223.15,,,,209.86,246.96,250.10,230.22,237.67,,,,
2017-07-09 22:20:11.626000,L8,268.07,247.83,243.45,235.51,226.99,221.79,216.97,,,,,,,215.79,225.63,213.72,205.38,222.03,223.39,236.52,227.63,228.64,234.02,238.18,229.42,225.98,222.57,,,,244.67,247.12,250.07,230.26,237.70,,,,
2017-08-01 22:26:08.551000,L8,267.91,250.58,244.94,237.44,228.75,221.21,217.55,,174.85,185.20,198.91,179.02,242.06,244.02,240.43,235.23,234.61,237.97,239.21,243.99,243.79,245.78,244.05,246.71,248.10,255.81,274.75,304.94,205.02,241.33,258.49,256.79,253.47,244.77,242.93,,,,
2017-09-02 22:26:16.853000,L8,281.74,266.58,260.87,256.62,243.97,238.09,233.72,197.95,200.83,215.61,229.55,214.58,261.46,264.62,260.66,254.80,254.74,255.80,258.25,261.67,263.38,265.89,266.59,269.01,271.29,281.35,299.91,322.80,313.13,265.27,284.54,280.47,278.92,267.79,265.66,278.62,273.04,308.33,310.54
2017-09-18 22:26:19.014000,L8,279.64,259.28,251.62,248.77,237.32,231.79,230.25,178.35,187.59,200.91,221.99,218.59,256.70,259.84,253.36,249.15,250.82,252.52,255.89,256.83,260.01,259.50,260.39,263.01,266.93,273.41,293.22,312.89,297.05,258.97,282.52,275.03,273.38,263.58,260.88,273.13,270.72,316.89,312.05
2017-10-04 22:26:25.640000,L8,261.15,244.97,240.59,236.86,229.19,222.46,217.14,,178.07,191.69,211.58,187.18,245.50,248.84,244.51,239.93,242.19,243.20,244.97,246.64,246.05,247.84,246.43,247.71,249.99,259.27,205.23,182.65,,,,,,,,,,,248.62
2017-11-05 22:26:27.533000,L8,239.67,229.09,234.16,229.56,213.54,198.27,169.09,,,,,,238.53,239.43,233.99,228.97,232.56,238.59,224.46,233.82,240.25,243.52,226.71,239.47,244.60,253.64,265.67,187.73,,,254.30,254.38,253.74,246.12,240.74,228.74,247.46,264.20,255.03
2017-11-30 22:20:08.264000,L8,274.48,257.28,253.37,248.40,242.84,237.14,231.69,,201.30,213.70,227.08,222.30,261.12,265.78,258.33,253.59,254.77,257.13,260.93,261.68,265.61,267.81,267.87,268.28,276.19,280.95,300.92,325.56,298.12,264.46,286.01,279.13,276.88,266.87,263.61,278.93,278.75,299.49,315.09
2017-11-30 22:20:32.227000,L8,275.36,257.94,254.17,249.02,243.38,238.26,232.61,176.87,201.42,213.77,227.39,223.29,262.06,265.97,258.67,253.59,254.78,257.09,261.00,262.12,265.71,267.86,267.81,268.40,276.12,280.81,300.56,325.90,298.75,264.46,286.15,279.31,277.03,267.36,263.75,278.88,278.62,297.84,315.15
2018-01-01 22:20:32.383000,L8,271.91,256.57,251.42,248.89,243.07,237.38,231.06,187.66,196.81,212.16,224.94,218.77,258.59,263.51,258.13,253.31,254.26,255.71,257.70,260.51,260.73,263.98,264.64,267.26,270.66,281.08,299.72,320.70,303.37,263.42,285.92,280.42,278.75,267.03,264.38,277.90,275.43,290.67,312.88
2018-02-02 22:19:51.630000,L8,270.63,254.63,250.19,246.74,240.45,233.08,230.11,198.20,187.43,206.97,224.09,218.76,258.40,261.60,254.92,250.53,250.68,251.87,253.69,253.94,256.55,260.26,260.72,264.62,269.16,277.76,297.82,318.85,298.88,261.23,281.91,275.96,274.05,263.36,260.10,272.36,268.44,316.05,315.17
2018-02-02 22:20:15.593000,L8,271.19,255.05,250.87,247.80,241.86,233.70,230.51,198.66,187.65,207.94,224.41,219.31,258.74,261.89,255.28,250.75,250.89,252.09,253.85,254.16,256.77,260.59,261.00,264.97,269.33,277.99,297.83,318.99,299.63,261.51,282.17,276.31,274.30,263.53,260.41,272.76,268.77,315.48,315.26
2018-02-25 22:25:54.146000,L8,269.97,252.17,249.49,244.15,237.25,230.41,227.19,195.46,184.59,202.70,220.58,213.27,254.99,257.71,251.77,248.29,248.72,249.67,253.19,253.07,255.33,255.94,257.29,259.76,266.45,270.99,296.10,314.29,302.07,257.27,279.48,271.32,267.41,260.30,256.58,267.12,328.58,330.65,322.18
2018-03-06 22:19:38.520000,L8,271.24,254.54,249.29,245.64,237.63,231.59,228.48,192.65,186.49,201.83,221.88,209.79,258.11,258.74,252.22,249.27,248.16,250.74,254.61,255.35,257.75,262.64,260.81,264.34,267.06,273.70,296.28,317.72,293.40,259.50,281.06,275.87,274.18,262.27,260.68,270.01,267.15,320.17,321.50
2018-03-06 22:20:02.483000,L8,271.46,254.49,249.32,245.79,237.72,231.61,228.51,191.83,186.49,202.17,222.22,210.55,258.11,258.89,252.29,249.37,248.25,250.81,254.75,255.44,257.76,262.89,260.94,264.48,267.40,273.96,296.65,318.29,293.79,259.78,281.23,275.92,274.19,262.30,260.73,270.13,267.22,320.30,321.55
2018-03-29 22:25:38.254000,L8,,189.24,241.38,247.56,243.90,249.99,227.46,252.12,220.01,228.10,253.80,265.72,314.77,326.52,304.22,296.96,287.90,278.75,283.64,266.28,245.86,246.56,282.04,274.17,325.37,269.11,298.74,317.36,293.03,281.09,292.47,280.29,276.97,265.16,261.57,273.04,506.94,462.37,415.08
2018-04-30 22:25:20.430000,L8,257.38,240.03,236.45,228.84,220.78,214.79,211.62,,,,,,206.69,232.15,230.71,220.95,223.59,226.45,226.29,232.48,230.13,231.51,232.89,236.00,228.55,233.53,229.81,251.20,,,250.35,249.36,245.02,233.70,233.58,,,,
2018-05-16 22:25:09.912000,L8,259.84,242.77,238.66,232.33,223.68,215.55,212.24,,,,,,237.12,233.80,233.13,220.46,224.71,225.63,227.76,238.13,237.28,238.84,240.99,239.23,236.90,233.37,232.66,273.40,,237.71,252.83,251.40,251.03,235.08,238.22,,,,
2018-06-01 22:24:57.602000,L8,261.69,245.36,240.54,233.57,223.57,213.63,212.52,,,,,,,228.76,221.38,209.65,213.73,214.24,220.68,230.99,228.74,195.93,233.24,233.02,214.01,229.25,216.11,,,,239.33,245.51,243.97,231.88,229.16,,,,
2018-06-26 22:19:00.588000,L8,270.43,251.33,245.45,237.12,229.73,224.40,220.19,,,,,,222.73,237.43,233.24,224.42,226.20,229.63,232.23,239.03,237.77,236.88,234.95,237.32,236.11,237.63,259.39,287.12,,,248.95,246.72,252.04,239.59,239.96,,,,
2018-06-26 22:19:24.551000,L8,261.91,244.17,239.79,231.37,221.99,210.58,210.90,,,,,,,,,,,,213.82,227.22,218.43,,215.22,229.05,168.96,205.01,,,,,220.44,234.96,240.37,225.82,,,,,
2018-07-28 22:19:15.360000,L8,,,,,,,,,,,,,,,,,,,224.23,237.99,231.23,242.21,232.37,240.62,237.57,239.35,267.95,192.69,,,254.30,250.10,251.89,238.68,236.62,,,,
2018-07-28 22:19:39.327000,L8,,,,,,,,,,,,,233.82,216.40,201.95,206.46,212.26,220.13,225.73,238.49,232.11,243.61,232.37,240.18,239.63,242.48,269.53,273.38,,221.44,256.03,250.20,251.67,238.23,236.86,,,,
2018-08-20 22:25:39.037000,L8,261.08,243.42,239.43,232.77,225.46,217.85,213.95,,,179.05,201.38,183.05,239.76,236.76,235.33,226.26,229.02,228.15,232.70,231.28,234.66,234.23,234.61,232.11,235.62,234.50,253.52,256.05,,,249.08,242.90,242.82,227.67,233.77,,,,
