dates,satname,nzd0391-0000,nzd0391-0001,nzd0391-0002,nzd0391-0003,nzd0391-0004,nzd0391-0005,nzd0391-0006,nzd0391-0007,nzd0391-0008,nzd0391-0009,nzd0391-0010,nzd0391-0016,nzd0391-0017,nzd0391-0018,nzd0391-0019,nzd0391-0020,nzd0391-0021,nzd0391-0012,nzd0391-0013,nzd0391-0014,nzd0391-0015,nzd0391-0011
2024-04-17 22:07:03.684000,L9,388.90,374.46,379.84,362.74,371.95,304.40,,,,,,,,303.46,330.87,353.04,353.88,315.50,290.20,318.38,,
2024-04-17 22:07:27.643000,L9,383.20,367.14,376.96,359.38,365.88,,,,,,,,,,,321.21,346.81,,,,,
2024-05-03 22:06:49.872000,L9,376.47,365.86,377.56,361.61,347.02,,,,,,,,,,302.29,344.75,346.12,,,,,
2024-05-03 22:07:13.830000,L9,332.65,350.76,370.26,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,365.58,362.44,373.42,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:51.721000,L8,372.91,365.86,376.17,,,,,,,,,,,,,,,,,,,
2024-05-27 22:06:40.812000,L8,307.53,332.59,293.75,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,370.83,375.03,378.57,369.91,377.33,304.87,,,,,,396.24,353.35,305.96,329.16,355.26,361.19,,352.79,322.81,402.01,
2024-06-04 22:06:59.762000,L9,369.19,367.74,374.10,362.88,359.66,301.19,,,,,,,,,299.34,346.10,346.35,,,,,
2024-06-20 22:06:18.840000,L9,320.53,349.94,364.91,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,310.11,346.87,344.79,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:55.317000,L8,313.41,343.86,365.69,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,368.52,369.73,377.39,363.08,372.95,389.95,,,,,,398.51,383.56,333.32,333.54,356.14,370.34,323.38,325.53,396.23,,
2024-07-06 22:06:56.889000,L9,366.20,356.98,371.88,,,,,,,,,,,,,348.35,359.28,,,,,
2024-08-23 22:06:59.383000,L9,369.05,361.21,374.05,,,,,,,,,,,,,,,,,,,
2024-08-23 22:07:23.350000,L9,378.05,370.77,379.95,367.67,367.45,309.68,308.31,,,,,312.86,,308.25,304.75,357.75,350.14,315.71,350.19,391.84,337.97,
2024-08-31 22:07:03.291000,L8,371.16,358.14,374.69,362.38,349.43,302.24,,,,,,,,,,,,,,,,
2024-08-31 22:07:27.249000,L8,366.37,348.57,371.21,,,,,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,382.91,370.27,378.88,367.68,370.66,304.78,315.14,,,366.31,398.83,391.30,367.59,304.58,304.00,355.28,351.58,385.66,346.23,311.70,394.98,409.86
2024-09-24 22:07:25.318000,L9,381.15,371.05,379.15,368.66,370.83,305.21,286.79,,,365.36,399.49,311.41,367.46,304.34,304.39,355.86,352.83,369.32,345.88,310.49,331.38,410.34
2024-10-10 22:07:10.262000,L9,378.62,372.58,378.51,366.00,372.28,306.70,327.32,,,371.27,400.33,311.72,366.96,307.33,304.65,353.41,350.16,387.33,361.28,376.42,333.54,409.19
2024-10-10 22:07:34.230000,L9,375.87,372.06,377.66,364.14,355.93,304.45,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,381.26,373.26,378.33,366.18,367.75,304.47,328.04,,,,,311.21,362.80,297.21,303.34,351.08,353.81,316.45,353.78,308.16,331.30,
2024-10-18 22:07:42.636000,L8,384.09,374.80,380.74,368.92,369.35,306.04,329.09,,,,397.52,311.98,362.81,297.38,302.83,351.69,353.71,318.25,350.52,308.70,331.92,407.83
2024-11-03 22:07:36.412000,L8,423.68,378.01,381.71,379.91,376.37,309.76,325.40,,,,400.30,313.42,369.57,336.76,305.22,358.83,356.19,387.95,351.19,310.47,337.15,409.21
2024-11-11 22:07:15.564000,L9,384.37,376.59,380.63,370.22,370.12,307.86,,,,374.59,399.65,312.22,361.43,309.38,304.45,358.50,355.87,325.18,348.37,310.72,332.73,406.34
2024-11-11 22:07:39.523000,L9,384.82,378.01,381.96,,,,,,,,,313.30,361.92,309.93,305.19,360.26,356.60,326.85,351.24,312.64,335.57,406.38
2024-12-13 22:07:21.847000,L9,413.80,383.41,379.66,378.00,383.63,385.49,377.04,386.18,295.81,373.77,381.32,321.54,369.50,349.15,363.93,363.04,369.14,,,379.90,398.35,
2024-12-21 22:07:40.724000,L8,,,,,,,,389.45,299.09,,,330.11,370.89,352.17,363.08,376.23,368.74,,,,401.81,
2025-01-06 22:07:18.443000,L8,378.03,377.40,376.78,381.97,363.79,303.81,330.98,,,,,315.30,,299.38,339.12,357.10,358.45,388.33,349.58,317.51,340.38,405.61
2025-01-22 22:07:13.469000,L8,369.58,350.48,371.69,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:37.432000,L8,335.26,339.46,364.71,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,412.18,375.77,376.37,376.10,374.75,381.70,334.49,,,,,385.71,369.27,313.49,341.87,358.44,361.23,388.15,376.61,396.72,396.67,410.11
2025-02-07 22:07:17.137000,L8,411.09,376.49,377.68,365.70,373.91,379.61,307.77,,,,,360.83,366.49,305.27,358.50,356.35,359.40,387.81,351.78,397.04,393.99,408.01
2025-02-07 22:07:41.096000,L8,378.76,377.31,378.20,365.82,374.32,380.00,337.81,,,,,314.54,366.37,304.37,351.83,356.26,358.80,387.92,350.74,397.50,338.76,407.65
2025-02-23 22:07:07.365000,L8,,,,,,,,,,,,,,295.10,330.31,352.98,356.14,,,,,
2025-02-23 22:07:31.324000,L8,,,,,,,,,,,,,,,305.77,351.45,353.62,,,,,
2025-03-19 22:07:06.727000,L9,386.75,370.51,377.77,369.26,372.67,382.04,307.35,,,370.11,399.00,357.13,370.98,307.52,343.18,353.79,355.45,388.28,354.25,316.18,395.16,410.37
2025-03-19 22:07:30.686000,L9,376.89,374.14,375.82,370.55,374.34,303.56,,,,,396.89,389.54,370.07,306.92,307.74,354.99,355.62,,,,394.33,408.75
2025-04-12 22:06:48.304000,L8,369.27,361.95,371.32,,,,,,,,,,,,303.71,348.19,344.71,,,,,
2025-04-12 22:07:12.262000,L8,,378.07,381.59,384.80,381.14,393.93,375.70,,,,,402.11,378.77,355.39,370.09,368.16,363.75,,,,,
2025-05-06 22:06:54.456000,L9,368.96,366.39,374.47,,,,,,,,,,,297.87,304.82,355.22,352.35,,,,,
2025-05-06 22:07:18.415000,L9,353.51,365.31,374.38,,,,,,,,,,,290.08,303.40,354.04,348.98,,,,,
2025-05-22 22:06:43.734000,L9,358.08,371.45,374.57,,,,,,,,,,,,307.66,356.07,353.93,,,,,
2025-05-22 22:07:07.693000,L9,365.64,364.90,372.70,,,,,,,,,,,,303.14,349.50,343.60,,,,,
2025-05-30 22:06:42.533000,L8,324.03,353.60,367.57,,,,,,,,,,,,,,,,,,,
2025-05-30 22:07:06.496000,L8,,,,,,,,,,,,,,,302.30,347.56,346.63,,,,,
2025-07-25 22:07:06.294000,L9,369.47,367.02,374.87,,,,,,,,,,,304.97,304.34,361.59,358.26,,,,,
2025-07-25 22:07:30.261000,L9,371.67,365.53,375.48,363.04,370.33,361.03,316.13,,,,,,,300.29,303.04,360.26,355.42,321.31,385.31,317.22,333.09,
2025-08-02 22:07:09.825000,L8,330.29,350.92,330.42,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:33.792000,L8,365.47,349.92,372.84,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,375.89,370.85,375.81,363.67,369.76,380.08,317.45,,,,,,,305.03,304.37,355.87,351.34,,,,,
2025-08-26 22:07:45.199000,L9,379.69,373.31,377.12,364.11,371.45,382.49,324.37,,,,,396.05,374.08,307.15,305.38,357.33,351.94,,,,402.24,
2025-09-19 22:07:27.204000,L8,372.43,359.20,372.36,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:51.167000,L8,,,,366.46,360.53,303.65,322.23,,,368.64,400.38,387.88,369.62,297.58,303.40,357.47,350.51,389.72,,,389.31,409.91
2025-10-05 22:07:28.631000,L8,384.21,357.52,375.95,365.02,366.57,303.81,288.47,,,367.82,399.07,,,298.98,297.25,355.53,350.67,386.13,,,,406.75
2025-10-05 22:07:52.590000,L8,387.54,373.88,378.97,369.86,370.46,379.20,317.75,,,,,,,306.87,303.99,359.57,354.01,392.38,379.11,392.49,,410.09
2025-10-21 22:07:51.194000,L8,385.05,375.05,380.98,372.85,375.84,306.42,,,,,400.12,309.29,,303.62,307.05,359.43,358.94,319.77,352.40,311.69,331.16,407.36
2025-10-29 22:07:29.182000,L9,422.95,377.85,383.11,374.19,376.77,307.15,,,,,,309.10,,300.76,306.52,357.23,358.45,318.83,355.77,309.15,339.25,
2025-10-29 22:07:53.149000,L9,418.27,381.69,388.69,382.27,383.80,387.75,376.75,386.71,377.19,378.66,363.07,389.29,376.47,341.95,350.90,367.96,362.65,393.43,382.21,398.52,397.74,
2025-11-06 22:07:31.775000,L8,420.10,377.54,378.15,369.47,375.07,381.43,328.03,,,,,,318.77,337.80,342.08,355.42,360.80,322.56,371.55,312.24,336.72,
2025-11-06 22:07:55.742000,L8,,,,,,,,,,364.83,381.86,,,,307.81,353.18,358.68,,,,,405.33
2025-11-14 22:07:36.344000,L9,403.06,380.27,385.60,379.15,378.62,318.69,280.02,375.04,295.53,375.52,374.58,316.55,,302.64,331.23,361.41,361.11,327.09,353.79,312.63,337.01,
2025-11-14 22:08:00.303000,L9,,,,,,,,,,,,,,,306.91,357.65,359.68,,,,,
