dates,satname,nzd0150-0000,nzd0150-0001,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0009,nzd0150-0010,nzd0150-0011,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0026,nzd0150-0027,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0018,nzd0150-0019,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0020,nzd0150-0021,nzd0150-0022
2022-11-22 22:06:29.758000,L9,309.67,294.55,308.28,309.33,330.46,331.85,324.93,316.23,311.46,295.29,296.50,290.18,299.40,296.79,287.32,290.50,300.63,297.80,304.66,307.22,,,,,273.27,,,
2022-12-24 22:06:26.081000,L9,380.05,388.62,390.03,387.56,388.97,392.29,26.56,62.37,92.36,144.97,177.65,194.03,355.89,351.78,346.71,336.75,349.36,162.80,74.40,353.86,348.66,351.58,357.42,339.78,333.53,336.07,327.87,345.89
2023-01-17 22:06:18.381000,L8,309.71,302.04,320.65,314.48,327.36,331.64,34.31,75.11,122.17,164.29,222.08,235.75,288.90,286.91,240.62,283.67,302.19,196.72,188.47,296.82,,,,,268.38,,,
2023-01-25 22:06:01.288000,L9,304.79,296.66,303.71,308.39,323.18,328.99,325.05,309.88,310.81,299.53,297.71,290.83,,,,,,296.27,194.32,,,,,,,,,
2023-02-18 22:05:50.040000,L8,377.19,394.04,402.05,398.52,376.63,387.35,18.25,50.32,95.48,145.22,180.53,101.09,341.11,334.47,327.29,317.89,329.57,172.55,349.37,346.71,335.18,329.34,317.41,331.34,327.32,319.37,282.05,283.68
2023-02-18 22:06:13.995000,L8,353.36,354.74,352.05,348.00,362.97,369.02,21.23,52.23,99.79,148.88,189.46,187.68,318.13,321.13,312.63,299.48,318.33,177.61,320.64,333.20,317.17,319.93,312.15,298.65,288.75,307.40,272.84,276.98
2023-03-06 22:05:38.279000,L8,,,,,,,,,,202.38,300.54,299.19,301.19,,,291.85,306.88,301.12,305.57,307.16,,,,,263.39,,,
2023-03-06 22:06:02.229000,L8,,,,,,,,,,,,,271.98,,,,,295.88,302.04,300.19,,,,,,,,
2023-03-14 22:05:47.276000,L9,50.70,349.61,342.84,342.02,344.95,346.14,30.44,58.61,108.36,150.74,192.96,203.88,308.39,303.66,301.11,297.18,313.44,129.80,79.53,313.18,301.89,309.55,307.98,295.61,287.40,295.16,272.23,273.76
2023-03-14 22:06:11.235000,L9,341.24,349.35,342.55,341.87,344.47,345.60,30.65,58.76,108.86,151.13,193.71,204.85,307.42,303.23,300.02,296.32,311.60,128.25,81.22,313.01,301.23,308.12,307.23,294.68,286.66,294.44,271.33,272.95
2023-03-22 22:05:28.899000,L8,109.33,18.72,10.53,308.30,323.33,36.36,316.93,307.41,311.08,282.41,288.42,,,,,284.69,299.23,,,,279.99,290.33,,,265.89,270.17,252.34,257.96
2023-03-22 22:05:52.850000,L8,109.42,19.14,10.75,308.64,323.62,36.64,317.30,307.88,311.18,282.58,289.06,,,,,284.64,299.06,,,,279.92,290.61,,,265.67,270.84,252.54,258.13
2023-03-30 22:05:35.326000,L9,341.86,348.06,344.26,340.51,342.02,345.91,21.07,58.24,101.97,152.29,199.43,207.28,308.58,304.60,285.21,297.74,311.26,210.29,,307.34,288.75,316.61,307.71,294.31,285.52,291.10,275.02,276.26
2023-03-30 22:05:59.281000,L9,338.57,345.74,341.55,338.35,338.99,343.53,333.02,323.62,316.97,310.12,302.17,282.78,,,,294.69,307.91,,,,,296.72,305.14,292.25,282.68,287.78,270.19,272.89
2023-04-07 22:05:40.262000,L8,,,,,,294.30,315.27,305.40,312.54,303.56,298.00,,,,,,,,,,,,,,,,,
2023-04-23 22:05:09.227000,L8,303.91,287.85,297.65,303.06,15.03,319.92,318.07,303.42,302.17,281.95,,,,,,,,,,,,,,,,,,
2023-04-23 22:05:33.182000,L8,306.23,291.77,300.87,306.51,318.80,323.33,321.22,305.79,305.42,288.75,287.30,,288.96,280.84,,,,,294.19,291.86,246.46,246.07,,,,235.16,249.53,254.12
2023-05-25 22:04:56.681000,L8,307.92,289.47,301.73,306.07,320.45,326.24,321.19,305.94,307.43,290.11,291.25,,290.31,286.06,253.31,,,,295.66,296.07,,,,,,,,
2023-05-25 22:05:20.631000,L8,304.37,285.68,296.72,300.11,315.37,319.16,317.46,302.50,302.41,284.15,,,,,,,,,,,,,,,,,,
2023-06-02 22:05:05.917000,L9,352.74,359.74,355.59,354.17,357.47,358.70,21.27,63.58,115.10,151.80,201.84,195.51,312.65,316.14,307.73,313.13,318.48,183.90,151.85,318.65,317.21,319.55,314.67,301.42,293.59,306.18,275.17,285.83
2023-06-02 22:05:29.872000,L9,19.03,359.90,355.96,354.51,357.71,358.83,21.51,64.02,115.87,152.18,201.83,195.17,312.79,316.22,308.05,312.90,318.54,184.27,151.89,318.91,317.55,319.77,315.41,302.05,293.77,306.56,275.31,286.33
2023-06-10 22:05:03.911000,L8,327.58,337.22,303.55,312.50,322.55,329.94,324.52,310.35,312.85,303.33,293.47,,,,,,,,,,,,,,,,,
2023-06-10 22:05:27.865000,L8,326.70,335.87,301.45,311.38,321.59,329.16,323.77,309.11,312.45,302.71,280.40,,,,,,,,,,,,,,,,,
2023-06-18 22:04:57.703000,L9,77.29,167.04,299.02,308.27,2.83,329.62,323.29,308.68,310.11,302.89,,,,,,,,,,,,,,,,,,
2023-06-18 22:05:21.666000,L9,302.51,285.71,295.13,304.84,319.92,323.70,319.07,304.65,298.84,286.43,,,,,,,,,,,,,,,,,,
2023-07-28 22:05:27.011000,L8,336.88,346.17,339.23,337.60,337.51,342.12,25.72,81.17,150.67,162.04,227.49,213.29,299.52,297.19,290.21,295.19,302.77,187.28,177.03,307.65,296.60,301.41,305.42,290.69,283.11,290.92,259.43,263.18
2023-07-28 22:05:50.970000,L8,344.60,351.96,345.34,344.57,348.37,350.35,21.36,47.69,130.43,153.70,213.02,183.61,306.78,303.63,296.79,302.74,308.89,176.82,138.23,312.74,302.42,310.23,309.71,294.30,289.11,298.10,268.93,271.77
2023-08-05 22:05:23.191000,L9,345.88,353.05,345.88,346.72,379.79,351.50,33.26,78.53,135.66,158.23,219.59,219.79,307.26,303.99,298.38,301.53,311.83,182.90,144.13,313.21,305.40,314.17,309.63,297.48,291.05,300.71,270.40,269.88
2023-08-05 22:05:47.142000,L9,345.97,353.19,345.99,346.81,379.69,351.49,337.06,329.87,320.20,313.49,306.70,309.88,307.18,303.94,298.28,301.18,311.67,306.46,310.21,313.12,305.08,314.04,309.60,297.25,290.94,300.63,270.26,269.67
2023-08-21 22:05:28.170000,L9,60.24,353.17,347.59,347.87,351.99,11.82,33.11,77.94,134.64,156.96,217.52,215.16,306.02,303.41,298.66,303.76,309.87,182.21,134.35,312.77,305.98,311.95,310.45,295.73,289.37,300.02,268.85,269.71
2023-08-21 22:05:52.129000,L9,348.16,354.45,348.84,349.08,353.68,351.50,337.14,333.10,322.13,315.35,306.98,311.45,306.59,303.86,299.79,303.94,310.07,308.02,311.62,313.56,307.33,313.05,310.71,296.01,289.48,301.17,269.79,272.30
2023-10-08 22:05:46.354000,L9,352.69,389.18,404.86,402.50,396.69,369.67,20.09,46.90,93.30,147.80,203.04,199.56,,330.47,363.54,316.69,,307.28,305.30,,376.95,342.26,310.82,294.92,290.64,330.64,275.67,278.39
2023-10-08 22:06:10.308000,L9,404.13,390.17,405.77,403.35,397.37,397.26,20.28,47.03,93.11,148.13,202.15,200.02,,329.64,363.46,316.07,,308.11,306.06,,339.41,344.08,311.04,295.18,290.34,331.37,276.47,279.57
2023-11-09 22:05:48.886000,L9,342.69,348.63,345.11,341.87,344.96,342.27,26.21,52.36,109.12,153.46,201.26,204.98,303.51,301.72,294.53,295.40,282.74,180.43,151.39,310.43,302.39,309.37,308.21,294.08,286.49,300.44,270.37,279.28
2023-11-09 22:06:12.836000,L9,343.48,349.69,346.29,343.24,346.62,343.29,331.90,323.62,317.83,311.61,304.67,304.07,304.66,302.58,295.28,295.72,286.54,303.80,306.29,311.18,302.85,310.82,308.60,294.38,286.53,301.66,271.43,280.29
2023-11-25 22:05:56.641000,L9,347.25,353.01,348.66,347.04,347.13,347.86,0.48,53.96,104.40,147.40,174.01,185.54,308.43,302.69,298.97,299.42,313.02,176.98,142.93,316.73,306.55,313.02,313.25,298.33,291.08,299.58,277.41,283.13
2023-11-25 22:06:20.599000,L9,347.17,353.12,348.53,347.41,347.07,347.84,1.15,54.17,105.61,148.16,174.59,189.42,307.52,302.64,298.20,298.37,311.25,178.99,144.74,316.31,305.32,311.76,312.31,297.04,289.83,299.11,276.39,282.61
2023-12-19 22:05:51.242000,L8,342.98,18.57,343.67,298.81,342.91,347.87,330.91,331.61,139.55,157.69,194.73,197.99,307.86,303.72,296.42,299.69,313.84,177.85,151.20,313.03,303.68,307.50,311.37,298.83,287.97,293.36,275.54,285.82
2023-12-19 22:06:15.197000,L8,343.20,346.83,344.02,299.02,342.93,348.41,331.58,331.88,139.99,157.54,194.85,198.15,308.03,303.90,296.98,299.23,313.18,178.69,150.93,313.59,303.78,307.56,311.22,298.55,287.71,293.42,275.43,286.25
2024-01-12 22:05:54.962000,L9,,,,,,,5.51,24.16,80.08,255.61,230.57,352.15,308.75,306.17,303.26,306.39,321.09,131.54,76.95,315.42,305.68,309.40,314.11,301.63,290.65,296.00,280.68,297.76
2024-01-12 22:06:18.916000,L9,,,,,,,4.91,21.90,78.76,137.73,195.62,198.96,309.48,306.63,305.29,306.44,321.94,177.26,131.18,316.09,306.79,310.35,314.26,302.24,290.62,297.02,281.29,300.24
2024-01-20 22:06:07.304000,L8,349.42,354.04,353.43,346.05,350.63,359.09,20.72,46.36,90.26,145.93,188.00,177.32,310.44,306.32,300.05,,,167.12,311.09,316.53,306.80,311.28,310.19,300.40,,307.25,284.98,320.67
2024-01-28 22:05:54.259000,L9,326.92,333.36,325.29,316.34,324.80,333.01,328.10,313.80,262.42,,,,,,,,,,,,,,,,,,,
2024-01-28 22:06:18.213000,L9,331.68,339.26,333.76,323.55,327.11,335.87,330.19,318.08,310.36,,,,,,,,,,,,,,,,,,,
2024-02-13 22:05:53.993000,L9,301.99,340.28,339.07,302.81,302.23,325.05,329.63,347.25,316.89,305.63,294.20,299.89,298.14,296.70,276.60,291.11,305.69,302.23,302.45,306.34,293.22,297.45,,,273.44,284.76,267.78,268.38
2024-02-13 22:06:17.947000,L9,303.35,341.97,340.30,313.28,304.86,328.52,330.73,347.51,318.58,306.72,296.00,301.77,299.32,297.46,279.10,291.46,305.21,303.42,303.43,308.15,293.88,298.17,,,273.86,285.85,268.77,270.34
2024-02-21 22:05:41.519000,L8,307.85,333.27,302.60,311.85,322.92,329.34,25.91,57.71,124.87,158.92,216.43,233.29,291.66,288.32,,283.60,299.09,187.26,184.81,300.27,,,,,269.31,,,
2024-02-29 22:05:47.517000,L9,,,,397.21,334.78,,,,,203.82,347.34,354.37,342.87,360.87,346.18,,,360.08,336.49,367.69,306.53,311.10,314.27,305.91,,313.77,308.45,308.46
2024-02-29 22:06:11.471000,L9,,,,,,,,,,305.78,292.34,270.88,307.74,301.85,292.55,303.61,313.59,307.45,308.35,311.99,299.84,303.60,307.12,,,296.10,284.89,289.63
2024-03-08 22:05:29.756000,L8,337.63,345.71,343.17,338.50,338.91,342.51,12.15,41.03,98.94,147.82,192.22,199.06,303.58,298.68,291.46,295.95,307.16,177.62,151.51,309.87,283.82,246.37,304.94,290.60,280.79,313.44,284.46,286.25
2024-03-16 22:05:47.569000,L9,343.84,0.49,345.52,340.13,343.03,343.83,29.48,58.04,104.12,150.84,197.77,209.57,303.21,302.52,293.20,298.67,314.07,183.79,309.22,312.75,301.37,307.04,308.49,294.88,283.00,304.20,282.21,293.80
2024-03-16 22:06:11.528000,L9,343.64,348.00,345.01,339.68,342.43,343.35,335.22,326.15,321.06,313.53,306.40,306.79,302.94,302.16,292.65,298.01,313.43,305.03,309.13,312.66,300.86,306.42,308.18,294.47,282.78,303.48,281.21,290.48
2024-03-24 22:05:18.113000,L8,346.17,347.09,347.23,344.70,346.64,350.76,32.13,60.22,105.20,147.14,197.42,211.66,315.88,308.27,296.29,302.58,317.42,184.93,145.35,318.77,308.08,311.91,309.74,298.84,289.15,307.92,286.37,296.58
2024-03-24 22:05:42.068000,L8,347.29,348.35,348.72,346.11,348.17,352.38,31.50,59.47,101.96,146.13,195.36,210.42,321.37,313.58,297.97,308.01,359.44,183.86,141.82,326.89,311.95,315.42,311.05,300.34,292.18,310.08,288.66,299.55
2024-04-01 22:06:02.710000,L9,344.19,350.97,346.36,342.59,346.23,344.57,32.42,376.34,358.09,361.62,195.33,350.82,366.48,302.49,293.64,300.74,313.42,357.23,361.39,368.13,301.08,307.62,308.19,297.16,285.33,304.15,296.91,303.81
2024-04-09 22:05:13.452000,L8,351.43,354.98,354.23,351.96,354.85,357.28,352.51,,,,,,311.28,317.07,292.26,308.02,317.25,,,,297.88,312.44,314.28,301.17,291.89,308.92,286.91,307.92
2024-04-09 22:05:37.411000,L8,349.41,353.11,352.00,349.81,351.70,355.10,346.54,,,,,,306.19,308.65,288.88,305.59,315.27,,,,294.42,309.14,312.46,299.02,289.51,306.09,284.33,304.16
2024-05-03 22:05:14.049000,L9,348.42,350.74,349.04,344.79,346.09,351.26,17.07,34.20,111.54,149.18,189.87,196.36,311.14,304.89,296.48,304.98,313.97,167.34,146.79,315.53,304.52,307.24,310.55,296.27,288.73,298.15,281.01,302.55
2024-05-03 22:05:38.004000,L9,348.20,350.62,348.89,344.67,345.89,351.13,16.90,33.88,111.56,149.11,190.09,196.52,310.86,304.85,296.35,304.91,313.88,167.36,146.81,315.38,304.26,306.98,310.43,296.11,288.61,297.99,280.91,302.32
2024-05-11 22:04:51.948000,L8,345.69,352.58,348.02,344.49,344.42,349.67,34.61,80.67,127.46,156.01,218.10,210.89,306.51,302.15,298.89,304.75,314.83,181.68,143.24,317.44,306.04,309.15,310.87,295.80,286.60,298.52,277.56,302.51
2024-05-11 22:05:15.899000,L8,306.56,16.51,305.51,306.26,322.78,326.50,326.19,307.40,308.91,301.11,296.62,,,,,,,,,,,,,,,,,
2024-06-20 22:04:43.026000,L9,22.31,360.87,356.07,355.95,358.30,364.01,23.00,76.38,133.98,153.80,211.99,202.26,316.48,315.01,307.52,319.39,315.93,201.38,139.94,328.45,313.74,320.51,314.75,299.91,292.32,304.96,282.29,304.28
2024-06-20 22:05:06.981000,L9,308.09,130.41,9.88,310.43,16.83,326.18,326.19,303.86,311.13,260.84,,,,,,,,,,,,,,,,,,
2024-06-28 22:04:55.519000,L8,63.48,,,303.28,344.10,6.11,36.71,78.73,133.77,161.10,210.52,214.23,312.37,307.71,298.86,320.93,316.55,194.63,309.20,316.01,304.50,314.82,311.13,298.11,290.76,302.03,279.01,298.64
2024-06-28 22:05:19.477000,L8,,128.61,,288.10,341.75,9.21,37.42,80.38,138.42,162.71,217.45,218.05,310.61,305.95,296.93,317.15,314.07,197.56,139.41,314.86,302.65,312.09,309.59,296.75,289.75,300.25,276.62,288.62
2024-07-22 22:05:04.464000,L9,331.18,333.54,306.52,313.26,321.96,326.02,326.47,303.88,310.37,,,,,,,,,,,,,,,,,,,
2024-07-22 22:05:28.427000,L9,334.59,337.27,310.52,317.83,324.87,329.92,327.66,306.61,311.57,,,,,,,,,,,,,,,,,,,
2024-07-30 22:05:15.126000,L8,303.34,125.31,298.97,308.06,319.79,319.81,324.64,304.92,308.37,296.51,,,,,,,,,,,,,,,,,,
2024-07-30 22:05:39.076000,L8,305.24,5.21,300.77,310.01,321.32,323.86,325.47,306.92,310.43,299.79,284.14,,,,,,,,,,245.05,287.16,,,,270.03,246.60,255.37
2024-08-31 22:05:27.447000,L8,,363.51,390.61,370.09,376.65,371.19,18.79,51.43,108.71,149.49,202.32,201.66,317.41,321.69,319.00,326.39,336.89,159.61,318.93,331.59,324.72,326.04,320.49,315.88,317.38,309.84,284.71,307.64
2024-08-31 22:05:51.410000,L8,355.61,394.15,400.67,,382.80,391.29,398.43,377.95,361.19,330.43,324.21,331.68,335.44,328.70,322.34,331.84,348.87,334.56,325.08,341.54,328.71,328.69,323.53,328.94,323.85,312.81,287.52,313.62
2024-09-08 22:05:24.068000,L9,342.46,348.46,345.25,343.33,347.77,344.99,32.82,74.23,145.73,159.31,222.14,220.19,307.27,302.70,299.67,302.37,314.09,186.60,154.79,312.30,306.38,313.56,309.85,295.66,287.94,299.52,268.52,278.25
2024-09-08 22:05:48.031000,L9,344.05,349.53,346.64,344.97,349.72,346.62,32.34,77.47,144.07,157.92,219.88,215.93,307.97,303.57,302.28,304.56,315.65,185.51,152.51,313.21,308.98,315.94,310.84,297.06,289.35,300.83,271.11,280.78
2024-09-16 22:05:33.937000,L8,351.20,357.43,352.96,350.82,356.19,356.51,18.96,48.64,109.78,150.36,204.41,195.13,317.02,315.81,310.76,310.94,319.54,173.31,313.97,324.16,316.81,321.78,316.38,304.87,299.37,304.74,282.17,301.06
2024-09-16 22:05:57.896000,L8,327.32,10.16,293.16,309.42,319.65,328.72,322.65,304.10,306.86,285.64,288.87,,,,,283.30,293.88,,,,,,,,272.77,,,
2024-09-24 22:05:25.519000,L9,333.96,341.68,336.06,,,,,,,,,,,,,291.89,302.60,,,,,,294.60,288.37,280.44,,,
2024-09-24 22:05:49.470000,L9,350.93,354.70,347.95,294.78,340.52,342.52,330.34,319.61,313.15,254.96,293.59,305.00,308.76,300.69,297.93,302.32,322.21,301.54,305.23,312.18,304.01,307.57,312.11,300.90,291.04,298.11,270.24,286.51
2024-10-26 22:05:48.252000,L9,352.66,358.90,356.70,354.30,357.14,354.18,22.31,49.13,101.17,150.02,198.51,194.33,311.85,306.06,303.80,303.78,317.63,172.77,136.97,317.78,313.42,317.87,317.94,305.37,297.10,306.58,282.56,303.73
2024-10-26 22:06:12.211000,L9,352.39,358.74,356.46,353.96,356.95,353.95,21.77,48.48,100.58,149.07,197.94,194.50,311.70,305.57,303.29,303.14,317.26,172.49,136.92,317.53,312.23,317.46,317.44,304.76,296.57,306.02,282.12,303.25
2024-12-05 22:05:45.408000,L8,341.57,348.28,343.91,340.95,347.23,347.87,35.10,72.96,73.54,154.38,202.53,208.94,308.03,303.46,297.81,301.00,315.54,162.37,146.02,312.21,305.55,309.87,313.67,297.14,288.35,295.34,272.46,296.40
2024-12-05 22:06:09.362000,L8,342.19,348.54,344.42,341.39,347.58,348.25,35.06,72.94,73.57,153.88,202.55,209.66,308.14,303.64,298.55,300.16,314.72,163.03,146.30,312.35,305.60,309.92,313.59,296.85,287.73,295.40,272.53,297.13
2024-12-13 22:05:46.012000,L9,379.42,396.54,403.23,,400.90,402.81,17.83,43.77,89.81,144.17,186.83,112.06,365.44,359.10,358.66,328.90,341.49,361.05,363.69,366.00,323.51,327.77,322.89,335.08,329.60,313.36,306.27,331.06
2024-12-21 22:05:40.930000,L8,350.11,353.69,390.98,348.70,380.76,1.11,35.21,70.23,96.03,175.97,,312.28,314.13,289.97,,305.53,319.50,311.76,308.92,317.37,,,,,239.88,,,
2024-12-21 22:06:04.889000,L8,50.96,353.26,348.54,349.11,354.55,351.38,335.74,329.01,322.60,280.18,,312.22,312.41,289.49,,301.69,317.46,311.41,307.81,316.83,,,,,326.91,,,
2024-12-29 22:05:47.037000,L9,343.81,345.25,342.20,338.70,339.35,340.54,329.20,320.09,317.36,311.64,301.49,,,299.86,291.21,261.48,309.10,,,,302.68,306.23,,,,296.11,276.53,285.42
2025-01-06 22:05:42.612000,L8,344.88,351.30,344.31,342.30,344.73,347.43,335.02,327.69,320.09,314.28,306.18,306.19,304.75,301.96,297.71,297.96,315.81,306.43,310.82,311.82,307.71,314.78,312.09,299.01,290.45,301.84,285.85,296.61
2025-01-06 22:06:06.570000,L8,344.56,350.21,343.89,341.87,344.36,346.02,32.40,65.86,109.44,154.65,201.00,343.02,364.45,356.93,296.18,296.31,313.60,336.99,342.75,366.20,305.75,312.28,310.81,297.78,288.70,300.19,282.90,288.81
2025-01-14 22:05:49.273000,L9,339.85,347.31,345.54,340.05,346.28,5.59,30.98,66.18,107.24,156.94,204.40,208.87,306.29,301.89,292.28,297.10,315.03,178.89,158.62,314.23,301.30,307.41,307.78,295.70,285.82,299.86,276.48,281.29
2025-01-14 22:06:13.228000,L9,341.98,348.42,347.07,341.33,348.12,346.90,30.93,66.13,107.09,156.39,204.30,209.40,307.10,302.76,294.48,297.22,314.27,179.69,155.20,314.99,302.20,309.21,308.29,295.90,285.57,301.65,280.18,284.35
2025-02-07 22:05:41.306000,L8,353.70,356.24,362.10,358.49,359.50,366.96,17.94,43.79,92.68,145.22,187.29,186.32,314.06,307.95,299.81,310.82,,321.56,329.25,333.90,309.06,317.25,319.71,304.14,291.70,306.68,306.01,321.26
2025-02-07 22:06:05.260000,L8,353.60,356.70,361.08,357.85,358.70,364.82,18.16,44.33,93.86,145.68,188.03,188.97,313.73,307.72,300.65,308.29,,148.76,144.09,328.01,308.38,315.95,317.90,303.23,289.98,306.20,305.90,319.76
2025-02-23 22:05:31.534000,L8,343.82,348.34,344.43,343.83,345.69,343.80,18.82,45.01,102.12,147.57,188.87,181.97,306.40,300.61,292.78,296.53,308.85,305.69,308.90,313.47,299.34,303.22,308.20,293.83,284.17,294.24,289.83,282.76
2025-02-23 22:05:55.493000,L8,344.47,348.72,344.90,344.60,346.72,345.23,334.73,325.43,319.57,314.00,306.96,306.53,307.60,301.09,293.31,295.86,307.05,305.94,309.05,313.69,299.31,303.28,307.94,293.55,283.76,294.32,289.83,284.68
2025-03-19 22:05:30.904000,L9,345.33,348.71,344.59,345.05,348.51,347.56,32.12,60.96,114.73,153.47,202.41,213.34,305.34,301.40,291.37,297.56,312.93,181.10,140.43,313.04,300.98,305.46,308.01,296.34,286.75,296.14,290.02,279.35
2025-03-19 22:05:54.855000,L9,345.74,349.19,345.13,345.95,349.14,348.27,32.35,61.08,113.95,153.96,202.74,213.41,306.33,301.70,291.68,297.09,311.85,181.62,140.72,313.44,301.03,305.64,308.02,296.04,286.07,296.40,290.02,279.79
2025-04-04 22:05:27.976000,L9,308.06,330.93,319.98,321.02,332.49,336.17,329.80,313.80,312.03,303.05,298.71,290.94,293.77,284.74,238.53,,,298.34,301.53,304.28,,291.29,,,,281.88,262.32,263.55
2025-04-04 22:05:51.931000,L9,309.36,333.04,324.26,323.25,333.51,337.57,330.27,315.61,312.66,304.26,299.34,292.91,294.44,286.74,242.83,,,299.04,302.24,305.47,,,,,,,,
2025-04-12 22:05:36.436000,L8,297.58,338.86,303.32,301.60,1.69,315.83,312.44,,,,,,298.67,294.02,283.87,287.46,299.17,297.39,302.27,306.31,,,,,272.82,,,
2025-05-14 22:05:26.593000,L8,331.06,342.21,330.10,334.31,336.03,343.00,329.83,311.98,311.41,303.82,299.15,,298.89,294.87,275.59,289.91,302.90,,296.82,305.31,,,,,273.17,,,
2025-05-30 22:05:06.698000,L8,336.08,154.46,337.61,337.15,337.78,343.22,330.78,315.77,312.80,305.20,296.76,,301.45,296.83,286.81,,,,302.75,307.45,294.31,299.14,,,,282.21,257.50,266.19
2025-05-30 22:05:30.657000,L8,328.23,163.25,4.68,311.20,325.03,332.52,326.36,306.58,304.19,298.07,,,,,,,,,,,,,,,,,,
2025-06-07 22:05:05.116000,L9,331.80,340.36,320.42,312.26,325.80,338.12,327.32,305.53,311.94,302.63,,,,,,,,,,,,,,,,,,
2025-06-07 22:05:29.079000,L9,331.97,340.54,319.87,312.30,325.92,338.51,327.37,305.57,311.97,302.92,,,,,,,,,,,,,,,,,,
2025-06-23 22:05:18.348000,L9,359.14,369.60,343.32,372.65,405.71,397.28,19.39,46.70,110.42,150.70,202.24,190.69,313.43,306.91,305.34,301.46,308.90,172.17,138.36,321.04,311.52,311.98,307.81,292.47,287.91,289.70,266.62,279.19
2025-08-02 22:05:33.990000,L8,313.36,3.17,334.73,311.85,325.38,333.58,326.59,310.40,310.52,304.36,292.11,,295.60,289.17,283.39,286.00,285.97,,299.69,301.39,,,,260.32,277.60,,,
2025-08-02 22:05:57.944000,L8,331.40,343.26,336.60,334.20,327.19,335.65,327.64,312.74,311.41,305.27,296.23,,296.94,291.03,284.58,287.61,289.59,,300.51,303.46,,,,264.46,279.63,,,
2025-08-10 22:06:04.262000,L9,307.15,155.74,36.50,305.17,9.11,329.28,325.94,308.99,310.87,296.26,296.22,,,,,,,,,,246.93,292.25,,,,280.57,245.66,257.58
2025-10-05 22:05:52.792000,L8,,,,,,,,,,,375.52,333.81,349.93,321.14,315.19,,,342.04,373.45,361.67,320.72,323.26,349.77,336.50,351.37,308.68,279.49,299.09
2025-10-05 22:06:16.755000,L8,356.84,366.56,402.17,396.81,389.74,399.58,353.89,336.68,125.99,266.33,302.63,312.99,306.05,301.41,298.16,314.84,,318.14,347.20,319.01,304.31,305.57,310.27,297.43,299.47,291.25,263.64,276.97
2025-11-06 22:06:19.899000,L8,349.64,363.02,351.26,347.97,349.65,351.32,34.31,69.47,122.04,156.43,219.01,230.69,313.69,304.96,301.93,297.27,313.42,185.66,139.97,314.08,310.61,314.46,313.68,299.80,292.41,293.17,271.06,285.59
